T,CA,H,HB,M,MB,MCA,N,V
146.7,0.00010227891,0.92954457,0.29517627,5.9711721e-05,0.99980265,1.5669613e-05,0.0042451415,-55.314575
146.85001,0.00010075617,0.92794788,0.26719815,6.2152263e-05,0.99979657,1.5975016e-05,0.0043176138,-55.214241
147.0,9.9256111e-05,0.92561054,0.24189025,6.5722874e-05,0.9997859,1.642136e-05,0.0044247303,-55.074486
147.14999,9.7778378e-05,0.92278612,0.21900114,7.0136419e-05,0.99977213,1.6959686e-05,0.0045539364,-54.911922
147.3,9.6322648e-05,0.91954511,0.19830304,7.5358774e-05,0.99975574,1.7576222e-05,0.0047015133,-54.732311
147.45,9.4888586e-05,0.91587234,0.17959014,8.1491002e-05,0.99973637,1.8273626e-05,0.0048677977,-54.536663
147.60001,9.3475879e-05,0.9116981,0.16267678,8.8743531e-05,0.9997136,1.9064988e-05,0.0050556115,-54.323437
147.75,9.2084207e-05,0.90689993,0.14739607,9.7458877e-05,0.99968636,1.9973471e-05,0.0052700792,-54.089134
147.89999,9.0713249e-05,0.90128452,0.13359863,0.00010818282,0.9996531,2.103581e-05,0.0055193524,-53.828026
148.05,8.9362708e-05,0.8945443,0.12115205,0.00012181847,0.99961126,2.2310771e-05,0.0058164233,-53.531078
148.2,8.803227e-05,0.88616472,0.10994146,0.0001399661,0.99955642,2.3897333e-05,0.0061830226,-53.183662
148.35001,8.6721644e-05,0.87521571,0.099872388,0.00016575301,0.99948013,2.5976149e-05,0.006658427,-52.760536
148.5,8.5430525e-05,0.85982215,0.090880543,0.00020620289,0.99936414,2.8917122e-05,0.0073219747,-52.213997
148.64999,8.415863e-05,0.83556241,0.082965076,0.00028075874,0.99916106,3.36169e-05,0.0083622048,-51.441174
148.8,8.2905673e-05,0.78922337,0.076340564,0.00046576952,0.99870139,4.2919452e-05,0.010358194,-50.172695
148.95,8.1671365e-05,0.6642372,0.07274399,0.0013688703,0.99686408,7.154495e-05,0.016121119,-47.466904
149.10001,8.0455444e-05,0.25507236,0.10095948,0.026310585,0.9627375,0.00029472748,0.053656798,-39.991722
149.25,8.7312495e-05,0.15748072,0.17681305,0.07456854,0.77796423,0.00068612659,0.085622013,-37.225773
149.39999,9.4828807e-05,0.034886505,0.24626271,1.0,0.60094017,0.65980566,0.58153546,36.142429
149.55,0.00010473366,0.010958333,0.30820602,0.99999994,0.48686966,0.87409431,0.80425471,10.34689
149.7,0.00011022767,0.013600265,0.3627913,1.0,0.51942718,0.85740477,0.77159774,17.155479
149.85001,0.00011314607,0.11440883,0.40996966,0.19130875,0.81005341,0.00066849252,0.1033216,-34.180958
150.0,0.00011927226,0.19929431,0.45121944,0.036683399,0.85982555,0.00038058989,0.068279162,-39.155731
