Time,sul_ex,eth_ex,oxy_ex,oxy,H2O,A3c,aps,PPi,pap,sul,eth,A2c,hyd,cys,N2,N1,aco,oah,S1,S2,C1,C2,A2m,A3m,Ho,Hm,k_v0,k2,k3,k4,k5,k6,k7,k8,k9,k_v10,k11,k12,k_v13,k14,k15,k16,k17,k18,n,m,Ka,Kc,a,Ac,Am,S,N,Kh,c0,c1,c2,v1,v13,v2,v10,v14,v3,v4,v5,v6,v7,v15,v17,v18,v8,v9,v11a,v11a2,v16,v11b,vLEAK,v12
0.28,0.0,0.0,0.0,7.101712952313445,0.0,1.507900281276949,0.49078956095960685,0.0,0.3984442488513637,0.37257298286406426,4.370589851757308,0.4920997187230509,0.5193091166375462,0.31086116916566764,1.9388744190241567,0.06112558097584331,0.28906045518517004,1.4637516300407654,1.5842177814768317,0.4157822185231683,0.0,0.0,0.4167674692524572,1.5832325307475428,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.016952279432320035,4.0,0.11236058113138289,80.0,71.01712952313446,0.14801234340375632,0.15450667230104087,0.07601395659732382,0.03730334029988012,2.6715484389579034,1.4453022759258503,0.010386182332750925,1.4637516300407654,1.2018619734420688,0.9683623228503291,8.722962330650857,8.722962330650857,7.791082830540498,7.698045756615402,0.0,7.539501406384746
0.29,0.0,0.0,0.0,7.104298688789462,0.0,1.5078010114846814,0.49043215571977833,0.0,0.39837872592804174,0.37161995725869984,4.383899420211237,0.4921989885153186,0.5199898521789291,0.3112482977174422,1.9391742185538197,0.06082578144618034,0.2893018178300473,1.4628174788452128,1.5865408348574965,0.41345916514250347,0.0,0.0,0.41772177567777935,1.5822782243222206,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.016868983682125638,4.0,0.11206578948851234,80.0,71.04298688789461,0.1478948200917789,0.15450515090799535,0.07606502445894761,0.037349795726093066,2.666541080158054,1.4465090891502366,0.010399797043578582,1.4628174788452128,1.1961448807422,0.9650258607648258,8.699778054235447,8.699778054235447,7.787957415612114,7.689985720393768,0.0,7.539005057423407
0.3,0.0,0.0,0.0,7.106858896250202,0.0,1.50768063735987,0.4900729864867047,0.0,0.3983120316351265,0.3706690546988803,4.397258930933578,0.4923193626401301,0.5206699185123972,0.3116354766698955,1.9394723025976666,0.060527697402333436,0.2895382873383813,1.4619039908525662,1.588840267838667,0.41115973216133295,0.0,0.0,0.4187223063852925,1.5812776936147075,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0167861849083872,4.0,0.11177011132759766,80.0,71.06858896250202,0.147774710523826,0.1545030306295467,0.07611694317901539,0.03739625720038746,2.6615595797125584,1.4476914366919065,0.010413398370247944,1.4619039908525662,1.1904648467249992,0.9616884295238125,8.676643914530954,8.676643914530954,7.784936262774477,7.682485152784323,0.0,7.53840318679935
0.31,0.0,0.0,0.0,7.109395287681198,0.0,1.5075412018679846,0.4897120697974515,0.0,0.39824414906154254,0.3697202866030367,4.4106681256867155,0.49245879813201543,0.521349301307662,0.31202271431039086,1.9397686715821434,0.06023132841785661,0.2897699791469642,1.4610107192237718,1.5911164651716618,0.40888353482833817,0.0,0.0,0.4197660118454558,1.5802339881545442,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.016703877873758433,4.0,0.11147371304410353,80.0,71.09395287681198,0.1476522244543417,0.1545003047980939,0.07616969176703181,0.037442725717246904,2.656604004204086,1.4488498957348208,0.01042698602615324,1.4610107192237718,1.1848217336074454,0.9583505836481347,8.653560667424061,8.653560667424061,7.782001305739484,7.675498538464873,0.0,7.537706009339923
0.32,0.0,0.0,0.0,7.11190959416576,0.0,1.5073844832367016,0.48934942198637443,0.0,0.39817506177027756,0.36877366406588374,4.4241267474643475,0.4926155167632984,0.5220279864160949,0.31241001874800267,1.9400633355164862,0.05993666448351376,0.2899970144145958,1.46013722155036,1.5933697994670282,0.40663020053297183,0.0,0.0,0.4208491417637763,1.5791508582362237,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.016622057449029302,4.0,0.11117673980785144,80.0,71.1190959416576,0.14752754511662194,0.15449696769150553,0.0762232493657126,0.037489202249760316,2.651674004953096,1.449985072072979,0.0104405597283219,1.46013722155036,1.1792154412537021,0.9550127106881887,8.630529096331276,8.630529096331276,7.779142160772435,7.668972003564431,0.0,7.536922416183508
0.33,0.0,0.0,0.0,7.1144035234139755,0.0,1.5072120436834904,0.48898505918364515,0.0,0.39810475399680845,0.36782919767324096,4.437634543189299,0.4927879563165096,0.5227059598651604,0.3127973979061476,1.9403563057314448,0.0596436942685552,0.29021951492387243,1.4592830611969143,1.595600633097475,0.404399366902525,0.0,0.0,0.4219675119530373,1.5780324880469627,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.016540718612524014,4.0,0.11087931935030881,80.0,71.14403523413975,0.14740083407657487,0.1544930139518746,0.07627759532179028,0.03753568774873771,2.6467691796956214,1.4510975746193622,0.01045411919730321,1.4592830611969143,1.1736458809797192,0.9516751633517893,8.607549974851853,8.607549974851853,7.776354047857197,7.662846899879709,0.0,7.536060218417452
0.34,0.0,0.0,0.0,7.1168784694069025,0.0,1.5070252820622108,0.48861899700054673,0.0,0.3980332128211313,0.3668868957249438,4.451191265012249,0.49297471793778924,0.5233832078240037,0.3131848594616614,1.9406475864985586,0.05935241350144138,0.290437584048091,1.4584478164368422,1.5978093287976158,0.40219067120238416,0.0,0.0,0.42311811342178385,1.5768818865782162,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.016459856460626348,4.0,0.11058156550296247,80.0,71.16878469406902,0.1472722363551407,0.15448843876151913,0.07633270966106283,0.03758218313539937,2.6418894453501096,1.452187920240455,0.010467664156480075,1.4584478164368422,1.168112868707006,0.9483383997925661,8.584624022601643,8.584624022601643,7.773629032571051,7.657080364492532,0.0,7.535126410311054
0.35000000000000003,0.0,0.0,0.0,7.11933571243189,0.0,1.5068255173777996,0.4882512508113246,0.0,0.397960426395011,0.36594676567662376,4.4647966636460845,0.4931744826222004,0.5240597166158096,0.31357241089630816,1.9409371963394921,0.05906280366050787,0.29065132400116983,1.4576310741537402,1.5999962428806556,0.40000375711934444,0.0,0.0,0.42429828724874863,1.5757017127512514,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.016379466194633496,4.0,0.1102835849046822,80.0,71.1933571243189,0.14714188872282638,0.1544832388522403,0.07638857276514073,0.03762868930755698,2.6370340872901927,1.4532566200058492,0.010481194332316193,1.4576310741537402,1.1626162161217983,0.9450026395081041,8.561752003295407,8.561752003295407,7.770958769530135,7.651634654136896,0.0,7.534127586888998
0.36,0.0,0.0,0.0,7.121776485987282,0.0,1.5066138800753082,0.4878818357765652,0.0,0.3978863836087301,0.36500881441672417,4.478450496495309,0.49338611992469183,0.5247354727462299,0.3139600594994245,1.9412251449395064,0.058774855060493625,0.29086083336274854,1.4568324278408609,1.6021617232063152,0.3978382767936848,0.0,0.0,0.4255050955128865,1.5744949044871135,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.016299543118089063,4.0,0.10998546923001379,80.0,71.21776485987282,0.14700990912351902,0.15447741053806263,0.07644516527351121,0.03767520713993094,2.632202788271075,1.4543041668137426,0.010494709454924598,1.4568324278408609,1.1571557273181097,0.9416682306492189,8.538934626253077,8.538934626253077,7.768339317660952,7.646469041378319,0.0,7.533069400376541
0.37,0.0,0.0,0.0,7.124201881982279,0.0,1.5063914076366713,0.48751076677940075,0.0,0.3978110746632016,0.36407304779501803,4.4921525238185485,0.49360859236332866,0.5254104628760125,0.3143478123580476,1.9415114430413536,0.05848855695864641,0.291066203838726,1.456051480507075,1.604306112959468,0.395693887040532,0.0,0.0,0.4267360650110581,1.573263934988942,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.016220082636733177,4.0,0.10968730219010207,80.0,71.24201881982279,0.1468764060413709,0.15447095072543685,0.07650246823445256,0.03772173748296571,2.627395187562884,1.45533101919363,0.01050820925752025,1.456051480507075,1.151731175830773,0.9383354946693446,8.516172587234843,8.516172587234843,7.76576596365883,7.64154927029928,0.0,7.531957038183357
0.38,0.0,0.0,0.0,7.126612784174361,0.0,1.5061590551937687,0.487138058348698,0.0,0.39773449160934554,0.36313947018351356,4.505902510480171,0.4938409448062313,0.5260846738058661,0.3147356763467307,1.9417960971254433,0.05820390287455668,0.291267514260989,1.4552878467113528,1.6064297535117342,0.3935702464882658,0.0,0.0,0.4279895879613411,1.5720104120386589,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.016141080258481526,4.0,0.1093891602630333,80.0,71.26612784174361,0.1467414795422804,0.15446385669983995,0.07656046321307833,0.037768281161607686,2.6226111208220897,1.4563375713049451,0.010521693476117323,1.4552878467113528,1.146342273817219,0.93500481348195,8.493466544287077,8.493466544287077,7.763231071264043,7.63685241958068,0.0,7.530795275968844
0.39,0.0,0.0,0.0,7.129010106753381,0.0,1.5059177085547668,0.4867637249599177,0.0,0.39765662629425597,0.3622080861455904,4.519700223176924,0.4940822914452332,0.5267580925269896,0.3151236581699156,1.9420791173580072,0.0579208826419928,0.2914648478600645,1.4545411452866168,1.608532975890944,0.3914670241090561,0.0,0.0,0.4292636267888581,1.570736373211142,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.016062531582760754,4.0,0.10909111422167503,80.0,71.29010106753381,0.1466052226598444,0.15445612596102232,0.07661913191932011,0.03781483898038987,2.617850262036193,1.4573242393003225,0.01053516185053979,1.4545411452866168,1.1409887662417824,0.9316764972235478,8.470817157627064,8.470817157627064,7.7607302653253605,7.632350589760266,0.0,7.529588542773834
0.4,0.0,0.0,0.0,7.131394581672165,0.0,1.5056680937640707,0.4863877807367432,0.0,0.3975774724435951,0.36127889872986024,4.533545430978206,0.49433190623592926,0.5274307061707407,0.31551176432739986,1.9423605154147838,0.05763948458521617,0.29165827888120316,1.4538110056818758,1.6106161081090644,0.3893838918909356,0.0,0.0,0.4305567035561415,1.5694432964438585,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0159844323056221,4.0,0.10879322215355429,80.0,71.31394581672166,0.1464677125304058,0.1544477568585697,0.07667845653655865,0.03786141171928798,2.6131122198524555,1.4582913944060159,0.010548614123414814,1.4538110056818758,1.1356703573297475,0.9283508233605328,8.448225075364336,8.448225075364336,7.758258964602932,7.628023265992379,0.0,7.528340468820353
0.41000000000000003,0.0,0.0,0.0,7.133766876161557,0.0,1.505410915266426,0.48601023965699525,0.0,0.39749702426937905,0.3603519106129654,4.5474379062664365,0.4945890847335741,0.5281025020353823,0.3159000011363755,1.9426403016535647,0.057359698346435284,0.2918478780205504,1.4530970645386936,1.6126794721404576,0.3873205278595424,0.0,0.0,0.4318675583108398,1.5681324416891602,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.01590677821335681,4.0,0.1084955399147739,80.0,71.33766876161557,0.14632902394217845,0.15443874782661218,0.07673841954831535,0.03790800013636506,2.6083966655258806,1.459239390102752,0.010562050040707647,1.4530970645386936,1.1303867416960693,0.9250280805146512,8.42569092435254,8.42569092435254,7.755811890760665,7.623852943929891,0.0,7.527054576332129
0.42,0.0,0.0,0.0,7.136127585546993,0.0,1.5051468081691042,0.4856311155253008,0.0,0.3974152766847708,0.359427123917223,4.56137742458227,0.4948531918308958,0.5287734675805693,0.31628837473226623,1.9429184856630408,0.05708151433695918,0.292033712314042,1.452398965805983,1.6147233840237178,0.38527661597628216,0.0,0.0,0.4331950849042492,1.5668049150957508,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.01582956518050998,4.0,0.10819811766668186,80.0,71.36127585546993,0.1461892246961016,0.15442909751114664,0.07679900374596624,0.037954604967871945,2.603703308575748,1.46016856157021,0.010575469351611386,1.452398965805983,1.1251376043134522,0.9217085599537309,8.403215312646338,8.403215312646338,7.75338413211468,7.619824284578229,0.0,7.525734040845521
0.43,0.0,0.0,0.0,7.138477254958031,0.0,1.5048762621899237,0.48525042196907814,0.0,0.39733222536248863,0.3585045401533503,4.575363765739927,0.49512373781007635,0.5294435904253767,0.31667689107515157,1.9431950742247457,0.05680492577525431,0.29221584593046024,1.4517163598932161,1.6167481527448588,0.38325184725514116,0.0,0.0,0.43453803502909927,1.5654619649709007,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.01575278916683306,4.0,0.10790099447281826,80.0,71.3847725495803,0.14604836824778192,0.1544188046310289,0.07686019218611227,0.03800122692901819,2.599031991076446,1.4610792296523012,0.010588871808507535,1.4517163598932161,1.1199226275007261,0.9183925881395122,8.380798821835093,8.380798821835093,7.750973794958991,7.615920449137215,0.0,7.524381310949618
0.44,0.0,0.0,0.0,7.140816348906225,0.0,1.5045997683913381,0.4848681724663289,0.0,0.39724786655874056,0.3575841603731687,4.589396711229339,0.49540023160866187,0.5301128583483888,0.3170655559448227,1.9434700758366097,0.05652992416339031,0.29239433934365183,1.4510489048788007,1.6187540825507347,0.3812459174492653,0.0,0.0,0.435895539671159,1.564104460328841,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.015676446216541254,4.0,0.10760420897557615,80.0,71.40816348906225,0.145906507998634,0.15440786826936942,0.07692196825686004,0.038047866713378724,2.594382480415075,1.4619716967182592,0.010602257166967777,1.4510489048788007,1.1147414816004235,0.915080455257715,8.358442025290886,8.358442025290886,7.7485771190704895,7.612129497091395,0.0,7.52299884195669
0.45,0.0,0.0,0.0,7.143145297030654,0.0,1.5043177452795244,0.4844843803617076,0.0,0.3971621969556298,0.35666598530006144,4.603476044586101,0.49568225472047556,0.5307812592892943,0.3174543749530635,1.943743501032138,0.056256498967862,0.2925692524453061,1.4503962648314404,1.6207414707947314,0.3792585292052686,0.0,0.0,0.43726668091491483,1.5627333190850852,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.015600532454214241,4.0,0.10730779416489769,80.0,71.43145297030654,0.14576369013777432,0.15439628783763032,0.07698431559157208,0.03809452499436762,2.5897544535083545,1.4628462622265306,0.010615625185785887,1.4503962648314404,1.1095938437309172,0.9117724087893495,8.33614549086399,8.33614549086399,7.746191751309074,7.60843909933313,0.0,7.521588726397622
0.46,0.0,0.0,0.0,7.145464491353914,0.0,1.5040305586152267,0.4840990588809402,0.0,0.3970752136415436,0.3557500153354077,4.6176015519443325,0.4959694413847733,0.5314487813479036,0.3178433535438307,1.9440153603792973,0.05598463962070266,0.29274064348559375,1.4497581099669115,1.6227106085120484,0.3772893914879516,0.0,0.0,0.4386505587485521,1.561349441251448,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.015525044083155623,4.0,0.10701177885845774,80.0,71.45464491353914,0.14561995559076119,0.15438406290901038,0.07704721807911552,0.03814120242525968,2.5851475879760075,1.4637032174279687,0.010628975626958073,1.4497581099669115,1.1044793924447105,0.9084686862623813,8.313909772467593,8.313909772467593,7.7438161018390845,7.604837348932691,0.0,7.520152793076134
0.47000000000000003,0.0,0.0,0.0,7.147774276286652,0.0,1.5037385318520362,0.48371222112127304,0.0,0.396986914167217,0.3548362505158597,4.631773022495855,0.4962614681479638,0.5321154127803488,0.31823249699363365,1.9442856629179144,0.05571433708208562,0.2929085677919733,1.449134116919522,1.6246617811454542,0.37533821885454577,0.0,0.0,0.4400463859154278,1.5599536140845722,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.015449977383744358,4.0,0.10671618847972003,80.0,71.47774276286653,0.14547534104555812,0.15437119311626893,0.07711065987987177,0.038187899639236036,2.5805616346304463,1.4645428389598663,0.010642308255606976,1.449134116919522,1.099397801222752,0.9051695411911944,8.291735403502855,8.291735403502855,7.741448707683319,7.601313887452899,0.0,7.518692659260181
0.48,0.0,0.0,0.0,7.150074868409849,0.0,1.5034419861866255,0.48332387994169146,0.0,0.39689729706123583,0.3539246901327377,4.6459902493602785,0.4965580138133745,0.5327811419813163,0.3186218104021903,1.944554412858437,0.05544558714156289,0.29307307154285733,1.4485239710269278,1.626595272167837,0.37340472783216305,0.0,0.0,0.4414540869456902,1.5585459130543098,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.015375328713676256,4.0,0.10642104781872984,80.0,71.50074868409848,0.14532988280619255,0.15435767809040243,0.07717462554710378,0.03823461724826283,2.575996572297568,1.4653653577142867,0.010655622839626327,1.4485239710269278,1.0943487051439669,0.9018752990703602,8.269622881538607,8.269622881538607,7.7390846302320035,7.5978670114083755,0.0,7.517209930933127
0.49,0.0,0.0,0.0,7.15236657979273,0.0,1.503141176790181,0.48293404826950437,0.0,0.3968063602607797,0.3530153339257062,4.660253025860679,0.496858823209819,0.5334459575257665,0.3190112987286098,1.9448216212058294,0.055178378794170646,0.2932342095800476,1.4479273597375788,1.6285113539711358,0.3714886460288642,0.0,0.0,0.44287278267187746,1.5571272173281225,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.01530109449951793,4.0,0.10612637689241296,80.0,71.5236657979273,0.1451836107255738,0.1543435177734308,0.07723909968429678,0.038281355847433175,2.571452067376205,1.466171047900238,0.01066891915051533,1.4479273597375788,1.0893317948623609,0.8985861636002704,8.247572722069023,8.247572722069023,7.736723967896311,7.5944855130211835,0.0,7.515705883950905
0.5,0.0,0.0,0.0,7.154649690294101,0.0,1.5028363430318252,0.48254273892966787,0.0,0.3967141019780352,0.3521081814273594,4.674561147819502,0.49716365696817477,0.5341098481420835,0.31940096677405005,1.9450872982644118,0.054912701735588154,0.293392034753822,1.4473439763280087,1.6304102935340146,0.36958970646598543,0.0,0.0,0.44430170376665745,1.5556982962333425,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.015227271238646383,4.0,0.10583219434557585,80.0,71.54649690294102,0.14503655302592458,0.15432871215996977,0.07730406714059121,0.03832811601288601,2.5669278205498096,1.4669601737691098,0.01068219696284167,1.4473439763280087,1.0843467600412326,0.8953023415546608,8.225585424345253,8.225585424345253,7.734366540945274,7.591159677338218,0.0,7.514181715159126
0.51,0.0,0.0,0.0,7.1569244938029914,0.0,1.5025277030004833,0.48214996471005817,0.0,0.39662052035645295,0.35120323222778066,4.688914412779778,0.49747229699951667,0.5347728027191737,0.31979081919101193,1.9453514558573173,0.05464854414268272,0.2935466014609134,1.4467735185056168,1.6322923507593332,0.3677076492406668,0.0,0.0,0.4457399027304405,1.5542600972695595,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.015153855496093506,4.0,0.10553851716111053,80.0,71.56924493802991,0.14488873579551356,0.1543132613396625,0.0773695129391129,0.03837489830292143,2.5624234626805693,1.467733007304567,0.010695456054383474,1.4467735185056168,1.0793933076577935,0.8920240058423475,8.203661481772631,8.203661481772631,7.7320134072338,7.587877869344363,0.0,7.512638515002417
0.52,0.0,0.0,0.0,7.159191180379428,0.0,1.50221544809685,0.4817557382015343,0.0,0.39652561442426004,0.3503004852188606,4.703312621344746,0.4977845519031501,0.5354348102816072,0.3201808604663551,1.9456141027177667,0.05438589728223331,0.2936979571250427,1.4462156917930065,1.6341577830177518,0.36584221698224817,0.0,0.0,0.44718692351493217,1.5528130764850678,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.015080843906382658,4.0,0.10524536007431894,80.0,71.59191180379428,0.14474018242712933,0.15429716550253358,0.07743542245614718,0.03842170325596261,2.557938771106868,1.4684897856252135,0.010708696205632145,1.4462156917930065,1.074471117577829,0.8887513733016555,8.181801360325125,8.181801360325125,7.729663614674713,7.5846344097297145,0.0,7.51107724048425
