Time,n,c,a,m,vt,Gat,Tt,Gmt,alt,Bat,A,t1,default_compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
8.95,0.053364937879615416,0.0032506924479884076,0.005529678585301095,0.08788835535759237,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032506924479884076,0.005336493787961542,0.005336493787961542,0.005529678585301095,4.859943565182113e-07,0.0032506924479884076,0.0008788835535759237,0.0,0.00304841328711721,0.0032506924479884076
8.96,0.05334408017921615,0.0032486691252889034,0.005527741135804418,0.08791206214522751,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032486691252889034,0.005334408017921615,0.005334408017921615,0.005527741135804418,4.859551222535686e-07,0.0032486691252889034,0.0008791206214522751,0.0,0.0030462840047827946,0.0032486691252889034
8.97,0.05332322309497876,0.0032466447468656066,0.005525802210971893,0.08793574632226377,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032466447468656066,0.005332322309497876,0.005332322309497876,0.005525802210971893,4.859155414510287e-07,0.0032466447468656066,0.0008793574632226376,0.0,0.0030441538389600026,0.0032466447468656066
8.98,0.05330236661515359,0.003244619315162139,0.005523861826063129,0.08795940787986381,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003244619315162139,0.005330236661515359,0.005330236661515359,0.005523861826063129,4.858756154306961e-07,0.003244619315162139,0.0008795940787986381,0.0,0.003042022808099462,0.003244619315162139
8.99,0.053281510730182724,0.003242592830418114,0.0055219199963176795,0.08798304681122705,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003242592830418114,0.005328151073018273,0.005328151073018273,0.0055219199963176795,4.858353455238691e-07,0.003242592830418114,0.0008798304681122706,0.0,0.0030398909306078334,0.003242592830418114
9.0,0.0532606554311557,0.0032405652923595757,0.005519976736854307,0.08800666311014878,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032405652923595757,0.00532606554311557,0.00532606554311557,0.005519976736854307,4.857947330561954e-07,0.0032405652923595757,0.0008800666311014878,0.0,0.003037758224737269,0.0032405652923595757
9.01,0.0532398007070082,0.003238536703267134,0.005518032062486999,0.08803025676840663,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003238536703267134,0.00532398007070082,0.00532398007070082,0.005518032062486999,4.85753779317031e-07,0.003238536703267134,0.0008803025676840663,0.0,0.00303562470838378,0.003238536703267134
9.02,0.05321894654670633,0.0032365070655804187,0.005516085987871087,0.0880538277777987,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032365070655804187,0.005321894654670633,0.005321894654670633,0.005516085987871087,4.857124855835293e-07,0.0032365070655804187,0.0008805382777779871,0.0,0.0030334903992480055,0.0032365070655804187
9.03,0.05319809293924864,0.0032344763818941257,0.005514138527504855,0.08807737613014557,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032344763818941257,0.0053198092939248645,0.0053198092939248645,0.005514138527504855,4.856708531207722e-07,0.0032344763818941257,0.0008807737613014557,0.0,0.003031355314837238,0.0032344763818941257
9.04,0.053177239873666876,0.003232444654955397,0.0055121896957310455,0.08810090181729113,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003232444654955397,0.005317723987366688,0.005317723987366688,0.0055121896957310455,4.856288831818847e-07,0.003232444654955397,0.0008810090181729114,0.0,0.0030292194724673253,0.003232444654955397
9.05,0.05315638733902668,0.003230411887661302,0.005510239506738355,0.08812440483110343,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003230411887661302,0.005315638733902669,0.005315638733902669,0.005510239506738355,4.855865770081504e-07,0.003230411887661302,0.0008812440483110343,0.0,0.003027082889264576,0.003230411887661302
9.06,0.053135535324428294,0.003228378083056418,0.005508287974562903,0.0881478851634753,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003228378083056418,0.00531355353244283,0.00531355353244283,0.005508287974562903,4.855439358291227e-07,0.003228378083056418,0.0008814788516347529,0.0,0.0030249455821676195,0.003228378083056418
9.07,0.053114683819007025,0.0032263432443305046,0.005506335113089678,0.08817134280632512,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032263432443305046,0.005311468381900703,0.005311468381900703,0.005506335113089678,4.85500960862735e-07,0.0032263432443305046,0.0008817134280632512,0.0,0.0030228075679292416,0.0032263432443305046
9.08,0.053093832811933826,0.0032243073748162757,0.005504380936053974,0.08819477775159727,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032243073748162757,0.005309383281193383,0.005309383281193383,0.005504380936053974,4.854576533154092e-07,0.0032243073748162757,0.0008819477775159727,0.0,0.003020668863118217,0.0032243073748162757
9.09,0.05307298229241567,0.00322227047798727,0.0055024254570427995,0.08821818999126282,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.00322227047798727,0.005307298229241568,0.005307298229241568,0.0055024254570427995,4.854140143821629e-07,0.00322227047798727,0.0008821818999126283,0.0,0.0030185294841210903,0.00322227047798727
9.1,0.05305213224969593,0.00322023255745582,0.00550046868949627,0.08824157951731977,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.00322023255745582,0.005305213224969594,0.005305213224969594,0.00550046868949627,4.853700452467128e-07,0.00322023255745582,0.0008824157951731977,0.0,0.0030163894471439533,0.00322023255745582
9.11,0.053031282673054646,0.0032181936169711155,0.005498510646708976,0.08826494632179362,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032181936169711155,0.005303128267305465,0.005303128267305465,0.005498510646708976,4.853257470815784e-07,0.0032181936169711155,0.0008826494632179362,0.0,0.0030142487682141904,0.0032181936169711155
9.12,0.05301043355180872,0.003216153660417366,0.005496551341831341,0.08828829039673754,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003216153660417366,0.005301043355180873,0.005301043355180873,0.005496551341831341,4.852811210481828e-07,0.003216153660417366,0.0008828829039673754,0.0,0.0030121074631822005,0.003216153660417366
9.13,0.05298958487531208,0.0032141126918120585,0.0054945907878709436,0.08831161173423269,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032141126918120585,0.005298958487531208,0.005298958487531208,0.0054945907878709436,4.852361682969504e-07,0.0032141126918120585,0.0008831161173423269,0.0,0.0030099655477230924,0.0032141126918120585
9.14,0.05296873663295574,0.003212070715304318,0.005492628997693841,0.0883349103263884,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003212070715304318,0.005296873663295574,0.005296873663295574,0.005492628997693841,4.851908899674061e-07,0.003212070715304318,0.0008833491032638841,0.0,0.0030078230373383683,0.003212070715304318
9.15,0.052947888814167794,0.0032100277351733565,0.005490665984025852,0.08835818616534223,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032100277351733565,0.00529478888141678,0.00529478888141678,0.005490665984025852,4.851452871882683e-07,0.0032100277351733565,0.0008835818616534224,0.0,0.003005679947357564,0.0032100277351733565
9.16,0.05292704140841333,0.0032079837558270275,0.0054887017594538335,0.08838143924326007,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032079837558270275,0.005292704140841334,0.005292704140841334,0.0054887017594538335,4.850993610775437e-07,0.0032079837558270275,0.0008838143924326008,0.0,0.003003536292939884,0.0032079837558270275
9.17,0.052906194405194285,0.0032059387818004735,0.005486736336426934,0.08840466955233603,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032059387818004735,0.005290619440519429,0.005290619440519429,0.005486736336426934,4.850531127426179e-07,0.0032059387818004735,0.0008840466955233604,0.0,0.003001392089075801,0.0032059387818004735
9.18,0.05288534779404924,0.0032038928177548723,0.00548476972725782,0.08842787708479243,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032038928177548723,0.005288534779404924,0.005288534779404924,0.00548476972725782,4.85006543280345e-07,0.0032038928177548723,0.0008842787708479243,0.0,0.0029992473505886354,0.0032038928177548723
9.19,0.052864501564553114,0.0032018458684762788,0.005482801944123901,0.0884510618328796,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032018458684762788,0.005286450156455312,0.005286450156455312,0.005482801944123901,4.849596537771357e-07,0.0032018458684762788,0.000884510618328796,0.0,0.002997102092136117,0.0032018458684762788
9.2,0.05284365570631682,0.003199797938874566,0.005480832999068507,0.08847422378887562,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003199797938874566,0.005284365570631683,0.005284365570631683,0.005480832999068507,4.849124453090414e-07,0.003199797938874566,0.0008847422378887562,0.0,0.002994956328211907,0.003199797938874566
9.21,0.052822810208986784,0.003197749033982464,0.0054788629040020765,0.08849736294508609,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003197749033982464,0.005282281020898678,0.005282281020898678,0.0054788629040020765,4.848649189418401e-07,0.003197749033982464,0.000884973629450861,0.0,0.002992810073147119,0.003197749033982464
9.22,0.05280196506224453,0.003195699158954693,0.005476891670703301,0.0885204792938437,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003195699158954693,0.005280196506224453,0.005280196506224453,0.005476891670703301,4.848170757311166e-07,0.003195699158954693,0.000885204792938437,0.0,0.0029906633411117965,0.003195699158954693
9.23,0.05278112025580601,0.0031936483190671944,0.00547491931082026,0.08854357282750779,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031936483190671944,0.005278112025580602,0.005278112025580602,0.00547491931082026,4.847689167223424e-07,0.0031936483190671944,0.0008854357282750779,0.0,0.0029885161461163734,0.0031936483190671944
9.24,0.052760275779421016,0.0031915965197164653,0.005472945835871538,0.08856664353846391,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031915965197164653,0.005276027577942102,0.005276027577942102,0.005472945835871538,4.847204429509549e-07,0.0031915965197164653,0.0008856664353846392,0.0,0.00298636850201312,0.0031915965197164653
9.25,0.05273943162287243,0.00318954376641898,0.005470971257247314,0.08858969141912322,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.00318954376641898,0.005273943162287243,0.005273943162287243,0.005470971257247314,4.846716554424322e-07,0.00318954376641898,0.0008858969141912322,0.0,0.0029842204224975514,0.00318954376641898
9.26,0.05271858777643299,0.0031874900642780857,0.005468995586262261,0.0886127164623509,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031874900642780857,0.0052718587776432995,0.0052718587776432995,0.005468995586262261,4.846225552193062e-07,0.0031874900642780857,0.0008861271646235091,0.0,0.002982071921166162,0.0031874900642780857
9.27,0.05269774423209348,0.0031854354165527935,0.005467018834295794,0.08863571866261813,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031854354165527935,0.005269774423209348,0.005269774423209348,0.005467018834295794,4.845731433198765e-07,0.0031854354165527935,0.0008863571866261814,0.0,0.0029799230116689937,0.0031854354165527935
9.28,0.052676900980372525,0.0031833798283702978,0.005465041012431899,0.08865869801301034,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031833798283702978,0.005267690098037253,0.005267690098037253,0.005465041012431899,4.84523420749916e-07,0.0031833798283702978,0.0008865869801301034,0.0,0.002977773707318146,0.0031833798283702978
9.29,0.05265605801163486,0.0031813233051899716,0.005463062131609566,0.08868165450646356,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031813233051899716,0.005265605801163486,0.005265605801163486,0.005463062131609566,4.844733885027439e-07,0.0031813233051899716,0.0008868165450646357,0.0,0.00297562402125172,0.0031813233051899716
9.3,0.05263521531630704,0.003179265852550866,0.00546108220264834,0.0887045881359669,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003179265852550866,0.005263521531630705,0.005263521531630705,0.00546108220264834,4.844230475625799e-07,0.003179265852550866,0.0008870458813596691,0.0,0.0029734739664618137,0.003179265852550866
9.31,0.05261437288487771,0.0031772074760701824,0.005459101236249441,0.08872749889456279,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031772074760701824,0.005261437288487772,0.005261437288487772,0.005459101236249441,4.843723989046287e-07,0.0031772074760701824,0.0008872749889456279,0.0,0.002971323555795954,0.0031772074760701824
9.32,0.052593530707897615,0.003175148181441807,0.0054571192429968786,0.0887503867753472,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003175148181441807,0.005259353070789762,0.005259353070789762,0.0054571192429968786,4.84321443495163e-07,0.003175148181441807,0.000887503867753472,0.0,0.0029691728019585043,0.003175148181441807
9.33,0.05257268877597976,0.003173087974434919,0.005455136233358539,0.0887732517714698,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003173087974434919,0.005257268877597976,0.005257268877597976,0.005455136233358539,4.842701822916051e-07,0.003173087974434919,0.0008877325177146981,0.0,0.002967021717512056,0.003173087974434919
9.34,0.052551847079799416,0.00317102686089267,0.005453152217687261,0.0887960938761341,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.00317102686089267,0.005255184707979942,0.005255184707979942,0.005453152217687261,4.842186162426069e-07,0.00317102686089267,0.000887960938761341,0.0,0.002964870314878798,0.00317102686089267
9.35,0.052531005610094106,0.003168964846730936,0.005451167206221888,0.08881891308259753,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003168964846730936,0.005253100561009411,0.005253100561009411,0.005451167206221888,4.841667462881279e-07,0.003168964846730936,0.0008881891308259752,0.0,0.002962718606341861,0.003168964846730936
9.36,0.052510164357663563,0.003166901937937133,0.005449181209088314,0.08884170938417144,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003166901937937133,0.005251016435766357,0.005251016435766357,0.005449181209088314,4.84114573359512e-07,0.003166901937937133,0.0008884170938417144,0.0,0.0029605666040466473,0.003166901937937133
9.37,0.052489323313369605,0.003164838140569112,0.005447194236300501,0.08886448277422118,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003164838140569112,0.005248932331336961,0.005248932331336961,0.005447194236300501,4.840620983795628e-07,0.003164838140569112,0.0008886448277422119,0.0,0.00295841432000214,0.003164838140569112
9.38,0.05246848246813594,0.003162773460754116,0.0054452062977614814,0.08888723324616593,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003162773460754116,0.005246848246813594,0.005246848246813594,0.0054452062977614814,4.840093222626164e-07,0.003162773460754116,0.0008888723324616593,0.0,0.002956261766082182,0.003162773460754116
9.39,0.05244764181294803,0.003160707904687817,0.005443217403264354,0.0889099607934786,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003160707904687817,0.005244764181294804,0.005244764181294804,0.005443217403264354,4.839562459146141e-07,0.003160707904687817,0.000889099607934786,0.0,0.0029541089540267513,0.003160707904687817
9.4,0.05242680133885277,0.0031586414786334144,0.005441227562493246,0.0889326654096858,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031586414786334144,0.005242680133885277,0.005242680133885277,0.005441227562493246,4.83902870233172e-07,0.0031586414786334144,0.0008893266540968579,0.0,0.0029519558954431984,0.0031586414786334144
9.41,0.05240596103695821,0.0031565741889208097,0.005439236785024269,0.08895534708836744,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031565741889208097,0.005240596103695821,0.005240596103695821,0.005439236785024269,4.838491961076496e-07,0.0031565741889208097,0.0008895534708836745,0.0,0.0029498026018074746,0.0031565741889208097
9.42,0.052385120898433196,0.003154506041945851,0.005437245080326455,0.08897800582315671,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003154506041945851,0.00523851208984332,0.00523851208984332,0.005437245080326455,4.837952244192174e-07,0.003154506041945851,0.0008897800582315671,0.0,0.0029476490844653385,0.003154506041945851
9.43,0.052364280914506976,0.0031524370441696464,0.005435252457762677,0.0890006416077396,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031524370441696464,0.005236428091450698,0.005236428091450698,0.005435252457762677,4.837409560409219e-07,0.0031524370441696464,0.000890006416077396,0.0,0.0029454953546335385,0.0031524370441696464
9.44,0.05234344107646874,0.003150367202117949,0.0054332589265905454,0.08902325443585464,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003150367202117949,0.005234344107646874,0.005234344107646874,0.0054332589265905454,4.836863918377486e-07,0.003150367202117949,0.0008902325443585464,0.0,0.0029433414234009726,0.003150367202117949
9.45,0.0523226013756671,0.0031482965223806132,0.005431264495963297,0.08904584430129256,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031482965223806132,0.0052322601375667105,0.0052322601375667105,0.005431264495963297,4.83631532666686e-07,0.0031482965223806132,0.0008904584430129256,0.0,0.0029411873017298413,0.0031482965223806132
9.46,0.052301761803509594,0.0031462250116111212,0.005429269174930661,0.08906841119789571,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031462250116111212,0.0052301761803509594,0.0052301761803509594,0.005429269174930661,4.835763793767841e-07,0.0031462250116111212,0.0008906841119789571,0.0,0.002939033000456763,0.0031462250116111212
9.47,0.05228092235146205,0.0031441526765261796,0.0054272729724397055,0.08909095511955778,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031441526765261796,0.005228092235146205,0.005228092235146205,0.0054272729724397055,4.835209328092147e-07,0.0031441526765261796,0.0008909095511955778,0.0,0.002936878530293883,0.0031441526765261796
9.48,0.05226008301104795,0.003142079523905385,0.005425275897335676,0.08911347606022307,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003142079523905385,0.0052260083011047955,0.0052260083011047955,0.005425275897335676,4.83465193797328e-07,0.003142079523905385,0.0008911347606022307,0.0,0.002934723901829955,0.003142079523905385
9.49,0.05223924377384773,0.003140005560590966,0.005423277958362801,0.08913597401388614,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003140005560590966,0.005223924377384773,0.005223924377384773,0.005423277958362801,4.834091631667081e-07,0.003140005560590966,0.0008913597401388613,0.0,0.0029325691255313972,0.003140005560590966
9.5,0.05221840463149806,0.0031379307934875874,0.005421279164165104,0.08915844897459095,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0031379307934875874,0.005221840463149806,0.005221840463149806,0.005421279164165104,4.833528417352275e-07,0.0031379307934875874,0.0008915844897459096,0.0,0.00293041421174335,0.0031379307934875874
