Time,s121,s122,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s139,s150,s152,s153,s154,s159,s160,s161,s164,s167,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,kf13,kr13,kf14,kr14,kf15,kr15,k16,k17,k18,k20,k19,k21,k22,kf23,kr23,k27,kf28,kr28,k26,default,c2,re44,re45,re46,re47,re48,re49,re52,re53,re56,re57,re58,re59,re60,re61,re63,re64,re65,re66,re67,re68,re69,re70,re71,re72
1.45,0.0,0.0,0.0,3.806754524596615e-15,0.0,3.806754524596615e-15,6.900311581508385e-16,0.0,4.657289285039249e-12,0.0,6.377222210394457e-09,3.6181099164409384e-06,0.0,0.05999825983893512,2.9455965804943407e-25,0.0,1.7971650541548684e-10,0.0,0.0,1.1470942984303407e-25,6.898572499153277e-16,1.7368314312000396e-06,1.5749585921992473e-08,1.0443640149798287e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.874792960996236e-15,1.522701809838646e-18,6.898572499153278e-20,1.9033772622983075e-15,7.874792960996236e-15,9.045274791102347e-09,1.1999651967787025e-06,4.522637395551173e-10,7.971527762993072e-13,2.945596580494341e-26,3.826222352298748e-10,1.7971650541548684e-11,5.821611606299062e-16,1.9033772622983075e-15,9.565833315592124e-12,2.5e-06,2.2046249886372582e-20,8.798745952323335e-25,4.342078578000099e-09,1.1470942984303408e-27,3.0264873449481795e-25,1.522701809838646e-18,2.0700934744525155e-19,6.893350679078378e-19
1.46,0.0,0.0,0.0,3.886031083255578e-15,0.0,3.886031083255578e-15,7.092603641132976e-16,0.0,4.75359451311226e-12,0.0,6.464211076148551e-09,3.6430146141800466e-06,0.0,0.05999824783543202,3.0450639727933974e-25,0.0,1.8338736061962732e-10,0.0,0.0,1.1844178347580956e-25,7.090805769248548e-16,1.7487876932038048e-06,1.5967437125653675e-08,1.0796237566604485e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.983718562826838e-15,1.5544124333022313e-18,7.090805769248548e-20,1.943015541627789e-15,7.983718562826838e-15,9.107536535450116e-09,1.1999649567086406e-06,4.5537682677250583e-10,8.080263845185689e-13,3.0450639727933975e-26,3.878413382073055e-10,1.8338736061962735e-11,5.941993141390325e-16,1.943015541627789e-15,9.696316614223286e-12,2.5e-06,2.2816577510055134e-20,9.167293038478902e-25,4.371969233009512e-09,1.1844178347580955e-27,3.171943699506143e-25,1.5544124333022313e-18,2.1277810923398927e-19,7.085407650465246e-19
1.47,0.0,0.0,0.0,3.9664003142553515e-15,0.0,3.9664003142553515e-15,7.28888642589631e-16,0.0,4.851208632854165e-12,0.0,6.551772477566037e-09,3.6679186581794187e-06,0.0,0.05999823583187896,3.1470883127684503e-25,0.0,1.8710687133488017e-10,0.0,0.0,1.222639036956237e-25,7.287028196018173e-16,1.7607436576068468e-06,1.618678284289879e-08,1.1158234123930974e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,8.093391421449395e-15,1.5865601257021406e-18,7.287028196018174e-20,1.9832001571276757e-15,8.093391421449395e-15,9.169796645448547e-09,1.1999647166375793e-06,4.584898322724273e-10,8.189715596957546e-13,3.1470883127684507e-26,3.93094790225821e-10,1.8710687133488018e-11,6.064010791067707e-16,1.9832001571276757e-15,9.827658716349534e-12,2.5e-06,2.360828316925192e-20,9.548590155583912e-25,4.401859144017117e-09,1.222639036956237e-27,3.3233327932070033e-25,1.5865601257021406e-18,2.186665927768893e-19,7.281449078956208e-19
1.48,0.0,0.0,0.0,4.0478696856436546e-15,0.0,4.0478696856436546e-15,7.489214751815548e-16,0.0,4.950140224571253e-12,0.0,6.639906094805032e-09,3.692822048456216e-06,0.0,0.0599982238282756,3.251718241875628e-25,0.0,1.9087533176274318e-10,0.0,0.0,1.261773222968379e-25,7.487294563986386e-16,1.7726993244656444e-06,1.640762303651327e-08,1.152981835000976e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,8.203811518256636e-15,1.619147874257462e-18,7.487294563986386e-20,2.0239348428218273e-15,8.203811518256636e-15,9.23205512114054e-09,1.199964476565512e-06,4.61602756057027e-10,8.29988261850629e-13,3.251718241875628e-26,3.9838257207484365e-10,1.908753317627432e-11,6.187675280714066e-16,2.0239348428218273e-15,9.959859142208046e-12,2.5e-06,2.4421808508803282e-20,9.942986561802757e-25,4.431748311164111e-09,1.261773222968379e-27,3.4808552022623773e-25,1.619147874257462e-18,2.2467644255446644e-19,7.481529654811382e-19
1.49,0.0,0.0,0.0,4.130446665251071e-15,0.0,4.130446665251071e-15,7.693643808227287e-16,0.0,5.050397863768963e-12,0.0,6.728611608514779e-09,3.717724785027599e-06,0.0,0.0599982118246216,3.359003059015082e-25,0.0,1.9469303561920707e-10,0.0,0.0,1.3018358905598388e-25,7.691660030560278e-16,1.7846546938369676e-06,1.6629957669289688e-08,1.1911181380887347e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,8.314978834644844e-15,1.6521786661004285e-18,7.691660030560279e-20,2.0652233326255356e-15,8.314978834644844e-15,9.294311962568998e-09,1.1999642364924322e-06,4.6471559812844986e-10,8.410764510643474e-13,3.3590030590150824e-26,4.0370466457327764e-10,1.946930356192071e-11,6.312997329711204e-16,2.0652233326255356e-15,1.0092917412772686e-11,2.5e-06,2.525760120556517e-20,1.0350838594075406e-24,4.461636734592419e-09,1.3018358905598388e-27,3.6447169356591403e-25,1.6521786661004285e-18,2.308093142468186e-19,7.685704439869835e-19
1.5,0.0,0.0,0.0,4.214138720691067e-15,0.0,4.214138720691067e-15,7.902229157775127e-16,0.0,5.1519901211609835e-12,0.0,6.817888699834674e-09,3.7426268679107257e-06,0.0,0.05999819982091661,3.468992725509023e-25,0.0,1.9856027613571877e-10,0.0,0.0,1.3428427185031654e-25,7.900180126014133e-16,1.7966097657778789e-06,1.685378670402775e-08,1.2302516979722536e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,8.426893352013874e-15,1.6856554882764268e-18,7.900180126014133e-20,2.1070693603455336e-15,8.426893352013874e-15,9.356567169776814e-09,1.1999639964183322e-06,4.678283584888408e-10,8.522360874793343e-13,3.468992725509023e-26,4.090610485694501e-10,1.985602761357188e-11,6.439987651451229e-16,2.1070693603455336e-15,1.0226833049752549e-11,2.5e-06,2.6116115009074402e-20,1.0772509761562046e-24,4.491524414444697e-09,1.3428427185031654e-27,3.815129546620189e-25,1.6856554882764268e-18,2.3706687473325376e-19,7.894028867524273e-19
1.51,0.0,0.0,0.0,4.298953319359998e-15,0.0,4.298953319359998e-15,8.11502673639723e-16,0.0,5.254925562678353e-12,0.0,6.9077370503932916e-09,3.7675282971227554e-06,0.0,0.05999818781716029,3.5817378700797643e-25,0.0,2.0247734606014426e-10,0.0,0.0,1.3848095677636663e-25,8.112910753473731e-16,1.8085645403457312e-06,1.7079110103534398e-08,1.2704021556084209e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,8.539555051767199e-15,1.7195813277439994e-18,8.112910753473732e-20,2.149476659679999e-15,8.539555051767199e-15,9.418820742806888e-09,1.1999637563432059e-06,4.709410371403444e-10,8.634671312991614e-13,3.581737870079765e-26,4.1445170494105355e-10,2.024773460601443e-11,6.568656953347941e-16,2.149476659679999e-15,1.0361605575590498e-11,2.5e-06,2.6997809782208767e-20,1.1208370839660931e-24,4.521411350864328e-09,1.3848095677636664e-27,3.9923102456182733e-25,1.7195813277439994e-18,2.434508020919169e-19,8.10655874269569e-19
1.52,0.0,0.0,0.0,4.384897928437133e-15,0.0,4.384897928437133e-15,8.332092853313893e-16,0.0,5.359212749478551e-12,0.0,6.998156342307412e-09,3.7924290726808484e-06,0.0,0.0599981758133523,3.697289793827761e-25,0.0,2.0644453765773185e-10,0.0,0.0,1.4277524826849363e-25,8.329908188900688e-16,1.8205190175981677e-06,1.7305927830623804e-08,1.3115894185249134e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,8.652963915311902e-15,1.7539591713748533e-18,8.329908188900687e-20,2.1924489642185664e-15,8.652963915311902e-15,9.48107268170212e-09,1.1999635162670461e-06,4.740536340851061e-10,8.747695427884264e-13,3.697289793827761e-26,4.198766145950866e-10,2.0644453765773187e-11,6.699015936848189e-16,2.1924489642185664e-15,1.0497234513461701e-11,2.5e-06,2.790315154184235e-20,1.165879996459876e-24,4.551297543995419e-09,1.4277524826849364e-27,4.176482014953965e-25,1.7539591713748533e-18,2.499627855994168e-19,8.323350241808063e-19
1.53,0.0,0.0,0.0,4.471980014884661e-15,0.0,4.471980014884661e-15,8.553484191015095e-16,0.0,5.464860237954606e-12,0.0,7.0891462581810505e-09,3.8173291946021605e-06,0.0,0.05999816380949231,3.815700475209651e-25,0.0,2.104621427120751e-10,0.0,0.0,1.4716876921743838e-25,8.551229081076762e-16,1.832473197593122e-06,1.7534239848117427e-08,1.3538336627499747e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,8.767119924058713e-15,1.7887920059538646e-18,8.551229081076762e-20,2.2359900074423306e-15,8.767119924058713e-15,9.543322986505402e-09,1.1999632761898463e-06,4.7716614932527e-10,8.861432822726313e-13,3.8157004752096514e-26,4.253357584677961e-10,2.104621427120751e-11,6.831075297443258e-16,2.2359900074423306e-15,1.0633719387272181e-11,2.5e-06,2.883261249949573e-20,1.2124182728592862e-24,4.581182993982805e-09,1.4716876921743838e-27,4.367873724908861e-25,1.7887920059538646e-18,2.566045257304528e-19,8.544459912763012e-19
1.54,0.0,0.0,0.0,4.560207045447712e-15,0.0,4.560207045447712e-15,8.779257805248073e-16,0.0,5.5718765797441885e-12,0.0,7.180706481104483e-09,3.842228662903852e-06,0.0,0.05999815180557994,3.9370225750162944e-25,0.0,2.1453045252607595e-10,0.0,0.0,1.5166316108887594e-25,8.776930451588183e-16,1.8444270803888163e-06,1.7764046118844084e-08,1.3971553347421955e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,8.882023059422042e-15,1.824082818179085e-18,8.776930451588184e-20,2.280103522723856e-15,8.882023059422042e-15,9.60557165725963e-09,1.199963036111599e-06,4.802785828629815e-10,8.975883101380604e-13,3.9370225750162945e-26,4.3082911752461855e-10,2.1453045252607596e-11,6.964845724680236e-16,2.280103522723856e-15,1.0771059721657356e-11,2.5e-06,2.978667110198122e-20,1.2604912275584513e-24,4.611067700972041e-09,1.5166316108887595e-27,4.56672025148509e-25,1.824082818179085e-18,2.633777341574422e-19,8.769944674914471e-19
1.55,0.0,0.0,0.0,4.649586486949479e-15,0.0,4.649586486949479e-15,9.009471092985844e-16,0.0,5.680270329748083e-12,0.0,7.272836693798116e-09,3.867127477603078e-06,0.0,0.059998139801614885,4.0619499232173655e-25,0.0,2.1864975876936337e-10,0.0,0.0,1.5630803083471578e-25,9.00706964895463e-16,1.8563806660432284e-06,1.7995346605676492e-08,1.4415802040132857e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,8.997673302838246e-15,1.859834594779792e-18,9.007069648954631e-20,2.3247932434747397e-15,8.997673302838246e-15,9.667818694007696e-09,1.1999627960322979e-06,4.833909347003848e-10,9.091045867247645e-13,4.061949923217366e-26,4.3635667270881393e-10,2.186497587693634e-11,7.100337912185104e-16,2.3247932434747397e-15,1.090925504069783e-11,2.5e-06,3.076581191540442e-20,1.3101389329302511e-24,4.640951665108071e-09,1.5630803083471577e-27,4.773279319322566e-25,1.859834594779792e-18,2.702841327895753e-19,8.999861747934564e-19
1.56,0.0,0.0,0.0,4.740125807097339e-15,0.0,4.740125807097339e-15,9.244181704958877e-16,0.0,5.790050068015873e-12,0.0,7.365536576275769e-09,3.892025638716997e-06,0.0,0.05999812779759678,4.193566918261371e-25,0.0,2.2282035579124067e-10,0.0,0.0,1.613319115452219e-25,9.241704223365633e-16,1.868333954612632e-06,1.822814127163114e-08,1.487153160379964e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,9.114070635815569e-15,1.8960503228389358e-18,9.241704223365634e-20,2.3700629035486695e-15,9.114070635815569e-15,9.730064096792492e-09,1.1999625559519356e-06,4.865032048396246e-10,9.206920720344712e-13,4.193566918261371e-26,4.4191840480126705e-10,2.2282035579124067e-11,7.237562585019841e-16,2.3700629035486695e-15,1.1048304864414333e-11,2.5e-06,3.1770525230161794e-20,1.3614022096864366e-24,4.67083488653158e-09,1.613319115452219e-27,4.987878973592401e-25,1.8960503228389358e-18,2.773254511487663e-19,9.234268457563733e-19
1.57,0.0,0.0,0.0,4.83183247222335e-15,0.0,4.83183247222335e-15,9.483447790784748e-16,0.0,5.901224338434165e-12,0.0,7.458805812390888e-09,3.916923146262764e-06,0.0,0.0599981157935253,4.332444915534659e-25,0.0,2.2704253414107116e-10,0.0,0.0,1.66775175383339e-25,9.480892277739496e-16,1.8802869461556833e-06,1.8462430079588594e-08,1.5338995470993371e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,9.231215039794296e-15,1.93273298888934e-18,9.480892277739496e-20,2.415916236111675e-15,9.231215039794296e-15,9.79230786565691e-09,1.199962315870506e-06,4.896153932828455e-10,9.32350726548861e-13,4.332444915534659e-26,4.47514294813248e-10,2.2704253414107116e-11,7.376530423042706e-16,2.415916236111675e-15,1.118820871858704e-11,2.5e-06,3.2801308297444906e-20,1.4143226885571049e-24,4.700717365389208e-09,1.66775175383339e-27,5.210790417287878e-25,1.93273298888934e-18,2.8450343372354245e-19,9.473222780003999e-19
1.58,0.0,0.0,0.0,4.924713948273665e-15,0.0,4.924713948273665e-15,9.72732789161489e-16,0.0,6.013801675586371e-12,0.0,7.55264408696874e-09,3.941820000257537e-06,0.0,0.05999810378940009,4.47878938736982e-25,0.0,2.3131658340690245e-10,0.0,0.0,1.7265077080230958e-25,9.724692313981934e-16,1.892239640731631e-06,1.869821299241604e-08,1.5818420947704337e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,9.349106496208019e-15,1.969885579309466e-18,9.724692313981934e-20,2.4623569741368325e-15,9.349106496208019e-15,9.854550000643843e-09,1.1999620757880019e-06,4.927275000321922e-10,9.440805108710924e-13,4.47878938736982e-26,4.5314432381434933e-10,2.3131658340690248e-11,7.517252094482964e-16,2.4623569741368325e-15,1.1328966130453844e-11,2.5e-06,3.385866485440008e-20,1.4689427980557201e-24,4.730599101829077e-09,1.726507708023096e-27,5.442282155143231e-25,1.969885579309466e-18,2.918198367484467e-19,9.716783103508083e-19
1.59,0.0,0.0,0.0,5.01877770097857e-15,0.0,5.01877770097857e-15,9.97588092167509e-16,0.0,6.127790609376242e-12,0.0,7.647051085312768e-09,3.966716200718469e-06,0.0,0.059998091785220815,4.632808928140778e-25,0.0,2.356427927040975e-10,0.0,0.0,1.7897184619747567e-25,9.973163206551895e-16,1.9041920384000056e-06,1.8935489972988345e-08,1.6310038331142249e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,9.467744986494173e-15,2.007511080391428e-18,9.973163206551895e-20,2.509388850489285e-15,9.467744986494173e-15,9.916790501796175e-09,1.1999618357044164e-06,4.958395250898087e-10,9.55881385664096e-13,4.6328089281407784e-26,4.5880847290286794e-10,2.3564279270409752e-11,7.659738261720303e-16,2.509388850489285e-15,1.1470576627969916e-11,2.5e-06,3.4943105075067175e-20,1.5253057704532809e-24,4.760480096000014e-09,1.7897184619747567e-27,5.682629637922553e-25,2.007511080391428e-18,2.9927642765025266e-19,9.965008187386323e-19
1.6,0.0,0.0,0.0,5.114031195852473e-15,0.0,5.114031195852473e-15,1.0229166168252244e-15,0.0,6.243199665037138e-12,0.0,7.742026493203592e-09,3.9916117476627164e-06,0.0,0.05999807978098714,4.794715275068882e-25,0.0,2.4002145067631844e-10,0.0,0.0,1.8575175120972761e-25,1.02263642024447e-15,1.916144139220624e-06,1.917426098418815e-08,1.6814080930282104e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,9.587130492094075e-15,2.0456124783409893e-18,1.0226364202444701e-19,2.5570155979262364e-15,9.587130492094075e-15,9.979029369156791e-09,1.199961595619743e-06,4.989514684578396e-10,9.67753311650449e-13,4.794715275068883e-26,4.645067232057452e-10,2.4002145067631846e-11,7.803999581296423e-16,2.5570155979262364e-15,1.1613039739806181e-11,2.5e-06,3.6055145610972e-20,1.5834556516895138e-24,4.7903603480515605e-09,1.857517512097276e-27,5.932115397783418e-25,2.0456124783409893e-18,3.068749850475673e-19,1.021795716197956e-18
1.61,0.0,0.0,0.0,5.2104818981939604e-15,0.0,5.2104818981939604e-15,1.0487243291681142e-15,0.0,6.3600373631413595e-12,0.0,7.83756999689801e-09,4.0165066411074345e-06,0.0,0.05999806777669871,4.964723329028769e-25,0.0,2.444528454965104e-10,0.0,0.0,1.9300403802893376e-25,1.0484354921175205e-15,1.9280959432535847e-06,1.941452598890588e-08,1.7330785086410053e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,9.70726299445294e-15,2.0841927592775845e-18,1.0484354921175206e-19,2.6052409490969802e-15,9.70726299445294e-15,1.0041266602768586e-08,1.1999613555339743e-06,5.020633301384294e-10,9.796962496122514e-13,4.964723329028769e-26,4.702390558785071e-10,2.444528454965104e-11,7.9500467039267e-16,2.6052409490969802e-15,1.1756354995347839e-11,2.5e-06,3.719530963171355e-20,1.6434373113406562e-24,4.820239858133962e-09,1.9300403802893376e-27,6.191029185415807e-25,2.0841927592775845e-18,3.1461729875043423e-19,1.0475689528632001e-18
1.62,0.0,0.0,0.0,5.308137273085812e-15,0.0,5.308137273085812e-15,1.0750172325331233e-15,0.0,6.47831221960942e-12,0.0,7.93368128312802e-09,4.041400881069776e-06,0.0,0.059998055772355195,5.143051175354395e-25,0.0,2.4893726486788534e-10,0.0,0.0,2.0074246269738544e-25,1.0747195354761055e-15,1.940047450559268e-06,1.965628495003981e-08,1.786039019366971e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,9.828142475019904e-15,2.123254909234325e-18,1.0747195354761055e-19,2.654068636542906e-15,9.828142475019904e-15,1.0103502202674441e-08,1.199961115447104e-06,5.051751101337221e-10,9.917101603910026e-13,5.1430511753543954e-26,4.760054521052055e-10,2.4893726486788536e-11,8.097890274511775e-16,2.654068636542906e-15,1.1900521924692882e-11,2.5e-06,3.8364126865546526e-20,1.7052964526437638e-24,4.85011862639817e-09,2.0074246269738545e-27,6.4596681089683005e-25,2.123254909234325e-18,3.2250516975993697e-19,1.073826515966422e-18
1.63,0.0,0.0,0.0,5.407004785394998e-15,0.0,5.407004785394998e-15,1.1018013675593374e-15,0.0,6.5980327457193366e-12,0.0,8.030360039099806e-09,4.066294467566895e-06,0.0,0.05999804376795624,5.329920104644875e-25,0.0,2.5347499602490674e-10,0.0,0.0,2.0898098641322675e-25,1.1014945867705784e-15,1.951998661198336e-06,1.9899537830496092e-08,1.840313871960742e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,9.949768915248046e-15,2.1628019141579994e-18,1.1014945867705784e-19,2.703502392697499e-15,9.949768915248046e-15,1.0165736168917238e-08,1.1999608753591248e-06,5.082868084458619e-10,1.0037950048874758e-12,5.329920104644876e-26,4.818058930983569e-10,2.5347499602490676e-11,8.247540932149171e-16,2.703502392697499e-15,1.2045540058650594e-11,2.5e-06,3.956213363995825e-20,1.7690796225774414e-24,4.87999665299584e-09,2.0898098641322676e-27,6.738336774772793e-25,2.1628019141579994e-18,3.305404102678012e-19,1.1005744298345981e-18
1.64,0.0,0.0,0.0,5.507091899772733e-15,0.0,5.507091899772733e-15,1.1290828121866689e-15,0.0,6.719207448115966e-12,0.0,8.127605952492763e-09,4.091187400615945e-06,0.0,0.05999803176350153,5.525554633570524e-25,0.0,2.580663257342731e-10,0.0,0.0,2.1773377683390096e-25,1.1287667196982126e-15,1.9639495752317324e-06,2.0144284593188842e-08,1.8959276225718895e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,1.007214229659442e-14,2.2028367599090934e-18,1.1287667196982125e-19,2.7535459498863664e-15,1.007214229659442e-14,1.0227968501539863e-08,1.1999606352700307e-06,5.113984250769932e-10,1.0159507440615954e-12,5.525554633570525e-26,4.876403600988849e-10,2.5806632573427315e-11,8.399009310144958e-16,2.7535459498863664e-15,1.2191408928740062e-11,2.5e-06,4.0789872922241176e-20,1.8348342219989846e-24,4.909873938079332e-09,2.1773377683390097e-27,7.027347429880395e-25,2.2028367599090934e-18,3.3872484365600064e-19,1.1278187558869267e-18
1.65,0.0,0.0,0.0,5.608406080654476e-15,0.0,5.608406080654476e-15,1.1568676816545196e-15,0.0,6.841844828820254e-12,0.0,8.225418711458485e-09,4.1160796802340795e-06,0.0,0.0599980197589907,5.730182525678803e-25,0.0,2.627115402959018e-10,0.0,0.0,2.270152093795825e-25,1.1565420452015089e-15,1.9759001927206817e-06,2.0390525201040135e-08,1.9529051387994893e-18,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,1.0195262600520067e-14,2.2433624322617903e-18,1.156542045201509e-19,2.804203040327238e-15,1.0195262600520067e-14,1.02901992005852e-08,1.1999603951798143e-06,5.145099600292599e-10,1.0281773389323107e-12,5.730182525678803e-26,4.93508834376058e-10,2.627115402959018e-11,8.552306036025317e-16,2.804203040327238e-15,1.2338128067188679e-11,2.5e-06,4.204789436005948e-20,1.9026085158377914e-24,4.9397504818017045e-09,2.270152093795825e-27,7.327020106419445e-25,2.2433624322617903e-18,3.4706030449635586e-19,1.155565592632109e-18
