s121,s122,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s139,s150,s152,s153,s154,s159,s160,s161,s164,s167,Time
0.0,0.0,0.0,7.847195686110995e-13,0.0,7.847195686110995e-13,8.421832790803745e-13,0.0,8.799592272986846e-10,0.0,1.987139124440941e-07,2.1210249487627692e-05,0.0,0.059989669681397725,3.758341051077011e-20,0.0,2.8666358852693885e-08,0.0,0.0,7.502841714187169e-20,8.408071405309752e-13,1.0191990140110535e-05,5.483105165489917e-07,7.196847826405766e-15,8.58
0.0,0.0,0.0,7.87461163113971e-13,0.0,7.87461163113971e-13,8.461111968312132e-13,0.0,8.829421044557015e-10,0.0,1.9915061492975705e-07,2.1234692397764043e-05,0.0,0.059989657564126414,3.788132179906019e-20,0.0,2.8756985498047663e-08,0.0,0.0,7.57233468294474e-20,8.447267740823015e-13,1.0203761837888915e-05,5.495852510267244e-07,7.23880473522657e-15,8.59
0.0,0.0,0.0,7.902091239913679e-13,0.0,7.902091239913679e-13,8.500528266877694e-13,0.0,8.859315314743911e-10,0.0,1.9958775003065814e-07,2.1259134666282422e-05,0.0,0.05998964544659544,3.8181246478940334e-20,0.0,2.8847783493169057e-08,0.0,0.0,7.642398146657921e-20,8.48660079342544e-13,1.021553332967882e-05,5.508614569528286e-07,7.280956904413421e-15,8.6
0.0,0.0,0.0,7.929634585749887e-13,0.0,7.929634585749887e-13,8.540082004590355e-13,0.0,8.889275148348911e-10,0.0,2.000253176357443e-07,2.1283576293199674e-05,0.0,0.059989633328804554,3.8483195603455596e-20,0.0,2.8938752926041923e-08,0.0,0.0,7.713035982203093e-20,8.526070879695733e-13,1.0227304615656742e-05,5.521391343015664e-07,7.323305013414807e-15,8.61
0.0,0.0,0.0,7.957241741963731e-13,0.0,7.957241741963731e-13,8.579773499905606e-13,0.0,8.919300610157361e-10,0.0,2.0046331763411186e-07,2.1308017278532642e-05,0.0,0.059989621210753505,3.878718026985304e-20,0.0,2.9029893884502775e-08,0.0,0.0,7.784252085438752e-20,8.56567831657423e-13,1.0239075695999253e-05,5.534182830472224e-07,7.365849743247531e-15,8.62
0.0,0.0,0.0,7.984912781869026e-13,0.0,7.984912781869026e-13,8.619603071644478e-13,0.0,8.94939176493861e-10,0.0,2.0090174991500644e-07,2.1332457622298168e-05,0.0,0.05998960909244203,3.909321161967738e-20,0.0,2.9121206456241174e-08,0.0,0.0,7.856050371253916e-20,8.60542342136289e-13,1.0250846570883004e-05,5.54698903164104e-07,7.408591776498532e-15,8.63
0.0,0.0,0.0,8.012647778777984e-13,0.0,8.012647778777984e-13,8.65957103899352e-13,0.0,8.979548677446014e-10,0.0,2.0134061436782208e-07,2.1356897324513088e-05,0.0,0.059989596973869866,3.940130083886626e-20,0.0,2.92126907288e-08,0.0,0.0,7.92843477361647e-20,8.645306511725242e-13,1.0262617240484726e-05,5.559809946265397e-07,7.451531797326626e-15,8.64
0.0,0.0,0.0,8.040446806001245e-13,0.0,8.040446806001245e-13,8.699677721504825e-13,0.0,9.009771412417015e-10,0.0,2.0177991088210156e-07,2.1381336385194243e-05,0.0,0.059989584855036755,3.9711459157846206e-20,0.0,2.9304346789575913e-08,0.0,0.0,8.001409245621673e-20,8.685327905686418e-13,1.0274387704981225e-05,5.572645574088821e-07,7.49467049146436e-15,8.65
0.0,0.0,0.0,8.068309936847857e-13,0.0,8.068309936847857e-13,8.739923439095988e-13,0.0,9.040060034573139e-10,0.0,2.0221963934753561e-07,2.1405774804358475e-05,0.0,0.05998957273594243,4.002369785162793e-20,0.0,2.9396174725819607e-08,0.0,0.0,8.074977759540467e-20,8.725487921633108e-13,1.0286157964549386e-05,5.585495914855053e-07,7.538008546219771e-15,8.66
0.0,0.0,0.0,8.096237244625285e-13,0.0,8.096237244625285e-13,8.780308512050112e-13,0.0,9.070414608620044e-10,0.0,2.0265979965396275e-07,2.1430212582022623e-05,0.0,0.05998956061658665,4.0338028239901993e-20,0.0,2.948817462463622e-08,0.0,0.0,8.14914430686794e-20,8.765786878313554e-13,1.0297928019366173e-05,5.598360968308065e-07,7.581546650478186e-15,8.67
0.0,0.0,0.0,8.124228802639412e-13,0.0,8.124228802639412e-13,8.82083326101579e-13,0.0,9.100835199247548e-10,0.0,2.031003916913687e-07,2.145464971820353e-05,0.0,0.059989548496969136,4.0654461687134277e-20,0.0,2.9580346572985637e-08,0.0,0.0,8.223912898371704e-20,8.806225094837531e-13,1.0309697869608627e-05,5.611240734192051e-07,7.625285494704014e-15,8.68
0.0,0.0,0.0,8.152284684194535e-13,0.0,8.152284684194535e-13,8.861498007007103e-13,0.0,9.131321871129661e-10,0.0,2.0354141534988637e-07,2.147908621291803e-05,0.0,0.05998953637708965,4.097300960266165e-20,0.0,2.9672690657682875e-08,0.0,0.0,8.2992875641403e-20,8.846802890676333e-13,1.0321467515453868e-05,5.624135212251427e-07,7.669225770942548e-15,8.69
0.0,0.0,0.0,8.180404962593372e-13,0.0,8.180404962593372e-13,8.902303071403599e-13,0.0,9.161874688924628e-10,0.0,2.039828705197952e-07,2.1503522066182962e-05,0.0,0.05998952425694791,4.129368344078744e-20,0.0,2.97652069653984e-08,0.0,0.0,8.375272353631605e-20,8.887520585662755e-13,1.0333236957079088e-05,5.637044402230841e-07,7.713368172821745e-15,8.7
0.0,0.0,0.0,8.208589711137064e-13,0.0,8.208589711137064e-13,8.943248775950297e-13,0.0,9.192493717274948e-10,0.0,2.0442475709152103e-07,2.152795727801517e-05,0.0,0.05998951213654368,4.1616494700877106e-20,0.0,2.9857895582658504e-08,0.0,0.0,8.45187133572125e-20,8.928378499991088e-13,1.0345006194661561e-05,5.649968303875165e-07,7.757713395554037e-15,8.71
0.0,0.0,0.0,8.236839003125157e-13,0.0,8.236839003125157e-13,8.984335442757651e-13,0.0,9.223179020807409e-10,0.0,2.0486707495563552e-07,2.1552391848431476e-05,0.0,0.05998950001587669,4.194145492745358e-20,0.0,2.995075659584562e-08,0.0,0.0,8.529088598750979e-20,8.969376954217077e-13,1.0356775228378636e-05,5.662906916929493e-07,7.802262135938091e-15,8.72
0.0,0.0,0.0,8.265152911855635e-13,0.0,8.265152911855635e-13,9.025563394301578e-13,0.0,9.253930664133137e-10,0.0,2.0530982400285604e-07,2.1576825777448735e-05,0.0,0.05998948789494668,4.2268575710293086e-20,0.0,3.004379009119872e-08,0.0,0.0,8.606928250577106e-20,9.01051626925794e-13,1.0368544058407736e-05,5.675860241139148e-07,7.847015092360654e-15,8.73
0.0,0.0,0.0,8.293531510624898e-13,0.0,8.293531510624898e-13,9.066932953423419e-13,0.0,9.284748711847606e-10,0.0,2.0575300412404513e-07,2.1601259065083773e-05,0.0,0.0599894757737534,4.259786868452059e-20,0.0,3.0136996154813614e-08,0.0,0.0,8.685394418618896e-20,9.051796766392333e-13,1.0380312684926363e-05,5.688828276249678e-07,7.891972964798303e-15,8.74
0.0,0.0,0.0,8.32197487272777e-13,0.0,8.32197487272777e-13,9.108444443329936e-13,0.0,9.31563322853069e-10,0.0,2.0619661521021035e-07,2.162569171135343e-05,0.0,0.05998946365229658,4.2929345530705326e-20,0.0,3.023037487264333e-08,0.0,0.0,8.764491249906964e-20,9.093218767260333e-13,1.0392081108112092e-05,5.701811022006859e-07,7.937136454819254e-15,8.75
0.0,0.0,0.0,8.350483071457497e-13,0.0,8.350483071457497e-13,9.15009818759331e-13,0.0,9.346584278746686e-10,0.0,2.0664065715250368e-07,2.1650123716274537e-05,0.0,0.059989451530575964,4.3263017974956414e-20,0.0,3.032392633049847e-08,0.0,0.0,8.844222911131681e-20,9.134782593863434e-13,1.040384932814258e-05,5.714808478156692e-07,7.982506265585163e-15,8.76
0.0,0.0,0.0,8.379056180105752e-13,0.0,8.379056180105752e-13,9.19189451015112e-13,0.0,9.377601927044346e-10,0.0,2.0708512984222135e-07,2.1674555079863932e-05,0.0,0.0599894394085913,4.359889778901836e-20,0.0,3.04176506140475e-08,0.0,0.0,8.92459358869159e-20,9.176488568564514e-13,1.0415617345195552e-05,5.727820644445404e-07,8.028083101852904e-15,8.77
0.0,0.0,0.0,8.407694271962633e-13,0.0,8.407694271962633e-13,9.233833735306338e-13,0.0,9.40868623795692e-10,0.0,2.0753003317080337e-07,2.1698985802138452e-05,0.0,0.05998942728634234,4.3936996790366704e-20,0.0,3.0511547808817177e-08,0.0,0.0,9.005607488741787e-20,9.218337014087841e-13,1.0427385159448814e-05,5.74084752061945e-07,8.073867669976378e-15,8.78
0.0,0.0,0.0,8.436397420316671e-13,0.0,8.436397420316671e-13,9.275916187727313e-13,0.0,9.439837276002177e-10,0.0,2.079753670298333e-07,2.172341588311493e-05,0.0,0.05998941516382879,4.4277326842303486e-20,0.0,3.0605618000192846e-08,0.0,0.0,9.087268837242346e-20,9.260328253519038e-13,1.0439152771080243e-05,5.753889106425512e-07,8.119860677908292e-15,8.79
0.0,0.0,0.0,8.465165698454821e-13,0.0,8.465165698454821e-13,9.318142192447793e-13,0.0,9.471055105682449e-10,0.0,2.0842113131103792e-07,2.1747845322810204e-05,0.0,0.05998940304105043,4.461989985405295e-20,0.0,3.069986127341883e-08,0.0,0.0,9.169581880006723e-20,9.302462610305093e-13,1.0450920180267796e-05,5.7669454016105e-07,8.166062835201967e-15,8.8
0.0,0.0,0.0,8.493999179662457e-13,0.0,8.493999179662457e-13,9.360512074866838e-13,0.0,9.502339791484642e-10,0.0,2.0886732590628648e-07,2.1772274121241095e-05,0.0,0.05998939091800698,4.49647277808568e-20,0.0,3.07942777135987e-08,0.0,0.0,9.252550882750119e-20,9.344740408254289e-13,1.0462687387189497e-05,5.780016405921543e-07,8.212474853013108e-15,8.81
0.0,0.0,0.0,8.522897937223397e-13,0.0,8.522897937223397e-13,9.403026160748909e-13,0.0,9.533691397880303e-10,0.0,2.093139507075909e-07,2.1796702278424446e-05,0.0,0.05998937879469819,4.5311822624070176e-20,0.0,3.08888674056957e-08,0.0,0.0,9.336180131137946e-20,9.387161971536264e-13,1.047445439202345e-05,5.793102119106011e-07,8.259097444101631e-15,8.82
0.0,0.0,0.0,8.551862044419887e-13,0.0,8.551862044419887e-13,9.445684776223778e-13,0.0,9.56510998932563e-10,0.0,2.0976100560710524e-07,2.1821129794377086e-05,0.0,0.0599893666711238,4.566119643125689e-20,0.0,3.0983630434533106e-08,0.0,0.0,9.420473930834195e-20,9.429727624681945e-13,1.0486221194947832e-05,5.806202540911489e-07,8.30593132283343e-15,8.83
0.0,0.0,0.0,8.580891574532603e-13,0.0,8.580891574532603e-13,9.488488247786572e-13,0.0,9.59659563026151e-10,0.0,2.102084904971251e-07,2.1845556669115848e-05,0.0,0.05998935454728356,4.601286129628518e-20,0.0,3.107856688479449e-08,0.0,0.0,9.50543660754984e-20,9.472437692583534e-13,1.0497987796140893e-05,5.819317671085799e-07,8.352977205182186e-15,8.84
0.0,0.0,0.0,8.609986600840652e-13,0.0,8.609986600840652e-13,9.53143690229772e-13,0.0,9.628148385113549e-10,0.0,2.1065640527008754e-07,2.1869982902657567e-05,0.0,0.059989342423177196,4.636682935942313e-20,0.0,3.117367684102417e-08,0.0,0.0,9.591072507091245e-20,9.51529250049452e-13,1.050975419578096e-05,5.832447509376985e-07,8.400235808731148e-15,8.85
0.0,0.0,0.0,8.639147196621582e-13,0.0,8.639147196621582e-13,9.574531066982975e-13,0.0,9.65976831829211e-10,0.0,2.111047498185706e-07,2.1894408495019065e-05,0.0,0.05998933029880446,4.672311280743433e-20,0.0,3.126896038762745e-08,0.0,0.0,9.677385995408579e-20,9.558292374029635e-13,1.0521520394046428e-05,5.84559205553332e-07,8.447707852674935e-15,8.86
0.0,0.0,0.0,8.668373435151366e-13,0.0,8.668373435151366e-13,9.617771069433392e-13,0.0,9.691455494192348e-10,0.0,2.115535240352931e-07,2.191883344621718e-05,0.0,0.05998931817416509,4.7081723873673407e-20,0.0,3.136441760887109e-08,0.0,0.0,9.764381458644198e-20,9.601437639164855e-13,1.0533286391115772e-05,5.858751309303308e-07,8.495394057821325e-15,8.87
0.0,0.0,0.0,8.697665389704428e-13,0.0,8.697665389704428e-13,9.661157237605315e-13,0.0,9.723209977194235e-10,0.0,2.1200272781311405e-07,2.194325775626875e-05,0.0,0.05998930604925884,4.7442674838181616e-20,0.0,3.1460048588883563e-08,0.0,0.0,9.85206330318109e-20,9.644728622237387e-13,1.0545052187167534e-05,5.871925270435678e-07,8.543295146593065e-15,8.88
0.0,0.0,0.0,8.727023133553606e-13,0.0,8.727023133553606e-13,9.704689899820364e-13,0.0,9.755031831662593e-10,0.0,2.1245236104503242e-07,2.1967681425190588e-05,0.0,0.05998929392408544,4.7805978027782204e-20,0.0,3.15558534116554e-08,0.0,0.0,9.94043595569119e-20,9.68816564994562e-13,1.0556817782380332e-05,5.885113938679388e-07,8.591411843029617e-15,8.89
0.0,0.0,0.0,8.756446739970196e-13,0.0,8.756446739970196e-13,9.748369384765434e-13,0.0,9.78692112194714e-10,0.0,2.1290242362418685e-07,2.1992104452999536e-05,0.0,0.059989281798644635,4.81716458161763e-20,0.0,3.1651832161039615e-08,0.0,0.0,1.0029503863183899e-19,9.731749049349165e-13,1.0568583176932854e-05,5.898317313783624e-07,8.639744872789015e-15,8.9
0.0,0.0,0.0,8.785936282223926e-13,0.0,8.785936282223926e-13,9.79219602149269e-13,0.0,9.818877912382506e-10,0.0,2.1335291544385522e-07,2.2016526839712417e-05,0.0,0.05998926967293616,4.8539690624038253e-20,0.0,3.1747984920752e-08,0.0,0.0,1.0119271493054413e-19,9.775479147868798e-13,1.0580348371003867e-05,5.911535395497803e-07,8.688294963149622e-15,8.91
0.0,0.0,0.0,8.815491833582962e-13,0.0,8.815491833582962e-13,9.836170139419538e-13,0.0,9.850902267288282e-10,0.0,2.1380383639745432e-07,2.2040948585346058e-05,0.0,0.05998925754695978,4.891012491911127e-20,0.0,3.184431177437149e-08,0.0,0.0,1.020974333313215e-19,9.819356273286456e-13,1.0592113364772203e-05,5.924768183571569e-07,8.73706284301192e-15,8.92
0.0,0.0,0.0,8.845113467313914e-13,0.0,8.845113467313914e-13,9.88029206832863e-13,0.0,9.882994250969038e-10,0.0,2.1425518637853947e-07,2.206536968991729e-05,0.0,0.05998924542071522,4.928296121630293e-20,0.0,3.194081280534049e-08,0.0,0.0,1.0300923891729142e-19,9.86338075374522e-13,1.0603878158416767e-05,5.938015677754795e-07,8.786049242900322e-15,8.93
0.0,0.0,0.0,8.874801256681832e-13,0.0,8.874801256681832e-13,9.92456213836785e-13,0.0,9.915153927714366e-10,0.0,2.1470696528080423e-07,2.208979015344294e-05,0.0,0.05998923329420223,4.965821207778078e-20,0.0,3.203748809696525e-08,0.0,0.0,1.0392817697688451e-19,9.907552917749312e-13,1.0615642752116543e-05,5.951277877797585e-07,8.835254894964957e-15,8.94
0.0,0.0,0.0,8.904555274950206e-13,0.0,8.904555274950206e-13,9.968980680050308e-13,0.0,9.947381361798915e-10,0.0,2.1515917299807998e-07,2.2114209975939843e-05,0.0,0.05998922116742055,5.0035890113067885e-20,0.0,3.2134337732416194e-08,0.0,0.0,1.0485429300432569e-19,9.95187309416406e-13,1.0627407146050574e-05,5.964554783450271e-07,8.884680532983458e-15,8.95
0.0,0.0,0.0,8.934375595380985e-13,0.0,8.934375595380985e-13,1.001354802425432e-12,0.0,9.979676617482412e-10,0.0,2.1561180942433567e-07,2.2138629157424815e-05,0.0,0.05998920904036992,5.0416007979138444e-20,0.0,3.22313617947283e-08,0.0,0.0,1.0578763270011833e-19,9.996341612215894e-13,1.0639171340397988e-05,5.977846394463417e-07,8.93432689236277e-15,8.96
0.0,0.0,0.0,8.964262291234533e-13,0.0,8.964262291234533e-13,1.005826450222339e-12,0.0,1.0012039759009697e-09,0.0,2.160648744536772e-07,2.2163047697914687e-05,0.0,0.05998919691305009,5.0798578380513135e-20,0.0,3.232856036680139e-08,0.0,0.0,1.0672824197152777e-19,1.0040958801492322e-12,1.0650935335337975e-05,5.991152710587808e-07,8.984194710140913e-15,8.97
0.0,0.0,0.0,8.994215435769688e-13,0.0,8.994215435769688e-13,1.0103130445566232e-12,0.0,1.0044470850610777e-09,0.0,2.1651836798034742e-07,2.2187465597426278e-05,0.0,0.05998918478546079,5.1183614069355e-20,0.0,3.2425933531400536e-08,0.0,0.0,1.0767616693306609e-19,1.0085724991941924e-12,1.0662699131049796e-05,6.004473731574467e-07,9.03428472498882e-15,8.98
0.0,0.0,0.0,9.024235102243721e-13,0.0,9.024235102243721e-13,1.014814618625674e-12,0.0,1.0076969956500826e-09,0.0,2.1697228989872563e-07,2.2211882855976427e-05,0.0,0.05998917265760178,5.1571127845564784e-20,0.0,3.252348137115641e-08,0.0,0.0,1.0863145390697575e-19,1.0130640513874342e-12,1.0674462727712788e-05,6.017809457174648e-07,9.084597677212099e-15,8.99
0.0,0.0,0.0,9.054321363912353e-13,0.0,9.054321363912353e-13,1.019331205663397e-12,0.0,1.0109537140880245e-09,0.0,2.1742664010332714e-07,2.2236299473581945e-05,0.0,0.059989160529472785,5.196113255687657e-20,0.0,3.262120396856557e-08,0.0,0.0,1.095941494237137e-19,1.0175705697960246e-12,1.0686226125506353e-05,6.031159887139829e-07,9.135134308752831e-15,9.0
0.0,0.0,0.0,9.084474294029754e-13,0.0,9.084474294029754e-13,1.0238628389402144e-12,0.0,1.0142172467934689e-09,0.0,2.17881418488803e-07,2.2260715450259668e-05,0.0,0.05998914840107356,5.235364109895331e-20,0.0,3.271910140599087e-08,0.0,0.0,1.105643002224353e-19,1.0220920875231327e-12,1.069798932460997e-05,6.044525021221722e-07,9.185895363191378e-15,9.01
0.0,0.0,0.0,9.114693965848546e-13,0.0,9.114693965848546e-13,1.0284095517630634e-12,0.0,1.017487600183508e-09,0.0,2.1833662494993974e-07,2.2285130786026416e-05,0.0,0.05998913627240385,5.2748666415482426e-20,0.0,3.28171737656618e-08,0.0,0.0,1.1154195325147856e-19,1.0266286377080287e-12,1.070975232520318e-05,6.057904859172268e-07,9.236881585748152e-15,9.02
0.0,0.0,0.0,9.144980452619796e-13,0.0,9.144980452619796e-13,1.0329713774753957e-12,0.0,1.0207647806737672e-09,0.0,2.187922593816588e-07,2.2309545480899005e-05,0.0,0.05998912414346339,5.3146221498271305e-20,0.0,3.29154211296748e-08,0.0,0.0,1.1252715566884805e-19,1.0311802535260817e-12,1.0721515127465597e-05,6.07129940074364e-07,9.288093723285434e-15,9.03
0.0,0.0,0.0,9.17533382759303e-13,0.0,9.17533382759303e-13,1.037548349457175e-12,0.0,1.024048794678406e-09,0.0,2.1924832167901634e-07,2.233395953489427e-05,0.0,0.05998911201425193,5.354631938734295e-20,0.0,3.3013843579993634e-08,0.0,0.0,1.1351995484269893e-19,1.0357469681887583e-12,1.073327773157691e-05,6.08470864568824e-07,9.339532524309148e-15,9.04
0.0,0.0,0.0,9.205754164016224e-13,0.0,9.205754164016224e-13,1.0421405011248791e-12,0.0,1.0273396486101225e-09,0.0,2.1970481173720295e-07,2.2358372948029035e-05,0.0,0.05998909988476921,5.3948973171031543e-20,0.0,3.3112441198449785e-08,0.0,0.0,1.1452039835182122e-19,1.0403288149436222e-12,1.074504013771687e-05,6.098132593758704e-07,9.391198738970679e-15,9.05
0.0,0.0,0.0,9.236241535135797e-13,0.0,9.236241535135797e-13,1.0467478659314937e-12,0.0,1.0306373488801553e-09,0.0,2.2016172945154297e-07,2.2382785720320106e-05,0.0,0.05998908775501497,5.435419598607772e-20,0.0,3.321121406674266e-08,0.0,0.0,1.1552853398612316e-19,1.0449258270743281e-12,1.0756802346065298e-05,6.111571244707894e-07,9.443093119068616e-15,9.06
0.0,0.0,0.0,9.266796014196635e-13,0.0,9.266796014196635e-13,1.0513704773665171e-12,0.0,1.033941901898289e-09,0.0,2.2061907471749448e-07,2.240719785178432e-05,0.0,0.059989075624988966,5.476200101772459e-20,0.0,3.331016226644011e-08,0.0,0.0,1.1654440974711616e-19,1.0495380379006273e-12,1.0768564356802087e-05,6.125024598288905e-07,9.49521641805061e-15,9.07
0.0,0.0,0.0,9.29741767444208e-13,0.0,9.29741767444208e-13,1.0560083689559564e-12,0.0,1.0372533140728555e-09,0.0,2.2107684743064888e-07,2.2431609342438492e-05,0.0,0.05998906349469093,5.517240149981304e-20,0.0,3.340928587897869e-08,0.0,0.0,1.175680738483983e-19,1.0541654807783608e-12,1.0780326170107198e-05,6.138492654255066e-07,9.547569391015128e-15,9.08
0.0,0.0,0.0,9.328106589113921e-13,0.0,9.328106589113921e-13,1.0606615742623257e-12,0.0,1.0405715918107386e-09,0.0,2.2153504748673043e-07,2.245602019229945e-05,0.0,0.05998905136412061,5.558541071487729e-20,0.0,3.3508584985664016e-08,0.0,0.0,1.1859957471613838e-19,1.0588081890994593e-12,1.079208778616066e-05,6.151975412359936e-07,9.600152794713257e-15,9.09
0.0,0.0,0.0,9.35886283145241e-13,0.0,9.35886283145241e-13,1.0653301268846465e-12,0.0,1.0438967415173766e-09,0.0,2.2199367478159595e-07,2.2480430401384002e-05,0.0,0.059989039233277745,5.600104199424048e-20,0.0,3.3608059667671095e-08,0.0,0.0,1.1963896098956016e-19,1.0634661962919425e-12,1.0803849205142566e-05,6.165472872357303e-07,9.652967387550491e-15,9.1
0.0,0.0,0.0,9.389686474696262e-13,0.0,9.389686474696262e-13,1.070014060458447e-12,0.0,1.0472287695967654e-09,0.0,2.2245272921123454e-07,2.2504839969708978e-05,0.0,0.059989027102162085,5.64193087181103e-20,0.0,3.370771000604474e-08,0.0,0.0,1.2068628152142623e-19,1.0681395358199157e-12,1.0815610427233086e-05,6.178985034001191e-07,9.706013929588534e-15,9.11
0.0,0.0,0.0,9.420577592082643e-13,0.0,9.420577592082643e-13,1.07471340865576e-12,0.0,1.0505676824514627e-09,0.0,2.22912210671767e-07,2.2529248897291196e-05,0.0,0.05998901497077337,5.684022431567444e-20,0.0,3.380753608169983e-08,0.0,0.0,1.2174158537852211e-19,1.0728282411835701e-12,1.0827371452612451e-05,6.192511897045852e-07,9.759293182547089e-15,9.12
0.0,0.0,0.0,9.451536256847187e-13,0.0,9.451536256847187e-13,1.079428205185123e-12,0.0,1.0539134864825914e-09,0.0,2.2337211905944592e-07,2.2553657184147476e-05,0.0,0.05998900283911134,5.726380226519629e-20,0.0,3.390753797542175e-08,0.0,0.0,1.2280492184214045e-19,1.0775323459191809e-12,1.0839132281460964e-05,6.206053461245776e-07,9.812805909805659e-15,9.13
0.0,0.0,0.0,9.482562542223973e-13,0.0,9.482562542223973e-13,1.0841584837915739e-12,0.0,1.0572661880898398e-09,0.0,2.238324542706546e-07,2.2578064830294632e-05,0.0,0.05998899070717575,5.769005609411022e-20,0.0,3.400771576786665e-08,0.0,0.0,1.2387634040856428e-19,1.0822518835991031e-12,1.085089291395899e-05,6.219609726355677e-07,9.866552876405306e-15,9.14
0.0,0.0,0.0,9.513656521445561e-13,0.0,9.513656521445561e-13,1.0889042782566557e-12,0.0,1.0606257936714698e-09,0.0,2.2429321620190756e-07,2.260247183574949e-05,0.0,0.05998897857496634,5.811899937911754e-20,0.0,3.410806953956187e-08,0.0,0.0,1.249558907895524e-19,1.0869868878317742e-12,1.0862653350286963e-05,6.233180692130506e-07,9.920534849050502e-15,9.15
0.0,0.0,0.0,9.544818267742972e-13,0.0,9.544818267742972e-13,1.0936656223984108e-12,0.0,1.0639923096243172e-09,0.0,2.2475440474984959e-07,2.2626878200528862e-05,0.0,0.05998896644248284,5.855064574628178e-20,0.0,3.420859937090624e-08,0.0,0.0,1.2604362291282227e-19,1.0917373922617103e-12,1.0874413590625387e-05,6.246766358325447e-07,9.974752596110875e-15,9.16
0.0,0.0,0.0,9.57604785434568e-13,0.0,9.57604785434568e-13,1.098442550071382e-12,0.0,1.0673657423437952e-09,0.0,2.2521601981125556e-07,2.2651283924649562e-05,0.0,0.059988954309725014,5.898500887112434e-20,0.0,3.4309305342170455e-08,0.0,0.0,1.2713958692253464e-19,1.0965034305695044e-12,1.088617363515483e-05,6.260366724695916e-07,1.0029206887623034e-14,9.17
0.0,0.0,0.0,9.607345354481634e-13,0.0,9.607345354481634e-13,1.1032350951666115e-12,0.0,1.0707460982238983e-09,0.0,2.256780612830302e-07,2.267568900812842e-05,0.0,0.059988942176692595,5.942210247872002e-20,0.0,3.4410187533497414e-08,0.0,0.0,1.2824383317977727e-19,1.1012850364718254e-12,1.089793348405593e-05,6.273981790997562e-07,1.0083898495292334e-14,9.18
0.0,0.0,0.0,9.638710841377245e-13,0.0,9.638710841377245e-13,1.1080432916116384e-12,0.0,1.0741333836572052e-09,0.0,2.261405290622075e-07,2.270009345098224e-05,0.0,0.059988930043385326,5.986194034379266e-20,0.0,3.451124602490256e-08,0.0,0.0,1.2935641226304917e-19,1.1060822437214166e-12,1.0909693137509384e-05,6.287611556986266e-07,1.0138828192494693e-14,9.19
0.0,0.0,0.0,9.670144388257396e-13,0.0,9.670144388257396e-13,1.1128671733705e-12,0.0,1.0775276050348825e-09,0.0,2.2660342304595056e-07,2.2724497253227846e-05,0.0,0.059988917909802965,6.030453629081055e-20,0.0,3.461248089627425e-08,0.0,0.0,1.3047737496874458e-19,1.1108950861070937e-12,1.0921452595695963e-05,6.301256022418143e-07,1.0193996754278368e-14,9.2
0.0,0.0,0.0,9.701646068345435e-13,0.0,9.701646068345435e-13,1.1177067744437292e-12,0.0,1.0809287687466882e-09,0.0,2.2706674313155126e-07,2.2748900414882052e-05,0.0,0.05998890577594524,6.074990419408221e-20,0.0,3.471389222737409e-08,0.0,0.0,1.3160677231163714e-19,1.1157235974537447e-12,1.0933211858796503e-05,6.314915187049542e-07,1.0249404957365776e-14,9.21
0.0,0.0,0.0,9.733215954863168e-13,0.0,9.733215954863168e-13,1.1225621288683526e-12,0.0,1.0843368811809727e-09,0.0,2.2753048921642952e-07,2.2773302935961666e-05,0.0,0.0599888936418119,6.11980579778516e-20,0.0,3.4815480097837254e-08,0.0,0.0,1.3274465552536324e-19,1.1205678116223243e-12,1.0944970926991894e-05,6.328589050637043e-07,1.0305053580155235e-14,9.22
0.0,0.0,0.0,9.764854121030888e-13,0.0,9.764854121030888e-13,1.127433270717892e-12,0.0,1.0877519487246861e-09,0.0,2.279946611981335e-07,2.2797704816483516e-05,0.0,0.0599888815074027,6.164901161639414e-20,0.0,3.491724458717291e-08,0.0,0.0,1.3389107606290714e-19,1.1254277625098582e-12,1.0956729800463105e-05,6.342277612937461e-07,1.0360943402722818e-14,9.23
0.0,0.0,0.0,9.796560640067354e-13,0.0,9.796560640067354e-13,1.1323202341023624e-12,0.0,1.0911739777633785e-09,0.0,2.2845925897433899e-07,2.2822106056464405e-05,0.0,0.05998886937271736,6.21027791341119e-20,0.0,3.5019185774764493e-08,0.0,0.0,1.3504608559708433e-19,1.1303034840494374e-12,1.096848847939117e-05,6.355980873707846e-07,1.041707520682411e-14,9.24
0.0,0.0,0.0,9.828335585189796e-13,0.0,9.828335585189796e-13,1.1372230531682702e-12,0.0,1.094602974681204e-09,0.0,2.2892428244284892e-07,2.284650665592115e-05,0.0,0.059988857237755655,6.255937460562936e-20,0.0,3.5121303739870105e-08,0.0,0.0,1.3620973602102562e-19,1.1351950102102179e-12,1.0980246963957178e-05,6.36969883270548e-07,1.0473449775896015e-14,9.25
0.0,0.0,0.0,9.860179029613915e-13,0.0,9.860179029613915e-13,1.1421417620986125e-12,0.0,1.0980389458609244e-09,0.0,2.2938973150159324e-07,2.287090661487057e-05,0.0,0.059988845102517306,6.30188121558889e-20,0.0,3.522359856162282e-08,0.0,0.0,1.3738207944866136e-19,1.1401023749974186e-12,1.0992005254342289e-05,6.38343148968788e-07,1.0530067895058541e-14,9.26
