Time,agonist,DR,DRG_GDP,DRG,GDP,DRG_GTP,GTP,Recptor,G_GDP,G_GTP,cell,Forming,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
3.3200000000000003,9.918541697612891e-09,6.817480837455453e-11,1.1748058850768193e-11,1.3216273241385603e-14,1.6082212676001466e-12,1.5229062731346913e-12,9.999998404995006e-06,9.185416976128989e-10,9.866486496829784e-10,6.716891987883601e-14,1.0,1.1465566456571076e-11,5.551652377438184e-12,1.1748058829513501e-12,1.169336486024873e-12,7.614531365673457e-14,6.716891987883601e-15
3.33,9.918427210792405e-09,6.82345368629619e-11,1.1791808105803492e-11,1.327096773913903e-14,1.6199916249461817e-12,1.5338577662562934e-12,9.999998393279344e-06,9.184272107924113e-10,9.865931975832448e-10,6.786557695760453e-14,1.0,1.1429498761797169e-11,5.552792180343788e-12,1.1791808084304635e-12,1.1737107840608937e-12,7.669288831281467e-14,6.786557695760453e-15
3.34,9.918313084507166e-09,6.829389892040022e-11,1.1835525083141808e-11,1.3325668526738827e-14,1.6318056845100123e-12,1.544847468595661e-12,9.999998381519986e-06,9.183130845071724e-10,9.865377347583439e-10,6.856702139328008e-14,1.0,1.139363394850801e-11,5.553898325560512e-12,1.1835525061396907e-12,1.1780818901410349e-12,7.724237342978305e-14,6.856702139328009e-15
3.35,9.91819931681097e-09,6.835289683881304e-11,1.1879209499926859e-11,1.3380375264584602e-14,1.6436634110988752e-12,1.5558753260731353e-12,9.999998369716965e-06,9.181993168109783e-10,9.864822615311482e-10,6.927326758861129e-14,1.0,1.1357970764048202e-11,5.554971075583069e-12,1.1879209477934026e-12,1.1824497757131585e-12,7.779376630365678e-14,6.92732675886113e-15
3.36,9.918085905774062e-09,6.841153289035307e-11,1.1922861077236742e-11,1.343508761662245e-14,1.6555647690923225e-12,1.5669412841970114e-12,9.99999835787032e-06,9.180859057740697e-10,9.864267782210395e-10,6.998432991146368e-14,1.0,1.1322507966561534e-11,5.556010690495692e-12,1.1922861054994085e-12,1.1868144126209822e-12,7.834706420985057e-14,6.998432991146368e-15
3.37,9.917972849483125e-09,6.84698093273822e-11,1.1966479540083964e-11,1.3489805250344967e-14,1.6675097224422243e-12,1.578045288063541e-12,9.999998345980084e-06,9.179728494831319e-10,9.863712851439088e-10,7.07002226948199e-14,1.0,1.1287244324990712e-11,5.557017427972441e-12,1.1966479517589584e-12,1.1911757731040772e-12,7.890226440317706e-14,7.0700222694819906e-15
3.38,9.917860146041288e-09,6.852772838247141e-11,1.2010064617415416e-11,1.3544527836791233e-14,1.6794982346727654e-12,1.5891872823569283e-12,9.999998334046295e-06,9.17860146041295e-10,9.863157826121555e-10,7.142096023677952e-14,1.0,1.125217861907727e-11,5.557991543277509e-12,1.2010064594667407e-12,1.195533829797867e-12,7.945936411784641e-14,7.142096023677952e-15
3.39,9.917747793568127e-09,6.858529226840089e-11,1.2053616042112392e-11,1.3599255050546827e-14,1.6915302688804485e-12,1.6003672113493344e-12,9.999998322068988e-06,9.177477935681334e-10,9.862602709346885e-10,7.214655680055918e-14,1.0,1.1217309639361414e-11,5.5589332892655474e-12,1.205361601910884e-12,1.1998885557336313e-12,8.001836056746673e-14,7.214655680055919e-15
3.4,9.91763579019966e-09,6.864250317815993e-11,1.2097133550990572e-11,1.3653986569743815e-14,1.703605787734091e-12,1.611585018900873e-12,9.9999983100482e-06,9.176357901996665e-10,9.862047504169257e-10,7.287702661449246e-14,1.0,1.1182636187181825e-11,5.5598429163819674e-12,1.209713352772956e-12,1.2042399243385024e-12,8.057925094504366e-14,7.287702661449246e-15
3.41,9.917524134088352e-09,6.869936328494699e-11,1.2140616884800041e-11,1.3708722076060759e-14,1.7157247534748278e-12,1.6228406484596142e-12,9.99999829798397e-06,9.175241340883581e-10,9.861492213607936e-10,7.361238387203001e-14,1.0,1.1148157074675543e-11,5.560720672663273e-12,1.2140616861279648e-12,1.2085879094354673e-12,8.114203242298071e-14,7.361238387203001e-15
3.42,9.91741282340311e-09,6.875587474216968e-11,1.218406578822527e-11,1.3763461254722706e-14,1.7278871279161091e-12,1.634134043061581e-12,9.999998285876334e-06,9.174128234031169e-10,9.86093684064728e-10,7.435264273173942e-14,1.0,1.1113871124777778e-11,5.561566803737382e-12,1.2184065764443564e-12,1.212932485243366e-12,8.170670215307906e-14,7.435264273173942e-15
3.43,9.917301844959259e-09,6.881205281566428e-11,1.2227477048175854e-11,1.3818201246324019e-14,1.7400932803629445e-12,1.645465575268409e-12,9.999998273724921e-06,9.173018449592662e-10,9.860381413729133e-10,7.509780239756175e-14,1.0,1.107976998916317e-11,5.56238316142365e-12,1.2227477024130895e-12,1.2172733285653965e-12,8.227327876342045e-14,7.509780239756175e-15
3.44,9.917191206662703e-09,6.886788841115333e-11,1.2270852944968446e-11,1.3872943918004218e-14,1.7523428236219845e-12,1.6568348203482944e-12,9.99999826153012e-06,9.171912066627113e-10,9.859825914010745e-10,7.584788969202025e-14,1.0,1.104585864214231e-11,5.5631686134980544e-12,1.2270852920658293e-12,1.2216106685886407e-12,8.284174101741473e-14,7.584788969202025e-15
3.45,9.917080906662159e-09,6.892338370297452e-11,1.2314193216980051e-11,1.392768895004591e-14,1.7646357207180287e-12,1.6682417227301663e-12,9.999998249291968e-06,9.170809066621675e-10,9.859270344527632e-10,7.660291857780041e-14,1.0,1.101213589513175e-11,5.563923408174353e-12,1.2314193192402756e-12,1.2259444788984052e-12,8.341208613650831e-14,7.660291857780041e-15
3.46,9.916970943087143e-09,6.897854088684382e-11,1.2357497597237194e-11,1.3982436018289716e-14,1.7769719355270058e-12,1.6796862277787488e-12,9.9999982370105e-06,9.169709430871503e-10,9.858714708360312e-10,7.736290293593163e-14,1.0,1.0978600547830511e-11,5.564647796299883e-12,1.2357497572390797e-12,1.2302747325422177e-12,8.398431138893744e-14,7.736290293593163e-15
3.47,9.916861314081022e-09,6.903336214167701e-11,1.2400765822026322e-11,1.403718480154245e-14,1.7893514315900597e-12,1.6911682805446334e-12,9.999998224685754e-06,9.168613140810302e-10,9.858159008560196e-10,7.812785660916269e-14,1.0,1.0945251409099779e-11,5.565342026679084e-12,1.2400765796908867e-12,1.2346014028956403e-12,8.455841402723167e-14,7.81278566091627e-15
3.48,9.916752017801025e-09,6.908784962958962e-11,1.2443997630893789e-11,1.4091934981577111e-14,1.8017741721135447e-12,1.7026878257642747e-12,9.999998212317763e-06,9.167520178010333e-10,9.857603248149597e-10,7.889779340196157e-14,1.0,1.0912087296962978e-11,5.5660063460737565e-12,1.2443997605503305e-12,1.2389244636622652e-12,8.513439128821374e-14,7.889779340196157e-15
3.49,9.916643052418233e-09,6.914200549589702e-11,1.2487192766645874e-11,1.4146686243132893e-14,1.8142401199690308e-12,1.714244807859996e-12,9.999998199906567e-06,9.166430524182409e-10,9.857047430121718e-10,7.967272708051562e-14,1.0,1.0879107038605444e-11,5.566640999203347e-12,1.2487192740980388e-12,1.2432438888737197e-12,8.57122403929998e-14,7.967272708051563e-15
3.5,9.916534416117582e-09,6.919583186911431e-11,1.2530350975348767e-11,1.4201438273915169e-14,1.8267492376932986e-12,1.7258391709399829e-12,9.999998187452202e-06,9.165344161175895e-10,9.85649155744066e-10,8.04526713727314e-14,1.0,1.0846309470374396e-11,5.567246228745208e-12,1.2530350949406302e-12,1.2475596528896618e-12,8.629195854699915e-14,8.04526713727314e-15
3.5100000000000002,9.916426107097863e-09,6.924933086095641e-11,1.2573472006328579e-11,1.425619076459551e-14,1.839301487488343e-12,1.7374708587982896e-12,9.999998174954703e-06,9.164261070978711e-10,9.855935633041416e-10,8.123763996823485e-14,1.0,1.0813693437778753e-11,5.56782227533489e-12,1.2573471980107145e-12,1.2518717303977832e-12,8.687354293991448e-14,8.123763996823486e-15
3.52,9.916318123571724e-09,6.930250456633801e-11,1.2616555612171327e-11,1.4310943408811663e-14,1.8518968312213704e-12,1.7491398149148335e-12,9.999998162414113e-06,9.163181235717329e-10,9.85537965982988e-10,8.20276465183711e-14,1.0,1.0781257795489038e-11,5.568369377566417e-12,1.2616555585668939e-12,1.2561800964138064e-12,8.745699074574168e-14,8.20276465183711e-15
3.5300000000000002,9.91621046376567e-09,6.935535506337362e-11,1.2659601548722958e-11,1.436569590316758e-14,1.864535230424803e-12,1.7608459824554e-12,9.999998149830466e-06,9.162104637656774e-10,9.854823640682835e-10,8.282270463620467e-14,1.0,1.0749001407337222e-11,5.568887771992568e-12,1.2659601521937612e-12,1.2604847262814892e-12,8.804229912277001e-14,8.282270463620468e-15
3.54,9.916103125920054e-09,6.940788441337752e-11,1.2702609575089323e-11,1.4420447947233383e-14,1.8772166462962718e-12,1.7725893042716376e-12,9.999998137203802e-06,9.161031259200623e-10,9.854267578447967e-10,8.362282789651927e-14,1.0,1.0716923146316557e-11,5.569377693125167e-12,1.2702609548019018e-12,1.2647855956726181e-12,8.862946521358189e-14,8.362282789651927e-15
3.5500000000000003,9.915996108289092e-09,6.946009466086374e-11,1.2745579453636199e-11,1.4475199243545395e-14,1.8899410396986248e-12,1.7843697229010632e-12,9.99999812453416e-06,9.159961082891009e-10,9.853711475943847e-10,8.442802983581798e-14,1.0,1.0685021894581524e-11,5.56983937343537e-12,1.2745579426278927e-12,1.2690826805870162e-12,8.921848614505316e-14,8.442802983581798e-15
3.56,9.915889409140854e-09,6.951198783354616e-11,1.278851094998927e-11,1.452994949760612e-14,1.9027083711599198e-12,1.7961871805670562e-12,9.999998111821578e-06,9.158894091408615e-10,9.85315533595995e-10,8.523832395232309e-14,1.0,1.0653296543447632e-11,5.570273043353958e-12,1.2788510922343014e-12,1.2733759573525355e-12,8.980935902835282e-14,8.523832395232308e-15
3.5700000000000003,9.91578302675726e-09,6.956356594233841e-11,1.2831403833034145e-11,1.4584698417884262e-14,1.9155186008734295e-12,1.8080416191788644e-12,9.999998099066097e-06,9.157830267572679e-10,9.852599161256643e-10,8.605372370597629e-14,1.0,1.0621745993391329e-11,5.570678931271632e-12,1.2831403805096884e-12,1.2776654026250628e-12,9.040208095894323e-14,8.605372370597629e-15
3.58,9.91567695943409e-09,6.961483098135391e-11,1.2874257874916341e-11,1.4639445715814692e-14,1.9283716886976383e-12,1.819932980331599e-12,9.999998086267758e-06,9.156769594340992e-10,9.85204295456519e-10,8.687424251843841e-14,1.0,1.0590369154049851e-11,5.5710572635393096e-12,1.2874257846686049e-12,1.2819509933885166e-12,9.099664901657996e-14,8.687424251843841e-15
3.59,9.915571205480981e-09,6.966578492790589e-11,1.2917072851041297e-11,1.469419110579849e-14,1.9412675941562445e-12,1.831861205306239e-12,9.999998073426598e-06,9.155712054809896e-10,9.851486718587748e-10,8.76998937730897e-14,1.0,1.0559164944221114e-11,5.571408264468425e-12,1.291707282251594e-12,1.2862327069548476e-12,9.159306026531195e-14,8.76998937730897e-15
3.6,9.91546576322142e-09,6.971642974250735e-11,1.2959848540074369e-11,1.4748934305202913e-14,1.954206276438159e-12,1.843826235069628e-12,9.999998060542658e-06,9.154657632214288e-10,9.85093045599737e-10,8.853069081502967e-14,1.0,1.0528132291863553e-11,5.571732156331228e-12,1.2959848511251909e-12,1.2905105209640392e-12,9.21913117534814e-14,8.853069081502967e-15
3.61,9.915360630992754e-09,6.976676736887106e-11,1.300258472394082e-11,1.480367503436141e-14,1.9671876943975046e-12,1.8558280102744736e-12,9.999998047615981e-06,9.153606309927618e-10,9.850374169438005e-10,8.936664695107705e-14,1.0,1.0497270134096055e-11,5.572029159361095e-12,1.3002584694819212e-12,1.2947844133841078e-12,9.279140051372369e-14,8.936664695107706e-15
3.62,9.91525580714618e-09,6.98167997339096e-11,1.3045281187825841e-11,1.4858413016573618e-14,1.9802118065536194e-12,1.8678664712593525e-12,9.999998034646607e-06,9.152558071461889e-10,9.849817861524498e-10,9.020777544976996e-14,1.0,1.0466577417197769e-11,5.5722994917528325e-12,1.3045281158403038e-12,1.2990543625111022e-12,9.339332356296763e-14,9.020777544976997e-15
3.63,9.915151290046757e-09,6.986652874773534e-11,1.3087937720174532e-11,1.491314797810536e-14,1.9932785710910515e-12,1.8799415580487035e-12,9.999998021634577e-06,9.151512900467655e-10,9.849261534842585e-10,9.10540895413657e-14,1.0,1.0436053096608034e-11,5.572543369662981e-12,1.3087937690448474e-12,1.3033203469691023e-12,9.399707790243518e-14,9.10540895413657e-15
3.64,9.915047078073394e-09,6.991595630366045e-11,1.3130554112691911e-11,1.496787964818865e-14,2.0063879458595647e-12,1.8920532103528334e-12,9.999998008579934e-06,9.150470780734028e-10,9.848705191948904e-10,9.190560241784095e-14,1.0,1.0405696136926215e-11,5.572761007210143e-12,1.3130554082660539e-12,1.3075823457102229e-12,9.460266051764167e-14,9.190560241784096e-15
3.65,9.914943169618859e-09,6.996508427819684e-11,1.3173130160342912e-11,1.5022607759021686e-14,2.019539888374133e-12,1.9042013675679134e-12,9.99999799548272e-06,9.149431696188666e-10,9.848148835370984e-10,9.276232723289161e-14,1.0,1.0375505511911634e-11,5.572952616475278e-12,1.3173130130004157e-12,1.3118403380146085e-12,9.521006837839567e-14,9.276232723289161e-15
3.66,9.91483956308977e-09,7.001391453105626e-11,1.3215665661352385e-11,1.507733204576886e-14,2.032734355814946e-12,1.916385968775982e-12,9.999997982342977e-06,9.148395630897786e-10,9.847592467607251e-10,9.362427710193296e-14,1.0,1.0345480204483355e-11,5.5731184075020365e-12,1.3215665630704174e-12,1.3160943034904388e-12,9.58192984387991e-14,9.362427710193297e-15
3.67,9.914736256906607e-09,7.00624489051502e-11,1.3258160417205096e-11,1.513205224656075e-14,2.0459713050274038e-12,1.9286069527449395e-12,9.999997969160747e-06,9.147362569066155e-10,9.847036091127025e-10,9.449146510209943e-14,1.0,1.0315619206720184e-11,5.573258588297061e-12,1.3258160386245351e-12,1.3203442220739243e-12,9.643034763724698e-14,9.449146510209943e-15
3.68,9.914633245247556e-09,7.011069418884816e-11,1.330061312044731e-11,1.518676714613245e-14,2.0592508458343865e-12,1.94086441983305e-12,9.999997955935922e-06,9.146332452475643e-10,9.846479717938728e-10,9.536389870190837e-14,1.0,1.0285918808276731e-11,5.57337397136625e-12,1.330061308917395e-12,1.3245899622026884e-12,9.704322099165249e-14,9.536389870190838e-15
3.69,9.914530526938876e-09,7.015865175066486e-11,1.3343023677879975e-11,1.5241476573500322e-14,2.072572920793024e-12,1.9531582937980033e-12,9.999997942668557e-06,9.145305269388848e-10,9.84592334960353e-10,9.624159139674454e-14,1.0,1.0256378260432919e-11,5.5734647066977394e-12,1.3343023646290904e-12,1.3288315144025416e-12,9.765791468990017e-14,9.624159139674454e-15
3.7,9.91442810320564e-09,7.020632016168188e-11,1.3385392622791431e-11,1.5296180896550272e-14,2.085937386216157e-12,1.9654884073591446e-12,9.999997929358794e-06,9.144281032056504e-10,9.845366982291889e-10,9.712455976508586e-14,1.0,1.0226998343074702e-11,5.573530602401219e-12,1.3385392590884556e-12,1.333068932190088e-12,9.827442036795723e-14,9.712455976508587e-15
3.71,9.914325972455175e-09,7.025370127756135e-11,1.3427719751786454e-11,1.53508798498688e-14,2.099344200080192e-12,1.9778547006364306e-12,9.99999791600668e-06,9.143259724551843e-10,9.844810618510872e-10,9.801281664119508e-14,1.0,1.0197778041233168e-11,5.573571868091622e-12,1.3427719719559673e-12,1.337302195011926e-12,9.889273503182154e-14,9.801281664119508e-15
3.72,9.91422413310695e-09,7.030079693915392e-11,1.3470004864284019e-11,1.5405573170625334e-14,2.1127933200881925e-12,1.99025711350057e-12,9.999997902612253e-06,9.142241331069595e-10,9.84425426074227e-10,9.890637481882206e-14,1.0,1.0168716348012032e-11,5.57358871159003e-12,1.3470004831735228e-12,1.3415312825978724e-12,9.95128556750285e-14,9.890637481882206e-15
3.73,9.91412258359259e-09,7.034760897249864e-11,1.351224776251729e-11,1.5460260598572223e-14,2.126284703669873e-12,2.002695585573019e-12,9.999997889175558e-06,9.141225835925986e-10,9.843697911442611e-10,9.980524705120344e-14,1.0,1.0139812264587611e-11,5.573581338923935e-12,1.3512247729644377e-12,1.3457561749609609e-12,1.0013477927865097e-13,9.980524705120345e-15
3.74,9.914021322355865e-09,7.039413918882305e-11,1.3554448251533637e-11,1.551494187604473e-14,2.1398183079816038e-12,2.015170056225987e-12,9.999997875696635e-06,9.140213223558738e-10,9.843141573043143e-10,1.0070944605106297e-13,1.0,1.0111064800208655e-11,5.573549954327533e-12,1.355444821833448e-12,1.349976852397442e-12,1.0075850281129936e-13,1.0070944605106298e-14
3.75,9.913920347852698e-09,7.044038938454309e-11,1.3596606139194608e-11,1.5569616747961036e-14,2.1533940899064085e-12,2.0276804645824304e-12,9.999997862175527e-06,9.13920347852707e-10,9.842585247949856e-10,1.0161898449061113e-13,1.0,1.0082472972196293e-11,5.573494760242013e-12,1.359660610566709e-12,1.3541932954867832e-12,1.0138402322912153e-13,1.0161898449061114e-14
3.7600000000000002,9.91381965855116e-09,7.048636134126319e-11,1.3638721236175961e-11,1.5624284961822255e-14,2.167012006053965e-12,2.0402267495160584e-12,9.999997848612278e-06,9.138196585511696e-10,9.842028938543457e-10,1.0253387500154556e-13,1.0,1.0054035805943871e-11,5.573415957315835e-12,1.3638721202317948e-12,1.3584054850916714e-12,1.0201133747580292e-13,1.0253387500154556e-14
3.77,9.913719252931473e-09,7.053205682577621e-11,1.368079335596764e-11,1.56789462677124e-14,2.180672012760604e-12,2.052808849651327e-12,9.999997835006934e-06,9.137192529314827e-10,9.841472647179393e-10,1.0345413017505062e-13,1.0,1.0025752334916906e-11,5.573313744405028e-12,1.3680793321777e-12,1.3626134023580075e-12,1.0264044248256635e-13,1.0345413017505064e-14
3.7800000000000002,9.913619129486007e-09,7.057747759006347e-11,1.3722822314873791e-11,1.573360041829842e-14,2.194374066089312e-12,2.0654267033634453e-12,9.999997821359535e-06,9.136191294860169e-10,9.840916376187837e-10,1.0437976256179782e-13,1.0,9.997621600652918e-12,5.573188318573478e-12,1.3722822280348388e-12,1.366817028714912e-12,1.0327133516817227e-13,1.0437976256179782e-14
3.79,9.913519286719284e-09,7.062262537129471e-11,1.3764807932012744e-11,1.5788247168830173e-14,2.2081181218297275e-12,2.0780802487783703e-12,9.999997807670126e-06,9.135192867192928e-10,9.840360127873692e-10,1.0531078467194539e-13,1.0,9.969642652761411e-12,5.5730398750932196e-12,1.376480789715043e-12,1.3710163458747209e-12,1.0390401243891852e-13,1.053107846719454e-14
3.8000000000000003,9.91341972314797e-09,7.066750189182814e-11,1.3806750029317034e-11,1.5842886277140445e-14,2.221904135498144e-12,2.09076942377281e-12,9.999997793938751e-06,9.134197231479802e-10,9.83980390451659e-10,1.0624720897513868e-13,1.0,9.94181454892366e-12,5.572868607444737e-12,1.380674999411566e-12,1.3752113358329884e-12,1.0453847118864052e-13,1.0624720897513869e-14
3.81,9.91332043730089e-09,7.071210885921041e-11,1.3848648431533383e-11,1.5897517503644937e-14,2.235732062337508e-12,2.103494165974222e-12,9.999997780165455e-06,9.133204373008987e-10,9.839247708370894e-10,1.0718904790050985e-13,1.0,9.914136354892715e-12,5.572674707317254e-12,1.3848648395990794e-12,1.379401980868486e-12,1.051747082987111e-13,1.0718904790050986e-14
