DR,DRG,DRG_GDP,DRG_GTP,GDP,GTP,G_GDP,G_GTP,Recptor,agonist,Time
6.829389892040022e-11,1.3325668526738827e-14,1.1835525083141808e-11,1.544847468595661e-12,1.6318056845100123e-12,9.999998381519986e-06,9.865377347583439e-10,6.856702139328008e-14,9.183130845071724e-10,9.918313084507166e-09,3.34
6.835289683881304e-11,1.3380375264584602e-14,1.1879209499926859e-11,1.5558753260731353e-12,1.6436634110988752e-12,9.999998369716965e-06,9.864822615311482e-10,6.927326758861129e-14,9.181993168109783e-10,9.91819931681097e-09,3.35
6.841153289035307e-11,1.343508761662245e-14,1.1922861077236742e-11,1.5669412841970114e-12,1.6555647690923225e-12,9.99999835787032e-06,9.864267782210395e-10,6.998432991146368e-14,9.180859057740697e-10,9.918085905774062e-09,3.36
6.84698093273822e-11,1.3489805250344967e-14,1.1966479540083964e-11,1.578045288063541e-12,1.6675097224422243e-12,9.999998345980084e-06,9.863712851439088e-10,7.07002226948199e-14,9.179728494831319e-10,9.917972849483125e-09,3.37
6.852772838247141e-11,1.3544527836791233e-14,1.2010064617415416e-11,1.5891872823569283e-12,1.6794982346727654e-12,9.999998334046295e-06,9.863157826121555e-10,7.142096023677952e-14,9.17860146041295e-10,9.917860146041288e-09,3.38
6.858529226840089e-11,1.3599255050546827e-14,1.2053616042112392e-11,1.6003672113493344e-12,1.6915302688804485e-12,9.999998322068988e-06,9.862602709346885e-10,7.214655680055918e-14,9.177477935681334e-10,9.917747793568127e-09,3.39
6.864250317815993e-11,1.3653986569743815e-14,1.2097133550990572e-11,1.611585018900873e-12,1.703605787734091e-12,9.9999983100482e-06,9.862047504169257e-10,7.287702661449246e-14,9.176357901996665e-10,9.91763579019966e-09,3.4
6.869936328494699e-11,1.3708722076060759e-14,1.2140616884800041e-11,1.6228406484596142e-12,1.7157247534748278e-12,9.99999829798397e-06,9.861492213607936e-10,7.361238387203001e-14,9.175241340883581e-10,9.917524134088352e-09,3.41
6.875587474216968e-11,1.3763461254722706e-14,1.218406578822527e-11,1.634134043061581e-12,1.7278871279161091e-12,9.999998285876334e-06,9.86093684064728e-10,7.435264273173942e-14,9.174128234031169e-10,9.91741282340311e-09,3.42
6.881205281566428e-11,1.3818201246324019e-14,1.2227477048175854e-11,1.645465575268409e-12,1.7400932803629445e-12,9.999998273724921e-06,9.860381413729133e-10,7.509780239756175e-14,9.173018449592662e-10,9.917301844959259e-09,3.43
6.886788841115333e-11,1.3872943918004218e-14,1.2270852944968446e-11,1.6568348203482944e-12,1.7523428236219845e-12,9.99999826153012e-06,9.859825914010745e-10,7.584788969202025e-14,9.171912066627113e-10,9.917191206662703e-09,3.44
6.892338370297452e-11,1.392768895004591e-14,1.2314193216980051e-11,1.6682417227301663e-12,1.7646357207180287e-12,9.999998249291968e-06,9.859270344527632e-10,7.660291857780041e-14,9.170809066621675e-10,9.917080906662159e-09,3.45
6.897854088684382e-11,1.3982436018289716e-14,1.2357497597237194e-11,1.6796862277787488e-12,1.7769719355270058e-12,9.9999982370105e-06,9.858714708360312e-10,7.736290293593163e-14,9.169709430871503e-10,9.916970943087143e-09,3.46
6.903336214167701e-11,1.403718480154245e-14,1.2400765822026322e-11,1.6911682805446334e-12,1.7893514315900597e-12,9.999998224685754e-06,9.858159008560196e-10,7.812785660916269e-14,9.168613140810302e-10,9.916861314081022e-09,3.47
6.908784962958962e-11,1.4091934981577111e-14,1.2443997630893789e-11,1.7026878257642747e-12,1.8017741721135447e-12,9.999998212317763e-06,9.857603248149597e-10,7.889779340196157e-14,9.167520178010333e-10,9.916752017801025e-09,3.48
6.914200549589702e-11,1.4146686243132893e-14,1.2487192766645874e-11,1.714244807859996e-12,1.8142401199690308e-12,9.999998199906567e-06,9.857047430121718e-10,7.967272708051562e-14,9.166430524182409e-10,9.916643052418233e-09,3.49
6.919583186911431e-11,1.4201438273915169e-14,1.2530350975348767e-11,1.7258391709399829e-12,1.8267492376932986e-12,9.999998187452202e-06,9.85649155744066e-10,8.04526713727314e-14,9.165344161175895e-10,9.916534416117582e-09,3.5
6.924933086095641e-11,1.425619076459551e-14,1.2573472006328579e-11,1.7374708587982896e-12,1.839301487488343e-12,9.999998174954703e-06,9.855935633041416e-10,8.123763996823485e-14,9.164261070978711e-10,9.916426107097863e-09,3.5100000000000002
6.930250456633801e-11,1.4310943408811663e-14,1.2616555612171327e-11,1.7491398149148335e-12,1.8518968312213704e-12,9.999998162414113e-06,9.85537965982988e-10,8.20276465183711e-14,9.163181235717329e-10,9.916318123571724e-09,3.52
6.935535506337362e-11,1.436569590316758e-14,1.2659601548722958e-11,1.7608459824554e-12,1.864535230424803e-12,9.999998149830466e-06,9.854823640682835e-10,8.282270463620467e-14,9.162104637656774e-10,9.91621046376567e-09,3.5300000000000002
6.940788441337752e-11,1.4420447947233383e-14,1.2702609575089323e-11,1.7725893042716376e-12,1.8772166462962718e-12,9.999998137203802e-06,9.854267578447967e-10,8.362282789651927e-14,9.161031259200623e-10,9.916103125920054e-09,3.54
6.946009466086374e-11,1.4475199243545395e-14,1.2745579453636199e-11,1.7843697229010632e-12,1.8899410396986248e-12,9.99999812453416e-06,9.853711475943847e-10,8.442802983581798e-14,9.159961082891009e-10,9.915996108289092e-09,3.5500000000000003
6.951198783354616e-11,1.452994949760612e-14,1.278851094998927e-11,1.7961871805670562e-12,1.9027083711599198e-12,9.999998111821578e-06,9.85315533595995e-10,8.523832395232309e-14,9.158894091408615e-10,9.915889409140854e-09,3.56
6.956356594233841e-11,1.4584698417884262e-14,1.2831403833034145e-11,1.8080416191788644e-12,1.9155186008734295e-12,9.999998099066097e-06,9.852599161256643e-10,8.605372370597629e-14,9.157830267572679e-10,9.91578302675726e-09,3.5700000000000003
6.961483098135391e-11,1.4639445715814692e-14,1.2874257874916341e-11,1.819932980331599e-12,1.9283716886976383e-12,9.999998086267758e-06,9.85204295456519e-10,8.687424251843841e-14,9.156769594340992e-10,9.91567695943409e-09,3.58
6.966578492790589e-11,1.469419110579849e-14,1.2917072851041297e-11,1.831861205306239e-12,1.9412675941562445e-12,9.999998073426598e-06,9.851486718587748e-10,8.76998937730897e-14,9.155712054809896e-10,9.915571205480981e-09,3.59
6.971642974250735e-11,1.4748934305202913e-14,1.2959848540074369e-11,1.843826235069628e-12,1.954206276438159e-12,9.999998060542658e-06,9.85093045599737e-10,8.853069081502967e-14,9.154657632214288e-10,9.91546576322142e-09,3.6
6.976676736887106e-11,1.480367503436141e-14,1.300258472394082e-11,1.8558280102744736e-12,1.9671876943975046e-12,9.999998047615981e-06,9.850374169438005e-10,8.936664695107705e-14,9.153606309927618e-10,9.915360630992754e-09,3.61
6.98167997339096e-11,1.4858413016573618e-14,1.3045281187825841e-11,1.8678664712593525e-12,1.9802118065536194e-12,9.999998034646607e-06,9.849817861524498e-10,9.020777544976996e-14,9.152558071461889e-10,9.91525580714618e-09,3.62
6.986652874773534e-11,1.491314797810536e-14,1.3087937720174532e-11,1.8799415580487035e-12,1.9932785710910515e-12,9.999998021634577e-06,9.849261534842585e-10,9.10540895413657e-14,9.151512900467655e-10,9.915151290046757e-09,3.63
6.991595630366045e-11,1.496787964818865e-14,1.3130554112691911e-11,1.8920532103528334e-12,2.0063879458595647e-12,9.999998008579934e-06,9.848705191948904e-10,9.190560241784095e-14,9.150470780734028e-10,9.915047078073394e-09,3.64
6.996508427819684e-11,1.5022607759021686e-14,1.3173130160342912e-11,1.9042013675679134e-12,2.019539888374133e-12,9.99999799548272e-06,9.848148835370984e-10,9.276232723289161e-14,9.149431696188666e-10,9.914943169618859e-09,3.65
7.001391453105626e-11,1.507733204576886e-14,1.3215665661352385e-11,1.916385968775982e-12,2.032734355814946e-12,9.999997982342977e-06,9.847592467607251e-10,9.362427710193296e-14,9.148395630897786e-10,9.91483956308977e-09,3.66
7.00624489051502e-11,1.513205224656075e-14,1.3258160417205096e-11,1.9286069527449395e-12,2.0459713050274038e-12,9.999997969160747e-06,9.847036091127025e-10,9.449146510209943e-14,9.147362569066155e-10,9.914736256906607e-09,3.67
7.011069418884816e-11,1.518676714613245e-14,1.330061312044731e-11,1.94086441983305e-12,2.0592508458343865e-12,9.999997955935922e-06,9.846479717938728e-10,9.536389870190837e-14,9.146332452475643e-10,9.914633245247556e-09,3.68
7.015865175066486e-11,1.5241476573500322e-14,1.3343023677879975e-11,1.9531582937980033e-12,2.072572920793024e-12,9.999997942668557e-06,9.84592334960353e-10,9.624159139674454e-14,9.145305269388848e-10,9.914530526938876e-09,3.69
7.020632016168188e-11,1.5296180896550272e-14,1.3385392622791431e-11,1.9654884073591446e-12,2.085937386216157e-12,9.999997929358794e-06,9.845366982291889e-10,9.712455976508586e-14,9.144281032056504e-10,9.91442810320564e-09,3.7
7.025370127756135e-11,1.53508798498688e-14,1.3427719751786454e-11,1.9778547006364306e-12,2.099344200080192e-12,9.99999791600668e-06,9.844810618510872e-10,9.801281664119508e-14,9.143259724551843e-10,9.914325972455175e-09,3.71
7.030079693915392e-11,1.5405573170625334e-14,1.3470004864284019e-11,1.99025711350057e-12,2.1127933200881925e-12,9.999997902612253e-06,9.84425426074227e-10,9.890637481882206e-14,9.142241331069595e-10,9.91422413310695e-09,3.72
7.034760897249864e-11,1.5460260598572223e-14,1.351224776251729e-11,2.002695585573019e-12,2.126284703669873e-12,9.999997889175558e-06,9.843697911442611e-10,9.980524705120344e-14,9.141225835925986e-10,9.91412258359259e-09,3.73
7.039413918882305e-11,1.551494187604473e-14,1.3554448251533637e-11,2.015170056225987e-12,2.1398183079816038e-12,9.999997875696635e-06,9.843141573043143e-10,1.0070944605106297e-13,9.140213223558738e-10,9.914021322355865e-09,3.74
7.044038938454309e-11,1.5569616747961036e-14,1.3596606139194608e-11,2.0276804645824304e-12,2.1533940899064085e-12,9.999997862175527e-06,9.842585247949856e-10,1.0161898449061113e-13,9.13920347852707e-10,9.913920347852698e-09,3.75
7.048636134126319e-11,1.5624284961822255e-14,1.3638721236175961e-11,2.0402267495160584e-12,2.167012006053965e-12,9.999997848612278e-06,9.842028938543457e-10,1.0253387500154556e-13,9.138196585511696e-10,9.91381965855116e-09,3.7600000000000002
7.053205682577621e-11,1.56789462677124e-14,1.368079335596764e-11,2.052808849651327e-12,2.180672012760604e-12,9.999997835006934e-06,9.841472647179393e-10,1.0345413017505062e-13,9.137192529314827e-10,9.913719252931473e-09,3.77
7.057747759006347e-11,1.573360041829842e-14,1.3722822314873791e-11,2.0654267033634453e-12,2.194374066089312e-12,9.999997821359535e-06,9.840916376187837e-10,1.0437976256179782e-13,9.136191294860169e-10,9.913619129486007e-09,3.7800000000000002
7.062262537129471e-11,1.5788247168830173e-14,1.3764807932012744e-11,2.0780802487783703e-12,2.2081181218297275e-12,9.999997807670126e-06,9.840360127873692e-10,1.0531078467194539e-13,9.135192867192928e-10,9.913519286719284e-09,3.79
7.066750189182814e-11,1.5842886277140445e-14,1.3806750029317034e-11,2.09076942377281e-12,2.221904135498144e-12,9.999997793938751e-06,9.83980390451659e-10,1.0624720897513868e-13,9.134197231479802e-10,9.91341972314797e-09,3.8000000000000003
7.071210885921041e-11,1.5897517503644937e-14,1.3848648431533383e-11,2.103494165974222e-12,2.235732062337508e-12,9.999997780165455e-06,9.839247708370894e-10,1.0718904790050985e-13,9.133204373008987e-10,9.91332043730089e-09,3.81
7.075644796617664e-11,1.595214061134227e-14,1.3890502966222717e-11,2.116254412760814e-12,2.249601857317422e-12,9.999997766350283e-06,9.838691541665695e-10,1.0813631383667811e-13,9.132214277190175e-10,9.913221427719008e-09,3.8200000000000003
7.080052089065036e-11,1.6006755365813984e-14,1.3932313463760146e-11,2.129050101261544e-12,2.2635134751341393e-12,9.99999775249328e-06,9.838135406604818e-10,1.0908901913174948e-13,9.131226929554556e-10,9.913122692955446e-09,3.83
7.084432929574356e-11,1.6061361535224537e-14,1.3974079757334981e-11,2.141881168356119e-12,2.2774668702105695e-12,9.999997738594491e-06,9.837579305366814e-10,1.1004717609331699e-13,9.130242315754812e-10,9.913024231575471e-09,3.84
7.088787482975671e-11,1.611595889032131e-14,1.4015801682950732e-11,2.154747550674998e-12,2.2914619966962757e-12,9.999997724653962e-06,9.837023240104967e-10,1.1101079698846068e-13,9.129260421565126e-10,9.912926042156503e-09,3.85
7.093115912617868e-11,1.6170547204434602e-14,1.4057479079425089e-11,2.1676491845993873e-12,2.3054988084674735e-12,9.99999771067174e-06,9.836467212947284e-10,1.1197989404374735e-13,9.128281232881174e-10,9.912828123288108e-09,3.86
7.097418380368681e-11,1.6225126253477633e-14,1.4099111788389954e-11,2.180586006261246e-12,2.319577259127035e-12,9.999997696647868e-06,9.835911225996512e-10,1.129544794452309e-13,9.12730473572013e-10,9.912730473572004e-09,3.87
7.101695046614691e-11,1.6279695815946535e-14,1.4140699654291412e-11,2.193557951543281e-12,2.333697302004483e-12,9.999997682582394e-06,9.83535528133012e-10,1.13934565338452e-13,9.126330916220664e-10,9.912633091622056e-09,3.88
7.105946070261319e-11,1.6334255672920373e-14,1.4182242524389747e-11,2.20656495607895e-12,2.347858890155997e-12,9.999997668475365e-06,9.83479938100031e-10,1.149201638284385e-13,9.125359760642941e-10,9.912535976064285e-09,3.89
7.110171608732835e-11,1.6388805608061118e-14,1.4223740248759437e-11,2.219606955252461e-12,2.362061976364409e-12,9.99999765432683e-06,9.834243527034014e-10,1.159112869797049e-13,9.124391255368624e-10,9.912439125536853e-09,3.9
7.114371817972352e-11,1.644334540761367e-14,1.4265192680289158e-11,2.2326838841987722e-12,2.3763065131392054e-12,9.999997640136833e-06,9.833687721432893e-10,1.169079468162529e-13,9.12342538690087e-10,9.912342538690077e-09,3.91
7.118546852441826e-11,1.6497874860405837e-14,1.4306599674681774e-11,2.24579567780359e-12,2.3905924527165258e-12,9.999997625905422e-06,9.833131966173338e-10,1.179101553215709e-13,9.122462141864336e-10,9.912246214186424e-09,3.92
7.122697005843728e-11,1.6552393504980193e-14,1.434796079760385e-11,2.2589423123972505e-12,2.4049197867163204e-12,9.999997611632609e-06,9.832576265731969e-10,1.1891792329804817e-13,9.121501495654839e-10,9.912150149565476e-09,3.93
7.126823049003489e-11,1.6606900022440102e-14,1.4389274621531338e-11,2.2721239058645987e-12,2.4192886413619224e-12,9.99999759731826e-06,9.832020633149544e-10,1.199312576283479e-13,9.120543385186432e-10,9.912054338518635e-09,3.94
7.130924499194835e-11,1.6661395346365514e-14,1.4430542327390734e-11,2.2853402048700963e-12,2.4336987897539094e-12,9.999997582962607e-06,9.83146505897091e-10,1.2095017530298303e-13,9.119587848484202e-10,9.911958784848412e-09,3.95
7.135001512902226e-11,1.671587926163543e-14,1.4471763765603218e-11,2.2985911456570736e-12,2.4481501852746357e-12,9.999997568565697e-06,9.830909545214e-10,1.2197468807897618e-13,9.118634872017789e-10,9.91186348720177e-09,3.96
7.139054245328695e-11,1.677035155535287e-14,1.4512938788988535e-11,2.3118766642787886e-12,2.4626427810893992e-12,9.999997554127573e-06,9.830354093875073e-10,1.2300480767121825e-13,9.117684442362221e-10,9.911768444236213e-09,3.97
7.143082850395849e-11,1.6824812016844878e-14,1.455406725276497e-11,2.3251966965984224e-12,2.4771765301464344e-12,9.999997539648283e-06,9.829798706928683e-10,1.2404054575246805e-13,9.11673654619791e-10,9.911673654619783e-09,3.98
7.147087480743863e-11,1.687926043766253e-14,1.4595149014549368e-11,2.338551178289086e-12,2.4917513851769163e-12,9.999997525127877e-06,9.829243386327716e-10,1.2508191395335275e-13,9.115791170310658e-10,9.911579117031058e-09,3.99
7.151068287731481e-11,1.693369661158091e-14,1.4636183934357126e-11,2.3519400448338134e-12,2.506367298694959e-12,9.9999975105664e-06,9.828688134003362e-10,1.261289238623673e-13,9.114848301591652e-10,9.911484830159157e-09,4.0
7.155025421436026e-11,1.6988120334599142e-14,1.4677171874602186e-11,2.365363231525566e-12,2.5210242229976156e-12,9.999997495963899e-06,9.828132951865128e-10,1.27181587025875e-13,9.113907927037464e-10,9.911390792703738e-09,4.01
7.158959030653383e-11,1.704253140494037e-14,1.471811270009705e-11,2.3788206734672333e-12,2.5357221101648805e-12,9.999997481320424e-06,9.827577841800837e-10,1.282399149481073e-13,9.112970033750057e-10,9.911297003374997e-09,4.0200000000000005
7.162869262898013e-11,1.709692962305174e-14,1.4759006278052763e-11,2.3923123055716265e-12,2.550460912059683e-12,9.99999746663602e-06,9.827022805676624e-10,1.293039190911634e-13,9.112034608936777e-10,9.911203460893669e-09,4.03
7.166756264402948e-11,1.7151314791604454e-14,1.479985247807893e-11,2.4058380625614867e-12,2.565240580327896e-12,9.999997451910737e-06,9.82646784533694e-10,1.3037361087501093e-13,9.111101639910358e-10,9.911110163991027e-09,4.04
7.170620180119791e-11,1.7205686715493714e-14,1.4840651172183705e-11,2.4193978789694794e-12,2.5800610663983306e-12,9.999997437144621e-06,9.825912962604548e-10,1.3144900167748552e-13,9.11017111408892e-10,9.911017111408883e-09,4.05
7.174461153718715e-11,1.7260045201838767e-14,1.4881402234773794e-11,2.4329916891381984e-12,2.5949223214827377e-12,9.999997422337725e-06,9.825358159280529e-10,1.3253010283429097e-13,9.109243018995971e-10,9.910924301899588e-09,4.0600000000000005
7.178279327588464e-11,1.7314390059982856e-14,1.4922105542654453e-11,2.4466194272201596e-12,2.609824296575804e-12,9.999997407490095e-06,9.824803437144274e-10,1.33616925638999e-13,9.108317342260406e-10,9.910831734226032e-09,4.07
7.182074842836354e-11,1.736872110149327e-14,1.496276097502949e-11,2.4602810271778085e-12,2.62476694245516e-12,9.999997392601781e-06,9.824248797953491e-10,1.3470948134304956e-13,9.107394071616506e-10,9.910739407161642e-09,4.08
7.185847839288272e-11,1.7423038140161308e-14,1.5003368413501267e-11,2.473976422783516e-12,2.6397502096813732e-12,9.99999737767283e-06,9.823694243444203e-10,1.3580778115575075e-13,9.106473194903937e-10,9.910647319490386e-09,4.09
7.189598455488677e-11,1.7477340992002305e-14,1.50439277420707e-11,2.487705547619578e-12,2.6547740485979514e-12,9.999997362703294e-06,9.823139775330745e-10,1.3691183624427866e-13,9.105554700067754e-10,9.910555470006766e-09,4.1
7.193326828700597e-11,1.7531629475255613e-14,1.5084438847137254e-11,2.5014683350782196e-12,2.6698384093313426e-12,9.999997347693223e-06,9.822585395305766e-10,1.3802165773367767e-13,9.104638575158398e-10,9.910463857515831e-09,4.11
7.197033094905631e-11,1.75859034103846e-14,1.512490161749894e-11,2.5152647183615866e-12,2.6849432417909303e-12,9.999997332642663e-06,9.822031105040233e-10,1.391372567068599e-13,9.103724808331697e-10,9.910372480833162e-09,4.12
