Time,receptor,R_smad_cyt,R_smad_P_cyt,smad4_cyt,R_smad_P_smad4_cyt,R_smad_P_smad4_nuc,R_smad_nuc,R_smad_P_nuc,smad4_nuc,Pi,sum_R_smad_cyt,sum_R_smad_nuc,sum_smad4_cyt,sum_smad4_nuc,cytoplasm,nucleus,reaction_1,reaction_5,reaction_4,reaction_2,reaction_3,reaction_6,reaction_7,reaction_0
8.88,9154.40205325767,93546.91950002818,1651.9828982434155,72990.55382701849,472.4033016165432,72821.88058855725,9898.783774565902,1608.0299369835316,3715.1622828128448,12403.360661379642,95671.30569988814,84328.69430010668,73462.95712863504,76537.0428713701,1.0,1.0,7857.454601549094,3063.2369722901713,2546.209014922176,7818.795640876251,7841.894806834618,2722.567252258838,2604.3979877437696,90.60446725841871
8.89,9153.496058919038,93499.00220595533,1652.369582419979,72937.85535920956,472.1723249085463,72873.04728199622,9894.197711240677,1609.2108934740631,3716.925033890815,12429.412755862211,95623.54411328386,84376.45588671096,73410.0276841181,76589.97231588703,1.0,1.0,7853.636294147281,3064.394872332159,2547.8511604012365,7814.979408399033,7838.060593481869,2724.0443855882622,2606.019195564433,90.59440065465613
8.9,9152.59016524085,93451.13464899192,1652.7562348615984,72885.21144108381,471.9415401918585,72924.16088663081,9889.616278876441,1610.390410442182,3718.686132098662,12455.481050762657,95575.83242404538,84424.16757594942,73357.15298127566,76642.84701872947,1.0,1.0,7849.8210701634,3065.5508426919187,2549.4917405710657,7811.166229046061,7834.2295671848515,2725.51946155529,2607.638065287045,90.58433516934292
8.91,9151.684372211923,93403.31677908458,1653.1428540445427,72832.62202464363,471.7109470730885,72975.2214556353,9885.03947325355,1611.5684909037543,3720.4455726531164,12481.565522633124,95528.17058020222,84471.8294197926,73304.33297171672,76695.66702828842,1.0,1.0,7846.008927683495,3066.7048877928755,2551.1307519249112,7807.356094900624,7830.40172141327,2726.9924842077967,2609.254602494754,90.57427080235485
8.92,9150.778679821076,93355.54854624685,1653.5294383951427,72780.08706182861,471.4805451219862,73026.22904220049,9880.467290150425,1612.7451378799203,3722.203350854039,12507.666148071758,95480.55852976398,84519.44147023083,73251.5676069506,76748.43239305452,1.0,1.0,7842.199864794463,3067.857012009925,2552.768191021424,7803.548997819811,7826.5770490249715,2728.4634575704754,2610.868812771704,90.56420755356766
8.93,9149.873088057126,93307.82990055902,1653.9159862890278,72727.60650451579,471.250333870272,73077.18369953542,9875.899725343465,1613.920354397599,3723.959462083654,12533.782903722296,95432.99622071831,84567.00377927649,73198.85683838605,76801.14316161908,1.0,1.0,7838.393879584047,3069.00721966898,2554.4040544840577,7799.74492943175,7822.755542246516,2729.9323856447418,2612.4807017037288,90.55414542285709
8.94,9148.967596908891,93260.16079216768,1654.3024960503633,72675.18030451953,471.0203128104659,73128.08548086935,9871.336774606943,1615.09414348999,3725.7139018057865,12559.915766273656,95385.4836010285,84614.51639896628,73146.20061732999,76853.79938267515,1.0,1.0,7834.590970140816,3070.1555150466884,2556.038339000469,7795.943881132858,7818.937192653734,2731.399272408662,2614.0902748790536,90.54408441009895
8.950000000000001,9148.062206365197,93212.54117128543,1654.688965951088,72622.80841359175,470.7904813947161,73178.93443945357,9866.77843371292,1616.2665081970777,3727.4666655650963,12586.064712459516,95338.02061863123,84661.97938136358,73093.59889498645,76906.40110501867,1.0,1.0,7830.79113455416,3071.301902370047,2557.6710413219193,7792.145844085107,7815.121991152288,2732.864121816874,2615.697537888994,90.534024515169
8.96,9147.156916414862,93164.97098819054,1655.0753942101517,72570.49078342198,470.56083903362884,73229.73062856321,9862.224698431139,1617.437451566133,3729.217748986314,12612.229719057905,95290.60722143433,84709.39277856048,73041.0516224556,76958.94837754952,1.0,1.0,7826.994370914268,3072.446385816038,2559.3021582626766,7788.350809213318,7811.309927958239,2734.326937800501,2617.3024963286466,90.52396573794307
8.97,9146.251727046712,93117.45019322663,1655.4617789927527,72518.2273656374,470.33138509509666,73280.47410149916,9857.67556452894,1618.6069766522173,3730.967147773476,12638.410762890795,95243.24335731448,84756.75664268032,72988.5587507325,77011.44124927264,1.0,1.0,7823.200677312113,3073.5889695113437,2560.931686699414,7784.558767202441,7807.500992578605,2735.787724267081,2618.905155797594,90.51390807829695
8.98,9145.346638249572,93069.97873653757,1655.8481494797384,72466.01814192111,470.10211958186693,73331.16488211244,9853.131030010829,1619.7750822723644,3732.714856389713,12664.607822774406,95195.92900559917,84804.07099439563,72936.12026150298,77063.87973850215,1.0,1.0,7819.4100518226205,3074.729670290326,2562.5596223877974,7780.769858058922,7803.695185058992,2737.246486240391,2620.5055160835727,90.50385153610651
8.99,9144.441650012266,93022.5565684485,1656.2345211113975,72413.8630806281,469.87304215267176,73381.80300726726,9848.591091892215,1620.9417691227547,3734.4608699570995,12690.820876708845,95148.66413171258,84851.33586828223,72883.73612278077,77116.26387722435,1.0,1.0,7815.622492528875,3075.8684993166607,2564.1859616656875,7776.984155294183,7799.892499734352,2738.703228222962,2622.103579546946,90.49379611124755
9.0,9143.536762323623,92975.18363975754,1656.6208613271783,72361.76210357544,469.6441513726453,73432.38855934626,9844.055743729743,1622.1070444614281,3736.205185710782,12717.049899726753,95101.44865245736,84898.55134753743,72831.40625494809,77168.59374505705,1.0,1.0,7811.837997540672,3077.005448014963,2565.810702756773,7773.20150146677,7796.092912785913,2740.1579529333876,2623.699357529866,90.48374180359595
9.01,9142.631975172471,92927.85990104901,1657.0071701055954,72309.71516411533,469.4154464715933,73482.92158984029,9839.524981426921,1623.270911101388,3737.9477995779152,12743.294868949559,95054.28251762621,84945.71748236861,72779.13061058693,77220.8693894182,1.0,1.0,7808.056564950895,3078.1405211429737,2567.433842703854,7769.421895875889,7792.29641142845,2741.610664261223,2625.2928552780522,90.4736886130276
9.02,9141.72728854764,92880.58530296988,1657.3934474923453,72257.72221565899,469.1869266334784,73533.40215015683,9834.998800893361,1624.4333718488956,3739.688707555837,12769.555761548409,95007.1656770957,84992.83432289909,72726.90914229247,77273.09085771267,1.0,1.0,7804.278192853063,3079.2737234575834,2569.055378604395,7765.645338139417,7788.502982115741,2743.0613660769723,2626.8840780221662,90.46363653941836
9.03,9140.82270243796,92833.35979622939,1657.7796936028503,72205.78321167985,468.95859099532146,73583.8302916188,9830.47719804492,1625.5944295035195,3741.4279057111667,12795.832554743945,94960.09808082755,85039.90191916724,72674.74180267517,77325.25819732997,1.0,1.0,7800.502879341344,3080.405059715762,2570.675307609795,7761.871828205096,7784.712610522337,2744.5100622321597,2628.473030977907,90.45358558264415
9.040000000000001,9139.918216832264,92786.18333159867,1658.1659086247987,72153.89810571696,468.73043864610287,73634.20606546318,9825.960168803851,1626.7540868581893,3743.1653901788986,12822.125225806125,94913.07967886957,85086.92032112522,72622.62854436306,77377.37145564207,1.0,1.0,7796.730622510511,3081.5345346756294,2572.2936269246643,7758.101366361695,7780.9252815253085,2745.9567565593984,2630.0597193461067,90.44353574258086
9.05,9139.013831719387,92739.05585991048,1658.5520928206865,72102.06685137819,468.50246862566377,73684.52952283979,9821.447709098937,1627.912346699245,3744.9011571614956,12848.433752053976,94866.11042135683,85133.88957863797,72570.56932000385,77429.43068000129,1.0,1.0,7792.961420455943,3082.6621530974153,2573.9103338061013,7754.333953250108,7777.140979186019,2747.401452872463,2631.6441483128283,90.43348701910443
9.06,9138.109547088161,92691.97733205868,1658.9382465303602,72050.28940234352,468.27467992360727,73734.80071481002,9816.939814865633,1629.0692118064899,3746.6352029279874,12874.758110855435,94819.19025851265,85180.80974148214,72518.56408226713,77481.435917738,1.0,1.0,7789.195271273602,3083.787919744478,2575.525425562967,7750.569589874416,7773.359686731881,2748.844154966363,2633.226323049462,90.42343941209081
9.07,9137.205362927423,92644.94769899803,1659.3243701735582,71998.56571236833,468.04707147819954,73785.01969234554,9812.43648204622,1630.2246849532419,3748.3675238130627,12901.098279627118,94772.3191406498,85227.680859345,72466.61278384653,77533.3872161586,1.0,1.0,7785.4321730600195,3084.9118393843237,2577.138899555158,7746.808277612902,7769.581386538113,2750.2848666174164,2634.8062487128204,90.41339292141596
9.08,9136.301279226012,92597.96691174374,1659.7104642524523,71946.89573528669,467.81964217527116,73835.18650632701,9807.937706589933,1631.3787689063843,3750.0981162161656,12927.454235834119,94725.49701817146,85274.50298182333,72414.71537746195,77585.28462254317,1.0,1.0,7781.6721239122835,3086.033916789602,2578.750753192883,7743.050018229011,7765.806060109502,2751.723591583322,2636.3839304452345,90.40334754695583
9.09,9135.397295972763,92551.03492137116,1660.0965293541892,71895.27942501463,467.59239084711845,73885.3012075428,9803.443484453112,1632.531466426418,3751.8269766005906,12953.825956989807,94678.72384157247,85321.27615842233,72362.87181586174,77637.1281841434,1.0,1.0,7777.915121928007,3087.1541567390595,2580.36098393594,7739.294813882268,7762.033688062167,2753.16033360324,2637.9593733746497,90.39330328858641
9.1,9134.49341315652,92504.15167901538,1660.4825661534333,71843.71673555345,467.3653162714046,73935.3638466877,9798.953811599344,1633.6827802675134,3753.5541014925766,12980.21342065562,94631.99956144021,85368.00043855456,72311.08205182485,77688.91794818029,1.0,1.0,7774.161165205337,3088.2725640186472,2581.969589292987,7735.54266713916,7758.264250105317,2754.5950963978626,2639.5325826147227,90.3832601461837
9.11,9133.58963076612,92457.31713587094,1660.8685754149076,71792.20762099294,467.1384171700608,73985.37447436173,9794.468683999601,1634.8327131775602,3755.279487480403,13006.61660444086,94585.3241284559,85414.67587153889,72259.346038163,77740.65396184214,1.0,1.0,7770.410251842915,3089.3891434224206,2583.5765668208205,7731.793580983952,7754.4977250230095,2756.027883669499,2641.1035632649136,90.37321811962371
9.120000000000001,9132.685948790408,92410.53124319135,1661.2545579959356,71740.75203551474,466.9116922081876,74035.33314106871,9789.98809763239,1635.981267898221,3757.0031312134847,13033.035486002495,94538.69749339548,85461.30250659931,72207.66372772293,77792.33627228219,1.0,1.0,7766.662379939875,3090.503899753632,2585.1819141236506,7728.047558829471,7750.734090655915,2757.458699102149,2642.6723204105847,90.36317720878246
9.13,9131.782367218226,92363.79395228888,1661.6405148489832,71689.3499333956,466.6851399929563,74085.23989721511,9785.512048483884,1637.128447164981,3758.7250294014652,13059.470043044928,94492.11960713082,85507.88039286398,72156.03507338856,77843.96492661658,1.0,1.0,7762.917547595821,3091.6168378256334,2586.7856288523712,7724.304604527845,7746.973323883075,2758.887546361583,2644.238859123093,90.35313741353599
9.14,9130.87888603842,92317.1052145341,1662.0264470242012,71638.0012690106,466.45875907250974,74135.09479310871,9781.04053254808,1638.2742537072008,3760.4451788133147,13085.920253319833,94445.5904206308,85554.409579364,72104.46002808311,77895.53997192203,1.0,1.0,7759.175752910812,3092.7279624630028,2588.387708703843,7720.564722381184,7743.215400603663,2760.3144290954283,2645.803184459886,90.34309873376036
9.15,9129.975505239834,92270.46498135553,1662.4123556719655,71586.7059968365,466.23254793486393,74184.89787895733,9776.57354582693,1639.4186902481672,3762.163576276423,13112.386094625916,94399.10988496237,85600.89011503242,72052.93854477137,77947.06145523375,1.0,1.0,7755.436993985346,3093.837278502455,2589.988151420162,7716.82791715223,7739.460295718742,2761.7393509332433,2647.3653014645956,90.33306116933163
9.16,9129.072224811314,92223.87320698508,1662.7982302610417,71535.46405760005,466.0065442893709,74234.64918237645,9772.111084100054,1640.5617519827963,3763.8802157392656,13138.867547295637,94352.6779815355,85647.3220184593,72001.47060188942,77998.52939811572,1.0,1.0,7751.701269095299,3094.944787950706,2591.5869525575727,7713.094136215036,7735.708635203558,2763.1623191508515,2648.9252049027086,90.32302472012587
9.17,9128.169044741713,92177.32984157944,1663.1840781014373,71484.27541298843,465.78072666132704,74284.34876472902,9767.653143502122,1641.7034454214509,3765.595095626364,13165.364587965192,94306.2946463422,85693.7053536526,71950.05613964975,78049.94386035539,1.0,1.0,7747.968576253704,3096.0504971077316,2593.1841110728906,7709.3634146037375,7731.9600625780295,2764.583335497191,2650.4829049799514,90.31298938601918
9.18,9127.265965019878,92130.83483627156,1663.5699026653463,71433.14002016146,465.5550866652563,74333.99667974366,9763.19972009904,1642.8437745499298,3767.308213434766,13191.877194149882,94259.95982560217,85740.04017439263,71898.69510682672,78101.30489317843,1.0,1.0,7744.238913532525,3097.15441133672,2594.7796252192197,7705.635768419358,7728.214438643255,2766.0024029270826,2652.038408448764,90.30295516688767
9.19,9126.36298563466,92084.38814281797,1663.9557051015993,71382.05783353231,465.32962396395016,74383.592976399,9758.750809917648,1643.9827417946194,3769.019566109876,13218.405343924836,94213.67347188352,85786.32652811127,71847.38745749625,78152.61254250887,1.0,1.0,7740.512279040231,3098.2565354298495,2596.3734928313775,7701.911202313733,7724.471757801573,2767.419525134224,2653.5917199281566,90.29292206260747
9.200000000000001,9125.46010657491,92037.98971303742,1664.3414866460566,71331.02880760178,465.1043382409337,74433.13770351789,9754.306408992954,1645.120349559554,3770.7291506445385,13244.949015416674,94167.43553792441,85832.5644620704,71796.13314584272,78203.86685416242,1.0,1.0,7736.78867088604,3099.356874190271,2597.965711780893,7698.189721330567,7720.732014799501,2768.834705803085,2655.142844001561,90.2828900730547
9.21,9124.557327829483,91991.63949881066,1664.7272486234697,71280.0528969608,464.8792292016332,74482.63090976475,9749.866513368259,1646.2566002260317,3772.4369640779623,13271.508186803425,94121.24597663576,85878.75402335904,71744.93212616243,78255.06787384271,1.0,1.0,7733.068087179902,3100.455432432893,2599.556279975149,7694.471330912894,7716.995204747112,2770.2479486092257,2656.6917852163606,90.27285919810552
9.22,9123.654649387232,91945.33745208028,1665.1129924493432,71229.13005629282,464.6542965745431,74532.07264364311,9745.431119095283,1647.3914961522344,3774.14300349465,13298.082836314494,94075.10474110417,85924.89525889064,71693.78435286737,78306.21564713777,1.0,1.0,7729.3505260325055,3101.5522149852477,2601.1451953565356,7690.756036910492,7713.261323137416,2771.6592572196273,2658.2385480834114,90.26282943763607
9.23,9122.752071237015,91899.08352485046,1665.4987196317975,71178.26024037642,464.4295401123938,74581.462953493,9741.000222234303,1648.5250396728445,3775.847266023319,13324.672942230587,94029.01178459465,85970.98821540014,71642.68978048881,78357.31021951632,1.0,1.0,7725.635985555268,3102.647226688321,2602.732455901588,7687.043845587292,7709.530365865738,2773.0686352930197,2659.7831370765725,90.25280079152255
9.24,9121.849593367688,91852.87766918683,1665.8844317734295,71127.4434040877,464.20495959331885,74630.8018874883,9736.573818854273,1649.6572330986614,3777.54974883583,13351.278482883641,93982.96706055358,86017.03293944124,71591.64836368102,78408.35163632412,1.0,1.0,7721.924463860323,3103.740472397374,2604.3180596201396,7683.334763628727,7705.802329249093,2774.476086480208,2661.3255566322273,90.24277325964113
9.25,9120.947215768108,91806.71983721618,1666.2701305731757,71076.67950240275,463.9805548220225,74680.08949363425,9732.151905032959,1650.7880787162208,3779.250449146112,13377.89943665678,93936.97052261137,86063.02947738343,71540.66005722477,78459.33994278037,1.0,1.0,7718.215959060518,3104.8319569828527,2605.902004554464,7679.628798149067,7702.077210045574,2775.8816144244065,2662.8658111488166,90.23274684186802
