Time,a,b,c,compartment,R1,R2,R3,R4,R5,R6,R7,R8
8.45,7.348638401770913,14.998353682454827,0.3021322864393284,1e-13,2.12e-14,2.1311051365135647e-12,2.222292108727145e-12,1.270410678890965e-13,9.112311618195933e-13,1.0967679269792592e-12,9.9794509496049e-12,1.00028154668406e-11
8.46,7.328845873873824,14.979722374515319,0.29979709473682425,1e-13,2.12e-14,2.1253653034234093e-12,2.2193804621601177e-12,1.2601207800269894e-13,9.087768883603543e-13,1.095868599421113e-12,9.952572696720654e-12,9.97591242306311e-12
8.47,7.308871993960988,14.960934865940281,0.29746436369043566,1e-13,2.12e-14,2.1195728782486865e-12,2.2164438606029328e-12,1.249842065895522e-13,9.063001272511626e-13,1.094960961772585e-12,9.925448167799021e-12,9.948763500938947e-12
8.48,7.288713857035726,14.941989724964625,0.29513404720688,1e-13,2.12e-14,2.1137270185403604e-12,2.2134820539432564e-12,1.2395743392286927e-13,9.038005182724302e-13,1.094044924478476e-12,9.898073417854516e-12,9.921364815435865e-12
8.49,7.268368500138468,14.922885492536652,0.29280609333588165,1e-13,2.12e-14,2.107826865040156e-12,2.2104947869166266e-12,1.2293173784774277e-13,9.012776940171701e-13,1.0931203962097988e-12,9.870444423188041e-12,9.893712328459928e-12
8.5,7.2478329041366925,14.903620682723838,0.2904804576481217,1e-13,2.12e-14,2.1018715421996407e-12,2.2074817991502686e-12,1.2190709940911021e-13,8.987312801129499e-13,1.0921872838706924e-12,9.84255708381763e-12,9.865802004418631e-12
8.51,7.227103969654898,14.884193772801828,0.2881570775204363,1e-13,2.12e-14,2.095860151199921e-12,2.204442823475904e-12,1.208834920060804e-13,8.961608922372074e-13,1.0912454921048032e-12,9.814407190791351e-12,9.837629499138348e-12
8.52,7.2061785663583615,14.864603223723957,0.2858359171930315,1e-13,2.12e-14,2.089791784243925e-12,2.2013775893118017e-12,1.1986090042234002e-13,8.935661422284369e-13,1.0902949242735955e-12,9.785990493114655e-12,9.809190700891643e-12
8.53,7.185053498088321,14.844847465636077,0.28351693666976413,1e-13,2.12e-14,2.083665514445613e-12,2.1982858202125496e-12,1.188393076899428e-13,8.909466337629518e-13,1.0893354817413343e-12,9.75730265040394e-12,9.780481357980828e-12
8.54,7.163725500043338,14.824924896473533,0.2812000916451174,1e-13,2.12e-14,2.077480395012568e-12,2.1951672336019714e-12,1.178186950608128e-13,8.883019620053739e-13,1.088367063792218e-12,9.728339229058853e-12,9.751497072740712e-12
8.55,7.14219119776834,14.804833864029497,0.27888530678655715,1e-13,2.12e-14,2.0712354473528182e-12,2.1920215377528825e-12,1.1679903073120659e-13,8.856317085232741e-13,1.0873895667422733e-12,9.699095646569405e-12,9.72223295666051e-12
8.56,7.120447224165383,14.784572717098285,0.27657255215628745,1e-13,2.12e-14,2.064929695007961e-12,2.1888484402463873e-12,1.1578030213932714e-13,8.829354557965074e-13,1.0864028864114555e-12,9.669567330416589e-12,9.692684588371359e-12
8.57,7.098490127017572,14.764139765055718,0.2742617828135288,1e-13,2.12e-14,2.058562136835096e-12,2.1856476412151193e-12,1.1476249044124497e-13,8.80212775750179e-13,1.0854069161440581e-12,9.639749592489863e-12,9.662847257385378e-12
8.58,7.076316357041179,14.743533272172847,0.2719529537070445,1e-13,2.12e-14,2.052131743541942e-12,2.182418832357987e-12,1.1374557673223772e-13,8.774632282731062e-13,1.0844015465132736e-12,9.609637612861922e-12,9.632716146536038e-12
8.59,7.053922269676746,14.722751458421905,0.26964601971690666,1e-13,2.12e-14,2.0456374582062564e-12,2.179161697022612e-12,1.1272954207532278e-13,8.746863614399166e-13,1.0833866653409653e-12,9.57922644222102e-12,9.602286329539409e-12
8.6,7.031304224797674,14.701792544341092,0.2673409379795416,1e-13,2.12e-14,2.0390782251913255e-12,2.1758759176036736e-12,1.1171436870748039e-13,8.718817238749116e-13,1.0823621598719114e-12,9.548511137275242e-12,9.571552799097391e-12
8.61,7.00845848820334,14.680654706710488,0.26503766559070563,1e-13,2.12e-14,2.0324529615789687e-12,2.172561168138475e-12,1.1070003885738042e-13,8.690488525372142e-13,1.0813279145943042e-12,9.517486626980135e-12,9.540510434298011e-12
8.62,6.985381192041785,14.65933606029692,0.26273616238066283,1e-13,2.12e-14,2.0257605456921176e-12,2.1692171112222772e-12,1.0968653582131729e-13,8.661872678131815e-13,1.0802838103247895e-12,9.486147658792744e-12,9.509154035429693e-12
8.63,6.962068421591172,14.63783469747556,0.26043638819296555,1e-13,2.12e-14,2.01899984226144e-12,2.165843404520203e-12,1.0867384302992331e-13,8.632964842773053e-13,1.0792297261264955e-12,9.454488916520812e-12,9.477478285070667e-12
8.64,6.9385162275720385,14.616148693851311,0.2581383024983781,1e-13,2.12e-14,2.012169705995891e-12,2.1624397016457494e-12,1.0766194392059894e-13,8.603760122189328e-13,1.0781655395687138e-12,9.422505037042828e-12,9.445477739367119e-12
8.65,6.914720568213231,14.59427608180797,0.2558418662115217,1e-13,2.12e-14,2.005268964781837e-12,2.1590056477082194e-12,1.066508225703904e-13,8.574253504584407e-13,1.0770911254116759e-12,9.390190531633569e-12,9.413146850022064e-12
8.66,6.89067722613912,14.572214812466639,0.25354704724716776,1e-13,2.12e-14,1.998296395580345e-12,2.1555408729184905e-12,1.0564046583085245e-13,8.544439760412509e-13,1.0760063537129194e-12,9.357539673096925e-12,9.380480041399293e-12
8.67,6.866382005380953,14.549962845814637,0.2512538087555627,1e-13,2.12e-14,1.991250781560476e-12,2.152045007493406e-12,1.0463085887217711e-13,8.514313686672382e-13,1.074911094233557e-12,9.324546763307335e-12,9.34747154219058e-12
8.68,6.841830616202349,14.527518098015364,0.24896211600015558,1e-13,2.12e-14,1.9841308786986812e-12,2.1485176728311862e-12,1.0362198779826893e-13,8.483869964090913e-13,1.0738052138306478e-12,9.291205976802788e-12,9.314115478610569e-12
8.69,6.817018660420326,14.504878434657794,0.24667193555107816,1e-13,2.12e-14,1.976935411521894e-12,2.144958480307427e-12,1.0261383928443584e-13,8.453103138921204e-13,1.0726885761002537e-12,9.257511340850803e-12,9.280405860358343e-12
8.7,6.791941473608109,14.482041598320347,0.24438323288793629,1e-13,2.12e-14,1.9696630273463516e-12,2.141367019122904e-12,1.0160639923859388e-13,8.422007427274056e-13,1.0715610377730075e-12,9.223456521159813e-12,9.246336541905051e-12
8.71,6.766594605038148,14.45900542885242,0.24209597805022703,1e-13,2.12e-14,1.962312435461063e-12,2.137742892887768e-12,1.0059965622425245e-13,8.390577310247304e-13,1.07042245956175e-12,9.189035473641804e-12,9.211901303090843e-12
8.72,6.740973407603525,14.43576767515883,0.2398101408094433,1e-13,2.12e-14,1.954882288205022e-12,2.134085688208649e-12,9.959359854597584e-14,8.358807025428372e-13,1.0692726968552482e-12,9.154241887525586e-12,9.177093774950643e-12
8.73,6.715073152823579,14.41232604798445,0.23752569202304474,1e-13,2.12e-14,1.947371214318838e-12,2.1303949833750613e-12,9.858821507628536e-14,8.326690709501238e-13,1.0681116022956824e-12,9.119069341534421e-12,9.141907456240366e-12
8.74,6.688889030843937,14.388678219914217,0.23524260363445945,1e-13,2.12e-14,1.9397778189447415e-12,2.1266703482584553e-12,9.758349526299587e-14,8.294222398246482e-13,1.0669390257534599e-12,9.083511303886067e-12,9.106335710043962e-12
8.75,6.662415938614642,14.364821727924237,0.232960854870001,1e-13,2.12e-14,1.932100622198246e-12,2.1229113279329052e-12,9.65794312438216e-14,8.261395763882157e-13,1.065754809461509e-12,9.047560844638685e-12,9.070371858515413e-12
8.76,6.635648697549742,14.340754073516333,0.23068042587116658,1e-13,2.12e-14,1.9243381222894252e-12,2.119117459245079e-12,9.557601568830906e-14,8.228204384961681e-13,1.0645587929409238e-12,9.01121093127255e-12,9.034009082893575e-12
8.77,6.608582326968955,14.316472848515204,0.2284012896950111,1e-13,2.12e-14,1.9164888748209968e-12,2.115288291728058e-12,9.457323908597818e-14,8.194642085441505e-13,1.0633508192359813e-12,8.974454800023842e-12,8.997240290004517e-12
8.78,6.581211607657532,14.29197553428362,0.2261234250823467,1e-13,2.12e-14,1.9085513662206842e-12,2.111423353951101e-12,9.357109409594026e-14,8.160702393495341e-13,1.0621307249163126e-12,8.937285363198929e-12,8.960058310427743e-12
8.79,6.55353123099164,14.267259570327743,0.22384681209503038,1e-13,2.12e-14,1.9005240569875755e-12,2.107522164834817e-12,9.256957407169885e-14,8.126378726429634e-13,1.0608983434510216e-12,8.899695411686647e-12,8.922455826482314e-12
8.8,6.525535798938365,14.242322354297118,0.2215714321159636,1e-13,2.12e-14,1.892405381692126e-12,2.1035842335092767e-12,9.156867306969835e-14,8.091664390683573e-13,1.0596535051784607e-12,8.8616776149583e-12,8.884425368469338e-12
8.81,6.497219268567378,14.217160984593418,0.2192972789425305,1e-13,2.12e-14,1.88419358788454e-12,2.099609016051974e-12,9.056838924950684e-14,8.056551893023549e-13,1.0583960244042655e-12,8.8232237667145e-12,8.845959499564692e-12
8.82,6.468576169130853,14.191772824316999,0.21702433448077707,1e-13,2.12e-14,1.8758870890479473e-12,2.0955960097042703e-12,8.956871745346575e-14,8.021034449722259e-13,1.0571257275277754e-12,8.784326437679698e-12,8.80705040466078e-12
8.83,6.439600781452456,14.166155121028309,0.21475258513350798,1e-13,2.12e-14,1.8674842266212123e-12,2.091544689101146e-12,8.856965422447723e-14,7.985104969001046e-13,1.055842434039929e-12,8.744977861212435e-12,8.767690158487142e-12
8.84,6.410287233562655,14.140305051061496,0.21248201989039203,1e-13,2.12e-14,1.8589832977331702e-12,2.087454513488389e-12,8.757119723214049e-14,7.948756169617692e-13,1.0545459586920699e-12,8.705170063178084e-12,8.727870690992393e-12
8.85,6.380629553330651,14.114219743911963,0.2102126292768705,1e-13,2.12e-14,1.8503825704658885e-12,2.083324930612278e-12,8.657334496135397e-14,7.911980646130009e-13,1.0532361126781908e-12,8.664894933423025e-12,8.687583765627788e-12
8.86,6.350621515490146,14.08789621028749,0.2079444065502677,1e-13,2.12e-14,1.841680239492142e-12,2.0791553644423913e-12,8.557609689176735e-14,7.874770679207781e-13,1.051912699978776e-12,8.624144018035618e-12,8.64682099681393e-12
8.87,6.320256423377246,14.061331239452324,0.20567734940638926,1e-13,2.12e-14,1.8328743627794014e-12,2.074945197669298e-12,8.457945375340596e-14,7.837117964987786e-13,1.0505755121303569e-12,8.5829082229463e-12,8.605573878245718e-12
8.88,6.289528197480864,14.03452191120861,0.20341145146811118,1e-13,2.12e-14,1.8239631772694504e-12,2.070693857404651e-12,8.358341633193988e-14,7.799014964876272e-13,1.0492243539510687e-12,8.541179292179015e-12,8.563833624090384e-12
8.89,6.258430343177031,14.007465110387546,0.20114671035670012,1e-13,2.12e-14,1.814944799521339e-12,2.0664007334949544e-12,8.258798662011842e-14,7.760453625539519e-13,1.0478590190912356e-12,8.498948406034409e-12,8.52159130957571e-12
8.9,6.2269562537296945,13.980157669360695,0.1988831253226378,1e-13,2.12e-14,1.8058173135816113e-12,2.0620652021535506e-12,8.159316749553722e-14,7.721425754624822e-13,1.0464792971510823e-12,8.456206592564926e-12,8.478837824154494e-12
8.91,6.1950992102907385,13.952596368040021,0.19662069724562248,1e-13,2.12e-14,1.796578770984314e-12,2.057686625679944e-12,8.059896273291676e-14,7.681923020760516e-13,1.0450849736369975e-12,8.412944727574824e-12,8.435563866855602e-12
8.92,6.162851942235608,13.92477772243745,0.19435944020527865,1e-13,2.12e-14,1.7872270632483262e-12,2.0532643166026577e-12,7.960538084331385e-14,7.641936408372153e-13,1.043675819199245e-12,8.369152937555956e-12,8.39176016707249e-12
8.93,6.130207334209795,13.896698324692903,0.19209936287371404,1e-13,2.12e-14,1.7777601269208408e-12,2.0487975944386714e-12,7.861242892868368e-14,7.601457094420146e-13,1.0422516067737564e-12,8.324821559856902e-12,8.347417126744382e-12
8.94,6.097158386902199,13.86835482420969,0.18984046954785247,1e-13,2.12e-14,1.7681759322016377e-12,2.044285782266665e-12,7.76201130405925e-14,7.560476399758726e-13,1.0408121106177536e-12,8.279941089413186e-12,8.302524827490968e-12
8.95,6.063697800141485,13.839743727160014,0.1875827711211464,1e-13,2.12e-14,1.7584723620410305e-12,2.0397281726393186e-12,7.662844182234202e-14,7.518985272175441e-13,1.0393570960950074e-12,8.234501612592136e-12,8.25707324012681e-12
8.96,6.029818149079466,13.810861481213895,0.18532628044693325,1e-13,2.12e-14,1.748647263233045e-12,2.035124041428446e-12,7.563742498938031e-14,7.476974504858538e-13,1.0378863239128995e-12,8.188493046449916e-12,8.211052130664039e-12
8.97,5.995511870255899,13.781704468626158,0.1830710127273003,1e-13,2.12e-14,1.7386984423742106e-12,2.0304726462434952e-12,7.464707347424e-14,7.434434719117315e-13,1.0363995497162139e-12,8.141905119807512e-12,8.164451063529923e-12
8.98,5.960770511808841,13.75226863427832,0.18081700643601542,1e-13,2.12e-14,1.728623448424564e-12,2.025773163316905e-12,7.365740643378725e-14,7.391355434642963e-13,1.0348965050239844e-12,8.094726355036406e-12,8.117259838060385e-12
8.99,5.925586562944958,13.722550393248214,0.17856427226702914,1e-13,2.12e-14,1.718420103254038e-12,2.0210248397534413e-12,7.266843419346937e-14,7.347727338051748e-13,1.0333769434770555e-12,8.046946552479255e-12,8.069467423103533e-12
9.0,5.88995196888561,13.692545894099588,0.1763128345750099,1e-13,2.12e-14,1.7080860709768268e-12,2.016226869098794e-12,7.168017212521209e-14,7.303540441418156e-13,1.0318406032181776e-12,7.99855477374666e-12,8.021062807211992e-12
9.01,5.85385853699311,13.662251220354532,0.17406272004236173,1e-13,2.12e-14,1.697618975728002e-12,2.0113784246598476e-12,7.069263687272972e-14,7.258784585871457e-13,1.030287217096348e-12,7.949539893236645e-12,7.972034761347885e-12
9.02,5.817297936770724,13.631662390493503,0.17181395767922422,1e-13,2.12e-14,1.6870164016635098e-12,2.006478658909892e-12,6.970584636914748e-14,7.213449441595698e-13,1.0287165126029962e-12,7.899890598134644e-12,7.922371834139165e-12
9.03,5.780261422245947,13.600775213260953,0.1695665776099094,1e-13,2.12e-14,1.6762758124513244e-12,2.0015266784981177e-12,6.871981880406804e-14,7.167524163584975e-13,1.0271282043604732e-12,7.849595011409996e-12,7.87206231968835e-12
9.04,5.742739925471022,13.569585336397996,0.16732061148162647,1e-13,2.12e-14,1.6653945783865964e-12,1.9965215516402848e-12,6.773457300608604e-14,7.120997507584067e-13,1.025521996511771e-12,7.798640818789647e-12,7.821094260092405e-12
9.05,5.70472487030015,13.538088670784553,0.16507609602179588,1e-13,2.12e-14,1.6543702123870437e-12,1.9914623788299672e-12,6.675013153984628e-14,7.073858839172186e-13,1.0238976045042112e-12,7.747016373867604e-12,7.769455521466995e-12
9.06,5.666207233717235,13.506280901201691,0.1628330689347747,1e-13,2.12e-14,1.6432000977779982e-12,1.9863482097359426e-12,6.576651717009011e-14,7.026096969809372e-13,1.0222547298547328e-12,7.694709423388006e-12,7.717133696750891e-12
9.07,5.627177841194709,13.474157640273143,0.16059157019297496,1e-13,2.12e-14,1.6318815739464657e-12,1.981178068221772e-12,6.478375400511325e-14,6.977700523081439e-13,1.0205930679839913e-12,7.641707508342416e-12,7.664116129047107e-12
9.08,5.587627366693557,13.441714428465344,0.15835164203686491,1e-13,2.12e-14,1.6204119363411315e-12,1.9759509514181087e-12,6.380186752077468e-14,6.92865793470001e-13,1.0189123081379619e-12,7.58799796396985e-12,7.610389906151252e-12
9.09,5.5475457267006645,13.408946393487112,0.15611335226760742,1e-13,2.12e-14,1.6087882607431926e-12,1.9706657715377444e-12,6.282089275530957e-14,6.878956701108824e-13,1.0172121156214697e-12,7.533567096859504e-12,7.555942425590323e-12
9.1,5.506923283250151,13.375848926485531,0.15387674800404297,1e-13,2.12e-14,1.5970077521425438e-12,1.9653214681101275e-12,6.184085808894412e-14,6.828584871230187e-13,1.0154921667442167e-12,7.478401818653706e-12,7.500760280693148e-12
9.11,5.465750245854275,13.342417345882431,0.1516418786719068,1e-13,2.12e-14,1.5850675712977396e-12,1.959916950573349e-12,6.086179336051821e-14,6.7775303048593e-13,1.0137521313595197e-12,7.422488833870105e-12,7.444829794915888e-12
9.12,5.424016535827038,13.308646821113243,0.1494088012191033,1e-13,2.12e-14,1.5729647953898409e-12,1.9544510841591276e-12,5.988373171976066e-14,6.725780504425527e-13,1.011991668797851e-12,7.365814455653117e-12,7.388137149445581e-12
9.13,5.381711909286976,13.274532441764554,0.14717757538759302,1e-13,2.12e-14,1.5606964536932229e-12,1.9489227001083127e-12,5.890670799669057e-14,6.67332276751585e-13,1.0102104313573855e-12,7.308364772811714e-12,7.330668264403276e-12
9.14,5.3388258606637,13.240069155795426,0.14494826587770926,1e-13,2.12e-14,1.548259499592473e-12,1.9433305839031342e-12,5.79307594083779e-14,6.620144067222988e-13,1.0084080609738455e-12,7.250125518781304e-12,7.272408851205928e-12
9.15,5.295347169089237,13.205251479120246,0.1427209525224394,1e-13,2.12e-14,1.5356506790358788e-12,1.9376734252172283e-12,5.69559287589008e-14,6.566230489670654e-13,1.0065841738688066e-12,7.191081455623184e-12,7.213344683934489e-12
9.16,5.251265334244495,13.170074414891037,0.14049569808189072,1e-13,2.12e-14,1.5228669469309037e-12,1.9319499690523586e-12,5.5982254423479905e-14,6.511569014463175e-13,1.0047384085686112e-12,7.1312183239040255e-12,7.153460746273733e-12
9.17,5.206569322741868,13.134532650884982,0.13827257636149137,1e-13,2.12e-14,1.5099051035951418e-12,1.9261588804261668e-12,5.5009779167034777e-14,6.456145960199916e-13,1.0028703838256847e-12,7.070521140283457e-12,7.092741961523318e-12
9.18,5.161247923244086,13.09862078686472,0.13605166424679846,1e-13,2.12e-14,1.4967618977407848e-12,1.920298780040941e-12,5.403854769393201e-14,6.399947424822667e-13,1.0009797103867402e-12,7.008974679765469e-12,7.031172982161431e-12
9.19,5.115289746464213,13.062333334578337,0.13383304170349783,1e-13,2.12e-14,1.4834340264746217e-12,1.9143682419987092e-12,5.306860668932372e-14,6.342959285615624e-13,9.99065990876821e-13,6.9465634756984016e-12,6.96873818612191e-12
9.2,5.068682936923728,13.02566447732832,0.13161679736418802,1e-13,2.12e-14,1.4699180517078811e-12,1.908365752162355e-12,5.2100006515345574e-14,6.285166841785422e-13,9.971288069671344e-13,6.8832714283424224e-12,6.905421833973456e-12
9.21,5.021415519580497,12.988608359104132,0.12940302180994162,1e-13,2.12e-14,1.456210500678344e-12,1.902289752325507e-12,5.1132799260645727e-14,6.226555244279816e-13,9.951677344550674e-13,6.819082275590316e-12,6.841207881348025e-12
9.22,4.973475652064663,12.95115929497957,0.12719180268140198,1e-13,2.12e-14,1.4423079390987523e-12,1.8961386716064153e-12,5.0167037352324105e-14,6.167109808560182e-13,9.93182354322002e-13,6.753979935503813e-12,6.776079828379698e-12
9.23,4.924851127333636,12.913311356262692,0.12498323431845734,1e-13,2.12e-14,1.4282068269267547e-12,1.889910855645035e-12,4.920277646107795e-14,6.106815397893709e-13,9.91172230671845e-13,6.687947830919079e-12,6.710020993500067e-12
9.24,4.875529550277124,12.875058517807261,0.12277741433723592,1e-13,2.12e-14,1.4139035695803658e-12,1.8836045869628213e-12,4.824007454476772e-14,6.045656642343634e-13,9.89136918367379e-13,6.620969129276334e-12,6.643014413871989e-12
