Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,parameter_20,parameter_21,parameter_22,parameter_23,parameter_24,parameter_25,parameter_26,parameter_27,parameter_28,parameter_29,parameter_30,parameter_31,parameter_32,parameter_33,parameter_34,parameter_35,parameter_36,parameter_37,parameter_38,parameter_39,parameter_40,parameter_41,parameter_42,parameter_43,parameter_44,parameter_45,parameter_46,parameter_47,parameter_48,parameter_49,parameter_50,parameter_51,parameter_52,parameter_53,parameter_54,parameter_55,parameter_56,parameter_57,parameter_58,parameter_59,parameter_60,parameter_61,parameter_62,parameter_63,parameter_64,parameter_65,parameter_66,parameter_67,parameter_68,parameter_69,parameter_70,parameter_71,parameter_72,parameter_73,parameter_74,parameter_75,parameter_76,parameter_77,parameter_78,parameter_79,parameter_80,parameter_81,parameter_82,parameter_83,parameter_84,parameter_85,parameter_86,parameter_87,parameter_88,compartment_1,compartment_2,compartment_3,compartment_4,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16
7.75,180000.0125904965,0.3280000273589071,0.006816701035064713,0.12134131101668098,0.0001306837588023725,0.043287609232338584,0.04542665885234897,0.03400002486392349,0.047285081058712514,0.13104142724557122,0.00011608837386819632,0.006816701035064713,1800.3881327143577,0.025527866426519625,0.025527867070432215,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.6342887134453,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099994596417501,0.000710564752579565,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.4999999936940227,99.99999622127106,2.2300015553540655,19.900000003964337,17.000000100316065,242025.90768296455,0.128378897200866,6.786886106004959e-05,3.4000022686349287,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.38813271435,502026.1552928023,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.003606565546504589,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999995570832055,0.5000004429167946,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998110635534,50000.0,49.99999811063553,1.0,0.0001013206795122293,0.00010131753315435437,0.10783512730926804,0.10783495670746981,9.095019498607396e-05,9.095013431811846e-05,2504.08623568854,2504.0804794839028,7.1177438914712425,7.117743748281067,0.015545708263663827,0.015545678352359005,7.764337051266107e-06,7.764391116086596e-06,6.753709380190205e-05,6.753703004969339e-05
7.76,180000.01261239854,0.3280000273120109,0.006816701050518952,0.12134131102845562,0.00013068376016037983,0.0432876092370269,0.045426658857303195,0.03400002493835994,0.04728508113153855,0.1310414272597403,0.0001160883739043135,0.006816701050518952,1800.3886335302343,0.025527866425683835,0.025527867071268005,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428871064924,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099994587279695,0.0007105647951801126,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.4999999936776526,99.999996214881,2.2300015601682106,19.90000000397933,17.000000100543385,242025.90732040917,0.128378897200866,6.786886106004959e-05,3.4000022757103316,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.38863353024,502026.1553495818,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.0036065655891051366,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999995563342044,0.5000004436657957,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998107440497,50000.0,49.9999981074405,1.0,0.0001013206855480772,0.00010131753420720097,0.10783512785923408,0.10783495687355163,9.095019517534128e-05,9.095013431818699e-05,2504.0862368589546,2504.0804725654934,7.11774390662295,7.117743763093089,0.015545708369113292,0.015545678387602834,7.764337052840806e-06,7.764391208536945e-06,6.753709390086149e-05,6.753703003514584e-05
7.7700000000000005,180000.01263430747,0.32800002726502714,0.006816701065991306,0.12134131104023249,0.00013068376151951935,0.043287609241716436,0.04542665886225874,0.034000025012884294,0.047285081204444676,0.13104142727391302,0.00011608837394045497,0.006816701065991306,1800.3891343461103,0.02552786642484725,0.02552786707210459,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428870785248,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099994578139546,0.0007105648377914862,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.49999999366126685,99.99999620848928,2.230001564988219,19.900000003994347,17.00000010077088,242025.90695776086,0.128378897200866,6.786886106004959e-05,3.4000022827944294,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.3891343461,502026.15540637716,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.00360656563171651,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999995555850112,0.5000004444149888,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998104244636,50000.0,49.99999810424464,1.0,0.00010132069158542386,0.00010131753526092535,0.10783512840964671,0.1078349570398161,9.095019536484117e-05,9.095013431825562e-05,2504.086238030773,2504.080465647077,7.117743921793122,7.1177437779233115,0.01554570847465762,0.01554567842288797,7.76433705441691e-06,7.76439130101073e-06,6.753709399984477e-05,6.753703002058076e-05
7.78,180000.0126562233,0.3280000272179559,0.0068167010814817785,0.12134131105201164,0.0001306837628797911,0.043287609246407184,0.04542665886721561,0.034000025087496555,0.04728508127743091,0.13104142728808937,0.00011608837397662075,0.0068167010814817785,1800.3896351619849,0.025527866424009876,0.025527867072941964,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428870505498,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099994568997025,0.000710564880413902,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.4999999936448657,99.9999962020959,2.230001569814092,19.900000004009385,17.000000100998548,242025.9065950184,0.128378897200866,6.786886106004959e-05,3.4000022898872233,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.389635162,502026.15546318854,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.0036065656743389262,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999995548356235,0.5000004451643765,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998101047947,50000.0,49.99999810104795,1.0,0.00010132069762430015,0.00010131753631552756,0.10783512896050598,0.10783495720626327,9.095019555457368e-05,9.095013431832435e-05,2504.086239203994,2504.080458728651,7.117743936981761,7.117743792771739,0.015545708580296825,0.01554567845821443,7.764337055994425e-06,7.764391393508414e-06,6.753709409885223e-05,6.753703000599812e-05
7.79,180000.01267814595,0.32800002717079707,0.006816701096990365,0.12134131106379299,0.00013068376424119505,0.04328760925109913,0.04542665887217379,0.034000025162196704,0.047285081350497235,0.13104142730226936,0.00011608837401281085,0.006816701096990365,1800.3901359778588,0.025527866423171702,0.025527867073780137,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428870225675,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099994559852129,0.0007105649230475766,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.4999999936284488,99.99999619570087,2.230001574645829,19.90000000402445,17.000000101226387,242025.90623218173,0.128378897200866,6.786886106004959e-05,3.4000022969887103,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.39013597785,502026.1555200157,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.0036065657169726006,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.49999955408604124,0.5000004459139588,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998097850437,50000.0,49.99999809785044,1.0,0.00010132070366473694,0.0001013175373710075,0.10783512951181187,0.10783495737289306,9.095019574453874e-05,9.095013431839319e-05,2504.086240378619,2504.0804518102154,7.1177439521888655,7.117743807638367,0.015545708686030895,0.015545678493582194,7.764337057573349e-06,7.764391486030458e-06,6.753709419788387e-05,6.753702999139796e-05
7.8,180000.0127000755,0.32800002712355064,0.006816701112517069,0.1213413110755766,0.0001306837656037312,0.043287609255792295,0.0454266588771333,0.034000025236984754,0.04728508142364367,0.13104142731645302,0.00011608837404902525,0.006816701112517069,1800.3906367937318,0.025527866422332735,0.025527867074619105,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428869945781,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099994550704891,0.0007105649656920771,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.49999999361201647,99.9999961893042,2.2300015794834307,19.900000004039534,17.0000001014544,242025.90586925216,0.128378897200866,6.786886106004959e-05,3.4000023040988934,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.39063679375,502026.15557685867,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.003606565759617101,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.499999553336267,0.500000446663733,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998094652103,50000.0,49.9999980946521,1.0,0.00010132070970667247,0.00010131753842736525,0.10783513006356436,0.10783495753970557,9.095019593473641e-05,9.095013431846213e-05,2504.0862415546476,2504.0804448917715,7.117743967414439,7.117743822523198,0.015545708791859836,0.015545678528991282,7.764337059153682e-06,7.764391578575938e-06,6.753709429693934e-05,6.753702997678025e-05
7.8100000000000005,180000.01272201195,0.3280000270762167,0.00681670112806189,0.12134131108736242,0.0001306837669673995,0.043287609260486665,0.04542665888209413,0.03400002531186071,0.047285081496870184,0.13104142733064028,0.00011608837408526395,0.00681670112806189,1800.391137609604,0.025527866421492972,0.025527867075458868,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428869665816,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099994541555311,0.0007105650083474032,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.4999999935955685,99.99999618290589,2.230001584326896,19.90000000405464,17.000000101682595,242025.90550622964,0.128378897200866,6.786886106004959e-05,3.4000023112177713,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.3911376096,502026.1556337176,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.0036065658022724273,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.49999955258630074,0.5000004474136992,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998091452944,50000.0,49.999998091452944,1.0,0.00010132071575010672,0.00010131753948460076,0.1078351306157635,0.1078349577067007,9.095019612516669e-05,9.095013431853118e-05,2504.08624273208,2504.0804379733195,7.117743982658479,7.117743837426232,0.015545708897783641,0.015545678564441681,7.764337060735422e-06,7.764391671144845e-06,6.753709439601863e-05,6.7537029962145e-05
7.82,180000.01274395525,0.3280000270287953,0.006816701143624825,0.12134131109915051,0.00013068376833220004,0.04328760926518225,0.045426658887056284,0.03400002538682457,0.04728508157017681,0.1310414273448312,0.00011608837412152697,0.006816701143624825,1800.391638425475,0.02552786642065242,0.02552786707629942,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428869385778,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099994532403357,0.0007105650510137718,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.4999999935791051,99.99999617650593,2.2300015891762257,19.90000000406977,17.00000010191096,242025.9051431129,0.128378897200866,6.786886106004959e-05,3.4000023183453454,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.39163842547,502026.15569059236,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.003606565844938796,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999995518361399,0.50000044816386,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998088252962,50000.0,49.999998088252966,1.0,0.00010132072179507062,0.00010131754054271407,0.10783513116840926,0.1078349578738785,9.095019631582956e-05,9.095013431860034e-05,2504.0862439109155,2504.0804310548588,7.117743997920982,7.117743852347471,0.015545709003802317,0.015545678599933393,7.764337062318573e-06,7.764391763737659e-06,6.753709449512212e-05,6.75370299474922e-05
7.83,180000.01276590544,0.32800002698128633,0.006816701159205878,0.12134131111094082,0.0001306837696981328,0.043287609269879034,0.04542665889201976,0.03400002546187632,0.047285081643563535,0.13104142735902577,0.00011608837415781429,0.006816701159205878,1800.3921392413456,0.025527866419811068,0.025527867077140772,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428869105668,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099994523249029,0.0007105650936911825,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.499999993562626,99.99999617010431,2.2300015940314197,19.900000004084927,17.0000001021395,242025.90477990202,0.128378897200866,6.786886106004959e-05,3.400002325481613,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.39213924133,502026.155747483,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.0036065658876162066,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999995510857845,0.5000004489142156,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998085052155,50000.0,49.999998085052155,1.0,0.00010132072784156413,0.00010131754160170515,0.10783513172150161,0.10783495804123899,9.095019650672501e-05,9.09501343186696e-05,2504.086245091155,2504.0804241363885,7.117744013201956,7.117743867286909,0.015545709109915866,0.01554567863546642,7.764337063903131e-06,7.764391856354359e-06,6.753709459424979e-05,6.753702993282185e-05
7.84,180000.0127878625,0.3280000269336898,0.006816701174805047,0.1213413111227334,0.00013068377106519773,0.04328760927457703,0.04542665889698455,0.034000025537015977,0.04728508171703035,0.13104142737322397,0.00011608837419412592,0.006816701174805047,1800.3926400572147,0.025527866418968922,0.025527867077982918,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428868825484,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.609999451409236,0.0007105651363798522,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.49999999354613134,99.99999616370104,2.2300015988924775,19.900000004100104,17.000000102368215,242025.9044165982,0.128378897200866,6.786886106004959e-05,3.4000023326265763,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.39264005722,502026.1558043895,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.003606565930304876,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.49999955033523713,0.5000004496647629,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998081850524,50000.0,49.99999808185052,1.0,0.00010132073388961816,0.00010131754266157402,0.10783513227504062,0.10783495820878214,9.095019669785306e-05,9.095013431873897e-05,2504.086246272798,2504.0804172179087,7.117744028501394,7.117743882244551,0.015545709216124278,0.015545678671040763,7.7643370654891e-06,7.764391948995428e-06,6.753709469340127e-05,6.753702991813396e-05
7.8500000000000005,180000.01280982644,0.32800002688600566,0.006816701190422332,0.1213413111345282,0.00013068377243339487,0.04328760927927624,0.04542665890195067,0.03400002561224353,0.04728508179057727,0.13104142738742577,0.00011608837423046188,0.006816701190422332,1800.3931408730834,0.02552786641812598,0.025527867078825858,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.6342886854523,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099994504933347,0.0007105651790791311,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.49999999352962116,99.99999615729614,2.2300016037594004,19.900000004115306,17.000000102597106,242025.90405320143,0.128378897200866,6.786886106004959e-05,3.400002339780235,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.3931408731,502026.15586131194,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.003606565973004155,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999995495844977,0.5000004504155022,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.49999807864807,50000.0,49.99999807864807,1.0,0.00010132073993914003,0.00010131754372232067,0.10783513282902621,0.10783495837650793,9.095019688921369e-05,9.095013431880844e-05,2504.086247455844,2504.0804102994216,7.117744043819298,7.117743897220396,0.015545709322427558,0.015545678706656421,7.764337067076477e-06,7.764392041659463e-06,6.75370947925766e-05,6.753702990342852e-05
