Time,M,B,A,L,P,I1,I2,I3,L_e,mu,gamma_M,gamma_B,gamma_A,gamma_0,K,alpha_M,tau_B,alpha_A,K_L1,alpha_B,K_A,beta_A,tau_M,K_L,gamma_L,gamma_P,alpha_L,alpha_P,tau_P,beta_L1,K_Le,K_1,cell,r_m1,r_m2,r_m3_i1,r_i1,r_b1,r_b2_i2,r_i2,r_a1,r_a2,r_a3_l1,r_l2,r_l3,r_l4,r_p1,r_p2_i3,r_i3
0.38,0.0005323132817490501,3.1809191031455855e-07,0.031172806679350754,0.6165275667730832,0.011664119825284786,3.750104099695769e-07,3.1645333773496465e-06,0.0019237788486883287,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.0002308110389663881,3.7501040996957686e-06,3.502222492614537e-06,7.45384773440105e-09,1.5822666886748233e-06,8.445887258132895e-06,0.016914364904215717,0.00010760801796341147,0.0021755555127262118,0.013933523009071679,7.853533794214771,7.904156493369455,0.007845286994486547,0.0006797805119040031,0.004993334911634416
0.39,0.0005300546974094769,3.340091866910005e-07,0.031025265493776544,0.6168547908093699,0.01159278102359738,3.724978921296475e-07,3.232819272670451e-06,0.001966732388718007,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00022983171679674918,3.724978921296475e-06,3.470562702603492e-06,7.826837271730215e-09,1.6164096363352255e-06,8.410051690340296e-06,0.016834309056923152,0.00011246628869981277,0.002285161162780946,0.013940918272291759,7.8085906630146775,7.855813964225988,0.007797304516471597,0.000694958441243112,0.004972148387795287
0.4,0.0005278056312892379,3.5026237792592783e-07,0.030879578439500375,0.617148662809927,0.011522071066885244,3.699258438129069e-07,3.300407883897835e-06,0.0020093233722363085,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00022885652172701355,3.6992584381290684e-06,3.4394461931538066e-06,8.207698301938266e-09,1.6502039419489176e-06,8.374367142276397e-06,0.016755259261272904,0.00011739382134220381,0.002397056906471263,0.013947559779504348,7.7637195367616405,7.8078975700304705,0.007749744999587015,0.000710008258740745,0.0049510511490792755
0.41,0.0005255660368436774,3.6684793176934287e-07,0.030735757514346238,0.617412502204864,0.011451984466741023,3.673050595160529e-07,3.367304191425088e-06,0.002051553967157225,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.0002278854335754185,3.673050595160529e-06,3.4088700189945916e-06,8.59634758515101e-09,1.683652095712544e-06,8.338832875445795e-06,0.016677222027284267,0.0001223888669670448,0.0025112177114349024,0.013953522549829926,7.718954113797533,7.760403591579799,0.007702604752330012,0.0007249307304442492,0.004930042758876845
0.42,0.0005233358687318265,3.8376232161857915e-07,0.03059381442144785,0.6176492848798044,0.011382515779156381,3.646452984905331e-07,3.433513143575174e-06,0.002093426329468851,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00022691843268211995,3.6464529849053307e-06,3.378831194278388e-06,8.992702482488166e-09,1.716756571787587e-06,8.303448170451234e-06,0.0166002037050776,0.0001274497542237889,0.002627618866164599,0.013958873838283578,7.674324027580594,7.7133283397577355,0.007655880113060582,0.0007397266181868731,0.004909122791869581
0.43,0.0005211150826988273,4.010020463515073e-07,0.03045376057249832,0.6178616915998254,0.011313659604181755,3.6195539632974476e-07,3.499039656966504e-06,0.002134942603396954,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00022595549985821153,3.6195539632974475e-06,3.3493266962596373e-06,9.39668095215487e-09,1.749519828483252e-06,8.268212325128124e-06,0.01652421048663759,0.00013257488857529328,0.002746235991760856,0.013963674230156053,7.629855418179975,7.666668155304342,0.007609567449772648,0.0007543966796455667,0.004888290832927266
0.44,0.0005189036355870771,4.1856363017848567e-07,0.03031560708880258,0.6180520875573664,0.011245410585612656,3.5924325381911816e-07,3.5638886166546676e-06,0.002176104921440952,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00022499661639055664,3.5924325381911815e-06,3.320353468448465e-06,9.808201545972454e-09,1.7819443083273338e-06,8.233124654721337e-06,0.01644924840638428,0.00013776275152189613,0.0028670448802302355,0.01396797717879648,7.5855708521494005,7.6204194086034,0.007563663159883072,0.0007689416683536933,0.004867546477212428
0.45,0.0005167014851062687,4.364436224575913e-07,0.030179364808139906,0.6182226239000461,0.01117776341062181,3.5651605558446364e-07,3.628064876695602e-06,0.002216915404649348,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.0002240417639420781,3.565160555844636e-06,3.291908424922083e-06,1.0227183405048737e-08,1.814032438347801e-06,8.198184488236594e-06,0.016375323344896713,0.0001430118998258592,0.002990021667137461,0.013971831300141041,7.541490354359057,7.574578499433132,0.007518163669984229,0.0007833623337983563,0.004846889328023208
0.46,0.0005145085899189926,4.54638597561685e-07,0.03004504428405327,0.6183751862830904,0.011110712809472421,3.537801881003137e-07,3.6915732601532024e-06,0.002257376162580798,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00022309092458887517,3.537801881003137e-06,3.2639884529802865e-06,1.0653546256662964e-08,1.8457866300766012e-06,8.16339116979866e-06,0.016302441028527303,0.0001483209647087978,0.003115142597292549,0.013975279209997842,7.497631019529936,7.5291418567719,0.007473065435651151,0.0007976594214066424,0.004826318997596354
0.47,0.0005123249094202861,4.731451546929617e-07,0.0299126557920236,0.6185114889040813,0.011044253555146691,3.5104144921674373e-07,3.75441855964809e-06,0.0022974892935706303,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00022214408072463606,3.510414492167437e-06,3.236590417179489e-06,1.1087210409920171e-08,1.877209279824045e-06,8.12874405515358e-06,0.016230607032752004,0.0001536886510512015,0.0032423842094203245,0.013978359649232235,7.454007944707363,7.484105938546464,0.007428364941191664,0.0008118336726397987,0.004805835105039289
0.48,0.000510150403621837,4.91959917715707e-07,0.029782209333340692,0.618633119109981,0.010978380463003983,3.4830515800933916e-07,3.816605537721069e-06,0.002337256884892853,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00022120121501042854,3.4830515800933916e-06,3.209711162812231e-06,1.1528096751832163e-08,1.9083027688605345e-06,8.094242509831412e-06,0.016159826784270657,0.00015911373657916293,0.003371723418667936,0.01398110849188557,7.4106346867232125,7.4394672314003465,0.007384058699416479,0.000825885825050478,0.00478543727524389
0.49,0.0005079850332503641,5.110795350278739e-07,0.029653714636109923,0.6187414852796023,0.010913088390503882,3.4557606066090307e-07,3.878138926815776e-06,0.0023766810127079214,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00022026231041735787,3.4557606066090307e-06,3.183347518732392e-06,1.197612674430817e-08,1.939069463407888e-06,8.05988591070717e-06,0.016090105561553242,0.0001645950710392041,0.0035031372933310456,0.01398355756731901,7.367522844951573,7.39522225050616,0.007340143251452911,0.0008398166122642832,0.004765125139809344
0.5,0.0005058287598408691,5.305006794319459e-07,0.029527181156576203,0.6188377676232241,0.010848372236928283,3.4285824123228154e-07,3.9390234292702315e-06,0.0024157637420155974,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00021932735026700082,3.428582412322815e-06,3.1574963001923175e-06,1.2431222421128787e-08,1.9695117146351158e-06,8.0256736474804e-06,0.016021448495558248,0.00017013157536266673,0.003636602796427306,0.013985733548284862,7.324681684953477,7.351367539377284,0.007296615166557963,0.0008536267639631086,0.004744898337916889
0.51,0.0005036815453299048,5.502200479143511e-07,0.029402618086182955,0.6189230924812293,0.010784226942949764,3.401555085673982e-07,3.999263718198202e-06,0.002454507127108107,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.0002183963180550467,3.4015550856739818e-06,3.1321543127894878e-06,1.289330638277699e-08,1.999631859099101e-06,7.991605116221806e-06,0.01595386057356287,0.00017572224082350646,0.0037720973127819547,0.013987661890075782,7.2821197353097435,7.307899669575369,0.007253471041828012,0.0008673170060452674,0.004724756512514493
0.52,0.0005015433521296509,5.70234361513867e-07,0.029280034352854246,0.6189984927520742,0.010720647490350621,3.374713253631362e-07,4.058864437513794e-06,0.002492913211541926,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.0002174691974834166,3.374713253631362e-06,3.1073183551612624e-06,1.3362301793354445e-08,2.029432218756897e-06,7.95767972054858e-06,0.01588734663985871,0.00018136612818655794,0.0039095984857663,0.013989365936196875,7.239844463792468,7.26481524051995,0.007210707502009827,0.0008808880606155216,0.004704699311011713
0.53,0.0004994141432821269,5.90540365215245e-07,0.029159438618719863,0.6190648431361905,0.010657628901794952,3.348086612941585e-07,4.117830201802482e-06,0.0025309840280267884,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00021654597252713023,3.3480866129415846e-06,3.0829852209093065e-06,1.3838132378088836e-08,2.058915100901241e-06,7.923896874071185e-06,0.015821911394517395,0.00018706236683126853,0.004049083919013924,0.013990865454877904,7.197861746993835,7.22211087933399,0.007168321199347284,0.0008943406459458616,0.004684726386726282
0.54,0.0004972938822304676,6.111348277529155e-07,0.029040839287196942,0.6191229465367887,0.010595166240429514,3.3217021011152434e-07,4.176165596894249e-06,0.0025687215987027483,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00021562662733513074,3.3217021011152433e-06,3.0591517023634167e-06,1.4320722418734068e-08,2.0880827984471246e-06,7.890255996764337e-06,0.01575755939723306,0.00019281015389375773,0.004190531444788663,0.013992178591731423,7.156176660638442,7.179783240573412,0.0071263088133128915,0.0009076754765734092,0.004664837396738578
0.55,0.0004951825327649458,6.32014541455772e-07,0.028924244505790266,0.6191735515290537,0.010533254609562816,3.2955844064876694e-07,4.233875180116263e-06,0.0026061279352401516,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.0002147111462068805,3.2955844064876693e-06,3.0358145934071007e-06,1.4809996749933104e-08,2.1169375900581317e-06,7.856756514110581e-06,0.015694295068841797,0.00019860875339177534,0.004333919166093543,0.013993322264556613,7.11479365210134,7.137829006009626,0.0070846670503919495,0.0009208932633357425,0.004645032001385281
0.56,0.0004930800590871875,6.531763221251201e-07,0.028809662165293917,0.619217324817303,0.010471889152411618,3.269755356923366e-07,4.290963480323344e-06,0.002643205038818542,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.0002137995136202045,3.2697553569233657e-06,3.012970691525611e-06,1.530588075635794e-08,2.145481740161672e-06,7.823397858119145e-06,0.01563212269088848,0.0002044574953284584,0.00447922531278471,0.013994311540871046,7.0737163238996885,7.096244884457755,0.007043392643912054,0.0009339947133634425,0.004625309864861751
0.57,0.0004909864258264753,6.746170089001504e-07,0.0286970999003251,0.6192548422281103,0.010411065051822705,3.2442337634350633e-07,4.347434998017516e-06,0.0026799549001544107,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.0002128917142383597,3.244233763435063e-06,2.99061680007334e-06,1.5808300369557224e-08,2.173717499008758e-06,7.790179467584626e-06,0.015571046405916398,0.0002103557747906887,0.00462642815630688,0.013995159434355293,7.032947381706743,7.055027611588092,0.007002482353855951,0.0009469805300898977,0.004605670655374957
0.58,0.0004889015978660848,6.963334640669642e-07,0.028586565096053305,0.6192866511102253,0.010350777529877926,3.219037064995461e-07,4.4032942058279695e-06,0.002716379499724281,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00021198773283473437,3.219037064995461e-06,2.968749731713007e-06,1.631718206348117e-08,2.2016471029139848e-06,7.757100785331563e-06,0.015511070221118523,0.00021630305106721504,0.004775506249558652,0.01399587831509109,6.99248918497502,7.014173949658454,0.006961932966595893,0.0009598514133301346,0.004586114043514429
0.59,0.000486825540375696,7.183225729291262e-07,0.0284780648889521,0.6193132558380432,0.010291021847626642,3.1941810192714715e-07,4.458545548599808e-06,0.00275248080777586,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00021108755430690178,3.1941810192714712e-06,2.947366310599622e-06,1.6832452851448212e-08,2.229272774299904e-06,7.724161258728709e-06,0.01545219800874541,0.00022229884674045732,0.00492643834660959,0.013996479581939775,6.952343635490507,6.973680687332878,0.006921741294713679,0.0009726080592847562,0.0045666397025563065
0.6,0.0004847582189166524,7.405812437021579e-07,0.02837160617095244,0.6193350803257794,0.010231793304868704,3.169678701449661e-07,4.513193443342766e-06,0.002788260784264023,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00021019116372226047,3.169678701449661e-06,2.9264633751792005e-06,1.7354040283672665e-08,2.256596721671383e-06,7.69136034135909e-06,0.015394433508358793,0.00022834274680500418,0.0050792031934081714,0.013996972815362614,6.912511878710971,6.933544639534557,0.00688190417685469,0.0009852511605173227,0.0045472473094506985
0.61,0.00048269959929410935,7.631064073282156e-07,0.028267195590246253,0.6193525168590717,0.010173087239770255,3.145541905366992e-07,4.567242279663809e-06,0.0028237213790475893,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00020929854625392581,3.145541905366992e-06,2.9060377802666697e-06,1.7881872442922078e-08,2.2836211398319047e-06,7.658697490674152e-06,0.015337780327267616,0.00023443439773166593,0.0052337797274925385,0.013997366881015019,6.872994729048591,6.89376264718549,0.006842418477469473,0.000997781406023883,0.004527936543434784
0.62,0.000480649647539579,7.858950173318901e-07,0.028164839553822242,0.6193659304632325,0.01011489902856567,3.121781307039084e-07,4.6206964199504585e-06,0.002858864531951743,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00020840968717316145,3.1217813070390838e-06,2.886086399408905e-06,1.841587794113818e-08,2.3103482099752293e-06,7.6261721677168e-06,0.015282241941903947,0.00024057350655232087,0.00539014708453701,0.013997670028469054,6.8337927152097695,6.854331577004501,0.00680328108661327,0.0010101994812550328,0.004508707085869063
0.63,0.000478608329947834,8.089440497023545e-07,0.028064544228214937,0.6193756465692792,0.010057224085319942,3.0984061154556505e-07,4.6735601994408685e-06,0.0028936921727723123,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00020752457186538082,3.0984061154556505e-06,2.866606126842117e-06,1.8955985916675275e-08,2.3367800997204343e-06,7.593783837706937e-06,0.015227821698229425,0.0002467598399335552,0.005548284516826035,0.01399788961246571,6.794905987567183,6.815248321346219,0.0067644889197861924,0.0010225060681174247,0.004489558620583542
0.64,0.0004765756130743293,8.322505027582746e-07,0.027966315541033803,0.6193819511895516,0.010000057861652235,3.0754240964455874e-07,4.725837926374233e-06,0.0029282062213218446,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00020664318582902917,3.075424096445587e-06,2.8475938795482497e-06,1.9502126031134647e-08,2.3629189631871165e-06,7.561531970000546e-06,0.01517452281256494,0.00025299322324583856,0.005708171369432862,0.013998032096883866,6.756334330389349,6.77650979801375,0.006726038917747293,0.001034701844990051,0.004470490833853537
0.65,0.00047455146365859554,8.55811396974588e-07,0.02787015918553805,0.6193851133906018,0.009943395846371116,3.052842293994869e-07,4.7775338822976655e-06,0.002962408587555368,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00020576551464236703,3.0528422939948692e-06,2.8290465998428783e-06,2.005422846530552e-08,2.3887669411488327e-06,7.52941603687423e-06,0.015122348374072945,0.0002592735396445219,0.005869787184079509,0.013998103562627599,6.718077353849854,6.738112950011486,0.0066879280462692125,0.0010467874867686813,0.004451503413681082
0.66,0.0004725358486382812,8.796237748569212e-07,0.027776080621667226,0.6193853804198217,0.009887233565220399,3.030666897681944e-07,4.828652322180568e-06,0.0029963011715983838,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.0002048915439695587,3.030666897681944e-06,2.8109612572162774e-06,2.0612223916222233e-08,2.414326161090284e-06,7.497435513748e-06,0.015071301345316637,0.00026560072913251555,0.006033111661307761,0.01399810959748797,6.680134459932311,6.700054745372882,0.00665015329596724,0.001058763664875754,0.00443259604992664
0.67,0.0004705287351884211,9.03684700834692e-07,0.02768408507715196,0.6193829649739168,0.009831566580669967,3.0089028733716165e-07,4.879197474470268e-06,0.0030298858637465556,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00020402125957769937,3.0089028733716165e-06,2.7933348501375272e-06,2.1176043594659336e-08,2.439598737235134e-06,7.4655898798083375e-06,0.015021384562862653,0.0002719747876248008,0.006198124569481526,0.013998055008410518,6.6425047467635165,6.6623321770187065,0.00661271168215862,0.001070631047260267,0.0044137684346774635
0.68,0.00046853009065474027,9.279912610873896e-07,0.027594177550580648,0.6193780649424434,0.009776390491548182,2.9875545902430455e-07,4.9291735413832864e-06,0.003063164544581928,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00020315464730789537,2.9875545902430453e-06,2.776164408178955e-06,2.17456192210608e-08,2.4645867706916432e-06,7.4338786169499555e-06,0.014972600738945059,0.0002783957660081253,0.006364805843788028,0.01399794426769922,6.605187174125051,6.624942262507944,0.006575600244615307,0.0010823902984388436,0.004395020261621957
