Time,Ce,rem_time,Exposure,Size,Effect,Dose,Dose_Int1,Dose_Int2,Dose_Length,Cycle_Int,N_Cycle,conversion_factor,AE50,Keq,Teq,Size_0,RateIn,T_Turnover,Kover,COMpartment
1.17,2996.8296288669653,1.17,5203.84,6.364993942766291,0.7795935000535347,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.18,3046.13747427439,1.18,5203.84,6.3615479457926565,0.7767765801849096,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.19,3095.4007797140657,1.19,5203.84,6.358059432285311,0.7739824610099003,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.2,3144.619585418779,1.2,5203.84,6.354529036372922,0.7712108679417505,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.21,3193.7939315849285,1.21,5203.84,6.350957384596184,0.7684615307851017,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.22,3242.9238583725637,1.22,5203.84,6.3473450960135676,0.7657341836485535,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.23,3292.009405905417,1.23,5203.84,6.343692782307065,0.7630285648593067,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.24,3341.0506142709382,1.24,5203.84,6.340001047887949,0.7603444168798277,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.25,3390.0475235205568,1.25,5203.84,6.336270490146867,0.7576814862264699,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.26,3439.000173671111,1.26,5203.84,6.3325017004412985,0.7550395233899456,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.27,3487.9086047022633,1.27,5203.84,6.328695262546168,0.7524182827578773,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.28,3536.7728565572784,1.28,5203.84,6.3248517532271995,0.7498175225389745,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.29,3585.592969143365,1.29,5203.84,6.320971742543765,0.7472370046889982,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.3,3634.3689823317127,1.3,5203.84,6.317055793955988,0.7446764948384546,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.31,3683.100935957532,1.31,5203.84,6.313104464431846,0.7421357622219578,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.32,3731.7888698200863,1.32,5203.84,6.309118304554274,0.7396145796092144,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.33,3780.4328236827305,1.33,5203.84,6.30509785862827,0.7371127232375898,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.34,3829.032837272946,1.34,5203.84,6.301043664787995,0.7346299727462104,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.35,3877.58895028238,1.35,5203.84,6.29695625510388,0.732166111111564,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.36,3926.101202366879,1.36,5203.84,6.292836155689725,0.7297209245845567,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.37,3974.5696331465265,1.37,5203.84,6.2886838868098085,0.7272942026289904,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.38,4022.994282205678,1.38,5203.84,6.284499962985983,0.7248857378614209,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.39,4071.3751890930016,1.39,5203.84,6.280284893104785,0.722495325992362,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.4,4119.712393321509,1.4,5203.84,6.276039180524535,0.7201227657688022,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.41,4168.00593436434,1.41,5203.84,6.27176332035341,0.7177678589182025,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.42,4216.255851642049,1.42,5203.84,6.267457787368161,0.7154304100941419,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.43,4264.462184577444,1.43,5203.84,6.263123060995196,0.7131102268199103,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.44,4312.619858179351,1.44,5203.84,6.258756292068462,0.7108073632136513,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.45,4327.387779411255,1.45,0.0,6.254372708958779,0.7101041492752103,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.46,4323.478833261403,1.46,0.0,6.250006859103665,0.7102901487269009,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.47,4319.573418077749,1.47,0.0,6.245660085868376,0.7104760774967058,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.48,4315.671530670767,1.48,0.0,6.241332297850784,0.7106619355490266,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.49,4311.773167853801,1.49,0.0,6.237023404230906,0.7108477228483499,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.5,4307.878326443073,1.5,0.0,6.23273331476811,0.7110334393592475,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.51,4303.987003257667,1.51,0.0,6.228461939776718,0.7112190850463762,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.52,4300.099195119555,1.52,0.0,6.224209190157569,0.7114046598744773,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.53,4296.214898853579,1.53,0.0,6.219974977387839,0.7115901638083767,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.54,4292.334111287456,1.54,0.0,6.215759213511107,0.7117755968129847,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.55,4288.456829251767,1.55,0.0,6.2115618111325,0.7119609588532966,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.56,4284.583049579962,1.56,0.0,6.207382683413834,0.7121462498943918,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.57,4280.7127691083515,1.57,0.0,6.203221744068749,0.7123314699014347,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.58,4276.845984676106,1.58,0.0,6.199078907357861,0.7125166188396741,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.59,4272.982693125253,1.59,0.0,6.194954088083897,0.7127016966744434,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.6,4269.1228913006635,1.6,0.0,6.190847201573764,0.7128867033711612,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.61,4265.266576050034,1.61,0.0,6.186758163658092,0.7130716388953322,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.62,4261.413744223928,1.62,0.0,6.182686890715475,0.713256503212544,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.63,4257.564392675755,1.63,0.0,6.17863329964544,0.7134412962884696,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.64,4253.718518261763,1.64,0.0,6.174597307862032,0.7136260180888665,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.65,4249.876117841041,1.65,0.0,6.170578833288775,0.7138106685795765,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.66,4246.037188275512,1.66,0.0,6.166577794353611,0.7139952477265266,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.67,4242.201726429929,1.67,0.0,6.162594109983856,0.7141797554957281,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.68,4238.369729171877,1.68,0.0,6.158627699601154,0.7143641918532773,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.69,4234.541193371767,1.69,0.0,6.154678483117215,0.7145485567653548,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.7,4230.716115902867,1.7,0.0,6.150746381037112,0.7147328501982246,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.71,4226.894493641274,1.71,0.0,6.146831314362163,0.714917072118235,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.72,4223.0763234658825,1.72,0.0,6.142933204520326,0.7151012224918196,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.73,4219.261602258411,1.73,0.0,6.1390519734206315,0.7152853012854967,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.74,4215.450326903393,1.74,0.0,6.135187543448851,0.7154693084658688,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.75,4211.642494288173,1.75,0.0,6.131339837463177,0.715653243999623,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.76,4207.83810130291,1.76,0.0,6.127508778789893,0.7158371078535313,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.77,4204.037144840569,1.77,0.0,6.123694291219052,0.7160208999944492,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.78,4200.239621796922,1.78,0.0,6.119896299000144,0.7162046203893175,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.79,4196.445529070544,1.79,0.0,6.116114726849053,0.7163882690051611,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.8,4192.654863562828,1.8,0.0,6.112349500018516,0.7165718458090882,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.81,4188.867622177954,1.81,0.0,6.108600544171101,0.7167553507682922,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.82,4185.0838018229,1.82,0.0,6.104867785404365,0.7169387838500512,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.83,4181.303399407436,1.83,0.0,6.101151150261519,0.7171221450217267,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.84,4177.526411844125,1.84,0.0,6.097450565727569,0.7173054342507651,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.85,4173.752836048315,1.85,0.0,6.093765959225446,0.7174886515046972,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.86,4169.982668938144,1.86,0.0,6.090097258612149,0.7176717967511376,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.87,4166.215907434533,1.87,0.0,6.086444392174879,0.7178548699577855,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.88,4162.452548461181,1.88,0.0,6.082807288627184,0.7180378710924242,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.89,4158.692588944571,1.89,0.0,6.0791858771319465,0.7182208001229213,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.9,4154.936025813964,1.9,0.0,6.075580087315164,0.7184036570172283,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.91,4151.182856001391,1.91,0.0,6.0719898491825965,0.7185864417433807,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.92,4147.4330764416545,1.92,0.0,6.068415093154947,0.7187691542694987,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.93,4143.686684072325,1.93,0.0,6.064855750065696,0.7189517945637864,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.94,4139.943675833741,1.94,0.0,6.061311751157577,0.719134362594532,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.95,4136.204048669003,1.95,0.0,6.057783028079039,0.7193168583301076,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.96,4132.4677995239745,1.96,0.0,6.0542695128807225,0.7194992817389698,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.97,4128.734925347275,1.97,0.0,6.050771138011928,0.7196816327896588,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.98,4125.005423090281,1.98,0.0,6.047287836317972,0.7198639114507992,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
1.99,4121.279289707128,1.99,0.0,6.043819541084632,0.7200461176910993,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.0,4117.556522154699,2.0,0.0,6.040366185985913,0.7202282514793512,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.01,4113.837117392628,2.01,0.0,6.0369277050637455,0.7204103127844315,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.02,4110.121072383292,2.02,0.0,6.033504032746073,0.7205923015753002,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.03,4106.408384091814,2.03,0.0,6.030095103843614,0.7207742178210018,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.04,4102.6990494860565,2.04,0.0,6.026700853546635,0.7209560614906643,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.05,4098.993065536622,2.05,0.0,6.023321217421726,0.7211378325534996,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.06,4095.29042921685,2.06,0.0,6.019956131408562,0.7213195309788036,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.07,4091.5911375028104,2.07,0.0,6.016605531816683,0.7215011567359562,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.08,4087.895187373318,2.08,0.0,6.013269355431742,0.7216827097944203,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.09,4084.202575809959,2.09,0.0,6.009947539943037,0.7218641901237405,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.1,4080.5132997970068,2.1,0.0,6.006640022924618,0.7220455976935474,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.11,4076.8273563214498,2.11,0.0,6.0033467422164435,0.7222269324735553,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.12,4073.144742372999,2.12,0.0,6.000067636015552,0.7224081944335625,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.13,4069.4654549440843,2.13,0.0,5.996802642872886,0.7225893835434513,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.14,4065.789491029851,2.14,0.0,5.993551701690117,0.7227704997731871,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.15,4062.116847628159,2.15,0.0,5.990314751716472,0.7229515430928193,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.16,4058.4475217395798,2.16,0.0,5.987091732545561,0.7231325134724809,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.17,4054.781510367394,2.17,0.0,5.983882584112201,0.7233134108823884,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.18,4051.118810517588,2.18,0.0,5.980687246689241,0.7234942352928424,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.19,4047.459419198852,2.19,0.0,5.977505660884393,0.7236749866742263,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.2,4043.803333422579,2.2,0.0,5.974337767637052,0.7238556649970078,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.21,4040.15055020286,2.21,0.0,5.971183508215127,0.7240362702317376,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.22,4036.5010665564814,2.22,0.0,5.968042824211863,0.7242168023490503,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.23,4032.854879502926,2.23,0.0,5.964915657542668,0.7243972613196639,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.24,4029.2119860643656,2.24,0.0,5.961801950441942,0.7245776471143797,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.25,4025.572383265663,2.25,0.0,5.958701645459901,0.7247579597040827,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.26,4021.9360681343655,2.26,0.0,5.955614685459399,0.7249381990597412,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.27,4018.3030377007053,2.27,0.0,5.952541013612762,0.7251183651524069,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
