Time,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime,i1,d_R1,sP1R1,d_P1,sP1_prime_P1,s1,n,s3,d_P1_prime,i2,d_R2,sP2R2,d_P2,sP2_prime_P2,s2,d_P2_prime,sP3_prime_P2_prime,d_P3_prime,d_P4_prime,sP4_prime_P1_prime,compartment,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16,React17,React18,React19,React20
0.39,0.009123497431616105,0.09333349335998835,0.21907079098033816,0.09123497431616111,0.9333349335998833,1.14761301905226,0.20581445539681795,0.0865466550057889,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0021459378308904243,0.0043158704600259985,0.020875902459828594,0.02677457924017986,0.08983307830567669,0.19999986747049506,0.08116134664239567,0.0,0.021459378308904254,0.043158704600260014,0.2087590245982859,0.2677457924017985,0.2999996513569302,0.42516767129848126,0.3877086521179042,0.0762501394354131,0.19999999994551432,5.810717830179465e-07,0.03206380474654467
0.4,0.009102063271862287,0.09316802742279856,0.22141134616935504,0.09102063271862289,0.9316802742279855,1.1510300864193705,0.20893491870345152,0.08622661633047206,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0021408963021747286,0.004305731030754455,0.020838892693657355,0.026727112026778223,0.0879829067009021,0.19999984824992226,0.08202847552882266,0.0,0.02140896302174729,0.04305731030754456,0.20838892693657352,0.2672711202677822,0.29999961636382594,0.4264336264166484,0.3900213666238723,0.07740620868125471,0.19999999994730105,6.393936234125323e-07,0.03194523681811329
0.41000000000000003,0.009080679469740689,0.09300283000919464,0.22372445801983612,0.0908067946974069,0.9300283000919464,1.154429781616178,0.21206673396395048,0.08590776184829606,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0021358666180777072,0.004295615423160833,0.020801942988156567,0.02667972184473767,0.08617477383512526,0.19999982650676312,0.08288543720718888,0.0,0.02135866618077708,0.04295615423160834,0.20801942988156566,0.2667972184473767,0.2999995787481444,0.42769314549316156,0.3922815327060934,0.07856648359896437,0.19999999994902917,7.0208642586222e-07,0.03182710760955672
0.42,0.009059345905585185,0.09283790075568871,0.22601069477826097,0.09059345905585188,0.928379007556887,1.1578121778981592,0.2152092782469109,0.08559008713618631,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002130848750452691,0.004285523580637072,0.020765053262024893,0.02663240858978442,0.08440790140931435,0.19999980194834108,0.08373244220145012,0.0,0.02130848750452692,0.04285523580637073,0.2076505326202489,0.2663240858978442,0.2999995383833131,0.42894625566771,0.3944901232383571,0.07973073340491554,0.19999999995070064,7.693611448412832e-07,0.0317094154822143
0.43,0.009038062460769622,0.09267323929972111,0.22827058590624164,0.09038062460769623,0.926732392997211,1.1611773474803284,0.21836197589606,0.0852735878390287,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0021258426713976226,0.00427545544706707,0.02072822343416862,0.026585172157910997,0.0826815077613462,0.19999977425265852,0.0845696866665444,0.0,0.021258426713976233,0.042754554470670704,0.2072822343416862,0.2658517215791099,0.2999994951409966,0.43019298369451203,0.3966481152983172,0.0808987448299723,0.19999999995231732,8.414316723454915e-07,0.031592158822603356
0.44,0.009016829016696622,0.09250884527875791,0.23050465979204318,0.09016829016696624,0.925088452787579,1.1645253625489058,0.22152425256343475,0.08495825960358991,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0021208483530172125,0.004265410966348337,0.020691453423499782,0.026538012445117283,0.08099480901633026,0.19999974306636759,0.08539736635975616,0.0,0.021208483530172132,0.04265410966348338,0.2069145342349978,0.2653801244511728,0.2999994488905717,0.4314333563171186,0.39875648872958713,0.0820703050897013,0.19999999995388096,9.185157139316758e-07,0.031475336017937984
0.45,0.008995645458680776,0.09234471833381842,0.23271330666640713,0.08995645458680777,0.9234471833381841,1.1678562913896995,0.22469570206141634,0.08464409833218431,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0021158657683363054,0.004255390084228941,0.020654743149725166,0.026490929348422492,0.07934702256082991,0.1999997080004043,0.0862156258537705,0.0,0.021158657683363058,0.04255390084228942,0.20654743149725163,0.2649092934842249,0.2999993995023115,0.43266739883405586,0.4008162217989626,0.08324526369971352,0.1999999999553933,1.0008294808440732e-06,0.03135894555010764
0.46,0.008974511668276888,0.09218085810250604,0.23489704943060755,0.08974511668276888,0.9218085810250602,1.1711702060370024,0.22787575672430438,0.08433109968152114,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002110894889495407,0.004245392744678382,0.020618092531787525,0.026443922763865906,0.07773736464447477,0.19999966863060809,0.08702465887305148,0.0,0.021108948894954068,0.04245392744678382,0.20618092531787524,0.26443922763865907,0.29999934684183016,0.4338951379325886,0.4028282941944065,0.08442341035122028,0.19999999995685608,1.0885969497350286e-06,0.03124298581000995
0.47000000000000003,0.008953427527775205,0.09201726422309178,0.23705638496605694,0.08953427527775207,0.9201726422309178,1.1744671777917581,0.23106388055836372,0.08401925935635259,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002105935688808006,0.004235418892014061,0.02058150148877894,0.02639699258767834,0.07616505400780868,0.1999996244932528,0.08782464950222477,0.0,0.021059356888080066,0.04235418892014062,0.2058150148877894,0.2639699258767834,0.29999929077319154,0.4351166000282905,0.40479368249023917,0.08560454646926259,0.19999999995827086,1.1820446807758322e-06,0.031127455206341505
0.48,0.008932392920013342,0.09185393633434347,0.23919179077374736,0.08932392920013343,0.9185393633434344,1.1777472774090763,0.23425956116062727,0.08370857309718786,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002100988138716338,0.0042254684708123115,0.020544969939902603,0.026350138716233113,0.07462931299403344,0.1999995750821245,0.08861577464585792,0.0,0.021009881387163386,0.04225468470812312,0.205449699399026,0.26350138716233107,0.2999992311589303,0.43633181133451454,0.40671335875745823,0.08678848221878918,0.19999999995963924,1.2814017828818653e-06,0.03101235216104616
0.49,0.008911407729140855,0.09169087407625501,0.24130369981272973,0.08911407729140856,0.91690874076255,1.1810105743450625,0.23746234028206697,0.08339903673037724,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0020960522119712207,0.0042155414262700815,0.02050849780463596,0.026303361046255275,0.07312936899515621,0.19999951984478995,0.08939819470662011,0.0,0.020960522119712208,0.04215541426270082,0.20508497804635958,0.26303361046255275,0.2999991678609984,0.43754079758335873,0.40858828875605474,0.08797504782770017,0.19999999996096274,1.386898336008237e-06,0.03089767512787016
0.5,0.00889047184014405,0.0915280770896004,0.2433925165164017,0.08890471840144051,0.9152807708960039,1.184257137226812,0.24067179435916414,0.08309064613701264,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002091127881520282,0.004205637703980143,0.02047208500263092,0.026256659474693668,0.07166445521505566,0.1999994581793133,0.0901720595189965,0.0,0.020911278815202824,0.04205637703980144,0.2047208500263092,0.26256659474693667,0.299999100740691,0.4387435841997893,0.41041943098118044,0.08916408637418312,0.19999999996224288,1.4987655148830772e-06,0.030783422580840443
0.51,0.008869585136195044,0.0913655450134449,0.24545870614084916,0.08869585136195045,0.913655450134449,1.1874870364743093,0.24388742590747672,0.0827833970794367,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0020862151198844364,0.0041957572486770655,0.020435731453157222,0.02621003389800694,0.07023381041972994,0.1999993894329551,0.0909375414510618,0.0,0.020862151198844364,0.041957572486770664,0.20435731453157222,0.2621003389800694,0.2999990296557967,0.4399401972730021,0.4122077369753376,0.09035541355020198,0.199999999963481,1.6172403387204686e-06,0.030669592949989707
0.52,0.00884874750163459,0.09120327748794543,0.2475026942302911,0.0884874750163459,0.9120327748794543,1.1907003413502721,0.247108785725356,0.08247728539645441,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002081313899859472,0.004185900005648243,0.020399437075728756,0.02616348421296691,0.06883668112740726,0.19999931289646458,0.09169479815843824,0.0,0.020813138998594723,0.04185900005648243,0.20399437075728755,0.2616348421296691,0.29999895446369196,0.4411306624634488,0.4139541485907409,0.09154886293552988,0.1999999999646785,1.742560513443287e-06,0.030556184693678427
0.53,0.008827958821087271,0.09104127415352349,0.24952489661598476,0.0882795882108727,0.9104127415352349,1.1938971208362812,0.25033543642259526,0.08217230694541533,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0020764241943079373,0.004176065920315334,0.0203632017899186,0.026117010316421285,0.06747232195255143,0.19999922780089055,0.09244398369829003,0.0,0.020764241943079367,0.04176065920315333,0.203632017899186,0.26117010316421285,0.2999988750205609,0.4423150053274254,0.4156595975593107,0.09274427248584309,0.19999999996583676,1.8749657317778318e-06,0.030443196277137468
0.54,0.00880721898019442,0.0908795346516909,0.2515257012886268,0.0880721898019442,0.908795346516909,1.1970774429453956,0.2535669742135459,0.08186845764976793,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0020715459763315297,0.004166254938580971,0.020327025515543704,0.026070612105530567,0.06613999656308608,0.19999913331294839,0.09318524181341044,0.0,0.020715459763315295,0.041662549385809704,0.20327025515543704,0.26070612105530566,0.2999987911822688,0.44349325106241017,0.4173250042961424,0.09394149260663448,0.19999999996695703,2.014696218641657e-06,0.03033062619008602
0.55,0.008786527863932398,0.09071805862315527,0.2535055099928368,0.08786527863932397,0.9071805862315527,1.200241376299383,0.2568029789119617,0.08156573338994431,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0020666792188755393,0.004156467006033221,0.020290908172241138,0.026024289477224554,0.06483897760978106,0.1999990285322199,0.09391872134214617,0.0,0.020666792188755393,0.04156467006033221,0.2029090817224114,0.26024289477224555,0.2999987028027895,0.44466542509139545,0.41895127798777365,0.09514036762730356,0.19999999996804052,2.161995350733574e-06,0.030218472906306568
0.56,0.008765885357902773,0.09055684570927343,0.25546470631678647,0.08765885357902772,0.9055684570927343,1.203388988918703,0.2600430522938519,0.08126413008707105,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0020618238950323112,0.004146702068555907,0.02025484967979319,0.02597804232861927,0.06356854777367432,0.19999891248581825,0.09464456439624305,0.0,0.020618238950323112,0.04146702068555907,0.20254849679793188,0.25978042328619266,0.2999986097355403,0.44583155261460106,0.4205393152829071,0.09634075001382623,0.19999999996908852,2.317107432722526e-06,0.03010673491465808
0.5700000000000001,0.008745291347996263,0.09039589555167282,0.2574036640040227,0.08745291347996263,0.9039589555167282,1.2065203485376859,0.2632868081049544,0.08096364368116468,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002056979977962201,0.0041369600721696325,0.02021884995804266,0.025931870556908383,0.06232800009487464,0.19999878412409908,0.09536290944021032,0.0,0.020569799779622013,0.04136960072169633,0.20218849958042662,0.2593187055690838,0.2999985118331659,0.4469916587262418,0.4220899998814067,0.0975424966667235,0.19999999997010215,2.480278056806211e-06,0.02999541071099789
0.58,0.008724745720197536,0.09023520779218068,0.2593227603284689,0.08724745720197535,0.9023520779218069,1.2096355228281075,0.26653385554660286,0.08066427011820106,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0020521474408476625,0.004127240962939444,0.020182908926877054,0.025885774059342875,0.06111663829073297,0.19999864231668096,0.09607389624649115,0.0,0.020521474408476622,0.04127240962939444,0.20182908926877058,0.25885774059342875,0.2999984089469033,0.4481457684973572,0.4236042021365838,0.09874546280290541,0.19999999997108253,2.651755161039819e-06,0.029884498793391126
0.59,0.008704248360834792,0.0900747820729146,0.2612223589929926,0.08704248360834792,0.900747820729146,1.2127345791133228,0.2697838203908886,0.08036600536664862,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0020473262569519514,0.004117544687092899,0.02014702650624881,0.02583975273325701,0.059933777220039675,0.19999848584682609,0.0967776595597239,0.0,0.020473262569519514,0.041175446870928986,0.2014702650624881,0.25839752733257015,0.2999983009274688,0.44929390686990384,0.4250827784749504,0.0999495097784164,0.19999999997203075,2.8317875518876223e-06,0.029773997668235977
0.6,0.008683799156657616,0.08991461803631082,0.26310280479539505,0.08683799156657616,0.8991461803631083,1.215817584279104,0.2730363515665709,0.08006884542262524,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002042516399637438,0.0041078711910568855,0.020111202616181642,0.025793806476076486,0.058778743209595787,0.19999831340588,0.09747432712059795,0.0,0.02042516399637438,0.04107871191056885,0.20111202616181645,0.2579380647607649,0.29999818762554603,0.4504360986237224,0.4265265709880053,0.10115450752838319,0.19999999997294782,3.020624089875866e-06,0.029663905852174197
0.61,0.008663397994612899,0.08975471532504288,0.26496443898192756,0.086633979946129,0.8975471532504289,1.2188846050302868,0.2762911022020692,0.07977278629505473,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0020377178423129,0.004098220421351632,0.020075437176752343,0.025747935185295053,0.05765087420282159,0.19999812358882174,0.09816402535402452,0.0,0.020377178423129,0.040982204213516324,0.20075437176752345,0.25747935185295057,0.29999806889104513,0.45157236847162063,0.427936407246473,0.1023603275438226,0.19999999997383489,3.218514924699126e-06,0.029554221866591873
0.62,0.008643044761863651,0.08959507358202233,0.26680759815186383,0.08643044761863652,0.8959507358202234,1.221935707867595,0.27954773097095437,0.07947782400681275,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0020329305584379496,0.0040885923245996,0.020039730108090934,0.025702138758474748,0.05654951997419894,0.19999791488884505,0.0988468789633025,0.0,0.0203293055843795,0.04088592324599601,0.2003973010809094,0.2570213875847475,0.29999794457318235,0.45270274105078656,0.4293131000322513,0.10356684337011916,0.19999999997469284,3.4257113627902606e-06,0.029444944238043985
0.63,0.008622739345559124,0.0894356924502926,0.268632630731819,0.08622739345559126,0.8943569245029263,1.2249709593448443,0.28280588172480914,0.07918395457912396,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0020281545214689617,0.004078986847416744,0.020004081330356947,0.02565641709321544,0.05547404220269485,0.19999768569332338,0.09952301703352429,0.0,0.020281545214689622,0.04078986847416745,0.20004081330356951,0.25656417093215445,0.2999978145192908,0.4538272410180779,0.43065744724663146,0.10477392306140729,0.19999999997552265,3.6424678486924445e-06,0.02933607149247384
0.64,0.00860248163354195,0.08927657157335561,0.2704398462983721,0.08602481633541952,0.8927657157335562,1.227990425277741,0.2860652461454819,0.07889117407955844,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002023389705025402,0.0040694039367470194,0.01996849076381245,0.025610770087248526,0.05442381487801287,0.19999743427376893,0.10019255425662088,0.0,0.020233897050254024,0.0406940393674702,0.19968490763812452,0.2561077008724853,0.2999976785784162,0.45494589275689745,0.4319702314024839,0.10598145239197812,0.19999999997632525,3.8690359729442285e-06,0.029227602172994808
0.65,0.00858227151375975,0.08911771059489995,0.27222955774493907,0.08582271513759752,0.8911771059489997,1.2309941714022135,0.28932551161433795,0.07859947858209558,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002018636082751431,0.004059843539584051,0.019932958328761272,0.02556519763835895,0.053398224150649064,0.19999715878307014,0.10085560655334502,0.0,0.020186360827514314,0.04059843539584051,0.19932958328761277,0.25565197638358955,0.2999975365985815,0.456058720621092,0.43325221981168865,0.10718931554287991,0.19999999997710152,4.105669030795708e-06,0.02911953482509477
0.66,0.008562108874424617,0.08895910915887462,0.2740020698532991,0.08562108874424618,0.8895910915887463,1.233982263195985,0.29258637534123944,0.07830886417794797,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002013893628353414,0.0040503056030465655,0.019897483945565488,0.02551969964440636,0.052396668452837816,0.19999685724837046,0.10151228683925025,0.0,0.020138936283534144,0.04050305603046565,0.1989748394556549,0.25519699644406363,0.2999973884276245,0.4571657488688485,0.43450416443395273,0.10839740033642238,0.1999999999778523,4.352620625740809e-06,0.02901186800064616
0.67,0.008541993603911066,0.08880076690951882,0.2757576952145858,0.08541993603911069,0.8880076690951885,1.2369547660138587,0.29584752449895085,0.07801932696748852,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.002009162315575922,0.00404079007433013,0.019862067534652077,0.025474276003333667,0.05141855848073058,0.19999652756670006,0.10216271092309975,0.0,0.020091623155759224,0.04040790074330131,0.1986206753465208,0.25474276003333673,0.29999723391185357,0.4582670017128143,0.4357268018990868,0.10960559087637131,0.19999999997857854,4.610146910719541e-06,0.028904600254915144
