Time,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn,cAm,cAc,cAn,q1,n0,g0,alpha,n1,a,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,b,g2,g3,c,m4,k4,p2,r3,r4,m5,m6,k5,m7,m8,k6,n3,d,g4,m9,k7,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,e,f,m12,k10,p4,r7,r8,m13,k11,m14,k12,p5,k13,m15,q3,q4,g,n6,g7,m16,k14,p6,r9,r10,m17,k15,m18,k16,light,compartment,reaction_1,reaction_0,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_38,reaction_39,reaction_40
5.77,0.18760788585865326,0.005566608933684185,0.040714262513263516,1.0016037705563567,6.1558063050011835,0.222941433326873,0.03262014203286572,1.0222845534911673,0.31111341427641737,0.056995095357459044,0.008200661593086743,0.031438850113953025,1.116293568407688e-05,18.256312468104905,3.546833903768399,2.1605937378109203,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.02034568843300144,0.14538184887995692,0.15562074131975287,0.08685260190419951,0.0724738258489362,0.11401848266687302,1.2069805216675247,1.0711125416849803,0.011848265849572404,0.010457729420941888,0.014163281196328573,0.0006023057350640533,0.031065809857609095,0.13216128486275844,0.0700354449445627,0.0597183294271112,5.307110034478097,0.41871627606887585,4.3640032989312205,0.012163601039559708,0.0,1.116293568407688e-05,1.1162831842431956e-05,2.7364820535946064e-05,8.0008329582793,7.808145782176591,0.05319131396955334,0.050051283135165256,4.330934703885687,1.4694035472206035,0.0,2.195112002035735,0.0,1.4390910631589453,0.15391028386387987,0.1370271341241609
5.78,0.18636118061155094,0.005529660144465571,0.04044339854701156,1.0029639620790207,6.162488921487632,0.22324554780099834,0.032651710039569286,1.0213533054160993,0.31082706591677844,0.05716397079089605,0.008217816594657187,0.031452908216339406,1.0941895753044976e-05,18.258235747799556,3.552077849031401,2.164661369672818,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.020180194312901467,0.14448557589364966,0.1545865993172815,0.08627621575538486,0.07199446970284996,0.11328323504625594,1.208329667387937,1.0721591997016051,0.011883403427448947,0.010462325647704641,0.01420524674153767,0.0006035600555700445,0.031047218229318663,0.13211388712641275,0.07010322145495525,0.05966434539107006,5.307669131885332,0.4191421852635109,4.364128516118588,0.012168638047409135,0.0,1.0941895753044976e-05,1.0941795983052478e-05,2.6822963249014455e-05,8.000357778865004,7.808443592438849,0.053273050528973534,0.050099480105911524,4.336816172029685,1.4708651437778169,0.0,2.1958464298438156,0.0,1.4403546647136796,0.15431201770092004,0.1374201586730698
5.79,0.18512176840129924,0.005492926926051436,0.0401741199913689,1.0043271827234588,6.169208406085266,0.22355164428181615,0.032683613440222865,1.0204233974406773,0.31054107223726096,0.05733293098009445,0.008235027109553206,0.03146727154281239,1.07252323942912e-05,18.260151280462015,3.5573218691045567,2.16873320574834,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.020016129136335284,0.14359368640301406,0.15355850688887773,0.08570319156253586,0.07151788790356145,0.11255199109186793,1.2096811954249205,1.0732073901026793,0.011918602711593515,0.010467021593353788,0.01424723334855347,0.0006048184114591378,0.031028842824824432,0.1320665052768478,0.07017171805615849,0.05961042645005451,5.308225977230308,0.4195671833980991,4.364253373066628,0.012173665493865402,0.0,1.07252323942912e-05,1.0725136536306358e-05,2.629183469136545e-05,7.999879003946002,7.8087401633298965,0.05335529844277078,0.05014818867580309,4.342710738096236,1.4723341496808369,0.0,2.196583799282585,0.0,1.441625263470698,0.154713406397837,0.13781330616145887
5.8,0.1838896196430504,0.005456408409154911,0.03990642042037293,1.005693440966917,6.175964786531109,0.22385972691562553,0.0327158522357211,1.019494834441891,0.3102554347478213,0.057501971238695986,0.00825229268980363,0.03148193970933917,1.0512859175249203e-05,18.262059042527003,3.5625659541444055,2.1728092370210783,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.01985348063466187,0.14270617299098268,0.1525364394939103,0.08513351577413791,0.07104406956311787,0.11182473844184349,1.211035101441249,1.0742571149866105,0.011953862787842868,0.010471817127659565,0.014289239852815952,0.0006060807697507418,0.03101068370736404,0.1320191397025172,0.07024093475009319,0.05955657289525261,5.3087805636626,0.4199912699786432,4.364377871094287,0.012178683387027043,0.0,1.0512859175249203e-05,1.0512767075882694e-05,2.5771222982205895e-05,7.9993966066439866,7.809035491691609,0.05343805833286924,0.05019740883134137,4.3486184387409486,1.47381056479293,0.0,2.197324097600393,0.0,1.4429028543241726,0.15511443826684912,0.1382065655971286
5.81,0.18266470471452495,0.00542010372484756,0.03964029339811609,1.0070627452142855,6.182758091041321,0.22416979989833904,0.032748426433186734,1.0185676212926544,0.3099701549562802,0.05767108687487585,0.00826961288534193,0.03149691232403991,1.0304691231838945e-05,18.26395901018356,3.5678100942287245,2.176889454468764,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.01969223663455166,0.14182302808428113,0.15152037256069845,0.0845671748463888,0.07057300379388087,0.11110146465422387,1.2123913808430706,1.0753083763753313,0.011989182738969163,0.010476712117735786,0.014331265088406648,0.0006073470973128189,0.030992740943005304,0.13197179079299642,0.07031087155205192,0.059502785017479534,5.30933288426036,0.420414444492531,4.364502011512428,0.012183691735089324,0.0,1.0304691231838945e-05,1.0304602743714328e-05,2.5260920085729992e-05,7.998910559890376,7.8093295743276325,0.05352133082801506,0.050247140568380345,4.354539310306571,1.4752943890223449,0.0,2.1980673120546594,0.0,1.4441874322172368,0.15551510165137397,0.1385999259834137
5.82,0.18144699394827113,0.005384012002614284,0.039375732478007054,1.0084351038039867,6.189588348324508,0.22448186747553797,0.03278133604607451,1.0176417628615018,0.3096852343682181,0.05784027319016389,0.008286987243937415,0.031512188987183484,1.0100645380613441e-05,18.265851159379988,3.573054279358101,2.1809738490639052,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.0195323850574917,0.14094424394811722,0.1505102814800909,0.08400415521057508,0.0701046796833173,0.1103821572051828,1.2137500287840735,1.0763611762190164,0.012024561644528607,0.010481706428039101,0.014373307887755727,0.0006086173608568899,0.03097501460068086,0.1319244589389659,0.07038152849092197,0.05944906310715757,5.309882932031763,0.4208367064087921,4.364625795623937,0.01218869054634394,0.0,1.0100645380613441e-05,1.0100560362131471e-05,2.4760722086035788e-05,7.9984208364227385,7.8096224080041505,0.05360511656371603,0.050297383892284726,4.360473388848439,1.4767856223264046,0.0,2.1988134299135282,0.0,1.4454789921412854,0.1559153849294336,0.13899337631645786
5.83,0.1802364576484297,0.005348132371883819,0.03911273120595178,1.0098105249932818,6.196455587537222,0.22479593394206107,0.03281458109385529,1.0167172640133058,0.3094006744872294,0.05800952548366754,0.008304415311470522,0.03152776929124607,9.900639944427182e-06,18.267735465807803,3.578298499451192,2.185062411772015,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.01937391391934325,0.1400698126985553,0.14950614161937242,0.08344444329830349,0.06963908631388492,0.10966680349791239,1.2151110401557268,1.0774155163850034,0.012059998581458772,0.010486799920388782,0.014415367082691385,0.0006098915269581945,0.030957504752088694,0.1318771445322468,0.0704529056085073,0.05939540745436404,5.310430699910329,0.42125805517729176,4.364749224723668,0.012193679829175757,0.0,9.900639944427182e-06,9.900558259541703e-06,2.4270428759768795e-05,7.997927408788442,7.809913989447416,0.05368941618205545,0.05034813881744721,4.36642071007095,1.478284264698305,0.0,2.199562438451204,0.0,1.4467775291333318,0.15631527651066862,0.13938690559504935
5.84,0.17903306606842664,0.005312463959483156,0.038851283116498866,1.0111890169795645,6.203359838355327,0.225112003642786,0.03284816160251144,1.0157941296082702,0.30911647681456067,0.05817883904559959,0.008321896631473896,0.03154365282078441,9.704594954034856e-06,18.269611904926485,3.58354274435208,2.1891551335542805,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.019216811329769184,0.13919972628670188,0.14850792830375992,0.0828880254992929,0.06917621273002679,0.10895539085238254,1.2164744096010882,1.0784713986743246,0.012095492623088662,0.010491992453925972,0.014457441502831498,0.0006111695620221721,0.030940211471846224,0.13182984796574826,0.07052500296059205,0.05934181834876277,5.31097618076213,0.42167849022999904,4.364872300098678,0.012198659592065016,0.0,9.704594954034856e-06,9.704516472033534e-06,2.3789844070321045e-05,7.997430249335229,7.810204315347574,0.05377423033182529,0.050399405368044325,4.372381309419637,1.4797903161880281,0.0,2.200314324955942,0.0,1.4480830382782974,0.156714764844608,0.1397805028055842
5.85,0.17783678942414263,0.005277005890792997,0.038591381735373076,1.0125705878889772,6.210301130940172,0.22543008097232764,0.03288207760429572,1.0148723645024886,0.3088326428493085,0.05834820916051693,0.0083394307453401,0.03155983915247731,9.51243200835022e-06,18.27148045195119,3.588787003826642,2.1932520053662032,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.019061065491774613,0.1383339765084933,0.1475156168273263,0.0823348881804007,0.06871604795318836,0.10824790651246889,1.217840131507305,1.0795288248131614,0.012131042839589948,0.010497283885127918,0.014499529976388457,0.0006124514322996844,0.03092313483741438,0.1317825696334947,0.0705978206164229,0.05928829607964126,5.311519367382211,0.42209801098037103,4.364995023028203,0.012203629843584586,0.0,9.51243200835022e-06,9.512356603645694e-06,2.331877582526973e-05,7.9969293302135265,7.810493382356777,0.053859559668368015,0.05045118357766777,4.378355222031938,1.4813037768922788,0.0,2.2010690767265273,0.0,1.4493955147068038,0.15711383841872878,0.14017415692961505
5.86,0.17664759790116805,0.0052417572902861975,0.038333020580943906,1.0139552457704801,6.217279495922275,0.22575017037491726,0.03291632913761283,1.0139519735482447,0.3085491740885237,0.058517631108940364,0.008357017192418197,0.03157632785513913,9.324074191610713e-06,18.27334108184661,3.594031267560757,2.1973530181569036,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.018906664701224225,0.13747255501025782,0.1465291824590189,0.08178501769444027,0.06825858098883092,0.10754433765019733,1.2192082000016624,1.080587796448509,0.012166648298187924,0.01050267406781309,0.01454163133057168,0.0006137371038941084,0.03090627492906406,0.13173530993063998,0.07067135865845474,0.059234840935930164,5.3120602524928096,0.4225166168230523,4.365117394783669,0.012208590592398082,0.0,9.324074191610713e-06,9.324001743540697e-06,2.28570354733145e-05,7.99642462337696,7.810781187088232,0.0539454048534662,0.05050347348914306,4.384342482711556,1.4828246469495827,0.0,2.201826681070693,0.0,1.4507149535937132,0.15751248575814428,0.14056785694762824
5.87,0.17546546165472138,0.005206717281300823,0.03807619316437311,1.0153429985966713,6.224294964406792,0.2260722763445053,0.03295091624705333,1.0130329615939864,0.30826607202720036,0.05868710016696602,0.008374655509972474,0.03159311848969843,9.13944606113414e-06,18.275193769328503,3.5992755251607744,2.2014581628692667,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.01875359734633311,0.1366154532889909,0.14554860044259138,0.08123840037633531,0.06780380082351264,0.10684467136639916,1.2205786089520836,1.0816483151490208,0.012202308063074478,0.010508162853134885,0.014583744391491058,0.0006150265427583533,0.030889631829887243,0.13168806925346502,0.0707456171824235,0.05918145320620101,5.312598828743796,0.42293430713396213,4.365239416628769,0.012213541847258985,0.0,9.13944606113414e-06,9.139376453769032e-06,2.2404438074264233e-05,7.995916100580388,7.8110677261164465,0.05403176655529149,0.05055627515458081,4.390343125932007,1.4843529265417938,0.0,2.2025871253059046,0.0,1.4520413501575848,0.15791069542740133,0.14096159183815088
5.88,0.1742903508023846,0.005171884987200178,0.03782089298679719,1.0167338542626607,6.231347567948129,0.22639640342417128,0.03298583898326736,1.0121153334842032,0.30798333815824885,0.05885661160769421,0.008392345233424468,0.03161021060931836,8.958473885496285e-06,18.277038488858313,3.6045197661517556,2.2055674304395887,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.018601851907213203,0.1357626626874208,0.14457384599057804,0.08069502256312569,0.06735169643997142,0.10614889468328566,1.2219513519824134,1.082710382404364,0.012238021195919414,0.010513750089621701,0.01462586798451201,0.0006163197147125873,0.030873205625756794,0.13164084799937004,0.07082059629707502,0.059128133178661,5.313135088711112,0.4233510812699268,4.365361089819478,0.01221848361700919,0.0,8.958473885496285e-06,8.958407007450257e-06,2.1960802882905593e-05,7.995403733371888,7.8113529959763985,0.05411864544816707,0.050609588635183334,4.396357185831745,1.4858886158873275,0.0,2.2033503967568007,0.0,1.4533746996572732,0.15830845603731927,0.14135535058107956
5.89,0.1731222354244746,0.005137259531712152,0.037567113539150467,1.0181278205843927,6.238437338541376,0.22672255620599105,0.03302109740291393,1.011199094059475,0.3077009739725161,0.0590261607018839,0.008410085896421837,0.03162760375942012,8.781085671981954e-06,18.278875214640717,3.609763979976721,2.209680811797351,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.018451416955378372,0.13491417439460038,0.1436048942846017,0.08015487059971063,0.06690225682155893,0.10545699454420565,1.2233264224753586,1.0837739996241607,0.012273786756018121,0.010519435623185336,0.01466800093441815,0.0006176165854493033,0.03085699640531203,0.13159364656687583,0.07089629612405621,0.05907488114115655,5.313669024896057,0.4237669385685411,4.365482415604095,0.01222341591057772,0.0,8.781085671981954e-06,8.781021416230835e-06,2.1525953416296563e-05,7.994887493089613,7.811636993163163,0.054206042212452364,0.05066341400116681,4.402384696206914,1.4874317152387333,0.0,2.2041164827544795,0.0,1.4547149973904108,0.15870575624747624,0.1417491221592064
5.9,0.17196108560510184,0.005102840034894919,0.03731484831605739,1.0195249052940578,6.2455643087034804,0.2270507393333435,0.03305669156901382,1.0102842481574263,0.3074189809590511,0.05919574271448252,0.00842787702998428,0.031645297477190526,8.607210071090081e-06,18.280703920636938,3.6150081560013048,2.21379829786566,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.01830228115305251,0.1340699794761014,0.14264172050943197,0.07961793076858245,0.06645547089990178,0.10476895785178363,1.2247038135086847,1.0848391681347171,0.01230960379850068,0.010525219296960755,0.014710142064548905,0.0006189171204709176,0.03084100426006864,0.13154646535567172,0.07097271679867266,0.05902169738122327,5.314200629729158,0.424181878349246,4.365603395223406,0.012228338736980234,0.0,8.607210071090081e-06,8.607148334811889e-06,2.1099714768270226e-05,7.994367350887706,7.811919714133977,0.05429395753508033,0.050717751332299284,4.408425690491506,1.4889822249034335,0.0,2.2048853706454534,0.0,1.4560622387019027,0.15910258474465344,0.142142895550166
