Time,GlcI,Pg,Glc6P,Fru6P,Fru16BP,DHAP,GAP,NAD,BPGA13,NADH,Pyr,Nb,Pc,PyrE,Gly,GlcE,Gly3P,ATPc,ADPc,ATPg,ADPg,DHAPg,DHAPc,Gly3Pc,Gly3Pg,PGAg,PEPc,Vt,Vc,Vg,TPIact,sumAc,sumAg,KeqAK,Keq_anti,sumc4,sumc5,Keq_PGM,Keq_ENO,tot_cell,glycosome,cytosol,extracellular,vGlcTr,vHK,vPGI,vPFK,vALD,vTPI,vGAPdh,vGDH,vGPO,vPyrTr,vPGK,vPK,vATPase,vGlyK
2.44,0.03374052197340958,7.679985550248427,2.0696195395221917,0.5111613338872479,16.520134380667354,3.8979358244792746,0.03982615688570794,3.955099922524677,0.03241122681532592,0.0449039774753167,4.783174795643258,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851706,2.3970650968780856,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287333,74.31540922287328,74.31540922287314,67.53782959753984,141.85323882041183,141.85323882041183,135.07565919507707,141.86714539073344,141.85323882041172,141.85323882041186,141.85323882041178,6.777579625334742
2.45,0.03374052197340957,7.679985550248424,2.0696195395221912,0.5111613338872478,16.52013438066735,3.897935824479275,0.03982615688570781,3.955099922524677,0.03241122681532584,0.04490397747531661,4.783149504617496,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851683,2.3970650968780873,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287326,74.31540922287327,74.31540922287331,67.537829597541,141.8532388204116,141.8532388204116,135.07565919507707,141.86692735619005,141.85323882041158,141.85323882041186,141.85323882041178,6.777579625334744
2.46,0.03374052197340959,7.679985550248421,2.069619539522191,0.5111613338872478,16.520134380667347,3.8979358244792754,0.039826156885708106,3.9550999225246763,0.032411226815326,0.044903977475316804,4.783124610119385,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694165,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.305985361238788,4.0141493163054704,0.9858506836945296,0.3207420700676121,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.31540922287321,74.3154092228733,74.31540922287297,67.5378295975384,141.8532388204121,141.85323882041206,135.075659195077,141.86671273852377,141.85323882041214,141.85323882041186,141.85323882041178,6.777579625334743
2.47,0.033740521973409605,7.679985550248421,2.069619539522191,0.5111613338872478,16.520134380667347,3.897935824479275,0.03982615688570797,3.9550999225246763,0.032411226815325926,0.04490397747531672,4.783100105934752,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.31540922287321,74.3154092228733,74.31540922287313,67.53782959753964,141.85323882041183,141.8532388204119,135.07565919507707,141.8665014842369,141.85323882041192,141.85323882041186,141.85323882041178,6.7775796253347504
2.48,0.03374052197340959,7.679985550248425,2.0696195395221917,0.5111613338872479,16.52013438066735,3.8979358244792746,0.039826156885707995,3.9550999225246763,0.03241122681532594,0.04490397747531673,4.783075985946661,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287331,74.31540922287333,74.31540922287327,74.3154092228731,67.53782959753939,141.85323882041192,141.8532388204119,135.07565919507707,141.8662935406671,141.85323882041183,141.85323882041186,141.85323882041178,6.777579625334744
2.49,0.033740521973409585,7.679985550248422,2.069619539522192,0.511161333887248,16.52013438066735,3.8979358244792746,0.03982615688570783,3.9550999225246763,0.03241122681532586,0.044903977475316624,4.783052244134009,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.31540922287331,74.3154092228733,74.3154092228733,67.53782959754082,141.85323882041158,141.85323882041163,135.07565919507707,141.86608885597573,141.85323882041166,141.85323882041186,141.85323882041178,6.777579625334749
2.5,0.033740521973409605,7.679985550248423,2.069619539522192,0.511161333887248,16.520134380667354,3.897935824479274,0.03982615688570814,3.9550999225246763,0.032411226815326016,0.04490397747531682,4.783028874570027,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287331,74.31540922287327,74.31540922287338,67.537829597534,141.8532388204122,141.853238820412,135.07565919507707,141.8658873791348,141.85323882041206,141.85323882041186,141.85323882041178,6.777579625334677
2.5100000000000002,0.03374052197340959,7.679985550248426,2.0696195395221926,0.5111613338872483,16.520134380667358,3.8979358244792737,0.039826156885707724,3.9550999225246763,0.032411226815325836,0.044903977475316555,4.783005871420638,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.64146022668517,2.3970650968780856,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287336,74.31540922287321,74.31540922287328,74.31540922287341,67.53782959754174,141.85323882041132,141.85323882041152,135.07565919507715,141.86568905991294,141.8532388204115,141.85323882041186,141.85323882041178,6.7775796253347504
2.52,0.033740521973409585,7.679985550248424,2.0696195395221926,0.5111613338872482,16.520134380667358,3.897935824479274,0.03982615688570809,3.9550999225246763,0.03241122681532597,0.044903977475316784,4.782983228943265,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851683,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.3154092228733,74.3154092228733,74.31540922287347,67.53782959753441,141.85323882041217,141.85323882041192,135.07565919507707,141.86549384886536,141.85323882041197,141.85323882041186,141.85323882041178,6.777579625334676
2.5300000000000002,0.03374052197340959,7.679985550248419,2.069619539522192,0.511161333887248,16.52013438066735,3.897935824479275,0.03982615688570765,3.9550999225246763,0.03241122681532577,0.044903977475316534,4.782960941485288,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851652,2.397065096878088,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.31540922287331,74.3154092228733,74.3154092228735,67.53782959754237,141.85323882041115,141.85323882041143,135.07565919507707,141.86530169732035,141.85323882041138,141.8532388204118,141.85323882041178,6.77757962533475
2.54,0.03374052197340962,7.679985550248418,2.0696195395221912,0.5111613338872477,16.520134380667347,3.897935824479275,0.03982615688570831,3.955099922524676,0.03241122681532606,0.04490397747531691,4.782939003482545,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694186,2.771084822066661,0.9767435855218274,2.6414602266851643,2.397065096878089,1.305985361238817,4.014149316305469,0.9858506836945313,0.32074207006761996,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287336,74.3154092228733,74.31540922287185,67.53782959754501,141.8532388204126,141.85323882041257,135.07565919507715,141.86511255736664,141.8532388204123,141.85323882041186,141.85323882041178,6.777579625334901
2.5500000000000003,0.0337405219734096,7.679985550248424,2.0696195395221917,0.5111613338872479,16.520134380667354,3.897935824479274,0.03982615688570774,3.9550999225246763,0.03241122681532587,0.04490397747531661,4.782917409457964,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851683,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287334,74.31540922287333,74.31540922287328,74.31540922287385,67.53782959753748,141.8532388204112,141.85323882041152,135.07565919507707,141.8649263818417,141.85323882041166,141.85323882041186,141.85323882041178,6.777579625334676
2.56,0.033740521973409564,7.679985550248429,2.069619539522193,0.5111613338872483,16.520134380667365,3.8979358244792732,0.03982615688570835,3.955099922524676,0.032411226815326086,0.044903977475316915,4.782896154020253,1.5220210227927133,6.51891322965515,0.0,0.0,5.0,0.9573093561694169,2.771084822066662,0.9767435855218265,2.641460226685172,2.3970650968780856,1.3059853612387444,4.01414931630547,0.9858506836945304,0.32074207006760175,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287328,74.31540922287326,74.31540922287408,67.53782959752382,141.8532388204127,141.853238820412,135.07565919507707,141.8647431243203,141.85323882041223,141.8532388204119,141.85323882041192,6.7775796253345275
2.57,0.03374052197340956,7.6799855502484276,2.069619539522193,0.5111613338872484,16.52013438066736,3.897935824479274,0.039826156885707446,3.9550999225246763,0.03241122681532574,0.04490397747531643,4.7828752318625725,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.9573093561694161,2.771084822066662,0.9767435855218265,2.6414602266851706,2.3970650968780864,1.305985361238759,4.0141493163054704,0.9858506836945296,0.32074207006760497,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.31540922287321,74.31540922287328,74.31540922287465,67.53782959753588,141.85323882041058,141.853238820411,135.075659195077,141.86456273910343,141.8532388204112,141.8532388204119,141.85323882041192,6.777579625334594
2.58,0.033740521973409585,7.679985550248424,2.0696195395221926,0.5111613338872482,16.520134380667354,3.8979358244792746,0.03982615688570845,3.955099922524676,0.032411226815326086,0.04490397747531696,4.7828546377612025,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694174,2.771084822066662,0.9767435855218265,2.6414602266851683,2.3970650968780873,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.3154092228733,74.3154092228733,74.3154092228726,67.53782959753542,141.85323882041308,141.8532388204124,135.07565919507707,141.8643851812066,141.85323882041232,141.85323882041183,141.85323882041192,6.777579625334744
2.59,0.033740521973409585,7.679985550248425,2.0696195395221926,0.5111613338872482,16.520134380667354,3.897935824479274,0.03982615688570746,3.9550999225246763,0.03241122681532578,0.04490397747531646,4.782834366574227,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.9573093561694173,2.771084822066662,0.9767435855218265,2.6414602266851688,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.3154092228733,74.31540922287331,74.31540922287417,67.5378295975399,141.85323882041052,141.8532388204112,135.07565919507707,141.86421040634875,141.85323882041135,141.8532388204119,141.85323882041192,6.777579625334676
2.6,0.033740521973409564,7.679985550248427,2.069619539522193,0.5111613338872482,16.520134380667358,3.8979358244792732,0.039826156885708584,3.955099922524676,0.03241122681532614,0.044903977475317,4.782814413240261,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.9573093561694181,2.771084822066662,0.9767435855218265,2.6414602266851706,2.3970650968780856,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287331,74.31540922287336,74.31540922287328,74.31540922287289,67.53782959753015,141.8532388204134,141.85323882041243,135.07565919507715,141.86403837094127,141.8532388204124,141.8532388204119,141.85323882041192,6.7775796253346785
2.61,0.03374052197340957,7.679985550248425,2.0696195395221926,0.5111613338872482,16.520134380667354,3.8979358244792737,0.039826156885707155,3.9550999225246763,0.03241122681532564,0.04490397747531631,4.782794772777191,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694183,2.771084822066662,0.9767435855218265,2.6414602266851688,2.3970650968780873,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.3154092228733,74.31540922287331,74.31540922287407,67.53782959754663,141.85323882040984,141.85323882041095,135.07565919507715,141.8638690320772,141.85323882041095,141.85323882041183,141.85323882041192,6.777579625334754
2.62,0.03374052197340959,7.679985550248426,2.0696195395221917,0.5111613338872479,16.520134380667358,3.8979358244792737,0.03982615688570892,3.9550999225246755,0.032411226815326266,0.04490397747531717,4.782775440280941,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694183,2.771084822066662,0.9767435855218265,2.64146022668517,2.3970650968780856,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287336,74.31540922287333,74.31540922287326,74.31540922287208,67.53782959753138,141.85323882041422,141.8532388204129,135.07565919507715,141.86370234752067,141.8532388204128,141.85323882041183,141.85323882041192,6.7775796253347504
2.63,0.03374052197340959,7.679985550248421,2.0696195395221917,0.511161333887248,16.520134380667354,3.8979358244792746,0.03982615688570673,3.9550999225246763,0.03241122681532547,0.04490397747531611,4.782756410924248,1.5220210227927127,6.51891322965515,0.0,0.0,5.0,0.9573093561694174,2.771084822066662,0.9767435855218265,2.641460226685166,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808551,0.8018719288454534,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.31540922287323,74.31540922287328,74.31540922287456,67.5378295975503,141.85323882040885,141.8532388204105,135.07565919507707,141.86353827569644,141.85323882041055,141.85323882041183,141.85323882041192,6.7775796253347504
2.64,0.0337405219734096,7.679985550248424,2.069619539522192,0.5111613338872479,16.520134380667358,3.8979358244792737,0.03982615688570946,3.955099922524675,0.03241122681532649,0.044903977475317415,4.782737679955462,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694183,2.771084822066662,0.9767435855218265,2.6414602266851683,2.3970650968780873,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287334,74.31540922287338,74.31540922287327,74.31540922287147,67.53782959752668,141.8532388204155,141.85323882041348,135.07565919507715,141.86337677567943,141.85323882041357,141.85323882041183,141.85323882041192,6.777579625334754
2.65,0.033740521973409585,7.679985550248427,2.0696195395221926,0.5111613338872483,16.52013438066736,3.8979358244792737,0.039826156885706294,3.955099922524677,0.032411226815325336,0.04490397747531591,4.782719242697358,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.957309356169417,2.771084822066662,0.9767435855218265,2.6414602266851706,2.3970650968780856,1.305985361238759,4.01414931630547,0.9858506836945304,0.3207420700676053,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287334,74.31540922287321,74.31540922287327,74.31540922287596,67.53782959754584,141.8532388204077,141.85323882040984,135.07565919507707,141.8632178071848,141.85323882040996,141.8532388204119,141.85323882041192,6.7775796253346
2.66,0.033740521973409585,7.679985550248427,2.069619539522193,0.5111613338872483,16.52013438066736,3.8979358244792737,0.039826156885709875,3.9550999225246755,0.03241122681532662,0.044903977475317575,4.782701094545981,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.957309356169417,2.771084822066662,0.9767435855218265,2.6414602266851706,2.3970650968780856,1.305985361238759,4.01414931630547,0.9858506836945304,0.3207420700676053,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287334,74.31540922287328,74.31540922287327,74.3154092228719,67.53782959751483,141.85323882041666,141.8532388204136,135.07565919507707,141.86306133055785,141.85323882041385,141.8532388204119,141.85323882041192,6.7775796253346
