Time,C,P,Q,Qp,Pstar,P0,Q0,lambda_P,k_PQ,k_Qp_P,delta_QP,gamma,KDE,K,plama,tissue
8.99,0.11560247334980364,6.894166960453974,21.64382958936172,18.163317562024382,46.70131411184008,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.0,0.1153253607031531,6.897580753397963,21.639487177791715,18.165546069266362,46.70261400045604,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.01,0.11504891230717311,6.900999259565716,21.635156118819843,18.167762961676242,46.703918340061804,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.02,0.1147731265674712,6.904422475347042,21.63083638071021,18.16996827236277,46.70522712842002,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.03,0.11449800189336863,6.907850397143711,21.62652793181654,18.172162034341397,46.70654036330165,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.040000000000001,0.1142235366978888,6.911283021369384,21.622230740581635,18.174344280534882,46.7078580424859,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.05,0.1139497293977458,6.914720344449537,21.61794477553683,18.176515043773826,46.709180163760195,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.06,0.11367657841333251,6.91816236282139,21.613670005301447,18.178674356797245,46.71050672492008,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.07,0.11340408216870919,6.921609072933833,21.609406398582227,18.180822252253144,46.71183772376921,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.08,0.11313223909159185,6.925060471247352,21.605153924172807,18.182958762699073,46.71317315811923,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.09,0.11286104761334063,6.928516554233957,21.60091255095316,18.1850839206027,46.71451302578982,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.1,0.11259050616894817,6.931977318377108,21.596682247889042,18.187197758342368,46.71585732460852,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.11,0.11232061319702799,6.935442760171644,21.592462984031457,18.189300308207674,46.71720605241077,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.120000000000001,0.11205136713980292,6.938912876123707,21.58825472851609,18.19139160240002,46.71855920703982,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.13,0.11178276644309357,6.9423876627506695,21.584057450562785,18.19347167303318,46.71991678634663,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.14,0.11151480955630652,6.945867116581064,21.579871119474973,18.195540552133885,46.72127878818992,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.15,0.11124749516248109,6.949351236455098,21.57569572192243,18.197598253876475,46.722645212254,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.16,0.11098082208898888,6.952840022631694,21.571531255232845,18.199644781478685,46.72401605934323,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.17,0.11071478827295886,6.9563334664427305,21.567377649668913,18.201680207094697,46.72539132320634,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.18,0.11044939218170118,6.959831564497393,21.563234875139084,18.203704562124837,46.726771001761314,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.19,0.11018463228614792,6.963334313416597,21.5591029016397,18.205717877877955,46.72815509293426,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.200000000000001,0.10992050706084242,6.966841709832927,21.554981699254554,18.207720185571915,46.7295435946594,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.21,0.10965701498392891,6.9703537503905695,21.5508712381544,18.209711516334067,46.73093650487904,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.22,0.10939415453714167,6.973870431745257,21.54677148859648,18.21169190120175,46.73233382154349,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.23,0.10913192420579468,6.977391750564201,21.542682420924073,18.21366137112275,46.73373554261103,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.24,0.10887032247877095,6.980917703526029,21.538604005566004,18.215619956955816,46.73514166604785,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.25,0.10860934784851198,6.984448287320725,21.53453621303619,18.21756768947113,46.736552189828046,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.26,0.10834899881100724,6.9879834986495615,21.530479013933167,18.21950459935079,46.737967111933514,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.27,0.10808927386578351,6.991523334225042,21.52643237893961,18.22143071718929,46.739386430353946,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.28,0.10783017151589444,6.995067790770838,21.52239627882188,18.22334607349403,46.74081014308675,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.290000000000001,0.10757169026790979,6.99861686502172,21.518370684429538,18.22525069868577,46.74223824813703,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.3,0.10731382863190518,7.002170553723504,21.51435556669488,18.227144623099136,46.74367074351752,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.31,0.10705658512145119,7.00572885363298,21.510350896632485,18.2290278769831,46.745107627248565,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.32,0.10679995825360297,7.009291761517856,21.506356645338705,18.23090049050145,46.74654889735801,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.33,0.10654394654888966,7.012859274156692,21.502372783991245,18.23276249373331,46.74799455188125,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.34,0.10628854853130378,7.016431388338838,21.498399283848645,18.234613916673585,46.74944458886107,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.35,0.10603376272829074,7.020008100864373,21.49443611624985,18.236454789233473,46.750899006347694,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.36,0.10577958767073818,7.023589408544035,21.49048325261372,18.23828514124094,46.75235780239869,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.370000000000001,0.10552602189296546,7.027175308199171,21.486540664438557,18.240105002441208,46.75382097507894,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.38,0.10527306393271318,7.030765796661662,21.482608323301644,18.241914402497237,46.755288522460546,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.39,0.1050207123311324,7.034360870773867,21.478686200858775,18.243713370990207,46.75676044262285,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.4,0.10476896563277427,7.037960527388558,21.474774268843785,18.245501937420023,46.75823673365237,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.41,0.10451782238557934,7.04156476336886,21.47087249906807,18.247280131205766,46.759717393642696,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.42,0.1042672811408671,7.045173575588185,21.466980863420133,18.24904798168621,46.76120242069453,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.43,0.10401734045332534,7.048786960930169,21.463099333865106,18.250805518120295,46.76269181291557,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.44,0.10376799888099959,7.052404916288614,21.459227882444278,18.252552769687597,46.76418556842049,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.450000000000001,0.10351925498528258,7.056027438567419,21.455366481274623,18.254289765488842,46.765683685330885,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.46,0.10327110733090374,7.059654524680522,21.45151510254835,18.25601653454637,46.76718616177524,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.47,0.10302355448591848,7.063286171551836,21.4476737185324,18.25773310580463,46.76869299588887,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.48,0.1027765950216977,7.066922376115184,21.443842301568004,18.25943950813065,46.77020418581384,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.49,0.10253022751291728,7.070563135314241,21.440020824070206,18.26113577031455,46.771719729699,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.5,0.10228445053754745,7.074208446102466,21.436209258527388,18.262821921070003,46.77323962569986,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.51,0.10203926267684224,7.077858305443043,21.432407577500797,18.26449798903472,46.774763871978564,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.52,0.1017946625153289,7.081512710308818,21.42861575362409,18.266164002770957,46.776292466703865,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.53,0.10155064864079738,7.085171657682233,21.424833759602848,18.267819990765975,46.77782540805106,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.540000000000001,0.10130721964428967,7.088835144555269,21.42106156821412,18.26946598143254,46.77936269420193,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.55,0.10106437412008945,7.092503167929375,21.41729915230594,18.271102003109405,46.78090432334472,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.56,0.10082211066571124,7.096175724815416,21.41354648479687,18.27272808406179,46.782450293674074,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.57,0.10058042788189002,7.099852812233601,21.409803538675522,18.27434425248187,46.78400060339099,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.58,0.10033932437257058,7.103534427213423,21.406070287000084,18.275950536489272,46.78555525070278,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.59,0.10009879912486423,7.107220570958814,21.402346734399064,18.277546931768875,46.78711423712675,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.6,0.09985885092040046,7.110911242395409,21.398632868269775,18.279133451706905,46.78867756237209,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.61,0.09961947790819606,7.114606433488381,21.39492862336742,18.28071016377024,46.79024522062605,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.620000000000001,0.09938067870901002,7.118306141348466,21.391233973362112,18.282277095445565,46.79181721015614,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.63,0.09914245194686241,7.1220103630965115,21.38754889199982,18.283834274140585,46.793393529236916,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.64,0.09890479624902485,7.1257190958634276,21.383873353101993,18.285381727184397,46.79497417614982,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.65,0.09866771024601105,7.129432336790132,21.38020733056518,18.286919481827884,46.796559149183196,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.66,0.09843119257156759,7.133150083027507,21.376550798360668,18.288447565244102,46.79814844663228,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.67,0.0981952418626643,7.1368723317363445,21.37290373053409,18.289966004528665,46.7997420667991,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.68,0.09795985675948504,7.140599080087294,21.369266101205067,18.291474826700124,46.801340007992486,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.69,0.09772503590541813,7.14433032526082,21.36563788456683,18.292974058700377,46.80294226852803,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.700000000000001,0.09749077794704698,7.148066064447145,21.362019054885835,18.294463727395023,46.804548846728004,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.71,0.09725708153414084,7.151806294846203,21.35840958650141,18.295943859573775,46.80615974092139,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.72,0.0970239453196451,7.155551013667586,21.354809453825357,18.297414481950845,46.80777494944379,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.73,0.09679136795967208,7.1593002181305,21.351218631341595,18.29887562116531,46.8093944706374,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.74,0.09655934811349157,7.163053905463709,21.347637093605773,18.300327303781515,46.811018302851,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.75,0.0963278844435214,7.166812072905487,21.344064815244916,18.30176955628947,46.81264644443988,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.76,0.09609697561531806,7.170574717703569,21.340501770957022,18.303202405105214,46.8142788937658,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.77,0.09586662029756725,7.174341837115099,21.336947935510715,18.304625876571215,46.81591564919703,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.78,0.09563681716207452,7.178113428406583,21.333403283744847,18.30603999695675,46.817556709108175,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.790000000000001,0.09540756488375574,7.181889488853835,21.329867790568148,18.307444792458302,46.819202071880284,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.8,0.09517886214062792,7.185670015741928,21.326341430958834,18.30884028919994,46.8208517359007,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.81,0.09495070761379953,7.1894550063651455,21.32282417996424,18.3102265132337,46.82250569956309,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.82,0.09472309998746128,7.193244458026934,21.319316012700437,18.31160349053999,46.82416396126736,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.83,0.0944960379488766,7.197038368039843,21.315816904351873,18.312971247027953,46.82582651941967,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.84,0.09426952018837226,7.200836733725488,21.312326830170992,18.314329808535874,46.82749337243236,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.85,0.094043545399329,7.20463955241449,21.308845765477848,18.315679200831553,46.82916451872389,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.86,0.09381811227817206,7.208446821446432,21.305373685659756,18.317019449612708,46.8308399567189,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.870000000000001,0.09359321952436178,7.212258538169803,21.301910566170886,18.31835058050734,46.83251968484802,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.88,0.09336886584038427,7.216074699941953,21.29845638253192,18.319672619074137,46.834203701548006,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.89,0.09314504993174187,7.219895304129042,21.29501111032966,18.320985590802856,46.835892005261556,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.9,0.09292177050694378,7.223720348105988,21.291574725216655,18.32228952111471,46.83758459443735,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.91,0.09269902627749668,7.227549829256417,21.288147202910825,18.323584435362744,46.839281467529986,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.92,0.09247681595789535,7.231383744972617,21.284728519195102,18.324870358832246,46.84098262299997,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.93,0.09225513826561314,7.235222092655483,21.281318649917036,18.326147316741114,46.84268805931363,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.94,0.09203399192109268,7.2390648697144675,21.277917570988436,18.327415334240243,46.84439777494315,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.950000000000001,0.09181337564773635,7.242912073567534,21.274525258384983,18.328674436413927,46.84611176836644,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.96,0.09159328817189707,7.246763701641103,21.271141688145867,18.329924648280226,46.8478300380672,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.97,0.09137372822286863,7.250619751370006,21.267766836373404,18.33116599479137,46.849552582534784,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.98,0.09115469453287645,7.254480220197428,21.26440067923267,18.332398500834135,46.85127940026423,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
9.99,0.09093618583706807,7.258345105574869,21.26104319295112,18.333622191230237,46.85301048975623,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
10.0,0.09071820087350388,7.262214404962083,21.257694353818216,18.334837090736713,46.854745849517016,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
