Time,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,CD274mRNA,IL13,IL13stimulation,Kon_IL13Rec,Rec_phosphorylation,pRec_intern,pRec_degradation,Rec_intern,Rec_recycle,JAK2_phosphorylation,pJAK2_dephosphorylation,STAT5_phosphorylation,pSTAT5_dephosphorylation,CD274mRNA_production,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12
6.55,1.7568729794033582,118.56480746421069,0.004681946080820649,0.03321179041296505,0.01903636959704754,23.721261585494066,0.2787384145059242,9.4,208.25902112103753,0.7409788789612001,0.019967889547130805,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1548848662757218,45.62353165293404,46.5283873931802,1.1843756979057545,3.3320610485384137,23.636263911835844,1.0765004050135185,0.7948407688812037,25.719593217348027,24.773734453167584,8.10672832988102,0.8590019948021401
6.5600000000000005,1.7568480079732616,118.56471694797526,0.004679006918282748,0.03322254974809386,0.01906449426877831,23.72113701609344,0.2788629839065501,9.4,208.25735478791435,0.7426452120843893,0.020053886341051964,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1548684512434195,45.62288317985443,46.52835187189393,1.1841611584637537,3.32995180982702,23.643796983599188,1.0768491494949157,0.796015080799716,25.731087414576304,24.78460763252774,8.12495895739326,0.8609337414651909
6.57,1.7568230993949339,118.56462637052749,0.0046760874820743195,0.03323325293410388,0.019092536464910003,23.721013052198966,0.27898694780102484,9.4,208.25568919283018,0.7443108071685592,0.020140076266904002,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1548520775268853,45.622236338947275,46.52831632658611,1.1839483794164483,3.327856716776445,23.651290618717802,1.0771960740036959,0.7971859490485594,25.74252574088371,24.79542690722751,8.143181510340895,0.8628646325343674
6.58,1.756798253498853,118.5645357320328,0.004673187601228815,0.03324390032750633,0.019120496348051626,23.720889690760256,0.27911030923973434,9.4,208.25402434035186,0.7459756596468661,0.020226459238862515,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1548357450146838,45.62159112581031,46.52828075732164,1.1837373418649944,3.3257756469077435,23.658745069078048,1.077541190095528,0.7983533804172781,25.753908477733734,24.806192550325154,8.161395938760075,0.8647946627154189
6.59,1.7567734701159545,118.56444503265611,0.0046703071066466345,0.033254492281783676,0.019148374081282886,23.7207669287421,0.27923307125788815,9.4,208.25236023501404,0.747639764984682,0.020313035170575533,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1548194535956797,45.62094753605317,46.52824516416524,1.183528027146213,3.3237084790784692,23.666160584410733,1.0778845092279106,0.7995173817150695,25.765235905189524,24.816904833517444,8.179602193039402,0.8667238267514422
6.6000000000000005,1.7567487490776295,118.56435427256194,0.004667445831071736,0.03326502914742286,0.019176169828142492,23.72064476312441,0.27935523687557745,9.4,208.2506968813193,0.7493031186794249,0.020399803975167264,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1548032031590374,45.62030556529733,46.52820954718149,1.1833204168296119,3.321655093465928,23.673537412314843,1.0782260427612465,0.8006779597702961,25.77650830191921,24.82756402714488,8.197800223918081,0.8686521194226837
6.61,1.756724090215724,118.56426345191436,0.00466460360906855,0.033275511271948055,0.019203883752616613,23.720523190902156,0.2794768090978334,9.4,208.24903428373833,0.7509657162603873,0.02048676556524177,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1547869935942208,45.61966520917605,46.52817390643476,1.1831144927144368,3.319615371550655,23.680875798281047,1.0785658019599065,0.8018351214300037,25.787725945201334,24.838170400196923,8.215989982484041,0.8705795355463419
6.62,1.7566994933625377,118.56417257087696,0.004661780276999176,0.03328593899995304,0.019231516019127478,23.720402209085304,0.2795977909146858,9.4,208.24737244671016,0.7526275532885677,0.02057391985288669,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1547708247909916,45.61902646333439,46.528138241989254,1.1829102368267534,3.31758919610009,23.688175985714814,1.0789037979932776,0.802988873559445,25.79888911093023,24.848724220317287,8.234171420172093,0.8725060699763708
6.63,1.7566749583508228,118.56408162961294,0.004658975673000879,0.03329631267313318,0.019259066792522133,23.72028181469877,0.2797181853012215,9.4,208.24571137464224,0.7542886253565007,0.020661266749676888,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1547546966394087,45.61838932342917,46.52810255390901,1.1827076314165614,3.3155764511524706,23.69543821595935,1.0792400419368005,0.8041392230416108,25.809998073621433,24.859225753809206,8.25234448876207,0.8744317176032842
6.640000000000001,1.756650485013782,118.56399062828504,0.004656189636963865,0.03330663263031705,0.019286536238061345,23.720162004782345,0.27983799521764346,9.4,208.24405107191066,0.7559489280880897,0.020748806166678097,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.154738609029828,45.6177537851289,46.52806684225791,1.182506658954938,3.313577022000923,23.702662728318177,1.0795745447729925,0.8052861767767658,25.821053106417104,24.869675265640712,8.270509140377,0.8763564733539606
6.65,1.7566260731850685,118.56389956705554,0.004653422010509349,0.03331689920749759,0.019313924521408656,23.72004277639066,0.2799572236093296,9.4,208.2423915428603,0.7576084571384384,0.02083653801445053,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1547225618529007,45.617119844113766,46.52803110709961,1.1823073021312136,3.311590795177765,23.709849760077486,1.079907317392461,0.8064297416819928,25.8320544810915,24.880073019449945,8.288665327481256,0.878280332191449
6.66,1.7566017226987838,118.56380844608633,0.004650672636967897,0.03332711273786299,0.019341231808619585,23.719924126593096,0.2800758734068918,9.4,208.24073279180504,0.7592672081936852,0.020924462203052527,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.154706554999573,45.616487496075635,46.52799534849766,1.1821095438501767,3.3096176584389982,23.716999546528182,1.0802383705949006,0.8075699246907405,25.84300246805637,24.89041927755048,8.306813002878755,0.8802032891147754
6.67,1.756577433389477,118.5637172655388,0.004647941361358043,0.033337273551827105,0.01936845826613098,23.719806052473754,0.2801939475262349,9.4,208.2390748230279,0.7609251769708363,0.02101257864204412,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1546905883610854,45.61585673671797,46.52795956651539,1.1819133672293098,3.307657500749014,23.72411232098769,1.0805677150900823,0.8087067327523798,25.853897336366447,24.9007143009366,8.324952119711115,0.8821253391587511
6.68,1.7565532050921437,118.56362602557395,0.004645228030365199,0.03334738197705952,0.01939560406075048,23.719688551131373,0.28031144886861625,9.4,208.23741764078113,0.7625823592176006,0.021100887240490595,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1546746618289718,45.61522756175584,46.527923761215995,1.1817187555960555,3.3057102122654833,23.731188314821434,1.0808953614988255,0.8098401728317636,25.8647393537249,24.91095834928868,8.343082631455868,0.8840464773937802
6.69,1.7565290376422242,118.56353472635234,0.004642532492320807,0.0333574383385153,0.019422669359646174,23.719571619679286,0.2804283803207049,9.4,208.2357612492865,0.7642387507122254,0.021189387906966062,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1546587752950586,45.61459996691586,46.52788793266245,1.181525692485114,3.3037756843244477,23.738227757464145,1.081221320353964,0.8109702519087946,25.87552878648882,24.92115168097849,8.36120449192465,0.8859666989256687
6.7,1.7565049308756027,118.5634433680341,0.0046398545971817915,0.03336744295846429,0.01944965433033634,23.71945525524535,0.2805447447546407,9.4,208.2341056527354,0.7658943472633314,0.02127808054955695,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1546429286514637,45.613973947936174,46.527852080917626,1.1813341616357687,3.3018538094256047,23.7452308764408,1.0815456021012946,0.8120969769779975,25.88626589967468,24.931294553074512,8.379317655261397,0.8878859988954348
6.71,1.7564808846286062,118.56335195077891,0.004637194196510252,0.03337739615652012,0.019476559140679355,23.719339454971898,0.28066054502809445,9.4,208.232450855289,0.767549144709751,0.021366965075865565,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1546271217905966,45.613349500566414,46.52781620604417,1.1811441469892427,3.299944481217775,23.75219789738741,1.0818682171005178,0.8132203550480978,25.89695095696385,24.941387221347366,8.397422075940582,0.8898043724791203
6.72,1.7564568987380031,118.56326047474602,0.004634551143453436,0.03338729824966884,0.01950338395886374,23.719224216015665,0.28077578398432684,9.4,208.23079686107837,0.7692031389203648,0.021456041393013554,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.154611354605156,45.6127266205677,46.52778030810458,1.1809556326860862,3.298047594484568,23.759129044071457,1.082189175626166,0.814340393141605,25.90758422070807,24.95142994027508,8.415517708765421,0.8917218148876006
6.73,1.756432973041002,118.56316894009427,0.004631925292723961,0.033397149552297146,0.01953012895339833,23.719109535547744,0.28089046445224847,9.4,208.2291436742048,0.7708563257939406,0.021545309407645392,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.154595626988131,45.61210530371256,46.5277443871612,1.1807686030635933,3.2961630451302293,23.766024538412132,1.0825084878685178,0.8154570982944033,25.918165951934995,24.961422963048527,8.433604508866111,0.8936383213663995
6.74,1.7564091073752508,118.56307734698206,0.004629316500580295,0.03340695037622038,0.019556794293102562,23.718995410753514,0.2810045892464792,9.4,208.22749129873978,0.7725087012589709,0.021634769025931807,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1545799388327989,45.61148554578493,46.527708443276175,1.1805830426532453,3.294290730165667,23.772884600500298,1.0828261639345063,0.8165704775553458,25.928696410353616,24.97136654157671,8.451682431698053,0.8955538871954998
6.75,1.756385301578835,118.56298569556735,0.004626724624807499,0.033416701030710046,0.01958338014709693,23.718881838832587,0.2811181611674081,9.4,208.22583973872523,0.7741602612735141,0.021724420153573266,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1545642900327249,45.61086734258013,46.5276724765115,1.180398936178188,3.2924305476946683,23.77970944861826,1.0831422138486106,0.8176805379858558,25.93917585435986,24.981260926492222,8.469751433040125,0.8974685076891595
6.76,1.7563615554902774,118.56289398600771,0.00462414952469821,0.0334264018225211,0.01960988668479352,23.718768816998743,0.28123118300125327,9.4,208.2241889981737,0.7758110018250344,0.021814262695803357,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1545486804817613,45.61025068990481,46.52763648692901,1.1802162685507358,3.290582396900292,23.78649929925921,1.0834566475537408,0.8187872866595318,25.949604541042063,24.99110636715653,8.48781146899291,0.899382178195726
6.7700000000000005,1.7563378689485354,118.56280221846025,0.004621591061033879,0.033436053055918825,0.01963631407588674,23.718656342479875,0.2813436575201213,9.4,208.2225390810685,0.7774609189302426,0.021904296557392212,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1545331100740466,45.60963558357693,46.527600474590365,1.180035024869904,3.288746178031436,23.793254367146456,1.0837694749121078,0.8198907306617599,25.959982726186478,25.000903111665423,8.505862495976968,0.9012948940974517
6.78,1.7563142417930016,118.56271039308167,0.004619049096066249,0.033445655032705406,0.01966266249034408,23.71854441251793,0.28145558748206734,9.4,208.2208899913638,0.7791100086349377,0.02199452164264985,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.154517578704005,45.60902201942574,46.52756443955705,1.179855190418973,3.2869217923895877,23.79997486525248,1.0840807057060868,0.8209908770893287,25.970310664282803,25.010651406854333,8.523904470731107,0.9032066508103107
6.79,1.7562906738635014,118.56261851002824,0.0046165234934990775,0.03345520805224621,0.019688932098397092,23.718433024368842,0.281566975631155,9.4,208.2192417329849,0.7807582670138502,0.022084937855429584,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1545020862663453,45.608409993291716,46.527528381890384,1.1796767506630765,3.2851091423157373,23.806661004817663,1.0843903496390666,0.8220877330500526,25.98058860852973,25.020351498303764,8.541937350310652,0.9051174437838163
6.8,1.7562671650002923,118.56252656945583,0.004614014118470103,0.033464712411495665,0.01971512307053244,23.718322175302482,0.281677824697516,9.4,208.21759430982826,0.7824056901704847,0.02217554509913135,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1544866326560606,45.607799501026584,46.527492301651556,1.1794996912468247,3.2833081311774737,23.813312995368847,1.0846984163362912,0.8231813056623974,25.99081681084042,25.030003630344627,8.55996109208574,0.9070272685008396
6.8100000000000005,1.7562437150440628,118.56243457151986,0.00461152083753324,0.0334741684050229,0.019741235577483068,23.718211862602587,0.2817881373974101,9.4,208.21594772576177,0.7840522742369639,0.022266343276705035,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1544712177684269,45.60719053849325,46.52745619890155,1.179323997991949,3.2815186633562408,23.819931044737622,1.0850049153456882,0.8242716020551126,26.00099552184806,25.03960804606364,8.577975653739603,0.9089361204774276
6.82,1.756220323835931,118.56234251637535,0.004609043518641011,0.03348357632503701,0.01976726979021951,23.718102083566713,0.28189791643328505,9.4,208.21430198462485,0.7856980153738732,0.022357332290653755,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1544558414990027,45.606583101565754,46.52742007370119,1.179149656894979,3.2797406442347676,23.82651535907842,1.0853098561386896,0.8253586293668674,26.011124990911377,25.04916498730874,8.595980993266876,0.9108439952626237
6.83,1.7561969912174435,118.5622504041769,0.004606582031127214,0.033492936461412035,0.0197932258799413,23.717992835506163,0.2820071644938363,9.4,208.21265709022862,0.7873429097701062,0.0224485120430372,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1544405037436285,45.6059771861293,46.52738392611114,1.1789766541249476,3.2779739801846604,23.83306614288637,1.0856132481110405,0.8264423947458932,26.021205466120158,25.058674694694393,8.613977068971893,0.9127508884382888
6.84,1.7561737170305745,118.56215823507867,0.004604136245689809,0.03350224910171162,0.019819104018068516,23.71788411574593,0.28211588425406686,9.4,208.21101304635602,0.7889869536427108,0.02253988243547487,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1544252043984253,45.60537278808017,46.52734775619193,1.1788049760211197,3.2762185785541567,23.839583599014926,1.085915100583599,0.8275229053496294,26.03123719430077,25.06813740760704,8.631963839467018,0.9146567956189218
6.8500000000000005,1.7561505011177239,118.56206600923446,0.004601706034374038,0.03351151453121339,0.019844904376233423,23.71777592162465,0.28222407837534735,9.4,208.20936985676198,0.7906301432367355,0.022631443369149344,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1544099433597945,45.60476990332572,46.52731156400388,1.1786346090907545,3.274474347656045,23.846067928693277,1.0862154228031258,0.8286001683443752,26.04122042102169,25.07755336421043,8.649941263670959,0.9165617124514829
6.86,1.7561273433217173,118.56197372679759,0.004599291270555765,0.033520733032932994,0.019870627126272217,23.717668250494523,0.2823317495054755,9.4,208.20772752517365,0.7922724748250773,0.0227231947448095,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1543947205244172,45.604168527784346,46.52727534960718,1.1784655400068897,3.2727411967557427,23.852519331543547,1.0865142239430636,0.829674190904945,26.051155390599014,25.086922801451028,8.667909300807098,0.9184656346152157
