CD274mRNA,IL13,IL13_Rec,JAK2,Rec,Rec_i,SHP1,STAT5,pJAK2,pSTAT5,p_IL13_Rec,p_IL13_Rec_i,Time
0.04930817076241317,3.776,0.004290059041595564,23.7024954749186,1.7520014764078187,118.53900621590523,9.4,207.8508971084346,0.2975045250813419,1.149102891564217,0.03480962579914799,0.02413436456362638,9.21
0.049441464033454785,3.776,0.0042893983833969,23.702460217254924,1.7519884471661624,118.53890407731814,9.4,207.8495159186951,0.29753978274501924,1.1504840813037214,0.034812620293008516,0.024146403266406758,9.22
0.04957491735258066,3.776,0.0042887409722168895,23.70242512270382,1.751975448566482,118.53880190894455,9.4,207.84813594489768,0.2975748772961234,1.1518640551011328,0.03481560100062494,0.024158401471371053,9.23
0.049708530578823115,3.776,0.004288086790153767,23.702390190492995,1.7519624805261327,118.53869971086509,9.4,207.8467571871441,0.29760980950694715,1.1532428128546952,0.034818567986491585,0.02417035930277251,9.24
0.04984230357120304,3.776,0.004287435819422613,23.702355419854044,1.7519495429626932,118.53859748316017,9.4,207.84537964552916,0.2976445801458969,1.1546203544696287,0.03482152131477199,0.02418227688455473,9.25
0.04997623618873077,3.776,0.004286788042354429,23.702320810022428,1.7519366357939643,118.53849522591,9.4,207.8440033201407,0.2976791899775141,1.1559966798580874,0.03482446104930091,0.024194154340351885,9.26
0.05011032829040683,3.776,0.0042861434413952165,23.702286360237448,1.7519237589379684,118.53839293919455,9.4,207.84262821105966,0.2977136397624957,1.1573717889391166,0.034827387253586355,0.02420599179348895,9.27
0.05024457973522279,3.776,0.0042855019991050675,23.70225206974223,1.7519109123129493,118.5382906230936,9.4,207.84125431836017,0.2977479302577153,1.1587456816386121,0.03483029999081151,0.02421778936698195,9.28
0.050378990382162016,3.776,0.00428486369815726,23.7022179377837,1.7518980958373709,118.53818827768669,9.4,207.8398816421095,0.29778206221624337,1.1601183578892775,0.03483319932383675,0.024229547183538175,9.290000000000001
0.05051356009020041,3.776,0.00428422852133737,23.702183963612576,1.7518853094299174,118.53808590305316,9.4,207.8385101823682,0.29781603638736803,1.1614898176305832,0.03483608531520157,0.024241265365556448,9.3
0.05064828871830731,3.776,0.004283596451542383,23.70215014648333,1.751872553009492,118.53798349927213,9.4,207.83713993919005,0.2978498535166153,1.1628600608087256,0.03483895802712651,0.024252944035127365,9.31
0.05078317612544619,3.776,0.004282967471779819,23.702116485654177,1.751859826495217,118.53788106642251,9.4,207.8357709126222,0.29788351434576943,1.1642290873765857,0.03484181752151511,0.02426458331403355,9.32
0.05091822217057544,3.776,0.004282341565166865,23.702082980387054,1.7518471298064326,118.53777860458301,9.4,207.8344031027051,0.29791701961289296,1.1655968972936885,0.034844663859955785,0.02427618332374992,9.33
0.051053426712649154,3.776,0.004281718714929516,23.7020496299476,1.7518344628626967,118.5376761138321,9.4,207.83303650947263,0.2979503700523469,1.166963490526163,0.03484749710372372,0.024287744185443955,9.34
0.05118878961061786,3.776,0.004281098904401724,23.702016433605134,1.7518218255837839,118.53757359424806,9.4,207.8316711329521,0.29798356639481066,1.1683288670467014,0.03485031731378277,0.024299266019975962,9.35
0.051324310723429314,3.776,0.0042804821170245545,23.701983390632645,1.7518092178896854,118.53747104590894,9.4,207.83030697316428,0.2980166093673017,1.169693026834519,0.0348531245507873,0.024310748947899346,9.36
0.05145998991002926,3.776,0.004279868336345352,23.70195050030675,1.7517966397006084,118.53736846889261,9.4,207.8289440301235,0.29804949969319533,1.1710559698753151,0.03485591887508403,0.024322193089460906,9.370000000000001
0.05159582702936208,3.776,0.00427925754601691,23.7019177619077,1.7517840909369748,118.53726586327669,9.4,207.82758230383757,0.29808223809224443,1.1724176961612325,0.03485870034671392,0.024333598564601103,9.38
0.05173182194037169,3.776,0.004278649729796658,23.701885174719347,1.7517715715194218,118.53716322913861,9.4,207.826221794308,0.2981148252805988,1.1737782056908186,0.03486146902541392,0.024344965492954364,9.39
0.05186797450200219,3.776,0.00427804487154584,23.70185273802912,1.7517590813688,118.53706056655562,9.4,207.82486250152982,0.2981472619708245,1.1751374984689866,0.03486422497061883,0.02435629399384937,9.4
0.052004284573198604,3.776,0.00427744295522872,23.70182045112802,1.751746620406174,118.53695787560471,9.4,207.82350442549182,0.2981795488719232,1.1764955745069758,0.03486696824146308,0.024367584186309355,9.41
0.052140752012907646,3.776,0.0042768439649117805,23.701788313310594,1.751734188552821,118.5368551563627,9.4,207.82214756617648,0.29821168668935144,1.1778524338223137,0.03486969889678249,0.024378836189052414,9.42
0.052277376680078404,3.776,0.004276247884762934,23.701756323874907,1.7517217857302307,118.53675240890618,9.4,207.82079192356002,0.2982436761250394,1.1792080764387767,0.03487241699511609,0.02439005012049181,9.43
0.05241415843366309,3.776,0.004275654699050743,23.701724482122536,1.7517094118601044,118.53664963331155,9.4,207.81943749761245,0.29827551787741,1.1805625023863522,0.03487512259470781,0.02440122609873629,9.44
0.05255109713261777,3.776,0.004275064392143642,23.70169278735855,1.7516970668643548,118.536546829655,9.4,207.8180842882976,0.298307212641398,1.181915711701201,0.03487781575350828,0.024412364241590396,9.450000000000001
0.05268819263590299,3.776,0.004274476948509174,23.70166123889148,1.751684750665105,118.53644399801249,9.4,207.8167322955732,0.298338761108468,1.1832677044256177,0.03488049652917652,0.024423464666554782,9.46
0.05282544480248463,3.776,0.0042738923527132315,23.701629836033312,1.7516724631846883,118.53634113845982,9.4,207.8153815193908,0.298370163966634,1.1846184806079956,0.034883164979081664,0.024434527490826558,9.47
0.05296285349133449,3.776,0.004273310589419299,23.701598578099468,1.7516602043456473,118.53623825107255,9.4,207.814031959696,0.2984014219004772,1.1859680403027872,0.034885821160304684,0.0244455528312996,9.48
0.05310041856143106,3.776,0.004272731643387708,23.70156746440878,1.7516479740707338,118.53613533592605,9.4,207.8126836164283,0.2984325355911646,1.1873163835704679,0.03488846512964005,0.024456540804564903,9.49
0.05323813987176016,3.776,0.004272155499474902,23.701536494283477,1.751635772282908,118.53603239309548,9.4,207.81133648952127,0.29846350571646757,1.1886635104774983,0.03489109694359743,0.0244674915269109,9.5
0.053376017281315684,3.776,0.0042715821426327,23.701505667049165,1.7516235989053373,118.53592942265581,9.4,207.80999057890247,0.2984943329507797,1.1900094210962882,0.034893716658403365,0.02447840511432382,9.51
0.053514050649100246,3.776,0.004271011557907573,23.70147498203481,1.751611453861397,118.5358264246818,9.4,207.80864588449361,0.2985250179651352,1.1913541155051592,0.03489632433000289,0.02448928168248802,9.52
0.053652239834125884,3.776,0.004270443730439924,23.701444438572718,1.7515993370746687,118.53572339924801,9.4,207.80730240621045,0.2985555614272266,1.1926975937883089,0.03489892001406121,0.024500121346786346,9.53
0.05379058469541477,3.776,0.004269878645463377,23.70141403599852,1.7515872484689405,118.5356203464288,9.4,207.80596014396298,0.29858596400142295,1.1940398560357741,0.034901503765965305,0.024510924222300487,9.540000000000001
0.053929085091999764,3.776,0.0042693162883040685,23.701383773651155,1.7515751879682055,118.53551726629831,9.4,207.80461909765535,0.2986162263487874,1.195380902343395,0.03490407564082556,0.02452169042381132,9.55
0.05406774088292525,3.776,0.004268756644379953,23.701353650872846,1.7515631554966624,118.53541415893051,9.4,207.80327926718596,0.29864634912709487,1.1967207328127794,0.03490663569347738,0.024532420065799292,9.56
0.0542065519272477,3.776,0.004268199699200109,23.701323667009092,1.7515511509787138,118.53531102439915,9.4,207.80194065244746,0.29867633299085,1.1980593475512669,0.03490918397848276,0.02454311326244476,9.57
0.054345518084036364,3.776,0.004267645438364046,23.701293821408637,1.7515391743389666,118.5352078627778,9.4,207.80060325332684,0.29870617859130427,1.1993967466718938,0.034911720550131906,0.024553770127628376,9.58
0.05448463921237391,3.776,0.004267093847561033,23.701264113423466,1.751527225502231,118.5351046741398,9.4,207.79926706970537,0.29873588657647354,1.2007329302933576,0.034914245462444767,0.02456439077493146,9.59
0.05462391517135711,3.776,0.004266544912569419,23.701234542408784,1.7515153043935197,118.53500145855833,9.4,207.79793210145874,0.2987654575911553,1.202067898539982,0.03491675876917262,0.02457497531763637,9.6
0.05476334582009747,3.776,0.004265998619255968,23.701205107722995,1.751503410938048,118.53489821610634,9.4,207.79659834845705,0.298794892276946,1.2034016515416817,0.034919260523799615,0.02458552386872688,9.61
0.05490293101772189,3.776,0.004265454953575193,23.701175808727683,1.751491545061233,118.53479494685662,9.4,207.7952658105648,0.29882419127225796,1.2047341894339287,0.03492175077954431,0.024596036540888565,9.620000000000001
0.05504267062337324,3.776,0.004264913901568706,23.701146644787606,1.7514797066886925,118.53469165088173,9.4,207.79393448764102,0.2988533552123366,1.2060655123577164,0.034924229589361214,0.024606513446509187,9.63
0.05518256449621112,3.776,0.004264375449364564,23.701117615270665,1.7514678957462453,118.53458832825403,9.4,207.79260437953923,0.29888238472927714,1.2073956204595264,0.03492669700594227,0.024616954697679085,9.64
0.05532261249541239,3.776,0.004263839583176622,23.7010887195479,1.7514561121599102,118.53448497904571,9.4,207.79127548610745,0.29891128045204163,1.208724513891294,0.034929153081718387,0.024627360406191567,9.65
0.05546281448017187,3.776,0.004263306289303902,23.70105995699347,1.7514443558559054,118.53438160332877,9.4,207.78994780718838,0.2989400430064755,1.2100521928103747,0.03493159786886095,0.024637730683543305,9.66
0.055603170309702896,3.776,0.004262775554129954,23.70103132698462,1.7514326267606486,118.53427820117498,9.4,207.78862134261925,0.29896867301532415,1.2113786573795098,0.03493403141928326,0.024648065640934733,9.67
0.055743679843238005,3.776,0.004262247364122232,23.701002828901693,1.7514209248007553,118.53417477265596,9.4,207.78729609223197,0.2989971710982498,1.2127039077667932,0.034936453784642045,0.02465836538927045,9.68
0.05588434294002953,3.776,0.0042617217058314736,23.700974462128094,1.7514092499030391,118.5340713178431,9.4,207.78597205585314,0.2990255378718475,1.2140279441456379,0.03493886501633891,0.024668630039159627,9.69
0.05602515945935022,3.776,0.00426119856589108,23.70094622605028,1.7513976019945114,118.53396783680762,9.4,207.78464923330404,0.2990537739496618,1.2153507666947434,0.0349412651655218,0.024678859700916413,9.700000000000001
0.056166129260493795,3.776,0.0042606779310165105,23.70091812005774,1.7513859810023802,118.53386432962053,9.4,207.78332762440073,0.2990818799422029,1.2166723755980617,0.03494365428308641,0.02468905448456034,9.71
0.056307252202775666,3.776,0.004260159788004673,23.700890143542978,1.7513743868540497,118.53376079635267,9.4,207.78200722895403,0.2991098564569628,1.2179927710447656,0.03494603241967767,0.024699214499816758,9.72
0.056448528145533444,3.776,0.004259644123733328,23.70086229590151,1.7513628194771202,118.53365723707466,9.4,207.78068804676957,0.29913770409843127,1.219311953229215,0.03494839962569112,0.02470933985611722,9.73
0.05658995694812758,3.776,0.004259130925160493,23.70083457653183,1.751351278799387,118.53355365185698,9.4,207.77937007764785,0.29916542346811204,1.2206299223509254,0.034950755951274365,0.02471943066259993,9.74
0.05673153846994195,3.776,0.004258620179323853,23.700806984835403,1.7513397647488405,118.53345004076986,9.4,207.77805332138425,0.29919301516453856,1.221946678614535,0.03495310144632845,0.02472948702811015,9.75
0.05687327257038445,3.776,0.004258111873340177,23.700779520216653,1.7513282772536647,118.53334640388339,9.4,207.776737777769,0.2992204797832898,1.2232622222297727,0.034955436160509244,0.024739509061200638,9.76
0.057015159108887575,3.776,0.004257605994404742,23.700752182082937,1.7513168162422381,118.53324274126741,9.4,207.77542344658735,0.29924781791700605,1.2245765534114263,0.034957760143228864,0.024749496870132056,9.77
0.05715719794490902,3.776,0.004257102529790753,23.70072496984454,1.7513053816431319,118.53313905299164,9.4,207.77411032761947,0.2992750301554044,1.2258896723793111,0.034960073443657015,0.024759450562873424,9.78
0.05729938893793227,3.776,0.004256601466848783,23.70069788291465,1.7512939733851098,118.53303533912558,9.4,207.77279842064056,0.2993021170852944,1.2272015793582376,0.034962376110722365,0.024769370247102535,9.790000000000001
0.0574417319474671,3.776,0.004256102793006203,23.70067092070935,1.7512825913971284,118.53293159973853,9.4,207.77148772542083,0.29932907929059344,1.2285122745779802,0.034964668193113904,0.0247792560302064,9.8
0.05758422683305027,3.776,0.004255606495766624,23.7006440826476,1.751271235608335,118.53282783489963,9.4,207.77017824172555,0.29935591735234207,1.229821758273247,0.03496694973928229,0.02478910801928168,9.81
0.05772687345424601,3.776,0.004255112562709349,23.70061736815122,1.7512599059480687,118.53272404467783,9.4,207.76886996931515,0.29938263184871944,1.2311300306836472,0.03496922079744118,0.024798926321135145,9.82
0.057869671670646605,3.776,0.004254620981488816,23.700590776644884,1.7512486023458587,118.53262022914187,9.4,207.76756290794512,0.2994092233550583,1.2324370920536616,0.034971481415568544,0.024808711042284094,9.83
0.05801262134187298,3.776,0.004254131739834061,23.700564307556082,1.7512373247314246,118.53251638836032,9.4,207.76625705736618,0.29943569244386015,1.233742942632611,0.034973731641408025,0.02481846228895681,9.84
0.05815572232757524,3.776,0.004253644825548172,23.70053796031513,1.7512260730346754,118.53241252240157,9.4,207.76495241732417,0.2994620396848103,1.235047582674626,0.03497597152247021,0.024828180167093015,9.85
0.0582989744874332,3.776,0.004253160226507764,23.70051173435515,1.7512148471857092,118.53230863133383,9.4,207.76364898756017,0.29948826564479275,1.2363510124386168,0.03497820110603393,0.024837864782344312,9.86
0.05844237768115703,3.776,0.004252677930662438,23.700485629112038,1.7512036471148127,118.5322047152251,9.4,207.76234676781056,0.29951437088790506,1.2376532321882425,0.0349804204391476,0.024847516240074644,9.870000000000001
0.058585931768487635,3.776,0.004252197926034262,23.70045964402447,1.7511924727524606,118.53210077414323,9.4,207.76104575780693,0.2995403559754732,1.238954242191881,0.03498262956863042,0.02485713464536074,9.88
0.0587296366091974,3.776,0.0042517202007172515,23.700433778533878,1.751181324029315,118.53199680815585,9.4,207.7597459572762,0.2995662214660659,1.2402540427226,0.03498482854107373,0.02486672010299259,9.89
0.058873492063090595,3.776,0.004251244742876846,23.700408032084432,1.7511702008762253,118.53189281733044,9.4,207.7584473659407,0.2995919679155096,1.2415526340581267,0.03498701740284222,0.02487627271747388,9.9
0.059017497990003956,3.776,0.004250771540749407,23.70038240412304,1.751159103224227,118.5317888017343,9.4,207.75714998351802,0.29961759587690306,1.2428500164808176,0.034989196200075214,0.02488579259302248,9.91
0.05916165424980723,3.776,0.004250300582641698,23.70035689409931,1.7511480310045422,118.53168476143449,9.4,207.7558538097212,0.2996431059006312,1.2441461902776305,0.03499136497868791,0.024895279833570882,9.92
0.05930596070240369,3.776,0.0042498318569303955,23.700331501465563,1.7511369841485778,118.53158069649797,9.4,207.75455884425872,0.29966849853438,1.2454411557400944,0.03499352378437263,0.024904734542766694,9.93
