Time,A,R,E,G,A_im,v_max,k,f,gamma,beta,pi1,lambdaE,muA,muR,muE,muG,b1,sigma1,mA,mG,R0,body,r1a,r1b,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
6.5,0.9107978916219486,1071.6782755767701,4156.590792415918,1671662.63907988,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4043.954059394786,0.4043954059394786,8313181.584831837,182.1595783243897,60.57302608108196,910.7978916219486,0.22769947290548714,267.91956889419254,1039.1476981039796,8358313.1953994,0.22769947290548714,0.0029282469416771037
6.51,0.910259367311246,1071.4259058835185,4155.306187541088,1671170.3034788074,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4042.801560482302,0.4042801560482302,8310612.375082175,182.0518734622492,60.5185021000905,910.259367311246,0.2275648418278115,267.8564764708796,1038.826546885272,8355851.517394037,0.2275648418278115,0.0029258264016312303
6.52,0.9097224017134417,1071.1725484048716,4154.019420931362,1670676.903938804,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4041.646548981657,0.4041646548981657,8308038.841862724,181.94448034268834,60.46407238998335,909.7224017134416,0.2274306004283604,267.7931371012179,1038.5048552328406,8353384.51969402,0.2274306004283604,0.0029234089901531628
6.53,0.9091869843745156,1070.9182097141381,4152.730513808809,1670182.4506784233,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4040.4890486710824,0.40404890486710826,8305461.0276176175,181.83739687490313,60.40973652431782,909.1869843745156,0.2272967460936289,267.72955242853453,1038.1826284522022,8350912.253392116,0.2272967460936289,0.0029209946928052573
6.54,0.9086531049039102,1070.66289634788,4151.439487260752,1669686.9538776707,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4039.3290832400844,0.40393290832400847,8302878.974521504,181.73062098078202,60.35549407872286,908.6531049039102,0.22716327622597754,267.66572408697,1037.859871815188,8348434.769388353,0.22716327622597754,0.0029185834952157436
6.55,0.9081207529736439,1070.4066148063312,4150.1463622415595,1669190.4236794424,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4038.1666762928176,0.4038166676292818,8300292.724483119,181.62415059472877,60.30134463087415,908.1207529736439,0.22703018824341098,267.6016537015828,1037.5365905603899,8345952.118397212,0.22703018824341098,0.002916175383077684
6.56,0.9075899183174282,1070.1493715538159,4148.851159574436,1668692.8701909662,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4037.0018513514574,0.4037001851351458,8297702.319148871,181.51798366348564,60.24728776046927,907.5899183174282,0.22689747957935705,267.53734288845396,1037.212789893609,8343464.350954831,0.22689747957935705,0.0029137703421479246
6.57,0.9070605907297812,1069.8911730191664,4147.553899953209,1668194.303485241,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4035.8346318595704,0.403583463185957,8295107.799906419,181.41211814595624,60.19332304920265,907.0605907297812,0.2267651476824453,267.4727932547916,1036.8884749883023,8340971.517426205,0.2267651476824453,0.0029113683582460306
6.58,0.9065327600651445,1069.6320255961423,4146.254603944117,1667694.7336024772,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4034.6650411854916,0.40346650411854923,8292509.2078882335,181.3065520130289,60.13945008074037,906.5327600651445,0.22663319001628612,267.40800639903557,1036.5636509860292,8338473.668012386,0.22663319001628612,0.0029089694172532267
6.59,0.9060064282538292,1069.371930490003,4144.953267354249,1667194.155086731,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4033.4930664185117,0.40334930664185115,8289906.534708498,181.20128565076584,60.08566888055459,906.0064282538292,0.2265016070634573,267.34298262250076,1036.2383168385622,8335970.775433656,0.2265016070634573,0.002906573529654449
6.6,0.9054815760401775,1069.110897983066,4143.649929415094,1666692.5897918202,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4032.318758587233,0.40323187585872333,8287299.858830189,181.09631520803552,60.0319786983288,905.4815760401775,0.22637039401004438,267.2777244957665,1035.9124823537736,8333462.948959101,0.22637039401004438,0.0029041806626023087
6.61,0.904958193124763,1068.8489345071944,4142.344610993903,1666190.0480907636,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4031.1421418433356,0.40311421418433363,8284689.221987806,180.9916386249526,59.978379111442266,904.958193124763,0.22623954828119075,267.2122336267986,1035.5861527484758,8330950.240453818,0.22623954828119075,0.0029017908014848763
6.62,0.9044362698037618,1068.5860462295877,4141.037331732147,1665686.5396356166,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4029.96323865206,0.40299632386520606,8282074.663464295,180.88725396075236,59.924869718879144,904.4362698037618,0.22610906745094045,267.14651155739693,1035.2593329330368,8328432.698178083,0.22610906745094045,0.0028994039328487154
6.63,0.903915796438664,1068.3222392802536,4139.728111132534,1665182.0740402136,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4028.7820713906476,0.4028782071390648,8279456.2222650675,180.78315928773281,59.87145012182226,903.9157964386641,0.225978949109666,267.0805598200634,1034.9320277831334,8325910.370201068,0.225978949109666,0.002897020043316442
6.64,0.9033967634555882,1068.0575197523406,4138.416968560389,1664676.6608813542,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4027.5986623511276,0.40275986623511273,8276833.9371207785,180.67935269111763,59.81811992363428,903.3967634555881,0.22584919086389704,267.01437993808514,1034.6042421400973,8323383.304406771,0.22584919086389704,0.002894639119586002
6.65,0.9028791613445947,1067.7918937024717,4137.10392324504,1664170.309699987,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4026.4130337430815,0.4026413033743082,8274207.8464900805,180.57583226891893,59.76487872983863,902.8791613445946,0.22571979033614867,266.94797342561793,1034.27598081126,8320851.548499935,0.22571979033614867,0.002892261148429933
6.66,0.9023629806589999,1067.525367151077,4135.788994281197,1663663.0300023942,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4025.2252076964205,0.4025225207696421,8271577.988562394,180.47259613179997,59.711726148100304,902.3629806589998,0.22559074516474997,266.88134178776926,1033.9472485702993,8318315.150011972,0.22559074516474997,0.0028898861166946174
6.67,0.9018482120146898,1067.2579460827267,4134.472200630331,1663154.8312613762,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4024.035206264158,0.4024035206264158,8268944.401260662,180.36964240293796,59.65866178820646,901.8482120146898,0.22546205300367245,266.81448652068167,1033.6180501575827,8315774.1563068805,0.22546205300367245,0.0028875140112995315
6.68,0.901334846089434,1066.989636446464,4133.153561122062,1662645.7229174352,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4022.843051425184,0.40228430514251845,8266307.122244123,180.2669692178868,59.605685262047196,901.334846089434,0.2253337115223585,266.747409111616,1033.2883902805154,8313228.614587177,0.2253337115223585,0.0028851448192364843
6.69,0.9008228736221999,1066.720444156139,4131.8330944555355,1662135.7143799616,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4021.648765087039,0.4021648765087039,8263666.188911071,180.16457472443997,59.55279618359587,900.8228736222,0.22520571840554998,266.6801110390347,1032.9582736138839,8310678.571899808,0.22520571840554998,0.0028827785275688475
6.7,0.9003122854124661,1066.4503750907402,4130.510819200807,1661624.8150284158,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4020.4523690886886,0.40204523690886884,8261021.6384016145,180.0624570824932,59.49999416888955,900.312285412466,0.22507807135311653,266.61259377268505,1032.6277048002019,8308124.075142079,0.22507807135311653,0.002880415123430778
6.71,0.8998030723195364,1066.1794350947296,4129.186753800225,1661113.0342135148,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4019.2538852032967,0.40192538852032966,8258373.507600451,179.96061446390726,59.44727883600922,899.8030723195363,0.2249507680798841,266.5448587736824,1032.2966884500563,8305565.171067574,0.2249507680798841,0.0028780545940264362
6.72,0.8992952252618538,1065.9076299783735,4127.860916569808,1660600.3812584155,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4018.053335141003,0.4018053335141003,8255721.833139616,179.85904505237076,59.39464980505997,899.2952252618538,0.22482380631546345,266.4769074945934,1031.965229142452,8303001.906292077,0.22482380631546345,0.0028756969266291905
6.73,0.8987887352163143,1065.6349655180773,4126.5333257006305,1660086.8654599001,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4016.8507405516957,0.40168507405516957,8253066.651401261,179.75774704326287,59.34210669815105,898.7887352163143,0.22469718380407858,266.4087413795193,1031.6333314251576,8300434.327299501,0.22469718380407858,0.00287334210858082
6.74,0.8982835932175811,1065.3614474567173,4125.203999260204,1659572.4960895593,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4015.6461230277864,0.4015646123027787,8250407.998520408,179.65671864351623,59.289649139375875,898.2835932175811,0.22457089830439528,266.34036186417933,1031.300999815051,8297862.480447796,0.22457089830439528,0.00287099012729071
6.75,0.897779790357398,1065.0870815039746,4123.872955193859,1659057.2823949778,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4014.439504106989,0.4014439504106989,8247745.910387717,179.55595807147958,59.23727675479177,897.7797903573979,0.2244449475893495,266.27177037599364,1030.9682387984647,8295286.411974888,0.2244449475893495,0.0028686409702350334
6.76,0.8972773177839033,1064.8118733366678,4122.5402113261225,1658541.2336009182,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4013.23090527509,0.40132309052750903,8245080.422652245,179.45546355678067,59.18498917239983,897.2773177839033,0.22431932944597582,266.20296833416694,1030.6350528315306,8292706.168004591,0.22431932944597582,0.002866294624955936
6.77,0.8967761667009441,1064.535828599086,4121.205785362108,1658024.358910506,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4012.0203479687293,0.40120203479687294,8242411.570724216,179.35523334018882,59.13278602212456,896.776166700944,0.22419404167523602,266.1339571497715,1030.301446340527,8290121.794552529,0.22419404167523602,0.002863951079060705
6.78,0.8962763283673898,1064.2589529033214,4119.869694888891,1657506.6675064126,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4010.8078535781738,0.4010807853578173,8239739.389777782,179.25526567347796,59.080666935793495,896.2763283673899,0.22406908209184745,266.06473822583035,1029.9674237222227,8287533.337532063,0.22406908209184745,0.0028616103202209354
6.79,0.8957777940964462,1063.9812518296037,4118.531957376892,1656988.1685520422,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4009.5934434500928,0.4009593443450093,8237063.914753784,179.15555881928924,59.02863154711666,895.7777940964462,0.22394444852411155,265.9953129574009,1029.632989344223,8284940.842760211,0.22394444852411155,0.0028592723361716937
6.8,0.8952805552549694,1063.7027309266311,4117.192590181259,1656468.871192714,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4008.3771388903374,0.4008377138890338,8234385.180362519,179.05611105099388,58.97667949166598,895.2805552549694,0.22382013881374235,265.9256827316578,1029.2981475453148,8282344.35596357,0.22382013881374235,0.0028569371147106654
6.81,0.8947846032627793,1063.4233957119056,4115.85161054325,1655948.7845568475,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4007.1589611667164,0.4007158961166717,8231703.2210865,178.95692065255585,58.92481040685461,894.7846032627793,0.22369615081569483,265.8558489279764,1028.9629026358125,8279743.922784237,0.22369615081569483,0.0028546046436973053
6.82,0.8942899379262594,1063.1432489079232,4114.509022941301,1655427.8633422942,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4005.9388040542262,0.40059388040542265,8229018.045882601,178.8579875852519,58.87302429957137,894.2899379262594,0.22357248448156486,265.7858122269808,1028.6272557353252,8277139.316711471,0.22357248448156486,0.0028522749302177654
6.83,0.8937965474994347,1062.8622970552037,4113.164849355939,1654906.137994988,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4004.716738749706,0.4004716738749706,8226329.698711878,178.75930949988694,58.82132066640593,893.7965474994347,0.22344913687485868,265.71557426380093,1028.2912123389847,8274530.689974939,0.22344913687485868,0.002849947954725779
6.84,0.8933044207600768,1062.5805465072465,4111.81911094024,1654383.635860323,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4003.4928291927936,0.40034928291927935,8223638.221880479,178.66088415201534,58.76969902669896,893.3044207600768,0.2233261051900192,265.6451366268116,1027.95477773506,8271918.179301615,0.2233261051900192,0.0028476236988257447
6.85,0.8928135495290582,1062.2980025950692,4110.4718241961245,1653860.364730897,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4002.2670935262468,0.4002267093526247,8220943.648392249,178.56270990581166,58.7181590335956,892.8135495290583,0.22320338738226456,265.5745006487673,1027.6179560490311,8269301.823654484,0.22320338738226456,0.0028453021510635975
6.86,0.8923239256859661,1062.0146706171136,4109.123005504601,1653336.332328391,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4001.0395497280147,0.4001039549728015,8218246.011009201,178.46478513719322,58.66670034237409,892.3239256859661,0.22308098142149152,265.5036676542784,1027.2807513761502,8266681.661641955,0.22308098142149152,0.002842983300063453
6.87,0.8918355411686013,1061.7305558395142,4107.772671126857,1652811.5463035346,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3999.8102156111386,0.3999810215611139,8215545.342253714,178.36710823372027,58.61532261043218,891.8355411686013,0.22295888529215033,265.43263895987855,1026.9431677817142,8264057.7315176735,0.22295888529215033,0.0028406671345271193
6.88,0.8913483879724804,1061.445663496372,4106.420837205363,1652286.0142360718,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3998.5791088236624,0.3998579108823663,8212841.674410725,178.26967759449607,58.564025497273654,891.3483879724804,0.2228370969931201,265.361415874093,1026.6052093013407,8261430.071180359,0.2228370969931201,0.0028383536432336127
6.89,0.8908624581503348,1061.1599987900236,4105.067519764963,1651759.7436347278,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3997.346246848543,0.3997346246848543,8210135.039529927,178.17249163006696,58.51280866449462,890.8624581503349,0.2227156145375837,265.2899996975059,1026.2668799412409,8258798.718173639,0.2227156145375837,0.0028360428150386603
6.9,0.8903777438116125,1060.8735668913137,4103.712734713987,1651232.7419371728,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3996.1116470035568,0.3996111647003557,8207425.469427973,178.0755487623225,58.46167177576996,890.3777438116125,0.22259443595290312,265.2183917228284,1025.9281836784967,8256163.709685864,0.22259443595290312,0.002833734638874197
6.91,0.8898942371219779,1060.5863729398652,4102.356497845332,1650705.016509991,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3994.875326441208,0.39948753264412085,8204712.995690664,177.97884742439558,58.41061449683938,889.8942371219779,0.22247355928049448,265.1465932349663,1025.589124461333,8253525.082549955,0.22247355928049448,0.0028314291037478605
6.92,0.8894119303028122,1060.2984220443511,4100.998824837576,1650176.5746486434,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3993.637302148635,0.3993637302148635,8201997.649675151,177.88238606056242,58.35963649549364,889.4119303028122,0.22235298257570305,265.0746055110878,1025.249706209394,8250882.873243216,0.22235298257570305,0.0028291261987424764
6.93,0.8889308156307143,1060.0097192827652,4099.639731256067,1649647.423577436,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3992.397590947523,0.39923975909475234,8199279.462512134,177.78616312614287,58.30873744156061,888.9308156307143,0.22223270390767857,265.0024298206913,1024.9099328140167,8248237.11788718,0.22223270390767857,0.002826825913015539
