T,CA,IP3,IP3INJ,X000,X001,X010,X011,X100,X101,X110
1886.0,52.082474,13.020647,0.0,982.66437,3.1987321,1.2794898,0.0041649467,12.794898,0.041649468,0.016659748
1888.0,52.082474,13.020647,0.0,982.66437,3.1987319,1.2794898,0.0041649467,12.794898,0.041649468,0.016659748
1890.0,52.082474,13.020646,0.0,982.66437,3.1987319,1.2794898,0.0041649467,12.794898,0.041649465,0.016659748
1892.0,52.082474,13.020646,0.0,982.66437,3.1987317,1.2794898,0.0041649463,12.794898,0.041649465,0.016659748
1894.0,52.082474,13.020645,0.0,982.66437,3.1987317,1.2794898,0.0041649463,12.794898,0.041649465,0.016659748
1896.0,52.082474,13.020645,0.0,982.66437,3.1987314,1.2794898,0.0041649463,12.794897,0.041649461,0.016659748
1898.0,52.082474,13.020644,0.0,982.66437,3.1987314,1.2794898,0.0041649458,12.794897,0.041649461,0.016659748
1900.0,52.082474,13.020644,0.0,982.66437,3.1987312,1.2794898,0.0041649458,12.794897,0.041649457,0.016659748
1902.0,52.082474,13.020643,0.0,982.66437,3.1987312,1.2794898,0.0041649458,12.794897,0.041649457,0.016659748
1904.0,52.082474,13.020643,0.0,982.66437,3.1987309,1.2794898,0.0041649458,12.794897,0.041649457,0.016659748
1906.0,52.082474,13.020643,0.0,982.66437,3.1987309,1.2794898,0.0041649453,12.794897,0.041649453,0.016659748
1908.0,52.082474,13.020642,0.0,982.66437,3.1987307,1.2794898,0.0041649453,12.794897,0.041649453,0.016659748
1910.0,52.082474,13.020642,0.0,982.66437,3.1987307,1.2794898,0.0041649453,12.794897,0.041649453,0.016659748
1912.0,52.082474,13.020641,0.0,982.66437,3.1987307,1.2794898,0.0041649449,12.794897,0.04164945,0.016659748
1914.0,52.082474,13.020641,0.0,982.66437,3.1987305,1.2794898,0.0041649449,12.794897,0.04164945,0.016659748
1916.0,52.082474,13.020641,0.0,982.66437,3.1987305,1.2794898,0.0041649449,12.794897,0.041649446,0.016659748
1918.0,52.082474,13.02064,0.0,982.66437,3.1987302,1.2794898,0.0041649449,12.794897,0.041649446,0.016659748
1920.0,52.082474,13.02064,0.0,982.66437,3.1987302,1.2794898,0.0041649444,12.794897,0.041649446,0.016659748
1922.0,52.082474,13.02064,0.0,982.66437,3.1987302,1.2794898,0.0041649444,12.794897,0.041649442,0.016659748
1924.0,52.082474,13.020639,0.0,982.66437,3.19873,1.2794898,0.0041649444,12.794897,0.041649442,0.016659748
1926.0,52.082474,13.020639,0.0,982.66437,3.19873,1.2794898,0.0041649439,12.794897,0.041649442,0.016659748
1928.0,52.082474,13.020639,0.0,982.66437,3.19873,1.2794898,0.0041649439,12.794897,0.041649438,0.016659748
1930.0,52.082474,13.020638,0.0,982.66437,3.1987298,1.2794898,0.0041649439,12.794897,0.041649438,0.016659748
1932.0,52.082474,13.020638,0.0,982.66437,3.1987298,1.2794898,0.0041649439,12.794897,0.041649438,0.016659748
1934.0,52.082474,13.020638,0.0,982.66437,3.1987295,1.2794898,0.0041649435,12.794897,0.041649438,0.016659748
1936.0,52.08247,13.020638,0.0,982.66437,3.1987295,1.2794898,0.0041649435,12.794897,0.041649435,0.016659748
1938.0,52.08247,13.020638,0.0,982.66437,3.1987295,1.2794898,0.0041649435,12.794897,0.041649435,0.016659748
1940.0,52.08247,13.020638,0.0,982.66437,3.1987293,1.2794898,0.0041649435,12.794897,0.041649435,0.016659746
1942.0,52.08247,13.020637,0.0,982.66437,3.1987293,1.2794898,0.004164943,12.794897,0.041649431,0.016659746
1944.0,52.08247,13.020637,0.0,982.66437,3.1987293,1.2794898,0.004164943,12.794897,0.041649431,0.016659746
1946.0,52.08247,13.020637,0.0,982.66437,3.198729,1.2794898,0.004164943,12.794897,0.041649431,0.016659746
1948.0,52.08247,13.020636,0.0,982.66437,3.198729,1.2794898,0.004164943,12.794897,0.041649431,0.016659746
1950.0,52.08247,13.020636,0.0,982.66437,3.198729,1.2794898,0.004164943,12.794897,0.041649427,0.016659746
1952.0,52.08247,13.020636,0.0,982.66437,3.198729,1.2794898,0.0041649425,12.794897,0.041649427,0.016659746
1954.0,52.08247,13.020635,0.0,982.66437,3.1987288,1.2794898,0.0041649425,12.794897,0.041649427,0.016659746
1956.0,52.08247,13.020635,0.0,982.66437,3.1987288,1.2794898,0.0041649425,12.794897,0.041649424,0.016659746
1958.0,52.08247,13.020635,0.0,982.66437,3.1987288,1.2794898,0.0041649425,12.794897,0.041649424,0.016659746
1960.0,52.08247,13.020635,0.0,982.66437,3.1987286,1.2794898,0.0041649425,12.794897,0.041649424,0.016659746
1962.0,52.08247,13.020634,0.0,982.66437,3.1987286,1.2794898,0.0041649421,12.794897,0.041649424,0.016659746
1964.0,52.08247,13.020634,0.0,982.66437,3.1987286,1.2794898,0.0041649421,12.794897,0.04164942,0.016659746
1966.0,52.08247,13.020634,0.0,982.66437,3.1987283,1.2794898,0.0041649421,12.794897,0.04164942,0.016659746
1968.0,52.08247,13.020634,0.0,982.66437,3.1987283,1.2794898,0.0041649421,12.794897,0.04164942,0.016659746
1970.0,52.08247,13.020633,0.0,982.66437,3.1987283,1.2794898,0.0041649421,12.794897,0.04164942,0.016659746
1972.0,52.08247,13.020633,0.0,982.66437,3.1987283,1.2794898,0.0041649416,12.794897,0.041649416,0.016659746
1974.0,52.08247,13.020633,0.0,982.66437,3.1987281,1.2794898,0.0041649416,12.794897,0.041649416,0.016659746
1976.0,52.08247,13.020633,0.0,982.66437,3.1987281,1.2794898,0.0041649416,12.794897,0.041649416,0.016659746
1978.0,52.08247,13.020632,0.0,982.66437,3.1987281,1.2794898,0.0041649416,12.794897,0.041649416,0.016659746
1980.0,52.08247,13.020632,0.0,982.66437,3.1987281,1.2794898,0.0041649416,12.794897,0.041649416,0.016659746
1982.0,52.08247,13.020632,0.0,982.66437,3.1987278,1.2794896,0.0041649416,12.794897,0.041649412,0.016659746
1984.0,52.08247,13.020632,0.0,982.66437,3.1987278,1.2794896,0.0041649411,12.794897,0.041649412,0.016659746
1986.0,52.08247,13.020631,0.0,982.66437,3.1987278,1.2794896,0.0041649411,12.794897,0.041649412,0.016659746
1988.0,52.08247,13.020631,0.0,982.66437,3.1987278,1.2794896,0.0041649411,12.794897,0.041649412,0.016659746
1990.0,52.08247,13.020631,0.0,982.66437,3.1987276,1.2794896,0.0041649411,12.794897,0.041649412,0.016659746
1992.0,52.08247,13.020631,0.0,982.66437,3.1987276,1.2794896,0.0041649411,12.794897,0.041649409,0.016659746
1994.0,52.08247,13.020631,0.0,982.66437,3.1987276,1.2794896,0.0041649411,12.794897,0.041649409,0.016659746
1996.0,52.08247,13.02063,0.0,982.66437,3.1987276,1.2794896,0.0041649407,12.794897,0.041649409,0.016659746
1998.0,52.08247,13.02063,0.0,982.66437,3.1987276,1.2794896,0.0041649407,12.794897,0.041649409,0.016659746
2000.0,52.08247,13.02063,0.0,982.66437,3.1987274,1.2794896,0.0041649407,12.794897,0.041649409,0.016659746
