Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,parameter_1,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_24
0.24,1106.3655180454837,4.50437966591118e-08,3.5855194799590336e-08,1.123527694537068e-11,2.1984106626325137e-22,5.2017836710558905e-23,1044.1977544432184,0.283109440668412,0.6717183582200014,0.0005153760663418986,1.3417823329726258e-07,1.5349287704099957e-09,14.98333116049012,7.02285886219347e-06,91.38217989646614,276.3088485475844,6.218489987553402,3.781510012446597,0.020353210982805306,19.73434178164601,5.886385051487942e-25,5.752656285357836e-14,93.63448191864988,1.7648136167016153e-09,7.4854206613155255e-06,63.747817199373,16.497480320812624,0.0,1.0,9.60842873710283e-07,3.5855194799590337e-10,1.5974703898091428e-20,3.2976159939487705e-21,3.4484382810748393e-23,5.415474247368906e-26,1.625892188669509e-12,2.876328142678918e-14,-74.83263926210955,5.240726485932626,0.006717183582200014,4.5348723227328594e-06,2.012673499458939e-06,2.883584672270628e-08,1.412134468777196e-10,7.019764387972045e-05,3.511429431096735e-06,-70.36893628821834,14.678803558652213,6.218489987553402,0.09138635829241618,0.010176605491402653,3.8236121911922846e-08,1.623628527365486e-10,9.422065373139741e-05,3.7427103306577628e-06,-97.55046458990265,-25.845082965065586
0.25,1105.6564892605845,5.573004116199568e-08,4.655511927157532e-08,1.5318930185555276e-11,3.857350007231552e-22,9.593251611067534e-23,1042.5357053960572,0.2918684413264662,0.7246639442547532,0.0005834562972504235,1.611257135236702e-07,1.8389358247061112e-09,13.608053213686292,7.695821263757331e-06,92.04842839580867,275.91508268122095,6.299843340393112,3.7001566596068876,0.021141851385685095,18.5408477218097,1.0399882184480246e-24,7.532516902440858e-14,94.34351069284477,2.1754320904455966e-09,8.415792458151815e-06,64.69060242854349,16.74739958029315,0.0,1.0,1.185810513878825e-06,4.6555119271575316e-10,2.693345251283632e-20,5.786025010847328e-21,5.770547706861191e-23,9.567891609721826e-26,2.0092830023934053e-12,3.766258451220429e-14,-67.11561978999336,5.361001482967951,0.0072466394425475325,5.288233648415289e-06,2.416885702855053e-06,3.2288045633295296e-08,1.6918209587296222e-10,7.170122214468397e-05,3.8479106318786656e-06,-63.01824193894807,14.118737272984982,6.299843340393112,0.08708791512303408,0.010570925692842547,4.4322267211718076e-08,2.0013975232099489e-10,9.976195113835858e-05,4.2078962290759075e-06,-91.08408698263406,-24.138221296810045
0.26,1105.0205125301834,6.819896054430276e-08,5.968455081507382e-08,2.0586868905348003e-11,6.586322214184523e-22,1.7186955875467378e-22,1041.004428010384,0.3002951655721403,0.7787671801413649,0.0006568139609595555,1.9168570151250812e-07,2.1775006252419588e-09,12.375364013157638,8.378906017219147e-06,92.64514019564757,275.5431770251304,6.37503171813662,3.6249682818633797,0.021883587816597848,17.426272181452354,1.7838358519454637e-24,9.714523273360682e-14,94.97948741011118,2.648648582614302e-09,9.395616597953962e-06,65.57098970094872,16.980845131517,0.0,1.0,1.4475404558787501e-06,5.968455081507382e-10,4.426946570519153e-20,9.879483321276784e-21,9.392884000469878e-23,1.6411289837898266e-25,2.4505547332147696e-12,4.857261636680341e-14,-60.206919505565644,5.473404761272824,0.007787671801413649,6.119932127493669e-06,2.875285522687622e-06,3.5801912667220535e-08,2.003300575222602e-10,7.290421254076494e-05,4.189453008609573e-06,-56.446561622861594,13.60167382186266,6.37503171813662,0.08277691798409051,0.010941793908298924,5.083176561955745e-08,2.436756696005158e-10,0.0001050625719646364,4.697808298976981e-06,-85.06502740874878,-22.548099321599693
0.27,1104.4499464412495,8.262171810067273e-08,7.562767739694436e-08,2.7300376320253368e-11,1.0967875276270286e-21,2.99821471252049e-22,1039.5923390026421,0.308406825846786,0.8339515462521105,0.0007355655608360947,2.2609798043794232e-07,2.5510754694412247e-09,11.270265438309384,9.069183703307966e-06,93.17967200686036,275.1915945651068,6.444527080064429,3.5554729199355717,0.022578703698910747,16.385187820765353,2.977942317973109e-24,1.235619651214668e-13,95.55005348309535,3.188473880461071e-09,1.0422137722631994e-05,66.39328199727666,17.198941052932778,0.0,1.0,1.749403365226496e-06,7.562767739694436e-10,7.108254035634913e-20,1.645181291440543e-20,1.4908009811220361e-22,2.73970693253526e-25,2.9532629118284472e-12,6.17809825607334e-14,-54.019915699051126,5.578395922676705,0.008339515462521105,7.033212093791528e-06,3.3914697065691346e-06,3.9351515758927645e-08,2.3469894318859267e-10,7.3831007475709e-05,4.534591851653983e-06,-50.56895624837346,13.1241981653381,6.444527080064429,0.07848737163520245,0.011289351849455374,5.773128273146223e-08,2.9333959700241856e-10,0.00011010166096522814,5.211068861315997e-06,-79.4597564061695,-21.066220887673705
0.28,1103.9379663604777,9.917197388916313e-08,9.480247318893966e-08,3.576080802245476e-11,1.784697278442309e-21,5.103035383966531e-22,1038.2889708756375,0.31622033558598955,0.8901450415957871,0.0008198200715389106,2.6459851066142343e-07,2.959869502620828e-09,10.279375820253115,9.763995452970413e-06,93.65858086810746,274.8589124520299,6.508764161005006,3.491235838994995,0.02322779120111534,15.41256908575543,4.8492919526222974e-24,1.5518233530231709e-13,96.06203354468393,3.798562271383478e-09,1.1492429023256036e-05,67.16146167283223,17.402729953983513,0.0,1.0,2.0947916703142034e-06,9.480247318893965e-10,1.1170234014422197e-19,2.6770459176634637e-20,2.31202791458665e-22,4.461348596412514e-25,3.520805517685034e-12,7.759116765115854e-14,-48.47763130748365,5.676416694514729,0.00890145041595787,8.031202389887833e-06,3.968977659921352e-06,4.291430006731582e-08,2.723079942411162e-10,7.450839075038216e-05,4.881997726485206e-06,-45.31017475361536,12.683181555389284,6.508764161005006,0.07424756416968127,0.01161389560055767,6.498370818080225e-08,3.4946772896728e-10,0.00011486290588156816,5.746214511628018e-06,-74.23761676912979,-19.684775108969994
0.29,1103.478473954568,1.1802513052916529e-07,1.1766083668425874e-07,4.631297743468937e-11,2.842686444288151e-21,8.49001150203903e-22,1037.0848542466927,0.3237521942625968,0.947279995975103,0.0009096793201104014,3.074189155732556e-07,3.403885267391807e-09,9.390748788921192,1.046097144732788e-05,94.08771481897854,274.54381274981904,6.568143557446223,3.4318564425537774,0.02383169609463289,14.503758553368021,7.718122166540043e-24,1.9264368747608442e-13,96.52152592772474,4.4821791576611715e-09,1.2603437092231767e-05,67.87921764363465,17.593179498983318,0.0,1.0,2.4871029818079813e-06,1.1766083668425874e-09,1.7207236017726383e-19,4.2640296664322266e-20,3.5105592137161e-22,7.10067239321684e-25,4.156491680085353e-12,9.632184373804221e-14,-43.51159448466299,5.76788994800234,0.009472799959751031,9.116922715180337e-06,4.611283733598834e-06,4.647161055366429e-08,3.1315744460004626e-10,7.496472828900618e-05,5.23048572366394e-06,-40.603473220696046,12.275755493528663,6.568143557446223,0.0700807770395232,0.011915848047316446,7.254918068145294e-08,4.123604825048278e-10,0.00011933425510650064,6.301718546115884e-06,-69.3705289093919,-18.396572425309717
0.3,1103.0660173877202,1.393576541505739e-07,1.4468856440685596e-07,5.934854980529962e-11,4.4389442225622514e-21,1.382864338393947e-21,1035.9714139528592,0.33101839873419864,1.0052928785743516,0.001005238356992098,3.547861111424967e-07,3.882960407207043e-09,8.593713803689266,1.115804129850032e-05,94.47229256685455,274.24507404181526,6.623034533729485,3.3769654662705157,0.02439147002864629,13.654436645040576,1.2027818057052923e-23,2.3661309203285873e-13,96.93398246753169,5.242179487260897e-09,1.3752023497219029e-05,68.5499698053332,17.771188322331792,0.0,1.0,2.929725286720521e-06,1.4468856440685596e-09,2.602226454767995e-19,6.658416333843377e-20,5.227494978498028e-22,1.1065592612488688e-24,4.863631424874574e-12,1.1830654601642937e-13,-39.06084580781925,5.8532190930472305,0.010052928785743516,1.0293290409744576e-05,5.3217916671374505e-06,5.0009030418352336e-08,3.5723235746304795e-10,7.52292661463088e-05,5.57902064925016e-06,-36.38959204082137,11.89928835295073,6.623034533729485,0.06600592504853162,0.012195735014323144,8.038608219476103e-08,4.822805128280025e-10,0.00012350761108991383,6.8760117486095145e-06,-64.83273278620345,-17.194987747871608
0.31,1102.6957206628613,1.633465007889045e-07,1.7640518015408804e-07,7.530942490959704e-11,6.805077059383704e-21,2.2085434554293315e-21,1034.9408769932122,0.33803438491432725,1.0641240967305794,0.0011065858192354624,4.069220257350402e-07,4.396809933173569e-09,7.87873526423463,1.1853438740921037e-05,94.81697371727154,273.9615637779723,6.6737775864982565,3.326222413501743,0.024908328472491234,12.860594250580107,1.8383234779064737e-23,2.8778777449739176e-13,97.30427916065798,6.08099413954806e-09,1.493500319557695e-05,69.17689106137325,17.937591418489845,0.0,1.0,3.4260245679494657e-06,1.7640518015408804e-09,3.868439160736542e-19,1.0207615589075556e-19,7.646405794407907e-22,1.6912575996739556e-24,5.645642443147329e-12,1.4389388724869588e-13,-35.07107029271894,5.932787958811319,0.010641240967305794,1.1563127790590607e-05,6.103830386025603e-06,5.3516562689295654e-08,4.0450651385196835e-10,7.533152842820302e-05,5.926719370460518e-06,-32.61586618013633,11.551364291027316,6.6737775864982565,0.06203813287006035,0.012454164236245617,8.845199396086931e-08,5.594514608384215e-10,0.00012737850905075368,7.467501597788475e-06,-60.60056083046808,-16.0739096980245
0.32,1102.3632209011796,1.9016859257473884e-07,2.1336364930775193e-07,9.469109717612537e-11,1.0255033491054953e-20,3.463096617863551e-21,1033.9861906057386,0.344814979184925,1.123717803796351,0.0012138042792210926,4.640434598422827e-07,4.945071629292292e-09,7.237287612820939,1.2545699891907513e-05,95.12592095117199,273.6922313053188,6.720686781336018,3.279313218663982,0.025383615052032165,12.118507916886099,2.759697209257509e-23,3.4689657874110174e-13,97.63677888536175,7.000627415566971e-09,1.6149179221274202e-05,69.76292726061365,18.093165051268247,0.0,1.0,3.979333595190914e-06,2.1336364930775192e-09,5.659776922478759e-19,1.5382550236582428e-19,1.1002572093583935e-21,2.538921432516908e-24,6.5061704676308586e-12,1.7344828937055087e-13,-31.493835433146387,6.006960732028,0.01123717803796351,1.2929169252931922e-05,6.96065189763424e-06,5.698864434320143e-08,4.5494658989489086e-10,7.53008068520511e-05,6.272849945953756e-06,-29.235448043693324,11.229764257967425,6.720686781336018,0.0581892460502364,0.012691807526016083,9.670455434413572e-08,6.440577222321614e-10,0.00013094578845163613,8.074589610637101e-06,-56.65223743961993,-15.027695164909565
0.33,1102.0646129981744,2.2000036952477246e-07,2.56149998163439e-07,1.1804597861467968e-10,1.5208486359909395e-20,5.337910655224657e-21,1033.1009498567137,0.3513743681366773,1.1840217064897944,0.0013269705817240715,5.263620286207398e-07,5.527350001438348e-09,6.661745373786568,1.3233657489180174e-05,95.40285464147082,273.43610151729683,6.7640518854314955,3.235948114568504,0.025818770530699302,11.424717420669742,4.0746396796039234e-23,4.1470275813222325e-13,97.93538674555735,8.002662055691092e-09,1.739137412601618e-05,70.31081518367041,18.238631225752254,0.0,1.0,4.592942443832036e-06,2.56149998163439e-09,8.15836598956664e-19,2.2812729539864094e-19,1.5594446757947606e-21,3.748668505235609e-24,7.449219761172282e-12,2.0735137906611162e-13,-28.285925926154434,6.076082163056284,0.011840217064897945,1.439406836143541e-05,7.895430429311097e-06,6.042403997464612e-08,5.085162001323281e-10,7.516574385033185e-05,6.616828744590087e-06,-26.206631867645868,10.932448857765682,6.7640518854314955,0.054468286765859096,0.012909385265349651,1.0510223038616409e-07,7.362449091235804e-10,0.00013421126509137644,8.69568706300809e-06,-52.96770198989662,-14.051128676808712
0.34,1101.7964000593927,2.530174203339181e-07,3.05382861607177e-07,1.4598666898601123e-10,2.2219624350310853e-20,8.096894605099474e-21,1032.2793325579753,0.35772608715781223,1.244986868828784,0.0014461561723127796,5.940841520352259e-07,6.1432579442784044e-09,6.145284773454197,1.3916431346837404e-05,95.6511016688928,273.1922690146304,6.804140328139672,3.195859671860327,0.026215305850483994,10.776005219768788,5.924458769577694e-23,4.920080991924898e-13,98.20359963507791,9.088271121870641e-09,1.865845789918058e-05,70.82309900552599,18.374661801308466,0.0,1.0,5.270090795917326e-06,3.0538286160717698e-09,1.1597698281291187e-18,3.332943652546628e-19,2.179852953108378e-21,5.450502068011478e-24,8.479288441277838e-12,2.460040495962449e-13,-25.408753635041478,6.140478060968066,0.01244986868828784,1.5960405094063e-05,8.91126228052839e-06,6.382562658257252e-08,5.651797308736132e-10,7.495398371066788e-05,6.958215673418702e-06,-23.492257578075154,10.657542776017825,6.804140328139672,0.050881857798716984,0.013107652925241997,1.1360499577761243e-07,8.361209432120989e-10,0.00013717940671525305,9.32922894959029e-06,-49.52845086504568,-13.139385669598154
0.35,1101.555450399678,2.893941950859742e-07,3.6171292843294083e-07,1.7918919326415984e-10,3.2010975051717166e-20,1.2098650130115278e-20,1031.5160426421883,0.36388301748594976,1.306567524074572,0.0015714274109616478,6.674111360047528e-07,6.792457416189243e-09,5.681798618322798,1.4593415092241848e-05,95.87363754303964,272.95989283964843,6.84119897063408,3.1588010293659194,0.02657477989357059,10.16937807469296,8.492425461717038e-23,5.79658282995249e-13,98.44454923842945,1.0258236862522117e-08,1.9947372654739238e-05,71.30214498693044,18.501882200852027,0.0,1.0,6.01396212978671e-06,3.6171292843294083e-09,1.6273910202374543e-18,4.801646257757574e-19,3.008469957061526e-21,7.813031424779675e-24,9.601510824071553e-12,2.898291414976245e-13,-22.827849945929255,6.200455879561529,0.01306567524074572,1.7630692801942702e-05,1.0011167040071292e-05,6.720012178436645e-08,6.249060822894103e-10,7.469192583172278e-05,7.296707546120924e-06,-21.05919930060952,10.403320838915773,6.84119897063408,0.04743449970192405,0.013287389946785294,1.2217491734776042e-07,9.437577913520347e-10,0.00013985702193530978,9.973686327369619e-06,-46.317398669821564,-12.287999878297029
0.36,1101.3389582682325,3.2930379686627316e-07,4.2582234372127324e-07,2.183961713144979e-10,4.5514352798383635e-20,1.782476779910515e-20,1030.8062582532264,0.3698573883448735,1.3687208936696322,0.0017028458724102924,7.46539283100203e-07,7.474695126130385e-09,5.265818577692299,1.5264261605514017e-05,96.07312484484464,272.73819157969405,6.875455748548519,3.12454425145148,0.026898780001275154,9.602049967810924,1.2014102153618553e-22,6.785497464273877e-13,98.66104130572607,1.1512973791958359e-08,2.12551540589282e-05,71.75015512231852,18.620874863202157,0.0,1.0,6.827679668168225e-06,4.2582234372127324e-09,2.255883677119095e-18,6.827152919757546e-19,4.103648682344886e-21,1.105297398132907e-23,1.0821796415620142e-11,3.3927487321369384e-13,-20.51240618163327,6.256305317672158,0.013687208936696322,1.9407384784852383e-05,1.1198089246503044e-05,7.055773717980606e-08,6.876719516039954e-10,7.440451269333366e-05,7.632130802757008e-06,-18.877904986899985,10.16819522448359,6.875455748548519,0.04412900247575534,0.013449390000637577,1.3077664425253325e-07,1.059193588860169e-09,0.0001422529574847139,1.06275770294641e-05,-43.318752653879066,-11.49283348015767
0.37,1101.1444092741112,3.729177759136954e-07,4.984241052041777e-07,2.6441991971752217e-10,6.391918174378009e-20,2.591487021849579e-20,1030.1455858497743,0.37566078300428235,1.4314070154957523,0.0018404686318336614,8.316600780933458e-07,8.189835970270733e-09,4.892446900647838,1.592886657393434e-05,96.25194693509565,272.5264389022673,6.907121169330154,3.092878830669845,0.027188905768414148,9.071426610813145,1.6789909076367884e-22,7.896378393786716e-13,98.85559022719931,1.2852557082747251e-08,2.2578949833794102e-05,72.16917949914212,18.732182392473824,0.0,1.0,7.714302376121852e-06,4.984241052041777e-09,3.0915012460429803e-18,9.587877261567013e-19,5.537521600889001e-21,1.5446716350258452e-23,1.2146966327536744e-11,3.948189196893358e-13,-18.43487200205496,6.308298932278876,0.014314070154957524,2.1292880316449167e-05,1.2474901171400187e-05,7.391178279317425e-08,7.534649092649075e-10,7.411508396160728e-05,7.96443328696717e-06,-16.92199545711567,9.950703904243074,6.907121169330154,0.04096667870326484,0.013594452884207074,1.3937777354034647e-07,1.182435251612747e-09,0.0001443778113980333,1.1289474916897051e-05,-40.517900965520475,-10.7500502642881
0.38,1100.9695497510595,4.2040602044468505e-07,5.802614029979447e-07,3.1814549587966814e-10,8.872863792556102e-20,3.720900010958592e-20,1029.5300193247874,0.381304153840392,1.4945885752857493,0.001984348539129218,9.229603860559035e-07,8.937891999303015e-09,4.557295996786505,1.6587350609876827e-05,96.41223773856404,272.32395946817496,6.9363896807717245,3.063610319228274,0.02744675557600189,8.575091308125565,2.3200095637731675e-22,9.139462861061577e-13,99.03044966836003,1.4276754126386827e-08,2.391603526697653e-05,72.5611275625958,18.83631044339052,0.0,1.0,8.676823137834449e-06,5.8026140299794475e-09,4.191280381119951e-18,1.3309295688834152e-18,7.398758269595688e-21,2.1344087986713142e-23,1.3584885661574534e-11,4.569731430530788e-13,-16.57060193684276,6.356692882152662,0.014945885752857492,2.3289530514330803e-05,1.3844405790838553e-05,7.727826833058488e-08,8.222860639358773e-10,7.384528592615052e-05,8.293675304938413e-06,-15.167912732685428,9.749500167224337,6.9363896807717245,0.03794760313097649,0.013723377788000944,1.4794914640456265e-07,1.313461379627588e-09,0.0001462436638348097,1.1958017633488265e-05,-37.90131263044841,-10.056091391017842
