Time,EC,Z,A,Y,GP,v0,v1,beta,Vm2,K2,Vm3,m,Ka,Ky,Kz,Kf,K,V4,Vm5,n,K5,Kd,epsilon,Vpm1,gamma,Ka5,K1,Ka6,Vpm2,alpha,G,Ka1,Kp2,Ka2,p,extracellular,cytosol,intravesicular,vin,R2,R3,Rkf,Rkz,R4,R5,R6,R7,R8
0.53,1000.0,0.14954387366255975,0.896110975579876,1.1969470421222361,0.20003007726250832,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.146052165707678,1.5936139104046285,1.1969470421222361,1.4954387366255975,1.0,0.25602214488671365,0.0896110975579876,1.4298494308954728,2.20011027224024
0.54,1000.0,0.15105173746223288,0.9025898929930888,1.2104096797081239,0.19249584896413513,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.17165855326052,1.6243018040501676,1.2104096797081239,1.5105173746223288,1.0,0.2684260493758989,0.09025898929930888,1.435249636535911,2.1717788605592703
0.55,1000.0,0.15259530197064033,0.9089350642400769,1.223684059112901,0.1853002574612549,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.197403874932637,1.6558847755959423,1.223684059112901,1.5259530197064033,1.0,0.28149446180216875,0.09089350642400769,1.440782087463566,2.143323861897266
0.56,1000.0,0.15417675135145886,0.91513976438646,1.2367643256271226,0.17844551109192477,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.223299858361654,1.6884194930773082,1.2367643256271226,1.5417675135145887,1.0,0.29527558461702114,0.091513976438646,1.4464669489795017,2.1148489135058988
0.57,1000.0,0.15579847169974692,0.9211967212454101,1.249644176396387,0.1719328324241664,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.2493591668928214,1.7219677840348078,1.249644176396387,1.5579847169974692,1.0,0.30982256070149694,0.09211967212454102,1.4523262109146051,2.086465036023089
0.58,1000.0,0.1574630257821839,0.9270981737869508,1.2623169078829652,0.16576264457851586,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.275594711247144,1.7565962828909683,1.2623169078829652,1.574630257821839,1.0,0.3251937775495054,0.09270981737869509,1.458383784312672,2.058290501950111
0.59,1000.0,0.15917323173315312,0.9328356798110731,1.2747752641378702,0.15993430670180342,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.302020598053378,1.7923781640469179,1.2747752641378702,1.5917323173315312,1.0,0.3414539438434267,0.09328356798110732,1.4646660125209061,2.030448457584416
0.6,1000.0,0.16093212237671567,0.9384002160724407,1.2870115160366973,0.1544462856205017,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.3286511429514425,1.829392508181005,1.2870115160366973,1.6093212237671568,1.0,0.3586744203569794,0.09384002160724408,1.4712017908369541,2.0030661532541125
0.61,1000.0,0.16274305511331486,0.9437819087619164,1.299017250979869,0.14929601670633758,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.355502168507022,1.8677267312215726,1.299017250979869,1.6274305511331486,1.0,0.3769347377395374,0.09437819087619165,1.4780232479426452,1.9762724717389726
0.62,1000.0,0.1646096567841832,0.9489701690023752,1.3107834790555493,0.1444800014209948,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.382589725968015,1.9074756923922622,1.3107834790555493,1.6460965678418322,1.0,0.39632300020419303,0.09489701690023752,1.4851659281243894,1.9501963429240181
0.63,1000.0,0.16653597974678291,0.9539533117031423,1.3223003390282202,0.13999388125206821,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.409931885585711,1.9487451657775667,1.3223003390282202,1.6653597974678291,1.0,0.41693807888346,0.09539533117031423,1.4926697338751043,1.9249649437795566
0.64,1000.0,0.1685263688558786,0.9587188802884694,1.3335573484929557,0.1358323484883979,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.437546263268343,1.9916493701268787,1.3335573484929557,1.685263688558786,1.0,0.4388896020382022,0.09587188802884694,1.5005790057487842,1.900700870278469
0.65,1000.0,0.17058566673199796,0.9632531558573539,1.344543028986145,0.13198943630353577,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.465452333012254,2.0363155514702362,1.344543028986145,1.7058566673199795,1.0,0.46230092287244234,0.0963253155857354,1.5089437847179157,1.877521436932038
0.66,1000.0,0.1727192671599989,0.967541029188467,1.3552448082510422,0.12845859325665515,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.493671357851141,2.082885512390735,1.3552448082510422,1.727192671599989,1.0,0.48731114778048795,0.0967541029188467,1.5178207564729311,1.8555369343044534
0.67,1000.0,0.17493312389513563,0.9715659670782563,1.3656490007040396,0.12523281322004004,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.522225646321057,2.1315162299538115,1.3656490007040396,1.7493312389513562,1.0,0.5140769669098791,0.09715659670782563,1.5272741535147254,1.8348493619461732
0.68,1000.0,0.17723381278704498,0.9753098627887479,1.3757406942116144,0.12230474399264996,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.551138451963587,2.1823816364471154,1.3757406942116144,1.7723381278704498,1.0,0.542775222522876,0.0975309862788748,1.5373770208341748,1.8155512470264206
0.69,1000.0,0.17962866618771073,0.9787527260648227,1.3855035214135658,0.11966694580329564,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.5804346225883705,2.235676037085874,1.3855035214135658,1.7962866618771072,1.0,0.5736065851158044,0.09787527260648227,1.548212982966984,1.7977257329580028
0.7,1000.0,0.18212589317408695,0.9818723928921469,1.394919445669686,0.11731214348655958,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.610140814523799,2.291617336889988,1.394919445669686,1.8212589317408696,1.0,0.6067995924482805,0.09818723928921469,1.5598782709583066,1.7814470341809958
0.71,1000.0,0.18473468403826687,0.9846442636748696,1.4039685748692547,0.11523340155092678,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.640285284960923,2.350450022614422,1.4039685748692547,1.8473468403826687,1.0,0.642615043500639,0.09846442636748697,1.5724840582417363,1.7667807244503446
0.72,1000.0,0.1874653134155857,0.9870410616941199,1.412628987445553,0.11342429783515394,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.67089745802193,2.412448196587037,1.412628987445553,1.874653134155857,1.0,0.6813509329402994,0.098704106169412,1.5861592142085505,1.7537843003476221
0.73,1000.0,0.1903293629080113,0.9890323002832375,1.4208763495522416,0.11187930154980055,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.702008561717894,2.4779213771654023,1.4208763495522416,1.903293629080113,1.0,0.7233494743394173,0.09890323002832375,1.601054150890615,1.742509496745551
0.74,1000.0,0.19333992543461637,0.990583787591618,1.4286835672348228,0.110594047536477,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.733651620956956,2.547220060277577,1.4286835672348228,1.9333992543461638,1.0,0.7690048398835874,0.0990583787591618,1.617345366412412,1.7330041429929746
0.75,1000.0,0.19651174261591875,0.9916572965186843,1.436020554080596,0.10956553011877954,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.765860365176863,2.620739879574438,1.436020554080596,1.9651174261591875,1.0,0.8187709344748947,0.09916572965186843,1.6352405402678287,1.725313553173752
0.76,1000.0,0.19986161474574568,0.9922095774732518,1.4428535397958338,0.108792649734602,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.798670489803007,2.6989320970245188,1.4428535397958338,1.9986161474574569,1.0,0.8731737950349969,0.09922095774732519,1.6549862077286501,1.7194845919170736
0.77,1000.0,0.20340862753796507,0.9921918121449431,1.4491446943782516,0.10827648493989746,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.832118374068648,2.78231009273036,1.4491446943782516,2.034086275379651,1.0,0.932822851446157,0.09921918121449431,1.676876049952281,1.715567652319327
0.78,1000.0,0.20717446492583103,0.9915488611009606,1.4548516050052245,0.10802069695475786,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.866240123014515,2.8714578714147607,1.4548516050052245,2.07174464925831,1.0,0.998424365428318,0.09915488611009607,1.7012615018082444,1.7136193906139479
0.79,1000.0,0.2111840380970191,0.9902177562736634,1.45992623545196,0.10803232833425387,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.901072694841852,2.967046032845195,1.45992623545196,2.111840380970191,1.0,1.0708008186343312,0.09902177562736635,1.7285668559353624,1.7137080873806507
0.8,1000.0,0.21546588778849457,0.9881267415715767,1.4643142578583979,0.10832233758912559,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.936651901922039,3.0698424935556283,1.4643142578583979,2.1546588778849456,1.0,1.1509079907798918,0.09881267415715767,1.7593064031736048,1.7159163927448844
0.81,1000.0,0.22005274998217808,0.9851939422591643,1.4679541200205177,0.10890639495025657,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.973010946327769,3.1807268108494906,1.4679541200205177,2.200527499821781,1.0,1.239854591094194,0.09851939422591643,1.7941068087679468,1.7203451499003777
0.82,1000.0,0.2249823080230471,0.981325619409109,1.4707758057764713,0.10980599851903369,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.010179298334866,3.300708524602773,1.4707758057764713,2.2498230802304713,1.0,1.3389239418530707,0.09813256194091091,1.8337364086228636,1.7271183744536158
0.83,1000.0,0.23029800956322535,0.9764143280099477,1.472699480667062,0.1110498123080336,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.048180669503122,3.4309462729465077,1.472699480667062,2.3029800956322535,1.0,1.4495935362853898,0.09764143280099477,1.8791423880456326,1.7363880906069935
0.84,1000.0,0.2360500025889466,0.9703369210017787,1.4736339355801558,0.11267540043881287,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.087030404906504,3.5727683469359346,1.4736339355801558,2.3605000258894657,1.0,1.5735493479076048,0.09703369210017787,1.9314984010706058,1.748339585494554
0.85,1000.0,0.24229620963065468,0.9629524126409096,1.4734747771444332,0.11473143689195262,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.126732294615266,3.72769420987942,1.4734747771444332,2.422962096306547,1.0,1.7126885257049371,0.09629524126409096,1.9922655849061743,1.7631966107224084
0.86,1000.0,0.2491034462377396,0.9541000870350704,1.47210251169288,0.11728046256603408,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.167274174015336,3.8974532340141246,1.47210251169288,2.491034462377396,1.0,1.8690976762110476,0.09541000870350705,2.06326935368428,1.7812256191708484
0.87,1000.0,0.25654870342356056,0.943597806196019,1.4693802925887882,0.12040257394618638,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.208623234063241,4.0840014511174845,1.4693802925887882,2.5654870342356055,1.0,2.0449919408466686,0.0943597806196019,2.146796641837209,1.8027398088346598
0.88,1000.0,0.2647204369188761,0.9312413273291731,1.4651515423955077,0.12420018017249283,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.250720336137975,4.289529371152809,1.4651515423955077,2.647204369188761,1.0,2.2425862048340495,0.09312413273291731,2.2457155661864476,1.8281010936471682
0.89,1000.0,0.2737197739949033,0.9168053838353046,1.4592375326036555,0.12880403984794608,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.293473583194738,4.516454256827122,1.4592375326036555,2.7371977399490333,1.0,2.4638599173696956,0.09168053838353046,2.3636183313546,1.8577177736052881
0.9,1000.0,0.28366142544547046,0.900047906453421,1.4514351737286253,0.13438081417414074,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.336751306517327,4.767385609409206,1.4514351737286253,2.8366142544547044,1.0,2.710163562246548,0.09000479064534211,2.504982430526303,1.8920349275908908
0.91,1000.0,0.2946740816003618,0.8807191819606008,1.441515222966036,0.14114252626268817,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.380375336685067,5.045050744767939,1.441515222966036,2.9467408160036177,1.0,2.9816103418614333,0.08807191819606008,2.675335802593953,1.931514709933348
0.92,1000.0,0.30689982080984235,0.8585783054710625,1.4292215055301214,0.14935772290502242,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.42411517703709,5.352159772862966,1.4292215055301214,3.0689982080984235,1.0,3.276205558460048,0.08585783054710626,2.881390963724883,1.9766000420781298
0.93,1000.0,0.320491962577912,0.8334196243750829,1.4142718107024588,0.15936408751011089,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.467684444909151,5.69118699114774,1.4142718107024588,3.2049196257791204,1.0,3.58872409558555,0.0833419624375083,3.131081840902116,2.0276573130536604
0.94,1000.0,0.3356105785129252,0.8051111117495704,1.396361456605396,0.17158118284076626,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.510741109802977,6.064043498786895,1.396361456605396,3.3561057851292517,1.0,3.909476537384955,0.08051111117495705,3.4333898365397766,2.0848937229443987
0.95,1000.0,0.3524146697898859,0.7736444944103678,1.3751707964297146,0.18652070720368163,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.552893115141922,6.471619915369062,1.3751707964297146,3.5241466978988587,1.0,4.223332621592636,0.07736444944103678,3.7977891752744863,2.1482507836147082
0.96,1000.0,0.37105017202676,0.7391906843651482,1.350377886863146,0.20478945476549615,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.59371127393285,6.9131997597932076,1.350377886863146,3.7105017202676,1.0,4.509649651428807,0.07391906843651483,4.233108280001431,2.217285375723052
0.97,1000.0,0.3916331590437774,0.7021481269041308,1.3216773562281368,0.2270787789438273,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.632750190395724,7.385777568395005,1.3216773562281368,3.916331590437774,1.0,4.743909078418746,0.07021481269041308,4.745645720906882,2.291068753938713
0.98,1000.0,0.4142274284138744,0.6631647635595812,1.2888069253321972,0.25413159555763654,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.669575071386455,7.883349270705781,1.2888069253321972,4.142274284138744,1.0,4.901548547905279,0.06631647635595812,5.336565308195691,2.368143017624952
0.99,1000.0,0.4388184079981729,0.6231107364484191,1.2515800129818717,0.2866817110586713,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.703793801873765,8.396343329239738,1.2515800129818717,4.388184079981729,1.0,4.963514679981216,0.06231107364484191,5.99906323635919,2.4465849287350205
1.0,1000.0,0.46528562811066676,0.5829948096874439,1.209922449922723,0.32536677503631756,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.735088478979878,8.91137980933321,1.209922449922723,4.652856281106668,1.0,4.921694693164969,0.05829948096874439,6.716315462720539,2.5241989281560016
1.01,1000.0,0.49337778862482784,0.5438382044311564,1.1639092809169496,0.3706272445690379,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.763240426297131,9.411551178904467,1.1639092809169496,4.933777886248278,1.0,4.781692898191898,0.05438382044311564,7.461474653838634,2.5988081250965673
1.02,1000.0,0.5226961131313427,0.5065404705008588,1.1137954820011235,0.4226156557161276,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.7881439916672495,9.877353167426408,1.1137954820011235,5.226961131313427,1.0,4.561370615153219,0.05065404705008589,8.200468886351945,2.6685608221058574
1.03,1000.0,0.5526915202472628,0.47178066382715467,1.0600337198645595,0.48114392127741334,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.809806332588259,10.288238124318571,1.0600337198645595,5.526915202472628,1.0,4.285838178454199,0.04717806638271547,8.896949535409336,2.7321544321161846
1.04,1000.0,0.5826793160750464,0.43997569449164614,1.0032742649717552,0.5456802906613248,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.82833363896771,10.624567981076364,1.0032742649717552,5.826793160750464,1.0,3.9813078531559745,0.043997569449164615,9.517220410385962,2.7889111456971927
1.05,1000.0,0.6118708217912148,0.4112952384690355,0.9443451977166664,0.6153831178868242,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.843906866509707,10.869590033233761,0.9443451977166664,6.118708217912148,1.0,3.670286088914757,0.04112952384690355,10.032316932344921,2.8387087118091494
