Time,BoNT,bulk,free,bound,translocate,lytic,tension,extracellular,endosome,neuroplasm,endocytosis,translocation,binding,bulk_movement
6.19,0.999851649713372,0.9990719309227449,0.0007797187906270613,0.00011227481663506882,3.531856820997545e-05,7.569017838013625e-07,0.9999992430982162,1.0,1.0,1.0,1.58307491455447e-05,4.5914138672968084e-07,4.5223689856369556e-05,0.00014986078963841174
6.2,0.9998511971730847,0.9990704323159725,0.0007807648571122122,0.00011256884216546895,3.5472481552892975e-05,7.615031977614701e-07,0.9999992384968023,1.0,1.0,1.0,1.587220674533112e-05,4.6114226018760864e-07,4.528436171250831e-05,0.00014986056484739586
6.21,0.9998507440262555,0.999068933711448,0.0007818103148074595,0.00011286305952655256,3.562678957273606e-05,7.661246461077827e-07,0.9999992338753539,1.0,1.0,1.0,1.5913691393243908e-05,4.6314826444556873e-07,4.534499825883265e-05,0.0001498603400567172
6.22,0.9998502902732372,0.9990674351091714,0.0007828551640658021,0.00011315746809528199,3.578149248822437e-05,7.707661801625273e-07,0.9999992292338198,1.0,1.0,1.0,1.595520300143476e-05,4.651594023469168e-07,4.5405599515816524e-05,0.0001498601152663757
6.23,0.9998498359143827,0.9990659365091427,0.0007838994052400348,0.00011345206724970202,3.59365905171715e-05,7.754278512763059e-07,0.9999992245721487,1.0,1.0,1.0,1.5996741482207984e-05,4.6717567672322946e-07,4.546616550392202e-05,0.0001498598904763714
6.24,0.9998493809500445,0.9990644379113618,0.0007849430386827471,0.00011374685636893807,3.609208387648654e-05,7.801097108279761e-07,0.9999992198902892,1.0,1.0,1.0,1.6038306748020266e-05,4.69197090394325e-07,4.552669624359933e-05,0.00014985966568670426
6.25,0.9998489253805752,0.9990629393158289,0.0007859860647463246,0.0001140418348331948,3.624797278217582e-05,7.848118102245364e-07,0.9999992151881898,1.0,1.0,1.0,1.6079898711480465e-05,4.712236461682856e-07,4.558719175528683e-05,0.00014985944089737432
6.26,0.9998484692063269,0.9990614407225439,0.0007870284837829485,0.00011433700202375429,3.640425744934446e-05,7.89534200901007e-07,0.9999992104657991,1.0,1.0,1.0,1.6121517285349355e-05,4.73255346841478e-07,4.5647652059411015e-05,0.00014985921610838156
6.2700000000000005,0.9998480124276513,0.9990599421315067,0.0007880702961445958,0.0001146323573229745,3.656093809219809e-05,7.942769343203139e-07,0.9999992057230657,1.0,1.0,1.0,1.6163162382539402e-05,4.752921951985751e-07,4.570807717638656e-05,0.000149858991319726
6.28,0.9998475550449005,0.9990584435427174,0.0007891115021830391,0.00011492790011428749,3.6718014924044364e-05,7.990400619731699e-07,0.999999200959938,1.0,1.0,1.0,1.6204833916114533e-05,4.773341940125768e-07,4.576846712661627e-05,0.0001498587665314076
6.29,0.9998470970584259,0.999056944956176,0.0007901521022498473,0.00011522362978219801,3.687548815729471e-05,8.038236353779608e-07,0.9999991961763646,1.0,1.0,1.0,1.6246531799289917e-05,4.793813460448312e-07,4.5828821930491146e-05,0.00014985854174342638
6.3,0.9998466384685789,0.9990554463718825,0.0007911920966963854,0.00011551954571228171,3.7033358003465905e-05,8.086277060806276e-07,0.9999991913722939,1.0,1.0,1.0,1.628825594543172e-05,4.814336540450567e-07,4.588914160839036e-05,0.00014985831695578237
6.3100000000000005,0.9998461792757107,0.9990539477898369,0.0007922314858738149,0.00011581564729118357,3.7191624673181695e-05,8.134523256545505e-07,0.9999991865476744,1.0,1.0,1.0,1.6330006268056882e-05,4.83491120751362e-07,4.594942618068127e-05,0.00014985809216847552
6.32,0.9998457194801723,0.9990524492100392,0.0007932702701330933,0.00011611193390661621,3.73502883761744e-05,8.182975457004317e-07,0.9999991817024543,1.0,1.0,1.0,1.6371782680832884e-05,4.855537488902672e-07,4.600967566771941e-05,0.00014985786738150588
6.33,0.9998452590823144,0.9990509506324894,0.0007943084498249748,0.00011640840494735837,3.7509349321286594e-05,8.231634178461822e-07,0.9999991768365821,1.0,1.0,1.0,1.641358509757753e-05,4.876215411767257e-07,4.6069890089848536e-05,0.0001498576425948734
6.34,0.9998447980824873,0.9990494520571873,0.0007953460253000101,0.00011670505980325325,3.766880771647268e-05,8.28049993746804e-07,0.9999991719500062,1.0,1.0,1.0,1.6455413432258708e-05,4.896945003141448e-07,4.613006946740059e-05,0.00014985741780857808
6.3500000000000005,0.9998443364810417,0.9990479534841331,0.0007963829969085469,0.00011700189786520687,3.7828663768800515e-05,8.329573250842762e-07,0.9999991670426749,1.0,1.0,1.0,1.6497267598994167e-05,4.917726289944066e-07,4.6190213820695724e-05,0.00014985719302261995
6.36,0.9998438742783275,0.9990464549133268,0.0007974193650007296,0.0001172989185251864,3.7988917684452994e-05,8.378854635674378e-07,0.9999991621145364,1.0,1.0,1.0,1.6539147512051282e-05,4.938559298978889e-07,4.6250323170042314e-05,0.000149856968236999
6.37,0.9998434114746948,0.9990449563447683,0.0007984551299264994,0.00011759612117621872,3.814956966872972e-05,8.428344609318755e-07,0.9999991571655391,1.0,1.0,1.0,1.6581053085846838e-05,4.959444056934863e-07,4.631039753573696e-05,0.00014985674345171523
6.38,0.9998429480704933,0.9990434577784577,0.0007994902920355947,0.00011789350521238864,3.831061992604856e-05,8.478043689398072e-07,0.9999991521956311,1.0,1.0,1.0,1.6622984234946797e-05,4.980380590386313e-07,4.63704369380645e-05,0.00014985651866676866
6.390000000000001,0.9998424840660726,0.999041959214395,0.0008005248516775516,0.00011819107002883739,3.847206865994729e-05,8.527952393799682e-07,0.9999991472047606,1.0,1.0,1.0,1.666494087406607e-05,5.001368925793147e-07,4.643044139729799e-05,0.00014985629388215925
6.4,0.9998420194617819,0.9990404606525801,0.0008015588092017026,0.00011848881502176092,3.863391607308513e-05,8.578071240674954e-07,0.9999991421928759,1.0,1.0,1.0,1.670692291806829e-05,5.022409089501067e-07,4.649041093369875e-05,0.000149856069097887
6.41,0.9998415542579702,0.999038962093013,0.0008025921649571783,0.0001187867395884084,3.879616236724444e-05,8.628400748438156e-07,0.9999991371599252,1.0,1.0,1.0,1.6748930281965583e-05,5.043501107741777e-07,4.655034556751635e-05,0.00014985584431395193
6.42,0.9998410884549866,0.9990374635356938,0.0008036249192929068,0.00011908484312708059,3.895880774333224e-05,8.678941435765302e-07,0.9999991321058564,1.0,1.0,1.0,1.6790962880918363e-05,5.06464500663319e-07,4.6610245318988596e-05,0.00014985561953035405
6.43,0.99984062205318,0.9990359649806224,0.0008046570725576137,0.0001193831250371282,3.912185240138185e-05,8.729693821593014e-07,0.9999991270306179,1.0,1.0,1.0,1.6833020630235075e-05,5.08584081217964e-07,4.66701102083416e-05,0.00014985539474709334
6.44,0.9998401550528986,0.9990344664277988,0.0008056886250998226,0.00011968158471895034,3.928529654055446e-05,8.780658425117397e-07,0.9999991219341575,1.0,1.0,1.0,1.6875103445371996e-05,5.107088550272079e-07,4.672994025578972e-05,0.0001498551699641698
6.45,0.9998396874544909,0.9990329678772231,0.0008067195772678548,0.00011998022157399282,3.944914035914071e-05,8.831835765792884e-07,0.9999991168164234,1.0,1.0,1.0,1.6917211241932987e-05,5.128388246688292e-07,4.678973548153558e-05,0.00014985494518158344
6.46,0.999839219258305,0.9990314693288952,0.0008077499294098298,0.00012027903500474676,3.961338405456231e-05,8.883226363331136e-07,0.9999991116773637,1.0,1.0,1.0,1.695934393566929e-05,5.1497399270931e-07,4.684949590577013e-05,0.00014985472039933425
6.47,0.9998387504646887,0.9990299707828151,0.000808779681873665,0.00012057802441474682,3.977802782337362e-05,8.934830737699893e-07,0.9999991065169263,1.0,1.0,1.0,1.70015014424793e-05,5.171143617038571e-07,4.690922154867257e-05,0.00014985449561742226
6.48,0.9998382810739899,0.9990284722389828,0.0008098088350070765,0.00012087718920856971,3.994307186126322e-05,8.986649409121857e-07,0.9999991013350591,1.0,1.0,1.0,1.704368367840833e-05,5.192599341964218e-07,4.696891243041044e-05,0.00014985427083584742
6.49,0.9998378110865559,0.9990269736973983,0.0008108373891575782,0.0001211765287918325,4.010851636305545e-05,9.038682898073551e-07,0.9999990961317102,1.0,1.0,1.0,1.708589055964838e-05,5.214107127197208e-07,4.702856857113954e-05,0.00014985404605460974
6.5,0.9998373405027342,0.9990254751580617,0.0008118653446724832,0.00012147604257119116,4.02743615227121e-05,9.09093172528422e-07,0.9999990909068275,1.0,1.0,1.0,1.712812200253795e-05,5.235666997952573e-07,4.708818999100403e-05,0.00014985382127370925
6.51,0.9998368693228717,0.9990239766209729,0.0008128927018989026,0.00012177572995433894,4.044060753333386e-05,9.143396411734698e-07,0.9999990856603588,1.0,1.0,1.0,1.717037792356179e-05,5.257278979333402e-07,4.7147776710136354e-05,0.00014985359649314592
6.5200000000000005,0.9998363975473156,0.9990224780861319,0.0008139194611837465,0.00012207559035000477,4.0607254587162007e-05,9.196077478656293e-07,0.9999990803922522,1.0,1.0,1.0,1.721265823935067e-05,5.27894309633106e-07,4.72073287486573e-05,0.00014985337171291978
6.53,0.9998359251764124,0.9990209795535386,0.0008149456228737239,0.00012237562316795163,4.077430287557985e-05,9.248975447529657e-07,0.9999990751024552,1.0,1.0,1.0,1.7254962866681177e-05,5.30065937382538e-07,4.726684612667599e-05,0.0001498531469330308
6.54,0.9998354522105085,0.9990194810231932,0.0008159711873153427,0.0001226758278189751,4.0941752589114414e-05,9.302090840083696e-07,0.999999069790916,1.0,1.0,1.0,1.729729172247549e-05,5.322427836584874e-07,4.732632886428988e-05,0.00014985292215347897
6.55,0.9998349786499504,0.9990179824950955,0.0008169961548549098,0.00012297620371490176,4.110960391743796e-05,9.35542417829444e-07,0.9999990644575821,1.0,1.0,1.0,1.7339644723801145e-05,5.344248509266934e-07,4.738577698158477e-05,0.0001498526973742643
6.5600000000000005,0.9998345044950843,0.9990164839692457,0.0008180205258385315,0.0001232767502685875,4.127785704936955e-05,9.408975984383946e-07,0.9999990591024016,1.0,1.0,1.0,1.7382021787870838e-05,5.366121416418041e-07,4.744519049863483e-05,0.00014985247259538683
6.57,0.9998340297462557,0.9990149854456436,0.0008190443006121132,0.0001235774668939161,4.144651217287657e-05,9.462746780819165e-07,0.9999990537253219,1.0,1.0,1.0,1.7424422832042167e-05,5.388046582473953e-07,4.750456943550257e-05,0.00014985224781684654
6.58,0.9998335544038107,0.9990134869242894,0.0008200674795213599,0.0001238783530057976,4.161556947507636e-05,9.516737090310869e-07,0.9999990483262909,1.0,1.0,1.0,1.7466847773817458e-05,5.410024031759927e-07,4.7563913812238876e-05,0.00014985202303864338
6.59,0.9998330784680947,0.9990119884051829,0.000821090062911776,0.0001241794080201667,4.178502914223773e-05,9.570947435812524e-07,0.9999990429052564,1.0,1.0,1.0,1.7509296530843504e-05,5.432053788490905e-07,4.762322364888301e-05,0.0001498517982607774
6.6000000000000005,0.9998326019394529,0.9990104898883242,0.0008221120511286658,0.00012448063135398138,4.195489135978253e-05,9.625378340519203e-07,0.9999990374621659,1.0,1.0,1.0,1.7551769020911372e-05,5.454135876771729e-07,4.768249896546262e-05,0.00014985157348324863
6.61,0.9998321248182304,0.9990089913737132,0.000823133444517133,0.000124782022425221,4.212515631228715e-05,9.680030327866457e-07,0.9999990319969672,1.0,1.0,1.0,1.759426516195616e-05,5.476270320597329e-07,4.7741739781993716e-05,0.00014985134870605698
6.62,0.9998316471047721,0.99900749286135,0.0008241542434220817,0.00012508358065288513,4.229582418348415e-05,9.73490392152926e-07,0.9999990265096078,1.0,1.0,1.0,1.76367848720568e-05,5.498457143852939e-07,4.780094611848074e-05,0.00014985112392920248
6.63,0.9998311687994228,0.9990059943512346,0.0008251744481882154,0.00012538530545699172,4.246689515626375e-05,9.78999964542088e-07,0.9999990210000355,1.0,1.0,1.0,1.7679328069435833e-05,5.520696370314288e-07,4.7860117994916496e-05,0.00014985089915268518
6.640000000000001,0.999830689902527,0.9990044958433669,0.0008261940591600385,0.00012568719625857572,4.2638369412675424e-05,9.845318023691802e-07,0.9999990154681976,1.0,1.0,1.0,1.7721894672459176e-05,5.542988023647805e-07,4.791925543128223e-05,0.00014985067437650503
6.65,0.9998302104144289,0.999002997337747,0.0008272130766818547,0.00012598925247968737,4.281024713392934e-05,9.900859580728615e-07,0.9999990099140419,1.0,1.0,1.0,1.7764484599635916e-05,5.565332127410814e-07,4.797835844754758e-05,0.00014985044960066205
6.66,0.9998297303354726,0.9990014988343748,0.0008282315010977689,0.0001262914735433908,4.298252850039803e-05,9.956624841152955e-07,0.9999990043375159,1.0,1.0,1.0,1.7807097769618103e-05,5.587728705051744e-07,4.8037427063670595e-05,0.00014985022482515622
6.67,0.9998292496660021,0.9990000003332504,0.0008292493327516861,0.00012659385887376243,4.315521369161784e-05,1.0012614329820387e-06,0.999998998738567,1.0,1.0,1.0,1.78497341012005e-05,5.61017777991032e-07,4.80964612995978e-05,0.00014985000004998756
6.68,0.999828768406361,0.9989985018343738,0.000830266571987312,0.00012689640789588941,4.332830288629051e-05,1.0068828571819334e-06,0.9999989931171428,1.0,1.0,1.0,1.7892393513320407e-05,5.632679375217766e-07,4.81554611752641e-05,0.00014984977527515605
6.69,0.999828286556893,0.9989970033377449,0.0008312832191481529,0.00012719912003586814,4.3501796262284674e-05,1.0125268092469997e-06,0.9999989874731907,1.0,1.0,1.0,1.7935075925057406e-05,5.655233514097008e-07,4.821442671059287e-05,0.0001498495505006617
6.7,0.9998278041179413,0.9989955048433637,0.0008322992745775159,0.0001275019947208026,4.367569399663739e-05,1.0181933417323245e-06,0.9999989818066582,1.0,1.0,1.0,1.7977781255633165e-05,5.677840219562861e-07,4.827335792549593e-05,0.00014984932572650455
6.71,0.9998273210898488,0.9989940063512304,0.0008333147386185092,0.00012780503137880297,4.38499962655557e-05,1.0238825072159576e-06,0.9999989761174928,1.0,1.0,1.0,1.8020509424411218e-05,5.700499514522241e-07,4.833225483987353e-05,0.00014984910095268455
6.72,0.9998268374729588,0.9989925078613447,0.0008343296116140419,0.00012810822943898402,4.402470324441814e-05,1.029594358298801e-06,0.9999989704056417,1.0,1.0,1.0,1.8063260350896745e-05,5.723211421774358e-07,4.839111747361443e-05,0.0001498488761792017
6.73,0.9998263532676136,0.9989910093737068,0.0008353438939068246,0.00012841158833146364,4.4199815107776266e-05,1.0353289476045026e-06,0.9999989646710524,1.0,1.0,1.0,1.810603395473637e-05,5.745975964010914e-07,4.844994584659583e-05,0.000149848651406056
6.74,0.9998258684741559,0.9989895108883166,0.0008363575858393687,0.00012871510748736114,4.4375332029356125e-05,1.041086327779347e-06,0.9999989589136722,1.0,1.0,1.0,1.8148830155717917e-05,5.768793163816296e-07,4.850873997868339e-05,0.00014984842663324748
6.75,0.9998253830929281,0.9989880124051741,0.0008373706877539872,0.00012901878633879592,4.455125418205986e-05,1.0468665514921515e-06,0.9999989531334486,1.0,1.0,1.0,1.819164887377022e-05,5.791663043667781e-07,4.856749988973126e-05,0.0001498482018607761
6.76,0.9998248971242721,0.9989865139242794,0.0008383831999927946,0.0001293226243188859,4.472758173796717e-05,1.052669671434156e-06,0.9999989473303286,1.0,1.0,1.0,1.8234490028962908e-05,5.814585625935733e-07,4.862622559958209e-05,0.0001498479770886419
6.7700000000000005,0.99982441056853,0.9989850154456323,0.0008393951228977074,0.00012962662086174595,4.490431486833685e-05,1.058495740318918e-06,0.9999989415042597,1.0,1.0,1.0,1.8277353541506178e-05,5.83756093288379e-07,4.868491712806703e-05,0.00014984775231684482
6.78,0.9998239234260435,0.998983516969233,0.0008404064568104431,0.00012993077540248633,4.508145374360824e-05,1.0643448108822041e-06,0.9999989356551892,1.0,1.0,1.0,1.8320239331750572e-05,5.860588986669071e-07,4.87435744950057e-05,0.00014984752754538494
6.79,0.9998234356971539,0.9989820184950814,0.0008414172020725218,0.0001302350873772113,4.525899853340285e-05,1.0702169358818865e-06,0.9999989297830641,1.0,1.0,1.0,1.836314732018679e-05,5.88366980934237e-07,4.880219772020627e-05,0.0001498473027742622
6.8,0.9998229473822028,0.9989805200231775,0.0008424273590252651,0.0001305395562230175,4.543694940652574e-05,1.0761121680978343e-06,0.9999989238878318,1.0,1.0,1.0,1.8406077427445467e-05,5.906803422848346e-07,4.886078682346538e-05,0.0001498470780034766
6.8100000000000005,0.9998224584815312,0.9989790215535214,0.0008434369280097971,0.00013084418137799256,4.5615306530967136e-05,1.0820305603318087e-06,0.9999989179694396,1.0,1.0,1.0,1.844902957429695e-05,5.929989849025728e-07,4.8919341824568234e-05,0.0001498468532330282
6.82,0.9998219689954799,0.9989775230861129,0.0008444459093670435,0.00013114896228121336,4.579407007390383e-05,1.0879721654073554e-06,0.9999989120278346,1.0,1.0,1.0,1.8492003681651082e-05,5.953229109607497e-07,4.897786274328852e-05,0.0001498466284629169
6.83,0.9998214789243899,0.9989760246209521,0.0008454543034377328,0.00013145389837274476,4.5973240201700756e-05,1.093937036169702e-06,0.9999989060629638,1.0,1.0,1.0,1.853499967055701e-05,5.976521226221098e-07,4.9036349599388504e-05,0.0001498464036931428
6.84,0.9998209882686014,0.9989745261580391,0.0008464621105623958,0.00013175898909363796,4.615281707991246e-05,1.09992522548565e-06,0.9999989000747745,1.0,1.0,1.0,1.8578017462202952e-05,5.999866220388619e-07,4.9094802412618956e-05,0.00014984617892370585
6.8500000000000005,0.999820497028455,0.9989730276973736,0.0008474693310813661,0.0001320642338859291,4.6332800873284604e-05,1.105936786243471e-06,0.9999988940632137,1.0,1.0,1.0,1.8621056977916004e-05,6.023264113526998e-07,4.9153221202719236e-05,0.00014984595415460603
6.86,0.9998200052042907,0.9989715292389559,0.0008484759653347794,0.00013236963219263761,4.65131917457554e-05,1.1119717713527997e-06,0.9999988880282287,1.0,1.0,1.0,1.86641181391619e-05,6.046714926948202e-07,4.92116059894172e-05,0.00014984572938584338
6.87,0.9998195127964484,0.9989700307827859,0.0008494820136625746,0.0001326751834577648,4.6693989860457214e-05,1.1180302337445318e-06,0.9999988819697663,1.0,1.0,1.0,1.8707200867544835e-05,6.070218681859437e-07,4.926995679242933e-05,0.00014984550461741788
6.88,0.999819019805268,0.9989685323288635,0.0008504874764044935,0.00013298088712629242,4.687519537971796e-05,1.1241122263707172e-06,0.9999988758877736,1.0,1.0,1.0,1.875030508480723e-05,6.093775399363334e-07,4.932827363146062e-05,0.00014984527984932951
6.890000000000001,0.9998185262310889,0.9989670338771889,0.0008514923539000808,0.00013328674264418108,4.705680846506263e-05,1.130217802204457e-06,0.9999988697821978,1.0,1.0,1.0,1.879343071282953e-05,6.117385100458142e-07,4.938655652620469e-05,0.0001498450550815783
6.9,0.9998180320742506,0.9989655354277619,0.0008524966464886842,0.0001335927494583687,4.7238829277214726e-05,1.1363470142397966e-06,0.9999988636529857,1.0,1.0,1.0,1.8836577673629984e-05,6.141047806037914e-07,4.944480549634369e-05,0.00014984483031416426
