Time,Ca_cyt,Ca_er,IP3_cyt,Na_cyt,ATP_cyt,ADP_cyt,n,V,Vca,TV,Ca_ec,Vk,K_ec,K_cyt,Vna,Na_ec,Vnaca,pvca,Vcah,Kcah,f_CRAN,gm_CRAN,Kcar,p_CRAN,V_CRAN,pna,f_5,f5_ast,b_5,b5_ast,F1,f_1,F4,f_4,F5,B2,b_2,B3,b_3,B4,b_4,P,B6,b_6,Ksup,D,f_2,f_3,f_6,b_1,f_Ca,Kkca,Okatp,Kdd,Ktd,Ktt,n_infinity,Vn,Sn,tau_n,c,Vtau,a,b,I_Vca,gmvca,I_CaPump,Pmcap,Kcap,I_NaCa,gnaca,Knaca,I_CRAN,I_Na,gmna,I_NaK,Pnak,I_KDr,gmKDr,I_KCa,gmkca,I_KATP,gmkatp,Jerp,Pcaer,Kcarp,O_infinity,Krca,Kip3,Jout,Pleak,Pip3,Cm,fi,F,ksg,fer,kip,Kipca,kdip,kadp,katpca,katp,Cytoplasm,ER,Calcium_cyt_Ivca,Calcium_cyt_Inaca,Calcium_cyt_Icapump,Calcium_cyt_Jerp,Calcium_cyt_Jout,Calcium_cyt_sequestration,IP3_synthesis,IP3_degradation,Na_Inaca,Na_Inak,Na_Ina,Na_Icran,ATP_production,ATP_NaKATPase,ATP_Capump,ATP_Jerp,ATP_Ca_dependent_consumption,ATP_consumption
1.22,0.08500445635119541,22.799995579135306,0.3299997098760275,9858.029085005666,933.3819448611765,3066.6180551388234,0.0012311042449528646,-60.77284370827692,138.0379743496675,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421026196325,140000.0,-63.303317913445234,0.012162732124323134,-19.0,9.5,-0.7,0.7,200.0,-60.77284370827692,0.0,0.004481104551540065,0.0006416939768654839,0.002,0.09350251391338459,0.03,239.5026340484699,2.5e-10,0.96,1.5e-08,0.5989455721324082,0.30666180551388234,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.46277388036924,10.0,0.172,11.5,100.0,0.34301973166111693,0.1,0.013180876845160986,17.0,26.0,1.0,0.0012519067292452513,-14.0,7.0,11.523006365549126,20.0,-75.0,65.0,20.0,-1861.9236970613686,770.0,838.9480181406819,2000.0,0.1,0.01282523220713501,271.0,0.75,-5602.523134441742,-708.177921564553,1200.0,1532.868118705205,600.0,52.59963106329527,3000.0,635.0809264340547,130.0,4505.28385058241,24000.0,0.002949566773694405,0.105,0.5,0.000574816782393038,0.077,3.2,2.287167462009553e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.648772851020202e-17,1.3292462255412767e-21,8.695113418051323e-17,2.253469015102525e-15,2.287167462009553e-15,6.49434046523133e-18,9.90363964016516e-18,1.0084791133811402e-17,3.9877386766238303e-19,4.766133964984832e-14,7.339772208784298e-15,5.806626039738552e-14,8.668715918266425e-13,1.5887113216616107e-14,8.695113418051324e-15,1.1267345075512626e-15,3.0308500670141283e-15,3.5655190293696946e-14
1.23,0.08500450065522365,22.79999554303141,0.32999970750501884,9858.02931721597,933.3924484487644,3066.6075515512357,0.0012311223539530896,-60.77185704094996,138.03796738387763,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.9242096323261,140000.0,-63.30330587077693,0.012163980041304572,-19.0,9.5,-0.7,0.7,200.0,-60.77185704094996,0.0,0.0044805543918037755,0.0006417058201936465,0.002,0.09350078823017982,0.03,239.50265097324677,2.5e-10,0.96,1.5e-08,0.5989633666943703,0.3066607551551236,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.4720232907482,10.0,0.172,11.5,100.0,0.3430202014827071,0.1,0.013180776639836382,17.0,26.0,1.0,0.00125208298007701,-14.0,7.0,11.52304173271111,20.0,-75.0,65.0,20.0,-1862.1054269655292,770.0,838.9485258184679,2000.0,0.1,0.012830205343382793,271.0,0.75,-5602.390175706622,-708.0856678994759,1200.0,1533.0327755570602,600.0,52.604048905265316,3000.0,635.1257943684774,130.0,4505.561720944927,24000.0,0.002949569761933912,0.105,0.5,0.0005748169124115937,0.077,3.2,2.2871674574573417e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.649714603127581e-17,1.329761656566595e-21,8.695118679778908e-17,2.253471298117509e-15,2.2871674574573417e-15,6.494343850059087e-18,9.903649517579006e-18,1.0084791061353377e-17,3.9892849696997857e-19,4.7666459311511434e-14,7.338816063631403e-15,5.806488237245813e-14,8.668686226725033e-13,1.588881977050381e-14,8.695118679778908e-15,1.1267356490587545e-15,3.0308857536374134e-15,3.5655591530742804e-14
1.24,0.08500454508288124,22.79999550692988,0.3299997051341355,9858.029549327694,933.4029519691428,3066.597048030857,0.0012311406034049936,-60.770871254789746,138.0379603986535,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92420900295627,140000.0,-63.30329378843817,0.012165226970096296,-19.0,9.5,-0.7,0.7,200.0,-60.770871254789746,0.0,0.0044800047905516225,0.0006417176531631349,0.002,0.09349906411994409,0.03,239.50266789083923,2.5e-10,0.96,1.5e-08,0.5989811517931807,0.3066597048030857,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.481267327214,10.0,0.172,11.5,100.0,0.3430206726153863,0.1,0.013180676436618856,17.0,26.0,1.0,0.0012522590982531,-14.0,7.0,11.523077058680679,20.0,-75.0,65.0,20.0,-1862.2870117573275,770.0,838.949034912737,2000.0,0.1,0.012835173931665705,271.0,0.75,-5602.25733706288,-707.9935085361391,1200.0,1533.1973218624132,600.0,52.6084696016298,3000.0,635.1706255575723,130.0,4505.839308537056,24000.0,0.00294957275851342,0.105,0.5,0.0005748170428280693,0.077,3.2,2.287167452903766e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.650655603240542e-17,1.3302766162269476e-21,8.695123956187357e-17,2.253473587504253e-15,2.287167452903766e-15,6.4943472443321274e-18,9.903659422559822e-18,1.0084790988899182e-17,3.9908298486808425e-19,4.767157553596144e-14,7.337860895850537e-15,5.806350559219444e-14,8.668656535373626e-13,1.5890525178653814e-14,8.695123956187356e-15,1.1267367937521264e-15,3.0309214444861377e-15,3.565599276522126e-14
1.25,0.08500458963411982,22.7999954708307,0.32999970276337753,9858.029781340865,933.4134554223185,3066.5865445776817,0.0012311589931928602,-60.76988634940586,138.03795339400278,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92420837385367,140000.0,-63.303281666444555,0.01216647291086613,-19.0,9.5,-0.7,0.7,200.0,-60.76988634940586,0.0,0.00447945574737787,0.0006417294757780544,0.002,0.09349734158190877,0.03,239.5026848012496,2.5e-10,0.96,1.5e-08,0.5989989274323468,0.3066586544577682,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.4905059917787,10.0,0.172,11.5,100.0,0.3430211450586421,0.1,0.013180576235508284,17.0,26.0,1.0,0.0012524350837804094,-14.0,7.0,11.523112343497749,20.0,-75.0,65.0,20.0,-1862.4684514636167,770.0,838.949545422933,2000.0,0.1,0.012840137974076855,271.0,0.75,-5602.12461845426,-707.9014434045965,1200.0,1533.3617576815436,600.0,52.61289314998703,3000.0,635.2154200181429,130.0,4506.116613488762,24000.0,0.0029495757634296774,0.105,0.5,0.0005748171736423086,0.077,3.2,2.2871674483488263e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.651595851498247e-17,1.330791104739271e-21,8.695129247270903e-17,2.2534758832602734e-15,2.2871674483488263e-15,6.494350648046754e-18,9.903669355096853e-18,1.0084790916448819e-17,3.992373314217813e-19,4.767668832507262e-14,7.336906704716759e-15,5.80621300560114e-14,8.668626844212191e-13,1.589222944169087e-14,8.695129247270902e-15,1.1267379416301367e-15,3.030957139558747e-15,3.565639399713257e-14
1.26,0.08500463430889098,22.799995434733894,0.3299997003927453,9858.030013255526,933.4239588082986,3066.5760411917013,0.001231177523200972,-60.768902324407904,138.0379463699331,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.9242077450182,140000.0,-63.303269504811624,0.012167717863782337,-19.0,9.5,-0.7,0.7,200.0,-60.768902324407904,0.0,0.004478907261877114,0.0006417412880425111,0.002,0.09349562061530534,0.03,239.50270170448067,2.5e-10,0.96,1.5e-08,0.5990166936153773,0.30665760411917015,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.4997392864545,10.0,0.172,11.5,100.0,0.34302161881196175,0.1,0.013180476036504542,17.0,26.0,1.0,0.0012526109366659053,-14.0,7.0,11.523147587202198,20.0,-75.0,65.0,20.0,-1862.649746111312,770.0,838.9500573485001,2000.0,0.1,0.01284509747270858,271.0,0.75,-5601.992019824517,-707.8094724349614,1200.0,1533.5260830747395,600.0,52.617319547931665,3000.0,635.2601777669894,130.0,4506.393635930001,24000.0,0.002949578776679432,0.105,0.5,0.0005748173048541573,0.077,3.2,2.287167443792525e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.652535348040173e-17,1.3313051223204208e-21,8.695134553023788e-17,2.2534781853830863e-15,2.287167443792525e-15,6.494354061199271e-18,9.903679315179354e-18,1.0084790844002297e-17,3.9939153669612627e-19,4.7681797680719476e-14,7.33595348950574e-15,5.806075576332609e-14,8.668597153240701e-13,1.5893932560239824e-14,8.695134553023786e-15,1.1267390926915431e-15,3.0309928388536875e-15,3.565679522647701e-14
1.27,0.08500467909130122,22.799995398640508,0.32999969802229484,9858.03024508324,933.434462129463,3066.565537870537,0.0012311961567513083,-60.76791905444476,138.0379393289434,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.9242071164185,140000.0,-63.303257308631274,0.012168961987133364,-19.0,9.5,-0.7,0.7,200.0,-60.76791905444476,0.0,0.004478359264005148,0.0006417530914606853,0.002,0.09349390100082702,0.03,239.50271860137548,2.5e-10,0.96,1.5e-08,0.5990344517475248,0.3066565537870537,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.5089680034447,10.0,0.172,11.5,100.0,0.34302209370680337,0.1,0.013180375839584866,17.0,26.0,1.0,0.0012527866792527759,-14.0,7.0,11.523182794307619,20.0,-75.0,65.0,20.0,-1862.8309187848893,770.0,838.950570507314,2000.0,0.1,0.012850053076753933,271.0,0.75,-5601.859524281122,-707.7175838805845,1200.0,1533.6903126845466,600.0,52.62174769192293,3000.0,635.3049040820651,130.0,4506.6704155116895,24000.0,0.0029495817971907003,0.105,0.5,0.0005748174364128254,0.077,3.2,2.2871674392351833e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.653474212493596e-17,1.3318187362547477e-21,8.695139871558418e-17,2.253480493053695e-15,2.2871674392351833e-15,6.494357482575414e-18,9.90368929926395e-18,1.0084790771561331e-17,3.9954562087642427e-19,4.768690405818148e-14,7.335001128471622e-15,5.805938253905914e-14,8.668567462452434e-13,1.589563468606049e-14,8.695139871558418e-15,1.1267402465268476e-15,3.0310285418121174e-15,3.565719645334549e-14
1.28,0.08500472399475033,22.79999536254965,0.3299996956519788,9858.030476814263,933.4449653838047,3066.5550346161954,0.0012312149247594498,-60.76693664518315,138.03793226892688,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92420648808098,140000.0,-63.30324507361083,0.01217020514692267,-19.0,9.5,-0.7,0.7,200.0,-60.76693664518315,0.0,0.004477811812479772,0.0006417648847635964,0.002,0.09349218292319293,0.03,239.50273549122358,2.5e-10,0.96,1.5e-08,0.5990522006426967,0.30665550346161957,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.51819147415614,10.0,0.172,11.5,100.0,0.34302256988526525,0.1,0.013180275644768338,17.0,26.0,1.0,0.0012529622925976625,-14.0,7.0,11.523217961054225,20.0,-75.0,65.0,20.0,-1863.0119499466773,770.0,838.9510850529206,2000.0,0.1,0.012855004239089958,271.0,0.75,-5601.727146057564,-707.6257875853134,1200.0,1533.8544341934178,600.0,52.62617851388885,3000.0,635.3495945148745,130.0,4506.946918820748,24000.0,0.0029495848258672902,0.105,0.5,0.0005748175683611322,0.077,3.2,2.28716743467653e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.654412343611324e-17,1.3323318898367579e-21,8.695145204466193e-17,2.2534828069626098e-15,2.28716743467653e-15,6.494360913198926e-18,9.903699310338117e-18,1.0084790699124473e-17,3.9969956695102734e-19,4.769200707447016e-14,7.334049723639047e-15,5.805801053073082e-14,8.668537771853061e-13,1.5897335691490053e-14,8.695145204466193e-15,1.1267414034813049e-15,3.0310642489054527e-15,3.565759767766134e-14
1.29,0.08500476902015203,22.79999532646127,0.3299996932817939,9858.030708447921,933.4554685711867,3066.5445314288136,0.0012312338293295362,-60.76595510381958,138.0379251897399,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92420586000749,140000.0,-63.30323279945731,0.012171447333724966,-19.0,9.5,-0.7,0.7,200.0,-60.76595510381958,0.0,0.004477264911127385,0.000641776667864286,0.002,0.09349046639490477,0.03,239.502752373976,2.5e-10,0.96,1.5e-08,0.5990699402193119,0.30665445314288137,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.52740965263416,10.0,0.172,11.5,100.0,0.3430230473570376,0.1,0.013180175452056202,17.0,26.0,1.0,0.001253137775352679,-14.0,7.0,11.523253087209754,20.0,-75.0,65.0,20.0,-1863.1928382245808,770.0,838.9516009957888,2000.0,0.1,0.01285995092251759,271.0,0.75,-5601.594886119881,-707.5340841888723,1200.0,1534.0184467759725,600.0,52.6306120782352,3000.0,635.3942487627855,130.0,4507.223143587531,24000.0,0.002949587862770842,0.105,0.5,0.0005748177007019967,0.077,3.2,2.287167430116547e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.65534973428295e-17,1.3328445792110266e-21,8.695150551855613e-17,2.253485127156923e-15,2.287167430116547e-15,6.494364353139615e-18,9.903709348605598e-18,1.0084790626691623e-17,3.9985337376330797e-19,4.7697106703922035e-14,7.333099281638309e-15,5.805663974835344e-14,8.66850808144297e-13,1.5899035567974012e-14,8.695150551855613e-15,1.1267425635784616e-15,3.0310999601659754e-15,3.5657998899419335e-14
1.3,0.0850048141674199,22.799995290375364,0.32999969091174064,9858.030939984284,933.4659716916213,3066.5340283083788,0.0012312528702581056,-60.764974429663745,138.0379180913961,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92420523219783,140000.0,-63.303220486198704,0.01217268854809413,-19.0,9.5,-0.7,0.7,200.0,-60.764974429663745,0.0,0.004476718559379018,0.0006417884407704712,0.002,0.09348875141467118,0.03,239.5027692496379,2.5e-10,0.96,1.5e-08,0.5990876704842585,0.3066534028308379,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.53662254279544,10.0,0.172,11.5,100.0,0.3430235261212044,0.1,0.013180075261448288,17.0,26.0,1.0,0.001253313127579582,-14.0,7.0,11.523288172824333,20.0,-75.0,65.0,20.0,-1863.3735837017018,770.0,838.9521183349267,2000.0,0.1,0.012864893130681884,271.0,0.75,-5601.462744371489,-707.4424735939843,1200.0,1534.182350527229,600.0,52.63504837987265,3000.0,635.4388668552173,130.0,4507.499090036749,24000.0,0.0029495909078955385,0.105,0.5,0.0005748178334351429,0.077,3.2,2.2871674255552347e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.656286384939119e-17,1.3333568047553385e-21,8.695155913716397e-17,2.2534874536321912e-15,2.2871674255552347e-15,6.49436780239088e-18,9.903719414047164e-18,1.0084790554262795e-17,4.0000704142660157e-19,4.77022029494915e-14,7.332149801461205e-15,5.805527019092594e-14,8.668478391222125e-13,1.5900734316497165e-14,8.695155913716398e-15,1.1267437268160956e-15,3.031135675590791e-15,3.5658400118619936e-14
1.31,0.08500485943646756,22.799995254291936,0.32999968854181916,9858.031171423414,933.4764747451215,3066.523525254878,0.001231272047341696,-60.76399462202535,138.0379109739091,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92420460465183,140000.0,-63.3032081338627,0.012173928790584604,-19.0,9.5,-0.7,0.7,200.0,-60.76399462202535,0.0,0.004476172756666089,0.0006418002034898707,0.002,0.0934870379812009,0.03,239.50278611821358,2.5e-10,0.96,1.5e-08,0.5991053914444261,0.30665235252548784,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.54583014855774,10.0,0.172,11.5,100.0,0.34302400617685025,0.1,0.013179975072944406,17.0,26.0,1.0,0.0012534883493402365,-14.0,7.0,11.523323217948036,20.0,-75.0,65.0,20.0,-1863.55418646122,770.0,838.9526370693429,2000.0,0.1,0.012869830867226156,271.0,0.75,-5601.33072071581,-707.3509557034424,1200.0,1534.346145542169,600.0,52.6394874137075,3000.0,635.4834488215888,130.0,4507.774758393096,24000.0,0.0029495939612355668,0.105,0.5,0.0005748179665602932,0.077,3.2,2.2871674209925958e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.657222296010883e-17,1.3338685668472982e-21,8.695161290038275e-17,2.2534897863839727e-15,2.2871674209925958e-15,6.494371260946122e-18,9.90372950664359e-18,1.0084790481837995e-17,4.001605700541894e-19,4.7707295814131806e-14,7.331201282100248e-15,5.805390185744738e-14,8.66844870119049e-13,1.5902431938043935e-14,8.695161290038274e-15,1.1267448931919864e-15,3.031171395177008e-15,3.565880133526365e-14
1.32,0.08500490482720863,22.799995218211,0.32999968617202996,9858.03140276537,933.4869777317,3066.5130222683,0.0012312913603768454,-60.7630156802141,138.03790383729248,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92420397736934,140000.0,-63.30319574247691,0.012175168061751437,-19.0,9.5,-0.7,0.7,200.0,-60.7630156802141,0.0,0.0044756275024204015,0.0006418119560302031,0.002,0.09348532609320301,0.03,239.5028029797075,2.5e-10,0.96,1.5e-08,0.599123103106705,0.30665130222683,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.55503247383933,10.0,0.172,11.5,100.0,0.3430244875230596,0.1,0.013179874886544372,17.0,26.0,1.0,0.0012536634406966121,-14.0,7.0,11.523358222630888,20.0,-75.0,65.0,20.0,-1863.7346465864002,770.0,838.9531571980463,2000.0,0.1,0.012874764135793049,271.0,0.75,-5601.198815056279,-707.2595304201084,1200.0,1534.5098319157355,600.0,52.643929174641684,3000.0,635.5279946913174,130.0,4508.050148881258,24000.0,0.0029495970227851097,0.105,0.5,0.0005748181000771722,0.077,3.2,2.287167416428632e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.658157467929731e-17,1.33437986586444e-21,8.695166680810968e-17,2.2534921254078236e-15,2.287167416428632e-15,6.4943747287987395e-18,9.903739626375658e-18,1.0084790409417237e-17,4.00313959759332e-19,4.7712385300795016e-14,7.33025372254867e-15,5.805253474691692e-14,8.66841901134803e-13,1.5904128433598336e-14,8.695166680810967e-15,1.1267460627039118e-15,3.031207118921732e-15,3.565920254935094e-14
1.33,0.08500495033955673,22.79999518213255,0.3299996838023731,9858.031634010222,933.4974806513693,3066.502519348631,0.0012313108091600918,-60.7620376035397,138.03789668155986,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92420335035015,140000.0,-63.303183312069265,0.012176406362150258,-19.0,9.5,-0.7,0.7,200.0,-60.7620376035397,0.0,0.004475082796074145,0.0006418236983991891,0.002,0.09348361574938661,0.03,239.50281983412478,2.5e-10,0.96,1.5e-08,0.5991408054779873,0.3066502519348631,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.56422952255934,10.0,0.172,11.5,100.0,0.3430249701589169,0.1,0.013179774702248015,17.0,26.0,1.0,0.0012538384017107933,-14.0,7.0,11.523393186922867,20.0,-75.0,65.0,20.0,-1863.9149641605875,770.0,838.9536787200454,2000.0,0.1,0.012879692940026562,271.0,0.75,-5601.067027296332,-707.1681976469124,1200.0,1534.67340974287,600.0,52.64837365757278,3000.0,635.5725044938197,130.0,4508.325261725923,24000.0,0.0029496000925383543,0.105,0.5,0.0005748182339855018,0.077,3.2,2.287167411863344e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.659091901127573e-17,1.3348907021844393e-21,8.695172086024204e-17,2.2534944706993026e-15,2.287167411863344e-15,6.494378205942135e-18,9.90374977322414e-18,1.0084790337000523e-17,4.004672106553318e-19,4.771747141243313e-14,7.329307121800408e-15,5.805116885833375e-14,8.668389321694709e-13,1.5905823804144375e-14,8.695172086024206e-15,1.1267472353496513e-15,3.0312428468220713e-15,3.565960376088231e-14
1.34,0.08500499597342545,22.799995146056606,0.32999968143284913,9858.03186515803,933.5079835041421,3066.492016495858,0.0012313303934879734,-60.76106039131185,138.0378895067249,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92420272359412,140000.0,-63.303170842667406,0.012177643692337245,-19.0,9.5,-0.7,0.7,200.0,-60.76106039131185,0.0,0.00447453863705989,0.0006418354306045503,0.002,0.09348190694846105,0.03,239.5028366814697,2.5e-10,0.96,1.5e-08,0.5991584985651665,0.3066492016495858,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.5734212986374,10.0,0.172,11.5,100.0,0.34302545408350654,0.1,0.013179674520055142,17.0,26.0,1.0,0.001254013232444969,-14.0,7.0,11.523428110873892,20.0,-75.0,65.0,20.0,-1864.0951392672032,770.0,838.9542016343485,2000.0,0.1,0.012884617283568956,271.0,0.75,-5600.9353573394155,-707.0769572868534,1200.0,1534.8368791184714,600.0,52.65282085739406,3000.0,635.6169782585107,130.0,4508.600097151763,24000.0,0.002949603170489483,0.105,0.5,0.0005748183682850064,0.077,3.2,2.287167407296735e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.660025596036707e-17,1.335401076184791e-21,8.695177505667706e-17,2.253496822253965e-15,2.287167407296735e-15,6.494381692369705e-18,9.903759947169812e-18,1.0084790264587871e-17,4.006203228554373e-19,4.7722554151996834e-14,7.328361478850116e-15,5.804980419069717e-14,8.668359632230491e-13,1.590751805066561e-14,8.695177505667704e-15,1.1267484111269826e-15,3.0312785788751306e-15,3.566000496985823e-14
1.35,0.08500504172872843,22.799995109983165,0.32999967906345823,9858.032096208857,933.518486290031,3066.481513709969,0.0012313501131570284,-60.76008404284026,138.03788231280112,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92420209710106,140000.0,-63.303158334299056,0.01217888005286918,-19.0,9.5,-0.7,0.7,200.0,-60.76008404284026,0.0,0.0044739950248106,0.0006418471526540092,0.002,0.09348019968913579,0.03,239.50285352174697,2.5e-10,0.96,1.5e-08,0.5991761823751371,0.30664815137099694,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.5826078059942,10.0,0.172,11.5,100.0,0.34302593929591296,0.1,0.01317957433996558,17.0,26.0,1.0,0.0012541879329614361,-14.0,7.0,11.523462994533846,20.0,-75.0,65.0,20.0,-1864.275171989753,770.0,838.9547259399646,2000.0,0.1,0.01288953717006264,271.0,0.75,-5600.803805088982,-706.9858092429996,1200.0,1535.0002401374186,600.0,52.6572707689944,3000.0,635.6614160148042,130.0,4508.874655383447,24000.0,0.0029496062566326834,0.105,0.5,0.0005748185029754084,0.077,3.2,2.2871674027288057e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.660958553089875e-17,1.3359109882430057e-21,8.695182939731199e-17,2.25349918006737e-15,2.2871674027288057e-15,6.4943851880748524e-18,9.903770148193453e-18,1.0084790192179285e-17,4.0077329647290173e-19,4.772763352243619e-14,7.32741679269316e-15,5.80484407430065e-14,8.668329942955341e-13,1.5909211174145398e-14,8.695182939731198e-15,1.126749590033685e-15,3.031314315078017e-15,3.5660406176279185e-14
