Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,APC,MCC_APC,APC_Cdc20,k1f,k1r,k2f,k3f,k4f,k4r,k5f,k5r,kf6,k7f,k7r,k8f,k8r,u,u_prime,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R7a,R8
0.29,4.9935982308436445e-08,1.2961950108439737e-07,6.40176915635623e-11,1.9649427224436725e-07,2.7056902492113213e-10,1.2687993812874194e-07,2.685182571709171e-11,7.414967214019305e-11,6.686584276714557e-08,1.906037340094036e-11,2.311509685945347e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2817318842830527e-09,1.2579109714546542e-09,2.7056902492113214e-12,3.4276077490113093e-10,2.3448187662213626e-10,2.5469489534256635e-11,1.79546995640985e-10,0.0,6.38445678139265e-08
0.3,4.993574733584879e-08,1.2960645794707576e-07,6.42526641512164e-11,1.9584514558354544e-07,2.7989056920677764e-10,1.2687411321440608e-07,2.8497022057185314e-11,7.648796602773688e-11,6.623002114083706e-08,2.0901797509154903e-11,2.3749077061653772e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2815485345976542e-09,1.2583572364825626e-09,2.7989056920677763e-12,3.5453873721070894e-10,2.3317919852703847e-10,2.5382795625212713e-11,1.8873583732982832e-10,0.0,6.295421449671033e-08
0.31,4.993551819905328e-08,1.2959341842381658e-07,6.448180094672548e-11,1.9520485161249937e-07,2.8909729403770084e-10,1.2686818421712636e-07,3.01674502116277e-11,7.881330167467948e-11,6.560292965842328e-08,2.2835030987465945e-11,2.4374235310589236e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.281366540646659e-09,1.2587160385512268e-09,2.8909729403770083e-12,3.661691385622452e-10,2.3189019040957794e-10,2.529726401337766e-11,1.9790731142073986e-10,0.0,6.20801119217416e-08
0.32,4.993529409279705e-08,1.295803824790082e-07,6.470590720295555e-11,1.945732304018856e-07,2.9818990080588325e-10,1.268621524723736e-07,3.1861858256903487e-11,8.112581464344233e-11,6.498440797559173e-08,2.4859854726161282e-11,2.4990732169682083e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.281185720108689e-09,1.25900373905637e-09,2.9818990080588324e-12,3.7765288945244116e-10,2.3061462529417447e-10,2.5212873615652523e-11,2.0705239958270924e-10,0.0,6.122187235425015e-08
0.33,4.993507436535768e-08,1.2956735007902003e-07,6.492563464231972e-11,1.9395012569751214e-07,3.0716923272454017e-10,1.2685601930813687e-07,3.357908993241587e-11,8.342563825003016e-11,6.437429965841904e-08,2.6975963680808763e-11,2.5598724377900118e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2810059253751757e-09,1.2592334999868657e-09,3.071692327245402e-12,3.8899107937505023e-10,2.293522812529857e-10,2.5129603834119493e-11,2.161630397566341e-10,0.0,6.037911960196642e-08
0.34,4.9934858485220876e-08,1.2955432119185555e-07,6.514151477912459e-11,1.9333538483629405e-07,3.160362400119803e-10,1.268497860430314e-07,3.531807691807026e-11,8.571290361526894e-11,6.377245205683927e-08,2.918297643538188e-11,2.6198364966725314e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.280827036017007e-09,1.259415982864119e-09,3.160362400119803e-12,4.001849327352768e-10,2.281029412872566e-10,2.5047434544832238e-11,2.2523203669973968e-10,0.0,5.9551488604477636e-08
0.35000000000000003,4.9934646016124566e-08,1.295412957868875e-07,6.535398387543738e-11,1.927288586586049e-07,3.2479195386192107e-10,1.2684345398491024e-07,3.7077831578140684e-11,8.798773971464785e-11,6.317871618375951e-08,3.1480443797088584e-11,2.678980337244336e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2806489531425758e-09,1.2595598721105914e-09,3.247919538619211e-12,4.1123577591197393e-10,2.2686639320534065e-10,2.4966346086163575e-11,2.342529797984586e-10,0.0,5.873862503826405e-08
0.36,4.993443659994109e-08,1.2952827383467265e-07,6.556340005891643e-11,1.921304014195477e-07,3.334374686545813e-10,1.268370244299603e-07,3.885744035622057e-11,9.025027342587168e-11,6.259294660198426e-08,3.386785625772309e-11,2.7373185541757968e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2804715955276707e-09,1.259672237175001e-09,3.334374686545813e-12,4.221450147689281e-10,2.2564242950071815e-10,2.4886319247036752e-11,2.4322016893067027e-10,0.0,5.79401849400171e-08
0.37,4.9934229943556526e-08,1.2951525530680955e-07,6.577005644348232e-11,1.915398707014857e-07,3.419739283805072e-10,1.2683049866205896e-07,4.0656057782738464e-11,9.250062957458829e-11,6.201500131722343e-08,3.634465058380395e-11,2.7948654032192728e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.280294896649035e-09,1.2597588107214019e-09,3.4197392838050724e-12,4.329141175035749e-10,2.244308472324396e-10,2.480733525533621e-11,2.5212854769496376e-10,0.0,5.715583434669178e-08
0.38,4.9934025807069496e-08,1.2950224017581128e-07,6.597419293050912e-11,1.909571273282625e-07,3.5040251445718085e-10,1.2682387795221986e-07,4.2472900950188506e-11,9.473893097911414e-11,6.144474167464887e-08,3.891021585092867e-11,2.8516348109500155e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2801188020163526e-09,1.2598242359810586e-09,3.5040251445718086e-12,4.435445992576808e-10,2.232314479080379e-10,2.472937576654763e-11,2.609736427057281e-10,0.0,5.638524894933059e-08
0.39,4.9933823993227574e-08,1.2948922841499012e-07,6.617600677243695e-11,1.903820352805451e-07,3.5872443484417756e-10,1.268171635581123e-07,4.430724436632269e-11,9.696529849440225e-11,6.088203225824988e-08,4.1563899027057554e-11,2.907640384272302e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2799432667841045e-09,1.2598722856075684e-09,3.5872443484417756e-12,4.540380083719282e-10,2.2204403736811152e-10,2.4652422852553214e-11,2.697515080784618e-10,0.0,5.562811375928922e-08
0.4,4.993362433887009e-08,1.294762199983618e-07,6.637566112992272e-11,1.8981446161197534e-07,3.6694091526291374e-10,1.2681035672369955e-07,4.6158415165110086e-11,9.917985105505755e-11,6.032674079345828e-08,4.4305010080364825e-11,2.962895419646131e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.279768253817035e-09,1.25990603815152e-09,3.669409152629137e-12,4.6439591530680684e-10,2.2086842567230415e-10,2.457645899054272e-11,2.7845867471024295e-10,0.0,5.488412278686046e-08
0.41000000000000003,4.993342670876496e-08,1.2946321490057423e-07,6.657329123505139e-11,1.8925427636676074e-07,3.7505319293114284e-10,1.2680345867902337e-07,4.8025788758318634e-11,1.0138270571699519e-10,5.977873805416708e-08,4.7132826501382525e-11,3.01741291193315e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.279593732296772e-09,1.2599280058043266e-09,3.750531929311429e-12,4.746199047476331e-10,2.197044269876111e-10,2.450146705212261e-11,2.870921046028292e-10,0.0,5.415297873325115e-08
0.42,4.993323099079905e-08,1.294502130968506e-07,6.67690092009609e-11,1.8870135249918034e-07,3.830625117225338e-10,1.2679647064007615e-07,4.9908784853829976e-11,1.0357397769789001e-10,5.923789777345447e-08,5.0046597372208106e-11,3.071205562917328e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2794196766344483e-09,1.2599402341251537e-09,3.8306251172253385e-12,4.847115695123242e-10,2.1855185947947178e-10,2.4427430292682818e-11,2.956491495168513e-10,0.0,5.3434392694961343e-08
0.43,4.9933037091754324e-08,1.2943721456293972e-07,6.696290824568524e-11,1.8815556579527478e-07,3.909701179442876e-10,1.2678939380871305e-07,5.180686379793902e-11,1.0575378041658895e-10,5.870409655743348e-08,5.304554707249729e-11,3.1242857895493986e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2792460655157893e-09,1.2599443888263976e-09,3.909701179442876e-12,4.946725052388139e-10,2.1741054520586532e-10,2.43543323410543e-11,3.041275134732017e-10,0.0,5.272808387968217e-08
0.44,4.993284493366257e-08,1.2942421927507232e-07,6.715506633743759e-11,1.876167947966024e-07,3.98777256721215e-10,1.2678222937259938e-07,5.371952322478409e-11,1.0792222553153852e-10,5.817721380207985e-08,5.6128878644359916e-11,3.176665731927576e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2790728810770181e-09,1.2599418300583249e-09,3.98777256721215e-12,5.045043058375546e-10,2.1628031001423985e-10,2.4282157189441715e-11,3.1252521879940577e-10,0.0,5.203377933317234e-08
0.45,4.993265445093416e-08,1.2941122720992502e-07,6.734554906585379e-11,1.8708492072591614e-07,4.064851691897646e-10,1.2677497850520237e-07,5.564629499506464e-11,1.1007942297820147e-10,5.765713161307908e-08,5.929577682441837e-11,3.2283572610096466e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.278900108255732e-09,1.2599336708228553e-09,4.064851691897646e-12,5.142085599672582e-10,2.1516098344111478e-10,2.4210889183612346e-11,3.208405754310666e-10,0.0,5.135121367677535e-08
0.46,4.993246558816886e-08,1.2939823834459126e-07,6.753441183115575e-11,1.8655982741481536e-07,4.140950904068801e-10,1.2676764236582377e-07,5.7586742398460964e-11,1.1222548100545639e-10,5.7143734728626086e-08,6.254541077235152e-11,3.279371986060153e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.278727734295964e-09,1.2599208215781482e-09,4.1409509040688014e-12,5.237868484134592e-10,2.140523986144199e-10,2.414051301334809e-11,3.290721531503378e-10,0.0,5.0680128855204237e-08
0.47000000000000003,4.9932278298374346e-08,1.293852526565571e-07,6.772170162566926e-11,1.8604140123349378e-07,4.2160824768694686e-10,1.2676022209965866e-07,5.954045759432079e-11,1.1436050621102122e-10,5.663691044498598e-08,6.587693653605702e-11,3.329721261847794e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2785557483454037e-09,1.2599040264356084e-09,4.216082476869468e-12,5.332407420065665e-10,2.1295439215868956e-10,2.407101370317551e-11,3.3721875646230316e-10,0.0,5.002027389412722e-08
0.48,4.9932092541432906e-08,1.2937227012367984e-07,6.790745856711036e-11,1.8552953102259065e-07,4.290258591988044e-10,1.2675271883786975e-07,6.150705927029432e-11,1.1648460357595094e-10,5.61365485446356e-08,6.928949928405513e-11,3.379416195608032e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2783841411087454e-09,1.259883894089199e-09,4.2902585919880444e-12,5.425717998666097e-10,2.1186680410309243e-10,2.4002376603374234e-11,3.4527940185646563e-10,0.0,4.937140466707926e-08
0.49,4.99319082828196e-08,1.2935929072416932e-07,6.809171718041662e-11,1.8502410802705468e-07,4.36349132824759e-10,1.2674513369767618e-07,6.348619050182722e-11,1.1859787649823986e-10,5.564254122687942e-08,7.278223532378744e-11,3.428467653779676e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2782129045578805e-09,1.2598609235337059e-09,4.36349132824759e-12,5.517815679773548e-10,2.1078947779217526e-10,2.3934587381251874e-11,3.532532972335442e-10,0.0,4.873328367128617e-08
0.5,4.99317254925888e-08,1.2934631443657214e-07,6.827450741121738e-11,1.8452502583194555e-07,4.4357926529890085e-10,1.2673746778245662e-07,6.547751679590878e-11,1.2070042682554482e-10,5.515478304086582e-08,7.635427392194136e-11,3.476886268521221e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2780420317027556e-09,1.2598355243718244e-09,4.435792652989009e-12,5.608715781119341e-10,2.0972225979922278e-10,2.3867632012675425e-11,3.6113982329329965e-10,0.0,4.81056798120386e-08
0.51,4.9931544144575455e-08,1.2933334123975813e-07,6.845585542456593e-11,1.8403218030015315e-07,4.507174415689623e-10,1.2672972218186453e-07,6.748072430279825e-11,1.227923548870503e-10,5.4673170820911884e-08,8.000473894563912e-11,3.524682444014244e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2778715164107717e-09,1.2598080328094934e-09,4.507174415689623e-12,5.698433470394976e-10,2.0866499984220206e-10,2.38014967738564e-11,3.6893851669257487e-10,0.0,4.748836819526425e-08
0.52,4.9931364215734946e-08,1.2932037111290853e-07,6.863578426507781e-11,1.8354546951201998e-07,4.5776483430212763e-10,1.2672189797195118e-07,6.9495518180722e-11,1.2487375952450296e-10,5.419760362402728e-08,8.373275034362056e-11,3.571866362562906e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2777013532575132e-09,1.259778724825942e-09,4.5776483430212765e-12,5.78698375912199e-10,2.0761755070226013e-10,2.3736168233387464e-11,3.766490548005152e-10,0.0,4.688112992794189e-08
0.53,4.993118568558466e-08,1.2930740403550542e-07,6.881431441536872e-11,1.830647937068164e-07,4.647226034957668e-10,1.2671399621529406e-07,7.152162110008511e-11,1.2694473812244536e-10,5.3727982669534636e-08,8.753742548343869e-11,3.6184479904981885e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2775315374004742e-09,1.2597478272525477e-09,4.6472260349576676e-12,5.874381497832402e-10,2.0657976814470216e-10,2.367163324452376e-11,3.842712418962395e-10,0.0,4.6283751926010276e-08
0.54,4.993100853574427e-08,1.292944399873222e-07,6.899146425575599e-11,1.825900552259992e-07,4.715918961895528e-10,1.267060179611298e-07,7.355877187499188e-11,1.2900538663767306e-10,5.326421128070135e-08,9.141788035757452e-11,3.6644370838941036e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2773620644751006e-09,1.2597155268581036e-09,4.715918961895528e-12,5.960641372516675e-10,2.0555151084235675e-10,2.3607878937699797e-11,3.91804996669848e-10,0.0,4.569602672944746e-08
0.55,4.993083274956855e-08,1.2928147894841524e-07,6.91672504314731e-11,1.8212115845819523e-07,4.783738462723351e-10,1.266979642454911e-07,7.560672421089279e-11,1.310557996279374e-10,5.280619482830634e-08,9.537323067011629e-11,3.70984319410235e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2771929305117432e-09,1.2596819775947985e-09,4.783738462723351e-12,6.045777902256859e-10,2.045326403012509e-10,2.3544892713274162e-11,3.9925034090104304e-10,0.0,4.5117752324219656e-08
0.56,4.99306583118513e-08,1.2926852089911634e-07,6.934168814872202e-11,1.8165800978586542e-07,4.850695743615597e-10,1.2668983609134673e-07,7.766524555812722e-11,1.3309607027991518e-10,5.235384067606497e-08,9.940259281529698e-11,3.75467567311197e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2770241318686928e-09,1.2596473064288972e-09,4.850695743615597e-12,6.129805437764906e-10,2.0352302078853246e-10,2.3482662234496024e-11,4.0660738920176555e-10,0.0,4.4548731970811666e-08
0.5700000000000001,4.993048520857931e-08,1.292555658200258e-07,6.951479142071092e-11,1.8120051753360368e-07,4.916801877331149e-10,1.2668163450874317e-07,7.973411606200467e-11,1.3512629043646807e-10,5.1907058127835206e-08,1.0350508475842277e-10,3.798943678740633e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2768556651765273e-09,1.259611618167333e-09,4.916801877331149e-12,6.212738160547267e-10,2.025225192625773e-10,2.3421175420687446e-11,4.138763397202036e-10,0.0,4.398877403906044e-08
0.58,4.993031342672668e-08,1.2924261369200603e-07,6.968657327334335e-11,1.8074859191801698e-07,4.98206780291356e-10,1.2667336049494755e-07,8.18131276008595e-11,1.3714655062321416e-10,5.1465758376532345e-08,1.0767982682845933e-10,3.842656179663916e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2766875272915747e-09,1.2595749994748526e-09,4.9820678029135595e-12,6.294590082567234e-10,2.0153100530520846e-10,2.336042044063431e-11,4.2105746571342443e-10,0.0,4.3437691849024413e-08
0.59,4.99301429540864e-08,1.2922966449617575e-07,6.985704591361968e-11,1.8030214499913065e-07,5.046504325759972e-10,1.2666501503459098e-07,8.39020829042827e-11,1.391569400744322e-10,5.102985445468529e-08,1.1192594243038374e-10,3.8858219602884286e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2765197152578119e-09,1.2595375221528383e-09,5.046504325759973e-12,6.375375046364295e-10,2.005483510559524e-10,2.3300385706178486e-11,4.2815110790504846e-10,0.0,4.2895303517635256e-08
0.6,4.992997377913434e-08,1.2921671821390453e-07,7.002622086567773e-11,1.7986109063326818e-07,5.110122118007122e-10,1.2665659909981264e-07,8.60007947444771e-11,1.4115754675831821e-10,5.059926118657161e-08,1.1624255868464034e-10,3.928449625474371e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2763522262760733e-09,1.2594992457826918e-09,5.1101221180071226e-12,6.45510672556624e-10,1.995744311482655e-10,2.324105986600456e-11,4.3515766755285315e-10,0.0,4.236143181089233e-08
0.61,4.9929805890917994e-08,1.292037748268076e-07,7.019410908202601e-11,1.7942534442735894e-07,5.172931719155802e-10,1.2664811365040364e-07,8.810908519433749e-11,1.43148457401614e-10,5.017389514187041e-08,1.20628807000479e-10,3.970547605112907e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2761850576788708e-09,1.2594602198814121e-09,5.172931719155803e-12,6.533798625695352e-10,1.9860912264766693e-10,2.3182431799614882e-11,4.4207760015868157e-10,0.0,4.183590400137113e-08
0.62,4.9929639278963954e-08,1.2919083431674118e-07,7.036072103606802e-11,1.7899482369462762e-07,5.234943536870035e-10,1.2663955963395068e-07,9.022678494640825e-11,1.45129757513626e-10,4.975367459077458e-08,1.250838235893625e-10,4.012124158563602e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2760182069094433e-09,1.2594204856877872e-09,5.234943536870035e-12,6.611464085188893e-10,1.9765230499171764e-10,2.3124490611486935e-11,4.489114097595395e-10,0.0,4.131855173082697e-08
0.63,4.99294739332011e-08,1.291778966657978e-07,7.052606679892665e-11,1.7856944741161764e-07,5.296167847919209e-10,1.2663093798597907e-07,9.235373268737187e-11,1.4710153140965306e-10,4.933851946050652e-08,1.2960674992399531e-10,4.053187378956945e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2758516715043538e-09,1.2593800776399164e-09,5.296167847919209e-12,6.68811627659446e-10,1.9670385993178043e-10,2.3067225625406557e-11,4.556596437446314e-10,0.0,4.080921087768441e-08
0.64,4.992930984389766e-08,1.2916496185630205e-07,7.06901561023624e-11,1.7814913617650322e-07,5.356614799244298e-10,1.266222496300951e-07,9.448977452321222e-11,1.4906386223384044e-10,4.892835129318465e-08,1.3419673314795178e-10,4.0937451973667363e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.275685449079233e-09,1.259339024581803e-09,5.3566147992442975e-12,6.76376820791709e-10,1.9576367147650185e-10,2.3010626378971198e-11,4.6232288814855365e-10,0.0,4.0307721429213306e-08
0.65,4.992914700160992e-08,1.291520298708064e-07,7.085299839010738e-11,1.77733812168646e-07,5.416294409124062e-10,1.2661349547812757e-07,9.663476345065765e-11,1.5101683198147707e-10,4.852309320499049e-08,1.3885292644041305e-10,4.133805386856907e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.27551953731714e-09,1.2592973507452723e-09,5.416294409124062e-12,6.83843272408824e-10,1.9483162583695695e-10,2.2954682618257263e-11,4.689017633758469e-10,0.0,3.9813927358201884e-08
0.66,4.9928985397139836e-08,1.291391006920873e-07,7.101460286018993e-11,1.7732339910935502e-07,5.475216568414548e-10,1.266046764302683e-07,9.878855887091074e-11,1.5296052152075227e-10,4.812266984658809e-08,1.4357448934012475e-10,4.173375566407176e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2753539339589616e-09,1.2592550765569805e-09,5.475216568414548e-12,6.912122508523497e-10,1.9390761137340174e-10,2.289938429264618e-11,4.753969203165069e-10,0.0,3.9327676503945576e-08
0.67,4.9928825021499904e-08,1.291261743031413e-07,7.117497850012648e-11,1.7691782222380965e-07,5.533391041842414e-10,1.2659579337521177e-07,1.0095102614201922e-10,1.5489501061398784e-10,4.7727007364749844e-08,1.4836058803231406e-10,4.2124632047217815e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2751886367954224e-09,1.259212219306885e-09,5.5333910418424146e-12,6.984850084744896e-10,1.92991518543581e-10,2.2844721549803812e-11,4.818090368159205e-10,0.0,3.884882045737891e-08
0.68,4.992866586588396e-08,1.2911325068718135e-07,7.133413411606291e-11,1.765170082041056e-07,5.590827469340854e-10,1.2658684719029323e-07,1.0312203616656316e-10,1.5682037793836065e-10,4.7336033365144537e-08,1.5321039560194663e-10,4.2510756239253486e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2750236436604656e-09,1.2591687936997846e-09,5.590827469340854e-12,7.056627818054132e-10,1.9208323985253637e-10,2.2790684730807932e-11,4.881388144662076e-10,0.0,3.83772144501849e-08
0.6900000000000001,4.9928507921643303e-08,1.2910032982763334e-07,7.149207835672136e-11,1.7612088517338603e-07,5.647535367419324e-10,1.2657783874162595e-07,1.053014650116375e-10,1.5873670110613085e-10,4.6949676876245654e-08,1.5812309225638064e-10,4.289220003149793e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2748589524258066e-09,1.2591248123070839e-09,5.6475353674193244e-12,7.127467917245997e-10,1.911826698038666e-10,2.2737264365418876e-11,4.943869756891667e-10,0.0,3.791271724772436e-08
0.7000000000000001,4.9928351180266926e-08,1.290874117081326e-07,7.16488197330963e-11,1.7572938265102135e-07,5.703524130557434e-10,1.2656876888423713e-07,1.0748919355838736e-10,1.6064405668438953e-10,4.6567868314319773e-08,1.63097865520192e-10,4.326903382016e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2746945609964498e-09,1.259080285937133e-09,5.703524130557434e-12,7.197382436350256e-10,1.9028970485239003e-10,2.2684451167488367e-11,5.005542610839411e-10,0.0,3.745519104563456e-08
0.71,4.992819563336525e-08,1.2907449631252054e-07,7.180436663477825e-11,1.753424315188023e-07,5.758803032614044e-10,1.2655963846220245e-07,1.0968510717859854e-10,1.6254252021433997e-10,4.619053944945654e-08,1.6813391040469495e-10,4.364132664013873e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2745304673069658e-09,1.2590352239409577e-09,5.758803032614044e-12,7.266383276390964e-10,1.894042433581631e-10,2.2632236030502032e-11,5.066414270150925e-10,0.0,3.700450136995325e-08
0.72,4.9928041272656496e-08,1.2906158362484143e-07,7.195872734352891e-11,1.7495996398811274e-07,5.813381228245269e-10,1.2655044830877944e-07,1.1188909543606433e-10,1.6443216623012552e-10,4.581762337260337e-08,1.732304295544538e-10,4.400914619784214e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2743666693183923e-09,1.2589896344654241e-09,5.8133812282452686e-12,7.334482187155605e-10,1.8852618554181065e-10,2.2580610023251056e-11,5.12649243419087e-10,0.0,3.656051698063062e-08
