T,CLI,DK,KI,N,STIM,V,Z,_CLE,_ECL,_EK,_ENA,_IPUMP,_I_CL_L,_I_K,_I_K_G,_I_K_L,_I_NA,_I_NA_G,_I_NA_L,_KE,_NAE,_NAI
52.0,9.8996935,0.0,129.25652,0.069401443,0.0,-67.194939,1.0,123.27324,-67.183403,-92.564857,42.693939,0.64601326,-0.00023068178,1.2152247e-05,0.023542529,1.2684962,0.00021852728,-0.014765806,-1.9230554,4.0033917,125.30379,25.232069
52.5,9.8996878,0.0,129.25652,0.06940145,0.0,-67.194939,1.0,123.27325,-67.183426,-92.564857,42.693947,0.64601314,-0.00023030544,1.2125253e-05,0.023542538,1.2684959,0.00021817793,-0.014765817,-1.9230555,4.0033927,125.30381,25.232065
53.0,9.899683,0.0,129.25652,0.069401458,0.0,-67.194939,1.0,123.27327,-67.183441,-92.56485,42.693954,0.64601308,-0.00022992968,1.2099036e-05,0.023542548,1.2684957,0.00021782838,-0.014765828,-1.9230556,4.0033932,125.30383,25.232059
53.5,9.8996773,0.0,129.25652,0.069401473,0.0,-67.194931,1.0,123.27328,-67.183456,-92.564842,42.693966,0.64601302,-0.0002295545,1.2073521e-05,0.023542557,1.2684956,0.00021747872,-0.014765838,-1.9230558,4.0033941,125.30384,25.232056
54.0,9.8996725,0.0,129.25652,0.06940148,0.0,-67.194931,1.0,123.2733,-67.183472,-92.564842,42.693974,0.64601296,-0.00022917992,1.2048638e-05,0.023542566,1.2684953,0.00021712904,-0.014765848,-1.9230559,4.0033951,125.30386,25.23205
54.5,9.8996677,0.0,129.25652,0.069401488,0.0,-67.194931,1.0,123.27332,-67.183487,-92.564835,42.693981,0.64601284,-0.00022880595,1.2024327e-05,0.023542576,1.2684952,0.00021677937,-0.01476586,-1.923056,4.0033956,125.30387,25.232046
55.0,9.899662,0.0,129.2565,0.069401503,0.0,-67.194931,1.0,123.27333,-67.18351,-92.564827,42.693989,0.64601278,-0.00022843256,1.2000531e-05,0.023542585,1.268495,0.00021642978,-0.01476587,-1.923056,4.0033965,125.30389,25.23204
55.5,9.8996572,0.0,129.2565,0.06940151,0.0,-67.194923,1.0,123.27335,-67.183525,-92.564827,42.693996,0.64601272,-0.00022805977,1.1977201e-05,0.023542594,1.2684948,0.00021608033,-0.01476588,-1.9230561,4.0033975,125.30389,25.232037
56.0,9.8996525,0.0,129.2565,0.069401518,0.0,-67.194923,1.0,123.27336,-67.18354,-92.564819,42.694004,0.64601266,-0.00022768757,1.1954294e-05,0.023542603,1.2684946,0.00021573104,-0.014765891,-1.9230562,4.0033979,125.30391,25.232031
56.5,9.8996477,0.0,129.2565,0.069401525,0.0,-67.194923,1.0,123.27338,-67.183556,-92.564812,42.694012,0.64601254,-0.00022731598,1.1931768e-05,0.023542613,1.2684945,0.00021538197,-0.014765901,-1.9230564,4.0033989,125.30392,25.232027
57.0,9.899642,0.0,129.2565,0.06940154,0.0,-67.194923,1.0,123.27339,-67.183578,-92.564804,42.694023,0.64601249,-0.00022694498,1.1909588e-05,0.023542624,1.2684942,0.00021503314,-0.014765912,-1.9230565,4.0033998,125.30394,25.232021
57.5,9.8996372,0.0,129.2565,0.069401547,0.0,-67.194923,1.0,123.27341,-67.183594,-92.564804,42.694031,0.64601243,-0.00022657457,1.1887722e-05,0.023542633,1.2684941,0.00021468461,-0.014765922,-1.9230566,4.0034003,125.30396,25.232018
58.0,9.8996325,0.0,129.2565,0.069401555,0.0,-67.194916,1.0,123.27342,-67.183609,-92.564796,42.694038,0.64601231,-0.00022620476,1.1866141e-05,0.023542643,1.2684939,0.00021433638,-0.014765932,-1.9230567,4.0034013,125.30397,25.232012
58.5,9.8996267,0.0,129.2565,0.069401562,0.0,-67.194916,1.0,123.27344,-67.183624,-92.564789,42.694046,0.64601225,-0.00022583554,1.1844818e-05,0.023542652,1.2684937,0.0002139885,-0.014765943,-1.9230568,4.0034022,125.30399,25.232008
59.0,9.899622,0.0,129.2565,0.069401577,0.0,-67.194916,1.0,123.27345,-67.18364,-92.564789,42.694054,0.64601219,-0.00022546692,1.1823731e-05,0.023542661,1.2684935,0.00021364097,-0.014765954,-1.923057,4.0034027,125.304,25.232002
59.5,9.8996172,0.0,129.2565,0.069401585,0.0,-67.194916,1.0,123.27347,-67.183662,-92.564781,42.694061,0.64601213,-0.00022509891,1.1802859e-05,0.023542671,1.2684933,0.00021329382,-0.014765964,-1.9230571,4.0034037,125.30401,25.231998
60.0,9.8996124,0.0,129.2565,0.069401592,0.0,-67.194908,1.0,123.27348,-67.183678,-92.564774,42.694069,0.64601201,-0.00022473148,1.1782183e-05,0.02354268,1.2684932,0.00021294708,-0.014765974,-1.9230572,4.0034046,125.30402,25.231993
60.5,9.8996067,0.0,129.2565,0.069401599,0.0,-67.194908,1.0,123.2735,-67.183693,-92.564774,42.694077,0.64601195,-0.00022436466,1.1761686e-05,0.023542689,1.2684929,0.00021260076,-0.014765984,-1.9230573,4.0034051,125.30404,25.231989
61.0,9.8996019,0.0,129.2565,0.069401614,0.0,-67.194908,1.0,123.27351,-67.183708,-92.564766,42.694084,0.64601189,-0.00022399842,1.1741352e-05,0.023542698,1.2684928,0.00021225486,-0.014765995,-1.9230574,4.003406,125.30405,25.231983
61.5,9.8995972,0.0,129.2565,0.069401622,0.0,-67.194908,1.0,123.27353,-67.183723,-92.564758,42.694096,0.64601183,-0.00022363277,1.1721168e-05,0.023542708,1.2684926,0.0002119094,-0.014766006,-1.9230576,4.003407,125.30407,25.231979
62.0,9.8995924,0.0,129.2565,0.069401629,0.0,-67.194908,1.0,123.27354,-67.183739,-92.564751,42.694103,0.64601171,-0.00022326774,1.1701123e-05,0.023542717,1.2684925,0.0002115644,-0.014766016,-1.9230577,4.0034075,125.30408,25.231974
62.5,9.8995876,0.0,129.2565,0.069401637,0.0,-67.194901,1.0,123.27355,-67.183762,-92.564751,42.694111,0.64601165,-0.00022290327,1.1681204e-05,0.023542726,1.2684922,0.00021121987,-0.014766026,-1.9230577,4.0034084,125.3041,25.23197
63.0,9.8995819,0.0,129.2565,0.069401652,0.0,-67.194901,1.0,123.27357,-67.183777,-92.564743,42.694118,0.64601159,-0.00022253941,1.1661404e-05,0.023542736,1.2684921,0.00021087581,-0.014766037,-1.9230578,4.0034094,125.30411,25.231964
63.5,9.8995771,0.0,129.2565,0.069401659,0.0,-67.194901,1.0,123.27358,-67.183792,-92.564735,42.694126,0.64601153,-0.00022217614,1.164171e-05,0.023542745,1.2684919,0.00021053223,-0.014766047,-1.9230579,4.0034099,125.30412,25.23196
64.0,9.8995724,0.0,129.2565,0.069401667,0.0,-67.194901,1.0,123.2736,-67.183807,-92.564735,42.694134,0.64601141,-0.00022181346,1.1622117e-05,0.023542754,1.2684917,0.00021018914,-0.014766057,-1.923058,4.0034108,125.30414,25.231955
64.5,9.8995676,0.0,129.2565,0.069401674,0.0,-67.194901,1.0,123.27361,-67.183823,-92.564728,42.694141,0.64601135,-0.00022145137,1.1602619e-05,0.023542764,1.2684915,0.00020984656,-0.014766067,-1.9230582,4.0034113,125.30415,25.231951
65.0,9.8995628,0.0,129.2565,0.069401689,0.0,-67.194893,1.0,123.27363,-67.183838,-92.56472,42.694149,0.64601129,-0.00022108987,1.1583205e-05,0.023542771,1.2684914,0.00020950448,-0.014766078,-1.9230583,4.0034122,125.30417,25.231945
65.5,9.8995581,0.0,129.2565,0.069401696,0.0,-67.194893,1.0,123.27364,-67.183861,-92.56472,42.694157,0.64601123,-0.00022072895,1.1563874e-05,0.02354278,1.2684911,0.0002091629,-0.014766088,-1.9230584,4.0034132,125.30418,25.231941
66.0,9.8995523,0.0,129.2565,0.069401704,0.0,-67.194893,1.0,123.27366,-67.183876,-92.564713,42.694164,0.64601111,-0.00022036863,1.1544617e-05,0.02354279,1.268491,0.00020882183,-0.014766098,-1.9230585,4.0034137,125.30419,25.231937
66.5,9.8995476,0.0,129.2565,0.069401711,0.0,-67.194893,1.0,123.27367,-67.183891,-92.564705,42.694172,0.64601105,-0.00022000889,1.1525433e-05,0.023542799,1.2684909,0.00020848129,-0.014766108,-1.9230586,4.0034146,125.30421,25.231932
67.0,9.8995428,0.0,129.2565,0.069401726,0.0,-67.194885,1.0,123.27369,-67.183907,-92.564705,42.69418,0.64601099,-0.00021964974,1.1506315e-05,0.023542808,1.2684907,0.00020814125,-0.014766118,-1.9230587,4.0034151,125.30422,25.231928
67.5,9.899538,0.0,129.2565,0.069401734,0.0,-67.194885,1.0,123.2737,-67.183922,-92.564697,42.694187,0.64601094,-0.00021929116,1.148726e-05,0.023542818,1.2684906,0.00020780174,-0.014766128,-1.9230589,4.0034161,125.30424,25.231922
68.0,9.8995333,0.0,129.2565,0.069401741,0.0,-67.194885,1.0,123.27372,-67.183937,-92.56469,42.694195,0.64601082,-0.00021893319,1.1468266e-05,0.023542827,1.2684903,0.00020746276,-0.014766138,-1.923059,4.003417,125.30425,25.231918
68.5,9.8995285,0.0,129.2565,0.069401748,0.0,-67.194885,1.0,123.27374,-67.183952,-92.56469,42.694202,0.64601076,-0.00021857579,1.1449328e-05,0.023542836,1.2684902,0.00020712429,-0.014766148,-1.923059,4.0034175,125.30427,25.231913
69.0,9.8995237,0.0,129.2565,0.069401756,0.0,-67.194885,1.0,123.27374,-67.183968,-92.564682,42.69421,0.6460107,-0.00021821896,1.1430444e-05,0.023542846,1.26849,0.00020678637,-0.014766159,-1.9230591,4.0034184,125.30428,25.231909
69.5,9.899519,0.0,129.2565,0.069401771,0.0,-67.194878,1.0,123.27376,-67.18399,-92.564674,42.694221,0.64601064,-0.00021786273,1.1411612e-05,0.023542855,1.2684898,0.00020644897,-0.014766169,-1.9230592,4.0034189,125.30429,25.231905
70.0,9.8995142,0.0,129.2565,0.069401778,0.0,-67.194878,1.0,123.27377,-67.184006,-92.564674,42.694229,0.64601058,-0.00021750708,1.1392828e-05,0.023542862,1.2684896,0.0002061121,-0.014766178,-1.9230593,4.0034199,125.30431,25.231899
70.5,9.8995094,0.0,129.2565,0.069401786,0.0,-67.194878,1.0,123.27379,-67.184021,-92.564667,42.694237,0.64601046,-0.000217152,1.1374093e-05,0.023542872,1.2684895,0.00020577577,-0.014766188,-1.9230595,4.0034208,125.30432,25.231895
71.0,9.8995037,0.0,129.2565,0.069401793,0.0,-67.194878,1.0,123.2738,-67.184036,-92.564659,42.694244,0.6460104,-0.0002167975,1.1355403e-05,0.023542881,1.2684892,0.00020543997,-0.014766199,-1.9230596,4.0034213,125.30434,25.23189
71.5,9.8994989,0.0,129.2565,0.069401808,0.0,-67.194878,1.0,123.27382,-67.184052,-92.564659,42.694252,0.64601034,-0.00021644359,1.1336757e-05,0.02354289,1.2684891,0.00020510469,-0.014766209,-1.9230597,4.0034223,125.30434,25.231886
72.0,9.8994942,0.0,129.2565,0.069401816,0.0,-67.19487,1.0,123.27383,-67.184067,-92.564651,42.69426,0.64601028,-0.00021609025,1.1318154e-05,0.0235429,1.2684889,0.00020476995,-0.014766218,-1.9230598,4.0034227,125.30436,25.231882
72.5,9.8994894,0.0,129.2565,0.069401823,0.0,-67.19487,1.0,123.27385,-67.184082,-92.564644,42.694267,0.64601016,-0.00021573748,1.1299591e-05,0.023542909,1.2684888,0.00020443575,-0.014766228,-1.9230599,4.0034237,125.30437,25.231876
73.0,9.8994846,0.0,129.2565,0.06940183,0.0,-67.19487,1.0,123.27386,-67.184097,-92.564644,42.694275,0.6460101,-0.0002153853,1.1281069e-05,0.023542918,1.2684886,0.00020410209,-0.014766239,-1.9230601,4.0034246,125.30439,25.231873
73.5,9.8994799,0.0,129.2565,0.069401838,0.0,-67.19487,1.0,123.27388,-67.184113,-92.564636,42.694283,0.64601004,-0.00021503368,1.1262586e-05,0.023542926,1.2684884,0.00020376897,-0.014766249,-1.9230601,4.0034251,125.3044,25.231869
74.0,9.8994751,0.0,129.2565,0.069401853,0.0,-67.194862,1.0,123.27389,-67.184135,-92.564629,42.69429,0.64600998,-0.00021468264,1.1244141e-05,0.023542935,1.2684883,0.00020343637,-0.014766258,-1.9230602,4.0034261,125.30441,25.231863
74.5,9.8994703,0.0,129.2565,0.06940186,0.0,-67.194862,1.0,123.2739,-67.184151,-92.564629,42.694298,0.64600992,-0.00021433218,1.1225733e-05,0.023542944,1.268488,0.00020310433,-0.014766268,-1.9230603,4.0034266,125.30443,25.231859
75.0,9.8994656,0.0,129.2565,0.069401868,0.0,-67.194862,1.0,123.27392,-67.184166,-92.564621,42.694305,0.6460098,-0.00021398228,1.1207361e-05,0.023542954,1.2684879,0.0002027728,-0.014766278,-1.9230604,4.0034275,125.30444,25.231853
75.5,9.8994608,0.0,129.2565,0.069401875,0.0,-67.194862,1.0,123.27393,-67.184181,-92.564613,42.694313,0.64600974,-0.00021363296,1.1189025e-05,0.023542961,1.2684877,0.00020244181,-0.014766288,-1.9230605,4.003428,125.30446,25.23185
76.0,9.899456,0.0,129.2565,0.069401883,0.0,-67.194862,1.0,123.27395,-67.184196,-92.564613,42.694321,0.64600968,-0.00021328419,1.1170724e-05,0.02354297,1.2684876,0.00020211136,-0.014766298,-1.9230607,4.0034289,125.30447,25.231846
76.5,9.8994513,0.0,129.2565,0.069401897,0.0,-67.194855,1.0,123.27396,-67.184212,-92.564606,42.694328,0.64600962,-0.00021293601,1.1152458e-05,0.02354298,1.2684873,0.00020178144,-0.014766308,-1.9230608,4.0034299,125.30448,25.23184
77.0,9.8994465,0.0,129.2565,0.069401905,0.0,-67.194855,1.0,123.27398,-67.184227,-92.564598,42.694336,0.64600956,-0.00021258839,1.1134225e-05,0.023542989,1.2684872,0.00020145206,-0.014766318,-1.9230609,4.0034304,125.3045,25.231836
77.5,9.8994427,0.0,129.2565,0.069401912,0.0,-67.194855,1.0,123.27399,-67.184242,-92.564598,42.694344,0.64600945,-0.00021224134,1.1116025e-05,0.023542998,1.2684871,0.00020112321,-0.014766327,-1.9230609,4.0034313,125.30451,25.231833
78.0,9.8994379,0.0,129.2565,0.06940192,0.0,-67.194855,1.0,123.274,-67.184258,-92.56459,42.694351,0.64600939,-0.00021189486,1.1097859e-05,0.023543006,1.2684869,0.00020079491,-0.014766337,-1.923061,4.0034318,125.30452,25.231827
78.5,9.8994331,0.0,129.2565,0.069401927,0.0,-67.194855,1.0,123.27402,-67.184273,-92.564583,42.694359,0.64600933,-0.00021154893,1.1079725e-05,0.023543015,1.2684867,0.00020046713,-0.014766347,-1.9230611,4.0034328,125.30453,25.231823
79.0,9.8994284,0.0,129.2565,0.069401935,0.0,-67.194847,1.0,123.27403,-67.184288,-92.564583,42.694366,0.64600927,-0.00021120359,1.1061624e-05,0.023543024,1.2684865,0.00020013987,-0.014766357,-1.9230613,4.0034332,125.30455,25.231819
79.5,9.8994236,0.0,129.2565,0.06940195,0.0,-67.194847,1.0,123.27405,-67.184303,-92.564575,42.694374,0.64600921,-0.00021085879,1.1043555e-05,0.023543032,1.2684864,0.00019981315,-0.014766366,-1.9230614,4.0034342,125.30457,25.231813
80.0,9.8994188,0.0,129.2565,0.069401957,0.0,-67.194847,1.0,123.27406,-67.184319,-92.564568,42.694382,0.64600909,-0.00021051455,1.1025517e-05,0.023543041,1.2684863,0.00019948697,-0.014766376,-1.9230615,4.0034347,125.30457,25.23181
80.5,9.8994141,0.0,129.2565,0.069401965,0.0,-67.194847,1.0,123.27408,-67.184334,-92.564568,42.694389,0.64600903,-0.0002101709,1.100751e-05,0.023543051,1.268486,0.00019916131,-0.014766386,-1.9230616,4.0034356,125.30459,25.231806
81.0,9.8994093,0.0,129.2565,0.069401972,0.0,-67.194847,1.0,123.27409,-67.184349,-92.56456,42.694397,0.64600897,-0.00020982779,1.0989535e-05,0.02354306,1.2684859,0.00019883618,-0.014766396,-1.9230617,4.0034366,125.3046,25.2318
81.5,9.8994045,0.0,129.2565,0.069401979,0.0,-67.194839,1.0,123.2741,-67.184364,-92.56456,42.694401,0.64600891,-0.00020948524,1.097159e-05,0.023543067,1.2684857,0.00019851158,-0.014766405,-1.9230617,4.003437,125.30462,25.231796
82.0,9.8993998,0.0,129.2565,0.069401987,0.0,-67.194839,1.0,123.27412,-67.18438,-92.564552,42.694408,0.64600885,-0.00020914325,1.0953676e-05,0.023543077,1.2684855,0.00019818751,-0.014766415,-1.9230618,4.003438,125.30463,25.231792
82.5,9.899395,0.0,129.2565,0.069402002,0.0,-67.194839,1.0,123.27413,-67.184402,-92.564545,42.694416,0.64600873,-0.00020880182,1.0935792e-05,0.023543086,1.2684854,0.00019786398,-0.014766425,-1.923062,4.0034385,125.30464,25.231787
83.0,9.8993912,0.0,129.2565,0.069402009,0.0,-67.194839,1.0,123.27415,-67.184418,-92.564545,42.694424,0.64600867,-0.00020846096,1.0917939e-05,0.023543093,1.2684852,0.00019754095,-0.014766434,-1.9230621,4.0034394,125.30466,25.231783
83.5,9.8993864,0.0,129.2565,0.069402017,0.0,-67.194839,1.0,123.27416,-67.184433,-92.564537,42.694431,0.64600861,-0.00020812065,1.0900116e-05,0.023543103,1.2684851,0.00019721847,-0.014766444,-1.9230622,4.0034399,125.30467,25.231779
84.0,9.8993816,0.0,129.2565,0.069402024,0.0,-67.194832,1.0,123.27417,-67.184448,-92.564529,42.694439,0.64600855,-0.00020778087,1.0882322e-05,0.023543112,1.2684848,0.00019689651,-0.014766454,-1.9230623,4.0034409,125.30468,25.231775
84.5,9.8993769,0.0,129.2565,0.069402032,0.0,-67.194832,1.0,123.27419,-67.184464,-92.564529,42.694447,0.64600849,-0.00020744167,1.0864559e-05,0.023543119,1.2684847,0.00019657507,-0.014766463,-1.9230624,4.0034413,125.3047,25.23177
85.0,9.8993721,0.0,129.2565,0.069402039,0.0,-67.194832,1.0,123.2742,-67.184479,-92.564522,42.694454,0.64600843,-0.00020710302,1.0846826e-05,0.023543129,1.2684846,0.00019625416,-0.014766472,-1.9230624,4.0034423,125.30471,25.231766
85.5,9.8993673,0.0,129.25648,0.069402054,0.0,-67.194832,1.0,123.27422,-67.184494,-92.564514,42.694462,0.64600831,-0.00020676492,1.0829121e-05,0.023543136,1.2684844,0.00019593375,-0.014766483,-1.9230626,4.0034428,125.30472,25.231762
86.0,9.8993635,0.0,129.25648,0.069402061,0.0,-67.194832,1.0,123.27423,-67.184509,-92.564514,42.694469,0.64600825,-0.00020642737,1.0811447e-05,0.023543146,1.2684842,0.00019561389,-0.014766492,-1.9230627,4.0034437,125.30473,25.231756
86.5,9.8993587,0.0,129.25648,0.069402069,0.0,-67.194824,1.0,123.27424,-67.184525,-92.564507,42.694477,0.64600819,-0.00020609038,1.0793802e-05,0.023543155,1.268484,0.00019529455,-0.014766501,-1.9230628,4.0034442,125.30475,25.231752
87.0,9.899354,0.0,129.25648,0.069402076,0.0,-67.194824,1.0,123.27425,-67.18454,-92.564499,42.694485,0.64600813,-0.00020575394,1.0776186e-05,0.023543162,1.2684839,0.00019497571,-0.014766511,-1.9230629,4.0034451,125.30476,25.231749
87.5,9.8993492,0.0,129.25648,0.069402084,0.0,-67.194824,1.0,123.27427,-67.184555,-92.564499,42.694492,0.64600807,-0.00020541804,1.0758599e-05,0.023543172,1.2684838,0.0001946574,-0.014766521,-1.923063,4.0034456,125.30477,25.231745
88.0,9.8993444,0.0,129.25648,0.069402091,0.0,-67.194824,1.0,123.27428,-67.18457,-92.564491,42.6945,0.64600801,-0.00020508269,1.0741041e-05,0.023543179,1.2684835,0.00019433962,-0.01476653,-1.9230632,4.0034466,125.30479,25.231739
88.5,9.8993406,0.0,129.25648,0.069402106,0.0,-67.194817,1.0,123.2743,-67.184586,-92.564491,42.694508,0.6460079,-0.00020474789,1.0723513e-05,0.023543188,1.2684834,0.00019402234,-0.014766539,-1.9230632,4.0034471,125.3048,25.231735
89.0,9.8993359,0.0,129.25648,0.069402114,0.0,-67.194817,1.0,123.27431,-67.184601,-92.564484,42.694511,0.64600784,-0.00020441363,1.0706013e-05,0.023543198,1.2684832,0.00019370559,-0.014766549,-1.9230633,4.003448,125.30481,25.231731
89.5,9.8993311,0.0,129.25648,0.069402121,0.0,-67.194817,1.0,123.27432,-67.184616,-92.564476,42.694519,0.64600778,-0.00020407993,1.0688542e-05,0.023543205,1.268483,0.00019338937,-0.014766558,-1.9230634,4.0034485,125.30482,25.231728
90.0,9.8993263,0.0,129.25648,0.069402128,0.0,-67.194817,1.0,123.27434,-67.184631,-92.564476,42.694527,0.64600772,-0.00020374676,1.06711e-05,0.023543214,1.2684829,0.00019307365,-0.014766567,-1.9230635,4.0034494,125.30484,25.231722
90.5,9.8993225,0.0,129.25648,0.069402136,0.0,-67.194817,1.0,123.27435,-67.184647,-92.564468,42.694534,0.64600766,-0.00020341414,1.0653685e-05,0.023543222,1.2684827,0.00019275844,-0.014766577,-1.9230636,4.0034499,125.30485,25.231718
91.0,9.8993177,0.0,129.25648,0.069402143,0.0,-67.194809,1.0,123.27436,-67.184662,-92.564461,42.694542,0.6460076,-0.00020308206,1.06363e-05,0.023543231,1.2684826,0.00019244375,-0.014766587,-1.9230638,4.0034509,125.30486,25.231714
91.5,9.899313,0.0,129.25648,0.069402151,0.0,-67.194809,1.0,123.27438,-67.184677,-92.564461,42.69455,0.64600754,-0.00020275053,1.0618944e-05,0.023543239,1.2684824,0.00019212958,-0.014766596,-1.9230638,4.0034513,125.30488,25.23171
92.0,9.8993082,0.0,129.25648,0.069402158,0.0,-67.194809,1.0,123.27439,-67.184692,-92.564453,42.694557,0.64600742,-0.00020241953,1.0601616e-05,0.023543248,1.2684822,0.00019181591,-0.014766606,-1.9230639,4.0034523,125.30489,25.231705
92.5,9.8993044,0.0,129.25648,0.069402173,0.0,-67.194809,1.0,123.27441,-67.1847,-92.564453,42.694565,0.64600736,-0.00020208907,1.0584316e-05,0.023543255,1.2684821,0.00019150275,-0.014766615,-1.923064,4.0034528,125.3049,25.231701
93.0,9.8992996,0.0,129.25648,0.069402181,0.0,-67.194809,1.0,123.27442,-67.184715,-92.564445,42.694572,0.6460073,-0.00020175916,1.0567044e-05,0.023543265,1.268482,0.00019119012,-0.014766624,-1.9230641,4.0034537,125.30492,25.231697
93.5,9.8992949,0.0,129.25648,0.069402188,0.0,-67.194809,1.0,123.27443,-67.184731,-92.564438,42.69458,0.64600724,-0.00020142978,1.0549801e-05,0.023543272,1.2684817,0.00019087798,-0.014766634,-1.9230642,4.0034542,125.30492,25.231693
94.0,9.899291,0.0,129.25648,0.069402196,0.0,-67.194801,1.0,123.27444,-67.184746,-92.564438,42.694584,0.64600718,-0.00020110093,1.0532586e-05,0.023543281,1.2684816,0.00019056637,-0.014766643,-1.9230644,4.0034552,125.30494,25.231688
94.5,9.8992863,0.0,129.25648,0.069402203,0.0,-67.194801,1.0,123.27446,-67.184761,-92.56443,42.694592,0.64600712,-0.00020077264,1.0515399e-05,0.023543289,1.2684815,0.00019025525,-0.014766652,-1.9230645,4.0034556,125.30495,25.231684
95.0,9.8992815,0.0,129.25648,0.06940221,0.0,-67.194801,1.0,123.27448,-67.184776,-92.564423,42.694599,0.64600706,-0.00020044488,1.0498241e-05,0.023543298,1.2684813,0.00018994465,-0.014766661,-1.9230645,4.0034566,125.30496,25.23168
95.5,9.8992777,0.0,129.25648,0.069402218,0.0,-67.194801,1.0,123.27448,-67.184792,-92.564423,42.694607,0.64600694,-0.00020011763,1.048111e-05,0.023543306,1.2684811,0.00018963455,-0.014766671,-1.9230646,4.0034571,125.30498,25.231676
96.0,9.8992729,0.0,129.25648,0.069402225,0.0,-67.194801,1.0,123.2745,-67.184807,-92.564415,42.694614,0.64600688,-0.00019979094,1.0464008e-05,0.023543315,1.268481,0.00018932496,-0.014766679,-1.9230647,4.0034575,125.30499,25.231672
96.5,9.8992682,0.0,129.25648,0.06940224,0.0,-67.194794,1.0,123.27451,-67.184822,-92.564415,42.694622,0.64600682,-0.00019946478,1.0446933e-05,0.023543322,1.2684808,0.00018901587,-0.014766688,-1.9230648,4.0034585,125.305,25.231667
97.0,9.8992643,0.0,129.25648,0.069402248,0.0,-67.194794,1.0,123.27453,-67.184837,-92.564407,42.69463,0.64600676,-0.00019913915,1.0429886e-05,0.023543332,1.2684807,0.00018870729,-0.014766698,-1.9230649,4.003459,125.30502,25.231663
97.5,9.8992596,0.0,129.25648,0.069402255,0.0,-67.194794,1.0,123.27454,-67.184853,-92.5644,42.694637,0.6460067,-0.00019881404,1.0412867e-05,0.023543339,1.2684804,0.00018839921,-0.014766707,-1.9230649,4.0034599,125.30503,25.231659
