Time,G_p,G_t,I_l,I_p,Q_sto1,Q_gut,I_1,I_d,X,I_po,Y,Q_sto2,V_G,k_1,k_2,G_b,V_I,m_1,m_2,m_4,m_5,m_6,HE_b,I_b,S_b,S_b_minus,k_max,k_min,k_abs,k_gri,f,b,d,BW,k_p1,k_p2,k_p3,k_p4,k_i,U_ii,V_m0,V_mX,K_m0,p_2U,part,K,alpha,beta,gamma,k_e1,k_e2,D,aa,cc,EGP,V_mmax,E,S,I,G,HE,m_3,Q_sto,Ra,k_empt,U_idm,U_id,U,S_po,Compartment1
8.33,186.88134528521198,137.05709634052172,9.576820378418923,2.2403523523383284,49003.65204928262,5173.83173179969,25.393498835165133,25.00640116648401,1.5667325889580765,8.211225078356136,0.04294407361406566,22891.154936335148,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.57503785456029,2.0589091453448236,0.0,4.105612539178068,44.80704704676656,99.40497089638936,0.5222893788089867,0.20773032369742567,71894.80698561776,3.402789331299027,0.05312575478097151,0.7781342024725193,0.7781342024725193,1.7781342024725193,5.094814186598126,1.0
8.34,186.9079462035477,137.0625187464507,9.590640390235587,2.2433616423136584,48976.31563907537,5183.043899381033,25.395034824421028,25.006431806485526,1.5727791049638733,8.22111845817455,0.04316520878026431,22906.32747286102,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.574370305998993,2.059136494346642,0.0,4.110559229087275,44.86723284627317,99.41912032103602,0.5221389994357468,0.2076051608640379,71882.6431119364,3.4088481030544493,0.053114797365417285,0.7782392780103905,0.7782392780103905,1.7782392780103904,5.100039697941236,1.0
8.35,186.93458801839975,137.06795311551988,9.604481466202097,2.246376787220468,48948.9944783299,5192.256354275623,25.39657545145688,25.0064625655886,1.5788435574877373,8.23101461229135,0.043387012026027884,22921.47922159652,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5737024990314579,2.059364517761539,0.0,4.115507306145675,44.92753574440936,99.43329149914881,0.5219885778931714,0.2074800417165299,71870.47369992643,3.4149070637735837,0.05310379271774657,0.7783446543591712,0.7783446543591712,1.7783446543591712,5.105263696489216,1.0
8.36,186.9612707118914,137.07339946183947,9.61834359517112,2.2493977873830575,48921.68855853935,5201.469071114896,25.39812072515557,25.00649344415059,1.58492597934146,8.240913511703695,0.043609484213323675,22936.610216259163,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5730344354843846,2.059593216823239,0.0,4.120456755851848,44.98795574766115,99.44748442121883,0.5218381146221038,0.20735496661311906,71858.29877479852,3.42096619677172,0.05309274066229332,0.7784503320639413,0.7784503320639413,1.7784503320639413,5.110486167712,1.0
8.370000000000001,186.9879942660216,137.0788577994915,9.632226765924395,2.252424643102993,48894.39787120161,5210.68202450701,25.399670654399664,25.006524442529525,1.5910264033275034,8.25081512740892,0.04383262620316511,22951.720490599317,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5723661171847179,2.0598225927651144,0.0,4.12540756370446,45.04849286205986,99.46169907767106,0.5216876100633845,0.20722993591108568,71846.11836180092,3.4270254853488415,0.05308164102307985,0.7785563116696833,0.7785563116696833,1.7785563116696834,5.115707097067293,1.0
8.38,187.01475866266483,137.0843281425296,9.646130967172757,2.2554573546591414,48867.12240781933,5219.895189036707,25.401225248071352,25.006555561084113,1.5971448622388298,8.26071943040443,0.0440564388556084,22966.81007840034,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5716975459596534,2.06005264682018,0.0,4.130359715202215,45.10914709318283,99.47593545886429,0.5215370646578527,0.2071049499667756,71833.93248621968,3.433084912789527,0.053070493623820235,0.7786625937212786,0.7786625937212786,1.7786625937212786,5.120926470000477,1.0
8.39,187.04156388357106,137.08981050497914,9.660056187556194,2.258495922307708,48839.86215989989,5229.108539265188,25.402784515052435,25.006586800173746,1.6032813888587387,8.27062639168764,0.04428092302974962,22981.87901347876,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.571028723636641,2.0602833802210885,0.0,4.13531319584382,45.169918446154156,99.490193555091,0.5213864788463478,0.20698000913560308,71821.74117337864,3.439144462362874,0.053059298287923676,0.7787691787635068,0.7787691787635068,1.7787691787635067,5.1261442719444945,1.0
8.4,187.0684099103658,137.0953049008369,9.674002415643859,2.261540346282268,48812.61711895538,5238.322049729966,25.404348464224274,25.006618160158492,1.609436015960697,8.28053598225588,0.04450607958372137,22996.927329684393,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5703596520433925,2.060514794200122,0.0,4.14026799112794,45.23080692564535,99.50447335657756,0.5212358530697107,0.20685511377205326,71809.54444863978,3.4452041173224015,0.05304805483849811,0.778876067341043,0.778876067341043,1.7788760673410429,5.131360488319735,1.0
8.41,187.09529672455,137.1008113440713,9.687969639934119,2.2645906267938023,48785.38727650264,5247.535694944741,25.405917104467736,25.006649641399097,1.6156087763081721,8.29044817310631,0.04473190937468961,23011.955060900495,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5696903330078835,2.0607468899891876,0.0,4.145224086553155,45.29181253587604,99.51877485348405,0.5210851877687841,0.20673026422968444,71797.34233740313,3.4512638609059647,0.05303676309835361,0.778983259998455,0.778983259998455,1.778983259998455,5.136575104533935,1.0
8.42,187.1222243075,137.1063298486221,9.701957848854583,2.267646764030733,48758.17262406325,5256.749449399258,25.407490444663186,25.006681244256985,1.6217997026544635,8.300362935235839,0.04495841325885055,23026.96224104392,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5690207683583628,2.0609796688198077,0.0,4.150181467617919,45.35293528061466,99.53309803590426,0.5209344833844153,0.20660546086113143,71785.13486510716,3.4573236763356667,0.053025422890006196,0.7790907572802008,0.7790907572802008,1.7790907572802008,5.141788105982068,1.0
8.43,187.14919264046762,137.11186042840046,9.715967030762139,2.2707087581589573,48730.9731531635,5265.963287559173,25.409068493690413,25.00671296909426,1.6280088277425362,8.310280239641038,0.0451855920914274,23041.94890406524,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5683509599233538,2.0612131319231195,0.0,4.155140119820519,45.414175163179145,99.54744289386576,0.5207837403574562,0.20648070401810759,71772.92205722874,3.4633835468177643,0.05301403403568127,0.7791985597306281,0.7791985597306281,1.7791985597306281,5.146999478046228,1.0
8.44,187.17620170457994,137.1174030972889,9.729997173942989,2.2737766093218825,48703.7888553344,5275.177183865921,25.41065126042861,25.00674481627371,1.6342361843048534,8.320200057318065,0.04541344672666726,23056.915083948923,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5676809095316624,2.0614472805298627,0.0,4.160100028659032,45.47553218643765,99.56180941732975,0.5206329591287654,0.20635599405140775,71760.70393928332,3.469443455542587,0.05300259635731738,0.7793066678939699,0.7793066678939699,1.77930666789397,5.15220920609553,1.0
8.45,187.2032514808394,137.12295786914112,9.744048266612682,2.2768503176404606,48676.61972211171,5284.391112736577,25.41223875375633,25.0067767861588,1.6404818050632088,8.330122359262567,0.045641978017837904,23071.860814713447,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5670106190123816,2.061682115870377,0.0,4.165061179631284,45.53700635280921,99.57619759619118,0.520482140139209,0.20623133131091087,71748.48053682515,3.475503385684442,0.052991109676570065,0.779415082314343,0.779415082314343,1.779415082314343,5.157417275485998,1.0
8.46,187.23034195012383,137.1285247577821,9.758120296916154,2.279929883213223,48649.465745035865,5293.605048563727,25.413830982551442,25.00680887911367,1.6467457227285598,8.340047116469613,0.04587118681722466,23086.786130411478,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.566340090194895,2.061917639174594,0.0,4.170023558234806,45.59859766426446,99.59060742027864,0.5203312838296619,0.2061067161455823,71736.25187544734,3.4815633204015284,0.05297957381481555,0.7795238035357458,0.7795238035357458,1.7795238035357457,5.162623671560452,1.0
8.47,187.25747309318612,137.1341037770079,9.77221325292775,2.283015306116315,48622.326915652055,5302.818965715321,25.4154279556911,25.006841095503148,1.6530279700008568,8.34997429993359,0.04610107397612707,23101.69106512998,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5656693249088853,2.0621538516720324,0.0,4.174987149966795,45.660306122326304,99.60503887935432,0.5201803906410094,0.20598214890347705,71724.01798078204,3.487623242835846,0.05296798859315466,0.7796328321020568,0.7796328321020568,1.779632832102057,5.16782837964841,1.0
8.48,187.2846448906546,137.13969494058568,9.786327122651278,2.2861065864035317,48595.20322551015,5312.032838534551,25.417029682051687,25.006873435692736,1.659328579568881,8.35990388064814,0.046331640344855964,23116.57565299039,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.564998324984336,2.06239075459179,0.0,4.17995194032407,45.72213172807063,99.61949196311414,0.5200294610141483,0.20585762993174192,71711.77887850054,3.493683136113109,0.052956353832416675,0.7797421685570306,0.7797421685570306,1.7797421685570307,5.173031385065961,1.0
8.49,187.31185732303263,137.14529826225362,9.800461894020025,2.2892037241063514,48568.09466616477,5321.24664133971,25.418636170508798,25.00690590004862,1.6656475841100737,8.369835829606062,0.046562886772730114,23131.439928148746,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5643270922515393,2.0626283491625386,0.0,4.184917914803031,45.784074482127025,99.63396666118757,0.5198784953899879,0.20573315957661828,71699.53459431352,3.4997429833426557,0.052944669353163415,0.7798518134442961,0.7798518134442961,1.7798518134442962,5.178232673115684,1.0
8.5,187.33911037069882,137.15091375572084,9.814617554896806,2.2923067192339706,48541.00122917519,5330.460348424055,25.420247429937174,25.00693848893766,1.6719850162903689,8.379770117799232,0.0467948141080731,23146.283924795855,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5636556285411012,2.062866636612518,0.0,4.189885058899616,45.84613438467941,99.64846296313767,0.5197274942094516,0.20560873818344477,71687.28515397105,3.5058027676173595,0.0529329349756931,0.7799617673073563,0.7799617673073563,1.7799617673073564,5.183432229086511,1.0
8.51,187.3664040139069,137.15654143466736,9.82879409307399,2.295415571773339,48513.92290610544,5339.673934055677,25.42186346921068,25.006971202727403,1.678340908764027,8.389706716218521,0.04702742319821017,23161.107677157404,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5629839356839446,2.0631056181695278,0.0,4.194853358109261,45.90831143546678,99.66298085846113,0.5195764579134785,0.20548436609666,71675.03058326285,3.5118624720135423,0.052921150520044535,0.7800720306895828,0.7800720306895828,1.7800720306895828,5.188630038253635,1.0
8.52,187.3937382327857,137.16218131274405,9.842991496273537,2.2985302816891946,48486.85968852422,5348.88737247736,25.42348429720227,25.007004041786075,1.6847152941734667,8.39964559585371,0.04726071488946498,23175.911219494137,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5623120155113162,2.063345295060923,0.0,4.199822797926855,45.97060563378389,99.67752033658815,0.5194253869430236,0.20536004365980487,71662.77090801836,3.5179220795908797,0.052909315806001236,0.7801826041342154,0.7801826041342154,1.7801826041342155,5.193826085878392,1.0
8.53,187.4211130073391,137.16783340357256,9.857209752147035,2.301650848924098,48459.81156800494,5358.100637906451,25.425109922783918,25.007037006482584,1.691108205149097,8.409586727693409,0.04749469002715653,23190.69458610199,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5616398698547922,2.0635856685136065,0.0,4.204793363846704,46.03301697848196,99.6920813868825,0.5192742817390602,0.20523577121552555,71650.50615410693,3.5239815733923203,0.052897430653095566,0.7802934881843591,0.7802934881843591,1.780293488184359,5.199020357208167,1.0
8.540000000000001,187.44852831744598,137.17349772074525,9.871448848275735,2.304777273398467,48432.77853612569,5367.313704534723,25.426740354826613,25.007070097186514,1.6975196743091525,8.419530082724961,0.04772934945559595,23205.457811312222,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5609675005462824,2.063826739754024,0.0,4.2097650413624805,46.09554546796934,99.70666399864149,0.5191231427425806,0.20511154910557622,71638.23634743791,3.530040936443991,0.05288549488061297,0.7804046833829831,0.7804046833829831,1.780404683382983,5.204212837476271,1.0
8.55,187.47598414286028,137.1791742778251,9.885708772170574,2.307909555010611,48405.76058446929,5376.5265465282355,25.428375602200294,25.007103314268132,1.7039497342595198,8.429475631934375,0.04796469401808316,23220.20092949159,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5602949094180363,2.064068510008158,0.0,4.2147378159671876,46.158191100212214,99.7212681610959,0.5189719703945975,0.20498737767082106,71625.96151396088,3.5361001517551087,0.05287350830759634,0.7805161902729171,0.7805161902729171,1.780516190272917,5.209403511901829,1.0
8.56,187.50348046321088,137.18486308834576,9.89998951127223,2.311047693636766,48378.75770462321,5385.739138027207,25.430015673773827,25.00713665809839,1.7103984175935776,8.439423346306233,0.048200724556904016,23234.923975042475,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5596220983026468,2.0643109805015185,0.0,4.219711673153117,46.22095387273532,99.73589386341004,0.5188207651361453,0.20486325725123772,71613.6816796657,3.5421592023178947,0.052861470752850276,0.7806280093968485,0.7806280093968485,1.7806280093968485,5.214592365689696,1.0
8.57,187.53101725800158,137.19056416581134,9.914291052951144,2.3141916891311314,48351.76988817963,5394.951453145877,25.431660578414945,25.007170129048916,1.716865756892025,8.449373196823608,0.048437441913326884,23249.62698240302,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5589490690330576,2.06455415245914,0.0,4.224686598411804,46.28383378262262,99.7505410946817,0.5186695274082812,0.20473918818591938,71601.39687058266,3.5482180711074816,0.05284938203494555,0.7807401412973225,0.7807401412973225,1.7807401412973225,5.219779384030309,1.0
8.58,187.55859450661106,137.1962775236965,9.928613384507553,2.3173415413259004,48324.79712673542,5404.163465972368,25.433310324990234,25.007203727492023,1.7233517847227142,8.459325154467976,0.04867484692759956,23264.309986047305,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.558275823442568,2.064798027105574,0.0,4.229662577233988,46.34683082651801,99.76520984394206,0.5185182576520868,0.20461517081307765,71589.10711278273,3.5542767410818263,0.052837241972223586,0.7808525865167374,0.7808525865167374,1.7808525865167373,5.224964552099625,1.0
8.59,187.58621218829293,137.2020031754462,9.942956493171536,2.3204972500312984,48297.83941189212,5413.375150568554,25.43496492236507,25.007237453800705,1.7298565336404845,8.46927919021914,0.048912940438946076,23278.973020485464,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.5576023633648357,2.0650426056648823,0.0,4.23463959510957,46.40994500062597,99.77990010015583,0.518366956308669,0.20449120547004498,71576.81243237758,3.5603351951816262,0.05282505038280092,0.7809653455973435,0.7809653455973435,1.7809653455973435,5.230147855058968,1.0
