Time,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,a,b,c,d,e,f,h,g,i,j,k,l,m,n,o,s,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,q1,q2,q3,q4,dawn,dusk,dawn1,dusk1,dawn2,dusk2,L,D,parameter_1,An0,En0,Temp,Rgas,Am1,Em1,Ap1,Ep1,Am6,Em6,Am25,Em25,Am15,Em15,An12,En12,def,cL_m_trscr,cL_m_degr,cL_trsl,cL_degr,cL_modif,cLm_degr,cT_m_trscr,cT_m_degr,cT_trsl,cT_degr,cT_modif,cTm_degr,cY_m_trscr,cY_m_degr,cY_trsl,cY_degr,cP_trsl,cP_degr,cP9_m_trscr,cP9_m_degr,cP9_trsl,cP9_degr,cP7_m_trscr,cP7_m_degr,cP7_trsl,cP7_degr,cNI_m_trscr,cNI_m_degr,cNI_trsl,cNI_degr,cG_m_trscr,cG_m_degr,cG_trsl,cG_degr,cG_cZTL_assoc,cZTL_trsl,cZTL_degr,cZG_degr
4.89,0.009524897485141598,0.402418994758534,0.3959384430995879,0.09982931723520844,0.23461651393432179,0.18217631967436615,0.47244175831844837,0.00758463834813552,0.7040499928218792,1.0006341409764397,0.7899121098899452,0.13852094240372748,0.23951513433831603,0.10372215867758121,0.12907535501728495,0.17882587118999094,0.1456094561107259,0.2711065929781888,0.30881896188454194,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999967991866,3.2008133921124227e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.002009863342445284,0.053909151010663015,0.03993248166018531,0.1284223138099454,0.0492346251900278,0.04692330278686436,0.026179853832105315,0.031116647603274362,0.027797538525591765,0.058677592889498156,0.01686334650625142,0.03614190655707046,0.2097414053175447,0.1456094561107259,0.0640681606887194,0.05364776135699728,9.529609140340142e-10,0.007584638323858508,0.057487360715958565,0.13852094240372748,0.09696465968260923,0.2527718794124294,0.33066495631568527,0.2801775594734031,0.40025365639057586,0.2182598220998478,0.44377317078008155,0.23622087915922418,0.17007903299464142,0.05465289596353665,0.49729834823646046,0.402418994758534,0.09255636879446281,0.0019049794970283198,0.08824406797298594,0.45,0.3705827542614503,0.05422131859563776
4.9,0.009549048687747747,0.403370121664485,0.39505423114836824,0.09931169364038346,0.23463876648742713,0.18333258277701903,0.47451658341715275,0.007509170028045735,0.7058681156118678,1.0011343477033678,0.7883537016555563,0.1377135316712039,0.23920657072088744,0.10367326737865216,0.12888262324826227,0.17893133297814318,0.14625384488331702,0.2714474706088544,0.30873023433758934,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999969246567,3.07534331334125e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0020039525836290932,0.05362962743041898,0.03972542831034814,0.12807784222370538,0.04906699599403175,0.04692775329748543,0.02626051438667314,0.03110198021359565,0.027784435657478783,0.05861707881117602,0.01682015269370358,0.03608794045879063,0.21099990643347058,0.14625384488331702,0.0643516917486595,0.053679399893442954,9.156750112520271e-10,0.007509170004952459,0.057264355667243555,0.1377135316712039,0.09639947216984272,0.25227318860286796,0.32987169874473643,0.28031761735694305,0.4004537390813472,0.21882345127067404,0.44467039450966506,0.23725829170857637,0.170825970030175,0.05499977489230582,0.4987158152812103,0.403370121664485,0.09277512798283155,0.0019098097375495494,0.08844240056617393,0.45,0.37047628120510717,0.05428949412177088
4.91,0.009573355783171483,0.40432590267551355,0.3941713980880568,0.098796798993641,0.23465929923883733,0.18449283792799806,0.4765899815018529,0.007434452973557712,0.7076825899616576,1.001625225654278,0.7867946499649551,0.1369119431026833,0.2388984820020992,0.10362532970920268,0.12868999937654235,0.1790393231958899,0.14690438112997814,0.2717896538240799,0.30864058849938775,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999970452054,2.9547946311936357e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.001998068032609555,0.053351577518030456,0.03951946656029637,0.12773355409668752,0.04889927447907617,0.04693185984776747,0.026341505873404406,0.031087598912760805,0.02777158836206632,0.05855666536429775,0.016777024335170358,0.03603400457233486,0.21226597041808182,0.14690438112997814,0.06463792769719039,0.05371179695876697,8.798482048384517e-10,0.00743445295159043,0.057043080530134724,0.1369119431026833,0.0958383601718783,0.25177429189447753,0.3290766873106936,0.28045506318319785,0.40065009026171117,0.21938594940471862,0.44556241372101746,0.23829499075092644,0.17157239334066704,0.05534785143563895,0.500136042450634,0.40432590267551355,0.09299495761536812,0.0019146711566342966,0.08864178430181059,0.45,0.37036870619926526,0.05435793076481598
4.92,0.009597818661545262,0.40528631867070264,0.3932899528011355,0.09828461880350199,0.23467811495240504,0.18565706794031062,0.47866191017903725,0.0073604794064317984,0.7094933898922299,1.0021067833881065,0.7852349973557123,0.13611613711254666,0.23859086971785615,0.10357834601771927,0.1284974837579578,0.17914986150522336,0.1475610796413182,0.2721331504444216,0.3085500248486021,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.999999997161026,2.83897394481869e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.001992209557269086,0.053074993447915476,0.03931459061333239,0.1273894567967058,0.0487314662364787,0.04693562299048101,0.02642283008288542,0.03107350380531578,0.027758996732748766,0.05849635342091895,0.01673396193624621,0.03598009899734238,0.2135396104720992,0.1475610796413182,0.06492687504218,0.05374495845156701,8.454233206687366e-10,0.007360479385535589,0.056823511580939776,0.13611613711254666,0.09528129597878265,0.2512752028989876,0.32827993978654335,0.28058989934866985,0.40084271335524263,0.21994730844825092,0.4464492411968327,0.23933095508951863,0.1723182876644534,0.05569712043743612,0.5015590006950813,0.40528631867070264,0.09321585329426162,0.0019195637323090526,0.08884221503411274,0.45,0.3702600298183225,0.05442663008888432
4.93,0.009622437202389967,0.40625135054416717,0.3924099041550261,0.09777513870374403,0.2346952162478935,0.18682525554399076,0.48073232533823823,0.007287241891995334,0.7113004895673577,1.002579029705938,0.783674786011345,0.1353260731783761,0.2382837354048322,0.10353231676437506,0.12830507675117156,0.17926296740203418,0.14822395462819737,0.27247796827772014,0.3084585439412352,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999972723037,2.7276962910605107e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0019863770277784923,0.052799867462131896,0.039110794722862025,0.12704555771440476,0.04856357688339955,0.046939043249578705,0.026504488815144178,0.031059695029312516,0.027746660892852517,0.05843614385524978,0.01669096600074209,0.035926223834244764,0.21482083963519288,0.14822395462819737,0.06521854003640684,0.053778890220610255,8.123456725138962e-10,0.0072872418721179515,0.05660562612985185,0.1353260731783761,0.09472825122486327,0.2507759351148434,0.32748147400992056,0.2807221283176627,0.40103161188237524,0.22050752039180962,0.4473308898722869,0.24036616266911912,0.17306363712176576,0.056047576716705495,0.5029846609290385,0.40625135054416717,0.09343781062515845,0.0019244874404779934,0.08904368851827645,0.45,0.3701502527294822,0.05449559365554403
4.94,0.009647211282962243,0.4072209791039011,0.391531260899927,0.09726834441006375,0.23471060577268227,0.1879973833653084,0.48280118297035535,0.007214733101650535,0.713103863269583,1.0030419735737812,0.7821140577053894,0.1345417108238964,0.23797708059325554,0.10348724243739238,0.12811277871870994,0.17937866036564018,0.14889302022093173,0.272824115079037,0.30836614637399773,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999973792164,2.6207835901459475e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0019805703161524077,0.05252619184697463,0.03890807317505922,0.12670186422262236,0.048395612042636954,0.046942121154536456,0.026586483897598347,0.03104617273121771,0.027734580973221158,0.058376037537309064,0.01664803702965508,0.03587237918455523,0.21610967076228038,0.14889302022093173,0.06551292889720996,0.05381359810969205,7.805626008077577e-10,0.007214733082742281,0.05638940182573737,0.1345417108238964,0.09417919757672748,0.25027650190930745,0.32668130790253286,0.28085175260065876,0.4012167894295125,0.22106657726275508,0.44820737285724577,0.24140059148517767,0.17380842586932793,0.056399215061326065,0.5044129940254446,0.4072209791039011,0.09366082519389725,0.0019294422565924486,0.08924620047758436,0.45,0.37003937564879724,0.054564823015807395
4.95,0.009672140779449537,0.4081951850577014,0.3906540316545956,0.09676422171351941,0.23472428622636304,0.18917343392520053,0.4848684394284402,0.007142945778175405,0.7149034853969878,1.0034956241119266,0.7805528537956766,0.13376300976045363,0.23767090680595343,0.1034431235412379,0.1279205900270753,0.1794969598802126,0.14956829053938764,0.27317159854481016,0.30827283277888073,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999974819351,2.5180648677292083e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.001974789296154181,0.0522539589294345,0.03870642028624295,0.1263583836699596,0.04822757733904049,0.046944857245272614,0.026668817188111735,0.03103293706237137,0.027722757109051758,0.05831603533203432,0.016605175521014523,0.035818565150900115,0.21740611651763833,0.14956829053938764,0.06581004783733056,0.053849087964063784,7.50023540073927e-10,0.007142945760189004,0.056174816554756625,0.13376300976045363,0.09363410683231754,0.24977691651662748,0.32587945947269426,0.2809787747513395,0.40139824964477067,0.22162447112426828,0.4490787034354136,0.2424342197142201,0.17455263819423847,0.056752030227577015,0.5058439708161849,0.4081951850577014,0.09388489256327133,0.0019344281558899075,0.08944974661312542,0.45,0.36992739933465685,0.054634319708962036
4.96,0.009697225566973108,0.40917394901360515,0.3897782249067871,0.09626275648010311,0.23473626036081688,0.1903533896409073,0.4869340514288894,0.0070718727348239845,0.7166993304634319,1.0039399905953972,0.7789912152269743,0.13298992988824648,0.23736521555844015,0.10339996059679023,0.12772851104670496,0.1796178854348513,0.15024977969155706,0.2735204263127136,0.30817860382292755,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999975806246,2.4193753667134388e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0019690338432594334,0.0519831610769673,0.03850583040270622,0.1260151233800616,0.048059478398704156,0.04694725207216338,0.02675149057555667,0.031019988179037068,0.027711189439939783,0.05825613809929964,0.01656238196987441,0.035764781837007514,0.21871018937178788,0.15024977969155706,0.0661099030642851,0.05388536563045539,7.20679755606682e-10,0.00707187271771447,0.05596184843796895,0.13298992988824648,0.09309295092177253,0.24927719203888105,0.32507594681502816,0.28110319736671124,0.40157599623815887,0.22218119407542417,0.44994489505968593,0.2434670257144447,0.17529625851440017,0.0571060169406285,0.5072775620935109,0.40917394901360515,0.0941100082731292,0.0019394451133946215,0.08965432260396619,0.45,0.36981432458751307,0.05470408526254272
4.97,0.009722465519590984,0.4101572514803254,0.3889038490136947,0.09576393465031367,0.23474653098029127,0.19153723282760698,0.48899797605263556,0.007001506854426664,0.7184913730987891,1.0043750824544009,0.7774291825336291,0.13222243129755853,0.237060008359005,0.10335775414150745,0.12753654215193053,0.17974145652366003,0.15093750177213203,0.2738706059615163,0.30808346020800614,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999976754426,2.324557435429142e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0019633038346202275,0.05171379069726311,0.038306297900545086,0.1256720906508973,0.04789132084815836,0.046949306196058256,0.026834505980383856,0.031007326242452234,0.027699878109924,0.05819634669393377,0.016519656868306167,0.03571102934769574,0.22002190159839666,0.15093750177213203,0.06641250077973809,0.05392243695709801,6.924846091834429e-10,0.0070015068381512596,0.055750475828932444,0.13222243129755853,0.09255570190829097,0.2487773414468217,0.32427078811014387,0.2812250230872323,0.4017500329817604,0.2227367382512654,0.4508059613475671,0.24449898802631778,0.1760392713789488,0.05746116989503222,0.5087137386114751,0.4101572514803254,0.09433616784047484,0.001944493103918197,0.08985992410732291,0.45,0.36970015224960734,0.054774121192303266
4.98,0.009747860510300967,0.4111450728676885,0.388030912202389,0.09526774223872897,0.23475510094147733,0.1927249457000516,0.4910601707463393,0.006931841088490456,0.7202795880491837,1.0048009092747827,0.7758667958422094,0.13146047426998989,0.2367552867088004,0.10331650472959464,0.12734468372093682,0.17986769264582167,0.1516314708610799,0.27422214501094155,0.3079874026705812,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999977665408,2.2334591953665495e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0019575991490297854,0.051445840238015426,0.0381078171854877,0.12532929275403834,0.04772311031356054,0.04695102018829547,0.02691786535519982,0.03099495141887839,0.027688823267531366,0.058136661965738544,0.01647700070539162,0.03565730778886193,0.2213412652711994,0.1516314708610799,0.06671784717887515,0.0539603077937465,6.653931633439922e-10,0.006931841073008471,0.05554067731129768,0.13146047426998989,0.09202233198899291,0.24827737758072327,0.3234640016242877,0.2813442545969392,0.40192036370991313,0.223291095822875,0.4516619160766567,0.24553008537316964,0.17678166146868213,0.057817483755212035,0.5101524710873817,0.4111450728676885,0.09456336675956835,0.0019495721020601935,0.09006654675873609,0.45,0.36958488320469746,0.05484442900218831
4.99,0.009773410411043591,0.41213739348706996,0.3871594225702579,0.09477416533357871,0.234761973153587,0.19391651037420193,0.4931205933235806,0.006862868456299302,0.7220639501772277,1.0052174807984766,0.7743040948741478,0.1307040192796894,0.23645105210192988,0.10327621293217142,0.12715293613572115,0.17999661330567346,0.15233170102221788,0.2745750509215259,0.3078904319814866,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999978540648,2.145935207309435e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.00195191966688779,0.05117930218669036,0.03791038269272337,0.12498673693393661,0.04755485241988503,0.0469523946307174,0.027001570685352055,0.030982863879651424,0.02767802506582194,0.05807708475950733,0.01643441396721635,0.035603617267470626,0.22266829226093615,0.15233170102221788,0.06702594844977587,0.05399898399170203,6.393623808797787e-10,0.006862868441572032,0.05533243169639537,0.1307040192796894,0.09149281349578256,0.2477773131512261,0.3226556057089681,0.2814608946235735,0.40208699231939066,0.2238442589974504,0.45251277318020244,0.2465602966617903,0.17752341359648902,0.05817495315595446,0.5115937302032522,0.41213739348706996,0.09479160050202609,0.0019546820822087183,0.09027418617224643,0.45,0.3694685183777839,0.05491501018430518
5.0,0.009799115092705136,0.41313419355183206,0.38628938808544583,0.09428319009631675,0.23476715057843006,0.1951119088688635,0.49517920196605136,0.006794582044014331,0.7238444344622577,1.0056248069239573,0.7727411189483827,0.12995302699458602,0.23614730602553616,0.10323687933743948,0.12696129978205237,0.18012823801278238,0.15303820630178835,0.2749293310944785,0.3077925489456973,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999979381549,2.0618451390674863e-09,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0019462652701662424,0.050914169070295806,0.03771398888673149,0.12464443040720138,0.0473865527901122,0.046953430115686014,0.027085623989521804,0.030971063801231845,0.027667483662433785,0.05801761591504379,0.016391897136863266,0.035549957891542305,0.22400299423231138,0.15303820630178835,0.06733681077278687,0.05403847140383471,6.143507289324121e-10,0.006794582030004955,0.055125718020818046,0.12995302699458602,0.09096711889621022,0.2472771607401803,0.3218456188005546,0.2815749459387081,0.40224992276958293,0.22439622001837606,0.4533585467427193,0.24758960098302568,0.1782645127077785,0.058533572702899564,0.5130374866073045,0.41313419355183206,0.09502086451692138,0.001959823018541027,0.09048283794057271,0.45,0.36935105873483676,0.0549858662188957
