A_4_task1,G_5_task1,N0_7_task1,N_6_task1,_1_task1,a0_9_task1,a_11_task1,g0_10_task1,n0_8_task1,normalized_cancer_cell_a_3_task1,normalized_normal_cell_n_1_task1,normalized_pre_cancer_cell_g_2_task1
8.275603931997069e-17,2.9986013723354345e-51,99999999.0,100000000.0,23320.0,0.0,8.275603931997068e-24,1e-08,0.99999999,8.275603931997068e-25,1.0,2.9986013723354345e-59
7.951118200006405e-17,2.4562881714270546e-51,99999999.0,100000000.0,23360.0,0.0,7.951118200006406e-24,1e-08,0.99999999,7.951118200006406e-25,1.0,2.4562881714270546e-59
7.639355526191403e-17,2.0120552324010447e-51,99999999.0,100000000.0,23400.0,0.0,7.639355526191403e-24,1e-08,0.99999999,7.639355526191403e-25,1.0,2.0120552324010447e-59
7.33981704051439e-17,1.6481642118890312e-51,99999999.0,100000000.0,23440.0,0.0,7.33981704051439e-24,1e-08,0.99999999,7.33981704051439e-25,1.0,1.6481642118890313e-59
7.05202343358979e-17,1.350084841413711e-51,99999999.0,100000000.0,23480.0,0.0,7.05202343358979e-24,1e-08,0.99999999,7.052023433589789e-25,1.0,1.350084841413711e-59
6.775514189712589e-17,1.1059147297743941e-51,99999999.0,100000000.0,23520.0,0.0,6.77551418971259e-24,1e-08,0.99999999,6.775514189712589e-25,1.0,1.1059147297743941e-59
6.509846849959724e-17,9.059040972945705e-52,99999999.0,100000000.0,23560.0,0.0,6.509846849959724e-24,1e-08,0.99999999,6.509846849959724e-25,1.0,9.059040972945705e-60
6.254596304185171e-17,7.42066464439356e-52,99999999.0,100000000.0,23600.0,0.0,6.254596304185171e-24,1e-08,0.99999999,6.254596304185171e-25,1.0,7.420664644393561e-60
6.009354110775868e-17,6.078597494923004e-52,99999999.0,100000000.0,23640.0,0.0,6.009354110775867e-24,1e-08,0.99999999,6.009354110775867e-25,1.0,6.078597494923004e-60
5.77372784307994e-17,4.979250414341266e-52,99999999.0,100000000.0,23680.0,0.0,5.773727843079941e-24,1e-08,0.99999999,5.77372784307994e-25,1.0,4.979250414341266e-60
5.5473404614614314e-17,4.078726171526466e-52,99999999.0,100000000.0,23720.0,0.0,5.547340461461432e-24,1e-08,0.99999999,5.547340461461431e-25,1.0,4.078726171526466e-60
5.329829709976694e-17,3.341066585922214e-52,99999999.0,100000000.0,23760.0,0.0,5.329829709976694e-24,1e-08,0.99999999,5.329829709976694e-25,1.0,3.3410665859222136e-60
5.1208475367070724e-17,2.7368167075036223e-52,99999999.0,100000000.0,23800.0,0.0,5.120847536707073e-24,1e-08,0.99999999,5.120847536707073e-25,1.0,2.736816707503622e-60
4.920059536820279e-17,2.2418486725260835e-52,99999999.0,100000000.0,23840.0,0.0,4.920059536820278e-24,1e-08,0.99999999,4.920059536820279e-25,1.0,2.2418486725260834e-60
4.727144417469286e-17,1.8363982712935515e-52,99999999.0,100000000.0,23880.0,0.0,4.727144417469286e-24,1e-08,0.99999999,4.727144417469286e-25,1.0,1.8363982712935516e-60
4.5417934836724906e-17,1.504275757832494e-52,99999999.0,100000000.0,23920.0,0.0,4.5417934836724905e-24,1e-08,0.99999999,4.54179348367249e-25,1.0,1.504275757832494e-60
4.3637101443524753e-17,1.2322193888848439e-52,99999999.0,100000000.0,23960.0,0.0,4.363710144352475e-24,1e-08,0.99999999,4.363710144352475e-25,1.0,1.2322193888848439e-60
4.192609437742947e-17,1.00936587885425e-52,99999999.0,100000000.0,24000.0,0.0,4.192609437742947e-24,1e-08,0.99999999,4.192609437742947e-25,1.0,1.00936587885425e-60
4.0282175754044265e-17,8.268166258260569e-53,99999999.0,100000000.0,24040.0,0.0,4.028217575404427e-24,1e-08,0.99999999,4.0282175754044266e-25,1.0,8.268166258260569e-61
3.870271504119049e-17,6.772823879467593e-53,99999999.0,100000000.0,24080.0,0.0,3.870271504119049e-24,1e-08,0.99999999,3.8702715041190494e-25,1.0,6.772823879467593e-61
3.71851848496343e-17,5.547922219930866e-53,99999999.0,100000000.0,24120.0,0.0,3.71851848496343e-24,1e-08,0.99999999,3.71851848496343e-25,1.0,5.5479222199308656e-61
3.572715688886045e-17,4.544550619677737e-53,99999999.0,100000000.0,24160.0,0.0,3.5727156888860455e-24,1e-08,0.99999999,3.5727156888860453e-25,1.0,4.544550619677737e-61
3.4326298081419973e-17,3.7226441748980866e-53,99999999.0,100000000.0,24200.0,0.0,3.4326298081419974e-24,1e-08,0.99999999,3.4326298081419975e-25,1.0,3.7226441748980866e-61
3.298036682963382e-17,3.0493839353219395e-53,99999999.0,100000000.0,24240.0,0.0,3.2980366829633817e-24,1e-08,0.99999999,3.298036682963382e-25,1.0,3.0493839353219397e-61
3.168720942867882e-17,2.497886434513739e-53,99999999.0,100000000.0,24280.0,0.0,3.1687209428678818e-24,1e-08,0.99999999,3.1687209428678818e-25,1.0,2.4978864345137393e-61
3.044475662031623e-17,2.0461302256677071e-53,99999999.0,100000000.0,24320.0,0.0,3.044475662031623e-24,1e-08,0.99999999,3.044475662031623e-25,1.0,2.0461302256677072e-61
2.9251020281748256e-17,1.676076559183521e-53,99999999.0,100000000.0,24360.0,0.0,2.925102028174826e-24,1e-08,0.99999999,2.925102028174826e-25,1.0,1.676076559183521e-61
2.81040902443043e-17,1.3729490904361886e-53,99999999.0,100000000.0,24400.0,0.0,2.81040902443043e-24,1e-08,0.99999999,2.8104090244304297e-25,1.0,1.3729490904361885e-61
2.7002131236866146e-17,1.1246438562733703e-53,99999999.0,100000000.0,24440.0,0.0,2.7002131236866146e-24,1e-08,0.99999999,2.7002131236866147e-25,1.0,1.1246438562733704e-61
2.5943379949141334e-17,9.212459604395094e-54,99999999.0,100000000.0,24480.0,0.0,2.5943379949141336e-24,1e-08,0.99999999,2.5943379949141335e-25,1.0,9.212459604395094e-62
2.492614221008517e-17,7.546336690428865e-54,99999999.0,100000000.0,24520.0,0.0,2.492614221008517e-24,1e-08,0.99999999,2.492614221008517e-25,1.0,7.546336690428866e-62
2.394879027695671e-17,6.1815410748878e-54,99999999.0,100000000.0,24560.0,0.0,2.394879027695671e-24,1e-08,0.99999999,2.394879027695671e-25,1.0,6.1815410748878e-62
2.3009760230670543e-17,5.0635760936812134e-54,99999999.0,100000000.0,24600.0,0.0,2.3009760230670543e-24,1e-08,0.99999999,2.3009760230670544e-25,1.0,5.063576093681213e-62
2.2107549473276668e-17,4.1478010977974905e-54,99999999.0,100000000.0,24640.0,0.0,2.210754947327667e-24,1e-08,0.99999999,2.210754947327667e-25,1.0,4.1478010977974905e-62
2.1240714323563932e-17,3.397648939917993e-54,99999999.0,100000000.0,24680.0,0.0,2.124071432356393e-24,1e-08,0.99999999,2.1240714323563933e-25,1.0,3.3976489399179933e-62
2.0407867706939675e-17,2.783165838172861e-54,99999999.0,100000000.0,24720.0,0.0,2.0407867706939675e-24,1e-08,0.99999999,2.0407867706939674e-25,1.0,2.783165838172861e-62
1.9607676935888974e-17,2.2798153133970935e-54,99999999.0,100000000.0,24760.0,0.0,1.9607676935888976e-24,1e-08,0.99999999,1.9607676935888975e-25,1.0,2.2798153133970936e-62
1.8838861577461955e-17,1.8674984407727808e-54,99999999.0,100000000.0,24800.0,0.0,1.8838861577461956e-24,1e-08,0.99999999,1.8838861577461956e-25,1.0,1.8674984407727807e-62
1.8100191404376674e-17,1.5297512942362243e-54,99999999.0,100000000.0,24840.0,0.0,1.8100191404376674e-24,1e-08,0.99999999,1.8100191404376673e-25,1.0,1.5297512942362243e-62
1.739048442645912e-17,1.2530875373845245e-54,99999999.0,100000000.0,24880.0,0.0,1.7390484426459117e-24,1e-08,0.99999999,1.739048442645912e-25,1.0,1.2530875373845245e-62
1.6708604999270285e-17,1.0264599103558185e-54,99999999.0,100000000.0,24920.0,0.0,1.6708604999270284e-24,1e-08,0.99999999,1.6708604999270285e-25,1.0,1.0264599103558186e-62
1.6053462006893808e-17,8.408191097062675e-55,99999999.0,100000000.0,24960.0,0.0,1.605346200689381e-24,1e-08,0.99999999,1.605346200689381e-25,1.0,8.408191097062675e-63
1.5424007115976357e-17,6.887524472360247e-55,99999999.0,100000000.0,25000.0,0.0,1.5424007115976355e-24,1e-08,0.99999999,1.5424007115976355e-25,1.0,6.887524472360247e-63
1.481923309822693e-17,5.6418785931177664e-55,99999999.0,100000000.0,25040.0,0.0,1.481923309822693e-24,1e-08,0.99999999,1.481923309822693e-25,1.0,5.641878593117767e-63
1.4238172218690852e-17,4.6215144769674535e-55,99999999.0,100000000.0,25080.0,0.0,1.423817221869085e-24,1e-08,0.99999999,1.423817221869085e-25,1.0,4.6215144769674535e-63
1.3679894687219367e-17,3.7856887042684235e-55,99999999.0,100000000.0,25120.0,0.0,1.3679894687219367e-24,1e-08,0.99999999,1.3679894687219367e-25,1.0,3.785688704268424e-63
1.314350717065701e-17,3.101026522160663e-55,99999999.0,100000000.0,25160.0,0.0,1.314350717065701e-24,1e-08,0.99999999,1.314350717065701e-25,1.0,3.101026522160663e-63
1.262815136336598e-17,2.5401891815091003e-55,99999999.0,100000000.0,25200.0,0.0,1.2628151363365979e-24,1e-08,0.99999999,1.262815136336598e-25,1.0,2.5401891815091004e-63
1.2133002613800117e-17,2.080782293135631e-55,99999999.0,100000000.0,25240.0,0.0,1.2133002613800117e-24,1e-08,0.99999999,1.2133002613800117e-25,1.0,2.080782293135631e-63
1.165726860493081e-17,1.7044616137033428e-55,99999999.0,100000000.0,25280.0,0.0,1.165726860493081e-24,1e-08,0.99999999,1.165726860493081e-25,1.0,1.7044616137033428e-63
1.1200188086413299e-17,1.3962005550375162e-55,99999999.0,100000000.0,25320.0,0.0,1.1200188086413299e-24,1e-08,0.99999999,1.12001880864133e-25,1.0,1.396200555037516e-63
1.0761029656464623e-17,1.1436901683292189e-55,99999999.0,100000000.0,25360.0,0.0,1.0761029656464622e-24,1e-08,0.99999999,1.0761029656464623e-25,1.0,1.1436901683292189e-63
1.0339090591504018e-17,9.368476444258183e-56,99999999.0,100000000.0,25400.0,0.0,1.0339090591504019e-24,1e-08,0.99999999,1.0339090591504018e-25,1.0,9.368476444258183e-64
9.933695721683037e-18,7.674137044899011e-56,99999999.0,100000000.0,25440.0,0.0,9.933695721683037e-25,1e-08,0.99999999,9.933695721683036e-26,1.0,7.674137044899011e-64
9.544196350506028e-18,6.286228047249422e-56,99999999.0,100000000.0,25480.0,0.0,9.544196350506029e-25,1e-08,0.99999999,9.544196350506029e-26,1.0,6.286228047249422e-64
9.169969216812209e-18,5.149329863517613e-56,99999999.0,100000000.0,25520.0,0.0,9.169969216812208e-25,1e-08,0.99999999,9.169969216812209e-26,1.0,5.149329863517613e-64
8.810415497458327e-18,4.218045836710677e-56,99999999.0,100000000.0,25560.0,0.0,8.810415497458327e-25,1e-08,0.99999999,8.810415497458327e-26,1.0,4.2180458367106774e-64
8.464959849106056e-18,3.4551895396420105e-56,99999999.0,100000000.0,25600.0,0.0,8.464959849106058e-25,1e-08,0.99999999,8.464959849106057e-26,1.0,3.4551895396420105e-64
8.133049487580828e-18,2.830299910671748e-56,99999999.0,100000000.0,25640.0,0.0,8.133049487580828e-25,1e-08,0.99999999,8.133049487580829e-26,1.0,2.8302999106717483e-64
7.814153303328921e-18,2.318424935142191e-56,99999999.0,100000000.0,25680.0,0.0,7.81415330332892e-25,1e-08,0.99999999,7.814153303328921e-26,1.0,2.318424935142191e-64
7.507761011557405e-18,1.8991253045735847e-56,99999999.0,100000000.0,25720.0,0.0,7.507761011557405e-25,1e-08,0.99999999,7.507761011557405e-26,1.0,1.8991253045735846e-64
7.213382335697036e-18,1.5556582694580578e-56,99999999.0,100000000.0,25760.0,0.0,7.213382335697035e-25,1e-08,0.99999999,7.213382335697035e-26,1.0,1.555658269458058e-64
6.93054622288148e-18,1.27430909666944e-56,99999999.0,100000000.0,25800.0,0.0,6.93054622288148e-25,1e-08,0.99999999,6.93054622288148e-26,1.0,1.27430909666944e-64
6.658800090187559e-18,1.0438434363995549e-56,99999999.0,100000000.0,25840.0,0.0,6.658800090187559e-25,1e-08,0.99999999,6.658800090187558e-26,1.0,1.0438434363995548e-64
6.3977091004303214e-18,8.55058731482225e-57,99999999.0,100000000.0,25880.0,0.0,6.3977091004303215e-25,1e-08,0.99999999,6.397709100430322e-26,1.0,8.55058731482225e-65
6.146855466354157e-18,7.004167567559787e-57,99999999.0,100000000.0,25920.0,0.0,6.146855466354157e-25,1e-08,0.99999999,6.146855466354157e-26,1.0,7.004167567559787e-65
5.905837782106501e-18,5.73742615661205e-57,99999999.0,100000000.0,25960.0,0.0,5.905837782106501e-25,1e-08,0.99999999,5.905837782106501e-26,1.0,5.73742615661205e-65
5.674270380924401e-18,4.6997817492314205e-57,99999999.0,100000000.0,26000.0,0.0,5.674270380924402e-25,1e-08,0.99999999,5.674270380924402e-26,1.0,4.6997817492314205e-65
5.451782718006142e-18,3.8498009189980907e-57,99999999.0,100000000.0,26040.0,0.0,5.451782718006142e-25,1e-08,0.99999999,5.451782718006142e-26,1.0,3.849800918998091e-65
5.238018777580423e-18,3.1535436977136845e-57,99999999.0,100000000.0,26080.0,0.0,5.238018777580423e-25,1e-08,0.99999999,5.238018777580423e-26,1.0,3.1535436977136847e-65
5.0326365032243014e-18,2.5832083431415047e-57,99999999.0,100000000.0,26120.0,0.0,5.032636503224302e-25,1e-08,0.99999999,5.0326365032243015e-26,1.0,2.5832083431415045e-65
4.83530725051832e-18,2.11602120779673e-57,99999999.0,100000000.0,26160.0,0.0,4.83530725051832e-25,1e-08,0.99999999,4.83530725051832e-26,1.0,2.11602120779673e-65
4.64571526116298e-18,1.7333273809422108e-57,99999999.0,100000000.0,26200.0,0.0,4.64571526116298e-25,1e-08,0.99999999,4.64571526116298e-26,1.0,1.7333273809422106e-65
4.463557157715069e-18,1.4198457928747733e-57,99999999.0,100000000.0,26240.0,0.0,4.463557157715069e-25,1e-08,0.99999999,4.463557157715069e-26,1.0,1.4198457928747733e-65
4.288541458135326e-18,1.1630590376114329e-57,99999999.0,100000000.0,26280.0,0.0,4.288541458135326e-25,1e-08,0.99999999,4.288541458135326e-26,1.0,1.163059037611433e-65
4.120388109370661e-18,9.527135494276442e-58,99999999.0,100000000.0,26320.0,0.0,4.1203881093706606e-25,1e-08,0.99999999,4.1203881093706606e-26,1.0,9.527135494276442e-66
3.9588280392245634e-18,7.804101751593644e-58,99999999.0,100000000.0,26360.0,0.0,3.9588280392245637e-25,1e-08,0.99999999,3.9588280392245636e-26,1.0,7.804101751593644e-66
3.8036027257986535e-18,6.392687937084122e-58,99999999.0,100000000.0,26400.0,0.0,3.8036027257986534e-25,1e-08,0.99999999,3.803602725798653e-26,1.0,6.392687937084122e-66
3.654463783816371e-18,5.236535909157729e-58,99999999.0,100000000.0,26440.0,0.0,3.6544637838163713e-25,1e-08,0.99999999,3.6544637838163713e-26,1.0,5.236535909157729e-66
3.511172567166899e-18,4.2894801995302716e-58,99999999.0,100000000.0,26480.0,0.0,3.511172567166899e-25,1e-08,0.99999999,3.511172567166899e-26,1.0,4.2894801995302716e-66
3.3734997870332866e-18,3.51370461338472e-58,99999999.0,100000000.0,26520.0,0.0,3.3734997870332866e-25,1e-08,0.99999999,3.3734997870332865e-26,1.0,3.51370461338472e-66
3.2412251449937563e-18,2.8782322183170474e-58,99999999.0,100000000.0,26560.0,0.0,3.2412251449937563e-25,1e-08,0.99999999,3.241225144993756e-26,1.0,2.8782322183170476e-66
3.1141369805090604e-18,2.35768842691024e-58,99999999.0,100000000.0,26600.0,0.0,3.1141369805090604e-25,1e-08,0.99999999,3.1141369805090603e-26,1.0,2.35768842691024e-66
2.9920319322318382e-18,1.9312877824836338e-58,99999999.0,100000000.0,26640.0,0.0,2.9920319322318384e-25,1e-08,0.99999999,2.9920319322318384e-26,1.0,1.931287782483634e-66
2.8747146125960025e-18,1.582003990094045e-58,99999999.0,100000000.0,26680.0,0.0,2.8747146125960025e-25,1e-08,0.99999999,2.8747146125960024e-26,1.0,1.582003990094045e-66
2.7619972951654467e-18,1.2958900518984089e-58,99999999.0,100000000.0,26720.0,0.0,2.7619972951654467e-25,1e-08,0.99999999,2.761997295165447e-26,1.0,1.2958900518984088e-66
2.653699614241788e-18,1.0615213596960839e-58,99999999.0,100000000.0,26760.0,0.0,2.6536996142417877e-25,1e-08,0.99999999,2.653699614241788e-26,1.0,1.0615213596960839e-66
2.54964827625046e-18,8.695395071829444e-59,99999999.0,100000000.0,26800.0,0.0,2.54964827625046e-25,1e-08,0.99999999,2.5496482762504602e-26,1.0,8.695395071829444e-67
2.4496767824433352e-18,7.122786062151691e-59,99999999.0,100000000.0,26840.0,0.0,2.449676782443335e-25,1e-08,0.99999999,2.449676782443335e-26,1.0,7.122786062151691e-67
2.3536251624741523e-18,5.8345918578841905e-59,99999999.0,100000000.0,26880.0,0.0,2.3536251624741525e-25,1e-08,0.99999999,2.3536251624741523e-26,1.0,5.834591857884191e-67
2.2613397184204315e-18,4.779374510345009e-59,99999999.0,100000000.0,26920.0,0.0,2.2613397184204316e-25,1e-08,0.99999999,2.2613397184204314e-26,1.0,4.779374510345009e-67
2.172672778842266e-18,3.914998900783265e-59,99999999.0,100000000.0,26960.0,0.0,2.172672778842266e-25,1e-08,0.99999999,2.172672778842266e-26,1.0,3.914998900783265e-67
2.0874824624844496e-18,3.2069502735050884e-59,99999999.0,100000000.0,27000.0,0.0,2.0874824624844496e-25,1e-08,0.99999999,2.0874824624844495e-26,1.0,3.2069502735050884e-67
2.0056324512438222e-18,2.6269560521911667e-59,99999999.0,100000000.0,27040.0,0.0,2.0056324512438223e-25,1e-08,0.99999999,2.0056324512438224e-26,1.0,2.6269560521911665e-67
1.9269917720385493e-18,2.1518569081526015e-59,99999999.0,100000000.0,27080.0,0.0,1.926991772038549e-25,1e-08,0.99999999,1.926991772038549e-26,1.0,2.1518569081526013e-67
1.8514345872302834e-18,1.7626820019702052e-59,99999999.0,100000000.0,27120.0,0.0,1.8514345872302834e-25,1e-08,0.99999999,1.8514345872302833e-26,1.0,1.7626820019702052e-67
1.778839993263862e-18,1.4438914726616902e-59,99999999.0,100000000.0,27160.0,0.0,1.7788399932638618e-25,1e-08,0.99999999,1.7788399932638618e-26,1.0,1.4438914726616901e-67
1.709091827202319e-18,1.1827559267609657e-59,99999999.0,100000000.0,27200.0,0.0,1.709091827202319e-25,1e-08,0.99999999,1.7090918272023189e-26,1.0,1.1827559267609657e-67
1.6420784808476469e-18,9.688481501379167e-60,99999999.0,100000000.0,27240.0,0.0,1.6420784808476468e-25,1e-08,0.99999999,1.6420784808476468e-26,1.0,9.688481501379167e-68
1.5776927221498662e-18,7.936267464719008e-60,99999999.0,100000000.0,27280.0,0.0,1.5776927221498662e-25,1e-08,0.99999999,1.5776927221498663e-26,1.0,7.936267464719008e-68
1.5158315236186308e-18,6.500950769487621e-60,99999999.0,100000000.0,27320.0,0.0,1.515831523618631e-25,1e-08,0.99999999,1.5158315236186308e-26,1.0,6.500950769487621e-68
1.4563958974627982e-18,5.325218825497088e-60,99999999.0,100000000.0,27360.0,0.0,1.456395897462798e-25,1e-08,0.99999999,1.4563958974627982e-26,1.0,5.325218825497088e-68
1.399290737194166e-18,4.362124333032542e-60,99999999.0,100000000.0,27400.0,0.0,1.399290737194166e-25,1e-08,0.99999999,1.399290737194166e-26,1.0,4.362124333032542e-68
1.34442466544191e-18,3.573210664269444e-60,99999999.0,100000000.0,27440.0,0.0,1.34442466544191e-25,1e-08,0.99999999,1.34442466544191e-26,1.0,3.573210664269444e-68
1.291709887734207e-18,2.9269762795533853e-60,99999999.0,100000000.0,27480.0,0.0,1.291709887734207e-25,1e-08,0.99999999,1.291709887734207e-26,1.0,2.9269762795533852e-68
1.2410620520130665e-18,2.3976168622623794e-60,99999999.0,100000000.0,27520.0,0.0,1.2410620520130665e-25,1e-08,0.99999999,1.2410620520130666e-26,1.0,2.3976168622623793e-68
1.1924001136575763e-18,1.9639949453509225e-60,99999999.0,100000000.0,27560.0,0.0,1.1924001136575765e-25,1e-08,0.99999999,1.1924001136575764e-26,1.0,1.9639949453509225e-68
1.1456462057995721e-18,1.608795886480489e-60,99999999.0,100000000.0,27600.0,0.0,1.1456462057995722e-25,1e-08,0.99999999,1.1456462057995722e-26,1.0,1.608795886480489e-68
1.1007255147242212e-18,1.317836489591415e-60,99999999.0,100000000.0,27640.0,0.0,1.1007255147242213e-25,1e-08,0.99999999,1.1007255147242213e-26,1.0,1.317836489591415e-68
1.0575661601561379e-18,1.0794986659854848e-60,99999999.0,100000000.0,27680.0,0.0,1.0575661601561377e-25,1e-08,0.99999999,1.0575661601561378e-26,1.0,1.0794986659854848e-68
1.0160990802394693e-18,8.842655208505717e-61,99999999.0,100000000.0,27720.0,0.0,1.0160990802394693e-25,1e-08,0.99999999,1.0160990802394693e-26,1.0,8.842655208505717e-69
9.76257921027905e-19,7.243413410347343e-61,99999999.0,100000000.0,27760.0,0.0,9.762579210279051e-26,1e-08,0.99999999,9.76257921027905e-27,1.0,7.243413410347342e-69
9.379789303077707e-19,5.933403100771347e-61,99999999.0,100000000.0,27800.0,0.0,9.379789303077707e-26,1e-08,0.99999999,9.379789303077707e-27,1.0,5.933403100771347e-69
9.012008555843122e-19,4.860315208013902e-61,99999999.0,100000000.0,27840.0,0.0,9.012008555843122e-26,1e-08,0.99999999,9.012008555843122e-27,1.0,4.860315208013903e-69
8.658648460679265e-19,3.981301037541214e-61,99999999.0,100000000.0,27880.0,0.0,8.658648460679266e-26,1e-08,0.99999999,8.658648460679265e-27,1.0,3.9813010375412145e-69
8.319143585035066e-19,3.261261311898315e-61,99999999.0,100000000.0,27920.0,0.0,8.319143585035065e-26,1e-08,0.99999999,8.319143585035065e-27,1.0,3.2612613118983147e-69
7.992950666922067e-19,2.6714446469120114e-61,99999999.0,100000000.0,27960.0,0.0,7.992950666922067e-26,1e-08,0.99999999,7.992950666922067e-27,1.0,2.6714446469120113e-69
7.679547745608556e-19,2.1882995010175254e-61,99999999.0,100000000.0,28000.0,0.0,7.679547745608557e-26,1e-08,0.99999999,7.679547745608557e-27,1.0,2.1882995010175253e-69
7.378433326399071e-19,1.7925337557298353e-61,99999999.0,100000000.0,28040.0,0.0,7.378433326399072e-26,1e-08,0.99999999,7.378433326399071e-27,1.0,1.7925337557298352e-69
7.089125578162849e-19,1.4683443760494534e-61,99999999.0,100000000.0,28080.0,0.0,7.089125578162848e-26,1e-08,0.99999999,7.089125578162849e-27,1.0,1.4683443760494534e-69
6.8111615623271135e-19,1.202786390930877e-61,99999999.0,100000000.0,28120.0,0.0,6.811161562327114e-26,1e-08,0.99999999,6.811161562327114e-27,1.0,1.202786390930877e-69
6.544096492101473e-19,9.852559970303587e-62,99999999.0,100000000.0,28160.0,0.0,6.544096492101474e-26,1e-08,0.99999999,6.544096492101473e-27,1.0,9.852559970303588e-70
6.287503020748061e-19,8.070671459235635e-62,99999999.0,100000000.0,28200.0,0.0,6.28750302074806e-26,1e-08,0.99999999,6.28750302074806e-27,1.0,8.070671459235635e-70
6.040970557758546e-19,6.611047078043172e-62,99999999.0,100000000.0,28240.0,0.0,6.040970557758547e-26,1e-08,0.99999999,6.0409705577585466e-27,1.0,6.611047078043172e-70
5.804104611843795e-19,5.41540362395603e-62,99999999.0,100000000.0,28280.0,0.0,5.804104611843795e-26,1e-08,0.99999999,5.804104611843795e-27,1.0,5.4154036239560296e-70
5.576526159684833e-19,4.4359987251878085e-62,99999999.0,100000000.0,28320.0,0.0,5.576526159684833e-26,1e-08,0.99999999,5.576526159684833e-27,1.0,4.4359987251878085e-70
5.357871039435048e-19,3.633724474906774e-62,99999999.0,100000000.0,28360.0,0.0,5.357871039435048e-26,1e-08,0.99999999,5.357871039435048e-27,1.0,3.633724474906774e-70
5.147789368003111e-19,2.976545841765879e-62,99999999.0,100000000.0,28400.0,0.0,5.147789368003111e-26,1e-08,0.99999999,5.147789368003111e-27,1.0,2.976545841765879e-70
4.945944981184185e-19,2.4382215022951214e-62,99999999.0,100000000.0,28440.0,0.0,4.9459449811841847e-26,1e-08,0.99999999,4.945944981184185e-27,1.0,2.4382215022951213e-70
4.752014895743543e-19,1.9972560176420347e-62,99999999.0,100000000.0,28480.0,0.0,4.752014895743543e-26,1e-08,0.99999999,4.752014895743543e-27,1.0,1.997256017642035e-70
4.565688792591845e-19,1.6360415147895328e-62,99999999.0,100000000.0,28520.0,0.0,4.565688792591845e-26,1e-08,0.99999999,4.565688792591845e-27,1.0,1.636041514789533e-70
4.386668520225062e-19,1.3401545993461903e-62,99999999.0,100000000.0,28560.0,0.0,4.386668520225062e-26,1e-08,0.99999999,4.386668520225062e-27,1.0,1.3401545993461903e-70
4.214667617634484e-19,1.0977804254434185e-62,99999999.0,100000000.0,28600.0,0.0,4.214667617634484e-26,1e-08,0.99999999,4.214667617634484e-27,1.0,1.0977804254434185e-70
4.0494108559233846e-19,8.992409256922038e-63,99999999.0,100000000.0,28640.0,0.0,4.049410855923385e-26,1e-08,0.99999999,4.0494108559233846e-27,1.0,8.992409256922039e-71
3.8906337978968597e-19,7.366083632919087e-63,99999999.0,100000000.0,28680.0,0.0,3.8906337978968597e-26,1e-08,0.99999999,3.89063379789686e-27,1.0,7.366083632919087e-71
3.738082374920106e-19,6.033887753206034e-63,99999999.0,100000000.0,28720.0,0.0,3.738082374920106e-26,1e-08,0.99999999,3.738082374920106e-27,1.0,6.033887753206033e-71
3.5915124803680548e-19,4.942626670104991e-63,99999999.0,100000000.0,28760.0,0.0,3.591512480368055e-26,1e-08,0.99999999,3.591512480368055e-27,1.0,4.9426266701049915e-71
3.4506895790158144e-19,4.0487260285962076e-63,99999999.0,100000000.0,28800.0,0.0,3.450689579015814e-26,1e-08,0.99999999,3.450689579015814e-27,1.0,4.048726028596208e-71
3.315388331744873e-19,3.3164921303441714e-63,99999999.0,100000000.0,28840.0,0.0,3.3153883317448733e-26,1e-08,0.99999999,3.315388331744873e-27,1.0,3.3164921303441712e-71
3.185392234964547e-19,2.716686674511409e-63,99999999.0,100000000.0,28880.0,0.0,3.185392234964547e-26,1e-08,0.99999999,3.185392234964547e-27,1.0,2.7166866745114095e-71
3.0604932741716746e-19,2.225359264368873e-63,99999999.0,100000000.0,28920.0,0.0,3.060493274171675e-26,1e-08,0.99999999,3.0604932741716747e-27,1.0,2.225359264368873e-71
2.940491591094214e-19,1.8228910613709326e-63,99999999.0,100000000.0,28960.0,0.0,2.940491591094214e-26,1e-08,0.99999999,2.940491591094214e-27,1.0,1.8228910613709326e-71
2.82519516388611e-19,1.493211399539324e-63,99999999.0,100000000.0,29000.0,0.0,2.8251951638861104e-26,1e-08,0.99999999,2.8251951638861103e-27,1.0,1.493211399539324e-71
2.7144194998616913e-19,1.2231560793530482e-63,99999999.0,100000000.0,29040.0,0.0,2.7144194998616913e-26,1e-08,0.99999999,2.7144194998616915e-27,1.0,1.2231560793530481e-71
2.607987340277926e-19,1.0019417176428539e-63,99999999.0,100000000.0,29080.0,0.0,2.607987340277926e-26,1e-08,0.99999999,2.607987340277926e-27,1.0,1.0019417176428538e-71
2.5057283766921416e-19,8.207351641370973e-64,99999999.0,100000000.0,29120.0,0.0,2.5057283766921415e-26,1e-08,0.99999999,2.5057283766921415e-27,1.0,8.207351641370972e-72
2.4074789784413346e-19,6.723007913432922e-64,99999999.0,100000000.0,29160.0,0.0,2.4074789784413346e-26,1e-08,0.99999999,2.4074789784413345e-27,1.0,6.723007913432921e-72
2.313081930806993e-19,5.5071157395336825e-64,99999999.0,100000000.0,29200.0,0.0,2.313081930806993e-26,1e-08,0.99999999,2.313081930806993e-27,1.0,5.507115739533682e-72
2.2223861834464543e-19,4.5111242109386845e-64,99999999.0,100000000.0,29240.0,0.0,2.2223861834464542e-26,1e-08,0.99999999,2.2223861834464543e-27,1.0,4.5111242109386843e-72
