Time,normalized_normal_cell_n,normalized_pre_cancer_cell_g,normalized_cancer_cell_a,A,G,N,N0,n0,a0,g0,a,r_N,mu_N,beta_1,beta_4,r_G,mu_G,xi_G,beta_2,beta_5,delta,xi,r_A,K_A,mu_A,xi_A,beta_3,beta_6,K,G0,A0,compartment,normal_cell_growth,normal_cell_death,normal_cell_damage_A,normal_cell_damage_G,pre_cancer_cell_logistic_growth,pre_cancer_cell_natural_death,pre_cancer_cell_death_tissue_repair_system,pre_cancer_cell_death_apoptosis,negative_effect_on_G_A,negative_effect_on_A_G,cancer_cell_natural_death,cancer_cell_logistic_growth,cancer_cell_death_tissue_repair_system,cancer_cell_death_apoptosis,transition_to_cancer_cell
12480.0,1.0,9.040681534453092e-36,4.221558815949367e-20,4.221558815949367e-12,9.040681534453091e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,4.221558815949367e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.4775455855822784e-21,0.0,4.520340767226546e-37,9.040681534453092e-38,3.164238537058582e-37,9.040681534453092e-38,0.0,0.0,4.2215588159493673e-22,2.1107794079746836e-21,1.4775455855822784e-21,2.5329352895696203e-22,8.17339226074011e-71
12520.0,1.0,7.40562560918885e-36,4.056031850933728e-20,4.056031850933728e-12,7.405625609188851e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,4.056031850933728e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.4196111478268045e-21,0.0,3.702812804594425e-37,7.405625609188851e-38,2.5919689632160973e-37,7.405625609188851e-38,0.0,0.0,4.056031850933728e-22,2.028015925466864e-21,1.4196111478268045e-21,2.433619110560237e-22,5.4843290663473725e-71
12560.0,1.0,6.066278350196464e-36,3.896995184251436e-20,3.8969951842514365e-12,6.066278350196464e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.8969951842514364e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.3639483144880025e-21,0.0,3.033139175098232e-37,6.066278350196464e-38,2.1231974225687624e-37,6.066278350196464e-38,0.0,0.0,3.8969951842514363e-22,1.9484975921257183e-21,1.3639483144880025e-21,2.3381971105508616e-22,3.679973302206233e-71
12600.0,1.0,4.969159253257614e-36,3.744194331852406e-20,3.744194331852406e-12,4.969159253257614e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.744194331852406e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.310468016148342e-21,0.0,2.484579626628807e-37,4.969159253257614e-38,1.7392057386401647e-37,4.969159253257614e-38,0.0,0.0,3.7441943318524063e-22,1.872097165926203e-21,1.310468016148342e-21,2.2465165991114435e-22,2.4692543684235766e-71
12640.0,1.0,4.07046005124972e-36,3.5973847879846837e-20,3.5973847879846835e-12,4.070460051249721e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.5973847879846837e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.2590846757946391e-21,0.0,2.0352300256248603e-37,4.07046005124972e-38,1.4246610179374018e-37,4.07046005124972e-38,0.0,0.0,3.5973847879846837e-22,1.798692393992342e-21,1.2590846757946391e-21,2.1584308727908104e-22,1.6568645028819875e-71
12680.0,1.0,3.3342954379974895e-36,3.456331633946222e-20,3.456331633946222e-12,3.3342954379974897e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.4563316339462218e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.2097160718811775e-21,0.0,1.6671477189987448e-37,3.3342954379974897e-38,1.1670034032991212e-37,3.3342954379974897e-38,0.0,0.0,3.456331633946222e-22,1.728165816973111e-21,1.2097160718811775e-21,2.0737989803677332e-22,1.111752606785087e-71
12720.0,1.0,2.731270158132997e-36,3.320809162177461e-20,3.3208091621774607e-12,2.731270158132997e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.320809162177461e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.1622832067621112e-21,0.0,1.3656350790664985e-37,2.731270158132997e-38,9.559445553465488e-38,2.731270158132997e-38,0.0,0.0,3.320809162177461e-22,1.6604045810887304e-21,1.1622832067621112e-21,1.9924854973064767e-22,7.459836676707847e-72
12760.0,1.0,2.2373052464685233e-36,3.190600515093209e-20,3.190600515093209e-12,2.237305246468523e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.190600515093209e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.116710180282623e-21,0.0,1.1186526232342617e-37,2.2373052464685233e-38,7.83056836263983e-38,2.2373052464685233e-38,0.0,0.0,3.190600515093209e-22,1.5953002575466045e-21,1.116710180282623e-21,1.9143603090559255e-22,5.00553476587558e-72
12800.0,1.0,1.8326765482976582e-36,3.0654973380758946e-20,3.0654973380758945e-12,1.8326765482976583e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.065497338075895e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.072924068326563e-21,0.0,9.163382741488292e-38,1.8326765482976582e-38,6.414367919041803e-38,1.8326765482976582e-38,0.0,0.0,3.0654973380758947e-22,1.5327486690379473e-21,1.072924068326563e-21,1.8392984028455368e-22,3.358703330680219e-72
12840.0,1.0,1.5012271284759948e-36,2.945299446074925e-20,2.9452994460749247e-12,1.5012271284759948e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.945299446074925e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.0308548061262236e-21,0.0,7.506135642379974e-38,1.5012271284759948e-38,5.254294949665981e-38,1.5012271284759948e-38,0.0,0.0,2.9452994460749247e-22,1.4726497230374625e-21,1.0308548061262236e-21,1.767179667644955e-22,2.2536828912722808e-72
12880.0,1.0,1.2297221205595107e-36,2.829814503278649e-20,2.829814503278649e-12,1.2297221205595107e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.829814503278649e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,9.90435076147527e-22,0.0,6.148610602797554e-38,1.2297221205595107e-38,4.304027421958287e-38,1.2297221205595107e-38,0.0,0.0,2.829814503278649e-22,1.4149072516393246e-21,9.90435076147527e-22,1.6978887019671893e-22,1.5122164937933797e-72
12920.0,1.0,1.0073202549493901e-36,2.7188577153463656e-20,2.7188577153463655e-12,1.0073202549493901e-28,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.7188577153463656e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,9.516002003712278e-22,0.0,5.036601274746951e-38,1.0073202549493901e-38,3.525620892322865e-38,1.0073202549493901e-38,0.0,0.0,2.7188577153463657e-22,1.3594288576731829e-21,9.516002003712278e-22,1.6313146292078193e-22,1.0146940960313045e-72
12960.0,1.0,8.251409640168374e-37,2.6122515337078825e-20,2.6122515337078826e-12,8.251409640168373e-29,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.6122515337078823e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,9.142880367977587e-22,0.0,4.125704820084187e-38,8.251409640168374e-39,2.8879933740589305e-38,8.251409640168374e-39,0.0,0.0,2.6122515337078825e-22,1.3061257668539413e-21,9.142880367977587e-22,1.5673509202247294e-22,6.808576104986357e-73
13000.0,1.0,6.7590977859652345e-37,2.509825371457464e-20,2.509825371457464e-12,6.759097785965235e-29,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.509825371457464e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.784388800101123e-22,0.0,3.3795488929826173e-38,6.759097785965235e-39,2.365684225087832e-38,6.759097785965235e-39,0.0,0.0,2.509825371457464e-22,1.254912685728732e-21,8.784388800101123e-22,1.5058952228744784e-22,4.5685402880240136e-73
13040.0,1.0,5.536678564331695e-37,2.4114153303875577e-20,2.4114153303875578e-12,5.536678564331695e-29,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.411415330387558e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.439953656356451e-22,0.0,2.7683392821658474e-38,5.536678564331695e-39,1.937837497516093e-38,5.536678564331695e-39,0.0,0.0,2.411415330387558e-22,1.2057076651937788e-21,8.439953656356451e-22,1.4468491982325346e-22,3.065480952473008e-73
13080.0,1.0,4.535340439722964e-37,2.316863938725501e-20,2.316863938725501e-12,4.535340439722964e-29,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.3168639387255012e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.109023785539253e-22,0.0,2.2676702198614822e-38,4.535340439722964e-39,1.587369153903037e-38,4.535340439722964e-39,0.0,0.0,2.3168639387255014e-22,1.1584319693627506e-21,8.109023785539253e-22,1.3901183632353008e-22,2.0569312904186486e-73
13120.0,1.0,3.7150997055703746e-37,2.2260198991535525e-20,2.2260198991535525e-12,3.7150997055703746e-29,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.2260198991535526e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.791069647037433e-22,0.0,1.8575498527851874e-38,3.715099705570375e-39,1.300284896949631e-38,3.715099705570375e-39,0.0,0.0,2.226019899153553e-22,1.1130099495767764e-21,7.791069647037433e-22,1.3356119394921315e-22,1.3801965822329083e-73
13160.0,1.0,3.0432039238871695e-37,2.1387378467090353e-20,2.1387378467090355e-12,3.0432039238871696e-29,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.1387378467090352e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.485582463481622e-22,0.0,1.5216019619435848e-38,3.0432039238871694e-39,1.0651213733605091e-38,3.0432039238871694e-39,0.0,0.0,2.138737846709035e-22,1.0693689233545178e-21,7.485582463481622e-22,1.2832427080254213e-22,9.261090122362265e-74
13200.0,1.0,2.4928241114165253e-37,2.0548781161771947e-20,2.0548781161771946e-12,2.4928241114165253e-29,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.0548781161771947e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.192073406620181e-22,0.0,1.2464120557082627e-38,2.4928241114165255e-39,8.724884389957838e-39,2.4928241114165255e-39,0.0,0.0,2.0548781161771946e-22,1.0274390580885973e-21,7.192073406620181e-22,1.2329268697063167e-22,6.214172050459589e-74
13240.0,1.0,2.0419834509552196e-37,1.9743065186045636e-20,1.9743065186045637e-12,2.0419834509552196e-29,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.9743065186045635e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.910072815115972e-22,0.0,1.0209917254776098e-38,2.0419834509552196e-39,7.146942078343268e-39,2.0419834509552196e-39,0.0,0.0,1.9743065186045636e-22,9.871532593022819e-22,6.910072815115972e-22,1.1845839111627383e-22,4.1696964139749874e-74
13280.0,1.0,1.672679751001604e-37,1.8968941265752195e-20,1.8968941265752196e-12,1.672679751001604e-29,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.8968941265752194e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.639129443013268e-22,0.0,8.36339875500802e-39,1.672679751001604e-39,5.8543791285056134e-39,1.672679751001604e-39,0.0,0.0,1.8968941265752195e-22,9.484470632876097e-22,6.639129443013268e-22,1.1381364759451318e-22,2.797857549410788e-74
13320.0,1.0,1.3701666133004055e-37,1.8225170679063408e-20,1.8225170679063407e-12,1.3701666133004054e-29,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.8225170679063409e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.378809737672192e-22,0.0,6.850833066502028e-39,1.3701666133004056e-39,4.795583146551419e-39,1.3701666133004056e-39,0.0,0.0,1.8225170679063409e-22,9.112585339531705e-22,6.378809737672192e-22,1.0935102407438045e-22,1.877356548203103e-74
13360.0,1.0,1.1223646051068284e-37,1.751056327432944e-20,1.751056327432944e-12,1.1223646051068284e-29,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.751056327432944e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.128697146015304e-22,0.0,5.611823025534142e-39,1.1223646051068284e-39,3.928276117873899e-39,1.1223646051068284e-39,0.0,0.0,1.751056327432944e-22,8.75528163716472e-22,6.128697146015304e-22,1.0506337964597665e-22,1.2597023067966069e-74
13400.0,1.0,9.193789241165959e-38,1.6823975565646234e-20,1.6823975565646235e-12,9.193789241165958e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.6823975565646233e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.888391447976182e-22,0.0,4.5968946205829794e-39,9.19378924116596e-40,3.217826234408085e-39,9.19378924116596e-40,0.0,0.0,1.6823975565646234e-22,8.411987782823117e-22,5.888391447976182e-22,1.0094385339387741e-22,8.452576061097893e-75
13440.0,1.0,7.531042962900068e-38,1.616430890309556e-20,1.616430890309556e-12,7.531042962900068e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.616430890309556e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.657508116083446e-22,0.0,3.765521481450034e-39,7.531042962900067e-40,2.6358650370150234e-39,7.531042962900067e-40,0.0,0.0,1.616430890309556e-22,8.082154451547781e-22,5.657508116083446e-22,9.698585341857337e-23,5.671660810904663e-75
13480.0,1.0,6.169013300315096e-38,1.5530507714729795e-20,1.5530507714729796e-12,6.1690133003150956e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.5530507714729796e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.435677700155428e-22,0.0,3.084506650157548e-39,6.169013300315096e-40,2.1591546551102834e-39,6.169013300315096e-40,0.0,0.0,1.5530507714729795e-22,7.765253857364898e-22,5.435677700155428e-22,9.318304628837878e-23,3.805672509946455e-75
13520.0,1.0,5.053314034582216e-38,1.4921557817488327e-20,1.4921557817488327e-12,5.053314034582217e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.4921557817488327e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.222545236120914e-22,0.0,2.5266570172911083e-39,5.053314034582217e-40,1.7686599121037756e-39,5.053314034582217e-40,0.0,0.0,1.4921557817488328e-22,7.460778908744164e-22,5.222545236120914e-22,8.952934690492996e-23,2.5535982732105596e-75
13560.0,1.0,4.13939498733149e-38,1.433648479434278e-20,1.433648479434278e-12,4.13939498733149e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.4336484794342782e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.017769678019973e-22,0.0,2.069697493665745e-39,4.13939498733149e-40,1.4487882455660213e-39,4.13939498733149e-40,0.0,0.0,1.433648479434278e-22,7.168242397171391e-22,5.017769678019973e-22,8.601890876605669e-23,1.7134590861145067e-75
13600.0,1.0,3.3907631197833667e-38,1.3774352435074264e-20,1.3774352435074264e-12,3.3907631197833664e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.3774352435074263e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.821023352275992e-22,0.0,1.6953815598916833e-39,3.3907631197833668e-40,1.1867670919241782e-39,3.3907631197833668e-40,0.0,0.0,1.3774352435074265e-22,6.887176217537132e-22,4.821023352275992e-22,8.264611461044559e-23,1.149727453448303e-75
13640.0,1.0,2.777525355678822e-38,1.3234261238187581e-20,1.3234261238187581e-12,2.777525355678822e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.323426123818758e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.631991433365653e-22,0.0,1.3887626778394111e-39,2.777525355678822e-40,9.721338744875877e-40,2.777525355678822e-40,0.0,0.0,1.3234261238187582e-22,6.617130619093791e-22,4.631991433365653e-22,7.940556742912549e-23,7.714647101438767e-76
13680.0,1.0,2.2751949425271706e-38,1.271534697156527e-20,1.271534697156527e-12,2.2751949425271704e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.271534697156527e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.4503714400478445e-22,0.0,1.1375974712635854e-39,2.2751949425271706e-40,7.963182298845096e-40,2.2751949425271706e-40,0.0,0.0,1.271534697156527e-22,6.357673485782636e-22,4.4503714400478445e-22,7.629208182939163e-23,5.176512026501215e-76
13720.0,1.0,1.8637136888480664e-38,1.2216779289558291e-20,1.2216779289558292e-12,1.8637136888480664e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.2216779289558292e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.275872751345402e-22,0.0,9.318568444240332e-40,1.8637136888480666e-40,6.522997910968232e-40,1.8637136888480666e-40,0.0,0.0,1.2216779289558292e-22,6.108389644779146e-22,4.275872751345402e-22,7.330067573734975e-23,3.473428713999667e-76
13760.0,1.0,1.5266510350719924e-38,1.1737760404300445e-20,1.1737760404300444e-12,1.5266510350719923e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.1737760404300445e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.1082161415051555e-22,0.0,7.633255175359962e-40,1.5266510350719925e-40,5.343278622751973e-40,1.5266510350719925e-40,0.0,0.0,1.1737760404300445e-22,5.868880202150223e-22,4.1082161415051555e-22,7.042656242580268e-23,2.3306633828863858e-76
13800.0,1.0,1.2505479767801319e-38,1.1277523809120459e-20,1.127752380912046e-12,1.2505479767801319e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.127752380912046e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.9471333331921605e-22,0.0,6.2527398839006595e-40,1.2505479767801319e-40,4.376917918730461e-40,1.2505479767801319e-40,0.0,0.0,1.127752380912046e-22,5.63876190456023e-22,3.9471333331921605e-22,6.766514285472276e-23,1.563870242228881e-76
13840.0,1.0,1.0243796429582441e-38,1.0835333052008972e-20,1.0835333052008973e-12,1.024379642958244e-30,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.0835333052008973e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.79236656820314e-22,0.0,5.121898214791221e-40,1.024379642958244e-40,3.585328750353854e-40,1.024379642958244e-40,0.0,0.0,1.0835333052008974e-22,5.417666526004486e-22,3.79236656820314e-22,6.501199831205384e-23,1.0493536529072596e-76
13880.0,1.0,8.391150698664911e-39,1.0410480557177784e-20,1.0410480557177783e-12,8.391150698664911e-31,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.0410480557177785e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.643668195012224e-22,0.0,4.195575349332456e-40,8.391150698664911e-41,2.9369027445327185e-40,8.391150698664911e-41,0.0,0.0,1.0410480557177785e-22,5.205240278588892e-22,3.643668195012224e-22,6.24628833430667e-23,7.041141004770463e-77
13920.0,1.0,6.873565921748284e-39,1.0002286492825648e-20,1.000228649282565e-12,6.873565921748284e-31,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.0002286492825648e-19,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.500800272488977e-22,0.0,3.436782960874142e-40,6.873565921748284e-41,2.405748072611899e-40,6.873565921748284e-41,0.0,0.0,1.0002286492825648e-22,5.001143246412824e-22,3.500800272488977e-22,6.001371895695389e-23,4.724590848061934e-77
13960.0,1.0,5.630444521528674e-39,9.610097683298892e-21,9.610097683298892e-13,5.630444521528674e-31,100000000.0,99999999.0,0.99999999,0.0,1e-08,9.610097683298892e-20,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.363534189154612e-22,0.0,2.815222260764337e-40,5.630444521528674e-41,1.9706555825350355e-40,5.630444521528674e-41,0.0,0.0,9.610097683298892e-23,4.805048841649446e-22,3.363534189154612e-22,5.766058609979336e-23,3.1701905510012262e-77
14000.0,1.0,4.6121483187796234e-39,9.233286563906123e-21,9.233286563906123e-13,4.612148318779624e-31,100000000.0,99999999.0,0.99999999,0.0,1e-08,9.233286563906123e-20,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.2316502973671426e-22,0.0,2.306074159389812e-40,4.612148318779624e-41,1.6142519115728681e-40,4.612148318779624e-41,0.0,0.0,9.233286563906123e-23,4.616643281953061e-22,3.2316502973671426e-22,5.539971938343674e-23,2.1271912114421708e-77
14040.0,1.0,3.7780164662107987e-39,8.871250176714545e-21,8.871250176714546e-13,3.7780164662107985e-31,100000000.0,99999999.0,0.99999999,0.0,1e-08,8.871250176714545e-20,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.1049375618500907e-22,0.0,1.8890082331053995e-40,3.778016466210799e-41,1.3223057631737795e-40,3.778016466210799e-41,0.0,0.0,8.871250176714546e-23,4.435625088357273e-22,3.1049375618500907e-22,5.322750106028728e-23,1.427340841895993e-77
14080.0,1.0,3.094741849658616e-39,8.523409205721042e-21,8.523409205721042e-13,3.094741849658616e-31,100000000.0,99999999.0,0.99999999,0.0,1e-08,8.523409205721041e-20,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.983193222002364e-22,0.0,1.5473709248293082e-40,3.094741849658616e-41,1.0831596473805154e-40,3.094741849658616e-41,0.0,0.0,8.523409205721042e-23,4.261704602860521e-22,2.983193222002364e-22,5.114045523432625e-23,9.577427116028433e-78
