A1,A1_2,A2,A2_2,A3,A3_2,CREB_n,DUSP_c,DUSP_n,DUSP_n_ERK_n,DUSP_n_pERK_n,DUSP_n_ppERK_n,DUSPmRNA,EGF,ERK_c,ERK_n,Elk1_n,F,FOSn,FOSn_2,FmRNA,Fn,HRG,Kin,Kin_2,MEK,PreDUSPmRNA,PreFOSmRNA,PreFmRNA,RSK_c,RsD,RsT,c_FOS_c,c_FOSmRNA,pCREB_n,pDUSP_c,pDUSP_n,pDUSP_n_ERK_n,pDUSP_n_pERK_n,pDUSP_n_ppERK_n,pERK_c,pERK_n,pElk1_n,pMEK,pRSK_c,pRSK_n,pc_FOS_c,ppERK_c,ppERK_n,Time
182.3524,0.0,24.808043700228023,0.5789762997719814,13.07131883716781,0.021301162832188334,999.9999999657058,5.974452731564552e-40,6.116621582089414e-42,1.2778901643866795e-41,8.052516696033773e-46,7.473398732254292e-52,1.5261089652612965e-36,0.0,570.1066067477731,1624.8744344048202,1509.9999999666913,2.1029551477576784e-108,3.4542415939015193e-44,3.6290198010593073e-53,3.6901593524297835e-105,3.8070041570908903e-110,10.0,82.4732130443524,0.1925269556475999,636.6623214162514,1.5831155996483187e-31,1.2401604194809324e-35,2.486982122587446e-100,352.99999997194686,244.6346990063426,2.768800993657352,5.452893864854864e-44,2.8357689419889808e-39,3.429475684953314e-08,1.7117044454034276e-51,1.60234422468947e-53,3.238046046855513e-53,1.9724215199032037e-57,1.8267366827754716e-63,0.31363563496813934,0.015345245660585297,3.33093933631183e-08,0.6588785837483094,2.7273762824355053e-08,3.3309631228102606e-09,8.174225274712804e-53,4.922612353953756e-05,1.6570078095665694e-06,8.82
182.3524,0.0,24.807398004245876,0.579621995754132,13.071294726526762,0.02132527347323604,999.9999999654108,6.173208418531756e-40,6.326276229376561e-42,1.3220903714033198e-41,8.339459330027489e-46,7.76413135196596e-52,1.5749348634878198e-36,0.0,570.1055604367999,1624.8743660234559,1509.9999999664274,2.2065370925545712e-108,3.58597585811947e-44,3.781612641854826e-53,3.8717868283029534e-105,3.995371333123814e-110,10.0,82.47299499736827,0.19274500263172528,636.6608456005957,1.6315930748199735e-31,1.2826039061611655e-35,2.610013515318552e-100,352.99999997175587,244.6315973840763,2.7719026159236746,5.654119278709332e-44,2.9370331962082198e-39,3.4589807108267767e-08,1.7753292615018577e-51,1.6649722104647316e-53,3.3666656177714935e-53,2.052679895136016e-57,1.9065456369432657e-63,0.31468398415157844,0.015403494133194638,3.3573308191241145e-08,0.6603543994039367,2.745870609869155e-08,3.3569365049605516e-09,8.502443580013551e-53,4.9556592311006426e-05,1.6691803232488042e-06,8.83
182.3524,0.0,24.806752332326937,0.5802676676730657,13.071270615976976,0.021349384023023065,999.9999999651135,6.3776965593171154e-40,6.54211900272834e-42,1.367604079243563e-41,8.635005609991003e-46,8.064166710869284e-52,1.6251256428087253e-36,0.0,570.1045118354283,1624.8742974967854,1509.9999999661618,2.3139937677238165e-108,3.721906487904273e-44,3.939361566359315e-53,4.060211669279779e-105,4.1907976546607995e-110,10.0,82.47277695092775,0.19296304907224546,636.6593681796132,1.6813764860214559e-31,1.3262935586987618e-35,2.737666739477312e-100,352.99999997156374,244.62849586812962,2.775004131870344,5.861605227634027e-44,3.041371720079772e-39,3.488703464630855e-08,1.840922381888059e-51,1.7296162782719703e-53,3.4994758591198014e-53,2.1355813038509942e-57,1.9891119766679784e-63,0.31573462119175577,0.015461890858828127,3.383898368499942e-08,0.6618318203865924,2.7644686461078444e-08,3.3830814847464945e-09,8.841385966893899e-53,4.988889538186363e-05,1.6814275444371218e-06,8.84
182.3524,0.0,24.80610668447034,0.580913315529666,13.071246505518447,0.021373494481549765,999.9999999648142,6.588038918080204e-40,6.764282946903242e-42,1.4144596267827355e-41,8.939344576951572e-46,8.373715743103546e-52,1.6767098080849383e-36,0.0,570.1034609413651,1624.8742288246249,1509.9999999658946,2.425416206684989e-108,3.8621271741345225e-44,4.1023858735316246e-53,4.2555933211172185e-105,4.393449264539288e-110,10.0,82.47255890503087,0.19318109496914157,636.6578891534632,1.732492547388382e-31,1.3712561703327724e-35,2.870050102623133e-100,352.9999999713706,244.62539445856157,2.778105541438414,6.075490024008106e-44,3.1488516697925036e-39,3.518645279113239e-08,1.9085277785359282e-51,1.7963220594096508e-53,3.636571984852341e-53,2.2211867652320612e-57,2.074500495778087e-63,0.3167875483741884,0.015520436021253229,3.410642933519767e-08,0.6633108465365501,2.7831708502062497e-08,3.409398988314055e-09,9.191298437208988e-53,5.022304078694296e-05,1.6937498399559847e-06,8.85
182.3524,0.0,24.80546106067519,0.5815589393248158,13.071222395151182,0.021397604848816486,999.9999999645125,6.804358670260321e-40,6.992902638238204e-42,1.4626856784849506e-41,9.252667661029454e-46,8.692991973981911e-52,1.7297161974716177e-36,0.0,570.1024077523175,1624.8741600067883,1509.9999999656252,2.540896287299529e-108,4.00673266223825e-44,4.270806255309177e-53,4.45809268727791e-105,4.60349385873534e-110,10.0,82.47234085967762,0.1933991403223948,636.6564085223057,1.7849682890349755e-31,1.4175188505767766e-35,3.00727288090705e-100,352.9999999711763,244.62229315543098,2.781206844568984,6.295913558255972e-44,3.2595409784876945e-39,3.548807493303359e-08,1.9781899756068424e-51,1.8651357283773533e-53,3.7780503242922166e-53,2.3095580597927423e-57,2.1627767634797814e-63,0.31784276798369093,0.015579129804192272,3.43756546708159e-08,0.6647914776940639,2.8019776826939688e-08,3.4358899456054808e-09,9.552430022987487e-53,5.055903658661851e-05,1.7061475779593353e-06,8.86
182.3524,0.0,24.804815460940606,0.5822045390593988,13.071198284875173,0.021421715124823586,999.9999999642087,7.026780404884237e-40,7.22811418656714e-42,1.5123112247748779e-41,9.575168689864422e-46,9.022211525934459e-52,1.7841739831326902e-36,0.0,570.1013522659936,1624.8740910430913,1509.9999999653542,2.660526725615469e-108,4.155818752191471e-44,4.444744797346393e-53,4.6678721173783345e-105,4.8211006752531934e-110,10.0,82.47212281486802,0.19361718513198636,636.6549262863005,1.8388310579326672e-31,1.4651090258433532e-35,3.149445310594875e-100,352.9999999709809,244.61919195879676,2.784308041203205,6.523017299747077e-44,3.373508357156191e-39,3.579191452529829e-08,2.049954051170068e-51,1.936104003654383e-53,3.924008323148332e-53,2.4007577312461283e-57,2.254007125136951e-63,0.31890028230437545,0.015637972391322415,3.4646669259099116e-08,0.6662737136993677,2.8208896055782438e-08,3.4625552903685305e-09,9.925032793085746e-53,5.0896890866851394e-05,1.718621127933397e-06,8.870000000000001
182.3524,0.0,24.804169885265708,0.5828501147342978,13.071174174690425,0.021445825309571405,999.9999999639025,7.255430126873729e-40,7.470055237139243e-42,1.563365582409467e-41,9.907043897042002e-46,9.361593124450935e-52,1.8401126719553405e-36,0.0,570.1002944801021,1624.8740219333483,1509.9999999650815,2.7844010696120456e-108,4.309482298516603e-44,4.624324979752979e-53,4.8850953956367856e-105,5.0464404830146266e-110,10.0,82.47190477060211,0.19383522939789732,636.6534424456071,1.8941085187886424e-31,1.5140544400685103e-35,3.296678579590225e-100,352.9999999707845,244.61609086871772,2.787409131282272,6.75694429769553e-44,3.4908232955354565e-39,3.6097985084378545e-08,2.123865638923103e-51,2.0092741484783175e-53,4.07454454452988e-53,2.4948490883747596e-57,2.348258703051084e-63,0.31996009361965067,0.01569696396627555,3.491948270564654e-08,0.6677575543926747,2.8399070823466708e-08,3.4893959601656807e-09,1.0309361859841625e-52,5.1236611739236126e-05,1.7311708606994665e-06,8.88
182.3524,0.0,24.80352433364961,0.5834956663503961,13.071150064596939,0.0214699354030603,999.9999999635943,7.490435259353506e-40,7.718864972537718e-42,1.6158783948497579e-41,1.0248491930520255e-45,9.711358104024077e-52,1.897562106264594e-36,0.0,570.0992343923525,1624.8739526773747,1509.9999999648069,2.912613692944534e-108,4.4678212102811447e-44,4.809671677832501e-53,5.109927729321727e-105,5.279685570748715e-110,10.0,82.4716867268799,0.19405327312010898,636.6519570003856,1.9508286549244908e-31,1.5643831553361974e-35,3.4490848189577963e-100,352.99999997058694,244.61298988525255,2.7905101147474323,6.997839182060096e-44,3.611556063006823e-39,3.640630019006701e-08,2.1999709299121493e-51,2.0846939716236747e-53,4.229758669961064e-53,2.591896206900672e-57,2.445599397241333e-63,0.32102220421222305,0.01575610471263831,3.519410465450136e-08,0.6692429996141783,2.859030577969943e-08,3.5164128963833806e-09,1.0705675385728978e-52,5.1578207341047665e-05,1.7437971484167243e-06,8.89
182.3524,0.0,24.802878806091428,0.584141193908577,13.071125954594708,0.02149404540529062,999.9999999632837,7.731924645958758e-40,7.974684114598087e-42,1.6698796326326092e-41,1.0599713861056024e-45,1.0071730414092368e-51,1.9565524645378067e-36,0.0,570.0981720004547,1624.8738832749857,1509.9999999645304,3.045259788688859e-108,4.630934451096094e-44,5.000911162820666e-53,5.342535737199763e-105,5.521009735881192e-110,10.0,82.4714686837014,0.19427131629860245,636.6504699507957,2.009019769154755e-31,1.616123552502736e-35,3.606777094446395e-100,352.9999999703883,244.60988900846,2.793610991539979,7.245848164443804e-44,3.7357777094925455e-39,3.671687348567101e-08,2.278316674252459e-51,2.1624118281804622e-53,4.389751500395589e-53,2.69196393135528e-57,2.5460978862244195e-63,0.32208661636409613,0.015815394813951972,3.547054478823998e-08,0.6707300492040523,2.8782605589045595e-08,3.5436070442412573e-09,1.111423459001149e-52,5.192168583528778e-05,1.7565003645850275e-06,8.9
182.3524,0.0,24.80223330259028,0.5847866974097232,13.071101844683735,0.02151815531626271,999.9999999629708,7.980028553142884e-40,8.237654926326711e-42,1.7253995937424624e-41,1.0960913190631437e-45,1.044293662498307e-51,2.0171142621192018e-36,0.0,570.0971073021194,1624.8738137259961,1509.999999964252,3.1824353630863248e-108,4.798922039114495e-44,5.198171102623758e-53,5.5830874379838045e-105,5.770588273424014e-110,10.0,82.47125064106665,0.19448935893335892,636.6489812969974,2.0687104846655313e-31,1.6693043318212899e-35,3.7698693980120825e-100,352.9999999701885,244.6067882383987,2.7967117616012547,7.501119038993763e-44,3.8635600663529516e-39,3.702971867818696e-08,2.3589501828487376e-51,2.2424766203327856e-53,4.554624957231262e-53,2.795117876949344e-57,2.649823627794614e-63,0.3231533323565704,0.015874834453712433,3.574881282806147e-08,0.6722187030024501,2.897597493095548e-08,3.5709793528013462e-09,1.153530375539683e-52,5.2267055410731775e-05,1.769280884047711e-06,8.91
182.3524,0.0,24.801587823145287,0.585432176854718,13.071077734864021,0.021542265135976933,999.9999999626557,8.234878672485195e-40,8.50792121381927e-42,1.7824689039831038e-41,1.1332295860880362e-45,1.08252059338552e-51,2.0792783519343934e-36,0.0,570.0960402950583,1624.8737440302214,1509.9999999639717,3.324237229288311e-108,4.971885047029964e-44,5.401580562557034e-53,5.8317522387811946e-105,6.028597964864876e-110,10.0,82.47103259897564,0.19470740102435957,636.6474910391502,2.1299297458930578e-31,1.7239545135663288e-35,3.938476639341307e-100,352.9999999699876,244.60368757512734,2.7998124248726493,7.763801183300907e-44,3.994975747283573e-39,3.7344849538474676e-08,2.4419193291155437e-51,2.3249377981374433e-53,4.724482083324573e-53,2.901424431442917e-57,2.7568468598037063e-63,0.3242223544702435,0.01593442381537014,3.602891853387705e-08,0.6737089608495053,2.9170418499791916e-08,3.598530774977318e-09,1.1969150234690741e-52,5.261432428197517e-05,1.7821390829943863e-06,8.92
182.3524,0.0,24.80094236775556,0.5860776322444446,13.071053625135564,0.021566374864433625,999.9999999623383,8.496608122998602e-40,8.785628328179232e-42,1.8411185173494235e-41,1.1714070261514877e-45,1.1218770170642531e-51,2.1430759252049183e-36,0.0,570.0949709769833,1624.8736741874766,1509.99999996369,3.470763001100978e-108,5.149925602075205e-44,5.611270006083123e-53,6.088700923541834e-105,6.295217067056737e-110,10.0,82.47081455742841,0.19492544257158556,636.6459991774144,2.1927068194023024e-31,1.7801034386580903e-35,4.112714637374025e-100,352.99999996978556,244.60058701870437,2.802912981295601,8.034045559299777e-44,4.130098149212283e-39,3.766227990143173e-08,2.5272725506976815e-51,2.4098453603025253e-53,4.8994270440052815e-53,3.010950757015292e-57,2.867238600940972e-63,0.32529368498501,0.01599416308233003,3.63108717043995e-08,0.6752008225853311,2.9365941004857477e-08,3.6262622675437006e-09,1.2416044457451139e-52,5.296350068948029e-05,1.7950753389637423e-06,8.93
182.3524,0.0,24.800296936420217,0.5867230635797858,13.071029515498365,0.021590484501633155,999.9999999620186,8.783720412073669e-40,9.093157012280032e-42,1.9062500491953604e-41,1.219018338211863e-45,1.172816960120702e-51,2.2123157130469126e-36,0.0,570.0938993456072,1624.8736041975696,1509.9999999634063,3.662637110753121e-108,5.354163990062297e-44,5.891154651626572e-53,6.410769513943511e-105,6.655817058554571e-110,10.0,82.470596516425,0.1951434835750181,636.6445057119503,2.260189674923028e-31,1.8420557255372571e-35,4.3188984316603066e-100,352.9999999695824,244.59748656918728,2.8060134308126745,8.339633612604145e-44,4.281043974303961e-39,3.798203391467478e-08,2.635276141116914e-51,2.515196834303659e-53,5.115309024001311e-53,3.160485196970547e-57,3.025529653685555e-63,0.3263673261791337,0.01605405244547506,3.659468506499172e-08,0.6766942880494521,2.9562547660243176e-08,3.6541751801685036e-09,1.302622586073089e-52,5.331459372166454e-05,1.8080901015975117e-06,8.94
182.3524,0.0,24.79965152913838,0.5873684708616247,13.071005405952423,0.021614594047575857,999.9999999616964,9.088665325940417e-40,9.421352319104208e-42,1.9758571987805517e-41,1.2725810494750205e-45,1.230999625977136e-51,2.285449076608298e-36,0.0,570.0928253986434,1624.873534060319,1509.9999999631204,3.883001293255141e-108,5.575910178976426e-44,6.214678644207801e-53,6.7744214291526734e-105,7.074931996278533e-110,10.0,82.47037847596538,0.1953615240346384,636.6430106429176,2.3311033900151134e-31,1.908052571772484e-35,4.5461833696854715e-100,352.99999996937817,244.59438622663504,2.8091137733649543,8.669158609453502e-44,4.4428491898502546e-39,3.830412125337739e-08,2.757520072639401e-51,2.6335336943479314e-53,5.357277979698432e-53,3.334731406586791e-57,3.2131894481081803e-63,0.3274432803314917,0.016114092084970933,3.6880367283901804e-08,0.6781893570821803,2.976024300025492e-08,3.6822703145950903e-09,1.3737220224564487e-52,5.3667611326893925e-05,1.8211837215362546e-06,8.950000000000001
182.3524,0.0,24.79900614590916,0.5880138540908441,13.070981296497736,0.02163870350226208,999.999999961372,9.403642613925104e-40,9.76075647079932e-42,2.0478673197575777e-41,1.328498299603556e-45,1.2919416883568072e-51,2.3608760075518183e-36,0.0,570.0917491338063,1624.8734637755429,1509.999999962833,4.114443263759561e-108,5.806187466935218e-44,6.554414334313009e-53,7.155345701440763e-105,7.515931103018508e-110,10.0,82.47016043604958,0.19557956395042758,636.6415139704759,2.4041306763417774e-31,1.9762769732500823e-35,4.783367027450214e-100,352.99999996917273,244.59128599110642,2.8122140088935543,9.010837163184736e-44,4.6103856868105015e-39,3.8628551516971406e-08,2.885318111985233e-51,2.7571522712707144e-53,5.609995658642889e-53,3.5178911183960315e-57,3.411079553193e-63,0.3285215497202698,0.016174282180834654,3.7167927028914084e-08,0.6796860295238153,2.995903156751422e-08,3.7105484711296063e-09,1.4484503390431807e-52,5.402256146828717e-05,1.8343565498094116e-06,8.96
182.3524,0.0,24.798360786731674,0.5886592132683268,13.070957187134306,0.021662812865692188,999.9999999610452,9.728920661662644e-40,1.0111677805813274e-41,2.1223470271069393e-41,1.386850964092222e-45,1.3557409434341432e-51,2.438655693408458e-36,0.0,570.0906705488103,1624.8733933430572,1509.9999999625436,4.357349556646087e-108,6.045250407255937e-44,6.91094757141836e-53,7.554118087634143e-105,7.979599179308459e-110,10.0,82.46994239667765,0.19579760332236684,636.6400156947855,2.4793240878920776e-31,2.046789705758615e-35,5.03075352086413e-100,352.9999999689662,244.58818586265986,2.815314137340112,9.36502141495087e-44,4.7838149251935454e-39,3.8955338870518864e-08,3.0188635387558837e-51,2.8862313242776534e-53,5.873822784206947e-53,3.710293555081365e-57,3.619587633773415e-63,0.3296021366225438,0.016234622916341736,3.74573742752059e-08,0.6811843052143872,3.015891813480904e-08,3.739010624825585e-09,1.5269415687780842e-52,5.4379452496037326e-05,1.8476089698788987e-06,8.97
182.3524,0.0,24.797715451605047,0.5893045483949559,13.070933077862133,0.021686922137866518,999.9999999607161,1.0064772367674823e-39,1.0474429937870273e-41,2.1993640808746524e-41,1.4477215687217286e-45,1.42249719911601e-51,2.5188482956655025e-36,0.0,570.0895896413712,1624.873322762677,1509.999999962252,4.612114257415164e-108,6.293358124850746e-44,7.2848762805312705e-53,7.971325145939195e-105,8.466736701731084e-110,10.0,82.46972435784957,0.19601564215043737,636.6385158160059,2.556737027015525e-31,2.119652584238309e-35,5.28865221680877e-100,352.9999999687585,244.58508584135367,2.818414158646314,9.732069718247403e-44,4.963301167956642e-39,3.928449754570612e-08,3.158353588605001e-51,3.02095316841827e-53,6.149127188796303e-53,3.9122748679939927e-57,3.839109579318587e-63,0.33068504331468596,0.016295114474723163,3.774871903768658e-08,0.6826841839939062,3.035990749008512e-08,3.767657754708638e-09,1.609332565181513e-52,5.4738292786575e-05,1.8609413665815431e-06,8.98
182.3524,0.0,24.797070140528387,0.5899498594716143,13.070908968681213,0.02171103131878543,999.9999999603846,1.0411475171250888e-39,1.0849331788842656e-41,2.2789873933243736e-41,1.5111943020589516e-45,1.4923122901572095e-51,2.601514955739602e-36,0.0,570.0885064092049,1624.873252034218,1509.999999961959,4.879139052852011e-108,6.550774345484676e-44,7.676810551726479e-53,8.407564303276471e-105,8.978159930409232e-110,10.0,82.46950631956538,0.19623368043462033,636.6370143342975,2.636423749642008e-31,2.1949284693570082e-35,5.557377761133499e-100,352.9999999685497,244.58198592724608,2.8215140727538923,1.0112346678276302e-43,5.1490114986678984e-39,3.9616041841032505e-08,3.303989483104829e-51,3.161503700349888e-53,6.436283864626424e-53,4.124178190144385e-57,4.0700495666081483e-63,0.3317702720723651,0.016355757039165385,3.804197137109092e-08,0.6841856657023625,3.056200443647394e-08,3.796490843786235e-09,1.695763023892672e-52,5.509909074261622e-05,1.8743541261319866e-06,8.99
