Time,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,i1,d_R1,sP1R1,d_P1,sP1_prime_P1,s1,n,s3,d_P1_prime,i2,d_R2,sP2R2,d_P2,sP2_prime_P2,s2,d_P2_prime,sP3_prime_P2_prime,d_P3_prime,compartment,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16,React17
0.46,0.008974511401929437,0.09218085681568657,0.24832900899619906,0.08974511401929437,0.9218085681568662,1.0865826744662133,0.2110859818314369,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0021108948268478227,0.00424539261868272,0.020618092243964613,0.026443922394716005,0.12856060252610482,0.19999983359584345,0.09200093125291182,0.0,0.021108948268478228,0.0424539261868272,0.20618092243964625,0.26443922394716024,0.29999892262524813,0.40255714923624264,0.33929924684236895,0.07820313454891073
0.47,0.008953427259388178,0.09201726293544128,0.2509481278757217,0.08953427259388179,0.9201726293544135,1.0881961446788921,0.21369938113082504,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.002105935625680693,0.004235418765053577,0.020581501200770153,0.026396992218290043,0.12739835610882355,0.1999998141087396,0.09297126241539737,0.0,0.021059356256806935,0.04235418765053578,0.20581501200770166,0.2639699221829006,0.29999881593598793,0.40315490768063594,0.3407520548639706,0.07917134672134805
0.48,0.008932392650581475,0.09185393504675878,0.2535455666271308,0.08932392650581476,0.9185393504675884,1.0897989667370636,0.2163175243621222,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0021009880753432688,0.004225468343357567,0.020544969651908537,0.026350138346863693,0.12625103748466707,0.19999979257796943,0.09393356152401941,0.0,0.02100988075343269,0.04225468343357568,0.2054496965190855,0.2635013834686371,0.29999870095688946,0.40374872119674726,0.3421862031441662,0.08014131642567902
0.49,0.008911407459137639,0.09169087278914385,0.25612155393574804,0.0891140745913764,0.9169087278914392,1.0913911875438322,0.21894020926765095,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.002096052148463764,0.004215541298545061,0.02050849751674781,0.026303360677021697,0.12511849964737648,0.19999976881521236,0.09488791330211592,0.0,0.020960521484637642,0.042155412985450606,0.2050849751674782,0.26303360677021714,0.2999985772311507,0.4043386071612389,0.3436018754407794,0.08111296872947932
0.5,0.008890471568958997,0.09152807580235557,0.25867631711255923,0.08890471568958999,0.9152807580235562,1.0929728538128438,0.2215672349901492,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0020911278177348455,0.004205637575696053,0.02047208471471287,0.026256659105421742,0.12400059445065666,0.19999974261734352,0.09583440196386094,0.0,0.02091127817734846,0.04205637575696055,0.20472084714712882,0.2625665910542176,0.29999844428863526,0.40492458288058236,0.34499925693667916,0.08208622921915047
0.51,0.008869584864220998,0.09136554372640875,0.2612100816932254,0.08869584864221,0.9136554372640879,1.0945440120693055,0.22419840257692958,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0020862150559134212,0.004195757120019744,0.020435731165285846,0.026210033528794877,0.12289717276183339,0.1999997137654862,0.09677311106570614,0.0,0.020862150559134214,0.04195757120019744,0.20435731165285856,0.2621003352879489,0.2999983016460285,0.4055066655914363,0.3463785340477083,0.08306102418670086
0.52,0.008848747229370534,0.0912032762015779,0.26372306987267524,0.08848747229370535,0.9120327620157795,1.0961047086523246,0.22683351694521953,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0020813138358202433,0.004185899876853731,0.02039943678800693,0.026163483843946657,0.12180808460794132,0.19999968202399954,0.09770412292642872,0.0,0.020813138358202435,0.04185899876853732,0.20399436788006942,0.26163483843946667,0.29999814880709347,0.4060848724615132,0.34773989424007334,0.08403728135786492
0.53,0.008827958549125919,0.09104127286839606,0.26621550145782613,0.08827958549125921,0.9104127286839611,1.0976549897143943,0.22947238568762537,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.002076424130339907,0.004176065791664016,0.020363201502474147,0.02611700994775678,0.12073317931733193,0.19999964713945032,0.09862751898009542,0.0,0.02076424130339908,0.04176065791664017,0.20363201502474157,0.2611700994775679,0.2999979852628168,0.4066592205893888,0.3490835258533351,0.08501492944955144
0.54,0.008807218708476254,0.09087953336765538,0.2686875938651152,0.08807218708476255,0.9087953336765543,1.0991949012219597,0.23211481907622533,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0020715459124206995,0.004166254810044692,0.020327025228343478,0.0260706117371793,0.11967230565418013,0.1999996088395283,0.09954337977514788,0.0,0.020715459124207,0.04166254810044693,0.2032702522834349,0.26070611737179317,0.2999978104916151,0.4072297270047116,0.3504096179322748,0.08599389817135995
0.55,0.008786527592680775,0.090718057340408,0.2711395621212829,0.08786527592680776,0.9071805734040805,1.1007244889559786,0.23476063006258768,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.002066679155074445,0.004156466877717641,0.020290907885329057,0.026024289109242843,0.1186253119468314,0.19999956683191328,0.10045178497469287,0.0,0.020666791550744454,0.04156466877717641,0.2029090788532907,0.2602428910924286,0.2999976239595592,0.40779640866841094,0.35171836006646073,0.08697411822558748
0.56,0.008765885087268218,0.09055684442796666,0.27357161886816794,0.0876588508726822,0.9055684442796671,1.1022437985124793,0.23740963427276005,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0020618238313763575,0.004146701940532231,0.020254849393203305,0.0259780419610508,0.11759204621016037,0.1999995208030932,0.10135281335827885,0.0,0.02061823831376358,0.04146701940532232,0.20254849393203314,0.25978041961050813,0.2999974251206123,0.4083592824729033,0.35300994223729953,0.08795552130537214
0.57,0.008745291078036177,0.09039589427190545,0.27598397437151556,0.08745291078036178,0.903958942719055,1.1037528753031096,0.24006164999723026,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0020569799144648892,0.004136959944465014,0.02021884967179709,0.025931870189781516,0.11657235626211383,0.1999994704171327,0.10224654282515908,0.0,0.020569799144648897,0.04136959944465014,0.20218849671797104,0.2593187018978153,0.29999721341688423,0.408918365242296,0.3542845546723577,0.08893804009097386
0.58,0.008724745451050463,0.09023520651406049,0.27837683653379663,0.08724745451050465,0.9023520651406054,1.105251764555683,0.2427164981758586,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0020521473775415794,0.004127240835619422,0.02018290864099991,0.025885773692688532,0.11556608983460556,0.19999941531439067,0.10313305039904097,0.0,0.0205214737754158,0.04127240835619423,0.20182908640999922,0.25885773692688546,0.2999969882788989,0.4094736737325894,0.35554238770674307,0.0899216082441921
0.59,0.00870424809264448,0.09007478079653064,0.2807504109110396,0.08704248092644483,0.9007478079653068,1.106740511314717,0.2453740023777811,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0020473261938709084,0.004117544560225472,0.02014702622076001,0.025839752367100746,0.1145730946789363,0.19999935511018604,0.10401241223432194,0.0,0.02047326193870909,0.04117544560225473,0.2014702622076002,0.2583975236710076,0.29999674912587526,0.41002522463187635,0.35678363165132965,0.09090616040092034
0.6,0.008683798889418915,0.08991461676167715,0.2831049009288772,0.08683798889418919,0.8991461676167721,1.1082191604422207,0.2480339885281194,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.002042516336780223,0.004107871064639618,0.020111202331084328,0.025793806110422327,0.11359321866573915,0.19999928939341793,0.10488470369613041,0.0,0.02042516336780224,0.0410787106463962,0.20111202331084344,0.25793806110422346,0.2999964953659985,0.4105730345606339,0.3580084766678261,0.09189163206989767
0.61,0.008663397728241732,0.08975471405212251,0.2854405082669575,0.08663397728241737,0.8975471405212259,1.1096877566186845,0.2506962844207171,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.002037717779659738,0.004098220295344752,0.020075436892038244,0.025747934820132386,0.1126263098796556,0.1999992177251414,0.1057499995027424,0.0,0.02037717779659739,0.04098220295344754,0.2007543689203826,0.25747934820132407,0.29999622639667406,0.41111712007209017,0.3592171126504305,0.09287795945218727
0.62,0.008643044496246024,0.08959507231075571,0.28775743200130155,0.08643044496246027,0.8959507231075577,1.111146344342462,0.2533607208099964,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0020329304959620276,0.004088592198949182,0.02003972982374673,0.025702138393786492,0.11167221671009737,0.19999913963704846,0.1066083734078422,0.0,0.020329304959620282,0.040885921989491834,0.20039729823746744,0.2570213839378651,0.2999959416049322,0.41165749765199533,0.3604097291123783,0.09386507984568745
0.63,0.008622739080830015,0.08943569118073094,0.29005586900841274,0.08622739080830018,0.89435691180731,1.1125949679307654,0.2560271308987952,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.002028154459202028,0.004078986722186639,0.02000408104639409,0.025656416729016286,0.11073078793612307,0.19999905462993195,0.10745989835023674,0.0,0.020281544592020286,0.0407898672218664,0.20004081046394104,0.256564167290163,0.299995640367712,0.4121941837189899,0.3615865150798462,0.09485293145538563
0.64,0.008602481369656523,0.08927657030546808,0.29233601404453935,0.08602481369656526,0.8927657030546814,1.1140336715202321,0.2586953502392619,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.002023389642956911,0.004069403811916018,0.019968490480224046,0.02561076972352963,0.1098018728069551,0.19999896217208613,0.10830464648322093,0.0,0.020233896429569114,0.0406940381191602,0.1996849048022406,0.25610769723529647,0.2999953220521839,0.41272719462481555,0.3627476589913061,0.09584145335664174
0.65,0.008582271250652338,0.08911770932865329,0.2945980597945424,0.08582271250652342,0.8911770932865336,1.115462499067441,0.2613652166724626,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0020186360208659365,0.004059843415121089,0.01993295804553988,0.02556519727511077,0.10888532111804458,0.19999886169765155,0.10914268919268207,0.0,0.02018636020865937,0.0405984341512109,0.19932958045539897,0.2556519727511079,0.29999498601608177,0.41325654665450556,0.36389334860244427,0.09683058547281394
0.66,0.008562108612007631,0.08895910789423962,0.29684219692511066,0.08562108612007634,0.8895910789423969,1.1168814943494256,0.2640365702625346,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.002013893566630315,0.00405030547891021,0.019897483662704576,0.025519699281620522,0.10798098328280936,0.19999875260490474,0.109974097116815,0.0,0.020138935666303155,0.040503054789102114,0.1989748366270459,0.2551969928162054,0.2999946316080392,0.4137822560265752,0.3650237708964883,0.0978202685508638
0.67,0.008541993342175334,0.08880076564644761,0.29906861414232283,0.08541993342175339,0.8880076564644767,1.1182907009641783,0.26670925322538397,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0020091622540130603,0.004040789950516042,0.019862067252140937,0.025474275640996427,0.10708871040020454,0.19999863425449296,0.11079894016744775,0.0,0.020091622540130614,0.04040789950516044,0.1986206725214095,0.2547427564099644,0.29999425816792985,0.4143043388932087,0.36613911199974436,0.09881044413494025
0.68,0.008521925329870563,0.0886426822297658,0.3012774982535576,0.08521925329870567,0.8864268222976587,1.1196901623311533,0.2693831098519293,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.002004442056838855,0.00403129677729527,0.01982670873433172,0.02542892625125292,0.10620835431827462,0.19999850596761415,0.111617287552978,0.0,0.02004442056838856,0.04031296777295272,0.19826708734331733,0.25428926251252937,0.2999938650272095,0.41482281134044563,0.3672395571021567,0.09980105453794276
0.69,0.008501904464069999,0.08848485728895146,0.30346903423375016,0.08501904464070002,0.8848485728895152,1.1210799216917626,0.2720579864258902,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0019997329489939045,0.004021825906728313,0.019791408029819775,0.025383651010481508,0.10533976769383917,0.19999836702414134,0.11242920780291975,0.0,0.019997329489939052,0.04021825906728315,0.19791408029819788,0.2538365101048152,0.2999934515092585,0.4153376893883642,0.36832529038270106,0.10079204281106378
0.7,0.008481930634011125,0.0883272904690316,0.3056434048107703,0.08481930634011128,0.8832729046903166,1.122460022110709,0.2747337317426891,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0019950349044257566,0.004012377286418963,0.019756165059208297,0.025338449816851096,0.10448280404793658,0.19999821666065798,0.11323476861429417,0.0,0.019950349044257576,0.040123772864189645,0.1975616505920831,0.25338449816851116,0.2999930169298228,0.41584898899157546,0.36939649494007926,0.10178335293603145
0.71,0.008462003729190029,0.08816998141530874,0.3078007863115404,0.08462003729190032,0.8816998141530881,1.123830506483808,0.2774102023026741,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0019903478971427867,0.004002950864093344,0.019720979743162108,0.02529332256860962,0.10363731781371764,0.19999805406812665,0.11403403531269948,0.0,0.019903478971427874,0.04002950864093345,0.1972097974316212,0.2529332256860964,0.29999256059830204,0.4163567260421211,0.37045335273285296,0.10277493174909469
0.72,0.008442123639363192,0.08801292977335387,0.30994135502469,0.08442123639363196,0.8801292977335393,1.125191417527568,0.28008725435789955,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0019856719012146164,0.003993546587600759,0.01968585200240606,0.025248269164082026,0.10280316439221743,0.19999787839023733,0.11482707320954715,0.0,0.01985671901214617,0.039935465876007596,0.19685852002406073,0.25248269164082043,0.2999920818169336,0.41686091636561334,0.37149604450972823,0.10376672599451461
0.73,0.008422290254546456,0.08785613518900831,0.31206528608998335,0.0842229025454646,0.8785613518900838,1.1265427977817402,0.2827647453009543,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001981006890771872,0.003984164404913201,0.01965078175772549,0.025203289501670816,0.10198020019669067,0.19999768872123935,0.11561394719061703,0.0,0.01981006890771873,0.039841644049132034,0.19650781757725505,0.25203289501670834,0.2999915798813364,0.4173615757221791,0.3725247497541367,0.10475868283909755
0.74,0.008402503465014071,0.08769959730838553,0.31417275261643296,0.08402503465014075,0.8769959730838559,1.12788468961147,0.28544253476789555,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0019763528400059596,0.003974804264124906,0.019615768929966592,0.025158383479856557,0.10116828269406558,0.1999974841037014,0.11639472138933607,0.0,0.019763528400059606,0.03974804264124908,0.19615768929966607,0.2515838347985658,0.2999910540810743,0.4178587198072574,0.373539646632418,0.10575075028080994
0.75,0.008382763161298087,0.08754331577787168,0.3162639257158806,0.08382763161298092,0.8754331577787174,1.129217135207866,0.2881204845967627,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001971709723168923,0.00396546611345206,0.01958081344003656,0.02511355099719805,0.10036727044434594,0.19999726352627537,0.11716945919921942,0.0,0.01971709723168924,0.039654661134520625,0.19580813440036574,0.2511355099719807,0.29999050370004254,0.41835236425181016,0.37454091194456757,0.10674287713340865
0.76,0.008363069234187767,0.08738729024412625,0.3183389745384217,0.0836306923418777,0.8738729024412631,1.1305401765885654,0.29079845878376626,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0019670775145733048,0.0039561499012325235,0.01954591520890372,0.0250687919523325,0.09957702313710229,0.19999702592140303,0.11793822328699446,0.0,0.019670775145733056,0.039561499012325245,0.19545915208903733,0.2506879195233252,0.2999899280168536,0.4188425246225317,0.3755287210786221,0.10773501301020971
0.77,0.008343421574728973,0.08723152035408259,0.32039806630967443,0.08343421574728976,0.8723152035408265,1.131853855598302,0.2934763234371511,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001962456188592002,0.003946855575925541,0.019511074157597653,0.025024106243975674,0.09879740162517381,0.19999677016296624,0.11870107560640818,0.0,0.019624561885920027,0.039468555759255425,0.19511074157597666,0.2502410624397569,0.29998932630522174,0.4193292164220589,0.3765032479685328,0.10872710830699572
0.78,0.008323820074223578,0.08707600575494852,0.3224413663698923,0.08323820074223583,0.8707600575494858,1.1331582139094705,0.29615394672873413,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001957845719658128,0.003937583086111464,0.019476290207209337,0.02497949377092208,0.09802826795570109,0.19999649506388092,0.11945807741271769,0.0,0.01957845719658129,0.03937583086111466,0.1947629020720935,0.249794937709221,0.2999886978343453,0.4198124550891806,0.3774646650553736,0.10971911418406141
