Time,a_p,l,mu_c,Pancreatic_cancer_cells__C,helper_T_cells__H,NK_cells__N,Pancreatic_stellate_cells__P,CD8__T_cells__T,a_c,b_c,c_c,d_c,s,b_p,f_p,mu_p,lambda_p,a_t,b_t,c_t,d_t,e_t,p_t,g_t,f_t,h_t,a_n,b_n,c_n,p_n,g_n,f_n,h_n,a_h,b_h,c_h,p_h,g_h,f_h,h_h,tau1_alpha1,alpha2_tau2,beta2_tau2,gamma2_tau2,Pancreas,Logistic_growth_of_cancer_cells,Interaction_between_cancer_cells_and_NK_cells,Lysis_of_cancer_cells_by_CD8__T_cells,Basal_growth_of_stellate_cells,Death_of_stellate_cells,Production_of_CD8__T_cells,Death_of_CD8__T_cells,Inactivation_of_CD8__T_cells_by_cancer_cells,Self__regulation_of_CD8__T_cells,Recruitment_of_CD8__cells_by_debris_from_cancer_cells_lysed,Proliferation_of_CD8__T_cells_by_IL_2,Proliferation_of_CD8__T_cells_by_IFN_gamma,Production_of_NK_cells,Death_of_NK_cells,Inactivation_of_NK_cells_after_interaction_with_cancer_cells,Proliferation_of_NK_cells_by_IL_2,Proliferation_of_NK_cells_by_IFN_gamma,Production_of_helper_T_cells,Death_of_helper_T_cells,Inactivation_of_helper_T_cells,Proliferation_of_helper_T_cells_by_IL_2,Proliferation_of_helper_T_cells_by_IFN_gamma,Stellate_cells_promotes_cancer_growth_through_cytokines,TGF_beta__induced_growth_of_stellate_cells
28.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1417708690.0678325,522834511.4684404,247131420.3772507,90541606.85880284,87371357.79281592,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,27245550.758066848,5255405.433864524,2425261.142945186,148010.51171196697,1358124.1028820425,3500.0,1747427.1558563185,423625.5955641813,2290126.2487680768,1751801.8112881745,84006.7829128435,13930.776127909498,130000.0,3706971.3056587605,35036.03622576349,237614.66122346805,39403.445000952575,9600.0,627401.4137621284,13667796.319122138,502700.7295505634,83362.45098174103,440506.46616801486,9127320.87775129
29.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1437932197.5499082,509477408.69464815,243816021.93747807,98730629.46779627,84856126.24602824,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,27628422.465178296,5258863.623336517,2413279.464597281,158581.98555906172,1480959.4420169438,3500.0,1697122.5249205648,417299.3578227515,2160168.648444565,1752954.5411121722,79519.65847413399,13227.313119881048,130000.0,3657240.329062171,35059.090822243445,228482.8173604931,38005.86956397576,9600.0,611372.8904335777,12978361.498510677,477437.17904612067,79416.97919100028,487098.1641101655,9784458.010945253
30.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1458599017.5681756,496771717.7648973,240539784.92537132,107467259.93815246,82515289.57340877,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,28019518.885972712,5262766.409673103,2402378.2659759154,169345.47268012664,1612008.899072287,3500.0,1650305.7914681754,411619.98344695626,2042631.9040150505,1754255.469891034,75411.72376686086,12581.5830158769,130000.0,3608096.7738805697,35085.109397820685,219832.22636084445,36676.490966772384,9600.0,596126.0613178767,12339106.978554338,454005.6969920393,75745.65440309617,537706.5767881153,10454114.156396559
31.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1479720061.7511175,484670928.28513813,237302649.00431418,116752975.71743895,80333784.91647218,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,28419035.440524306,5267122.356575513,2392520.343930033,180202.69700044268,1751294.6357615842,3500.0,1606675.6983294436,406540.57506637694,1936055.0997018039,1755707.4521918376,71642.40055058227,11987.512685185444,130000.0,3559539.735064713,35114.149043836755,211628.66220430407,35410.61233608122,9600.0,581605.1139421657,11745295.436238876,432233.94510205084,72323.23121585394,592496.501900881,11130231.372775747
32.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1501306619.70149,473132859.80497813,234104517.83613905,126582681.6450941,78298199.87640977,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,28827174.08463015,5271939.934941316,2383671.061439376,191041.69017441786,1898740.2246764114,3500.0,1565963.9975281954,402019.6517852621,1839182.4311658645,1757313.3116471053,68176.32497931748,11439.803059263568,130000.0,3511567.7675420856,35146.26623294211,203841.02970841987,34203.973827706934,9600.0,567759.4317659737,11192735.151361855,411969.36403868074,69127.34578289889,651605.6799490082,11805892.468994854
33.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1523370333.9153137,462119162.9259617,230945262.98498303,136943985.95170957,76396539.10074554,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,29244142.79938964,5277227.435843904,2375797.8761192937,201738.38822146857,2054159.7892756434,3500.0,1527930.7820149108,398020.3567771796,1750929.3559715229,1759075.8119479676,64982.55575603582,10933.81135087886,130000.0,3464178.9447747455,35181.51623895935,196441.01166315214,33052.70065345497,9600.0,554542.995511154,10677706.037169576,393076.50090232753,66138.12364452002,715138.8289667069,12473417.705398714
34.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1545923167.2330492,451594892.1977208,227824727.3660042,147816610.128091,74618041.2267371,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,29670154.939529773,5282992.861554887,2368870.1012509996,212159.04672847653,2217249.151921365,3500.0,1492360.824534742,394509.85450079566,1670355.622954511,1760997.6205182956,62033.93051506511,10465.455798230016,130000.0,3417370.910490063,35219.95241036591,189402.76472940002,31953.259222494624,9600.0,541913.8706372649,10196897.332953556,375434.75683617516,63337.85107867755,783161.8998576294,13124512.4844078
35.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1568977364.0757904,441528139.62045217,224742728.29969764,159171982.54162827,72953032.40823823,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,30105428.464647353,5289243.801642917,2362858.826705102,222163.47521703085,2387579.738124424,3500.0,1459060.6481647647,391458.86519310955,1596643.4812672373,1763081.2672143057,59306.53649621921,10031.137604306574,130000.0,3371140.9244954647,35261.62534428611,182702.65646504844,30902.419799714462,9600.0,529833.7675445426,9747354.903834876,358936.48093990836,60710.698082045616,855696.8568673598,13750466.24498295
36.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1592545407.1586425,431889713.92527014,221699060.24765235,170973063.13606307,71392796.35849752,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,30550185.08578236,5295987.302531789,2357736.7857713723,231609.024535944,2564595.9470409458,3500.0,1427855.9271699504,388841.2432116862,1529079.4115657688,1765329.1008439295,56779.261669855565,9627.674598873793,130000.0,3325485.9037147854,35306.582016878594,176319.0349142873,29897.22380704116,9600.0,518267.6567103241,9326436.249722585,343485.34208330116,58242.481599871884,932717.3102535879,14342398.638199242
37.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1616639970.3777485,422652856.90162396,218693497.27684358,183174441.54521403,69929455.7393439,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,31004649.340874705,5303229.73439164,2353478.125572632,240355.18807715687,2747616.62317821,3500.0,1398589.114786878,386633.5761320487,1467038.6340002571,1767743.2447972128,54433.41035196981,9252.244232030906,130000.0,3280402.4591526533,35354.864895944265,170232.02529917913,28934.954910909295,9600.0,507183.4282819487,8931771.87235523,328994.9300036455,55920.461786452965,1014145.3382580868,14891544.512723396
38.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1641273868.3918643,413792992.7487682,215725795.282058,195722727.42499274,68555869.92552102,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,31469047.609330326,5310976.658017421,2350058.189664314,248268.59497052155,2935840.911374891,3500.0,1371117.3985104205,384814.83579101233,1409972.190373487,1770325.5526724735,52252.378173574005,8902.335377786183,130000.0,3235886.9292308697,35406.511053449474,164423.35060614336,28013.113703128747,9600.0,496551.5912985218,8561232.042399108,315387.5512946353,53733.1668671023,1099849.741768296,15389564.076534184
39.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1666460003.9040587,405287510.4595861,212795693.9673719,208557265.50069088,67265551.79509325,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,31943607.085045837,5319232.694994502,2347453.399544303,255228.13058898944,3128358.982510363,3500.0,1345311.035901865,383366.1028381444,1357396.3374895118,1773077.564998167,50221.380672741805,8575.708217494559,130000.0,3191935.4095105785,35461.55129996334,158876.17461030354,27129.395845327264,9600.0,486345.01255150326,8212898.306726455,302593.19668858266,51670.243403098306,1189646.0798776613,15828861.886179887
40.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1692211315.1554496,397115572.0443623,209902918.63419497,221611150.18231007,66052597.43233297,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,32428554.755551893,5328001.409954076,2345641.1819722634,261129.8454687778,3324167.252734651,3500.0,1321051.9486466595,382270.3384747736,1308883.688267352,1776000.469984692,48327.223292730836,8270.360284165927,130000.0,3148543.7795129246,35520.009399693845,153574.96318025363,26281.67292862572,9600.0,476538.68645323475,7885038.878006056,290548.6486412438,49722.32709885616,1283298.5403380948,16202893.64115909
41.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1718540725.8323781,389257942.5470881,207047181.7969473,234812521.39472267,64911622.4637231,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,32924116.428911455,5337285.211303113,2344599.866341895,265891.3198244384,3522187.82092084,3500.0,1298232.449274462,381512.17240047286,1264055.6192618764,1779095.0704343708,46558.10263623918,7984.497033859696,130000.0,3105707.7269542096,35581.901408687416,148505.3612091372,25467.97547466379,9600.0,467109.5310565057,7576087.291799607,279196.7070489882,47880.930559246524,1380523.7402513868,16506440.053277967
42.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1745461099.1335518,381696838.3949676,204228184.64840248,248086092.18645322,63837704.546018496,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,33430515.84128001,5347085.2747567585,2344308.5600944087,269455.16067927855,3721291.3827967984,3500.0,1276754.0909203698,381077.70640525286,1222575.7565114251,1782361.7582522528,44903.43445398379,7716.506311456553,130000.0,3063422.769726037,35647.23516504506,143654.0829315831,24686.477795903163,9600.0,458036.2060739611,7284623.822035701,268485.51472908887,46138.34541018878,1480996.3724414639,16735827.591049055
43.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1772985197.4507253,374415792.63639694,201445618.38630337,261354842.1276781,62826333.989658184,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,33947973.87237468,5357401.492353353,2344747.053932862,271791.36401884153,3920322.631915171,3500.0,1256526.6797931637,380954.34779425693,1184144.472774024,1785800.4974511177,43353.70639377837,7464.936507287517,130000.0,3021684.2757945503,35716.00994902235,139008.8142859095,23935.48461975454,9600.0,449298.9511636763,7009359.28877707,258367.96948591893,44487.557077841186,1584356.495041109,16889079.265067954
44.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1801125649.2485554,367399535.39425695,198699165.41385946,274541797.0133622,61873371.89971046,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,34476707.89843544,5368232.4496677555,2345895.76659295,272898.35975214123,4118126.9552004333,3500.0,1237467.4379942094,381130.6725984966,1148494.245071964,1789410.8165559184,41900.351988912065,7228.477890625992,130000.0,2980487.481207892,35788.216331118376,134558.1259776588,23213.41927845767,9600.0,440879.4424731083,6749120.930395794,248801.21093988998,42922.17050863645,1690218.1462790205,16965983.868477747
45.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1829894928.3799505,360633891.84253275,195988500.38798305,287571789.5188361,60975014.85430575,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,35016931.3806207,5379575.443211433,2347735.7325128857,272802.6655148628,4313576.842782541,3500.0,1219500.297086115,381596.316904069,1115385.730944842,1793191.8144038105,40535.64303845525,7005.946671408115,130000.0,2939827.505819746,35863.83628807622,130291.39739206522,22518.813405922407,9600.0,432760.67021103925,6502840.197274581,239746.17705674082,41436.34602120531,1798178.7609875745,16968078.78379149
46.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1859305331.067416,354105675.5970874,193313291.30600226,300373186.20733935,60127757.44588753,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,35568853.41093302,5391426.496371576,2350248.4698316325,271557.19178308855,4505597.79311009,3500.0,1202555.1489177507,382341.8410777938,1084604.1646414448,1797142.1654571916,39252.59020284233,6796.270173039887,130000.0,2899699.369590034,35942.843309143835,126198.74292212073,21850.2969603935,9600.0,424926.8107165048,6269541.474503485,231167.19404049162,40024.73971078101,1907829.3495259127,16898548.697937015
47.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1889368985.498988,347802623.94558716,190673200.2345374,312879292.5121354,59328370.456613995,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,36132678.871236876,5403780.4633345995,2353416.0970493974,269238.36389188224,4693189.387682031,3500.0,1186567.40913228,383358.6862051495,1055956.6623111686,1801260.1544448663,38044.86738423662,6598.4756806924015,130000.0,2860098.003518061,36025.20308889733,122270.95672475646,21206.590793311218,9600.0,417363.14873470453,6048333.261171776,223031.65588503456,38682.45728178627,2018763.6715115642,16762050.265951565
48.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1920097821.5976388,341713276.3547448,188067884.51152915,325029946.9821697,58573858.489314765,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,36708607.84546211,5416631.030445951,2357220.9608697114,265942.21537411294,4875449.204732545,3500.0,1171477.1697862954,384638.9802606236,1029269.0694978815,1805543.676815317,36906.72388179511,6411.677162000111,130000.0,2821018.267672937,36110.873536306346,118499.44094030498,20586.49696516437,9600.0,410055.9316256937,5838398.1618547095,215309.65967469508,37405.000566176306,2130589.5376115916,16564472.086381355
49.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1951503624.2057123,335826952.9953385,185496997.06614384,336772246.14545125,57861454.18942288,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,37296836.5959886,5429970.930807841,2361645.9751306986,261779.9068113119,5051583.692181769,3500.0,1157229.0837884578,386175.58442945266,1004384.364274405,1809990.3102692803,35832.93771220323,6235.0685240341245,130000.0,2782454.9559921576,36199.80620538561,114876.17162043147,19988.894228679594,9600.0,402992.34359440615,5638987.117906665,207973.79632675613,36188.23780834547,2242935.526827763,16312658.128422897
50.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,1983598042.5232508,330133670.1936704,182960187.28743014,348060971.072265,57188589.87835745,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,37897557.71765671,5443792.040445507,2366674.444340645,256873.05911968416,5220914.566083975,3500.0,1143771.797567149,387961.9782858219,981160.4436824904,1814597.3468151686,34818.75255593096,6067.914118834442,130000.0,2744402.809311452,36291.94693630338,111393.64517114378,19412.7308609533,9600.0,396160.4042324044,5449412.009777157,200998.881023378,35028.36427216942,2355456.2884265864,16014118.726902828
51.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,2016392602.2720942,324624076.99235797,180457101.7266433,358859852.6931536,56552876.46358031,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,38510960.342045456,5458085.474235995,2372289.980274984,251348.57153377138,5382897.790397304,3500.0,1131057.5292716061,389992.1819452287,959468.3508914928,1819361.8247453314,33859.82669009448,5909.541085273279,130000.0,2706856.525899649,36387.23649490663,108044.83470254338,18857.018837400872,9600.0,389548.8923908295,5269039.568157018,194361.73142265753,33921.869942206744,2467844.106271048,15676708.578804255
52.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,2049898763.253909,319289442.744993,177987384.34551704,369141050.0305981,55952102.6362286,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,39137231.188966796,5472841.7856701035,2378476.838260099,245334.24727625688,5537115.750458972,3500.0,1119042.052724572,392260.8193044759,939191.3368245178,1824280.5952233677,32952.203416292345,5759.3351308331485,130000.0,2669810.7651827554,36485.61190446736,104823.16513856423,18320.83062491561,9600.0,383147.33129399153,5097287.412420407,188041.02384519103,32865.51921848073,2579829.1141279545,15308354.227718119
53.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,2084127940.3182657,314121570.93910545,175550677.35598832,378885238.1025162,55384204.277317874,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,39776554.930081904,5488051.0742911855,2385219.5691642268,238954.5952309213,5683278.571537742,3500.0,1107684.0855463576,394762.96514635184,920223.0250295027,1829350.3580970615,32092.259125398035,5616.73255748713,130000.0,2633260.160339825,36587.00716194124,101722.46583408627,17803.29279548961,9600.0,376945.8851269265,4933618.066462573,182017.07477782445,31856.318557333605,2691183.7356403586,14916791.769304333
