Time,z,e,w,ez,compartment,v1,v2,v3
8.67,2.3104839942438825e-05,7.393598263981701e-07,0.0,7.790011558150075e-08,1.0,9.24193597697553e-08,1.706643142452696e-08,4.206606241401041e-11
8.68,2.3103745024796514e-05,7.401140938117558e-07,0.0,7.807044069586258e-08,1.0,9.241498009918605e-08,1.7083012520139e-08,4.21580379757658e-11
8.69,2.310264998516052e-05,7.408681534805581e-07,0.0,7.824093067945908e-08,1.0,9.241059994064209e-08,1.709958703957083e-08,4.22501025669079e-11
8.7,2.310155482360122e-05,7.416220054670923e-07,0.0,7.841158546584271e-08,1.0,9.240621929440488e-08,1.711615498473929e-08,4.2342256151555065e-11
8.71,2.3100459540188965e-05,7.423756498338565e-07,0.0,7.858240498858676e-08,1.0,9.240183816075586e-08,1.7132716357560887e-08,4.243449869383685e-11
8.72,2.3099364134994096e-05,7.431290866433299e-07,0.0,7.875338918128517e-08,1.0,9.239745653997639e-08,1.7149271159951787e-08,4.252683015789399e-11
8.73,2.3098268608086916e-05,7.438823159579744e-07,0.0,7.892453797755276e-08,1.0,9.239307443234767e-08,1.716581939382779e-08,4.261925050787849e-11
8.74,2.3097172959537713e-05,7.446353378402338e-07,0.0,7.909585131102508e-08,1.0,9.238869183815085e-08,1.7182361061104362e-08,4.2711759707953547e-11
8.75,2.3096077189416744e-05,7.453881523525338e-07,0.0,7.92673291153585e-08,1.0,9.238430875766698e-08,1.7198896163696622e-08,4.2804357722293586e-11
8.76,2.3094981297794253e-05,7.461407595572822e-07,0.0,7.943897132423007e-08,1.0,9.237992519117701e-08,1.7215424703519346e-08,4.289704451508424e-11
8.77,2.309388528474045e-05,7.468931595168689e-07,0.0,7.961077787133768e-08,1.0,9.23755411389618e-08,1.7231946682486938e-08,4.298982005052235e-11
8.78,2.309278915032553e-05,7.476453522936655e-07,0.0,7.978274869039998e-08,1.0,9.237115660130212e-08,1.724846210251348e-08,4.308268429281599e-11
8.79,2.3091692894619657e-05,7.48397337950026e-07,0.0,7.995488371515638e-08,1.0,9.236677157847864e-08,1.7264970965512696e-08,4.3175637206184443e-11
8.8,2.3090596517692976e-05,7.491491165482864e-07,0.0,8.012718287936709e-08,1.0,9.23623860707719e-08,1.7281473273397962e-08,4.326867875485823e-11
8.81,2.3089500019615606e-05,7.499006881507644e-07,0.0,8.029964611681303e-08,1.0,9.235800007846242e-08,1.72979690280823e-08,4.336180890307904e-11
8.82,2.3088403400457644e-05,7.5065205281976e-07,0.0,8.047227336129594e-08,1.0,9.235361360183057e-08,1.7314458231478384e-08,4.345502761509981e-11
8.83,2.3087306660289164e-05,7.51403210617555e-07,0.0,8.064506454663832e-08,1.0,9.234922664115665e-08,1.7330940885498545e-08,4.35483348551847e-11
8.84,2.3086209799180218e-05,7.521541616064136e-07,0.0,8.081801960668345e-08,1.0,9.234483919672087e-08,1.7347416992054762e-08,4.364173058760906e-11
8.85,2.3085112817200823e-05,7.529049058485817e-07,0.0,8.099113847529537e-08,1.0,9.23404512688033e-08,1.736388655305866e-08,4.37352147766595e-11
8.86,2.3084015714420994e-05,7.536554434062873e-07,0.0,8.116442108635889e-08,1.0,9.233606285768398e-08,1.7380349570421523e-08,4.38287873866338e-11
8.87,2.3082918490910696e-05,7.544057743417405e-07,0.0,8.133786737377962e-08,1.0,9.233167396364278e-08,1.739680604605427e-08,4.3922448381840994e-11
8.88,2.3081821146739897e-05,7.551558987171336e-07,0.0,8.151147727148392e-08,1.0,9.23272845869596e-08,1.7413255981867497e-08,4.401619772660132e-11
8.89,2.308072368197852e-05,7.559058165946402e-07,0.0,8.168525071341887e-08,1.0,9.232289472791408e-08,1.7429699379771402e-08,4.411003538524619e-11
8.9,2.3079626096696474e-05,7.566555280364165e-07,0.0,8.185918763355241e-08,1.0,9.23185043867859e-08,1.7446136241675884e-08,4.42039613221183e-11
8.91,2.3078528390963648e-05,7.574050331046009e-07,0.0,8.20332879658732e-08,1.0,9.23141135638546e-08,1.746256656949046e-08,4.429797550157153e-11
8.92,2.30774305648499e-05,7.581543318613135e-07,0.0,8.220755164439068e-08,1.0,9.23097222593996e-08,1.747899036512431e-08,4.439207788797097e-11
8.93,2.307633261842507e-05,7.589034243686565e-07,0.0,8.238197860313508e-08,1.0,9.230533047370027e-08,1.749540763048625e-08,4.4486268445692944e-11
8.94,2.3075234551758968e-05,7.596523106887139e-07,0.0,8.255656877615737e-08,1.0,9.230093820703587e-08,1.7511818367484758e-08,4.458054713912498e-11
8.95,2.3074136364921382e-05,7.604009908835523e-07,0.0,8.273132209752935e-08,1.0,9.229654545968553e-08,1.7528222578027947e-08,4.467491393266585e-11
8.96,2.307303805798209e-05,7.611494650152198e-07,0.0,8.290623850134352e-08,1.0,9.229215223192837e-08,1.754462026402359e-08,4.4769368790725504e-11
8.97,2.3071939631010823e-05,7.618977331457465e-07,0.0,8.308131792171316e-08,1.0,9.228775852404329e-08,1.75610114273791e-08,4.4863911677725106e-11
8.98,2.3070841084077305e-05,7.626457953371449e-07,0.0,8.325656029277235e-08,1.0,9.228336433630922e-08,1.7577396070001532e-08,4.495854255809707e-11
8.99,2.3069742417251234e-05,7.633936516514091e-07,0.0,8.343196554867595e-08,1.0,9.227896966900493e-08,1.7593774193797604e-08,4.5053261396285013e-11
9.0,2.3068643630602283e-05,7.641413021505159e-07,0.0,8.360753362359958e-08,1.0,9.227457452240913e-08,1.7610145800673676e-08,4.5148068156743776e-11
9.01,2.3067544724200094e-05,7.648887468964234e-07,0.0,8.37832644517396e-08,1.0,9.227017889680038e-08,1.7626510892535748e-08,4.524296280393939e-11
9.02,2.30664456981143e-05,7.656359859510719e-07,0.0,8.39591579673132e-08,1.0,9.22657827924572e-08,1.7642869471289465e-08,4.533794530234913e-11
9.03,2.3065346552414495e-05,7.66383019376384e-07,0.0,8.41352141045583e-08,1.0,9.226138620965798e-08,1.765922153884013e-08,4.543301561646148e-11
9.04,2.3064247287170265e-05,7.671298472342641e-07,0.0,8.43114327977336e-08,1.0,9.225698914868106e-08,1.7675567097092693e-08,4.5528173710776146e-11
9.05,2.306314790245116e-05,7.678764695865989e-07,0.0,8.44878139811186e-08,1.0,9.225259160980464e-08,1.7691906147951735e-08,4.5623419549804047e-11
9.06,2.306204839832671e-05,7.686228864952564e-07,0.0,8.466435758901347e-08,1.0,9.224819359330685e-08,1.770823869332149e-08,4.571875309806727e-11
9.07,2.306094877486643e-05,7.693690980220876e-07,0.0,8.484106355573928e-08,1.0,9.224379509946573e-08,1.7724564735105846e-08,4.581417432009921e-11
9.08,2.3059849032139798e-05,7.701151042289247e-07,0.0,8.501793181563782e-08,1.0,9.22393961285592e-08,1.7740884275208326e-08,4.590968318044442e-11
9.09,2.3058749170216272e-05,7.708609051775825e-07,0.0,8.519496230307162e-08,1.0,9.223499668086508e-08,1.77571973155321e-08,4.600527964365867e-11
9.1,2.305764918916529e-05,7.716065009298577e-07,0.0,8.537215495242404e-08,1.0,9.223059675666117e-08,1.777350385797999e-08,4.6100963674308983e-11
9.11,2.3056549089056267e-05,7.723518915475285e-07,0.0,8.554950969809914e-08,1.0,9.222619635622507e-08,1.778980390445445e-08,4.619673523697354e-11
9.12,2.3055448869958596e-05,7.73097077092356e-07,0.0,8.572702647452185e-08,1.0,9.222179547983439e-08,1.7806097456857605e-08,4.62925942962418e-11
9.13,2.305434853194164e-05,7.738420576260827e-07,0.0,8.590470521613781e-08,1.0,9.221739412776655e-08,1.7822384517091187e-08,4.638854081671442e-11
9.14,2.3053248075074735e-05,7.745868332104331e-07,0.0,8.608254585741338e-08,1.0,9.221299230029894e-08,1.7838665087056598e-08,4.648457476300323e-11
9.15,2.305214749942721e-05,7.753314039071142e-07,0.0,8.626054833283577e-08,1.0,9.220858999770885e-08,1.7854939168654875e-08,4.6580696099731315e-11
9.16,2.3051046805068356e-05,7.760757697778145e-07,0.0,8.643871257691295e-08,1.0,9.220418722027342e-08,1.7871206763786706e-08,4.667690479153299e-11
9.17,2.3049945992067445e-05,7.76819930884205e-07,0.0,8.661703852417365e-08,1.0,9.219978396826978e-08,1.7887467874352417e-08,4.677320080305377e-11
9.18,2.3048845060493723e-05,7.775638872879382e-07,0.0,8.679552610916737e-08,1.0,9.21953802419749e-08,1.7903722502251968e-08,4.686958409895038e-11
9.19,2.3047744010416418e-05,7.783076390506493e-07,0.0,8.697417526646437e-08,1.0,9.219097604166567e-08,1.791997064938499e-08,4.696605464389076e-11
9.2,2.3046642841904727e-05,7.790511862339549e-07,0.0,8.715298593065573e-08,1.0,9.218657136761891e-08,1.7936212317650726e-08,4.7062612402554094e-11
9.21,2.3045541555027836e-05,7.797945288994538e-07,0.0,8.733195803635325e-08,1.0,9.218216622011135e-08,1.7952447508948082e-08,4.7159257339630756e-11
9.22,2.3044440149854892e-05,7.80537667108727e-07,0.0,8.75110915181895e-08,1.0,9.217776059941958e-08,1.7968676225175602e-08,4.725598941982233e-11
9.23,2.304333862645502e-05,7.812806009233374e-07,0.0,8.769038631081784e-08,1.0,9.217335450582009e-08,1.7984898468231458e-08,4.735280860784163e-11
9.24,2.304223698489734e-05,7.820233304048299e-07,0.0,8.786984234891241e-08,1.0,9.216894793958936e-08,1.8001114240013493e-08,4.74497148684127e-11
9.25,2.3041135225258225e-05,7.827658556188688e-07,0.0,8.804945956144939e-08,1.0,9.21645409010329e-08,1.801732354252141e-08,4.754670816318267e-11
9.26,2.304003334764275e-05,7.835081766473672e-07,0.0,8.822923785494113e-08,1.0,9.2160133390571e-08,1.803352637815657e-08,4.764378844166821e-11
9.27,2.3038931352125127e-05,7.84250293554761e-07,0.0,8.84091771600536e-08,1.0,9.215572540850051e-08,1.8049722748888507e-08,4.7740955666428946e-11
9.28,2.3037829238774774e-05,7.849922064027445e-07,0.0,8.858927741123813e-08,1.0,9.21513169550991e-08,1.8065912656619106e-08,4.783820980206859e-11
9.29,2.303672700766107e-05,7.857339152529945e-07,0.0,8.876953854296602e-08,1.0,9.214690803064428e-08,1.808209610324991e-08,4.7935550813201656e-11
9.3,2.3035624658853366e-05,7.86475420167171e-07,0.0,8.894996048972851e-08,1.0,9.214249863541346e-08,1.8098273090682102e-08,4.80329786644534e-11
9.31,2.3034522192421008e-05,7.872167212069157e-07,0.0,8.913054318603671e-08,1.0,9.213808876968403e-08,1.811444362081653e-08,4.8130493320459824e-11
9.32,2.3033419608433298e-05,7.879578184338538e-07,0.0,8.931128656642179e-08,1.0,9.213367843373319e-08,1.8130607695553703e-08,4.8228094745867766e-11
9.33,2.3032316906959532e-05,7.886987119095922e-07,0.0,8.949219056543481e-08,1.0,9.212926762783812e-08,1.8146765316793768e-08,4.83257829053348e-11
9.34,2.303121408806898e-05,7.894394016957215e-07,0.0,8.967325511764684e-08,1.0,9.212485635227591e-08,1.8162916486436544e-08,4.8423557763529295e-11
9.35,2.3030111151830885e-05,7.90179887853814e-07,0.0,8.985448015764879e-08,1.0,9.212044460732354e-08,1.8179061206381493e-08,4.852141928513035e-11
9.36,2.3029008098314468e-05,7.909201704454251e-07,0.0,9.003586562005164e-08,1.0,9.211603239325788e-08,1.8195199478527742e-08,4.861936743482788e-11
9.37,2.302790492758893e-05,7.916602495320927e-07,0.0,9.021741143948625e-08,1.0,9.211161971035572e-08,1.8211331304774064e-08,4.871740217732257e-11
9.38,2.302680163972345e-05,7.924001251753375e-07,0.0,9.039911755060346e-08,1.0,9.21072065588938e-08,1.8227456687018902e-08,4.881552347732587e-11
9.39,2.3025698234787186e-05,7.931397974366622e-07,0.0,9.058098388807398e-08,1.0,9.210279293914875e-08,1.8243575627160325e-08,4.8913731299559954e-11
9.4,2.3024594712849264e-05,7.93879266377553e-07,0.0,9.07630103865886e-08,1.0,9.209837885139706e-08,1.8259688127096072e-08,4.9012025608757846e-11
9.41,2.30234910739788e-05,7.94618532059478e-07,0.0,9.094519698085797e-08,1.0,9.20939642959152e-08,1.827579418872355e-08,4.91104063696633e-11
9.42,2.3022387318244884e-05,7.953575945438881e-07,0.0,9.112754360561268e-08,1.0,9.208954927297953e-08,1.8291893813939785e-08,4.920887354703085e-11
9.43,2.302128344571657e-05,7.960964538922172e-07,0.0,9.131005019560332e-08,1.0,9.208513378286628e-08,1.8307987004641486e-08,4.930742710562579e-11
9.44,2.302017945646291e-05,7.968351101658814e-07,0.0,9.149271668560044e-08,1.0,9.208071782585164e-08,1.8324073762725008e-08,4.940606701022424e-11
9.45,2.3019075350552926e-05,7.975735634262794e-07,0.0,9.167554301039447e-08,1.0,9.20763014022117e-08,1.8340154090086345e-08,4.950479322561302e-11
9.46,2.301797112805561e-05,7.983118137347931e-07,0.0,9.185852910479588e-08,1.0,9.207188451222244e-08,1.8356227988621167e-08,4.960360571658978e-11
9.47,2.301686678903994e-05,7.990498611527861e-07,0.0,9.204167490363499e-08,1.0,9.206746715615976e-08,1.8372295460224776e-08,4.9702504447962897e-11
9.48,2.3015762333574866e-05,7.997877057416053e-07,0.0,9.222498034176211e-08,1.0,9.206304933429947e-08,1.838835650679213e-08,4.980148938455154e-11
9.49,2.301465776172932e-05,8.005253475625801e-07,0.0,9.240844535404753e-08,1.0,9.205863104691729e-08,1.840441113021785e-08,4.990056049118567e-11
9.5,2.3013553073572212e-05,8.012627866770222e-07,0.0,9.259206987538146e-08,1.0,9.205421229428885e-08,1.842045933239619e-08,4.999971773270599e-11
9.51,2.3012448269172422e-05,8.020000231462264e-07,0.0,9.277585384067405e-08,1.0,9.204979307668969e-08,1.843650111522108e-08,5.009896107396399e-11
9.52,2.3011343348598814e-05,8.027370570314697e-07,0.0,9.295979718485545e-08,1.0,9.204537339439526e-08,1.8452536480586077e-08,5.019829047982194e-11
9.53,2.301023831192023e-05,8.03473888394012e-07,0.0,9.314389984287569e-08,1.0,9.204095324768093e-08,1.8468565430384414e-08,5.0297705915152877e-11
9.54,2.300913315920549e-05,8.042105172950959e-07,0.0,9.33281617497048e-08,1.0,9.203653263682196e-08,1.8484587966508957e-08,5.039720734484059e-11
9.55,2.300802789052338e-05,8.049469437959462e-07,0.0,9.351258284033278e-08,1.0,9.203211156209353e-08,1.850060409085222e-08,5.04967947337797e-11
9.56,2.3006922505942688e-05,8.056831679577705e-07,0.0,9.369716304976946e-08,1.0,9.202769002377076e-08,1.8516613805306382e-08,5.059646804687551e-11
9.57,2.3005817005532147e-05,8.064191898417592e-07,0.0,9.388190231304472e-08,1.0,9.202326802212859e-08,1.853261711176326e-08,5.069622724904415e-11
9.58,2.300471138936049e-05,8.07155009509085e-07,0.0,9.406680056520842e-08,1.0,9.201884555744196e-08,1.8548614012114327e-08,5.079607230521254e-11
9.59,2.300360565749643e-05,8.078906270209037e-07,0.0,9.425185774133028e-08,1.0,9.201442262998573e-08,1.8564604508250722e-08,5.089600318031835e-11
9.6,2.3002499810008642e-05,8.086260424383533e-07,0.0,9.443707377650001e-08,1.0,9.200999924003456e-08,1.8580588602063198e-08,5.099601983931001e-11
9.61,2.3001393846965785e-05,8.093612558225545e-07,0.0,9.462244860582729e-08,1.0,9.200557538786314e-08,1.8596566295442182e-08,5.1096122247146736e-11
9.62,2.30002877684365e-05,8.100962672346108e-07,0.0,9.480798216444172e-08,1.0,9.2001151073746e-08,1.8612537590277753e-08,5.1196310368798525e-11
9.63,2.2999181574489403e-05,8.10831076735608e-07,0.0,9.499367438749288e-08,1.0,9.199672629795762e-08,1.8628502488459626e-08,5.1296584169246154e-11
9.64,2.299807526519308e-05,8.115656843866148e-07,0.0,9.51795252101502e-08,1.0,9.199230106077233e-08,1.864446099187717e-08,5.139694361348111e-11
9.65,2.2996968840616106e-05,8.123000902486824e-07,0.0,9.53655345676032e-08,1.0,9.198787536246443e-08,1.86604131024194e-08,5.1497388666505723e-11
9.66,2.2995862300827028e-05,8.130342943828446e-07,0.0,9.555170239506126e-08,1.0,9.198344920330812e-08,1.8676358821975e-08,5.159791929333308e-11
9.67,2.2994755645894368e-05,8.137682968501179e-07,0.0,9.573802862775374e-08,1.0,9.197902258357748e-08,1.8692298152432263e-08,5.169853545898702e-11
9.68,2.2993648875886634e-05,8.145020977115014e-07,0.0,9.592451320092995e-08,1.0,9.197459550354654e-08,1.8708231095679173e-08,5.1799237128502176e-11
9.69,2.29925419908723e-05,8.152356970279769e-07,0.0,9.611115604985914e-08,1.0,9.197016796348921e-08,1.872415765360334e-08,5.190002426692394e-11
9.7,2.2991434990919828e-05,8.159690948605085e-07,0.0,9.62979571098305e-08,1.0,9.196573996367931e-08,1.8740077828092013e-08,5.200089683930847e-11
9.71,2.2990327876097646e-05,8.167022912700433e-07,0.0,9.648491631615324e-08,1.0,9.196131150439059e-08,1.8755991621032103e-08,5.210185481072275e-11
9.72,2.298922064647417e-05,8.174352863175108e-07,0.0,9.667203360415637e-08,1.0,9.195688258589669e-08,1.877189903431017e-08,5.220289814624444e-11
9.73,2.2988113302117794e-05,8.181680800638232e-07,0.0,9.685930890918899e-08,1.0,9.195245320847118e-08,1.878780006981242e-08,5.230402681096206e-11
9.74,2.2987005843096882e-05,8.189006725698751e-07,0.0,9.704674216662009e-08,1.0,9.194802337238753e-08,1.8803694729424695e-08,5.2405240769974845e-11
9.75,2.2985898269479772e-05,8.196330638965442e-07,0.0,9.723433331183862e-08,1.0,9.194359307791909e-08,1.8819583015032494e-08,5.2506539988392854e-11
9.76,2.29847905813348e-05,8.203652541046903e-07,0.0,9.742208228025347e-08,1.0,9.193916232533919e-08,1.883546492852096e-08,5.2607924431336875e-11
9.77,2.2983682778730252e-05,8.210972432551562e-07,0.0,9.760998900729351e-08,1.0,9.193473111492101e-08,1.8851340471774886e-08,5.270939406393849e-11
9.78,2.298257486173441e-05,8.21829031408767e-07,0.0,9.779805342840751e-08,1.0,9.193029944693765e-08,1.88672096466787e-08,5.281094885134006e-11
9.79,2.2981466830415537e-05,8.225606186263308e-07,0.0,9.798627547906425e-08,1.0,9.192586732166214e-08,1.88830724551165e-08,5.2912588758694694e-11
9.8,2.298035868484185e-05,8.232920049686381e-07,0.0,9.817465509475242e-08,1.0,9.19214347393674e-08,1.8898928898972005e-08,5.301431375116631e-11
9.81,2.2979250425081572e-05,8.240231904964618e-07,0.0,9.836319221098063e-08,1.0,9.191700170032629e-08,1.891477898012859e-08,5.3116123793929546e-11
9.82,2.2978142051202882e-05,8.247541752705578e-07,0.0,9.855188676327747e-08,1.0,9.191256820481153e-08,1.893062270046927e-08,5.3218018852169834e-11
9.83,2.2977033563273946e-05,8.254849593516643e-07,0.0,9.874073868719154e-08,1.0,9.190813425309579e-08,1.894646006187671e-08,5.331999889108343e-11
9.84,2.297592496136291e-05,8.262155428005024e-07,0.0,9.892974791829128e-08,1.0,9.190369984545165e-08,1.896229106623323e-08,5.3422063875877294e-11
9.85,2.297481624553789e-05,8.269459256777758e-07,0.0,9.911891439216516e-08,1.0,9.189926498215156e-08,1.897811571542078e-08,5.352421377176919e-11
9.86,2.2973707415866983e-05,8.276761080441705e-07,0.0,9.930823804442157e-08,1.0,9.189482966346793e-08,1.8993934011320953e-08,5.3626448543987644e-11
9.87,2.2972598472418263e-05,8.284060899603554e-07,0.0,9.94977188106888e-08,1.0,9.189039388967306e-08,1.9009745955815e-08,5.3728768157771956e-11
9.88,2.297148941525978e-05,8.291358714869822e-07,0.0,9.968735662661526e-08,1.0,9.188595766103913e-08,1.902555155078382e-08,5.383117257837224e-11
9.89,2.297038024445957e-05,8.298654526846848e-07,0.0,9.987715142786907e-08,1.0,9.18815209778383e-08,1.904135079810793e-08,5.3933661771049295e-11
9.9,2.2969270960085637e-05,8.305948336140798e-07,0.0,1.0006710315013846e-07,1.0,9.187708384034254e-08,1.9057143699667514e-08,5.403623570107477e-11
9.91,2.2968161562205964e-05,8.313240143357665e-07,0.0,1.0025721172913157e-07,1.0,9.187264624882386e-08,1.9072930257342393e-08,5.413889433373105e-11
9.92,2.2967052050888514e-05,8.320529949103267e-07,0.0,1.0044747710057649e-07,1.0,9.186820820355406e-08,1.908871047301203e-08,5.4241637634311303e-11
9.93,2.2965942426201227e-05,8.327817753983255e-07,0.0,1.0063789920022125e-07,1.0,9.186376970480491e-08,1.9104484348555536e-08,5.434446556811947e-11
9.94,2.2964832688212018e-05,8.335103558603096e-07,0.0,1.0082847796383383e-07,1.0,9.185933075284808e-08,1.9120251885851666e-08,5.444737810047027e-11
9.95,2.296372283698878e-05,8.342387363568089e-07,0.0,1.0101921332720219e-07,1.0,9.185489134795513e-08,1.9136013086778804e-08,5.455037519668918e-11
9.96,2.296261287259939e-05,8.349669169483359e-07,0.0,1.0121010522613424e-07,1.0,9.185045149039756e-08,1.9151767953214993e-08,5.465345682211249e-11
9.97,2.2961502795111697e-05,8.356948976953854e-07,0.0,1.0140115359645771e-07,1.0,9.184601118044679e-08,1.916751648703792e-08,5.475662294208717e-11
9.98,2.296039260459352e-05,8.364226786584351e-07,0.0,1.0159235837402048e-07,1.0,9.184157041837408e-08,1.9183258690124888e-08,5.485987352197106e-11
9.99,2.2959282301112667e-05,8.371502598979453e-07,0.0,1.0178371949469024e-07,1.0,9.183712920445067e-08,1.919899456435288e-08,5.496320852713273e-11
10.0,2.295817188473693e-05,8.37877641474359e-07,0.0,1.0197523689435466e-07,1.0,9.183268753894772e-08,1.9214724111598505e-08,5.5066627922951514e-11
