Time,N,S,a,d,u1,r1,e1,Q1,tme,nutrient_supply,nutrient_decay,nutrient_consumption_N,normal_cell_growth,normal_cell_death
235.2,0.43327361238775036,0.1875326855395133,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750653710790266,0.016250592820896196,0.013000474256716956,0.01299820837163251
236.0,0.4332753964427781,0.18753170392558147,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037506340785116296,0.016250574672789203,0.013000459738231362,0.012998261893283344
236.8,0.4332771276686341,0.18753075163017308,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037506150326034617,0.016250557083172284,0.013000445666537828,0.012998313830059022
237.6,0.43327880816258646,0.18752982746913133,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037505965493826268,0.016250540028152138,0.013000432022521713,0.012998364244877594
238.4,0.43328043958481005,0.18752893050855846,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037505786101711693,0.0162505234891235,0.013000418791298802,0.012998413187544302
239.2,0.4332820215132845,0.18752806100672378,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037505612201344757,0.016250507472691966,0.013000405978153573,0.012998460645398535
240.0,0.433283555164941,0.1875272182835101,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750544365670202,0.016250491965614237,0.01300039357249139,0.01299850665494823
240.8,0.4332850420693087,0.18752640147982108,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037505280295964216,0.016250476950858073,0.01300038156068646,0.01299855126207926
241.6,0.4332864837559168,0.1875256097365606,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750512194731212,0.01625046241138773,0.013000369929110186,0.012998594512677503
242.4,0.43328788175429445,0.18752484219463236,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037504968438926475,0.016250448330164122,0.013000358664131297,0.012998636452628833
243.2,0.433289237593971,0.1875240979949402,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037504819598988036,0.01625043469014495,0.01300034775211596,0.012998677127819129
244.0,0.4332905528044755,0.18752337627838775,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750467525567755,0.01625042147428486,0.013000337179427888,0.012998716584134264
244.8,0.43329182891533724,0.1875226761858789,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750453523717578,0.016250408665535607,0.013000326932428486,0.012998754867460117
245.6,0.4332930674560855,0.18752199685831739,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750439937166348,0.016250396246846155,0.013000316997476925,0.012998792023682563
246.4,0.4332942699474234,0.18752133744158553,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037504267488317105,0.01625038420126325,0.0130003073610106,0.012998828098422703
247.2,0.4332954364581781,0.18752069790055087,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037504139580110175,0.01625037252835227,0.013000298022681817,0.012998863093745342
248.0,0.4332965671840622,0.18752007812850613,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750401562570123,0.01625036122623377,0.013000288980987018,0.012998897015521866
248.8,0.4332976632666225,0.18751947748521117,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037503895497042234,0.016250350282264008,0.013000280225811208,0.012998929897998675
249.6,0.4332987258474056,0.1875188953304258,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037503779066085157,0.016250339683797303,0.013000271747037844,0.012998961775422167
250.4,0.4332997560679583,0.1875183310239098,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750366620478196,0.016250329418186153,0.013000263534548926,0.012998992682038748
251.2,0.43330075506982724,0.18751778392542295,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750355678508459,0.016250319472781296,0.01300025557822504,0.012999022652094816
252.0,0.4333017239945592,0.18751725339472514,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750345067894503,0.016250309834931805,0.013000247867945444,0.012999051719836775
252.8,0.4333026639837009,0.18751673879157607,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037503347758315216,0.01625030049198514,0.013000240393588113,0.012999079919511027
253.6,0.43330357617879883,0.18751623947573562,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037503247895147125,0.01625029143128726,0.01300023314502981,0.012999107285363964
254.4,0.4333044617213999,0.18751575480696353,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037503150961392707,0.01625028264018267,0.013000226112146136,0.012999133851641998
255.2,0.43330532175305075,0.18751528414501967,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037503056829003936,0.016250274106014498,0.0130002192848116,0.012999159652591522
256.0,0.4333061574152982,0.18751482684966375,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750296536993275,0.016250265816124557,0.013000212652899648,0.012999184722458946
256.8,0.4333069690513026,0.18751438273783388,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750287654756678,0.01625025776753134,0.013000206214025074,0.012999209071539078
257.6,0.4333077559852554,0.18751395220995828,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037502790441991656,0.01625024996960469,0.013000199975683755,0.012999232679557661
258.4,0.4333085189324701,0.1875135348698698,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750270697397396,0.016250242414851075,0.01300019393188086,0.012999255567974101
259.2,0.43330925865167813,0.18751313029653882,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037502626059307763,0.016250235095249754,0.013000188076199804,0.012999277759550343
260.0,0.4333099759016111,0.1875127380689359,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750254761378718,0.016250228002779147,0.013000182402223318,0.012999299277048331
260.8,0.4333106714410005,0.18751235776603153,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750247155320631,0.016250221129416847,0.01300017690353348,0.012999320143230015
261.6,0.43331134602857774,0.18751198896679616,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037502397793359233,0.016250214467139652,0.013000171573711724,0.012999340380857332
262.4,0.43331200042307433,0.18751163125020032,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037502326250040065,0.016250208007923633,0.013000166406338907,0.012999360012692229
263.2,0.4333126353832218,0.18751128419521446,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037502256839042894,0.01625020174374413,0.013000161394995305,0.012999379061496653
264.0,0.4333132516677516,0.18751094738080906,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037502189476161813,0.01625019566657581,0.01300015653326065,0.012999397550032547
264.8,0.43331385003539524,0.18751062038595465,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750212407719093,0.0162501897683927,0.013000151814714159,0.012999415501061857
265.6,0.43331443124488417,0.1875103027896217,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750206055792434,0.01625018404116819,0.013000147232934554,0.012999432937346525
266.4,0.433314995844685,0.18750999428952825,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750199885790565,0.01625017847928077,0.013000142783424618,0.01299944987534055
267.2,0.43331554336884825,0.18750969515628593,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750193903125719,0.01625017308871463,0.013000138470971704,0.012999466301065446
268.0,0.43331607417734175,0.18750940519406792,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501881038813586,0.016250167866004393,0.013000134292803516,0.012999482225320252
268.8,0.43331658878973456,0.18750912411691217,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501824823382435,0.016250162805858268,0.013000130244686617,0.012999497663692036
269.6,0.4333170877255956,0.18750885163885672,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501770327771347,0.016250157902984036,0.013000126322387229,0.012999512631767867
270.4,0.43331757150449385,0.18750858747393953,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501717494787907,0.016250153152089088,0.013000122521671272,0.012999527145134814
271.2,0.4333180406459984,0.18750833133619868,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501666267239736,0.016250148547880455,0.013000118838304367,0.012999541219379952
272.0,0.4333184956696782,0.18750808293967217,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501616587934435,0.016250144085064804,0.013000115268051842,0.012999554870090347
272.8,0.43331893709510233,0.18750784199839798,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00375015683996796,0.016250139758348443,0.013000111806678755,0.01299956811285307
273.6,0.43331936544183963,0.18750760822641416,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501521645282834,0.016250135562437373,0.013000108449949898,0.01299958096325519
274.4,0.43331978122945924,0.18750738133775866,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750147626755173,0.016250131492037276,0.013000105193629822,0.012999593436883778
275.2,0.4333201849775301,0.18750716104646953,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501432209293907,0.016250127541853544,0.013000102033482834,0.012999605549325903
276.0,0.43332068288162146,0.18750688879001243,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501377758002484,0.016250122619099288,0.013000098095279432,0.012999620486448643
276.8,0.43332103911649644,0.18750669461543112,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501338923086225,0.01625011915041164,0.013000095320329313,0.012999631173494893
277.6,0.433321387740776,0.1875065045933464,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750130091866928,0.01625011575616221,0.01300009260492977,0.01299964163222328
278.4,0.4333217287544602,0.18750631872375817,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501263744751634,0.01625011243635274,0.013000089949082194,0.012999651862633806
279.2,0.4333220621575489,0.18750613700666646,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501227401333295,0.016250109190984924,0.01300008735278794,0.012999661864726467
280.0,0.43332238795004224,0.18750595944207132,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501191888414265,0.016250106020060426,0.013000084816048342,0.012999671638501267
280.8,0.4333227061319401,0.1875057860299727,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750115720599454,0.01625010292358086,0.013000082338864691,0.012999681183958204
281.6,0.43332301670324264,0.18750561677037061,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501123354074122,0.016250099901547826,0.013000079921238262,0.012999690501097278
282.4,0.43332331966394966,0.18750545166326504,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750109033265301,0.016250096953962852,0.013000077563170285,0.012999699589918489
283.2,0.4333236150140613,0.18750529070865601,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501058141731205,0.016250094080827462,0.013000075264661971,0.01299970845042184
284.0,0.4333239027535775,0.18750513390654353,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037501026781308704,0.01625009128214312,0.013000073025714497,0.012999717082607325
284.8,0.4333241828824983,0.18750498125692758,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750099625138552,0.01625008855791126,0.013000070846329011,0.012999725486474949
285.6,0.43332445540082365,0.18750483275980814,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750096655196163,0.016250085908133278,0.013000068726506622,0.012999733662024709
286.4,0.4333247208085155,0.18750468814248214,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500937628496427,0.01625008332792577,0.013000066662340616,0.012999741624255464
287.2,0.43332497966910416,0.1875045470975731,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500909419514623,0.01625008081178409,0.013000064649427275,0.012999749390073125
288.0,0.4333252319830869,0.1875044096248098,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750088192496196,0.016250078359704493,0.013000062687763598,0.012999756959492606
288.8,0.43332547775046376,0.18750427572419223,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500855144838446,0.016250075971688056,0.013000060777350449,0.012999764332513913
289.6,0.4333257169712347,0.1875041453957204,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500829079144082,0.016250073647735837,0.013000058918188671,0.01299977150913704
290.4,0.4333259496453997,0.18750401863939437,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750080372787887,0.01625007138784886,0.01300005711027909,0.012999778489361992
291.2,0.43332617577295884,0.18750389545521404,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500779091042807,0.016250069192028118,0.013000055353622496,0.012999785273188765
292.0,0.4333263953539121,0.18750377584317945,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750075516863589,0.01625006706027458,0.013000053648219666,0.012999791860617362
292.8,0.4333266083882594,0.18750365980329065,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750073196065813,0.01625006499258919,0.013000051994071355,0.012999798251647782
293.6,0.43332681487600083,0.18750354733554755,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500709467109513,0.016250062988972854,0.013000050391178287,0.012999804446280025
294.4,0.4333270148171363,0.1875034384399502,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750068768799004,0.016250061049426463,0.013000048839541173,0.01299981044451409
295.2,0.4333272082116659,0.1875033331164986,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500666623299724,0.016250059173950872,0.013000047339160698,0.012999816246349978
296.0,0.43332739505958967,0.18750323136519273,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500646273038547,0.016250057362546904,0.013000045890037525,0.012999821851787689
296.8,0.43332757536090744,0.18750313318603265,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500626637206533,0.016250055615215368,0.013000044492172295,0.012999827260827223
297.6,0.43332774911561933,0.18750303857901826,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500607715803655,0.016250053931957026,0.013000043145565621,0.01299983247346858
298.4,0.43332791632372536,0.18750294754414965,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750058950882993,0.016250052312772628,0.013000041850218105,0.012999837489711761
299.2,0.43332807698522546,0.18750286008142678,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500572016285357,0.016250050757662893,0.013000040606130315,0.012999842309556763
300.0,0.43332823187350683,0.18750277576822194,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750055515364439,0.01625004925900365,0.01300003940720292,0.012999846956205204
300.8,0.4333283828290849,0.18750269359876118,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500538719752235,0.01625004779864972,0.013000038238919778,0.012999851484872546
301.6,0.43332852993087856,0.18750261352991818,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750052270598364,0.01625004637582342,0.013000037100658739,0.012999855897926356
302.4,0.4333286731788878,0.18750253556169294,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500507112338587,0.016250044990525125,0.013000035992420103,0.012999860195366633
303.2,0.4333288125731126,0.18750245969408547,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500491938817094,0.016250043642755195,0.013000034914204157,0.012999864377193379
304.0,0.433328948113553,0.18750238592709573,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500477185419146,0.016250042332513974,0.01300003386601118,0.012999868443406589
304.8,0.433329079800209,0.1875023142607238,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750046285214476,0.016250041059801813,0.013000032847841451,0.01299987239400627
305.6,0.43332920763308064,0.18750224469496962,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500448938993926,0.01625003982461904,0.013000031859695232,0.01299987622899242
306.4,0.43332933161216786,0.18750217722983317,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500435445966636,0.01625003862696597,0.013000030901572777,0.012999879948365035
307.2,0.43332945173747056,0.1875021118653145,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500422373062904,0.016250037466842924,0.013000029973474339,0.012999883552124116
308.0,0.433329568008989,0.18750204860141362,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500409720282726,0.016250036344250207,0.013000029075400165,0.01299988704026967
308.8,0.4333296804267229,0.18750198743813049,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00375003974876261,0.016250035259188098,0.01300002820735048,0.012999890412801685
309.6,0.4333297889906724,0.18750192837546512,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500385675093024,0.016250034211656897,0.013000027369325519,0.012999893669720172
310.4,0.4333298937008375,0.1875018714134175,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500374282683504,0.016250033201656865,0.013000026561325493,0.012999896811025126
311.2,0.4333299945572182,0.18750181655198767,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500363310397533,0.01625003222918827,0.013000025783350617,0.012999899836716546
312.0,0.4333300915598145,0.18750176379117559,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500352758235117,0.016250031294251368,0.013000025035401095,0.012999902746794434
312.8,0.4333301847086264,0.18750171313098127,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500342626196254,0.016250030396846398,0.01300002431747712,0.01299990554125879
313.6,0.43333027426905774,0.18750166442627922,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500332885255843,0.01625002953434888,0.013000023627479106,0.012999908228071731
314.4,0.43333036157090227,0.18750161694992473,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500323389984946,0.01625002869360794,0.013000022954886356,0.012999910847127068
315.2,0.43333044679711796,0.1875015706018746,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500314120374923,0.01625002787281434,0.013000022298251472,0.012999913403913538
316.0,0.4333305299477046,0.1875015253821289,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750030507642578,0.01625002707196818,0.013000021657574546,0.012999915898431138
316.8,0.43333061102266235,0.18750148129068755,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500296258137513,0.016250026291069586,0.013000021032855672,0.01299991833067987
317.6,0.43333069002199115,0.18750143832755062,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500287665510126,0.016250025530118666,0.013000020424094936,0.012999920700659733
318.4,0.433330766945691,0.18750139649271808,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500279298543614,0.016250024789115525,0.013000019831292422,0.01299992300837073
319.2,0.43333084179376197,0.1875013557861899,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750027115723798,0.016250024068060268,0.013000019254448214,0.012999925253812859
320.0,0.4333309145662039,0.18750131620796612,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500263241593223,0.016250023366952988,0.013000018693562394,0.012999927436986115
320.8,0.433330985263017,0.1875012777580467,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500255551609343,0.0162500226857938,0.01300001814863504,0.01299992955789051
321.6,0.43333105388420107,0.18750124043643168,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500248087286338,0.016250022024582783,0.013000017619666229,0.012999931616526031
322.4,0.4333311204297562,0.18750120424312108,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500240848624216,0.016250021383320042,0.013000017106656037,0.012999933612892684
323.2,0.43333118489968236,0.18750116917811482,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500233835622964,0.01625002076200566,0.01300001660960453,0.012999935546990471
324.0,0.43333124729397965,0.187501135241413,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00375002270482826,0.01625002016063973,0.013000016128511788,0.012999937418819388
324.8,0.433331307612648,0.18750110243301552,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500220486603106,0.016250019579222334,0.013000015663377868,0.012999939228379439
325.6,0.4333313658556873,0.18750107075292247,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500214150584495,0.016250019017753553,0.013000015214202843,0.012999940975670619
326.4,0.43333142202309777,0.18750104020113378,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750020804022676,0.016250018476233467,0.013000014780986774,0.012999942660692933
327.2,0.43333147616280976,0.18750101075155956,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500202150311914,0.016250017954198434,0.013000014363358748,0.012999944284884293
328.0,0.4333315288927671,0.1875009820678356,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500196413567124,0.016250017445670104,0.013000013956536084,0.012999945866783012
328.8,0.4333315804021195,0.1875009540470024,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750019080940048,0.016250016948818547,0.01300001355905484,0.012999947412063584
329.6,0.43333163069086705,0.18750092668905993,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750018533781199,0.016250016463643813,0.01300001317091505,0.012999948920726012
330.4,0.4333316797590096,0.18750089999400824,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750017999880165,0.016250015990145934,0.013000012792116747,0.012999950392770288
331.2,0.43333172760654726,0.18750087396184725,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500174792369453,0.01625001552832495,0.013000012422659961,0.012999951828196417
332.0,0.43333177423348,0.18750084859257704,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500169718515408,0.016250015078180906,0.013000012062544725,0.0129999532270044
332.8,0.4333318196398078,0.18750082388619754,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750016477723951,0.016250014639713827,0.013000011711771063,0.012999954589194234
333.6,0.4333318638255307,0.18750079984270882,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500159968541762,0.01625001421292376,0.013000011370339008,0.01299995591476592
334.4,0.43333190679064865,0.18750077646211083,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500155292422167,0.016250013797810735,0.013000011038248589,0.01299995720371946
335.2,0.43333194853516177,0.1875007537444036,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500150748880716,0.016250013394374787,0.013000010715499832,0.012999958456054853
336.0,0.43333198905906983,0.1875007316895871,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500146337917425,0.016250013002615953,0.013000010402092763,0.012999959671772095
336.8,0.4333320283623731,0.18750071029766135,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750014205953227,0.01625001262253426,0.01300001009802741,0.012999960850871193
337.6,0.43333206644507133,0.18750068956862634,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750013791372527,0.01625001225412974,0.013000009803303791,0.01299996199335214
338.4,0.4333321033071647,0.1875006695024821,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750013390049642,0.016250011897402425,0.013000009517921941,0.01299996309921494
339.2,0.4333321389486532,0.1875006500992286,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500130019845718,0.016250011552352346,0.013000009241881879,0.012999964168459595
340.0,0.43333217336953667,0.1875006313588658,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750012627177316,0.016250011218979524,0.013000008975183622,0.0129999652010861
340.8,0.4333322065698153,0.18750061328139378,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500122656278756,0.016250010897283996,0.0130000087178272,0.012999966197094459
341.6,0.43333223854948894,0.1875005958668125,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00375001191733625,0.016250010587265783,0.01300000846981263,0.012999967156484668
342.4,0.4333322693852721,0.1875005790735789,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750011581471578,0.016250010288201323,0.013000008230561058,0.012999968081558162
343.2,0.4333322994705699,0.18750056268865253,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750011253773051,0.01625000999637991,0.01300000799710393,0.012999968984117096
344.0,0.43333232886093864,0.18750054668194807,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500109336389615,0.01625000971127754,0.013000007769022034,0.01299996986582816
344.8,0.4333323575563783,0.18750053105346548,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500106210693095,0.016250009432894223,0.013000007546315381,0.012999970726691347
345.6,0.43333238555688885,0.18750051580320484,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750010316064097,0.01625000916122998,0.013000007328983985,0.012999971566706665
346.4,0.4333324128624703,0.1875005009311661,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500100186233223,0.016250008896284817,0.013000007117027854,0.012999972385874109
347.2,0.43333243947312267,0.1875004864373493,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750009728746986,0.016250008638058745,0.013000006910446999,0.01299997318419368
348.0,0.43333246538884596,0.18750047232175435,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750009446435087,0.01625000838655178,0.013000006709241424,0.012999973961665379
348.8,0.43333249060964013,0.18750045858438136,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750009171687627,0.01625000814176393,0.013000006513411147,0.012999974718289203
349.6,0.43333251513550525,0.18750044522523027,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500089045046053,0.016250007903695216,0.013000006322956174,0.012999975454065157
350.4,0.43333253896644125,0.18750043224430107,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500086448860217,0.016250007672345634,0.01300000613787651,0.012999976168993238
351.2,0.4333325621024482,0.1875004196415938,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500083928318764,0.016250007447715212,0.01300000595817217,0.012999976863073446
352.0,0.4333325845435261,0.1875004074171084,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037500081483421684,0.016250007229803944,0.013000005783843157,0.012999977536305782
