Time,lck_inactive,lck_active,phosphatase_inactive,phosphatase_active,lck_total,n1,k1,m1,d0,d1,k2,m2,n2,d2,n,r_l,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
1.04,0.0,0.0,0.6061438059311179,0.593856194068882,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00606143805931118,0.0,0.01187712388137764,0.0
1.05,0.0,0.0,0.6062019601255557,0.5937980398744442,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006062019601255558,0.0,0.011875960797488885,0.0
1.06,0.0,0.0,0.6062600967737932,0.5937399032262067,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006062600967737933,0.0,0.011874798064524135,0.0
1.07,0.0,0.0,0.6063182158758305,0.5936817841241695,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060631821587583045,0.0,0.01187363568248339,0.0
1.08,0.0,0.0,0.6063763174316674,0.5936236825683325,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006063763174316675,0.0,0.011872473651366651,0.0
1.09,0.0,0.0,0.6064344014413041,0.5935655985586958,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006064344014413041,0.0,0.011871311971173916,0.0
1.1,0.0,0.0,0.6064924679047405,0.5935075320952594,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006064924679047405,0.0,0.011870150641905188,0.0
1.11,0.0,0.0,0.6065505168219768,0.5934494831780232,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060655051682197685,0.0,0.011868989663560463,0.0
1.12,0.0,0.0,0.6066085481930127,0.5933914518069873,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006066085481930127,0.0,0.011867829036139746,0.0
1.1300000000000001,0.0,0.0,0.6066665620178484,0.5933334379821515,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006066665620178484,0.0,0.011866668759643031,0.0
1.1400000000000001,0.0,0.0,0.6067245582964838,0.5932754417035162,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006067245582964838,0.0,0.011865508834070324,0.0
1.1500000000000001,0.0,0.0,0.6067825370289189,0.593217462971081,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00606782537028919,0.0,0.011864349259421621,0.0
1.16,0.0,0.0,0.6068404982151538,0.5931595017848461,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006068404982151538,0.0,0.011863190035696922,0.0
1.17,0.0,0.0,0.6068984418551885,0.5931015581448115,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006068984418551885,0.0,0.01186203116289623,0.0
1.18,0.0,0.0,0.6069563679490229,0.5930436320509771,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006069563679490229,0.0,0.011860872641019543,0.0
1.19,0.0,0.0,0.6070142764966571,0.5929857235033429,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006070142764966571,0.0,0.011859714470066857,0.0
1.2,0.0,0.0,0.6070721674980909,0.5929278325019091,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006070721674980909,0.0,0.011858556650038182,0.0
1.21,0.0,0.0,0.6071300409533246,0.5928699590466754,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006071300409533246,0.0,0.011857399180933509,0.0
1.22,0.0,0.0,0.6071878968623579,0.5928121031376421,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006071878968623579,0.0,0.011856242062752842,0.0
1.23,0.0,0.0,0.607245735225191,0.592754264774809,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00607245735225191,0.0,0.01185508529549618,0.0
1.24,0.0,0.0,0.6073035560418238,0.5926964439581761,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006073035560418239,0.0,0.011853928879163523,0.0
1.25,0.0,0.0,0.6073613593122564,0.5926386406877435,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006073613593122564,0.0,0.01185277281375487,0.0
1.26,0.0,0.0,0.6074191450364888,0.5925808549635112,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006074191450364887,0.0,0.011851617099270224,0.0
1.27,0.0,0.0,0.6074769132145208,0.5925230867854792,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006074769132145208,0.0,0.011850461735709583,0.0
1.28,0.0,0.0,0.6075346638463526,0.5924653361536474,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006075346638463526,0.0,0.011849306723072947,0.0
1.29,0.0,0.0,0.6075923969319842,0.5924076030680158,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006075923969319842,0.0,0.011848152061360315,0.0
1.3,0.0,0.0,0.6076501124714154,0.5923498875285845,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006076501124714155,0.0,0.011846997750571691,0.0
1.31,0.0,0.0,0.6077078104646465,0.5922921895353535,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006077078104646465,0.0,0.01184584379070707,0.0
1.32,0.0,0.0,0.6077654909116773,0.5922345090883226,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006077654909116773,0.0,0.011844690181766454,0.0
1.33,0.0,0.0,0.6078231538125077,0.5921768461874922,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006078231538125077,0.0,0.011843536923749844,0.0
1.34,0.0,0.0,0.607880799167138,0.592119200832862,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00607880799167138,0.0,0.011842384016657239,0.0
1.35,0.0,0.0,0.607938426975568,0.592061573024432,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00607938426975568,0.0,0.01184123146048864,0.0
1.36,0.0,0.0,0.6079960372377978,0.5920039627622021,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006079960372377978,0.0,0.011840079255244043,0.0
1.37,0.0,0.0,0.6080536299538273,0.5919463700461727,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006080536299538273,0.0,0.011838927400923453,0.0
1.3800000000000001,0.0,0.0,0.6081112149374899,0.5918887850625101,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006081112149374899,0.0,0.011837775701250202,0.0
1.3900000000000001,0.0,0.0,0.6081687839690301,0.5918312160309699,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060816878396903005,0.0,0.011836624320619398,0.0
1.4000000000000001,0.0,0.0,0.6082263357580439,0.5917736642419561,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006082263357580438,0.0,0.011835473284839122,0.0
1.41,0.0,0.0,0.6082838703045313,0.5917161296954686,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006082838703045314,0.0,0.011834322593909373,0.0
1.42,0.0,0.0,0.6083413876084927,0.5916586123915073,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006083413876084927,0.0,0.011833172247830146,0.0
1.43,0.0,0.0,0.6083988876699274,0.5916011123300725,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006083988876699274,0.0,0.01183202224660145,0.0
1.44,0.0,0.0,0.608456370488836,0.5915436295111639,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006084563704888361,0.0,0.01183087259022328,0.0
1.45,0.0,0.0,0.6085138360652182,0.5914861639347817,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006085138360652183,0.0,0.011829723278695635,0.0
1.46,0.0,0.0,0.6085712843990742,0.5914287156009258,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006085712843990742,0.0,0.011828574312018517,0.0
1.47,0.0,0.0,0.6086287154904038,0.5913712845095962,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006086287154904038,0.0,0.011827425690191923,0.0
1.48,0.0,0.0,0.6086861293392071,0.5913138706607929,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006086861293392071,0.0,0.011826277413215859,0.0
1.49,0.0,0.0,0.608743525945484,0.591256474054516,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00608743525945484,0.0,0.01182512948109032,0.0
1.5,0.0,0.0,0.6088009053092346,0.5911990946907654,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006088009053092346,0.0,0.011823981893815307,0.0
1.51,0.0,0.0,0.6088582674304589,0.5911417325695411,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006088582674304589,0.0,0.01182283465139082,0.0
1.52,0.0,0.0,0.6089156123091568,0.5910843876908431,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006089156123091568,0.0,0.011821687753816864,0.0
1.53,0.0,0.0,0.6089729399453285,0.5910270600546714,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006089729399453285,0.0,0.011820541201093429,0.0
1.54,0.0,0.0,0.6090302503389738,0.5909697496610261,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060903025033897384,0.0,0.011819394993220522,0.0
1.55,0.0,0.0,0.6090875434900928,0.5909124565099072,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006090875434900928,0.0,0.011818249130198145,0.0
1.56,0.0,0.0,0.6091448193986855,0.5908551806013145,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060914481939868545,0.0,0.01181710361202629,0.0
1.57,0.0,0.0,0.6092020780647518,0.5907979219352482,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006092020780647518,0.0,0.011815958438704963,0.0
1.58,0.0,0.0,0.6092593194882918,0.5907406805117081,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006092593194882918,0.0,0.011814813610234162,0.0
1.59,0.0,0.0,0.6093165436693055,0.5906834563306944,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006093165436693055,0.0,0.011813669126613888,0.0
1.6,0.0,0.0,0.6093737506077929,0.5906262493922071,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006093737506077929,0.0,0.011812524987844143,0.0
1.61,0.0,0.0,0.6094309403037539,0.5905690596962461,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006094309403037539,0.0,0.011811381193924922,0.0
1.62,0.0,0.0,0.6094881127571886,0.5905118872428113,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006094881127571886,0.0,0.011810237744856227,0.0
1.6300000000000001,0.0,0.0,0.609545267968097,0.5904547320319029,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006095452679680971,0.0,0.011809094640638059,0.0
1.6400000000000001,0.0,0.0,0.6096024059364792,0.5903975940635208,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006096024059364792,0.0,0.011807951881270415,0.0
1.6500000000000001,0.0,0.0,0.6096595266623349,0.590340473337665,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006096595266623349,0.0,0.0118068094667533,0.0
1.6600000000000001,0.0,0.0,0.6097166301456644,0.5902833698543356,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097166301456644,0.0,0.011805667397086713,0.0
1.67,0.0,0.0,0.6097737163864674,0.5902262836135326,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097737163864674,0.0,0.011804525672270652,0.0
1.68,0.0,0.0,0.6098307853847442,0.5901692146152557,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006098307853847442,0.0,0.011803384292305114,0.0
1.69,0.0,0.0,0.6098878371404947,0.5901121628595053,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006098878371404947,0.0,0.011802243257190106,0.0
1.7,0.0,0.0,0.6099448716537188,0.5900551283462812,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060994487165371885,0.0,0.011801102566925624,0.0
1.71,0.0,0.0,0.6100018889244165,0.5899981110755834,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006100018889244166,0.0,0.011799962221511669,0.0
1.72,0.0,0.0,0.6100588889525881,0.5899411110474119,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006100588889525881,0.0,0.011798822220948238,0.0
1.73,0.0,0.0,0.6101158717382332,0.5898841282617667,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006101158717382332,0.0,0.011797682565235335,0.0
1.74,0.0,0.0,0.6101728372813521,0.5898271627186479,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006101728372813521,0.0,0.011796543254372958,0.0
1.75,0.0,0.0,0.6102297855819446,0.5897702144180553,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102297855819446,0.0,0.011795404288361106,0.0
1.76,0.0,0.0,0.6102867166400108,0.5897132833599892,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102867166400108,0.0,0.011794265667199783,0.0
1.77,0.0,0.0,0.6103436304555506,0.5896563695444493,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103436304555506,0.0,0.011793127390888987,0.0
1.78,0.0,0.0,0.6104005270285642,0.5895994729714358,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104005270285642,0.0,0.011791989459428717,0.0
1.79,0.0,0.0,0.6104574063590513,0.5895425936409486,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104574063590514,0.0,0.011790851872818973,0.0
1.8,0.0,0.0,0.6105142684470123,0.5894857315529877,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006105142684470123,0.0,0.011789714631059753,0.0
1.81,0.0,0.0,0.6105711132924468,0.5894288867075531,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006105711132924469,0.0,0.011788577734151063,0.0
1.82,0.0,0.0,0.6106279408953551,0.5893720591046449,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006106279408953551,0.0,0.011787441182092897,0.0
1.83,0.0,0.0,0.610684751255737,0.589315248744263,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00610684751255737,0.0,0.01178630497488526,0.0
1.84,0.0,0.0,0.6107415443735926,0.5892584556264073,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006107415443735926,0.0,0.011785169112528146,0.0
1.85,0.0,0.0,0.6107983202489219,0.5892016797510781,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006107983202489219,0.0,0.01178403359502156,0.0
1.86,0.0,0.0,0.6108550788817249,0.5891449211182751,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108550788817248,0.0,0.011782898422365502,0.0
1.87,0.0,0.0,0.6109118202720014,0.5890881797279985,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006109118202720015,0.0,0.011781763594559971,0.0
1.8800000000000001,0.0,0.0,0.6109685444197517,0.5890314555802483,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061096854441975166,0.0,0.011780629111604966,0.0
1.8900000000000001,0.0,0.0,0.6110252513249756,0.5889747486750243,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006110252513249757,0.0,0.011779494973500487,0.0
1.9000000000000001,0.0,0.0,0.6110819409876733,0.5889180590123266,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006110819409876733,0.0,0.011778361180246532,0.0
1.9100000000000001,0.0,0.0,0.6111386134078447,0.5888613865921553,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006111386134078447,0.0,0.011777227731843105,0.0
1.92,0.0,0.0,0.6111952685854897,0.5888047314145103,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006111952685854897,0.0,0.011776094628290205,0.0
1.93,0.0,0.0,0.6112519065206083,0.5887480934793916,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006112519065206084,0.0,0.011774961869587833,0.0
1.94,0.0,0.0,0.6113085272132007,0.5886914727867992,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006113085272132008,0.0,0.011773829455735985,0.0
1.95,0.0,0.0,0.6113651306632667,0.5886348693367333,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061136513066326675,0.0,0.011772697386734665,0.0
1.96,0.0,0.0,0.6114217168708065,0.5885782831291935,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006114217168708065,0.0,0.01177156566258387,0.0
1.97,0.0,0.0,0.6114782858358198,0.5885217141641802,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006114782858358198,0.0,0.011770434283283605,0.0
1.98,0.0,0.0,0.6115348375583068,0.5884651624416931,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006115348375583069,0.0,0.011769303248833863,0.0
1.99,0.0,0.0,0.6115913720382676,0.5884086279617323,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006115913720382677,0.0,0.011768172559234647,0.0
2.0,0.0,0.0,0.611647889275702,0.5883521107242979,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00611647889275702,0.0,0.011767042214485959,0.0
2.0100000000000002,0.0,0.0,0.6117043892706101,0.5882956107293899,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006117043892706101,0.0,0.011765912214587797,0.0
2.02,0.0,0.0,0.6117608720229919,0.5882391279770081,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006117608720229919,0.0,0.011764782559540162,0.0
2.0300000000000002,0.0,0.0,0.6118173375328473,0.5881826624671527,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006118173375328473,0.0,0.011763653249343054,0.0
2.04,0.0,0.0,0.6118737858001764,0.5881262141998236,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006118737858001764,0.0,0.011762524283996472,0.0
2.05,0.0,0.0,0.6119302168249792,0.5880697831750208,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006119302168249792,0.0,0.011761395663500415,0.0
2.06,0.0,0.0,0.6119866306072557,0.5880133693927443,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006119866306072557,0.0,0.011760267387854887,0.0
2.07,0.0,0.0,0.6120430271470058,0.5879569728529942,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006120430271470058,0.0,0.011759139457059885,0.0
