Time,OCT4_Gene,NANOG_Gene,SOX2_Gene,targetGene,degradation,p53,A,OCT4,SOX2,NANOG,OCT4_SOX2,Protein,eta1,a1,a2,a3,f,b1,b2,b3,gamma1,eta5,e1,e2,f2,f1,f3,gamma2,k1c,k2c,k3c,eta3,c1,c2,c3,d1,d2,d3,gamma3,g1,eta7,h1,h2,gamma4,compartment,J0,J1,J2,J3,J4,J5,J6,J7,J8,J9
8.02,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258795598816325,7.258795598816321,0.005656235309291798,0.5267948804896342,0.3187592000882686,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795100190474,7.258795598816325,0.0056629157503037845,0.005656235309291798,2.633978882389272,2.633974402448171,9.892795100190474,7.258795598816321,0.04782660543453608,0.003187592000882686
8.03,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258795810123941,7.258795810123939,0.005656301728986359,0.5267949270157969,0.3192055678307348,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89279511727608,7.258795810123941,0.005662919738261295,0.005656301728986359,2.6339790357266275,2.6339746350789843,9.89279511727608,7.258795810123939,0.04782660812052758,0.003192055678307348
8.040000000000001,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258796018173771,7.2587960181737685,0.005656367529359158,0.5267949727869576,0.31965189096323926,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795134201464,7.258796018173771,0.005662923685644434,0.005656367529359158,2.633979186699982,2.633974863934788,9.892795134201464,7.2587960181737685,0.047826610752463965,0.0031965189096323926
8.05,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258796222960787,7.258796222960785,0.0056564327163253925,0.5267950178013041,0.3200981694904192,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795150968126,7.258796222960787,0.005662927592745476,0.0056564327163253925,2.6339793353056877,2.6339750890065208,9.892795150968126,7.258796222960785,0.0478266133300465,0.003200981694904192
8.06,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258796424478728,7.258796424478727,0.005656497295754601,0.5267950620567947,0.32054440341692364,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795167577559,7.258796424478728,0.005662931459851874,0.005656497295754601,2.633979481539201,2.6339753102839736,9.892795167577559,7.258796424478727,0.04782661585295683,0.0032054440341692365
8.07,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258796622720131,7.25879662272013,0.005656561273471479,0.5267951055511678,0.3209905927474125,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89279518403125,7.258796622720131,0.0056629352872464,0.005656561273471479,2.6339796253951078,2.633975527755839,9.89279518403125,7.25879662272013,0.047826618320857696,0.0032099059274741247
8.08,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258796817676369,7.258796817676369,0.0056566246552566994,0.5267951482819501,0.32143673748655616,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89279520033066,7.258796817676369,0.005662939075207267,0.0056566246552566994,2.633979766867147,2.6339757414097504,9.89279520033066,7.258796817676369,0.047826620733393735,0.0032143673748655614
8.09,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258797009337687,7.2587970093376875,0.005656687446847734,0.5267951902464658,0.3218828376390354,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795216477246,7.258797009337687,0.005662942824008288,0.005656687446847734,2.6339799059482414,2.633975951232329,9.892795216477246,7.2587970093376875,0.04782662309019229,0.003218828376390354
8.1,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.2587971976932355,7.258797197693236,0.005656749653939678,0.526795231441846,0.32232889320954067,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795232472462,7.2587971976932355,0.005662946533918995,0.005656749653939678,2.633980042630517,2.63397615720923,9.892795232472462,7.258797197693236,0.047826625390864255,0.003223288932095407
8.11,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258797382731108,7.258797382731109,0.005656811282186067,0.5267952718650368,0.3227749042027717,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795248317729,7.258797382731108,0.005662950205204789,0.005656811282186067,2.6339801769053346,2.6339763593251844,9.892795248317729,7.258797382731109,0.04782662763500469,0.003227749042027717
8.120000000000001,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258797564438376,7.258797564438378,0.005656872337199699,0.5267953115128088,0.32322087062343735,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89279526401448,7.258797564438376,0.005662953838127067,0.005656872337199699,2.6339803087633133,2.633976557564044,9.89279526401448,7.258797564438378,0.0478266298221938,0.0032322087062343734
8.13,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258797742801124,7.258797742801127,0.0056569328245534576,0.5267953503817656,0.32366679247625463,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795279564124,7.258797742801124,0.00566295743294337,0.0056569328245534576,2.633980438194354,2.633976751908828,9.892795279564124,7.258797742801127,0.04782663195199762,0.0032366679247625464
8.14,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258797917804486,7.258797917804489,0.00565699274978113,0.526795388468353,0.324112669765949,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795294968064,7.258797917804486,0.005662960989907509,0.00565699274978113,2.63398056518767,2.633976942341765,9.892795294968064,7.258797917804489,0.04782663402396878,0.00324112669765949
8.15,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.25879808943268,7.258798089432682,0.005657052118378231,0.5267954257688681,0.3245585024972534,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795310227694,7.25879808943268,0.005662964509269713,0.005657052118378231,2.633980689731808,2.6339771288443403,9.892795310227694,7.258798089432682,0.04782663603764735,0.0032455850249725336
8.16,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258798257669043,7.258798257669047,0.00565711093580282,0.5267954622794676,0.3250042906749081,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795325344393,7.258798257669043,0.005662967991276758,0.00565711093580282,2.633980811814679,2.633977311397338,9.892795325344393,7.258798257669047,0.04782663799256163,0.003250042906749081
8.17,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.2587984224960715,7.258798422496075,0.005657169207476326,0.5267954979961773,0.3254500343036602,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795340319532,7.2587984224960715,0.00566297143617211,0.005657169207476326,2.633980931423578,2.6339774899808868,9.892795340319532,7.258798422496075,0.04782663988822889,0.003254500343036602
8.18,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.25879858389545,7.258798583895453,0.005657226938784369,0.5267955329149007,0.32589573338826316,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795355154481,7.25879858389545,0.005662974844196058,0.005657226938784369,2.633981048545216,2.633977664574503,9.892795355154481,7.258798583895453,0.047826641724156176,0.003258957333882632
8.19,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258798741848091,7.258798741848095,0.005657284135077578,0.526795567031428,0.32634138793347656,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795369850587,7.258798741848091,0.005662978215585855,0.005657284135077578,2.6339811631657413,2.63397783515714,9.892795369850587,7.258798741848095,0.047826643499841115,0.0032634138793347658
8.2,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258798896334169,7.258798896334173,0.005657340801672411,0.5267956003414452,0.3267869979440655,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795384409196,7.258798896334169,0.005662981550575854,0.005657340801672411,2.633981275270768,2.6339780017072263,9.892795384409196,7.258798896334173,0.04782664521477267,0.0032678699794406554
8.21,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258799049777679,7.258799049777681,0.005657396925901837,0.5267956334282982,0.32723256339690243,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795398828737,7.258799049777679,0.005662984854656027,0.005657396925901837,2.633981386619239,2.633978167141491,9.892795398828737,7.258799049777681,0.0478266469219296,0.0032723256339690244
8.22,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258799204005686,7.2587992040056895,0.0056574524994446275,0.526795666731883,0.327678084275669,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795413108338,7.258799204005686,0.005662988132031132,0.0056574524994446275,2.6339814985369485,2.633978333659415,9.892795413108338,7.2587992040056895,0.04782664866123463,0.0032767808427566904
8.23,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.2587993555120995,7.258799355512103,0.005657507553104695,0.5267956994098757,0.32812356062490866,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89279542725346,7.2587993555120995,0.005662991375432674,0.005657507553104695,2.6339816084797354,2.6339784970493785,9.89279542725346,7.258799355512103,0.04782665035590328,0.0032812356062490865
8.24,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258799504323421,7.258799504323425,0.005657562091710819,0.5267957314693958,0.32856899244884635,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795441265362,7.258799504323421,0.005662994585190007,0.005657562091710819,2.633981716466829,2.6339786573469794,9.892795441265362,7.258799504323425,0.04782665200646834,0.0032856899244884637
8.25,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258799650467192,7.258799650467195,0.0056576161200499585,0.5267957629178882,0.32901437975169223,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795455145285,7.258799650467192,0.0056629977616337234,0.0056576161200499585,2.6339818225182148,2.633978814589441,9.892795455145285,7.258799650467195,0.04782665361349301,0.0032901437975169224
8.26,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258799793972053,7.258799793972057,0.005657669642867906,0.5267957937631372,0.32945972253764105,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795468894455,7.258799793972053,0.005663000905095824,0.005657669642867906,2.6339819266546747,2.6339789688156863,9.892795468894455,7.258799793972057,0.04782665517757205,0.0032945972253764105
8.27,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258799934867805,7.25879993486781,0.005657722664869939,0.5267958240132814,0.3299050208108714,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795482514106,7.258799934867805,0.005663004015909924,0.005657722664869939,2.6339820288978313,2.633979120066407,9.892795482514106,7.25879993486781,0.047826656699333135,0.0032990502081087143
8.28,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258800073185466,7.25880007318547,0.005657775190721478,0.5267958536768275,0.33035027457554517,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795496005451,7.258800073185466,0.005663007094411419,0.005657775190721478,2.633982129270191,2.633979268384137,9.892795496005451,7.25880007318547,0.04782665817943812,0.0033035027457554516
8.290000000000001,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258800208957326,7.2588002089573305,0.005657827225048735,0.5267958827626651,0.3307954838358066,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89279550936969,7.258800208957326,0.005663010140937686,0.005657827225048735,2.6339822277951854,2.6339794138133255,9.89279550936969,7.2588002089573305,0.04782665961858434,0.003307954838358066
8.3,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258800342217011,7.2588003422170155,0.005657878772439372,0.5267959112800809,0.3312406485957818,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795522608031,7.258800342217011,0.005663013155828261,0.005657878772439372,2.6339823244972114,2.633979556400404,9.892795522608031,7.2588003422170155,0.04782666101750585,0.0033124064859578178
8.31,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258800472999539,7.2588004729995435,0.005657929837443154,0.526795939238773,0.331685768859578,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795535721651,7.258800472999539,0.00566301613942503,0.005657929837443154,2.6339824194016797,2.633979696193865,9.892795535721651,7.2588004729995435,0.047826662376974756,0.00331685768859578
8.32,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258800601341377,7.25880060134138,0.005657980424572598,0.5267959666488659,0.3321308446312831,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795548711735,7.258800601341377,0.0056630190920724174,0.005657980424572598,2.633982512535049,2.633979833244329,9.892795548711735,7.25880060134138,0.04782666369780252,0.003321308446312831
8.33,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258800727280499,7.258800727280502,0.005658030538303636,0.526795993520924,0.3325758759149646,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89279556157946,7.258800727280499,0.005663022014117566,0.005658030538303636,2.633982603924875,2.63397996760462,9.89279556157946,7.258800727280502,0.04782666498084118,0.003325758759149646
8.34,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258800850856448,7.258800850856452,0.0056580801830762575,0.5267960198659666,0.33302086271466924,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795574325984,7.258800850856448,0.005663024905910525,0.0056580801830762575,2.6339826935998505,2.633980099329833,9.892795574325984,7.258800850856452,0.04782666622698464,0.0033302086271466925
8.35,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258800972110393,7.2588009721103965,0.005658129363295174,0.5267960456954821,0.33346580503442214,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89279558695247,7.258800972110393,0.005663027767804446,0.005658129363295174,2.6339827815898453,2.6339802284774105,9.89279558695247,7.2588009721103965,0.047826667437170046,0.0033346580503442213
8.36,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258801091085184,7.2588010910851875,0.005658178083330466,0.5267960710214425,0.33391070287822616,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795599460067,7.258801091085184,0.005663030600155748,0.005658178083330466,2.633982867925953,2.6339803551072127,9.892795599460067,7.2588010910851875,0.04782666861237897,0.0033391070287822617
8.370000000000001,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258801207825415,7.258801207825418,0.005658226347518237,0.5267960958563176,0.3343555562500614,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795611849905,7.258801207825415,0.005663033403324327,0.005658226347518237,2.63398295264053,2.633980479281588,9.892795611849905,7.258801207825418,0.04782666975363873,0.003343555562500614
8.38,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258801322377478,7.258801322377481,0.005658274160161272,0.5267961202130896,0.33480036515388417,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795624123137,7.258801322377478,0.005663036177673729,0.005658274160161272,2.633983035767239,2.6339806010654483,9.892795624123137,7.258801322377481,0.047826670862023704,0.003348003651538842
8.39,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258801434789626,7.258801434789629,0.005658321525529688,0.5267961441052672,0.33524512959362657,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89279563628088,7.258801434789626,0.00566303892357134,0.005658321525529688,2.6339831173410926,2.633980720526336,9.89279563628088,7.258801434789629,0.04782667193865652,0.0033524512959362657
8.4,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.2588015451120285,7.258801545112031,0.005658368447861587,0.5267961675469005,0.33568984957319586,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89279564832426,7.2588015451120285,0.005663041641388572,0.005658368447861587,2.633983197398493,2.6339808377345024,9.89279564832426,7.258801545112031,0.0478266729847095,0.0033568984957319586
8.41,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258801653396828,7.258801653396831,0.005658414931363711,0.5267961905525949,0.3361345250964736,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795660254391,7.258801653396828,0.005663044331501048,0.005658414931363711,2.6339832759772754,2.6339809527629745,9.892795660254391,7.258801653396831,0.04782667400140581,0.0033613452509647364
8.42,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258801759698205,7.2588017596982075,0.005658460980212095,0.5267962131375254,0.33657915616731504,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795672072381,7.258801759698205,0.00566304699428879,0.005658460980212095,2.6339833531167516,2.6339810656876272,9.892795672072381,7.2588017596982075,0.04782667499002076,0.0033657915616731506
8.43,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258801864072428,7.2588018640724306,0.005658506598552726,0.526796235317452,0.3370237427895485,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795683779335,7.258801864072428,0.005663049630136406,0.005658506598552726,2.6339834288577513,2.63398117658726,9.892795683779335,7.2588018640724306,0.047826675951883196,0.003370237427895485
8.44,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258801966577917,7.25880196657792,0.005658551790502187,0.5267962571087328,0.3374682849669746,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89279569537635,7.258801966577917,0.005663052239433277,0.005658551790502187,2.633983503242664,2.6339812855436637,9.89279569537635,7.25880196657792,0.047826676888376635,0.0033746828496697464
8.45,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258802067275303,7.2588020672753055,0.0056585965601483185,0.5267962785283389,0.3379127827033656,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795706864517,7.258802067275303,0.005663054822573737,0.0056585965601483185,2.633983576315483,2.6339813926416946,9.892795706864517,7.2588020672753055,0.04782667780094065,0.003379127827033656
8.46,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.258802166227481,7.2588021662274835,0.005658640911550871,0.5267962995938691,0.338357236002465,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892795718244924,7.258802166227481,0.005663057379957266,0.005658640911550871,2.6339836481218457,2.633981497969345,9.892795718244924,7.2588021662274835,0.04782667869107212,0.00338357236002465
