Time,TGFbR,TGFb_TGFbR,TGFb_TGFbR_P,I_Smad_TGFb_TGFbR_P,Smad,Smad_P,CoSmad,Smad_P_Smad_P,Smad_P_CoSmad,I_Smad_mRNA2,I_Smad,Smad_N,Smad_P_Smad_P_N,Smad_P_N,Smad_P_CoSmad_N,CoSmad_N,I_Smad_mRNA1,TGFb,h,k1,k2,k3,k4,k7,k8,k9,k10,k11,k12,k13,k5,k6,k14,k15,k16,k17,k18,k19,c,n,extracellular,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29
3.89,1006.5766704260801,1.9464175889525472,1.476911984967233,3.523471958126636e-24,6980.94622686423,0.136578868070677,11960.575320322268,5.675979395912576e-10,8.55696296941304e-05,1.3413804342381962e-18,1.7460726611364684e-20,82043.50788941418,2.0399964106330791e-13,0.001452467287887847,8.121467318860654e-06,135090.67655832708,4.4168063134715665e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019966351627475228,2.032680928258426,1.450470387287438,0.0065220433256153,3.256245254446272e-23,1.0454141299761728e-28,0.221721778916397,72.60184075938798,61.53263091706064,2.1966699810803206e-09,1.2049536659582807e-11,0.00019236824212810177,1.8165576687766941e-06,124.38998333135159,101.31800741874531,3.0282485273072776e-13,0.0014204202279350408,1.0893504659158854e-06,4.565310883441245e-08,2.3820463521360693e-06,1.0801465458607504e-13,1.8829166870143323e-15,1.0046197176299914e-05,7.496114335308384e-08,1.2474485860854478e-15,9.451965510829152e-18,2.48356587399202e-22,1.3389659494565674e-19,1.654578453692917e-23
3.9,1006.5679195866401,1.9488864506853623,1.4831939626745152,3.6675714078373045e-24,6980.897135101193,0.13753789811567627,11960.47500919623,5.771617049440822e-10,8.640080837892267e-05,1.3830673518666602e-18,1.805129356425653e-20,82043.6185785687,2.0812498401930514e-13,0.0014665862465936632,8.22212158659986e-06,135090.9072719046,4.542200795588301e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01999167721113045,2.032663256813261,1.452310183050732,0.006549784539170659,3.3806986375551996e-23,1.088168436705328e-28,0.22266329654635317,72.6013302050524,61.53271393392652,2.227627461712882e-09,1.2252565834257922e-11,0.00019371738953875576,1.8342027610761492e-06,124.38894009564079,101.31818045392846,3.0792731282176674e-13,0.0014303941404030331,1.0999396849452475e-06,4.609655928632282e-08,2.4052014444136075e-06,1.1012481119732169e-13,1.9209936024981866e-15,1.0143870292215561e-05,7.589018224431671e-08,1.2795062337856136e-15,9.720309702558964e-18,2.560749201981121e-22,1.3805778306333003e-19,1.7105405781489485e-23
3.91,1006.5591689339632,1.9513472602793793,1.4894838057574085,3.817061022540696e-24,6980.848041822832,0.13850097504241332,11960.374703352387,5.868599106222193e-10,8.723778634337962e-05,1.4259326541844507e-18,1.8660088821090335e-20,82043.72926178767,2.1232260562059978e-13,0.0014808038454238585,8.32375111003222e-06,135091.13797331875,4.670807320286433e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02001692019594587,2.0326455857452452,1.4541439783601935,0.0065775604862247155,3.509535767269635e-23,1.1325220053878245e-28,0.22360598163863485,72.60081963495745,61.53279694634075,2.2589335655274573e-09,1.2458449042599093e-11,0.00019507221422386775,1.8519709662836058e-06,124.38789691486481,101.31835347998907,3.1310149951516645e-13,0.0014404101404410985,1.1106028840678938e-06,4.654310376991989e-08,2.428518306495128e-06,1.1227033746545082e-13,1.959737649878136e-15,1.0242226001591063e-05,7.682822274559739e-08,1.3122993078554412e-15,9.995527665412966e-18,2.6401143092225103e-22,1.4233659754069185e-19,1.76823001668652e-23
3.92,1006.5504184676893,1.9538000442907613,1.4957814880199112,3.972118609905541e-24,6980.798947024129,0.13946810371112647,11960.274402790432,5.966940655073285e-10,8.808058773627582e-05,1.470006120139714e-18,1.9287614297826294e-20,82043.83993907101,2.1659357691193702e-13,0.0014951204963990108,8.426362669940144e-06,135091.3686625702,4.802699010415453e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02004208085433463,2.0326279150536517,1.4559717930054754,0.006605371051095927,3.642896623491332e-23,1.1785275915589738e-28,0.22454983023495567,72.60030904905094,61.53287995430326,2.290591205959082e-09,1.2667218316655077e-11,0.0001964327228871878,1.8698627970533994e-06,124.38685378902049,101.31852649692765,3.1834821782946994e-13,0.0014504682785957152,1.121340372299258e-06,4.699275516905788e-08,2.4519976140943777e-06,1.1445172729612413e-13,1.999158714897179e-15,1.034126715770899e-05,7.777532744354753e-08,1.3458426473459492e-15,1.027777588228907e-17,2.72171633143868e-22,1.4673601091234623e-19,1.8276943308620194e-23
3.93,1006.5416681874595,1.9562448291886407,1.502086983351876,4.132945372684086e-24,6980.749850700084,0.14043928896474042,11960.174107510065,6.066656913858379e-10,8.892923673297372e-05,1.5153186743610162e-18,1.9934401504450896e-20,82043.95061041859,2.2093898162806393e-13,0.0015095366120028522,8.529963075234678e-06,135091.59933965953,4.937950901630211e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.020067159457817077,2.032610244737756,1.457793646711375,0.006633216118481884,3.780928497969565e-23,1.2262448920753682e-28,0.22549483839002502,72.59979844728086,61.53296295781394,2.3226033118883982e-09,1.2878905962429953e-11,0.00019779892220786628,1.8878787666042992e-06,124.38581071810468,101.31869950474464,3.236682796681722e-13,0.0014605686052333003,1.1321524590021391e-06,4.744552638177614e-08,2.4756400436846776e-06,1.1666948008842494e-13,2.03926680042703e-15,1.0440996617074503e-05,7.873155918441607e-08,1.3801513495593781e-15,1.0567214929488652e-17,2.8056125255794216e-22,1.5125911007471663e-19,1.8889838865617667e-23
3.94,1006.5329180929159,1.9586816413596606,1.5084002657245266,4.299895969304615e-24,6980.70075284571,0.1414145356297865,11960.073817510987,6.167763256634971e-10,8.978375753363833e-05,1.5619058612236711e-18,2.0601136305604112e-20,82044.06127583027,2.2535991431036733e-13,0.001524052605152627,8.634559163580573e-06,135091.83000458742,5.076643259187279e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0200921562770674,2.0325925747968348,1.459609559141219,0.006661095573439509,3.9238098792366066e-23,1.2757791340926791e-28,0.2264410021708739,72.59928782959538,61.533045956872705,2.3549728276988296e-09,1.3093544617510379e-11,0.00019917081884175122,1.9060193886816081e-06,124.38476770211426,101.31887250344057,3.2906250526798893e-13,0.0014707111705497796,1.1430394538644702e-06,4.7901430319346725e-08,2.499446272450308e-06,1.1892410077555246e-13,2.0800720090846905e-15,1.0541417239210356e-05,7.96969810798487e-08,1.4152407740225001e-15,1.0864016574660776e-17,2.8918687020556273e-22,1.5590944306734683e-19,1.9521636763190452e-23
3.95,1006.5241681837017,1.9611105070999069,1.5147213091984195,4.4732235574026274e-24,6980.651653456043,0.14239384851476583,11959.973532792892,6.270275162290223e-10,9.064417436641811e-05,1.6098010614784976e-18,2.128841473043561e-20,82044.17193530599,2.2985748436627795e-13,0.0015386688892518323,8.740157800257124e-06,135092.06065735448,5.218855138748447e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.020117071581830844,2.0325749052301676,1.4614195498908504,0.0066890093014202205,4.071704368503223e-23,1.3272054294813594e-28,0.22738831765805045,72.59877719594284,61.53312895147949,2.3877027132490743e-09,1.3311167142025913e-11,0.00020054841941908355,1.92428517762469e-06,124.38372474104607,101.31904549301586,3.34531720458508e-13,0.0014808960245535645,1.1540016669388742e-06,4.836047990797139e-08,2.5234169783730047e-06,1.2121609987847514e-13,2.1215845807007456e-15,1.0642531887021711e-05,8.067165649637325e-08,1.4511265459165948e-15,1.1168349996921676e-17,2.9805466653274386e-22,1.606903419567836e-19,2.0172901798560778e-23
3.96,1006.5154184594617,1.9635314526175875,1.5210500879207978,4.653153003034755e-24,6980.602552526134,0.14337723241069122,11959.873253355478,6.374208230094621e-10,9.151051148639355e-05,1.659037451935272e-18,2.1996813257368023e-20,82044.2825888456,2.34432815064995e-13,0.0015533858781727537,8.846765878522453e-06,135092.29129796135,5.364666263102139e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.020141905640951214,2.0325572360370368,1.463223638490626,0.006716957188258243,4.224773825905778e-23,1.3805904960004116e-28,0.22833678094522172,72.59826654627179,61.5332119416342,2.4207959439167253e-09,1.353180665166787e-11,0.00020193173054526174,1.9426766483446484e-06,124.38268183489696,101.31921847347101,3.4007675749200825e-13,0.0014911232170711887,1.1650394086295654e-06,4.8822688088220685e-08,2.547552840203316e-06,1.235459935491347e-13,2.1638148830499038e-15,1.0744343426675362e-05,8.165564905876225e-08,1.4878245600424965e-15,1.1480385803038576e-17,3.0717078422581557e-22,1.6560511845217885e-19,2.0844180242681937e-23
3.97,1006.5066689198414,1.96594450403447,1.5273865761241772,4.839916225426943e-24,6980.553450051051,0.1443646920913783,11959.77297919844,6.479578187535067e-10,9.238279317501529e-05,1.7096489564902004e-18,2.2726922816002765e-20,82044.393236449,2.390870431184302e-13,0.0015682039862471165,8.954390319804206e-06,135092.5219264087,5.514157939674212e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.020166658722385593,2.0325395672167277,1.465021844406487,0.006744939120164366,4.3831848551903447e-23,1.4360031440841737e-28,0.2292863881389613,72.59775588053093,61.533294927336755,2.4542555106339055e-09,1.3755496534318193e-11,0.00020332075880125281,1.9611943163123994e-06,124.38163898366378,101.31939144480653,3.456984554613709e-13,0.0015013927977503344,1.1761529896853374e-06,4.9288067814734154e-08,2.571854537445271e-06,1.2591430361504494e-13,2.2067734079831106e-15,1.084685472753511e-05,8.264902265179282e-08,1.5253509847785398e-15,1.1800297990902813e-17,3.165415042941606e-22,1.706571588368518e-19,2.153603206044422e-23
3.98,1006.4979195644878,1.9683496873861661,1.5337307481260614,5.0337523816582e-24,6980.50434602588,0.145356232313502,11959.672710321476,6.586400890978698e-10,9.326104373999524e-05,1.761670260548618e-18,2.347934909774447e-20,82044.50387811605,2.438213188056316e-13,0.0015831236282642556,9.063038073728945e-06,135092.7525426971,5.667413087359137e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.020191331093207292,2.0325218987685267,1.4668141870401707,0.006772954983724687,4.547108926714213e-23,1.4935143316379878e-28,0.2302371353587058,72.59724519866916,61.53337790858704,2.488084419915088e-09,1.3982270451458677e-11,0.00020471551074367276,1.979838697556359e-06,124.38059618734334,101.31956440702282,3.513976603354955e-13,0.0015117048160604208,1.1873427211981916e-06,4.9756632056162263e-08,2.596322750353379e-06,1.2832155762527134e-13,2.25047077257598e-15,1.0950068662149114e-05,8.365184142051815e-08,1.563722266031003e-15,1.2128264006948553e-17,3.261732487405766e-22,1.7584992540796304e-19,2.224903120502266e-23
3.99,1006.4891703930489,1.9707470286224151,1.5400825783286645,5.2349080550304716e-24,6980.4552404457245,0.14635185781665339,11959.572446724285,6.69469232633787e-10,9.414528751519896e-05,1.8151368256706652e-18,2.4254712871727387e-20,82044.61451384668,2.4863680609802123e-13,0.001598145219469303,9.172716118151465e-06,135092.98314682717,5.824516263716547e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02021592301960873,2.032504230691723,1.4686006857294236,0.006801004665899382,4.716722503148781e-23,1.553197219927541e-28,0.23118901873671308,72.59673450063553,61.53346088538501,2.522285693884807e-09,1.4212162339582663e-11,0.000206115992904868,1.9986103086601583e-06,124.37955344593256,101.31973736012039,3.5717522499477804e-13,0.001522059321293195,1.1986089146019772e-06,5.022839379510895e-08,2.6209581599296567e-06,1.3076828889664443e-13,2.294917720284736e-15,1.1053988106237388e-05,8.466416977053802e-08,1.6029551312304909e-15,1.246446480435341e-17,3.3607258327292366e-22,1.8118695793844579e-19,2.298376591724887e-23
4.0,1006.4804214051741,1.973136553607368,1.5464420412186304,5.443637447173152e-24,6980.406133305702,0.14735157332339593,11959.472188406566,6.804468609736151e-10,9.503554886053744e-05,1.870084904442292e-18,2.505365030610484e-20,82044.72514364074,2.535346827854425e-13,0.0016132691755613706,9.283431459183913e-06,135093.21373879962,5.985553692536481e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02024043476690438,2.032486562985609,1.4703813597482105,0.006829088054021471,4.892207167930391e-23,1.615127230576274e-28,0.2321420344180194,72.5962237863793,61.53354385773056,2.5568623703052435e-09,1.4445206411608874e-11,0.00020752221179299536,2.017509666760349e-06,124.37851075942828,101.31991030409972,3.6303200926664314e-13,0.0015324563625633177,1.209951881671028e-06,5.070336602807393e-08,2.645761447920648e-06,1.3325503656020299e-13,2.3401251221096343e-15,1.115861593867926e-05,8.568607236826752e-08,1.6430665933746195e-15,1.2809084902028069e-17,3.4624622005749033e-22,1.8667187516142957e-19,2.3740839030064944e-23
4.01,1006.4716726005134,1.9755182881198685,1.5528091113667555,5.660202573931651e-24,6980.35702460095,0.14835538353932223,11959.37193536801,6.915745988175463e-10,9.593185216186013e-05,1.926551555574088e-18,2.5876813294766075e-20,82044.83576749814,2.58516140603027e-13,0.0016284959126917466,9.395191131224861e-06,135093.44431861505,6.15061329177706e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.020264866599533613,2.032468895649477,1.472156228306926,0.006857205035795591,5.07374975650685e-23,1.679382103685521e-28,0.2330961785603977,72.59571305584988,61.53362682562361,2.5918175026037055e-09,1.468143715829769e-11,0.00020893417389210284,2.036537289544129e-06,124.3774681278273,101.32008323896129,3.689688799611373e-13,0.0015428959888089512,1.22137193451881e-06,5.118156176539562e-08,2.6707332968144643e-06,1.3578234560787072e-13,2.386103977765939e-15,1.126395504150091e-05,8.671761414120547e-08,1.684073955117461e-15,1.3162312444402908e-17,3.5670102051454237e-22,1.9230837627740542e-19,2.4520868278120328e-23
4.02,1006.4629239787187,1.9778922578537357,1.5591837634277104,5.884873465089114e-24,6980.307914326622,0.14936329315310976,11959.27168760832,7.028540840204243e-10,9.683422183084775e-05,1.984574659230314e-18,2.672486978954252e-20,82044.94638541873,2.63582385358878e-13,0.0016438258474620964,9.508002196988173e-06,135093.67488627406,6.319784701878078e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02028921878106362,2.032451228682625,1.4739253105526036,0.006885355499296768,5.261542490427382e-23,1.74604195709194e-28,0.23405144733431502,72.59520230899687,61.533709789064055,2.6271541598999623e-09,1.4920889349669586e-11,0.00021035188566220965,2.0556936952470666e-06,124.37642555112652,101.32025616470555,3.7498671090657677e-13,0.0015533782487923413,1.2328693855965724e-06,5.166299403119389e-08,2.695874389837838e-06,1.3835076693936535e-13,2.4328654168624443e-15,1.1370008299862958e-05,8.775886027820083e-08,1.725994812906091e-15,1.3524339262019086e-17,3.6744399815649266e-22,1.9810024248436994e-19,2.5324486612570492e-23
4.03,1006.4541755394422,1.9802584884180425,1.5655659721397648,6.117928367971261e-24,6980.25880247789,0.150375306836577,11959.171445127191,7.142869676586698e-10,9.774268230490573e-05,2.044192932590663e-18,2.759850413796811e-20,82045.05699740241,2.687346370625784e-13,0.0016592593969226661,9.62187174753179e-06,135093.90544177734,6.493159314454116e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02031349157419228,2.03243356208435,1.475688625569125,0.0069135393329692015,5.455783114324828e-23,1.8151893467770728e-28,0.23500783692289107,72.59469154577005,61.53379274805181,2.662875427033485e-09,1.5163598036425902e-11,0.00021177535353938593,2.0749794026508437e-06,124.37538302932278,101.320429081333,3.810863829852535e-13,0.0015639031911004006,1.2444445476919997e-06,5.214767586331331e-08,2.7211854109531722e-06,1.4096085740933988e-13,2.4804207000875987e-15,1.1476778602048059e-05,8.880987622971842e-08,1.7688470611646954e-15,1.3895360932931807e-17,3.7848232146916124e-22,2.0405133853119997e-19,2.6152342521138577e-23
4.04,1006.4454272823382,1.982617005337395,1.5719557123245098,6.359653954984186e-24,6980.209689049938,0.1513914292447388,11959.07120792432,7.258749140973067e-10,9.865725804705767e-05,2.105445945647151e-18,2.849841742665685e-20,82045.16760344907,2.739741300545207e-13,0.0016747969785704938,9.736806902286337e-06,135094.13598512547,6.670830301370785e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.020337685240750997,2.032415895853954,1.4774461923774267,0.006941756425625035,5.656675035839071e-23,1.886909328443808e-28,0.23596534352185583,72.59418076611935,61.5338757025868,2.698984404590538e-09,1.540959855137172e-11,0.00021320458393583186,2.094394931080987e-06,124.37434056241293,101.3206019888441,3.8726878416919503e-13,0.0015744708641452834,1.2560977339278704e-06,5.263562031326621e-08,2.7466670448556098e-06,1.436131798747574e-13,2.528781220403226e-15,1.1584268839448554e-05,8.98707277081029e-08,1.812648896526608e-15,1.4275576844933478e-17,3.8982331683657e-22,2.101656142944986e-19,2.700510035350003e-23
4.05,1006.4366792070613,1.9849678340522128,1.5783529588865863,6.610345535135771e-24,6980.160574037972,0.15241166501586248,11958.970975999408,7.376196010571025e-10,9.957797354583989e-05,2.1683741372387244e-18,2.9425327830363285e-20,82045.27820355857,2.7930211313607113e-13,0.0016904390103476316,9.852814809083689e-06,135094.36651631913,6.852892644207883e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0203618000417076,2.0323982299907395,1.4791980299357088,0.0069700066664431645,5.864427468531735e-23,1.961289520274783e-28,0.23692396333950866,72.5936699699949,61.53395865266893,2.7354842089311847e-09,1.5658926510841228e-11,0.0002146395832399575,2.113940800404635e-06,124.37329815039384,101.32077488723935,3.935348095559853e-13,0.0015850813161649698,1.2678292577607238e-06,5.3126840446176496e-08,2.772319976970116e-06,1.463083032425001e-13,2.5779585042459366e-15,1.1692481906554201e-05,9.094148068784245e-08,1.857418822114746e-15,1.466519025860487e-17,4.014744715097498e-22,2.1644710637916946e-19,2.7883440652052246e-23
4.06,1006.4279313132677,1.9873109999190035,1.5847576868134094,6.870307269591035e-24,6980.111457437211,0.15343601877152288,11958.870749352143,7.495227196818037e-10,0.00010050485331519548,2.2330188313259692e-18,3.0379970966789166e-20,82045.38879773082,2.8471984970055914e-13,0.0017061859106393682,9.96990264418532e-06,135094.59703535892,7.039443164112852e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.020385836237169136,2.0323805644940127,1.4809441571396413,0.006998289944968017,6.079255577842196e-23,2.0384201668876598e-28,0.2378836925966763,72.59315915734699,61.53404159829812,2.7723779722161547e-09,1.591161781612501e-11,0.00021608035781646163,2.133617531028285e-06,124.37225579326228,101.32094777651919,3.9988536140463594e-13,0.0015957345952238378,1.2796394329795262e-06,5.3621349340723096e-08,2.7981448934485637e-06,1.4904680251721166e-13,2.627964212736161e-15,1.1801420700939896e-05,9.202220140583051e-08,1.903175651870789e-15,1.5064408371201504e-17,4.1344343662000316e-22,2.2289993974295825e-19,2.878806048812941e-23
