CoSmad,CoSmad_N,I_Smad,I_Smad_TGFb_TGFbR_P,I_Smad_mRNA1,I_Smad_mRNA2,Smad,Smad_N,Smad_P,Smad_P_CoSmad,Smad_P_CoSmad_N,Smad_P_N,Smad_P_Smad_P,Smad_P_Smad_P_N,TGFb,TGFbR,TGFb_TGFbR,TGFb_TGFbR_P,Time
11992.233828772589,135017.86219346974,1.0093401026217393e-29,2.410906317048845e-35,6.498493723740421e-24,4.149261014280853e-27,6996.272265221687,82008.57081636504,0.0012916048456637875,1.523782772169202e-07,2.7443441855252522e-09,2.5807200258368133e-06,9.41840562546385e-15,5.148349345244937e-19,460.0,1009.3273243797825,0.5962458529228144,0.07642976729494289,0.76
11992.13184956052,135018.09674563876,1.1853998564716878e-29,2.880105592869697e-35,7.500377688817826e-24,4.844247211379419e-27,6996.223281954337,82008.68336143036,0.0013421675186223038,1.6044850792793354e-07,2.928015198413802e-09,2.717419045238403e-06,1.0306036630598582e-14,5.712699594102678e-19,460.0,1009.318489271037,0.6031394374315182,0.07837129153165369,0.77
11992.029875724073,135018.3312854431,1.3857586700247172e-29,3.418293751769066e-35,8.629212614348893e-24,5.6326106503600095e-27,6996.174299991868,82008.79590055742,0.0013940045314174915,1.688322485147158e-07,3.1213457082890124e-09,2.859429779737213e-06,1.1263876678607238e-14,6.329711315965791e-19,460.0,1009.3096545468107,0.6100103764038624,0.08033507678555639,0.78
11991.927907262958,135018.56581288346,1.6129524266262674e-29,4.0328938075955386e-35,9.897535470656306e-24,6.523917932312503e-27,6996.125319319686,82008.9084337464,0.001447130338070345,1.7753733240303098e-07,3.3247082768805993e-09,3.0068850148376144e-06,1.2296421631008126e-14,7.00340223416823e-19,460.0,1009.300820206092,0.6168587445284824,0.08232104937970831,0.79
11991.825944176882,135018.80032796043,1.8697123669715104e-29,4.7319083942040344e-35,1.1318811576632984e-23,7.528461509964566e-27,6996.076339923239,82009.02096099748,0.0015015593434338284,1.8657168068370884e-07,3.5384847000960897e-09,3.1599190245871654e-06,1.3408387820108705e-14,7.738027399568024e-19,460.0,1009.2919862478724,0.6236846162476338,0.08432913588021212,0.8
11991.723986465557,135019.03483067473,2.1599711140021805e-29,5.531143578886214e-35,1.2909896824482328e-23,8.659865437396492e-27,6996.02736178803,82009.13348231085,0.0015573059033735747,1.9594330176495533e-07,3.763066122966912e-09,3.318667565750068e-06,1.460473638717529e-14,8.53817944050988e-19,460.0,1009.2831526711467,0.6304880657580931,0.08635926309532575,0.81
11991.622034128688,135019.26932102692,2.5011826399930054e-29,6.543191993243484e-35,1.4720925973867573e-23,9.966864976155921e-27,6995.978384899608,82009.24599768667,0.001614384325162378,2.0566029061055524e-07,3.998853302946219e-09,3.4832678650769538e-06,1.5890888180914874e-14,9.409913207312329e-19,460.0,1009.2743194749135,0.6372691670131232,0.08841135807352518,0.82
11991.520087165985,135019.50379901772,2.9049996588001974e-29,7.837745973966367e-35,1.6788499827087792e-23,1.1483495098471908e-26,6995.9294092435675,82009.35850712511,0.0016728088672745849,2.157308291404436e-07,4.2462564567957e-09,3.6538586259529638e-06,1.7272406300393125e-14,1.0359006439470036e-18,460.0,1009.2654866581743,0.6440279937214572,0.09048534810450622,0.83
11991.418145577156,135019.73826464778,3.380165222795805e-29,9.462441660693488e-35,1.914272091884001e-23,1.3236559600261952e-26,6995.880434805555,82009.47101062635,0.0017325937396007961,2.261631858171281e-07,4.505695399136228e-09,3.830580021472931e-06,1.8755052643766437e-14,1.1391231519334576e-18,460.0,1009.2566542199336,0.6507646193483694,0.09258116071812753,0.84
11991.316209361912,135019.97271791773,3.9362900906618854e-29,1.14701020899377e-34,2.1816377316638688e-23,1.5255384678466404e-26,6995.831461571266,82009.58350819057,0.0017937531036788024,2.3696571520070277e-07,4.777599692251496e-09,4.0135736869929645e-06,2.0344859527369173e-14,1.2512707691315408e-18,460.0,1009.2478221592,0.6574791171168275,0.09469872368327464,0.85
11991.214278519958,135020.2071588282,4.5839109207668884e-29,1.3919101163048377e-34,2.4845112104500598e-23,1.7571982962053783e-26,6995.782489526442,82009.69599981792,0.001856301072853475,2.481468576414452e-07,5.062408746603125e-09,4.202982714975809e-06,2.2048138880370804e-14,1.372991691785544e-18,460.0,1009.2389904749848,0.6641715600082917,0.09683796500707177,0.86
11991.112353051001,135020.4415873799,5.334550883191916e-29,1.6873742866763492e-34,2.8267599771098794e-23,2.022122427365494e-26,6995.733518656873,82009.8084855086,0.0019202517124361441,2.597151389734145e-07,5.360571920987598e-09,4.3989516498529274e-06,2.387149164807313e-14,1.5049720252739683e-18,460.0,1009.2301591663025,0.6708420207635106,0.09899881293409594,0.87
11991.010432954754,135020.67600357346,6.200782739631721e-29,2.0404656043626152e-34,3.212572964783709e-23,2.3241013260106313e-26,6995.6845489483985,82009.92096526272,0.0019856190398634586,2.716791702090452e-07,5.672548622337072e-09,4.601626482903233e-06,2.5821817406814248e-14,1.6479374742145672e-18,460.0,1009.2213282321711,0.677490571883316,0.10118119594559398,0.88
11990.90851823092,135020.9104074095,7.196294440395804e-29,2.4589205009538e-34,3.646479654229944e-23,2.6672474030181897e-26,6995.635580386903,82010.03343908051,0.0020524170248557377,2.840476472347302e-07,5.99880840516594e-09,4.811154647148367e-06,2.7906324193446056e-14,1.802655086384427e-18,460.0,1009.212497671612,0.6841172856294133,0.10338504275870168,0.89
11990.806608879211,135021.14479888868,8.335957287734478e-29,2.9511916315723913e-34,4.1333698712526605e-23,3.0560141937794676e-26,6995.586612958318,82010.14590696206,0.002120659589574808,2.968293505073874e-07,6.339831070665195e-09,5.027685012264431e-06,3.01325385523522e-14,1.9699350514959752e-18,460.0,1009.2036674836493,0.6907222340251711,0.10561028232566583,0.9
11990.704704899334,135021.37917801167,9.635896714715194e-29,3.526492195238216e-34,4.678514332757357e-23,3.4952162648947147e-26,6995.537646648629,82010.2583689076,0.0021903606087813414,3.1003314475200686e-07,6.696106765446506e-09,5.2513678795101e-06,3.250831580297319e-14,2.150632555869767e-18,460.0,1009.1948376673106,0.6973054888564072,0.10785684383306839,0.91
11990.602806290995,135021.6135447791,1.1113565728874e-28,4.194841929129289e-34,5.287585955980055e-23,3.990049863071137e-26,6995.48868144386,82010.37082491728,0.0022615339099916827,3.236679786601688e-07,7.06813607993801e-09,5.482354976670983e-06,3.504185053080549e-14,2.3456496940449312e-18,460.0,1009.1860082216269,0.7038671216721724,0.11012465670105344,0.92
11990.500913053904,135021.84789919166,1.2787821069867503e-28,4.96711480646592e-34,5.966681945435102e-23,4.5461143200518727e-26,6995.439717330085,82010.48327499122,0.002334193273634179,3.3774288458953126e-07,7.456430146433783e-09,5.720799453020201e-06,3.7741687304841505e-14,2.5559374383681508e-18,460.0,1009.1771791456321,0.7104072037855318,0.11241365058255631,0.93
11990.399025187766,135022.08224124997,1.4679002130350078e-28,5.855088467745455e-34,6.722346672126963e-23,5.169434227403909e-26,6995.390754293427,82010.59571912959,0.0024083524332050117,3.5226697826427863e-07,7.861510736798922e-09,5.966855874295021e-06,4.061673162441706e-14,2.782497667602036e-18,460.0,1009.1683504383633,0.7169258062743435,0.11472375536253537,0.94
11990.29714269229,135022.3165709547,1.6809012689301895e-28,6.8714954150550685e-34,7.561595359571347e-23,5.866482394993042e-26,6995.341792320054,82010.70815733256,0.0024840250754235354,3.6724945847652824e-07,8.283910359832307e-09,6.22068021768953e-06,4.367626109843357e-14,3.02638525559378e-18,460.0,1009.1595220988609,0.7234229999820359,0.11705490115720635,0.95
11990.195265567187,135022.55088830646,1.9201405507032245e-28,8.03007599918982e-34,8.491938591170904e-23,6.644203606973759e-26,6995.292831396181,82010.82058960029,0.002561224840387119,3.826996067886862e-07,8.72417235828885e-09,6.4824298668631695e-06,4.6929936859921086e-14,3.2887102210449387e-18,460.0,1009.1506941261684,0.7298988555183795,0.11940701831327855,0.96
11990.09339381216,135022.78519330593,2.1881469831083843e-28,9.34563322930358e-34,9.521407653490904e-23,7.510039189122203e-26,6995.243871508068,82010.93301593291,0.002639965321725502,3.986267872367511e-07,9.182851005563363e-09,6.7522636069651255e-06,5.038781521890972e-14,3.5706399394232384e-18,460.0,1009.1418665193326,0.7363534432602608,0.12178003740719417,0.97
11989.991527426919,135023.01948595376,2.4876321862262885e-28,1.0834089434820037e-33,1.0658580729980148e-22,8.47195240134013e-26,6995.194912642024,82011.0454363306,0.0027202600667546625,4.1504044603455616e-07,9.660511602037933e-09,7.0303416196744235e-06,5.4060359556575804e-14,3.8734014180572605e-18,460.0,1009.1330392774033,0.7427868333524493,0.12417388924436949,0.98
11989.889666411169,135023.25376625056,2.8214998230019967e-28,1.2512544809331207e-33,1.1912609959682422e-22,9.538454669157927e-26,6995.1459547844015,82011.15785079348,0.0028021225766302043,4.319501112789473e-07,1.0157730571094762e-08,7.31682547825567e-06,5.795845246362972e-14,4.198283635454885e-18,460.0,1009.1242123994333,0.7491990957083658,0.12658850485843876,0.99
11989.787810764617,135023.4880341971,3.1928552526407094e-28,1.439933786621085e-33,1.3293249375483856e-22,1.0718632668064661e-25,6995.0969979216015,82011.27025932171,0.002885566306500258,4.4936539265589003e-07,1.0675095554796486e-08,7.611878142630317e-06,6.209340812591228e-14,4.5466399458863504e-18,460.0,1009.1153858844787,0.7555903000108455,0.12902381551050016,1.0
11989.685960486975,135023.7222897939,3.6088254389408617e-28,1.6562126632817212e-33,1.4815250477881853e-22,1.202843214628846e-25,6995.048042040066,82011.38266191546,0.002970604665649841,4.672959811631375e-07,1.1213205503676608e-08,7.91566395472274e-06,6.647693114974646e-14,4.919927806319769e-18,460.0,1009.1065597315988,0.7619605157128605,0.1314797526884036,1.01
11989.584115577947,135023.95653304164,4.084114791812261e-28,1.916263965928885e-33,1.6502455697166232e-22,1.3496508515887603e-25,6994.999087126291,82011.49505857484,0.0030572510176453053,4.857516488327325e-07,1.1772670766587098e-08,8.228348633803665e-06,7.112107937448465e-14,5.31974598540328e-18,460.0,1009.0977339398559,0.7683098120382419,0.13395624810603768,1.02
11989.48227603724,135024.190763941,4.62644366102596e-28,2.227308220543749e-33,1.837112733704572e-22,1.514032939538118e-25,6994.950133166806,82011.60744930002,0.003145518680516663,5.047422483800573e-07,1.235411320665587e-08,8.550099270615592e-06,7.603848282925703e-14,5.747694674798368e-18,460.0,1009.0889085083151,0.7746382579825898,0.1364532337024336,1.03
11989.380441864561,135024.42498249264,5.243792912653994e-28,2.5967374268262975e-33,2.0438269975415358e-22,1.6978082790312138e-25,6994.901180148199,82011.71983409113,0.0032354209268932814,5.242777129432929e-07,1.2958166285101568e-08,8.881084322997713e-06,8.124225497132992e-14,6.205448900444961e-18,460.0,1009.080083436045,0.7809459223139518,0.1389706416410943,1.04
11989.278613059618,135024.65918869717,5.944865203521134e-28,3.032689286264165e-33,2.2722178803436253e-22,1.902944757189993e-25,6994.852228057093,82011.83221294831,0.003326970984153473,5.443680557959366e-07,1.3585475154624084e-08,9.22147361106416e-06,8.674599999633899e-14,6.694765669641e-18,460.0,1009.0712587221171,0.787232873573571,0.14150840430925737,1.05
11989.176789622115,135024.89338255525,6.73913041548446e-28,3.5440971105231796e-33,2.5242511934645537e-22,2.1315681537383423e-25,6994.803276880162,82011.94458587172,0.003420182034574502,5.65023370058508e-07,1.4236696753081536e-08,9.5714383123689e-06,9.25638262914609e-14,7.217487120003652e-18,460.0,1009.0624343656062,0.7934991800766356,0.14406645431715517,1.06
11989.074971551763,135025.12756406757,7.636872855536482e-28,4.1407417384643206e-33,2.8020365329255997e-22,2.385971276065056e-25,6994.75432660412,82012.05695286147,0.0035150672154821284,5.862538284111505e-07,1.491249989684648e-08,9.931150957085645e-06,9.871036013642761e-14,7.77554375492075e-18,460.0,1009.0536103655899,0.7997449099130267,0.14664472449727742,1.07
11988.973158848266,135025.36173323472,8.649240253696297e-28,4.833305498842305e-33,3.1078350379184877e-22,2.668623429138556e-25,6994.705377215732,82012.16931391774,0.003611639619399687,6.080696828071248e-07,1.5613565373843166e-08,1.0300785423202655e-05,1.0520075965496848e-13,8.370957766797751e-18,460.0,1009.0447867211484,0.8059701309480637,0.14924314790363627,1.08
11988.871351511332,135025.59589005742,9.788294590653536e-28,5.633428255741196e-33,3.4440674199351114e-22,2.9821802260964228e-25,6994.656428701802,82012.28166904062,0.003709912294196713,6.30481264187188e-07,1.634058603626782e-08,1.068051693173236e-05,1.1205072901926468e-13,9.005846449405603e-18,460.0,1009.0359634313659,0.812174910823246,0.1518616578110334,1.09
11988.76954954067,135025.83003453625,1.1067064787129618e-27,6.553765573802416e-33,3.8133222670780726e-22,3.329493745332822e-25,6994.607481049181,82012.39401823026,0.0038098982432371075,6.534989821948535e-07,1.7094266892993894e-08,1.1070522041935726e-05,1.1927653291000118e-13,9.682425700634737e-18,460.0,1009.0271404953288,0.818359316956995,0.1545001877143295,1.1
11988.66775293598,135026.0641666719,1.2499601286920903e-27,7.608049040300465e-33,4.218364628105934e-22,3.7136230399068875e-25,6994.558534244763,82012.5063614868,0.003911610425526852,6.771333248925249e-07,1.7875325201664172e-08,1.1470978646561229e-05,1.2689501123460063e-13,1.0403013616960537e-17,460.0,1009.0183179121269,0.8245234165453916,0.15715867132771577,1.11
11988.565961696975,135026.29828646497,1.4101032565588428e-27,8.811148781121756e-33,4.66214488076718e-22,4.137845005095148e-25,6994.509588275487,82012.61869881039,0.0040150617558612775,7.013948584785008e-07,1.8684490560471693e-08,1.1882065967098414e-05,1.34923594106225e-13,1.117003418092559e-17,460.0,1009.0094956808532,0.8306672765629128,0.159837042583988,1.12
11988.46417582336,135026.5323939162,1.5887623596758655e-27,1.0179138207701865e-32,5.147807888976761e-22,4.605665609911051e-25,6994.460643128337,82012.73103020112,0.004120265104971869,7.262942270048428e-07,1.9522504999631395e-08,1.230396454904587e-05,1.4338031708612811e-13,1.1986021042943982e-17,460.0,1009.0006738006031,0.8367909637631649,0.16253523563382236,1.13
11988.362395314838,135026.76648902617,1.7876836308000228e-27,1.1729361031976705e-32,5.678702453389284e-22,5.120831498414712e-25,6994.41169879034,82012.84335565915,0.00422723329967266,7.51842152096104e-07,2.0390123072544516e-08,1.2736856257193631e-05,1.5228383669194688e-13,1.285362139873308e-17,460.0,1008.9918522704754,0.8428945446796161,0.16525318484505408,1.14
11988.260620171119,135027.00057179554,2.0087392058240577e-27,1.3480500586402608e-32,6.258391059922569e-22,5.687341966635831e-25,6994.362755248565,82012.9556751846,0.004335979123006141,7.780494326689079e-07,2.1288111946657403e-08,1.3180924270919778e-05,1.6165344617451196e-13,1.3775599963677822e-17,460.0,1008.9830310895718,0.8489780856263249,0.16799082480195734,1.15
11988.158850391908,135027.23464222497,2.2539336168687905e-27,1.5452651486101144e-32,6.890659930785797e-22,6.309461320933016e-25,6994.313812490125,82013.06798877759,0.004446515314388761,8.049269446523785e-07,2.2217251494017038e-08,1.3636353079501305e-05,1.7150909156576691e-13,1.475484304543317e-17,460.0,1008.9742102569968,0.8550416526986686,0.1707480903045282,1.16
11988.057085976912,135027.46870031513,2.5254104539222477e-27,1.7667393670183725e-32,7.579529382565962e-22,6.991731623612472e-25,6994.264870502182,82013.18029643825,0.0045588545697559865,8.324856407094119e-07,2.3178334381524923e-08,1.410332847743903e-05,1.8187138800037804e-13,1.5794362716069797e-17,460.0,1008.9653897718582,0.8610853117740666,0.1735249163677693,1.17
11987.955326925836,135027.70274606664,2.8254592382222083e-27,2.0147868859311415e-32,8.329264495926691e-22,7.738985831629167e-25,6994.2159292719325,82013.2925981667,0.004673009541706917,8.607365499587847e-07,2.417216616089137e-08,1.458203755979657e-05,1.9276163631362077e-13,1.6897301085068367e-17,460.0,1008.9565696332664,0.8671091285127053,0.1763212382209765,1.18
11987.853573238388,135027.93677948017,3.1565225105786227e-27,2.2918859466545333e-32,9.144386101473317e-22,8.556361334193546e-25,6994.166988786621,82013.40489396309,0.00478899283964848,8.896907776980959e-07,2.519956535829212e-08,1.5072668717553165e-05,2.0420183991812732e-13,1.8066934674467756e-17,460.0,1008.9477498403348,0.8731131683582578,0.17913699130702826,1.19
11987.751824914272,135028.1708005563,3.521259052993867e-27,2.600839859978774e-32,1.0029726727451319e-21,9.449396169451296e-25,6994.1180490335355,82013.5171838275,0.004906817029934204,9.193595051372048e-07,2.6261363560267242e-08,1.5575411633131517e-05,2.1621471459634228e-13,1.930667897820042e-17,460.0,1008.9389303921798,0.8790974965385776,0.18197211128170074,1.2
11987.650081953194,135028.40480929578,3.9255954235076795e-27,2.9531070650147336e-32,1.0992872482356349e-21,1.0428522371583527e-24,6994.069110000006,82013.62946776007,0.005026494635735708,9.497539896493426e-07,2.7358405314322478e-08,1.6090457284549904e-05,2.288233049538619e-13,2.0620097440272248e-17,460.0,1008.9301112879208,0.8850621780650678,0.1848265340142909,1.21
11987.54834435486,135028.63880569921,4.375148673788599e-27,3.3590090582613874e-32,1.2041312824390014e-21,1.1503805670226419e-24,6994.020171673402,82013.74174576094,0.005148038137505782,9.808855638764136e-07,2.8491548439667092e-08,1.6617997930485538e-05,2.420514744070625e-13,2.201090096828371e-17,460.0,1008.9212925266798,0.8910072777349828,0.18770019558534565,1.22
11987.446612118978,135028.87278976725,4.874346773259746e-27,3.82531291449666e-32,1.3181744257514692e-21,1.2683654719834302e-24,6993.971234041143,82013.85401783018,0.005271459973200144,1.012765635301687e-06,2.9661664170650894e-08,1.715822710312461e-05,2.5592404011941876e-13,2.3482951448831186e-17,460.0,1008.9124741075819,0.8969328601325336,0.19059303228557165,1.23
