Time,CaI,IP3,g,CaO,CaS,CaM,A,B,D,E,F,k2,L,R,kIP3R,PMleak,kSTIM,mw004dcb62_da5f_41c7_a7bd_033574894f48,mw78dd80b8_e003_4c62_81d1_547d001767af,mw3a93c3a6_623a_44fe_84e9_a47823defd1f,mwd21d3f76_d133_4053_8e44_02a538657e0a,mwf998b218_be11_4aa4_81ae_41141861fb42,mwc714c217_c8fd_4024_912c_681cd6931f59,mwd90ce3ea_f8d5_4f0a_8093_e39a2d3dbf33,mw886be93a_22c7_4966_a1fa_113afd832ae3,mwc8d6bdb5_59d4_43fa_b96d_7426f4857e0d,cytosol,outside,ER_store,mitochondria,kPLC,JPump,JChannel,kPhosphatase,inhibition_parameter1,inhibition_parameter2,mwbdcd6a40_1ae7_4c86_a99f_1fba0b8beaf7,mw530793e3_76b2_4483_be11_e94364306712,mwfaf5e05a_b642_4ee2_a069_3c2fc783fba4,mw69f19152_7258_45b0_bf9e_b196f19d7e03,ERtoMito
9.0,0.3612775314643843,0.21928118459085807,0.9670304309386036,1000.0,1.5281486876064927,0.13229192825123498,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3612775314643843,0.2154481587380066,0.09412248135625106,0.43856236918171615,0.002761282396696456,0.017406547756894864,0.0013426413671495097,0.009950530355316196,0.0034853380255673713,0.004648609723583768,0.0029110045780283834
9.01,0.3599922831226694,0.2185096257692924,0.9668838596227478,1000.0,1.5293306405966178,0.1323092085624303,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3599922831226694,0.21515567173804337,0.09426413927395001,0.4370192515385848,0.0027349488085085527,0.01740390947320946,0.0013387591516405939,0.00993386181753409,0.003441665089602543,0.004648652392174149,0.0029153857507407217
9.02,0.35871193300808685,0.21774064436715465,0.9667370524661966,1000.0,1.530508214992914,0.1323260975951869,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.35871193300808685,0.21486196918770245,0.09440332253873428,0.4354812887343093,0.002708833240639625,0.017401266944391536,0.0013349165452731676,0.009917134670646614,0.003398480207197718,0.004648694084606934,0.002919690387795905
9.03,0.35743646457244754,0.21697423776170702,0.9665900116854579,1000.0,1.5316814242179977,0.13234259945396332,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.35743646457244754,0.2145670517676108,0.09454001900625626,0.43394847552341403,0.0026829345024520705,0.01739862021033824,0.0013311130506678673,0.00990034907576507,0.0033557796659026045,0.004648734811702163,0.0029239181135955546
9.040000000000001,0.35616586117144683,0.2162104032178273,0.9664427394846978,1000.0,1.532850281825098,0.13235871820215886,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.35616586117144683,0.21427092019785243,0.09467421684104776,0.4324208064356546,0.002657251395817947,0.01739596931072456,0.0013273481772527929,0.009883505196451531,0.003313559729777998,0.004648774584152994,0.0029280685620942607
9.05,0.3549001060676317,0.21544913788929804,0.9662952380556697,1000.0,1.5340148014952601,0.13237445786198454,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3549001060676317,0.21397357523785523,0.09480590451731875,0.4308982757785961,0.002631782715497241,0.017393314285002053,0.0013236214411679837,0.009866603198702273,0.003271816641200986,0.004648813412526078,0.0029321413768242915
9.06,0.3536391824333564,0.21469043882009786,0.9661475095776471,1000.0,1.5351749970345439,0.13238982241435251,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3536391824333564,0.21367501768627983,0.09493507081967938,0.4293808776401957,0.002606527249510917,0.017390655172397646,0.0013199323651712181,0.00984964325093131,0.003230546622632259,0.004648851307261971,0.0029361362109179188
9.07,0.3523830733537295,0.2139343029456982,0.9659995562173601,1000.0,1.5363308823712103,0.1324048157987827,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3523830733537295,0.213375248380913,0.09506170484378569,0.4278686058913964,0.0025814837795087903,0.01738799201191248,0.001316280478545142,0.009832625523954109,0.003189745878345601,0.004648888278675563,0.0029400527271273924
9.08,0.3511317618295493,0.2131807270943623,0.9658513801289366,1000.0,1.5374824715529043,0.1324194419133271,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3511317618295493,0.21307426819856415,0.09518579599690993,0.4263614541887246,0.0025566510811320647,0.017385324842320856,0.00131266531700569,0.00981555019097146,0.003149410596119362,0.0046489243369565465,0.0029438905978425756
9.09,0.34988523078022843,0.21242970798844804,0.9657029834538454,1000.0,1.5386297787438283,0.13243370461451084,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.34988523078022843,0.21277207805496562,0.09530733399843619,0.4248594159768961,0.002532027924370555,0.017382653702169217,0.001309086422611796,0.009798417427553538,0.0031095369488899835,0.004648959492169902,0.002947649505106274
9.1,0.3486434630467067,0.2116812422457136,0.9655543683208442,1000.0,1.5397728182219113,0.13244760771728964,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3486434630467067,0.21246867890467797,0.09542630888028249,0.4233624844914272,0.0025076130739145473,0.017379978629775195,0.0013055433436763746,0.009781227411624177,0.0030701210963675583,0.00464899375425642,0.0029513291406272936
9.11,0.3474064413943521,0.2109353263806263,0.9654055368459306,1000.0,1.540911604375973,0.13246115499502342,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3474064413943521,0.2121640717409988,0.09554271098724737,0.4218706527612526,0.002483405289501154,0.01737729966322675,0.00130203563467855,0.009763980323445347,0.0030311591866134966,0.0046490271330332355,0.0029549292057911556
9.120000000000001,0.34617414851584966,0.21019195680567374,0.9652564911322962,1000.0,1.5420461517028836,0.13247435017946568,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.34617414851584966,0.2118582575958772,0.09565653097728692,0.42038391361134747,0.0024594033262552986,0.01737461684038133,0.0012985628561771264,0.00974667634560187,0.002992647357580383,0.004649059638194395,0.0029584494116686676
9.13,0.344946567034078,0.20945112983267852,0.9651072332702852,1000.0,1.5431764748047196,0.13248719696076794,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.344946567034078,0.21155123753983326,0.09576775982171619,0.41890225966535705,0.0024356059350251202,0.017371930198865133,0.00129512457472528,0.009729315662986408,0.002954581738614175,0.0046490912793114535,0.0029618894790221506
9.14,0.3437236795049713,0.2087128416741137,0.9649577653373549,1000.0,1.5443025883859196,0.13249969898749933,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3437236795049713,0.21124301268188198,0.09587638880534306,0.4174256833482274,0.0024120118627119066,0.017369239776072385,0.0012917203627864475,0.00971189846278468,0.002916958451918796,0.004649122065834075,0.0029652491383095796
9.15,0.3425054684203695,0.20797708844442203,0.9648080893980405,1000.0,1.545424507250435,0.13251185986668043,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3425054684203695,0.21093358416946412,0.09598240952652788,0.41595417688884406,0.002388619852594403,0.01736654560916473,0.001288349798651413,0.009694424934460984,0.002879773613983456,0.004649152007090674,0.0029685281296864294
9.16,0.341291916210854,0.20724386616133647,0.9646582075039227,1000.0,1.5465422462988823,0.13252368316383129,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.341291916210854,0.2106229531883824,0.0960858138971773,0.41448773232267294,0.002365428644647641,0.017363847735070607,0.001285012466356566,0.009676895269744017,0.0028430233369727835,0.004649181112289072,0.002971726203005483
9.17,0.34008300524856905,0.20651317074720268,0.9645081216935989,1000.0,1.547655820525694,0.13253517240303314,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.34008300524856905,0.21031112096274363,0.09618659414266546,0.41302634149440537,0.0023424369758560763,0.017361146190484778,0.0012817079556033156,0.009659309662612997,0.002806703730080065,0.004649209390517171,0.002974843117814396
9.18,0.3388787178500289,0.2057849980303032,0.9643578339926564,1000.0,1.548765245016271,0.1325463310670035,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3388787178500289,0.20999808875490789,0.09628474280169143,0.4115699960606064,0.002319643580521216,0.017358441011867815,0.001278435861678649,0.009641668309284111,0.0027708109008438273,0.004649236850743653,0.0029778786433512817
9.19,0.3376790362789095,0.20505934374618312,0.9642073464136504,1000.0,1.5498705349441346,0.13255716259718406,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3376790362789095,0.20968385786544416,0.09638025272606562,0.41011868749236624,0.00229704719056354,0.017355732235445707,0.0012751957853768179,0.009623971408197311,0.0027353409564280632,0.00464926350181869,0.002980832558538112
9.200000000000001,0.33648394274882537,0.204336203538977,0.9640566609560832,1000.0,1.5509717055680832,0.1325676703938411,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.33648394274882537,0.20936842963309257,0.0964731170804329,0.408672407077954,0.002274646535818876,0.017353019897209495,0.0012719873329221374,0.009606219160003447,0.002700290004866388,0.004649289352474683,0.0029837046519721514
9.21,0.3352934194260912,0.20361557296273744,0.9639057796063879,1000.0,1.552068772229349,0.13257785781617823,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3352934194260912,0.20905180543473514,0.09656332934192946,0.4072311459254749,0.002252440344329133,0.01735030403291498,0.0012688101158928838,0.009588411767551791,0.0026656541562705034,0.004649314411327011,0.0029864947219153445
9.22,0.33410744843246576,0.2028974474827635,0.9637547043379135,1000.0,1.553161750348761,0.13258772818246084,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.33410744843246576,0.20873398668537227,0.09665088329977574,0.405794894965527,0.002230427342627387,0.017347584678082444,0.001265663751146271,0.009570549435877916,0.0026314295240032134,0.0046493386868748056,0.0029892025762817236
9.23,0.3329260118478814,0.20218182247693095,0.9636034371109142,1000.0,1.554250655423911,0.1325972847701518,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3329260118478814,0.20841497483810847,0.09673577305480592,0.4043636449538619,0.002208606256017396,0.017344861867996456,0.001262547860744499,0.009552632372191993,0.0025976122258164823,0.004649362187501721,0.0029918280326228634
9.24,0.33174909171315575,0.20146869323702274,0.9634519798725404,1000.0,1.5553355030263245,0.13260653081605855,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.33174909171315575,0.20809477138414556,0.0968179930189357,0.4029373864740455,0.0021869758088474897,0.017342135637705727,0.0012594620718818566,0.009534660785867463,0.002564198384954839,0.004649384921476755,0.0029943709181114134
9.25,0.33057667003268654,0.20075805497005977,0.963300334556833,1000.0,1.556416308798637,0.13261546951649045,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.33057667003268654,0.207773377852784,0.09689753791456839,0.40151610994011955,0.0021655347247788617,0.017339406022022993,0.0012564060168128621,0.00951663488843017,0.0025311841312245483,0.004649406896955042,0.002996831069522733
9.26,0.3294087287771292,0.2000499027996322,0.9631485030847202,1000.0,1.5574930884517784,0.13262410402742675,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3294087287771292,0.207450795811433,0.09697440277394101,0.4000998055992644,0.002144281727048291,0.017336673055524963,0.001253379332781428,0.00949855489354788,0.002498565602028969,0.004649428121978702,0.0029992083332146704
9.27,0.3282452498860563,0.19934423176723043,0.9629964873640171,1000.0,1.5585658577621633,0.1326324374646945,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3282452498860563,0.20712702686562892,0.09704858293841179,0.39868846353446086,0.0021232155387253065,0.017333936772552308,0.001250381661951038,0.009480421017020268,0.0024663389433705217,0.004649448604477671,0.0030015025651055193
9.28,0.3270862152705995,0.19864103683357637,0.9628442892894274,1000.0,1.55963463256889,0.13264047290415593,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3270862152705995,0.20680207265906347,0.09712007405768822,0.39728207366715274,0.002102334882963779,0.017331197207209693,0.0012474126513359212,0.00946223347676936,0.0024345003108197177,0.004649468352270562,0.003003713630650151
9.290000000000001,0.3259316068160721,0.19794031287995395,0.962691910742548,1000.0,1.5606994287709466,0.13264821338190524,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3259316068160721,0.20647593487361987,0.09718887208900019,0.3958806257599079,0.0020816384832480334,0.017328454393365864,0.0012444719527332098,0.009443992492830412,0.0024030458704516816,0.004649487373065533,0.0030058414048144393
9.3,0.3247814063845746,0.19724205470954,0.9625393535918757,1000.0,1.5617602623244278,0.13265566189447428,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3247814063845746,0.20614861522941966,0.09725497329621571,0.39448410941908,0.002061125063633462,0.01732570836465376,0.0012415592226560673,0.009425698287343296,0.002371971799750696,0.004649505674461164,0.0030078857720479087
9.31,0.3236355958175786,0.19654625704873321,0.9623866196928164,1000.0,1.5628171492397611,0.13266282139904675,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3236355958175786,0.20582011548487805,0.09731837424890305,0.39309251409746643,0.002040793348981643,0.017322959154470692,0.0012386741222677696,0.009407351084544343,0.0023412742884831223,0.00464952326394735,0.003009846626254733
9.32,0.3224941569384938,0.19585291454848328,0.962233710887697,1000.0,1.5638701055789441,0.13266969481368077,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3224941569384938,0.20549043743676976,0.09737907182133718,0.39170582909696655,0.0020206420651900287,0.017320206795978545,0.0012358163173167315,0.009388951110758697,0.002310949539539329,0.004649540148906203,0.003011723870763005
9.33,0.3213570715552137,0.19516202178561884,0.9620806290057792,1000.0,1.5649191474527917,0.13267628501753936,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3213570715552137,0.20515958292030467,0.09743706319145681,0.3903240435712377,0.0020006699394162757,0.017317451322104025,0.0012329854780724623,0.009370498594393154,0.002280993769745015,0.004649556336612959,0.003013517418292479
9.34,0.32022432146264196,0.19447357326417394,0.9619273758632749,1000.0,1.5659642910181963,0.1326825948511286,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.32022432146264196,0.2048275538092134,0.09749234583976756,0.3889471465283479,0.001980875700297149,0.017314692765538948,0.0012301812792624386,0.009351993765929526,0.002251403210642471,0.004649571834236903,0.003015227190920646
9.35,0.3190958884451983,0.19378756341671347,0.9617739532633655,1000.0,1.5670055524754,0.1326886271165429,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3190958884451983,0.20449435201584354,0.09754491754819575,0.38757512683342693,0.0019612580781621235,0.017311931158740575,0.00122740340000988,0.009333436857918518,0.0022221741092422805,0.004649586648842295,0.0030168531200472906
9.36,0.3179717542793036,0.1931039866056567,0.9616203629962212,1000.0,1.5680429480652804,0.13269438457771746,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3179717542793036,0.20415997949126646,0.09759477639889319,0.3862079732113134,0.0019418158052416823,0.01730916653393198,0.0012246515237724128,0.00931482810497413,0.0021933027287459692,0.004649600787389304,0.0030183951463575217
9.370000000000001,0.3168519007358439,0.1924228371245994,0.9614666068390241,1000.0,1.569076494066649,0.13269986996068744,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3168519007358439,0.20382443822539453,0.09764192077299474,0.3848456742491988,0.0019225476158703826,0.017306398923102432,0.0012219253382816195,0.009296167743768577,0.0021647853492401193,0.0046496142567349595,0.0030198532197833424
9.38,0.3157363095826144,0.1917441091996344,0.9613126865559919,1000.0,1.5701062067935643,0.1327050859538534,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3157363095826144,0.20348773024710962,0.09768634934932778,0.3834882183992688,0.001903452246684694,0.017303628358007854,0.0012192245354834472,0.009277456013027792,0.0021366182683624966,0.004649627063634098,0.003021227299463746
9.39,0.3146249625867396,0.1910677969906689,0.9611586038984049,1000.0,1.5711321025926617,0.13271003520825292,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3146249625867396,0.20314985762440196,0.09772806110307684,0.3821355939813378,0.0018845284368156547,0.017300854870171287,0.0012165488114794676,0.00925869315352742,0.002108797801940651,0.004649639214740321,0.0030225173537034074
9.4,0.3135178415170739,0.1903938945927409,0.9610043606046337,1000.0,1.5721541978404954,0.132714720337838,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3135178415170739,0.20281082246452098,0.09776705530440433,0.3807877891854818,0.0018657749280764494,0.017298078490883405,0.0012138978664689884,0.009239879408089397,0.002081320284603601,0.004649650716606958,0.003023723359930031
9.41,0.31241492814657895,0.18972239603733249,0.9608499584001696,1000.0,1.5731725089408988,0.13271914391975803,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.31241492814657895,0.20247062691413698,0.09780333151702662,0.37944479207466497,0.001847190465144873,0.01729529925120305,0.0012112714046919834,0.00922101502157907,0.002054182070367078,0.004649661575688039,0.0030248453046503075
9.42,0.31131620425467876,0.18905329529368076,0.9606953989976563,1000.0,1.5741870523223611,0.13272330849464817,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.31131620425467876,0.20212927315951412,0.09783688959675016,0.3781065905873615,0.0018287737957408076,0.017292517181957814,0.0012086691343728446,0.009202100240902893,0.0020273795331928685,0.004649671798339267,0.0030258831834046444
9.43,0.3102216516295924,0.1883865862700858,0.9605406840969236,1000.0,1.5751978444354195,0.13272721656692235,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.3102216516295924,0.20178676342669524,0.09786772968996461,0.3767731725401716,0.001810523670798695,0.017289732313744623,0.0012060907676649418,0.00918313531500667,0.0020009090675228076,0.004649681390818997,0.003026837000720555
9.44,0.30913125207064374,0.1877222628152161,0.9603858153850222,1000.0,1.5762049017500717,0.13273087060507147,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.30913125207064374,0.20144309998169826,0.09789585223209879,0.3754445256304322,0.0017924388446351274,0.0172869446769304,0.00120353602059597,0.009164120494874377,0.0019747670887879363,0.004649690359289216,0.003027706770064911
9.450000000000001,0.30804498739054764,0.18706031871941028,0.9602307945362615,1000.0,1.577208240753204,0.1327342730419656,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.30804498739054764,0.20109828513072428,0.09792125794603493,0.37412063743882057,0.0017745180751115096,0.017284154301652706,0.001201004613014084,0.009145056033527546,0.0019489500338933643,0.004649698709816532,0.003028492513794895
9.46,0.30696283941767377,0.18640074771597667,0.9600756232122473,1000.0,1.578207877946039,0.13273742627516094,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,0.30696283941767377,0.20075232122037753,0.09794394784048904,0.37280149543195334,0.0017567601237919808,0.017281361217820448,0.001198496268534806,0.009125942186025226,0.0019234543616793748,0.004649706448373162,0.0030291942631079085
