Time,Cm,pms,pns,VNa,t_tauh,t_taun,thetaa,sigmaa,thetab,sigmab,tauBs,sigmam,sigmah,sigman,sigmaz,gNa,gKdr,gL,Iapp,gA,gNaP,gZ,thetaz,tauZs,phi,thetah,thetam,thetan,thetap,sigmap,VK,VL,INa,INaP,IKdr,IA,Iz,Minfs,Pinfs,Ainfs,zzs,bbs,nns,hhs,V,compartment_0000001
3.43,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01433204146291328,-0.018989876521692296,8.717325843299252e-05,0.11201273273663419,0.028857493385202816,0.014994406960410801,0.0005073821833100785,0.27133482123571945,0.0014255693650146366,0.19785749718117973,0.029106530769774198,0.9736132084184551,-69.75721554250254,1.0
3.44,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014355268776204229,-0.01902337118127076,8.738600724963796e-05,0.11209235508659966,0.028867113431665613,0.01500283552770958,0.000508299194662149,0.27138840332713354,0.001425662886392777,0.19782792040559163,0.02912232423646062,0.9735907379821198,-69.75179566839577,1.0
3.45,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014378520465749145,-0.019056906039907277,8.759915330761294e-05,0.112171931422025,0.02887673612508746,0.015011264035393634,0.000509217347458705,0.271441962038149,0.001425756702126546,0.1977982851735224,0.029138117743281733,0.973568281309354,-69.74637883026101,1.0
3.46,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01440179653667001,-0.019090481118111714,8.781269694063378e-05,0.11225146169523005,0.028886361475523592,0.01501969248216026,0.0005101366423400787,0.27149549738252654,0.0014258508123358357,0.19776859161659202,0.02915391127552775,0.9735458381956624,-69.74096502550515,1.0
3.47,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014425096994104273,-0.0191240964363917,8.80266384840596e-05,0.11233094585872118,0.028895989493025128,0.015028120866711904,0.0005110570799465607,0.2715490093740411,0.0014259452171404687,0.19773883986619908,0.02916970481870607,0.973523408439016,-69.73555425153573,1.0
3.48,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014448421843204674,-0.019157752015252362,8.824097827486961e-05,0.11241038386519073,0.028905620187638998,0.01503654918775614,0.0005119786609183934,0.2716024980264816,0.0014260399166601974,0.19770903005352133,0.02918549835853769,0.9735009918398229,-69.730146505761,1.0
3.49,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014471771089139124,-0.019191447875196707,8.845571665164057e-05,0.11248977566751683,0.028915253569408,0.015044977444005674,0.0005129013858957802,0.27165596335365105,0.001426134911014705,0.19767916230951585,0.0292012918809537,0.9734785882008998,-69.72474178558984,1.0
3.5,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014495144737090562,-0.019225184036725514,8.867085395452477e-05,0.11256912121876347,0.028924889648370766,0.015053405634178334,0.0005138252555188838,0.27170940536936633,0.0014262302003236048,0.19764923676491938,0.029217085372091816,0.9734561973274435,-69.71934008843184,1.0
3.5100000000000002,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014518542792256804,-0.019258960520337494,8.888639052522845e-05,0.11264842047218053,0.0289345284345618,0.01506183375699706,0.0005147502704278297,0.2717628240874586,0.001426325784706441,0.1976192535502487,0.029232878818293,0.9734338190270024,-69.71394141169722,1.0
3.52,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01454196525985058,-0.0192927773465293,8.91023267069902e-05,0.11272767338120264,0.028944169938011438,0.015070261811189966,0.0005156764312627069,0.27181621952177254,0.0014264216642826883,0.1975892127958009,0.029248672206098107,0.9734114531094493,-69.70854575279692,1.0
3.5300000000000002,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014565412145099188,-0.019326634535795743,8.931866284456006e-05,0.11280687989945026,0.028953814168745887,0.015078689795490242,0.0005166037386635742,0.271869591686167,0.001426517839171752,0.19755911463165376,0.029264465522244612,0.9733890993869534,-69.70315310914253,1.0
3.54,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014588883453244527,-0.019360532108629726,8.953539928417859e-05,0.11288603998072867,0.028963461136787206,0.01508711770863623,0.000517532193270457,0.27192294059451455,0.0014266143094929687,0.19752895918766597,0.029280258753663378,0.9733667576739535,-69.69776347814633,1.0
3.5500000000000003,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014612379189543038,-0.019394470085522513,8.975253637355681e-05,0.11296515357902825,0.028973110852153334,0.01509554554937142,0.0005184617957233561,0.27197626626070176,0.0014267110753656057,0.19749874659347752,0.029296051887475506,0.9733444277871313,-69.69237685722125,1.0
3.56,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01463589935926531,-0.019428448486963457,8.99700744618557e-05,0.1130442206485237,0.02898276332485802,0.015103973316444367,0.0005193925466622397,0.27202956869862865,0.0014268081369088613,0.19746847697851005,0.02931184491098921,0.9733221095453842,-69.68699324378095,1.0
3.5700000000000003,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01465944396769643,-0.019462467333440574,9.018801389966679e-05,0.11312324114357476,0.02899241856491095,0.015112401008608844,0.000520324446727059,0.2720828479222093,0.0014269054942418655,0.1974381504719671,0.029327637811696755,0.9732998027698003,-69.68161263523972,1.0
3.58,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014683013020135277,-0.019496526645440163,9.040635503899228e-05,0.11320221501872503,0.0290020765823176,0.015120828624623637,0.0005212574965577377,0.27213610394537124,0.001427003147483679,0.19740776720283446,0.02934343057727145,0.9732775072836313,-69.67623502901257,1.0
3.59,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01470660652189503,-0.01953062644344721,9.062509823322618e-05,0.1132811422287028,0.029011737387079368,0.015129256163252756,0.0005221916967941835,0.2721893367820558,0.001427101096753294,0.19737732729988045,0.0293592231955647,0.9732552229122675,-69.67086042251519,1.0
3.6,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01473022447830263,-0.01956476674794535,9.084424383713532e-05,0.11336002272842023,0.029021400989193515,0.015137683623265289,0.000523127048076287,0.272242546446218,0.0014271993421696347,0.19734683089165633,0.0293750156546031,0.9732329494832126,-69.66548881316393,1.0
3.61,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014753866894698875,-0.019598947579416822,9.10637922068407e-05,0.11343885647297289,0.029031067398653146,0.015146111003435464,0.00052406355104392,0.272295732951826,0.0014272978838515565,0.19731627810649655,0.029390807942585567,0.9732106868260586,-69.66012019837586,1.0
3.62,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014777533776438171,-0.019633168958342894,9.128374369979928e-05,0.11351764341764083,0.02904073662544728,0.015154538302542604,0.0005250012063369471,0.27234889631286224,0.0014273967219178465,0.19728566907251902,0.02940660004788056,0.9731884347724611,-69.65475457556872,1.0
3.63,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014801225128888647,-0.019667430905203523,9.150409867478585e-05,0.11359638351788671,0.02905040867956078,0.0151629655193712,0.0005259400145952172,0.2724020365433219,0.0014274958564872238,0.19725500391762552,0.029422391959023297,0.9731661931561147,-69.64939194216093,1.0
3.64,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014824940957431849,-0.01970173344047786,9.172485749187551e-05,0.11367507672935749,0.029060083570974417,0.015171392652710834,0.0005268799764585769,0.27245515365721434,0.0014275952876783393,0.197224282769502,0.02943818366471307,0.9731439618127296,-69.64403229557162,1.0
3.65,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01484868126746273,-0.019736076584643887,9.194602051242568e-05,0.11375372300788221,0.02906976130966481,0.015179819701356217,0.0005278210925668599,0.2725082476685617,0.0014276950156097762,0.1971935057556188,0.029453975153810544,0.9731217405800066,-69.63867563322061,1.0
3.66,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014872446064389555,-0.019770460358178976,9.216758809905966e-05,0.11383232230947385,0.02907944190560451,0.015188246664107185,0.0005287633635599033,0.27256131859140004,0.0014277950404000496,0.19716267300323118,0.02946976641533519,0.9730995292976146,-69.6333219525284,1.0
3.67,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01489623535363384,-0.019804884781559486,9.238956061564902e-05,0.1139108745903271,0.029089125368761886,0.015196673539768708,0.0005297067900775362,0.27261436643977827,0.0014278953621676069,0.19713178463937933,0.029485557438462682,0.9730773278071668,-69.62797125091622,1.0
3.68,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01492004914063013,-0.019839349875261363,9.261193842729738e-05,0.11398937980682047,0.02909881170910127,0.01520510032715085,0.0005306513727595957,0.2726673912277592,0.001427995981030828,0.197100840790889,0.029501348212522364,0.973055135952198,-69.62262352580593,1.0
3.69,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014943887430826109,-0.019873855659759732,9.283472190032366e-05,0.11406783791551393,0.029108500936582838,0.015213527025068832,0.0005315971122459167,0.2727203929694184,0.0014280968971080255,0.19706984158437155,0.029517138726994786,0.9730329535781416,-69.61727877462016,1.0
3.7,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01496775022968223,-0.019908402155529296,9.305791140224621e-05,0.11414624887314996,0.029118193061162666,0.015221953632342942,0.0005325440091763416,0.2727733716788449,0.001428198110517444,0.19703878714622444,0.029532928971509248,0.9730107805323073,-69.6119369947822,1.0
3.71,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.014991637542671889,-0.0199429893830443,9.328150730176669e-05,0.11422461263665314,0.029127888092792726,0.015230380147798619,0.0005334920641907203,0.2728263273701409,0.0014282996213772613,0.19700767760263152,0.029548718935841406,0.9729886166638588,-69.60659818371605,1.0
3.72,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015015549375281287,-0.0199776173627787,9.350550996875475e-05,0.11430292916313006,0.0291375860414209,0.015238806570266437,0.0005344412779289146,0.2728792600574218,0.001428401429805588,0.19697651307956324,0.029564508609910924,0.9729664618237921,-69.6012623388464,1.0
3.73,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015039485733009226,-0.02001228611520613,9.372991977423209e-05,0.11438119840986873,0.02914728691699097,0.015247232898582066,0.0005353916510307968,0.2729321697548161,0.0014285035359204675,0.19694529370277705,0.02958029798377913,0.9729443158649134,-69.59592945759866,1.0
3.74,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015063446621367103,-0.020046995660800142,9.39547370903578e-05,0.11445942033433897,0.029156990729442604,0.015255659131586295,0.0005363431841362569,0.2729850564764654,0.0014286059398398762,0.19691401959781774,0.029596087047646765,0.972922178641818,-69.59059953739893,1.0
3.75,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015087432045878847,-0.02008174602003409,9.41799622904131e-05,0.11453759489419162,0.029166697488711396,0.015264085268125041,0.0005372958778851995,0.2730379202365244,0.0014287086416817237,0.19688269089001764,0.029611875791851726,0.972900050010869,-69.58527257567403,1.0
3.7600000000000002,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015111442012080718,-0.020116537213381382,9.440559574878682e-05,0.11461572204725888,0.029176407204728833,0.015272511307049307,0.0005382497329175495,0.2730907610491607,0.0014288116415638531,0.19685130770449705,0.029627664206866883,0.9728779298301765,-69.57994856985147,1.0
3.77,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015135476525521442,-0.02015136926131543,9.463163784096079e-05,0.11469380175155358,0.029186119887422302,0.01528093724721525,0.0005392047498732526,0.2731435789285548,0.0014289149396040407,0.1968198701661645,0.0296434522832979,0.9728558179595769,-69.57462751735949,1.0
3.7800000000000002,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015159535591761884,-0.020186242184309935,9.485808894349574e-05,0.1147718339652697,0.02919583554671513,0.015289363087484102,0.0005401609293922816,0.27319637388890033,0.0014290185359199963,0.19678837839971708,0.02965924001188112,0.972833714260612,-69.56930941562702,1.0
3.79,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015183619216375253,-0.020221156002838827,9.508494943401723e-05,0.11484981864678187,0.029205554192526566,0.015297788826722265,0.0005411182721146354,0.2732491459444039,0.0014291224306293634,0.19675683252964069,0.02967502738348148,0.9728116185965099,-69.5639942620837,1.0
3.8000000000000003,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015207727404946744,-0.020256110737376314,9.531221969120172e-05,0.11492775575464476,0.029215275834771737,0.01530621446380121,0.0005420767786803404,0.27330189510928476,0.001429226623849719,0.19672523268021044,0.02969081438909044,0.9727895308321636,-69.55868205415989,1.0
3.81,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015231860163073594,-0.02029110640839703,9.553990009476323e-05,0.1150056452475934,0.029225000483361716,0.015314639997597525,0.0005430364497294542,0.27335462139777505,0.0014293311156985745,0.19669357897549092,0.029706601019823992,0.9727674508341124,-69.55337278928667,1.0
3.8200000000000003,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015256017496364896,-0.020326143036376067,9.576799102543968e-05,0.11508348708454248,0.02923472814820348,0.015323065426992875,0.0005439972859020667,0.2734073248241195,0.0014294359062933747,0.19666187153933648,0.029722387266920662,0.972745378470522,-69.54806646489584,1.0
3.83,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015280199410441937,-0.020361220641789326,9.599649286498006e-05,0.11516128122458742,0.02924445883919997,0.015331490750874135,0.0005449592878383102,0.27346000540257603,0.0014295409957514988,0.19663011049539159,0.02973817312173956,0.9727233136111653,-69.54276307841988,1.0
3.84,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01530440591093755,-0.020396339245113162,9.622540599613114e-05,0.11523902762700242,0.029254192566250014,0.015339915968133203,0.0005459224561783485,0.2735126631474149,0.00142964638419026,0.19659829596709114,0.02975395857575847,0.9727012561274031,-69.53746262729203,1.0
3.85,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015328637003496393,-0.020431498866824844,9.64547308026251e-05,0.1153167262512416,0.029263929339248398,0.01534834107766711,0.0005468867915623906,0.27356529807291924,0.001429752071726906,0.19656642807766073,0.029769743620571977,0.9726792058921657,-69.53216510894622,1.0
3.86,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015352892693774833,-0.02046669952740235,9.668446766916645e-05,0.11539437705693818,0.02927366916808582,0.015356766078378008,0.0005478522946306848,0.27361791019338466,0.0014298580584786189,0.196534506950117,0.029785528247889596,0.9726571627799341,-69.52687052081711,1.0
3.87,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01537717298744086,-0.020501941247324827,9.691461698142031e-05,0.11547198000390463,0.02928341206264895,0.015365190969173156,0.0005488189660235311,0.27367049952311956,0.0014299643445625154,0.19650253270726792,0.029801312449533976,0.9726351266667215,-69.52157886034009,1.0
3.88,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015401477890173912,-0.020537224047072273,9.714517912599982e-05,0.11554953505213227,0.029293158032820368,0.01537361574896489,0.0005497868063812724,0.2737230660764448,0.0014300709300956469,0.1964705054717131,0.029817096217439103,0.9726130974300554,-69.51629012495124,1.0
3.89,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015425807407665073,-0.020572547947125853,9.737615449045428e-05,0.11562704216179093,0.029302907088478592,0.015382040416670704,0.000550755816344304,0.2737756098676937,0.0014301778151949993,0.19643842536584413,0.029832879543648546,0.9725910749489596,-69.51100431208741,1.0
3.9,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015450161545616696,-0.020607912967967983,9.760754346325744e-05,0.11570450129322933,0.029312659239498117,0.015390464971213151,0.0005517259965530745,0.27382813091121233,0.0014302849999774938,0.19640629251184485,0.02984866242031373,0.9725690591039362,-69.50572141918613,1.0
3.91,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.015474540309742605,-0.020643319130082344,9.783934643379589e-05,0.11578191240697433,0.02932241449574936,0.01539888941151992,0.0005526973476480878,0.2738806292213589,0.0014303924845599865,0.19637410703169167,0.029864444839692247,0.9725470497769484,-69.50044144368569,1.0
3.92,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01549894370576785,-0.020678766453953994,9.807156379235758e-05,0.11585927546373068,0.029332172867098688,0.015407313736523784,0.0005536698702699049,0.2739331048125041,0.0014305002690592685,0.19634186904715387,0.02988022679414618,0.972525046851403,-69.49516438302508,1.0
