Time,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA,IL13,IL13stimulation,Kon_IL13Rec,Rec_phosphorylation,pRec_intern,pRec_degradation,Rec_intern,Rec_recycle,JAK2_phosphorylation,pJAK2_dephosphorylation,STAT5_phosphorylation,pSTAT5_dephosphorylation,SOCS3mRNA_production,DecoyR_binding,JAK2_p_inhibition,SOCS3_translation,SOCS3_accumulation,SOCS3_degradation,CD274mRNA_production,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16
7.41,1.3453033382893607,113.07259599846952,0.0001365672738654345,0.046217263190433906,0.019961150645603495,2.7234654559655467,0.07653454403445806,91.0,163.72162535669568,1.2783746433043268,0.00561674626397285,0.33929091055055915,0.0,0.026905079620649402,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010420879480425976,0.13903171879885226,0.15332417872200468,0.010448257205240955,5.838875792229844e-05,0.01975999458637809,0.007049981327068788,0.003451841858842921,0.0043313535849487245,0.4794065593614809,0.039947509921733904,9.559372625697729e-05,0.002759064857657996,0.018011294323144165,0.0011547283502068035,0.00010505069198846172
7.42,1.3453420316327303,113.07245309483277,0.00013629401237770367,0.04625122103305628,0.019997126832977708,2.7233105634128076,0.07668943658719722,91.0,163.71722666682743,1.282773333172577,0.005644384381681259,0.33928995461464323,0.0,0.027074051507714424,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010421179203660487,0.13903571760111613,0.15332398494753133,0.0104484541166884,5.826844641809615e-05,0.01977333228012762,0.007055161256382406,0.0034580631489731692,0.00434011948826797,0.48036388829665555,0.040084963138656574,9.559345692622477e-05,0.002768558374053046,0.01809978713545207,0.0011619803870389924,0.00010541215520812315
7.43,1.3453806800782828,113.07231023309832,0.00013602177632514951,0.04628512908436185,0.020033092577844115,2.7231556264734116,0.07684437352659372,91.0,163.71281977847377,1.2871802215262391,0.005672117522887001,0.33928899868142065,0.0,0.027243837140473997,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010421478579111172,0.1390397117633702,0.15332379122987666,0.010448651212159318,5.8148585511324076e-05,0.01978664636779239,0.007060333590528558,0.0034642826333014273,0.004348887903581111,0.48132141901330944,0.04022267254736078,9.559318759623107e-05,0.002778069584911221,0.018188582873767838,0.0011692673486971474,0.00010577429213996301
7.44,1.3454192836764467,113.07216741321926,0.0001357505604153459,0.046318987422074125,0.02006904782240649,2.723000645403839,0.0769993545961657,91.0,163.70840469218766,1.291595307812349,0.0056999458645639964,0.3392880427508913,0.0,0.02741443920165693,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010421777607168657,0.13904370129082605,0.15332359756897704,0.010448848489705894,5.8029172874408856e-05,0.019799936886148284,0.007065498341363188,0.0034705003018331093,0.004357658816372956,0.4822791497383694,0.04036063813056713,9.559291826699618e-05,0.00278759848903908,0.018277682091109772,0.0011765893503202331,0.00010613710273854135
7.45,1.3454578424775543,113.0720246351487,0.00013548035938293882,0.04635279612371917,0.020104992509131163,2.722845620459887,0.07715437954011814,91.0,163.70398140853916,1.296018591460857,0.005727869583537222,0.3392870868230553,0.0,0.027585860376288216,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010422076288222821,0.13904768618868532,0.1533234039647689,0.010449045946830753,5.7910206191772294e-05,0.01981320387188017,0.007070655520712122,0.0034767161446190337,0.0043664322121671805,0.4832370787032176,0.04049885987046232,9.559264893852014e-05,0.0027971450852063095,0.018367085339939127,0.0011839465071457635,0.00010650058695701423
7.46,1.3454963565319455,113.07188189883978,0.00013521116796508232,0.04638655526679854,0.020140926580628757,2.722690551897187,0.07730944810281781,91.0,163.69954992811654,1.3004500718834557,0.005755888856845403,0.33928613089791254,0.0,0.027758103357209223,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010422374622663606,0.13905166646215045,0.15332321041718874,0.01044924357853278,5.779168314933541e-05,0.01982644736165766,0.007075805140397449,0.0034829301517349696,0.004375208076496622,0.4841952041404076,0.04063733774866253,9.559237961080289e-05,0.002806709372143187,0.018456793173321075,0.0011913389347467198,0.00010686474474703735
7.47,1.3455348258898834,113.0717392042457,0.00013494298097072578,0.046420264928597965,0.02017684997975081,2.7225354399707804,0.07746456002922479,91.0,163.69511025152542,1.304889748474599,0.0057840038614415295,0.3392851749754631,0.0,0.02793117084052886,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010422672610880352,0.13905564211641588,0.1533230169261731,0.010449441382727501,5.7673601464127454e-05,0.019839667392051778,0.007080947212208334,0.003489142313298348,0.0043839863949276916,0.48515352428636505,0.04077607174624524,9.559211028384449e-05,0.002816291348542788,0.018546806143965526,0.001198766748836322,0.00010722957605884987
7.48,1.3455732506015419,113.07159655131973,0.00013467579324061413,0.046453925186211074,0.020212762649601982,2.7223802849350554,0.07761971506495012,91.0,163.69066237938833,1.309337620611718,0.005812214774151169,0.3392842190557069,0.0,0.02810506552498115,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010422970253261716,0.13905961315666693,0.15332282349165852,0.010449639357201232,5.755595886718239e-05,0.01985286399954484,0.007086081747904638,0.0034953526194703714,0.004392767153063641,0.48611203738174874,0.04091506184375601,9.559184095764487e-05,0.0028258910130614465,0.01863712480409343,0.001206230065240456,0.00010759508084129205
7.49,1.3456116307170631,113.07145394001522,0.00013440959961715727,0.04648753611665109,0.020248664533475146,2.722225087044038,0.07777491295596736,91.0,163.6862063123455,1.313793687654543,0.005840521771872113,0.3392832631386439,0.0,0.028279790114977003,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.0104232675501961,0.1390635795880856,0.15332263011358183,0.010449837497248794,5.743875309066306e-05,0.019866037220579273,0.007091208759233958,0.00350156106044479,0.004401550336528239,0.4870707416696469,0.041054308021187265,9.559157163220407e-05,0.0028355083643172943,0.01872774970607566,0.001213729000028652,0.00010796125904174962
7.5,1.3456499662865482,113.07131137028549,0.00013414439500731578,0.04652109779677506,0.020284555574861217,2.722069846551347,0.07793015344865792,91.0,163.6817420510548,1.318257948945254,0.00586892503154218,0.3392823072242742,0.0,0.0284553473201168,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010423564502071598,0.1390675414158496,0.1533224367918797,0.010450035800574523,5.732198189473349e-05,0.019879187091525027,0.007096328257920068,0.0035077676264496003,0.004410335930968336,0.4880296353958626,0.041193810257982987,9.55913023075221e-05,0.002845143400890584,0.018818681402329663,0.001221263669493165,0.00010832811060616604
7.51,1.3456882573600093,113.07116884208399,0.00013388017435445398,0.0465546103032439,0.02032043571750236,2.7219145637099538,0.0780854362900518,91.0,163.6772695961909,1.3227304038091414,0.00589742472997012,0.33928135131259773,0.0,0.028631739852603172,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010423861109275607,0.13907149864512752,0.15332224352648904,0.010450234265172297,5.720564305552215e-05,0.019892313648661633,0.007101440255656824,0.003513972307756248,0.004419123922067486,0.48898871681041856,0.04133356853305941,9.559103298359893e-05,0.0028547961213251176,0.018909920444777788,0.0012288341900379344,0.00010869563547909697
7.52,1.3457265039873971,113.0710263553642,0.00013361693260458013,0.046588073712595546,0.020356304905360414,2.721759238772317,0.07824076122768847,91.0,163.67278894844574,1.3272110515542999,0.005926021043931624,0.33928039540361454,0.0,0.028808970428710255,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010424157372195052,0.13907545128108154,0.15332205031734672,0.010450432886689256,5.708973435069531e-05,0.019905416928209903,0.007106544764119325,0.0035201750946741656,0.004427914295538081,0.4899479841666896,0.04147358282479541,9.559076366043457e-05,0.0028644665241275833,0.019001467385154416,0.001236440678241644,0.00010906383360368491
7.53,1.345764706218653,113.07088391007964,0.0001333546647600326,0.046621488101264555,0.020392163082559155,2.7216038719906477,0.07839612800935787,91.0,163.66830010852908,1.3316998914709466,0.005954714150349907,0.33927943949732453,0.0,0.02898704177156427,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010424453291216785,0.13907939932887292,0.15332185716438979,0.010450631662595296,5.697425358239744e-05,0.019918496966341306,0.007111641794966895,0.0035263759775407896,0.004436707037106682,0.4909074357197822,0.041613853111011206,9.5590494338029e-05,0.002874154607766085,0.01909332277558378,0.0012440832509770584,0.00010943270492160334
7.54,1.345802864103625,113.07074150618391,0.00013309336586368967,0.046654853545480234,0.02042801019347604,2.72144846361649,0.0785515363835157,91.0,163.66380307716742,1.336196922832603,0.005983504226003822,0.33927848359372775,0.0,0.02916595660665971,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010424748866726934,0.13908334279365323,0.15332166406755524,0.010450830591037269,5.6859198570494634e-05,0.019931553799132883,0.007116731359827555,0.0035325749467374247,0.004445502132537531,0.49186706972913335,0.04175437936900532,9.559022501638226e-05,0.0028838603706726937,0.019185487167645236,0.0012517620252185855,0.00010980224937315372
7.55,1.3458409776920792,113.07059914363063,0.0001328330309629172,0.04668817012131768,0.020463846182729742,2.7212930139007745,0.07870698609923073,91.0,163.65929785510397,1.340702144896034,0.006012391447563148,0.33927752769282427,0.0,0.029345717662392877,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010425044099110995,0.1390872816805656,0.15332147102678026,0.01045102966802157,5.674456713716988e-05,0.019944587462589185,0.007121813470305799,0.003538771992687089,0.004454299567629565,0.4928268844581814,0.041895161575552634,9.558995569549432e-05,0.002893583811243314,0.019277961112485968,0.001259477118065175,0.00011017246689726057
7.56,1.3458790470337967,113.0704568223735,0.0001325736551533299,0.046721437904792794,0.02049967099507182,2.7211375230943107,0.07886247690569474,91.0,163.65478444310023,1.345215556899816,0.0060413759919329645,0.3392765717946139,0.0,0.02952632767538797,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010425338988754577,0.13909121599475474,0.15332127804200202,0.010451228890797238,5.6630357125621784e-05,0.01995759799268476,0.007126888137997093,0.00354496710583578,0.004463099328188682,0.49378687817130246,0.042036199706859685,9.558968637536516e-05,0.002903324927834597,0.019370745161923126,0.0012672286469689062,0.00011054335743135378
7.57,1.3459170721784608,113.07031454236622,0.00013231523357449875,0.046754656971705486,0.02053548457551177,2.7209819914472146,0.07901800855279113,91.0,163.65026284193397,1.349737158066062,0.006070458035852457,0.33927561589909677,0.0,0.029707789384303646,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010425633536042532,0.1390951457413552,0.15332108511315773,0.010451428257625003,5.651656639821974e-05,0.01997058542529494,0.007131955374463955,0.0035511602766740992,0.004471901400059923,0.49474704913736645,0.042177493738618524,9.558941705599482e-05,0.002913083718767659,0.019463839867159227,0.0012750167294691744,0.00011091492091151026
7.58,1.3459550531756581,113.07017230356264,0.00013205776137252401,0.0467878273976797,0.020571286869314004,2.72082641920892,0.07917358079108522,91.0,163.64573305239955,1.3542669476004991,0.006099637755899429,0.33927466000627277,0.0,0.029890105529887318,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010425927741358965,0.13909907092549156,0.15332089224018486,0.01045162776484275,5.6403192820514e-05,0.01998354979621306,0.007137015191242061,0.003557351495736732,0.004480705769126919,0.4957073956296775,0.042319043646009184,9.558914773738325e-05,0.0029228601823282534,0.019557245778796337,0.0012828414831950218,0.00011128715727246055
7.59,1.3459929900750098,113.07003010591656,0.0001318012337345866,0.04682094925831493,0.020607077821853836,2.7206708066288368,0.07932919337116864,91.0,163.64119507530967,1.3588049246903984,0.006128915328954114,0.339273704116142,0.0,0.030073278862183674,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010426221605088246,0.13910299155229194,0.15332069942302073,0.010451827409518902,5.629023427599885e-05,0.01999649114121753,0.007142067599863361,0.0035635407535775402,0.00448951242127479,0.49666791592187576,0.04246084940363496,9.558887841953048e-05,0.002932654316762299,0.019650963448320492,0.0012907030261745161,0.00011166006644741843
7.6,1.3460308829260332,113.06988794938188,0.00013154564589435076,0.04685402262898454,0.020642857378768812,2.7205151539556547,0.07948484604435091,91.0,163.63664891149324,1.3633510885068112,0.006158290931708646,0.3392727482287044,0.0,0.03025731213292385,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010426515127613945,0.13910690762687383,0.15332050666160282,0.010452027190000247,5.617768866840841e-05,0.02000940949598313,0.007147112611825302,0.003569728040795733,0.004498321342429287,0.4976286082922615,0.04260291098559231,9.55886091024365e-05,0.0029424661202807102,0.01974499342653116,0.0012986014765081057,0.00011203364836826492
7.61,1.3460687317781401,113.06974583391259,0.00013129099309379453,0.04688704758487234,0.020678625485958935,2.720359461437341,0.07964053856266479,91.0,163.63209456179536,1.3679054382047158,0.006187764740660724,0.33927179234396,0.0,0.030442208095406893,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01042680830931881,0.13911081915434367,0.1533203139558688,0.010452227102904884,5.606555390541193e-05,0.020022304896096653,0.007152150238596427,0.003575913348035907,0.004507132518557087,0.4985894710238295,0.04274522836547543,9.558833978610132e-05,0.0029522955910597096,0.019839336263520732,0.0013065369523635303,0.00011240790296556016
7.62,1.3461065366807912,113.06960375946265,0.00013103727061022924,0.04692002420116237,0.020714382089419954,2.720203729321903,0.07979627067810284,91.0,163.62753202707964,1.3724679729204183,0.006217336932656744,0.3392708364619087,0.0,0.03062796951298408,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010427101150585967,0.13911472613981304,0.15332012130575615,0.0104524271451788,5.5953827910158776e-05,0.020035177377140667,0.007157180491645309,0.003582096665959214,0.004515945935622596,0.49955050239949744,0.04288780151629503,9.55880704705249e-05,0.002962142727235222,0.019933992510412755,0.0013145095723399586,0.00011278283016832997
7.63,1.3461442976833369,113.06946172598612,0.0001307844737689948,0.04695295255280483,0.020750127135413028,2.7200479578566092,0.07995204214339693,91.0,163.62296130822583,1.377038691774252,0.00624700768433609,0.3392698805825506,0.0,0.03081459915039235,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010427393651797692,0.13911862858838211,0.15331992871120265,0.010452627315235783,5.584250862668772e-05,0.02004802697459074,0.007162203382404849,0.003588277985272704,0.004524761579632058,0.5005117007069795,0.0430306304105627,9.558780115570729e-05,0.0029720075269086973,0.020028962717582855,0.001322519455096029,0.00011315842990428753
7.64,1.34618201483502,113.06931973343711,0.00013053259790498905,0.046985832714553546,0.0207858605704644,2.719892147287985,0.08010785271202132,91.0,163.61838240612934,1.381617593870722,0.00627677717212619,0.3392689247058856,0.0,0.03100209977365462,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010427685813335428,0.13912252650513998,0.15331973617214603,0.010452827609909468,5.573159400349625e-05,0.020060853723831432,0.007167218922277998,0.003594457296729268,0.004533579436633732,0.5014730642388053,0.043173715020295406,9.558753184164846e-05,0.0029818899881474243,0.020124247434642643,0.0013305667193455732,0.00011353470209984536
