Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,parameter_20,parameter_21,parameter_22,parameter_23,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32
7.78,0.2566259212128253,0.00021713497689270558,0.023012719698094194,3.4852751142159405e-06,0.025587315133652044,0.00048763941249246585,0.00019116399302523065,0.0012737575531937774,2.8671495288524527e-08,0.029490814300800076,0.0003304010961939059,1.5692163501708964e-10,3.312225872779512e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00020669811372475838,1.7489032259593974e-06,1.2521767116121208e-06,1.9445653781021694e-07,0.00011983864662772402,0.00012793657566826023,0.00017067379437236304,0.0005120213831170891,7.256943595098199e-07,1.0035023350983584e-08,0.00015341622689287073,1.5482961683662028e-10,2.0402909968937813e-06,0.0035,0.0035,0.0035,0.035,0.001208167784149945,1.8297694349633687e-07,1.1399586286867042e-05,3.3453698779415365e-06,2.2290757180891105e-05,0.00044777801483891083,8.533689718618154e-06,0.004490953621224443,0.0005160892502640014,5.782019183393353e-06,2.7461286127990687e-12,5.7963952773641467e-08,5.017511675491792e-10,7.024516345688509e-07,0.00010240427662341782
7.79,0.2569289033780093,0.00021755911207599368,0.02303559404826416,3.5009545100628053e-06,0.025615352374984444,0.0004890109981444399,0.00019163185224535073,0.0012786411777470873,2.8798726867399954e-08,0.029519114559776155,0.00033187951881269114,1.5844880871784035e-10,3.3320965980723103e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.0002071478471118528,1.7540611855491882e-06,1.259294964265425e-06,1.9504986613753592e-07,0.0001202635768276225,0.00012807676187492223,0.00017115384935055398,0.000513461548051662,7.288914045413379e-07,1.0079554403589984e-08,0.00015385799769838046,1.5612169009898646e-10,2.050135799185087e-06,0.0035,0.0035,0.0035,0.035,0.0012093686875338683,1.8380011177829728e-07,1.1421853383989667e-05,3.3535574142936382e-06,2.237622061057403e-05,0.0004482686665622278,8.5576924675277e-06,0.004496255809115163,0.0005165845047960828,5.807891579222095e-06,2.7728541525622063e-12,5.831169046626544e-08,5.039777201794993e-10,7.055688082512989e-07,0.00010269230961033238
7.8,0.25723182795604727,0.00021798314356957153,0.023058456242359377,3.516677254388256e-06,0.025643379049555853,0.0004903851217198283,0.00019210014889858894,0.0012835382628246365,2.8926289624052126e-08,0.02954740544724008,0.0003333621021303085,1.599886793985895e-10,3.3520624653005092e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00020759790971733213,1.759224172149817e-06,1.2664418458688423e-06,1.9564385319388968e-07,0.00012068937487522457,0.00012821689524777926,0.0001716347926019399,0.0005149043778058198,7.320967068034113e-07,1.0124201368418244e-08,0.0001543001878586266,1.5742268311253946e-10,2.0600165421829577e-06,0.0035,0.0035,0.0035,0.035,0.0012105689527238672,1.8462555585538345e-07,1.1444115037402505e-05,3.3617526057253068e-06,2.246191959943114e-05,0.0004487591333672275,8.581739630096996e-06,0.004501556989230828,0.0005170795953267015,5.8338367872804e-06,2.7998018894753163e-12,5.866109314275892e-08,5.062100684209123e-10,7.086940957892771e-07,0.00010298087556116394
7.81,0.25753469495343995,0.00021840707073556042,0.023081306286350165,3.5324433745333502e-06,0.02567139515105717,0.0004917617856012042,0.0001925688830316004,0.0012884488323684,2.9054183764387088e-08,0.02957568696064462,0.0003348488496058084,1.6154133423315484e-10,3.3721238176449e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00020804830107537374,1.7643921731632055e-06,1.2736174176610448e-06,1.9623849758231134e-07,0.00012111604130749708,0.00012835697575528586,0.00017211662496042146,0.0005163498748812644,7.353102715084082e-07,1.016896431753548e-08,0.0001547427963537634,1.587326442765585e-10,2.069933316031213e-06,0.0035,0.0035,0.0035,0.035,0.0012117685800333835,1.854532771630009e-07,1.1466371213616922e-05,3.3699554530530073e-06,2.2547854566447004e-05,0.0004492494151435005,8.605831248021074e-06,0.0045068571616851995,0.0005175745218112808,5.859854868101647e-06,2.82697334908021e-12,5.9012166808785756e-08,5.084482158767741e-10,7.118275022274836e-07,0.00010326997497625287
7.82,0.2578375043766909,0.0002188308929425691,0.023104144186202942,3.548252897697733e-06,0.025699400673175384,0.0004931409921707586,0.00019303805469393672,0.001293372910340153,2.9182409494554507e-08,0.02960395909745323,0.00033633976468738417,1.6310686086084936e-10,3.3922809991285376e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00020849902072054297,1.7695651760292297e-06,1.2808217408556434e-06,1.968337979089941e-07,0.00012154357666237069,0.00012849700336587693,0.00017259934725976552,0.0005177980417792966,7.385321038773701e-07,1.0213843323094076e-08,0.00015518582216709153,1.6005162217912397e-10,2.079886210994998e-06,0.0035,0.0035,0.0035,0.035,0.0012129675697756545,1.8628327712913097e-07,1.1488621879484878e-05,3.378165957143893e-06,2.2634025930952678e-05,0.00044973951178056926,8.629967362988277e-06,0.004512156326592091,0.0005180692842054316,5.8859458820292235e-06,2.8543700650648642e-12,5.936491748474941e-08,5.10692166154704e-10,7.149690326165854e-07,0.0001035596083558593
7.83,0.2581402562323065,0.00021925460956566555,0.023126969947880206,3.564105850940052e-06,0.02572739560959356,0.000494522743810311,0.000193507663938034,0.0012983105207214508,2.9310967020955304e-08,0.029632221855140032,0.00033783485081240183,1.6468534738808325e-10,3.4125343546178155e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00020895006818779272,1.7747431682257741e-06,1.288054876641019e-06,1.9742975278329993e-07,0.000121971981478741,0.0001286369780479678,0.00017308296033360885,0.0005192488810008266,7.417622091401957e-07,1.0258838457334356e-08,0.00015562926428506154,1.6137966559755393e-10,2.089875317460756e-06,0.0035,0.0035,0.0035,0.035,0.0012141659222637108,1.8711555717435273e-07,1.151086700219744e-05,3.3863841189155953e-06,2.272043411262539e-05,0.00045022942316788736,8.654148016680444e-06,0.004517454484065365,0.0005185638824649506,5.912109889217033e-06,2.881993579291457e-12,5.971935120581177e-08,5.129419228667178e-10,7.181186920134049e-07,0.00010384977620016531
7.84,0.2584429505267962,0.0002196782199863488,0.02314978357734056,3.5800022611783755e-06,0.025755379953990843,0.0004959070429013194,0.00019397771081920088,0.0013032616875136211,2.9439856550249435e-08,0.029660475231189802,0.000339334111407431,1.6627688238996713e-10,3.4328842298235617e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00020940144301246334,1.7799261372687842e-06,1.2953168861801582e-06,1.9802636081776797e-07,0.00012240125629647003,0.00012877689976995422,0.00017356746501546178,0.0005207023950463854,7.450005925358222e-07,1.0303949792587302e-08,0.00015607312169727756,1.6271682349884193e-10,2.099900725936216e-06,0.0035,0.0035,0.0035,0.035,0.0012153636378103795,1.8795011871186472e-07,1.1533106549283312e-05,3.3946099393360157e-06,2.2807079531488373e-05,0.0004507191491948398,8.67837325077309e-06,0.0045227516342189345,0.0005190583165458215,5.938346949630044e-06,2.909845441824425e-12,6.007547402191233e-08,5.151974896293652e-10,7.212764854811111e-07,0.00010414047900927707
7.85,0.2587455872666722,0.00022010172359252075,0.023172585080538693,3.595942155190605e-06,0.025783353700042446,0.0004972938918248899,0.00019444819539560674,0.0013082264347377454,2.9569078289363548e-08,0.0296887192230979,0.0003408375498882747,1.6788155491191394e-10,3.4533309713021153e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00020985314473028188,1.785114070712314e-06,1.3026078306104863e-06,1.986236206281229e-07,0.0001228314016563874,0.00012891676850021222,0.00017405286213871145,0.0005221585864161344,7.482472593124059e-07,1.034917740127724e-08,0.00015651739339650028,1.6406314504009427e-10,2.109962527050357e-06,0.0035,0.0035,0.0035,0.035,0.0012165607167282813,1.8878696314750677e-07,1.155534048860734e-05,3.4028434194231183e-06,2.2893962607910546e-05,0.00045120868975074283,8.702643106935573e-06,0.0045280477771667636,0.0005195525864042133,5.9646571230448074e-06,2.937927210958494e-12,6.043329199778703e-08,5.174588700638621e-10,7.244424180894069e-07,0.00010443171728322686
7.86,0.2590481664584496,0.00022052511977845775,0.023195374463425393,3.6119255596148915e-06,0.025811316841419647,0.0004986832929617873,0.00019491911772826943,0.0013132047864346456,2.9698632445498698e-08,0.029716953828370286,0.00034234516965999935,1.694994544712417e-10,3.473874926456412e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00021030517287736223,1.7903069561485726e-06,1.3099277710437058e-06,1.9922153083328272e-07,0.00012326241810029133,0.00012905658420709823,0.00017453915253662553,0.0005236174576098767,7.515022147274989e-07,1.0394521355924544e-08,0.00015696207837865027,1.6541867956896758e-10,2.120060811553395e-06,0.0035,0.0035,0.0035,0.035,0.001217757159329833,1.896260918797818e-07,1.157756878836903e-05,3.411084560244715e-06,2.29810837626063e-05,0.00045169804472484383,8.726957626831278e-06,0.004533342913022868,0.0005200466919964801,5.991040469049989e-06,2.9662404532467303e-12,6.079281121298721e-08,5.197260677962273e-10,7.276164949147181e-07,0.00010472349152197532
7.87,0.2593506881086464,0.00022094840794478245,0.023218151731947533,3.6279525009500443e-06,0.02583926937178977,0.000500075248692445,0.00019539047788104348,0.0013181967666648685,2.982851922613804e-08,0.029745179044523447,0.00034385697411696496,1.711306710587753e-10,3.494516443537061e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00021075752699020438,1.79550478120797e-06,1.31727676856563e-06,1.9982009005536653e-07,0.00012369430617094982,0.00012919634685894886,0.00017502633704235575,0.0005250790111270673,7.547654640482284e-07,1.0439981729148313e-08,0.00015740717564281093,1.6678347662410682e-10,2.1301956703167494e-06,0.0035,0.0035,0.0035,0.035,0.0012189529659272454,1.9046750629987731e-07,1.1599791417101077e-05,3.4193333629182614e-06,2.30684434166352e-05,0.000452187214006321,8.751316852117789e-06,0.004538637041901313,0.0005205406332791603,6.017497047046887e-06,2.994786743528568e-12,6.115403776189857e-08,5.219990864574157e-10,7.307987210403821e-07,0.00010501580222541344
7.88,0.25965315222378355,0.00022137158749843547,0.02324091689204809,3.6440230055559544e-06,0.0258672112848162,0.0005014697613969751,0.00019586227592060816,0.0013232023995086736,2.995873883905457e-08,0.029773394869084396,0.0003453729666428556,1.7277529514044987e-10,3.5152558716434407e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.0002112102066056943,1.8007075335591615e-06,1.3246548842360251e-06,2.0041929691970226e-07,0.0001241270664121018,0.000129336056424081,0.00017551441648894128,0.0005265432494668239,7.580370125514715e-07,1.0485558593669099e-08,0.0001578526841912312,1.681575859355841e-10,2.140367194333027e-06,0.0035,0.0035,0.0035,0.035,0.0012201481368325246,1.913112077916876e-07,1.1622008343667862e-05,3.427589828610643e-06,2.315604199140179e-05,0.00045267619748428354,8.775720824447066e-06,0.004543930163916212,0.000521034410208977,6.044026916249974e-06,3.023567664957873e-12,6.151697775376022e-08,5.242779296834551e-10,7.33989101556837e-07,0.00010530864989336478
7.89,0.2599555588103848,0.00022179465785264737,0.02326366994966613,3.660137099654006e-06,0.02589514257415834,0.0005028668334551788,0.00019633451191645545,0.0013282217090660178,3.00892914923188e-08,0.029801601299590638,0.0003468931506107092,1.744334176589126e-10,3.5360935607247746e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00021166321126110356,1.8059152009090896e-06,1.3320621790884493e-06,2.01019150054834e-07,0.00012456069936845788,0.00012947571287079168,0.00017600339170931257,0.0005280101751279377,7.613168655240314e-07,1.0531252022311578e-08,0.00015829860302932861,1.6954105742533715e-10,2.150575474715995e-06,0.0035,0.0035,0.0035,0.035,0.0012213426723574718,1.921571977318353e-07,1.1644219537263986e-05,3.4358539585379706e-06,2.3243879908655315e-05,0.00045316499504777095,8.80016958546563e-06,0.0045492222791817345,0.0005215280227428362,6.070630135687412e-06,3.0525848090309708e-12,6.188163731268357e-08,5.26562601115579e-10,7.371876415618106e-07,0.00010560203502558754
7.9,0.26025790787497666,0.00022221761842691016,0.023286410910736823,3.67629480932749e-06,0.025923063233471644,0.000504266467246556,0.00019680718594087813,0.00133325471945654,3.0220177394306465e-08,0.029829798333590122,0.0003484175293829483,1.761051300351256e-10,3.557029861581217e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00021211654049408884,1.8111277710030232e-06,1.3394987141300922e-06,2.0161964809252932e-07,0.00012499520558570138,0.00012961531616735822,0.00017649326353629457,0.0005294797906088838,7.646050282628097e-07,1.0577062088007262e-08,0.0001587449311656916,1.7093394120760808e-10,2.1608206027005552e-06,0.0035,0.0035,0.0035,0.035,0.0012225365728136832,1.930054774896932e-07,1.1666424967412783e-05,3.4441257539653676e-06,2.333195759048945e-05,0.00045365360658575384,8.82466317681473e-06,0.004554513387812092,0.0005220214708378272,6.097306764201596e-06,3.081839775614698e-12,6.22480225776713e-08,5.288531044003632e-10,7.403943461605084e-07,0.00010589595812177674
7.91,0.2605601994240886,0.00022264046864694915,0.02330913978119142,3.6924961605220152e-06,0.025950973256407578,0.0005056686651503153,0.00019728029806895765,0.001338301454819547,3.035139675370622e-08,0.029857985968641233,0.000349946106311409,1.7779052416996745e-10,3.57806512586493e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.0002125701938426918,1.8163452316245961e-06,1.3469645503416168e-06,2.0222078966778598e-07,0.00012543058561048908,0.0001297548662820379,0.00017698403280261033,0.000530952098407831,7.679015060749789e-07,1.0622988863797177e-08,0.00015919166761208195,1.7233628758938227e-10,2.171102669642719e-06,0.0035,0.0035,0.0035,0.035,0.0012237298385125495,1.9385604842740579e-07,1.168862460396483e-05,3.452405216206759e-06,2.3420275459342073e-05,0.00045414203198713266,8.849201640130518e-06,0.004559803489921551,0.0005225147544512216,6.124056860449659e-06,3.1113341729744308e-12,6.261613970263629e-08,5.311494431898589e-10,7.436092204658024e-07,0.0001061904196815662
7.92,0.260862433464253,0.00022306320794469474,0.023331856566957288,3.7087411790459326e-06,0.025978872636613626,0.0005070734295453851,0.00019775384837855242,0.0013433619393139998,3.0482949779527375e-08,0.02988616420231275,0.00035147888473737257,1.7948969244583696e-10,3.5991997060811807e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00021302417084533863,1.8215675705958446e-06,1.3544597486770065e-06,2.02822573418839e-07,0.00012586683999045206,0.00012989436318306815,0.00017747570034088478,0.0005324271010226544,7.712063042781534e-07,1.066903242283458e-08,0.0001596388113834372,1.7374814707082878e-10,2.1814217670195837e-06,0.0035,0.0035,0.0035,0.035,0.0012249224697652575,1.9470891189991146e-07,1.1710818417096473e-05,3.4606923466246675e-06,2.3508833937995e-05,0.0004546302711407385,8.87378501704424e-06,0.004565092585624427,0.0005230078735404732,6.1508804829040205e-06,3.141069617802147e-12,6.298599485642066e-08,5.334516211417291e-10,7.468322695984207e-07,0.00010648542020453086
7.93,0.261164610002005,0.0002234858357582541,0.023354561273957873,3.7250298905707453e-06,0.02600676136773329,0.0005084807628104227,0.00019822783695028567,0.0013484361971184994,3.061483668110757e-08,0.029914333032183812,0.0003530158679915947,1.8120272772825452e-10,3.6204339555894135e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00021347847104083982,1.8267947757772408e-06,1.3619843700634081e-06,2.0342499798716727e-07,0.00012630396927419658,0.00013003380683866646,0.00017796826698364795,0.0005339048009509439,7.745194282005595e-07,1.071519283838765e-08,0.00016008636149787275,1.751695703457396e-10,2.1917779864293084e-06,0.0035,0.0035,0.0035,0.035,0.0012261144668827882,1.9556406925496412e-07,1.173300637730834e-05,3.4689871466299997e-06,2.359763344957374e-05,0.0004551183239353326,8.898413349182399e-06,0.004570380675035088,0.0005235008280632167,6.177777689852908e-06,3.1710477352444544e-12,6.335759422281474e-08,5.357596419193825e-10,7.500634986871355e-07,0.00010678096019018877
7.94,0.26146672904388274,0.00022390835153188304,0.02337725390811273,3.7413623206315202e-06,0.02603463944340607,0.000509890667323825,0.00019870226386753355,0.001353524252431272,3.074705766812052e-08,0.029942492455843912,0.0003545570593943361,1.829297233674654e-10,3.64176822860434e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00021393309396838963,1.832026835067727e-06,1.3695384754009755e-06,2.040280620174998e-07,0.00012674197401130435,0.00013017319721703036,0.00017846173356333875,0.0005353852006900163,7.77840883181203e-07,1.0761470183842182e-08,0.0001605343169766839,1.7660060830196963e-10,2.202171419591087e-06,0.0035,0.0035,0.0035,0.035,0.0012273058301759184,1.964215218331548e-07,1.1755188455423859e-05,3.4772896176818375e-06,2.368667441754726e-05,0.0004556061902596063,8.923086678166939e-06,0.004575667758267949,0.0005239936179772685,6.204748539400882e-06,3.201270158930645e-12,6.373094400057595e-08,5.380735091921092e-10,7.533029128689528e-07,0.00010707704013800325
7.95,0.26176879059642694,0.00022433075471595752,0.023399934475337506,3.7577384946273047e-06,0.02606250685726746,0.0005113031454637378,0.00019917712921641308,0.001358626129470152,3.087961295058364e-08,0.02997064247089282,0.000356102462255392,1.8467077320004106e-10,3.663202880197013e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00021438803916756574,1.8372637364047457e-06,1.3771221255627185e-06,2.04631764157822e-07,0.0001271808547523335,0.0001303125342863373,0.0001789561009123082,0.0005368683027369247,7.811706745700362e-07,1.0807864532704274e-08,0.00016098267684434752,1.7804131202187703e-10,2.2126021583451187e-06,0.0035,0.0035,0.0035,0.035,0.001228496559955219,1.9728127096793349e-07,1.177736462258777e-05,3.4855997612872293e-06,2.3775957265727662e-05,0.0004560938700021806,8.947805045615412e-06,0.004580953835437472,0.0005244862432406244,6.231793089469361e-06,3.231738531000719e-12,6.410605040344774e-08,5.403932266352138e-10,7.565505172892993e-07,0.00010737366054738493
