Time,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,Enz,Product,k1,k2,k3,K4,k5,K6,k7,k8,K9,k10,K11,k12,k13,k14,K15,k16,K17,k18,K19,k20,K21,k_act,KM,k_inact,p,k_enz,k_rem,cytoplasm,ER,mit
5.41,7.739077128450242,9.954932968804302,1.0269056696053291,17.405649670756492,0.026170921550638774,0.7396638674780446,0.21678082136099228,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.42,7.759452531196222,10.033679693422767,1.0682943506291374,17.353673938173685,0.02778282850923972,0.7811505028250025,0.232848993332565,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.43,7.777842184717002,10.112347487531727,1.1114707271071156,17.297719325020086,0.029528581762513464,0.8231949451729499,0.2496768957924445,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.44,7.794137988590581,10.190896461526561,1.1564332977955583,17.237682926327434,0.031423478318148075,0.8657090643476373,0.2672572443910355,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.45,7.808230992123376,10.269284696198842,1.203160808963105,17.17347282898071,0.033485691987763966,0.9086118750165263,0.2855804617959294,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.46,7.820012350042115,10.347468243130518,1.25160840037099,17.105010747244116,0.035737085605075575,0.9518298452539273,0.3046349662716976,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.47,7.829374465836937,10.425401146248744,1.3017033922401593,17.032234901058246,0.038204250258987736,0.9952969119065534,0.32440745931193943,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.48,7.836212340168276,10.503035488565379,1.353340764272221,16.955103108639513,0.040919812224361876,1.038954280273163,0.3448831962910241,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.49,7.84042517545434,10.580321474615438,1.4063785095871024,16.873596106511282,0.04392407658905934,1.082749985946501,0.3660462296531222,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.5,7.841918145562326,10.657207538935257,1.4606325268860307,16.78772089895323,0.04726688460991586,1.1266385104537069,0.38787964239723255,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.51,7.84060444110376,10.733640496650246,1.515871479701895,16.6975142264477,0.05100972787100939,1.1705802666891199,0.41036576258957697,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.52,7.836407565911626,10.80956573935388,1.5718120386829426,16.60304604344952,0.055227940780521574,1.2145410085848294,0.43348635217697157,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.53,7.8292638489257875,10.884927478395918,1.6281147490251713,16.504422868846103,0.060012733947123836,1.2584912418318024,0.45722277200549855,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.54,7.819125113626273,10.959669036345268,1.684381090854118,16.401790831964878,0.06547258466632223,1.3024056835871647,0.4815561277882217,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.55,7.8059615322514215,11.033733210294756,1.7401528334531533,16.29533820543796,0.07173335832189465,1.3462627471313524,0.5064673898501253,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.56,7.789764413201372,11.107062676194042,1.794914169564632,16.185297277876963,0.07893653640799042,1.390044047395496,0.5319375026641535,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.57,7.770548783379368,11.17960044335847,1.8480981181703897,16.071945136139195,0.08723452798736211,1.4337339716617425,0.5579474714480049,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.58,7.7483558833535335,11.251290374262494,1.8990973490198533,15.955603566394382,0.09678276589181378,1.4773192890469435,0.5844784388058978,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.59,7.723254340278932,11.322077717898889,1.9472814409389605,15.836636147789282,0.10772794842023863,1.5207887536551195,0.611511741895497,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.6,7.695341774582759,11.391909720707622,1.9920180466340676,15.715445575149744,0.12019251588479618,1.564132855320512,0.6390289665021487,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.61,7.664744356940532,11.460736183770765,2.032698038842304,15.59246772806599,0.1342578777107468,1.607343527881099,0.6670119827678351,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.62,7.631615495228018,11.528510029014098,2.068762111404918,15.468164320232079,0.1499473708318802,1.6504139097292552,0.6954429764058654,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.63,7.596133571165991,11.59518781948769,2.0997247882157577,15.343014633499953,0.16721241263679937,1.6933381462166226,0.7243044720515424,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.64,7.558498501900838,11.660730237396121,2.125194201605154,15.217506011297719,0.18592385155689464,1.736111203600092,0.7535793509544068,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.65,7.51892775157356,11.72510244776644,2.144882074596624,15.092124888591588,0.2058721676499115,1.7787287185759877,0.7832508613773814,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.66,7.477651947108279,11.788274399311241,2.158605802284535,14.967348161886411,0.22677523634877256,1.8211868518075778,0.8133026259727801,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.67,7.434910577509926,11.850221023577307,2.1662810423179732,14.843636009062905,0.24829406713345215,1.863482158420624,0.8437186441098521,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.68,7.390948111230485,11.910922351577721,2.1679074432839167,14.721426439675446,0.2700538380073566,1.9056114653972442,0.8744832906426092,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.69,7.346010808686139,11.970363550496442,2.1635495191200698,14.601131922009653,0.2916679881124115,1.9475717530776495,0.9055813108382911,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.7,7.30034433251341,12.028534910061683,2.1533171265490925,14.483137800555443,0.3127613009216588,1.9893600338985975,0.9369978124407616,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.71,7.25419214083718,12.085431783313334,2.137346724695715,14.367802428790391,0.3329909018701956,2.0309732256406043,0.9687182539966339,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.72,7.207794616756548,12.141054506823554,2.115786047431833,14.255458655843817,0.3520630190814212,2.0724080110535805,1.0007284295484438,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.73,7.161388749130569,12.195408304560482,2.0887834033019934,14.146416230855875,0.36974466581392584,2.1136606756442577,1.0330144494976274,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.74,7.115208146501529,12.248503193699692,2.0564821630178076,14.04096466366876,0.38587018983555843,2.154726912034906,1.0655627166198933,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.75,7.0694832208883565,12.300353891519116,2.0190204680318367,13.93937625391842,0.40034289897939496,2.195601579935345,1.0983598965272448,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.76,7.024441303661689,12.35097972577806,1.976535908995674,13.841908882059387,0.4131323706496439,2.2362783994081514,1.1313928809432996,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.77,6.9803064073193495,12.400404550948426,1.9291751375567148,13.748808052284367,0.4242679218236168,2.276749554268328,1.1646487420298912,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.78,6.937298494994466,12.44865664547908,1.877106734338873,13.660308076781755,0.4338297679139276,2.3170051532340836,1.1981146728971463,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.79,6.895632332797693,12.49576860152463,1.8205381005049548,13.5766324169442,0.4419371282428787,2.357032553747335,1.2317779150364123,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.8,6.855515294363645,12.541777171616932,1.7597335832215633,13.49799219780946,0.448736421918274,2.3968154027536204,1.2656256601339533,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.81,6.817144631245312,12.586723068042113,1.6950338711433552,13.424583617073957,0.45438853217488445,2.4363323778301034,1.2996449240428927,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.82,6.780703782774992,12.630650704762909,1.626875326335029,13.35658356800758,0.4590568229287837,2.4755555524810062,1.3338223858861789,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.83,6.746357903271525,12.673607836373876,1.5558050357901052,13.294143484043039,0.4628982631415478,2.514448097060963,1.3681441633190614,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.84,6.714248849928263,12.715645125179039,1.482493516406569,13.237381909060641,0.46605536604027303,2.552961471988649,1.4025955316046341,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.85,6.684489583725582,12.756815582755722,1.4077398175407105,13.186375448887489,0.46865230169126826,2.5910318056002457,1.4371605521939703,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.86,6.6571587221243815,12.797173900735261,1.332466436086028,13.14114926493195,0.47079333827755077,2.628575625216748,1.4718215830363601,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.87,6.632295054695649,12.836775682641434,1.257705604773823,13.10166702881828,0.472563430125148,2.665485480571936,1.5065587013244168,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.88,6.609893193914404,12.875676559270893,1.1845682843936811,13.067822075852591,0.4740308386873051,2.701625946938712,1.5413489820560105,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.89,6.589900710026248,12.913931253858523,1.1141987902262815,13.0394310717798,0.4752498427658642,2.736833073066117,1.5761657627941754,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.9,6.572216896169919,12.951592579285764,1.047714067003662,13.016230201341223,0.4762645345868083,2.770916952762304,1.610977900471565,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.91,6.556695351789325,12.988710491425975,0.9861264504905038,12.997878807884106,0.4771107202704382,2.803675338401803,1.6457493426962693,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.92,6.543148681819618,13.025331174335678,0.9302657599793215,12.983967020636173,0.477818665127247,2.8349128998331183,1.6804391088966375,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.93,6.531357859963047,13.061496346271321,0.880708319042414,12.97403304320118,0.47841361190610676,2.864472654637257,1.7150022436336978,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.94,6.52108244887694,13.097242673628008,0.8377269463660159,12.96758180075896,0.47891743969785294,2.892260778524613,1.7493913146049502,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.95,6.512073769132805,13.132601541713388,0.8012832305149571,12.964109987610124,0.47934853634286995,2.918266783613799,1.7835587521238119,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.96,6.504087000548601,13.167599017267017,0.7710536515299687,12.963128688446893,0.4797223242381763,2.9425656803996754,1.8174593517385758,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.97,6.496891918017051,13.202256072341607,0.7464941309771049,12.964183285556917,0.48005149081348725,2.965303053916212,1.8510525702164604,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.98,6.490280488215465,13.236589011605798,0.7269223456560587,12.966867071656425,0.48034629598922035,2.9866693216910862,1.8843040827614759,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
5.99,6.484071373585,13.270609995406637,0.711597057765109,12.970828817337479,0.48061490217360964,3.006873608406346,1.9171865540047646,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.0,6.478111286879199,13.304327643963587,0.6997870168894479,12.975774271504372,0.48086371078367646,3.026120802125672,1.9496796255682094,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.01,6.472273966551918,13.33774762180323,0.6908164018186586,12.981463266035176,0.48109767468849285,3.0445972195882773,1.9817693526793323,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.02,6.4664576401387075,13.370873206688369,0.6840921521987281,12.987704072220502,0.48132059194715077,3.0624626883046338,2.0134473185801194,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.03,6.460581720091439,13.403705762894797,0.6791110308438083,12.994346544045111,0.4815353404887578,3.079849196656915,2.0447096573464205,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.04,6.454583480953164,13.436245156222165,0.675458693509115,13.001275352768898,0.481744077636204,3.0968619013105934,2.075556123275671,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.05,6.448414773123885,13.46849010052721,0.672800970928572,13.008403429629219,0.481948403177928,3.113582261755739,2.105989226279156,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.06,6.442039130704016,13.500438437845121,0.67087248872498,13.015666252141616,0.4821494876194064,3.1300717627154433,2.136013499596644,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.07,6.435429349559355,13.532087357410743,0.6694649228449446,13.023017096039476,0.4823481711417867,3.1463755514788416,2.1656349078151846,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.08,6.4285654960716645,13.563433568982115,0.6684160513008816,13.030423148209183,0.4825450401880281,3.162525722722163,2.1948603732849725,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.09,6.421433304061238,13.594473439757447,0.667600427835673,13.037862383651582,0.4827404873491897,3.1785440666956113,2.2236974031671415,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.1,6.414022908553035,13.62520309911972,0.666921558415027,13.045321105751166,0.48293475698168215,3.194444338013555,2.2521538041256792,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.11,6.406327834678081,13.655618521538518,0.6663054584870239,13.052791983131959,0.4831279809482598,3.210234107391775,2.2802374613024616,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.12,6.39834423165535,13.685715588595603,0.6656956764140002,13.060272563773792,0.48332020534466014,3.2259161835627324,2.3079561772821893,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.13,6.3900702683363315,13.715490137504169,0.6650493278149732,13.067764102827192,0.4835114114346581,3.2414897428887697,2.335317550891009,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.14,6.381505664619711,13.744937998340761,0.6643340068713322,13.075270654120825,0.4837015318064037,3.256951207762047,2.362328888853177,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
6.15,6.372651332377239,13.774055022217713,0.6635254266500227,13.082798374390617,0.48389046275106745,3.2722949180478262,2.3889971438527753,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
