Time,R,O,I1,S,A,I2,open_probability,Phi1,k1,L1,l2,lminus2,c,L3,Phi2,k2,l4,Phi_minus2,kminus1,kminus2,kminus3,lminus4,L5,Phi3,k3,Phi4,k4,l6,Phi_minus4,kminus4,lminus6,Phi5,IP3,compartment,v1,v2,v3,v4,v5
4.8500000000000005,0.00011545250501195573,6.063759633099639e-05,0.0004424026584738814,1.8927656120536992e-07,0.32354687723662834,0.675834440726996,0.00719043330424553,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00035668687832530435,-0.00033632298003732344,-1.2387863063404437e-09,0.00035707403895232637,0.0003604250008265586
4.86,0.00011524970038695096,6.063375303718525e-05,0.0004390532052140833,1.8926422448357242e-07,0.32354684448460064,0.6758380295925391,0.0071904303548513855,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0003537686942214136,-0.0003335714391713761,-1.2285723810360506e-09,0.0003541526641703194,0.00035735285001270434
4.87,0.00011504855536297879,6.0629941414756824e-05,0.00043573115465430663,1.8925198947245496e-07,0.32354681321826717,0.6758415878783138,0.007190427537839089,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00035087438542182286,-0.0003308424092129657,-1.2184440443536898e-09,0.00035125519139102973,0.0003543089946839162
4.88,0.00011484905635209496,6.0626161198749246e-05,0.00043243628260755196,1.8923985531989814e-07,0.32354678339428006,0.6758451158657087,0.0071904248493525605,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00034800375657421836,-0.000328135705999015,-1.2084005441823141e-09,0.00034838142502849334,0.00035129312236681365
4.89,0.00011465118987778577,6.062241212651822e-05,0.0004291683667209076,1.892278211812662e-07,0.3235467549704452,0.675848613833011,0.007190422285638344,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0003451566139250819,-0.0003254511468730143,-1.1984411358893305e-09,0.00034553117109781956,0.0003483049252185344
4.9,0.00011445494257404972,6.061869393771426e-05,0.0004259271864605452,1.8921588621933275e-07,0.32354672790569217,0.6758520820554519,0.007190419843042872,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00034233276530659424,-0.0003227885506726991,-1.1885650822257319e-09,0.00034270423720212523,0.0003453440999361401
4.91,0.00011426030118448677,6.0615006374260076e-05,0.0004227125230968396,1.8920404960420723e-07,0.3235467021600451,0.6758555208052522,0.007190417518009943,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00033953202012365104,-0.0003201477377178291,-1.1787716532439354e-09,0.0003399004325194549,0.00034241034766735456
4.92,0.0001140672525613952,6.0611349180328437e-05,0.0004195241596896077,1.8919231051326256e-07,0.3235466776945945,0.6758589303516662,0.00719041530707815,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0003367541893409796,-0.0003175285297980649,-1.169060126195291e-09,0.00033711956778990915,0.00033950337392407715
4.93,0.00011387578366487613,6.060772210232017e-05,0.0004163618810734706,1.891806681310635e-07,0.32354665447146935,0.6758623109610243,0.007190413206878444,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00033399908547036535,-0.0003149307501609459,-1.1594297854377553e-09,0.0003343614553028562,0.0003366228884973399
4.94,0.0001136858815619454,6.0604124888842457e-05,0.0004132254738433342,1.8916912164929597e-07,0.3235466324538103,0.6758656628967763,0.007190411214131722,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00033126652255798146,-0.00031235422349996564,-1.1498799223579642e-09,0.0003316259088841783,0.00033376860537415176
4.95,0.00011349753342565304,6.060055729068747e-05,0.00041011472633998967,1.891576702666974e-07,0.32354661160574344,0.6758689864195324,0.007190409325646515,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00032855631617182334,-0.0003097987759427455,-1.14040983527213e-09,0.00032891274388375386,0.00033094024265689637
4.96,0.00011331072653420987,6.059701906081115e-05,0.00040702942863582957,1.891463131889877e-07,0.32354659189235446,0.6758722817871039,0.0071904075383166875,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00032586828338924587,-0.00030726423503930265,-1.1310188293498088e-09,0.00032622177716291195,0.0003281375224843952
4.97,0.00011312544827012153,6.0593509954312326e-05,0.00040396937252068304,1.8913504962880115e-07,0.32354657327966413,0.6758755492545435,0.007190405849119248,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00032320224278460197,-0.0003047504297504171,-1.1217062165241146e-09,0.00032355282708204647,0.0003253601709535259
4.98,0.00011294168611932977,6.059002972841206e-05,0.0004009343514877654,1.8912387880561923e-07,0.3235465557346037,0.6758787890741843,0.007190404255112172,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0003205580144169833,-0.0003022571904360917,-1.1124713154078635e-09,0.0003209057134883758,0.0003226079180447261
4.99,0.00011275942767036089,6.058657814243328e-05,0.00039792416071974455,1.8911279994570426e-07,0.32354653922499144,0.6758820014956783,0.007190402753432292,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0003179354198180643,-0.00029978434884410756,-1.103313451213952e-09,0.00031828025770375135,0.0003198804975479419
5.0,0.00011257866061348112,6.0583154957780554e-05,0.000394938597074918,1.8910181228203376e-07,0.3235465237195094,0.6758851867660343,0.007190401341293275,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00031533428198004024,-0.00029733173809867215,-1.0942319556782773e-09,0.0003156762825125073,0.00031717764699012996
5.01,0.0001123993727398593,6.057975993792024e-05,0.0003919774590735063,1.8909091505423556e-07,0.3235465091876813,0.6758883451296546,0.00719040001598361,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0003127544253436693,-0.0002948991926891607,-1.0852261669758815e-09,0.00031309361214955367,0.0003144991075646475
5.0200000000000005,0.00011222155194073634,6.0576392848360786e-05,0.0003890405468840569,1.8908010750852395e-07,0.32354649559985016,0.6758914768283714,0.007190398774864655,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0003101956757864091,-0.00029248654845894986,-1.0762954296421768e-09,0.00031053207228846913,0.0003118446240631956
5.03,0.00011204518620660178,6.0573053456633255e-05,0.00038612766230996024,1.8906938889763633e-07,0.32354648292715743,0.6758945821014827,0.007190397615368758,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0003076578606106561,-0.00029009364259434286,-1.067439094504336e-09,0.0003079914900296979,0.0003092139448072073
5.04,0.00011187026362637694,6.0569741532272146e-05,0.00038323860877607425,1.890587584807707e-07,0.32354647114152196,0.675897661185787,0.007190396534997402,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00030514080853207264,-0.000287720313613584,-1.0586565185982837e-09,0.0003054716938888716,0.000306606821583566
5.05,0.0001116967723866052,6.056645684679638e-05,0.0003803731913154603,1.8904821552352396e-07,0.32354646021562,0.6759007143156178,0.007190395531319409,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0003026443496680195,-0.00028536640135596393,-1.049947065097545e-09,0.0003029725137851935,0.00030402300957832473
5.0600000000000005,0.00011152470077064877,6.056319917369056e-05,0.0003775312165562266,1.8903775929783084e-07,0.3235464501228652,0.6759037417228771,0.007190394601969184,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00030016831552607376,-0.0002830317469710141,-1.041310103240401e-09,0.0003004937810300104,0.0003014622673157552
5.07,0.0001113540371578923,6.055996828838637e-05,0.00037471249270848,1.8902738908190374e-07,0.32354644083738965,0.6759067436370687,0.007190393744645017,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00029771253899265183,-0.0002807161929077896,-1.0327450082621263e-09,0.00029803532831529367,0.00029892435659539807
5.08,0.00011118477002295303,6.055676396824429e-05,0.000371916829551383,1.8901710416017301e-07,0.3235464323340251,0.6759097202853304,0.007190392957107402,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0002952768543217144,-0.0002784195829042383,-1.0242511613179083e-09,0.00029559698970244713,0.00029640904243299904
5.09,0.0001110168879348975,6.0553585992535455e-05,0.0003691440384203183,1.890069038232281e-07,0.3235464245882847,0.675912671892466,0.007190392237177445,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0002928610971235715,-0.000276141761976659,-1.0158279494184734e-09,0.0002931786006109688,0.0002939160930007789
5.1000000000000005,0.00011085037955646487,6.0550434142423706e-05,0.0003663939321941573,1.889967873677594e-07,0.3235464175763452,0.6759155986809766,0.007190391582735255,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0002904651043537771,-0.00027388257640924377,-1.007474765359783e-09,0.00029077999780744573,0.00029144527957081223
5.11,0.0001106852336432966,6.054730820094794e-05,0.00036366632528263374,1.8898675409650062e-07,0.32354641127503,0.6759185008710913,0.007190390991718425,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00028808871430211565,-0.00027164187374370807,-9.991910076544242e-10,0.00028840101939441726,0.00028899637645851683
5.12,0.00011052143904317261,6.054420795300454e-05,0.000360961033613819,1.8897680331817208e-07,0.3235464056617916,0.6759213786807973,0.007190390462120524,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00028573176658167683,-0.0002694195027690028,-9.909760804714695e-10,0.00028604150479951546,0.0002865691609675869
5.13,0.00011035898469525367,6.054113318533011e-05,0.00035827787462170156,1.8896693434742443e-07,0.3235464007146959,0.6759242323258696,0.00719038999198964,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0002833941021180221,-0.00026721531351111324,-9.828293935687152e-10,0.0002837012947645226,0.0002841634133364801
5.14,0.00011019785962933026,6.053808368648436e-05,0.0003556166672338669,1.8895714650478305e-07,0.3235463964124059,0.6759270620199,0.007190389579426975,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0002810755631384378,-0.00026502915722293927,-9.74750362219836e-10,0.000281380231334713,0.00028177891668590416
5.15,0.00011003805296507749,6.053505924683315e-05,0.0003529772318592787,1.8894743911659322e-07,0.3235463927341659,0.6759298679743259,0.007190389222585416,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0002787759931612804,-0.00026286088637425976,-9.667384071661045e-10,0.00027907815784807694,0.00027941545696752446
5.16,0.00010987955391131637,6.053205965853175e-05,0.00035035939037616066,1.8893781151496575e-07,0.32354638965978677,0.6759326503984577,0.007190388919668238,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0002764952369854062,-0.000260710354641779,-9.58792954548628e-10,0.0002767949189247665,0.0002770728229132269
5.17,0.00010972235176528104,6.0529084715508374e-05,0.00034776296611997514,1.8892826303772334e-07,0.32354638716963086,0.6759354094995075,0.007190388668927745,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0002742331406796843,-0.0002585774168992527,-9.509134358422805e-10,0.0002745303604566249,0.00027475080598693413
5.18,0.00010956643591189218,6.0526134213447745e-05,0.00034518778387150286,1.8891879302834748e-07,0.32354638524459756,0.6759381454826148,0.007190388468664018,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0002719895515726038,-0.0002564619292076973,-9.43099287798104e-10,0.00027228432959674337,0.0002724492003357559
5.19,0.00010941179582303648,6.0523207949774936e-05,0.00034263366984501833,1.88909400835926e-07,0.3235463838661095,0.675940858550874,0.007190388317223652,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00026976431824195886,-0.0002543637488056772,-9.353499523907932e-10,0.0002700566747491154,0.00027016780274358165
5.2,0.00010925842105685208,6.052030572363938e-05,0.0003401004516765635,1.8890008581510118e-07,0.3235463830160987,0.6759435489053607,0.007190388212998546,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0002675572905046228,-0.00025228273409967346,-9.276648767517787e-10,0.00026784724555842243,0.000267906412584229
5.21,0.00010910630125701975,6.051742733589904e-05,0.0003375879584123151,1.8889084732601837e-07,0.3235463826769932,0.6759462167451565,0.007190388154424715,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00026536831940640344,-0.00025021874465452903,-9.20043513114171e-10,0.0002656558928998756,0.00026566483177759004
5.22,0.00010895542615206024,6.0514572589104715e-05,0.0003350960204970494,1.8888168473427534e-07,0.3235463828317042,0.675948862267375,0.007190388139981132,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.000263197257211983,-0.00024817164118397353,-9.124853187610909e-10,0.00026348246886907095,0.00026344286474500045
5.23,0.00010880578555463725,6.051174128748466e-05,0.0003326244697626999,1.8887259741087204e-07,0.32354638346361353,0.6759514856671864,0.007190388168188627,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00026104395739493923,-0.0002461412855412255,-9.049897559621422e-10,0.0002613268267720875,0.0002612403183662737
5.24,0.00010865736936086626,6.05089332369292e-05,0.00033017313941700996,1.8886358473216098e-07,0.32354638455656093,0.6759540871378418,0.007190388237608758,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0002589082746278506,-0.00024412754070967123,-8.975562919217426e-10,0.00025918882111553715,0.00025905700193773473
