Time,R,ins,IR,I2R,Rp,IRp,I2Rp,Ren,IRen,I2Ren,RPen,IRPen,I2RPen,kins,kins1d,kins2d,kins1den,kins2den,kyd,kyden,kyp,intk1,intk2,reck1,Rtotal,k1ub,k2ub,pansec,Kpan,mliver,vp,rholiver,vhep,vd,mkidney,Kkidney,r1,r2,r3,r4,r5,r6,r7,i1,i2,i3,i4,i5,i6,i7,f1,f2,f3,f4,f5,f6,bw,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,compartment1
0.21,34.648435981473035,100.0,0.7258306942591725,0.007647073205480208,4.9331395327817954e-08,0.0017613958870520965,2.477037571692049e-05,4.616284498776094,1.5335322439281616e-05,1.0744579750235978e-07,1.0863492526089249e-11,9.306468899835877e-08,8.482601288051228e-10,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.4645532658695997,-6.996252152880569e-07,0.07227718649769804,0.00017514877367653283,1.8992587201209912e-10,0.016759907663221732,0.00017655202510008267,2.952049569561711e-08,1.7914952632184064e-10,4.1366632038408516e-10,3.2658014958997228e-12,7.843441603836438e-14,3.5357402129283717e-07,2.475873484174538e-09,-0.00014707694032914387,0.0001451661388518345,1.5294146410960417e-06,2.711561369625738e-11,9.687677378786532e-07,1.3623706644306271e-08,200.0,3.888873134132984,0.49275362318840576,4.38162675732139,88.75409407327884,11.245905926721147,1.5749936193238585,0.19956521739130434,1.7745588367151628,0.018381986760215165,0.000191798796881369,0.01838159834318554,0.00019179608952992822,3.8841702962311153e-07,2.707351440771463e-09,1.0
0.22,34.61380933788784,100.0,0.7595463767609417,0.008384696799057042,5.665845151680807e-08,0.001931034920146447,2.8455182647583657e-05,4.616282993695046,1.6816702210125845e-05,1.2344101447254208e-07,1.3076406003245601e-11,1.0691855422793519e-07,1.0210214895778336e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.4610771152380795,-7.66748122906898e-07,0.07561924980413189,0.00019196528470874133,2.1813503833971108e-10,0.01753808681873519,0.00019357694360502446,3.2372151754492254e-08,2.0581821688877524e-10,4.75247905719287e-10,3.930932734874659e-12,9.441165134343324e-14,3.876938690923813e-07,2.8441156591609696e-09,-0.000153999961756939,0.00015190927535218836,1.6769393598114084e-06,3.1142102203841466e-11,1.062069206080546e-06,1.5650350456171013e-08,200.0,3.88874412318633,0.49275362318840576,4.381497746374736,88.75376294336539,11.246237056634609,1.5749413698904635,0.19956521739130434,1.7745065872817678,0.019247690293639864,0.00021033191109351467,0.01924726409156982,0.00021032879954261562,4.2620207004254174e-07,3.111550899044784e-09,1.0
0.23,34.57921750744265,100.0,0.793186099095588,0.009155520802926833,6.46712661206492e-08,0.0021082732840806695,3.248594564334832e-05,4.6162814194482955,1.8365059954206985e-05,1.4094019662564584e-07,1.5610415655515457e-11,1.2207496287323306e-07,1.2188223763587303e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.457604476304627,-8.368421870202029e-07,0.07895238907744173,0.00020952789058233302,2.4898437456449944e-10,0.01831448203696437,0.00021136745965688293,3.5352740411848445e-08,2.3499430353097364e-10,5.426197570087365e-10,4.692466148981111e-12,1.127072010328216e-13,4.233515037102366e-07,3.2469186444951087e-09,-0.0001609159145257071,0.0001586372198191176,1.8311041605853667e-06,3.554526559915716e-11,1.1595503062443684e-06,1.7867270103841578e-08,200.0,3.888609978525936,0.49275362318840576,4.381363601714342,88.75341861616778,11.246581383832215,1.5748870413030043,0.19956521739130434,1.7744522586943086,0.020112525210554465,0.0002297037226897296,0.020112059478205973,0.00022970016871425453,4.657323484924536e-07,3.553975475077773e-09,1.0
0.24,34.54466045496774,100.0,0.8267500034862906,0.009959448356454932,7.339945438318677e-08,0.0022930856397681398,3.687775251362388e-05,4.61627977610778,1.998022730854e-05,1.6000923559593672e-07,1.8494968520324255e-11,1.3859097330084364e-07,1.4439862638937484e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.4541353454953794,-9.098943104689373e-07,0.08227662241437085,0.00022783345387626902,2.825878993752691e-10,0.019089096700820204,0.00022992127768693146,3.8461937568939504e-08,2.66787623604124e-10,6.160355570443564e-10,5.559347115990931e-12,1.3353367271674113e-13,4.605426240000419e-07,3.6857877614408253e-09,-0.00016782480577967954,0.00016535000069725812,1.9918896712909866e-06,4.0341347124011074e-11,1.261197101872477e-06,2.0282763882493135e-08,200.0,3.8884707126843105,0.49275362318840576,4.381224335872716,88.75306112143534,11.246938878564682,1.574830638637146,0.19956521739130434,1.7743958560284503,0.020976492387663193,0.0002499121890547604,0.02097598538087568,0.0002499081527242139,5.070067875118101e-07,4.0363305464901494e-09,1.0
0.25,34.51013814532916,100.0,0.8602382319056275,0.010796382802929187,8.287249947853337e-08,0.0024854467135202105,4.1645636724748385e-05,4.616278063745364,2.166203624306719e-05,1.807138119494995e-07,2.1760768079413544e-11,1.5652346072680528e-07,1.698900575775042e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.4506697192401536,-9.858914354602308e-07,0.08559196787844559,0.00024687884588303106,3.1905912299235346e-10,0.019861934187172945,0.00024923610704627393,4.169941976790434e-08,3.0130766189910017e-10,6.957481760055731e-10,6.540767216733912e-12,1.5711274553336577e-13,4.992629378284045e-07,4.1622229938763425e-09,-0.00017472664265581143,0.0001720476463811255,2.1592765605858375e-06,4.5546515455727615e-11,1.366995692436116e-06,2.290510019861161e-08,200.0,3.888326338171021,0.49275362318840576,4.381079961359427,88.75269048877375,11.247309511226241,1.5747721669592636,0.19956521739130434,1.7743373843505679,0.021839592700780487,0.0002709552713091615,0.021839042676470043,0.0002709507109913484,5.500243104444857e-07,4.560317813098128e-09,1.0
0.26,34.47565054342873,100.0,0.8936509260759883,0.01166622768919397,9.311975289262398e-08,0.0026853312969042902,4.680457753065117e-05,4.616276282432836,2.3410319060077273e-05,2.031193956314829e-07,2.543977009602928e-11,1.7592911765143757e-07,1.986059317005129e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.4472075939724425,-1.0648205434724538e-06,0.08889844350003107,0.00026666094658920296,3.5851104863660236e-10,0.020632997866862245,0.0002693096619968877,4.506486419064875e-08,3.3866355147901733e-10,7.820096731812092e-10,7.646328370469747e-12,1.8367514009333138e-13,5.395081620583417e-07,4.6777186908184774e-09,-0.00018162143228379283,0.00017873018521519766,2.333245537838794e-06,5.117686492338598e-11,1.4769322132973597e-06,2.5742517641858147e-08,200.0,3.888176867472736,0.49275362318840576,4.380930490661141,88.75230674764614,11.247693252353855,1.5747116313264582,0.19956521739130434,1.7742768487177625,0.02270182702483119,0.00029283093430448924,0.02270123224099043,0.0002928258066681155,5.947838407592554e-07,5.127636373716913e-09,1.0
0.27,34.441197614203986,100.0,0.9269882274700023,0.012568886765269382,1.0417043482083002e-07,0.0028927142465960645,5.236950010896077e-05,4.616274432241912,2.5224908393600993e-05,2.2729124643383446e-07,2.9565178275061616e-11,1.9686445431333537e-07,2.3080346522874606e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.4437489661294105,-1.1466686551563429e-06,0.09219606727638946,0.00028717664465524806,4.0105617406019557e-10,0.021402291104707656,0.0002901396617023032,4.8557948657681915e-08,3.789640745531706e-10,8.750712987702627e-10,8.885933411306723e-12,2.1346058714594485e-13,5.812740225320406e-07,5.23376378243206e-09,-0.000188509181786054,0.00018539764549400047,2.5137773530538767e-06,5.7248415733160846e-11,1.5909928356278357e-06,2.8803225059928424e-08,200.0,3.8880223130532534,0.49275362318840576,4.380775936241659,88.75190992737356,11.248090072626434,1.5746490367865675,0.19956521739130434,1.7742142541778718,0.0235631962338525,0.00031553714661648573,0.023562554949549418,0.0003155314066344586,6.41284303083689e-07,5.7399820271213445e-09,1.0
0.28,34.40677932262815,100.0,0.9602502773109792,0.013504263983960877,1.1605363457602675e-07,0.0031075704842279278,5.835527570064851e-05,4.6162725132442315,2.710563720879164e-05,2.5329441447906705e-07,3.4171439807368526e-11,2.1938579915726028e-07,2.6675266440179257e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.44029383215189,-1.2314228302335685e-06,0.09548485717173948,0.00030842283739476685,4.46806493117703e-10,0.02216981725951934,0.0003117238302180488,5.217835162692391e-08,4.223176633777261e-10,9.751834957444083e-10,1.0269977579469014e-11,2.4671779540920074e-13,6.245562540531715e-07,5.831841432096639e-09,-0.0001953898982777775,0.00019205005546219585,2.7008527967921754e-06,6.377711419959002e-11,1.7091637663253603e-06,3.2095401635356683e-08,200.0,3.8878626873535493,0.49275362318840576,4.380616310541955,88.75150005713594,11.248499942864067,1.5745843883781874,0.19956521739130434,1.7741496057694917,0.024423701200995396,0.00033907188054006624,0.024423011676371717,0.00033906548149153815,6.895246236794661e-07,6.399048528094118e-09,1.0
0.29,34.37239563371008,100.0,0.9934372165733422,0.014472263500473882,1.2879831099123604e-07,0.0033298749962393727,6.477672174785844e-05,4.616270525511362,2.9052338801313426e-05,2.8119374069811323e-07,3.929424097343597e-11,2.4354929929608146e-07,3.067313514293346e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.4368421884843783,-1.3190701673966256e-06,0.09876483111731525,0.0003303964307540229,4.958734973162588e-10,0.022935579684108684,0.0003340598964822174,5.5925752192528347e-08,4.688324011449568e-10,1.082595901687736e-09,1.1809157030029382e-11,2.837044198282077e-13,6.693506003694224e-07,6.4734294065532175e-09,-0.00020226358886690256,0.00019868744331466844,2.8944527000947766e-06,7.077883297376755e-11,1.831431247931655e-06,3.5627196961322145e-08,200.0,3.8876980027918084,0.49275362318840576,4.380451625980214,88.75107716597276,11.248922834027239,1.5745176911306822,0.19956521739130434,1.7740829085219865,0.02528334279852391,0.0003634331120818988,0.02528260329479508,0.0003634260055555435,7.395037288290829e-07,7.106526355284224e-09,1.0
0.3,34.338046512494245,100.0,1.026549185983054,0.015472789672036035,1.424332928136502e-07,0.003559602833730454,7.164860202887841e-05,4.616268469114794,3.1064846796742e-05,3.1105385729724476e-07,4.497050284239455e-11,2.694109209624603e-07,3.51027296119355e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.4333940315750313,-1.4095978042108167e-06,0.10203600701142396,0.00035309433929189024,5.483681773325534e-10,0.023699581725298683,0.0003571455943062212,5.979983008372834e-08,5.18616022852736e-10,1.1975573505943923e-09,1.3514550900595168e-11,3.2468703052208864e-13,7.156528141553912e-07,7.159999932786536e-09,-0.0002091302606541303,0.00020530983719661082,3.0945579344072073e-06,7.826937126665022e-11,1.9577815585517496e-06,3.940673111588313e-08,200.0,3.8875282717634643,0.49275362318840576,4.38028189495187,88.75064128278393,11.249358717216078,1.574448950064203,0.19956521739130434,1.7740141674555072,0.02614212189781746,0.0003886188209548793,0.02614133067727123,0.00038861095685162285,7.912205462305699e-07,7.864103256452221e-09,1.0
0.31,34.3037319240607,100.0,1.0595863260180383,0.016505747057522627,1.5698727909472878e-07,0.003796729112316582,7.898562679184207e-05,4.616266344125946,3.314299514996989e-05,3.4293918821981605e-07,5.123837701487947e-11,2.970264499557601e-07,3.999382158781373e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.429949357875663,-1.50299291701716e-06,0.10529840271950291,0.00037651348615998453,6.044010245147059e-10,0.024461826723934266,0.00038097866236562407,6.380026566369204e-08,5.717759161648382e-10,1.3203158746462918e-09,1.5397621311308286e-11,3.699410820474298e-13,7.634586569956239e-07,7.89301970869135e-09,-0.00021598992073293497,0.00021191726520360766,3.3011494115045257e-06,8.626445507013702e-11,2.08820101177412e-06,4.344209473551314e-08,200.0,3.8873535066412366,0.49275362318840576,4.380107129829643,88.75019243633041,11.249807563669581,1.5743781701897006,0.19956521739130434,1.773943387581005,0.02700003936937101,0.00041462699057212115,0.026999194695366734,0.0004146183171078617,8.446740042758472e-07,8.673464259474888e-09,1.0
0.32,34.26945183352502,100.0,1.0925487769086035,0.017571040417080686,1.724888395814968e-07,0.004041229011982829,8.680245288888425e-05,4.6162641506161615,3.528661814460991e-05,3.769139496094528e-07,5.813724135303531e-11,3.2645149209034165e-07,4.53770354624794e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.4265081638417385,-1.599242720834982e-06,0.10855203607417713,0.00040065080308272755,6.640820323887627e-10,0.02522231801489261,0.0004055568441909416,6.792673992837408e-08,6.284191222739077e-10,1.4511187059963932e-09,1.747015865305457e-11,4.1975088256891496e-13,8.127638993675966e-07,8.673950016374448e-09,-0.00022284257618957262,0.00021850975538172072,3.514208083416137e-06,9.477973737882904e-11,2.222675956590556e-06,4.774134908888634e-08,200.0,3.8871737197751655,0.49275362318840576,4.379927342963571,88.74973065523513,11.250269344764886,1.574305356508942,0.19956521739130434,1.7738705739002463,0.02785709608279614,0.00044145560804056814,0.0278561962197639,0.0004414460717492392,8.998630322380741e-07,9.536291328924185e-09,1.0
0.33,34.23520620603828,100.0,1.125436678637869,0.018668574711751342,1.8896641510949235e-07,0.004293077776937585,9.51136839108908e-05,4.61626188865671,3.749555039239573e-05,4.130421502759967e-07,6.570769569247818e-11,3.577414736461696e-07,5.128399038767384e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.4230704459323724,-1.6983344692640846e-06,0.11179692487531684,0.00042550323033732287,7.275206981715456e-10,0.02598105892709356,0.00043087788815839907,7.217893450536177e-08,6.886523367688765e-10,1.5902122785625874e-09,1.974433629925443e-11,4.744095628996925e-13,8.635643206246159e-07,9.504246630315623e-09,-0.00022968823410308026,0.0002250873357275738,3.7337149423502686e-06,1.0383079841272424e-10,2.3611927773156717e-06,5.2312526150989944e-08,200.0,3.886988923492653,0.49275362318840576,4.379742546681059,88.74925596798352,11.25074403201648,1.5742305140145243,0.19956521739130434,1.7737957314058286,0.02871329290682212,0.0004691026641552887,0.028712336120261722,0.0004690922098915558,9.567865603965497e-07,1.045426373290706e-08,1.0
0.34,34.200995006787025,100.0,1.1582501709421884,0.019798255103092435,2.0644831799520107e-07,0.004552250715466346,0.00010393387032211277,4.616259558318787,3.9769626832582915e-05,4.5138759216213404e-07,7.399155756002142e-11,3.9095164181951424e-07,5.774744238351559e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.419636200610326,-1.8002554543870184e-06,0.11503308689009514,0.0004510677167337501,7.948260242815242e-10,0.026738052783510005,0.0004569395474806951,7.655653165272211e-08,7.525819105025649e-10,1.7378422298242161e-09,2.2232765317653502e-11,5.342190455833546e-13,9.158557089787284e-07,1.0385359725544397e-08,-0.0002365269015452958,0.0002316500341884377,3.9596510206184875e-06,1.1343314583962108e-10,2.5037378935064905e-06,5.716362867716203e-08,200.0,3.886799130098497,0.49275362318840576,4.379552753286903,88.7487684029245,11.251231597075494,1.5741536476898912,0.19956521739130434,1.7737188650811955,0.02956863070929696,0.0004975661533937737,0.029567615265776732,0.0004975547243353637,1.0154435202275325e-06,1.1429058409959461e-08,1.0
0.35000000000000003,34.16681820099323,100.0,1.1909893933115754,0.02095998695280281,2.2496273242643049e-07,0.0048187231997862045,0.00011327750959412653,4.616257159673515,4.210868273135256e-05,4.920138708063893e-07,8.303185791431776e-11,4.261370651706537e-07,6.4800644850038225e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.416205424341998,-1.9049930066718386e-06,0.11826053985304544,0.0004773412195948554,8.661065198417574e-10,0.027493302901178213,0.00048373958019780745,8.105921425785368e-08,8.203138504535084e-10,1.8942534026045986e-09,2.4948248267264717e-11,5.994900141413742e-13,9.69633861483712e-07,1.1318734350045865e-08,-0.00024335858558085371,0.00023819787866231508,4.191997390560562e-06,1.2360221499635413e-10,2.6502977598824125e-06,6.23026302767696e-08,200.0,3.8866043518749316,0.49275362318840576,4.379357975063337,88.74826798827105,11.251732011728938,1.5740747625093474,0.19956521739130434,1.7736399799006517,0.030423110357187255,0.0005268440739083056,0.030422034524343965,0.0005268316115599233,1.0758328432905473e-06,1.2462348382316461e-08,1.0
0.36,34.132675753914235,100.0,1.2236544849901232,0.02215367582234803,2.44537714850825e-07,0.0050924706659009585,0.00012315904633921094,4.616254692791943,4.451255368121721e-05,5.349843758051964e-07,9.287283690727643e-11,4.6335263407012697e-07,7.2478272272746835e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.4127781135974278,-2.0125344948753007e-06,0.12147930146611839,0.0005043207047365274,9.414702021756764e-10,0.028246812591208124,0.0005112757491678335,8.568666583634313e-08,8.919538205849945e-10,2.0596898468500064e-09,2.7904134825007532e-11,6.705418824705358e-13,1.0248945840181311e-06,1.2305809768519114e-08,-0.0002501832932672015,0.00024473089699802465,4.430735164469607e-06,1.343533691089749e-10,2.800858866245527e-06,6.773747548656603e-08,200.0,3.886404601081657,0.49275362318840576,4.379158224270062,88.74775475210103,11.252245247898987,1.573993863438071,0.19956521739130434,1.7735590808293753,0.031276732716580824,0.0005569344275222569,0.03127559476311779,0.0005569208717171811,1.1379534630359678e-06,1.3555805075779644e-08,1.0
0.37,34.098567630842766,100.0,1.2562455849764276,0.02337922747258677,2.652011943634154e-07,0.005373468613456509,0.0001335928724434419,4.616252157745043,4.6981075600427804e-05,5.803622912734955e-07,1.0355993965640684e-10,5.026530611437011e-07,8.08156386256087e-09,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,3.409354264850286,-2.122867325946262e-06,0.12468938939873929,0.0005320031464479132,1.0210245982991494e-09,0.028998585158793666,0.0005395458220578471,9.043857053082353e-08,9.676071427016246e-10,2.2343948214029576e-09,3.111402087085935e-11,7.477027643192574e-13,1.0816336912684248e-06,1.3348020037330055e-08,-0.0002570010316545971,0.0002512491169952855,4.6758454945173544e-06,1.457018995123852e-10,2.95540773740108e-06,7.347607984389305e-08,200.0,3.886199889955887,0.49275362318840576,4.3789535131442925,88.74722872235779,11.252771277642218,1.5739109554321342,0.19956521739130434,1.7734761728234385,0.03212949865268584,0.0005878352197221337,0.03212829684837286,0.0005878205086257553,1.2018043129835565e-06,1.4711096378398902e-08,1.0
