Time,VENUS,p1_star,p2,lambda_star,qj_star,cell,VENUSproduction,VENUSdecayduetophotobleaching,VENUSdecayduetoauxin
9.56,0.8100112245228264,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022323909347849095,0.020904978329081707
9.57,0.8098328712205903,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002231899393083947,0.02090139188751227
9.58,0.8096545586952691,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022314079637641617,0.02089780591714102
9.59,0.8094762869410268,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00223091664680947,0.020894220418038963
9.6,0.8092980559520266,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022304254422037856,0.020890635390277044
9.61,0.8091198657224314,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002229934349931021,0.02088705083392616
9.620000000000001,0.8089417162464035,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002229443369975088,0.020883466749057167
9.63,0.8087636075181046,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022289525023198964,0.020879883135740844
9.64,0.808585539531696,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022284617469493545,0.020876299994047946
9.65,0.8084075122813382,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022279711038473682,0.02087271732404917
9.66,0.8082295257611913,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022274805729978436,0.020869135125815137
9.67,0.808051579965415,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022269901543846837,0.020865553399416453
9.68,0.8078736748881682,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022264998479917916,0.02086197214492365
9.69,0.8076958105236094,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022260096538030674,0.020858391362407212
9.700000000000001,0.8075179868658965,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022255195718024106,0.020854811051937573
9.71,0.8073402039091869,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022250296019737195,0.020851231213585123
9.72,0.8071624616476375,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002224539744300889,0.020847651847420184
9.73,0.8069847600754045,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002224049998767815,0.02084407295351304
9.74,0.8068070991866437,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00222356036535839,0.02084049453193392
9.75,0.8066294789755103,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022230708440565063,0.020836916582753003
9.76,0.806451899436159,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002222581434846054,0.0208333391060404
9.77,0.8062743605627439,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022220921377109223,0.020829762101866205
9.78,0.8060968623494186,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002221602952634998,0.02082618557030042
9.790000000000001,0.8059194047903361,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022211138796021665,0.020822609511413032
9.8,0.805741987879649,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022206249185963128,0.02081903392527394
9.81,0.8055646116115093,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022201360696013197,0.020815458811953035
9.82,0.8053872759800683,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002219647332601068,0.02081188417152011
9.83,0.805209980979477,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022191587075794388,0.020808310004044945
9.84,0.8050327266038858,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022186701945203094,0.02080473630959724
9.85,0.8048555128474445,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002218181793407557,0.02080116308824666
9.86,0.8046783397043024,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022176935042250573,0.02079759034006282
9.870000000000001,0.8045012071686082,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022172053269566843,0.020794018065115265
9.88,0.8043241152345102,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022167172615863103,0.020790446263473514
9.89,0.8041470638961561,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022162293080978065,0.02078687493520701
9.9,0.8039700531476931,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002215741466475042,0.02078330408038516
9.91,0.8037930829832677,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022152537367018856,0.02077973369907731
9.92,0.8036161533970261,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002214766118762204,0.02077616379135277
9.93,0.8034392643831139,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002214278612639862,0.020772594357280773
9.94,0.8032624159356759,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002213791218318723,0.020769025396930527
9.950000000000001,0.8030856080488569,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022133039357826495,0.020765456910371165
9.96,0.8029088407168007,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022128167650155026,0.020761888897671787
9.97,0.8027321139336508,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002212329706001142,0.02075832135890143
9.98,0.8025554276935503,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022118427587234247,0.020754754294129093
9.99,0.8023787819906413,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0022113559231662075,0.020751187703423695
10.0,0.8022021768190657,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002210869199313345,0.020747621586854132
