Time,species_1,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
0.65,6.271747310329622e-05,7.612384729064142e-07,1.508517031272623e-07,1.491401767341642e-07,8.228379064065323e-08,5.886664163155437e-07,1.6338085785460334e-07,9.179047722196088e-08,7.776908195210829e-08,2.220975729885418e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010558223154990198,0.0049911600369044575,0.0003263450793360607,0.004338993235394872,0.00011608003533900773
0.66,6.26537721966378e-05,7.615783043785968e-07,1.5254382373334327e-07,1.513585799955637e-07,8.350773065141845e-08,5.974226047982654e-07,1.658110858176622e-07,9.315582557069976e-08,7.892586739260109e-08,2.265542993594434e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010547500745946201,0.004986091261720021,0.00032601365942015525,0.004340930215792537,0.00011738211424447675
0.67,6.259013598147683e-05,7.618537478870672e-07,1.542200804409454e-07,1.53574730356079e-07,8.473042768910457e-08,6.06169900928042e-07,1.6823884576112236e-07,9.451978733902937e-08,8.008147805888258e-08,2.310141056766128e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010536789223268461,0.004981027632817819,0.0003256825759919343,0.004342500195955293,0.00011867198586724337
0.68,6.252656439213262e-05,7.620698166311248e-07,1.5588059772737209e-07,1.5578863010306078e-07,8.59518830156914e-08,6.14908313733202e-07,1.7066414019074277e-07,9.588236393473274e-08,8.123591514369085e-08,2.354766053766382e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010526088575909798,0.004975969144975541,0.00032535182870993925,0.004343731750260243,0.00011994974599445076
0.6900000000000001,6.246305736299105e-05,7.622324456270673e-07,1.5752549928391085e-07,1.580002815215387e-07,8.717209789187812e-08,6.23637852232913e-07,1.730869716097396e-07,9.724355676416442e-08,8.238917983855363e-08,2.3994143521641573e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010515398792834225,0.004970915792976179,0.0003250214172330579,0.004344658707277646,0.00012121548980835834
0.7000000000000001,6.239961482850469e-05,7.623434574545483e-07,1.59154907920246e-07,1.6020968689422356e-07,8.839107357708453e-08,6.323585254371897e-07,1.7550734251878876e-07,9.860336723225172e-08,8.35412733337895e-08,2.4440831252159723e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010504719863016945,0.004965867571608011,0.0003246913412205238,0.0043452914554006905,0.00012246931181278842
0.71,6.233623672319254e-05,7.624093239660408e-07,1.6076894572646026e-07,1.6241684850150975e-07,8.960881132945252e-08,6.410703423469036e-07,1.779252554160286e-07,9.996179674249636e-08,8.469219681850914e-08,2.488769280886221e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.001049405177544434,0.004960824475664595,0.0003243616003319159,0.004345666883067422,0.0001237113059577865
0.72,6.22729229816401e-05,7.624336906764514e-07,1.623677337268401e-07,1.6462176862147764e-07,9.08253124058472e-08,6.49773311953793e-07,1.8034071279706245e-07,1.0131884669697581e-07,8.584195148061658e-08,2.533470113182815e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010483394519113945,0.004955786499944774,0.0003240321942271583,0.004345805769081143,0.00012494156537322713
0.73,6.220967353849921e-05,7.624159848971055e-07,1.6395139149917385e-07,1.668244495298957e-07,9.204057806185816e-08,6.584674432404706e-07,1.8275371715496103e-07,1.026745184963447e-07,8.699053850681036e-08,2.578183069001593e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.001047274808303447,0.004950753639252657,0.0003237031225665199,0.004345704849216647,0.0001261601820758662
0.74,6.214648832848809e-05,7.62357922697269e-07,1.6552003824701693e-07,1.690248935002232e-07,9.3254609551801e-08,6.671527451804348e-07,1.851642709802653e-07,1.0402881353983635e-07,8.813795908258485e-08,2.622905971272518e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010462112456225746,0.004945725888397625,0.00032337438501061396,0.004345373904769964,0.000127367247794445
0.75,6.208336728639112e-05,7.622608732307291e-07,1.6707379177462565e-07,1.712231028036122e-07,9.446740812871836e-08,6.758292267380772e-07,1.8757237676098885e-07,1.0538173322526416e-07,8.928421439223131e-08,2.6676364586433702e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010451487627718746,0.004940703242194317,0.0003230459812203977,0.004344820739678133,0.0001285628531809072
0.76,6.202031034705892e-05,7.621260504067985e-07,1.6861276872687728e-07,1.734190797089101e-07,9.567897504438133e-08,6.844968968686925e-07,1.899780369826203e-07,1.06733278949023e-07,9.042930561883924e-08,2.712372143131422e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010440873586555566,0.0049356856954626315,0.0003227179108571721,0.004344052273010719,0.00012974708799501724
0.77,6.19573174454082e-05,7.619518131194513e-07,1.7013708477965182e-07,1.7561282648266196e-07,9.688931154929077e-08,6.931557645184882e-07,1.9238125412812634e-07,1.0808345210609081e-07,9.157323394429764e-08,2.7571109936533544e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010430270321789407,0.004930673243027719,0.00032239017358258167,0.004343059150744984,0.00013092004125085893
0.78,6.189438851642174e-05,7.617423440206643e-07,1.7164685556281976e-07,1.7780434538911262e-07,9.80984188926785e-08,7.01805838624593e-07,1.947820306779537e-07,1.0943225409002984e-07,9.271600054929599e-08,2.8018508626068966e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010419677822484557,0.004925665879719971,0.0003220627690586136,0.0043418652132660865,0.00013208180192707025
0.79,6.183152349514823e-05,7.614998706705994e-07,1.7314219531781674e-07,1.7999363869020938e-07,9.930629832250865e-08,7.104471281150662e-07,1.971803691100322e-07,1.1077968629298818e-07,9.385760661332576e-08,2.8465895934061843e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00104090960777164,0.004920663600375026,0.00032173569694759785,0.004340483157275158,0.00013323245793385487
0.8,6.176872231670239e-05,7.612271195201622e-07,1.7462321739690178e-07,1.8218070864560407e-07,1.0051295108547897e-07,7.190796419089075e-07,1.99576271899777e-07,1.121257501057013e-07,9.499805331468147e-08,2.891325020531338e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010398525076571407,0.0049156663998337555,0.00032140895691220716,0.004338928523063695,0.00013437209649715955
0.81,6.170598491626464e-05,7.609252641683111e-07,1.7609003459670231e-07,1.8436555751265545e-07,1.0171837842702203e-07,7.277033889160651e-07,2.0196974152009121e-07,1.1347044691749317e-07,9.613734183046186e-08,2.9360556866946963e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010387964808147084,0.004910674272942258,0.0003210825486154553,0.00433720799993651,0.00013550080441533568
0.8200000000000001,6.164331122908132e-05,7.605988103877663e-07,1.7754275889338903e-07,1.8654818754643162e-07,1.029225815913066e-07,7.363183780374463e-07,2.0436078044136858e-07,1.1481377811627808e-07,9.727547333657123e-08,2.9807796223928605e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010377415261552014,0.004905687214551861,0.0003207564717206987,0.0043353472700107445,0.00013661866785535872
0.8300000000000001,6.158070119046436e-05,7.602510274096101e-07,1.7898150146608464e-07,1.887286009997122e-07,1.0412556182123886e-07,7.449246181649254e-07,2.0674939113149587e-07,1.1615574508856182e-07,9.841244900772057e-08,3.025495205369454e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010366876425905816,0.004900705219519112,0.00032043072589163426,0.004333364967331406,0.00013772577237084155
0.84,6.151815473579143e-05,7.598810482896462e-07,1.8040637230706213e-07,1.909068001229906e-07,1.0532732035846365e-07,7.535221181813528e-07,2.0913557605585536e-07,1.1749634921944308e-07,9.954827001742871e-08,3.070201209277786e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010356348290339124,0.004895728282705768,0.00032010531079230015,0.004331256150461702,0.00013882220260208496
0.85,6.145567180050573e-05,7.594916434287315e-07,1.8181748106535086e-07,1.9308278716447673e-07,1.0652785844336592e-07,7.621108869605658e-07,2.115193376773277e-07,1.1883559189261513e-07,1.0068293753802375e-07,3.1148963602854403e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010345830843993616,0.004890756398978799,0.00031978022608707536,0.004329036610201178,0.00013990804292522856
0.86,6.139325232011596e-05,7.590833560256172e-07,1.832149361509261e-07,1.9525656437009884e-07,1.0772717731507181e-07,7.706909333673961e-07,2.139006784562941e-07,1.20173474490367e-07,1.0181645274064404e-07,3.1595794321286047e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010335324076021955,0.004885789563210377,0.0003194554714406786,0.004326709442683532,0.0001409833767629302
0.87,6.13308962301963e-05,7.58655619420284e-07,1.8459884482822137e-07,1.9742813398350604e-07,1.0892527821144999e-07,7.792622662576791e-07,2.1627960085063898e-07,1.2150999839358492e-07,1.0294881679523944e-07,3.204249150062566e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010324827975587815,0.004880827770277876,0.0003191310465181689,0.004324271418039394,0.0001420482866563238
0.88,6.126860346638627e-05,7.582069028274672e-07,1.8596931374677541e-07,1.9959749824607068e-07,1.1012216236911302e-07,7.878248944782637e-07,2.1865610731575261e-07,1.2284516498175393e-07,1.0408003087057262e-07,3.248904613100205e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.001031434253186585,0.004875871015063856,0.0003188069509849445,0.004321713811051691,0.0001431028546733501
0.89,6.120637396439075e-05,7.577388502441195e-07,1.8732644867793754e-07,2.0176465939689056e-07,1.1131783102341849e-07,7.963788268670213e-07,2.210302003045335e-07,1.2417897563295909e-07,1.0521009613422017e-07,3.293544549068028e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.001030386773404169,0.004870919292456072,0.00031848318450674316,0.004319045992212596,0.00014414716220615325
0.9,6.114420765997984e-05,7.572519090963781e-07,1.8867035438865863e-07,2.0392961967279114e-07,1.1251228540847037e-07,8.049240722528541e-07,2.2340188226739086e-07,1.25511431723887e-07,1.063390137525738e-07,3.338167748760312e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.001029340357131193,0.004865972597347457,0.00031815974674964144,0.0043162705117676505,0.0001451812898739646
0.91,6.10821044889888e-05,7.567455143000451e-07,1.9000113464011674e-07,2.0609238130832814e-07,1.1370552675712031e-07,8.134606394557055e-07,2.2577115565224745e-07,1.268425346298273e-07,1.0746678489084164e-07,3.382773035201925e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010282950032884108,0.004861030924636124,0.0003178366373800542,0.0043133841488281355,0.00014620531752204541
0.92,6.102006438731806e-05,7.562231073029546e-07,1.9131889336129248e-07,2.0825294653578952e-07,1.148975563009688e-07,8.219885372865676e-07,2.281380229045417e-07,1.281722857246738e-07,1.0859341071304929e-07,3.4273595333997314e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.001027250710797672,0.004856094269225357,0.00031751385606473495,0.00431040651904661,0.00014721932512474728
0.93,6.0958087290933035e-05,7.556868975811487e-07,1.9262373295717402e-07,2.10411317585198e-07,1.1608837527036653e-07,8.305077745474918e-07,2.305024864672305e-07,1.2950068638092624e-07,1.0971889238204113e-07,3.4719260229583537e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010262074785819175,0.00485116262602361,0.00031719140247077446,0.004307350216050116,0.0001482233914836858
0.9400000000000001,6.089617313586416e-05,7.551401837042238e-07,1.9391575541295123e-07,2.1256749668431329e-07,1.1727798489441567e-07,8.390183600315969e-07,2.3286454878079162e-07,1.3082773796969153e-07,1.1084323105948153e-07,3.516471463090779e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010251653055651812,0.004846235989944492,0.00031686927626560144,0.004304234041112385,0.00014921759507741258
0.9500000000000001,6.083432185820679e-05,7.545825431370385e-07,1.9519506217438818e-07,2.1472148605863419e-07,1.1846638640097104e-07,8.475203025230784e-07,2.352242122832262e-07,1.321534418606851e-07,1.1196642790585592e-07,3.560995393440062e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010241241906725875,0.004841314355906777,0.00031654747711698164,0.0043010555858518755,0.0001502020139693626
0.96,6.077253339412111e-05,7.540180335813954e-07,1.9646175404102523e-07,2.168732879314013e-07,1.1965358101664145e-07,8.560136107972178e-07,2.3758147941006133e-07,1.3347779942223244e-07,1.1308848408047215e-07,3.6054970058211214e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010230841328303505,0.004836397718834384,0.0003162260046930175,0.004297837978467129,0.0001511767257256748
0.97,6.0710807679832087e-05,7.534476589539774e-07,1.977159308731661e-07,2.1902290452359893e-07,1.2083956996679098e-07,8.644982936203914e-07,2.399363525943526e-07,1.3480081202127056e-07,1.1420940074146156e-07,3.649975722528249e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010220451309657728,0.004831486073656379,0.0003159048586621479,0.004294586941108132,0.00015214180718972067
0.98,6.0649144651629435e-05,7.528691424314125e-07,1.9895769128767244e-07,2.2117033805395758e-07,1.2202435447554012e-07,8.729743597500789e-07,2.4228883426668635e-07,1.361224810233491e-07,1.1532917904578021e-07,3.6944310105206828e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010210071840072441,0.004826579415306972,0.0003155840386931482,0.004291289496270192,0.0001530973342480207
0.99,6.058754424586749e-05,7.5228194041569e-07,2.0018713379279877e-07,2.2331559073895616e-07,1.2320793576576723e-07,8.814418179348736e-07,2.4463892685518243e-07,1.3744280779263208e-07,1.1644782014921011e-07,3.7388626034336045e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010199702908842416,0.004821677738725505,0.00031526354445512924,0.004287942545534662,0.00015404338270349338
1.0,6.052600639896521e-05,7.516856702710174e-07,2.014043554288194e-07,2.254586647928243e-07,1.2439031505910963e-07,8.899006769144901e-07,2.4698663278549677e-07,1.3876179369189915e-07,1.1756532520636034e-07,3.7832698405921693e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.001018934450527327,0.004816781038856455,0.00031494337561753754,0.004284543907939614,0.00015498002722942673
1.01,6.046453104740604e-05,7.51079031874281e-07,2.026094522689691e-07,2.2759956242754454e-07,1.255714935759649e-07,8.98350945419774e-07,2.493319544808234e-07,1.400794400825469e-07,1.1868169537066828e-07,3.8276520480169656e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010178996618681463,0.004811889310649418,0.0003146235318501543,0.004281086173002238,0.00015590734175494937
1.02,6.0403118127737895e-05,7.504584857328937e-07,2.038025195700588e-07,2.2973828585285483e-07,1.2675147253549215e-07,9.067926321727113e-07,2.516748943618977e-07,1.413957483245905e-07,1.1979693179440085e-07,3.872008736260522e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010168659238394284,0.004807002549059117,0.0003143040128230961,0.004277549166216094,0.00015682539958092892
1.03,6.03417675765731e-05,7.498289120557472e-07,2.0498365268568454e-07,2.318748372762505e-07,1.2793025315561335e-07,9.15225745886436e-07,2.54015454846998e-07,1.4271071977666486e-07,1.209110356286555e-07,3.916339281446309e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010158332353749848,0.004802120749045383,0.0003139848182068135,0.004273960703931662,0.00015773427408268114
1.04,6.028047933058828e-05,7.49190973651211e-07,2.0615294539100427e-07,2.3400921890298682e-07,1.291078366530144e-07,9.236502952652406e-07,2.5635363835194886e-07,1.4402435579602617e-07,1.2202400802336174e-07,3.960642933992342e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010148015954097073,0.004797243905573162,0.00031366594767209143,0.004270324564039544,0.00015863403742089673
1.05,6.0219253326524336e-05,7.485472160337549e-07,2.073104908892844e-07,2.361414329360811e-07,1.3028422424314657e-07,9.320662890045842e-07,2.5868944729012324e-07,1.453366577385533e-07,1.2313585012728193e-07,4.004918916987638e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010137710028795678,0.004792372013612503,0.0003133474008900483,0.004266655255534137,0.00015952476131617278
1.06,6.015808950118636e-05,7.478967244461387e-07,2.0845638241998006e-07,2.3827148157631495e-07,1.3145941714022767e-07,9.404737357911014e-07,2.610228840724448e-07,1.4664762695874913e-07,1.2424656308801278e-07,4.049167115043552e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010127414567216173,0.004787505068138555,0.0003130291775321362,0.004262947564452591,0.0001604065175169275
1.07,6.009698779144358e-05,7.472437984915794e-07,2.0959071209406907e-07,2.4039936702223667e-07,1.3263341655724333e-07,9.488726443026118e-07,2.633539511073907e-07,1.4795726480974194e-07,1.253561480519863e-07,4.093386846307695e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010117129558739836,0.004782643064131559,0.00031271127727014035,0.004259225997797737,0.00016127937690319711
1.08,6.003594813422929e-05,7.465898333565988e-07,2.107135715825872e-07,2.4252509147016345e-07,1.338062237059481e-07,9.572630232081289e-07,2.656826508009939e-07,1.4926557264328694e-07,1.2646460616447123e-07,4.137577716677462e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010106854992758716,0.004777785996576848,0.0003123936997761785,0.004255498507894175,0.0001621434100164602
1.09,5.9974970466540766e-05,7.459310058392355e-07,2.118250518029285e-07,2.446486571141836e-07,1.34977839796867e-07,9.656448811678675e-07,2.6800898555684576e-07,1.5057255180976738e-07,1.275719385695739e-07,4.18173949988566e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010096590858675615,0.004772933860464837,0.00031207644472270083,0.004251743303140469,0.0001629986868182479
1.1,5.9914054725439244e-05,7.452673791209597e-07,2.1292524342587352e-07,2.4677006614615877e-07,1.361482660392965e-07,9.74018226833256e-07,2.7033295777609827e-07,1.5187820365819632e-07,1.2867814641023974e-07,4.225872029226317e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.001008633714590408,0.0047680866507910195,0.0003117595117824898,0.0042479607436580686,0.00016384527708029957
1.11,5.9853200848049825e-05,7.445987084301946e-07,2.140142359263938e-07,2.4888932075572636e-07,1.373175036413058e-07,9.82383068846941e-07,2.726545698574668e-07,1.5318252953621772e-07,1.2978323082825418e-07,4.2699749530793076e-06,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0010076093843868388,0.004763244362555965,0.00031144290062865926,0.004244149434288366,0.00016468324965416314
