Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,eta_T,gamma_T,alpha_T,beta_T,u,const_val_0,const_val_1,Cytoplasm,R6,R7,R8
8.6,4.999337016036271e-08,1.381600415695128e-07,6.629839637305632e-12,2.081666714091503e-07,1.1833328590849815e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3800912519836893e-09,1.3801116492743616e-09,1.1833328590849815e-10
8.61,4.9993370364327573e-08,1.3814742525122032e-07,6.629635672438172e-12,2.0815405488689295e-07,1.1845945113107156e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3799651519580156e-09,1.3799855476407987e-09,1.1845945113107157e-10
8.620000000000001,4.999337056827636e-08,1.381348114553281e-07,6.6294317236506904e-12,2.0814144088705196e-07,1.1858559112948145e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3798390771483107e-09,1.3798594712229873e-09,1.1858559112948145e-10
8.63,4.999337077220906e-08,1.3812220018133184e-07,6.629227790945363e-12,2.08128829409123e-07,1.1871170590877127e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3797130275495319e-09,1.3797334200158846e-09,1.1871170590877127e-10
8.64,4.999337097612569e-08,1.3810959142872724e-07,6.629023874324359e-12,2.0811622045260177e-07,1.1883779547398352e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.379587003156637e-09,1.3796073940144487e-09,1.188377954739835e-10
8.65,4.9993371180026224e-08,1.3809698519701017e-07,6.628819973789854e-12,2.0810361401698415e-07,1.1896385983015967e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3794610039645853e-09,1.3794813932136385e-09,1.1896385983015968e-10
8.66,4.999337138391067e-08,1.3808438148567656e-07,6.628616089344015e-12,2.080910101017661e-07,1.1908989898234018e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3793350299683365e-09,1.3793554176084146e-09,1.1908989898234018e-10
8.67,4.9993371587779024e-08,1.3807178029422247e-07,6.628412220989014e-12,2.0807840870644368e-07,1.1921591293556453e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3792090811628522e-09,1.3792294671937382e-09,1.1921591293556453e-10
8.68,4.999337179163129e-08,1.3805918162214406e-07,6.628208368727019e-12,2.0806580983051303e-07,1.1934190169487113e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.379083157543094e-09,1.3791035419645709e-09,1.1934190169487114e-10
8.69,4.9993371995467456e-08,1.380465854689376e-07,6.6280045325601996e-12,2.080532134734704e-07,1.1946786526529743e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3789572591040258e-09,1.3789776419158764e-09,1.1946786526529743e-10
8.700000000000001,4.9993372199287525e-08,1.3803399183409944e-07,6.627800712490725e-12,2.0804061963481215e-07,1.195938036518799e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3788313858406117e-09,1.37885176704262e-09,1.195938036518799e-10
8.71,4.9993372403091494e-08,1.38021400717126e-07,6.627596908520757e-12,2.0802802831403475e-07,1.1971971685965391e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3787055377478158e-09,1.3787259173397653e-09,1.197197168596539e-10
8.72,4.999337260687936e-08,1.3800881211751387e-07,6.627393120652462e-12,2.0801543951063474e-07,1.1984560489365389e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.378579714820605e-09,1.378600092802279e-09,1.1984560489365388e-10
8.73,4.9993372810651124e-08,1.379962260347597e-07,6.6271893488880045e-12,2.080028532241088e-07,1.1997146775891327e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3784539170539468e-09,1.3784742934251289e-09,1.1997146775891327e-10
8.74,4.9993373014406786e-08,1.3798364246836025e-07,6.626985593229547e-12,2.079902694539537e-07,1.2009730546046443e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3783281444428093e-09,1.378348519203283e-09,1.2009730546046443e-10
8.75,4.9993373218146334e-08,1.3797106141781236e-07,6.626781853679253e-12,2.0797768819966625e-07,1.2022311800333878e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.378202396982161e-09,1.37822277013171e-09,1.202231180033388e-10
8.76,4.9993373421869775e-08,1.3795848288261301e-07,6.626578130239284e-12,2.0796510946074346e-07,1.2034890539256673e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3780766746669726e-09,1.3780970462053814e-09,1.2034890539256672e-10
8.77,4.99933736255771e-08,1.3794590686225925e-07,6.626374422911798e-12,2.0795253323668238e-07,1.2047466763317764e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.377950977492215e-09,1.3779713474192676e-09,1.2047466763317764e-10
8.78,4.9993373829268317e-08,1.3793333335624823e-07,6.626170731698954e-12,2.0793995952698015e-07,1.206004047301999e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3778253054528608e-09,1.3778456737683411e-09,1.2060040473019992e-10
8.790000000000001,4.999337403294341e-08,1.3792076236407723e-07,6.625967056602912e-12,2.0792738833113404e-07,1.2072611668866092e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3776996585438828e-09,1.3777200252475748e-09,1.207261166886609e-10
8.8,4.9993374236602385e-08,1.379081938852436e-07,6.6257633976258295e-12,2.0791481964864144e-07,1.20851803513587e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3775740367602556e-09,1.377594401851944e-09,1.20851803513587e-10
8.81,4.999337444024524e-08,1.3789562791924479e-07,6.625559754769861e-12,2.079022534789998e-07,1.2097746521000353e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.377448440096954e-09,1.3774688035764234e-09,1.2097746521000354e-10
8.82,4.999337464387197e-08,1.378830644655784e-07,6.625356128037163e-12,2.0788968982170666e-07,1.2110310178293489e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.377322868548955e-09,1.3773432304159894e-09,1.211031017829349e-10
8.83,4.999337484748258e-08,1.3787050352374205e-07,6.625152517429889e-12,2.0787712867625971e-07,1.2122871323740442e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3771973221112346e-09,1.377217682365619e-09,1.212287132374044e-10
8.84,4.999337505107706e-08,1.3785794509323353e-07,6.624948922950193e-12,2.0786457004215671e-07,1.2135429957843447e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3770718007787724e-09,1.377092159420291e-09,1.2135429957843448e-10
8.85,4.9993375254655407e-08,1.3784538917355068e-07,6.624745344600227e-12,2.0785201391889553e-07,1.214798608110464e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3769463045465465e-09,1.3769666615749848e-09,1.214798608110464e-10
8.86,4.999337545821763e-08,1.3783283576419148e-07,6.624541782382143e-12,2.0783946030597412e-07,1.2160539694026053e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3768208334095378e-09,1.3768411888246805e-09,1.2160539694026053e-10
8.870000000000001,4.9993375661763714e-08,1.3782028486465398e-07,6.624338236298091e-12,2.0782690920289056e-07,1.2173090797109624e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3766953873627273e-09,1.3767157411643593e-09,1.2173090797109625e-10
8.88,4.999337586529366e-08,1.3780773647443637e-07,6.624134706350218e-12,2.07814360609143e-07,1.2185639390857181e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3765699664010972e-09,1.3765903185890039e-09,1.218563939085718e-10
8.89,4.999337606880747e-08,1.377951905930369e-07,6.623931192540675e-12,2.078018145242297e-07,1.219818547577046e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3764445705196309e-09,1.3764649210935969e-09,1.219818547577046e-10
8.9,4.9993376272305135e-08,1.3778264721995394e-07,6.623727694871609e-12,2.0778927094764906e-07,1.2210729052351092e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3763191997133127e-09,1.3763395486731238e-09,1.2210729052351093e-10
8.91,4.999337647578666e-08,1.3777010635468595e-07,6.6235242133451666e-12,2.0777672987889954e-07,1.2223270121100611e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3761938539771276e-09,1.3762142013225692e-09,1.2223270121100613e-10
8.92,4.999337667925204e-08,1.377575679967315e-07,6.623320747963492e-12,2.0776419131747969e-07,1.223580868252045e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.376068533306062e-09,1.3760888790369195e-09,1.223580868252045e-10
8.93,4.999337688270128e-08,1.3774503214558924e-07,6.62311729872873e-12,2.077516552628882e-07,1.2248344737111939e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3759432376951033e-09,1.3759635818111625e-09,1.224834473711194e-10
8.94,4.9993377086134364e-08,1.3773249880075796e-07,6.622913865643024e-12,2.0773912171462382e-07,1.226087828537631e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3758179671392397e-09,1.3758383096402858e-09,1.226087828537631e-10
8.950000000000001,4.99933772895513e-08,1.377199679617365e-07,6.622710448708517e-12,2.0772659067218543e-07,1.2273409327814697e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3756927216334604e-09,1.3757130625192795e-09,1.2273409327814698e-10
8.96,4.999337749295208e-08,1.3770743962802385e-07,6.622507047927351e-12,2.07714062135072e-07,1.2285937864928128e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3755675011727556e-09,1.3755878404431342e-09,1.2285937864928127e-10
8.97,4.999337769633671e-08,1.3769491379911906e-07,6.622303663301665e-12,2.0770153610278258e-07,1.2298463897217534e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3754423057521166e-09,1.3754626434068402e-09,1.2298463897217534e-10
8.98,4.9993377899705176e-08,1.3768239047452132e-07,6.6221002948335975e-12,2.0768901257481638e-07,1.2310987425183748e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3753171353665356e-09,1.3753374714053902e-09,1.2310987425183748e-10
8.99,4.9993378103057484e-08,1.3766986965372988e-07,6.621896942525288e-12,2.0767649155067263e-07,1.2323508449327499e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3751919900110063e-09,1.375212324433778e-09,1.2323508449327498e-10
9.0,4.999337830639363e-08,1.376573513362441e-07,6.621693606378876e-12,2.0766397302985072e-07,1.2336026970149418e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3750668696805226e-09,1.3750872024869977e-09,1.2336026970149418e-10
9.01,4.9993378509713615e-08,1.3764483552156347e-07,6.621490286396497e-12,2.076514570118501e-07,1.2348542988150036e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.37494177437008e-09,1.374962105560045e-09,1.2348542988150037e-10
9.02,4.999337871301743e-08,1.3763232220918755e-07,6.621286982580285e-12,2.0763894349617036e-07,1.2361056503829782e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3748167040746743e-09,1.3748370336479161e-09,1.2361056503829783e-10
9.03,4.999337891630508e-08,1.37619811398616e-07,6.621083694932376e-12,2.0762643248231116e-07,1.2373567517688988e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3746916587893036e-09,1.374711986745608e-09,1.2373567517688988e-10
9.040000000000001,4.9993379119576556e-08,1.3760730308934857e-07,6.620880423454902e-12,2.0761392396977226e-07,1.2386076030227885e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3745666385089652e-09,1.3745869648481196e-09,1.2386076030227886e-10
9.05,4.999337932283186e-08,1.3759479728088517e-07,6.620677168149997e-12,2.0760141795805354e-07,1.23985820419466e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3744416432286591e-09,1.3744619679504498e-09,1.23985820419466e-10
9.06,4.999337952607099e-08,1.3758229397272573e-07,6.6204739290197934e-12,2.0758891444665498e-07,1.2411085553345164e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3743166729433852e-09,1.3743369960475996e-09,1.2411085553345165e-10
9.07,4.999337972929394e-08,1.3756979316437034e-07,6.62027070606642e-12,2.0757641343507664e-07,1.2423586564923509e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.374191727648145e-09,1.37421204913457e-09,1.2423586564923508e-10
9.08,4.999337993250072e-08,1.3755729485531915e-07,6.620067499292007e-12,2.0756391492281868e-07,1.2436085077181464e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3740668073379407e-09,1.3740871272063631e-09,1.2436085077181463e-10
9.09,4.999338013569131e-08,1.3754479904507244e-07,6.619864308698683e-12,2.0755141890938139e-07,1.244858109061876e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3739419120077757e-09,1.3739622302579826e-09,1.244858109061876e-10
9.1,4.999338033886572e-08,1.3753230573313059e-07,6.6196611342885754e-12,2.0753892539426513e-07,1.2461074605735026e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.373817041652654e-09,1.3738373582844331e-09,1.2461074605735027e-10
9.11,4.9993380542023945e-08,1.3751981491899405e-07,6.619457976063813e-12,2.0752643437697036e-07,1.2473565623029794e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3736921962675815e-09,1.3737125112807198e-09,1.2473565623029794e-10
9.120000000000001,4.9993380745165984e-08,1.3750732660216338e-07,6.619254834026518e-12,2.0751394585699765e-07,1.2486054143002495e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3735673758475636e-09,1.373587689241849e-09,1.2486054143002495e-10
9.13,4.999338094829183e-08,1.3749484078213927e-07,6.619051708178818e-12,2.0750145983384769e-07,1.2498540166152458e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3734425803876082e-09,1.3734628921628279e-09,1.249854016615246e-10
9.14,4.9993381151401483e-08,1.3748235745842247e-07,6.6188485985228346e-12,2.0748897630702123e-07,1.2511023692978914e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3733178098827233e-09,1.3733381200386651e-09,1.2511023692978914e-10
9.15,4.9993381354494944e-08,1.3746987663051386e-07,6.618645505060691e-12,2.0747649527601915e-07,1.2523504723980994e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3731930643279182e-09,1.3732133728643697e-09,1.2523504723980994e-10
9.16,4.999338155757221e-08,1.3745739829791438e-07,6.61844242779451e-12,2.0746401674034241e-07,1.2535983259657732e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3730683437182033e-09,1.3730886506349526e-09,1.2535983259657731e-10
9.17,4.999338176063328e-08,1.374449224601251e-07,6.6182393667264106e-12,2.0745154069949209e-07,1.2548459300508056e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3729436480485897e-09,1.3729639533454247e-09,1.2548459300508057e-10
9.18,4.999338196367815e-08,1.3743244911664723e-07,6.618036321858514e-12,2.0743906715296935e-07,1.2560932847030799e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3728189773140896e-09,1.3728392809907985e-09,1.2560932847030798e-10
9.19,4.999338216670681e-08,1.37419978266982e-07,6.617833293192938e-12,2.0742659610027545e-07,1.2573403899724692e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3726943315097165e-09,1.3727146335660873e-09,1.257340389972469e-10
9.200000000000001,4.999338236971927e-08,1.3740750991063078e-07,6.617630280731802e-12,2.0741412754091176e-07,1.2585872459088372e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3725697106304846e-09,1.3725900110663057e-09,1.258587245908837e-10
9.21,4.999338257271553e-08,1.3739504404709503e-07,6.6174272844772216e-12,2.0740166147437978e-07,1.2598338525620364e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3724451146714093e-09,1.372465413486469e-09,1.2598338525620366e-10
9.22,4.9993382775695573e-08,1.3738258067587633e-07,6.617224304431312e-12,2.0738919790018104e-07,1.2610802099819105e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3723205436275063e-09,1.3723408408215933e-09,1.2610802099819104e-10
9.23,4.999338297865941e-08,1.3737011979647633e-07,6.61702134059619e-12,2.073767368178172e-07,1.2623263182182926e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3721959974937937e-09,1.372216293066696e-09,1.2623263182182926e-10
9.24,4.9993383181607036e-08,1.3735766140839682e-07,6.616818392973968e-12,2.0736427822679006e-07,1.2635721773210062e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.372071476265289e-09,1.372091770216796e-09,1.2635721773210063e-10
9.25,4.999338338453844e-08,1.3734520551113964e-07,6.61661546156676e-12,2.0735182212660147e-07,1.2648177873398648e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3719469799370118e-09,1.3719672722669118e-09,1.2648177873398648e-10
9.26,4.9993383587453635e-08,1.3733275210420676e-07,6.616412546376675e-12,2.073393685167534e-07,1.2660631483246716e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3718225085039824e-09,1.371842799212064e-09,1.2660631483246717e-10
9.27,4.999338379035261e-08,1.3732030118710026e-07,6.616209647405827e-12,2.073269173967479e-07,1.2673082603252201e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.371698061961222e-09,1.3717183510472745e-09,1.26730826032522e-10
9.28,4.9993383993235356e-08,1.3730785275932226e-07,6.6160067646563245e-12,2.0731446876608717e-07,1.2685531233912939e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3715736403037524e-09,1.371593927767565e-09,1.268553123391294e-10
9.290000000000001,4.9993384196101885e-08,1.3729540682037505e-07,6.615803898130277e-12,2.0730202262427343e-07,1.2697977375726666e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3714492435265973e-09,1.371469529367959e-09,1.2697977375726666e-10
9.3,4.999338439895219e-08,1.37282963369761e-07,6.615601047829793e-12,2.0728957897080908e-07,1.2710421029191016e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.371324871624781e-09,1.371345155843481e-09,1.2710421029191017e-10
9.31,4.999338460178626e-08,1.3727052240698257e-07,6.6153982137569765e-12,2.0727713780519657e-07,1.2722862194803527e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.371200524593328e-09,1.371220807189156e-09,1.2722862194803528e-10
9.32,4.99933848046041e-08,1.372580839315423e-07,6.6151953959139355e-12,2.0726469912693847e-07,1.2735300873061635e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3710762024272656e-09,1.3710964834000105e-09,1.2735300873061636e-10
9.33,4.999338500740571e-08,1.3724564794294289e-07,6.614992594302776e-12,2.0725226293553741e-07,1.2747737064462678e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3709519051216202e-09,1.3709721844710718e-09,1.274773706446268e-10
9.34,4.999338521019109e-08,1.3723321444068705e-07,6.614789808925602e-12,2.072398292304962e-07,1.2760170769503894e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3708276326714202e-09,1.3708479103973683e-09,1.2760170769503894e-10
9.35,4.999338541296023e-08,1.3722078342427768e-07,6.614587039784515e-12,2.0722739801131768e-07,1.277260198868242e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.370703385071695e-09,1.3707236611739293e-09,1.277260198868242e-10
9.36,4.999338561571313e-08,1.3720835489321772e-07,6.614384286881616e-12,2.072149692775048e-07,1.2785030722495299e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.370579162317474e-09,1.3705994367957846e-09,1.27850307224953e-10
9.370000000000001,4.999338581844979e-08,1.3719592884701022e-07,6.614181550219008e-12,2.0720254302856062e-07,1.2797456971439469e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3704549644037896e-09,1.3704752372579656e-09,1.2797456971439468e-10
9.38,4.999338602117021e-08,1.3718350528515835e-07,6.613978829798791e-12,2.0719011926398833e-07,1.2809880736011768e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3703307913256733e-09,1.3703510625555055e-09,1.2809880736011767e-10
9.39,4.999338622387439e-08,1.3717108420716535e-07,6.613776125623064e-12,2.0717769798329116e-07,1.282230201670894e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3702066430781584e-09,1.3702269126834368e-09,1.282230201670894e-10
9.4,4.999338642656232e-08,1.371586656125346e-07,6.613573437693923e-12,2.0716527918597248e-07,1.2834720814027626e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3700825196562785e-09,1.3701027876367935e-09,1.2834720814027625e-10
9.41,4.9993386629233996e-08,1.3714624950076954e-07,6.613370766013467e-12,2.0715286287153574e-07,1.2847137128464368e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3699584210550696e-09,1.369978687410611e-09,1.284713712846437e-10
9.42,4.999338683188943e-08,1.3713383587137374e-07,6.613168110583793e-12,2.071404490394845e-07,1.285955096051561e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3698343472695677e-09,1.369854611999926e-09,1.285955096051561e-10
9.43,4.999338703452861e-08,1.3712142472385083e-07,6.612965471406995e-12,2.071280376893224e-07,1.2871962310677695e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3697102982948097e-09,1.369730561399776e-09,1.2871962310677694e-10
9.44,4.999338723715153e-08,1.371090160577046e-07,6.612762848485167e-12,2.0711562882055323e-07,1.2884371179446867e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3695862741258335e-09,1.3696065356051982e-09,1.2884371179446866e-10
9.450000000000001,4.9993387439758195e-08,1.3709660987243884e-07,6.612560241820401e-12,2.0710322243268082e-07,1.2896777567319275e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3694622747576785e-09,1.369482534611232e-09,1.2896777567319276e-10
9.46,4.9993387642348604e-08,1.3708420616755756e-07,6.612357651414791e-12,2.0709081852520914e-07,1.2909181474790961e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3693383001853853e-09,1.3693585584129185e-09,1.290918147479096e-10
9.47,4.999338784492275e-08,1.370718049425648e-07,6.612155077270428e-12,2.0707841709764223e-07,1.2921582902357874e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.369214350403994e-09,1.3692346070052984e-09,1.2921582902357874e-10
9.48,4.999338804748063e-08,1.3705940619696467e-07,6.6119525193894e-12,2.0706601814948424e-07,1.2933981850515861e-08,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.3690904254085474e-09,1.3691106803834137e-09,1.293398185051586e-10
