Time,species_0,species_1,species_2,species_3,species_4,species_5,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9
8.57,1.0236690231611056,2.1542474015877677,6.2718057557296,3.2036832436970477,8.232159890250642,9.312015103014152,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453898380356,8.031454031908485,8.03145276333398,5.663597296919127,5.663599737139567,5.663601674065114,0.0,0.0,8.031450767852006,5.663602054214813
8.58,1.0236690244213784,2.1542474122950654,6.27180577454035,3.2036832208974095,8.232159872103388,9.312015099439607,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453897307415,8.031454030780871,8.031452762729858,5.6635973159188255,5.663599754971506,5.663601691006304,0.0,0.0,8.031450768081593,5.663602070990577
8.59,1.0236690256816512,2.154247423002363,6.2718057933511,3.2036831980977714,8.232159853956134,9.312015095865062,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453896234474,8.03145402965326,8.031452762125733,5.663597334918524,5.663599772803445,5.663601707947493,0.0,0.0,8.031450768311183,5.663602087766342
8.6,1.023669026941924,2.154247433709661,6.271805812161849,3.2036831752981336,8.23215983580888,9.312015092290517,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453895161535,8.031454028525648,8.03145276152161,5.663597353918223,5.663599790635383,5.663601724888683,0.0,0.0,8.03145076854077,5.663602104542106
8.61,1.0236690282021967,2.154247444416958,6.271805830972599,3.2036831524984954,8.232159817661625,9.31201508871597,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453894088594,8.031454027398036,8.031452760917484,5.663597372917921,5.66359980846732,5.663601741829887,0.0,0.0,8.031450768770357,5.6636021213178696
8.62,1.0236690294624695,2.154247455124256,6.271805849783348,3.2036831296988573,8.23215979951437,9.312015085141425,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453893015653,8.031454026270422,8.03145276031336,5.663597391917619,5.663599826299257,5.663601758771077,0.0,0.0,8.031450768999946,5.663602138093633
8.63,1.0236690307227423,2.1542474658315536,6.271805868594098,3.203683106899219,8.232159781367116,9.312015081566878,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453891942713,8.03145402514281,8.031452759709236,5.663597410917317,5.663599844131192,5.66360177571228,0.0,0.0,8.031450769229533,5.663602154869397
8.64,1.023669031983015,2.1542474765388513,6.271805887404848,3.2036830840995814,8.232159763219862,9.312015077992335,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453890869772,8.031454024015197,8.03145275910511,5.663597429917016,5.663599861963127,5.663601792653455,0.0,0.0,8.031450769459122,5.663602171645162
8.65,1.0236690332432878,2.154247487246149,6.271805906215597,3.2036830612999427,8.232159745072607,9.312015074417788,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145388979683,8.031454022887585,8.031452758500983,5.663597448916715,5.66359987979506,5.663601809594659,0.0,0.0,8.031450769688709,5.663602188420926
8.66,1.0236690345035604,2.1542474979534467,6.271805925026347,3.203683038500305,8.232159726925351,9.312015070843243,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453888723888,8.031454021759972,8.031452757896858,5.6635974679164125,5.663599897627,5.663601826535846,0.0,0.0,8.031450769918298,5.66360220519669
8.67,1.0236690357638332,2.154247508660744,6.271805943837096,3.2036830157006673,8.232159708778099,9.312015067268696,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145388765095,8.03145402063236,8.03145275729273,5.663597486916111,5.663599915458927,5.663601843477051,0.0,0.0,8.031450770147885,5.663602221972454
8.68,1.023669037024106,2.1542475193680417,6.271805962647846,3.203682992901029,8.232159690630844,9.312015063694151,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453886578007,8.031454019504746,8.031452756688601,5.663597505915809,5.6635999332908575,5.663601860418239,0.0,0.0,8.031450770377472,5.663602238748218
8.69,1.0236690382843787,2.1542475300753394,6.271805981458596,3.203682970101391,8.232159672483588,9.312015060119606,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453885505066,8.031454018377135,8.031452756084475,5.663597524915508,5.663599951122794,5.663601877359426,0.0,0.0,8.03145077060706,5.6636022555239816
8.7,1.0236690395446515,2.154247540782637,6.271806000269346,3.2036829473017527,8.232159654336336,9.31201505654506,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453884432125,8.031454017249523,8.031452755480345,5.663597543915206,5.663599968954718,5.663601894300616,0.0,0.0,8.03145077083665,5.663602272299747
8.71,1.0236690408049243,2.154247551489935,6.2718060190800955,3.203682924502115,8.23215963618908,9.312015052970514,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453883359184,8.031454016121911,8.031452754876216,5.663597562914905,5.663599986786653,5.663601911241817,0.0,0.0,8.031450771066234,5.66360228907551
8.72,1.023669042065197,2.154247562197232,6.271806037890845,3.2036829017024764,8.232159618041825,9.312015049395969,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453882286243,8.031454014994297,8.031452754272088,5.663597581914603,5.66360000461858,5.663601928183005,0.0,0.0,8.031450771295823,5.663602305851274
8.73,1.0236690433254698,2.15424757290453,6.271806056701594,3.2036828789028386,8.23215959989457,9.312015045821422,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453881213302,8.031454013866686,8.031452753667958,5.663597600914301,5.663600022450508,5.663601945124208,0.0,0.0,8.03145077152541,5.663602322627038
8.74,1.0236690445857426,2.1542475836118276,6.271806075512344,3.2036828561032005,8.232159581747316,9.312015042246877,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453880140361,8.031454012739072,8.03145275306383,5.6635976199139995,5.663600040282434,5.663601962065395,0.0,0.0,8.031450771754997,5.663602339402802
8.75,1.0236690458460154,2.1542475943191253,6.271806094323094,3.2036828333035623,8.232159563600064,9.312015038672332,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145387906742,8.03145401161146,8.031452752459698,5.663597638913699,5.663600058114354,5.663601979006584,0.0,0.0,8.031450771984586,5.663602356178567
8.76,1.0236690471062881,2.154247605026423,6.271806113133843,3.2036828105039246,8.232159545452808,9.312015035097787,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145387799448,8.031454010483847,8.03145275185557,5.663597657913397,5.663600075946285,5.66360199594777,0.0,0.0,8.031450772214173,5.6636023729543306
8.77,1.023669048366561,2.1542476157337207,6.271806131944593,3.2036827877042864,8.232159527305553,9.31201503152324,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453876921539,8.031454009356235,8.03145275125144,5.663597676913095,5.663600093778209,5.663602012888973,0.0,0.0,8.03145077244376,5.663602389730094
8.78,1.0236690496268337,2.154247626441018,6.271806150755342,3.203682764904648,8.232159509158299,9.312015027948695,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453875848598,8.031454008228621,8.031452750647306,5.663597695912793,5.6636001116101315,5.66360202983016,0.0,0.0,8.031450772673349,5.663602406505858
8.79,1.0236690508871065,2.1542476371483157,6.271806169566092,3.20368274210501,8.232159491011044,9.312015024374148,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453874775655,8.03145400710101,8.031452750043176,5.663597714912492,5.663600129442053,5.663602046771362,0.0,0.0,8.031450772902934,5.663602423281622
8.8,1.0236690521473792,2.1542476478556134,6.271806188376843,3.2036827193053723,8.23215947286379,9.312015020799604,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453873702715,8.031454005973398,8.03145274943904,5.66359773391219,5.663600147273976,5.663602063712534,0.0,0.0,8.031450773132525,5.663602440057388
8.81,1.023669053407652,2.154247658562911,6.271806207187592,3.203682696505734,8.232159454716536,9.312015017225058,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453872629776,8.031454004845786,8.031452748834909,5.663597752911889,5.663600165105896,5.663602080653735,0.0,0.0,8.031450773362112,5.663602456833152
8.82,1.0236690546679248,2.154247669270209,6.271806225998342,3.203682673706096,8.232159436569281,9.312015013650512,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453871556833,8.031454003718173,8.031452748230777,5.663597771911587,5.663600182937816,5.663602097594922,0.0,0.0,8.0314507735917,5.663602473608916
8.83,1.0236690559281976,2.1542476799775065,6.271806244809091,3.203682650906458,8.232159418422025,9.312015010075966,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453870483892,8.03145400259056,8.031452747626643,5.663597790911285,5.663600200769741,5.663602114536122,0.0,0.0,8.031450773821286,5.6636024903846796
8.84,1.0236690571884703,2.154247690684804,6.27180626361984,3.20368262810682,8.232159400274773,9.31201500650142,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453869410951,8.031454001462947,8.03145274702251,5.663597809910983,5.663600218601653,5.66360213147731,0.0,0.0,8.031450774050874,5.6636025071604434
8.85,1.0236690584487431,2.1542477013921015,6.271806282430591,3.203682605307182,8.232159382127517,9.312015002926875,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145386833801,8.031454000335335,8.031452746418374,5.663597828910682,5.663600236433576,5.663602148418495,0.0,0.0,8.031450774280462,5.663602523936208
8.86,1.023669059709016,2.1542477120993992,6.27180630124134,3.2036825825075437,8.232159363980264,9.31201499935233,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453867265068,8.031453999207722,8.03145274581424,5.663597847910381,5.663600254265487,5.663602165359682,0.0,0.0,8.03145077451005,5.663602540711972
8.87,1.0236690609692887,2.154247722806697,6.2718063200520895,3.203682559707906,8.23215934583301,9.312014995777783,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453866192127,8.03145399808011,8.031452745210105,5.663597866910079,5.663600272097403,5.663602182300883,0.0,0.0,8.031450774739636,5.663602557487735
8.88,1.0236690622295612,2.1542477335139947,6.271806338862839,3.2036825369082673,8.232159327685753,9.312014992203238,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453865119184,8.031453996952497,8.031452744605971,5.663597885909777,5.663600289929322,5.663602199242068,0.0,0.0,8.031450774969224,5.663602574263499
8.89,1.023669063489834,2.1542477442212924,6.271806357673588,3.2036825141086296,8.2321593095385,9.312014988628691,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453864046242,8.031453995824887,8.031452744001836,5.663597904909476,5.663600307761231,5.6636022161832695,0.0,0.0,8.03145077519881,5.663602591039263
8.9,1.0236690647501068,2.1542477549285897,6.271806376484338,3.2036824913089914,8.232159291391245,9.312014985054148,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0314538629733,8.031453994697273,8.031452743397699,5.663597923909174,5.6636003255931495,5.66360223312444,0.0,0.0,8.0314507754284,5.663602607815028
8.91,1.0236690660103795,2.1542477656358874,6.271806395295088,3.2036824685093532,8.23215927324399,9.312014981479601,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145386190036,8.031453993569661,8.031452742793562,5.663597942908873,5.663600343425062,5.663602250065639,0.0,0.0,8.031450775657985,5.663602624590792
8.92,1.0236690672706523,2.154247776343185,6.271806414105837,3.2036824457097155,8.232159255096736,9.312014977905056,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453860827417,8.031453992442048,8.031452742189424,5.663597961908571,5.663600361256974,5.663602267006826,0.0,0.0,8.031450775887572,5.6636026413665554
8.93,1.023669068530925,2.154247787050483,6.271806432916588,3.2036824229100773,8.232159236949482,9.31201497433051,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453859754476,8.031453991314436,8.031452741585287,5.6635979809082695,5.6636003790888845,5.663602283948025,0.0,0.0,8.03145077611716,5.66360265814232
8.94,1.0236690697911979,2.154247797757781,6.271806451727337,3.2036824001104396,8.232159218802227,9.312014970755964,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453858681534,8.031453990186822,8.031452740981152,5.663597999907967,5.6636003969207955,5.6636023008892105,0.0,0.0,8.031450776346746,5.663602674918084
8.95,1.0236690710514706,2.1542478084650787,6.2718064705380865,3.203682377310801,8.232159200654973,9.312014967181417,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453857608593,8.03145398905921,8.031452740377015,5.663598018907666,5.663600414752703,5.66360231783041,0.0,0.0,8.031450776576333,5.663602691693848
8.96,1.0236690723117434,2.154247819172376,6.271806489348837,3.2036823545111632,8.232159182507718,9.312014963606874,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453856535652,8.031453987931597,8.031452739772872,5.663598037907364,5.663600432584612,5.66360233477158,0.0,0.0,8.031450776805922,5.663602708469612
8.97,1.0236690735720162,2.1542478298796737,6.271806508159586,3.203682331711525,8.232159164360464,9.312014960032327,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145385546271,8.031453986803985,8.031452739168735,5.663598056907063,5.663600450416519,5.66360235171278,0.0,0.0,8.03145077703551,5.663602725245377
8.98,1.023669074832289,2.1542478405869714,6.271806526970336,3.203682308911887,8.23215914621321,9.312014956457782,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453854389769,8.031453985676373,8.031452738564596,5.663598075906761,5.663600468248426,5.663602368653964,0.0,0.0,8.031450777265096,5.66360274202114
8.99,1.0236690760925617,2.154247851294269,6.271806545781085,3.203682286112249,8.232159128065954,9.312014952883235,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453853316828,8.031453984548762,8.031452737960457,5.663598094906459,5.6636004860803375,5.663602385595162,0.0,0.0,8.031450777494682,5.663602758796904
9.0,1.0236690773528345,2.154247862001567,6.271806564591834,3.203682263312611,8.232159109918701,9.31201494930869,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453852243885,8.031453983421148,8.031452737356318,5.663598113906158,5.663600503912237,5.663602402536347,0.0,0.0,8.03145077772427,5.6636027755726674
9.01,1.0236690786131073,2.1542478727088645,6.271806583402585,3.203682240512973,8.232159091771447,9.312014945734145,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453851170943,8.031453982293536,8.031452736752176,5.6635981329058565,5.66360052174414,5.663602419477532,0.0,0.0,8.031450777953857,5.663602792348432
9.02,1.02366907987338,2.154247883416162,6.271806602213334,3.2036822177133346,8.23215907362419,9.3120149421596,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453850098002,8.031453981165923,8.031452736148033,5.663598151905555,5.663600539576049,5.663602436418715,0.0,0.0,8.031450778183444,5.663602809124196
9.03,1.0236690811336528,2.1542478941234595,6.2718066210240835,3.203682194913697,8.232159055476938,9.312014938585053,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145384902506,8.031453980038311,8.031452735543892,5.663598170905253,5.663600557407946,5.663602453359915,0.0,0.0,8.031450778413031,5.66360282589996
9.04,1.0236690823939256,2.1542479048307572,6.271806639834833,3.2036821721140583,8.232159037329682,9.312014935010508,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453847952118,8.031453978910697,8.031452734939752,5.663598189904952,5.663600575239853,5.663602470301098,0.0,0.0,8.031450778642618,5.663602842675724
9.05,1.0236690836541984,2.154247915538055,6.271806658645583,3.2036821493144205,8.23215901918243,9.312014931435963,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453846879176,8.031453977783086,8.031452734335609,5.6635982089046495,5.663600593071749,5.663602487242282,0.0,0.0,8.031450778872207,5.663602859451489
9.06,1.0236690849144712,2.1542479262453527,6.2718066774563335,3.2036821265147823,8.232159001035175,9.312014927861417,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453845806235,8.031453976655472,8.031452733731465,5.663598227904348,5.663600610903648,5.663602504183466,0.0,0.0,8.031450779101794,5.6636028762272534
9.07,1.0236690861747442,2.1542479369526504,6.271806696267083,3.2036821037151446,8.232158982887919,9.312014924286872,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453844733294,8.03145397552786,8.031452733127322,5.663598246904046,5.663600628735554,5.663602521124648,0.0,0.0,8.031450779331381,5.663602893003017
9.08,1.023669087435017,2.1542479476599476,6.271806715077832,3.2036820809155064,8.232158964740666,9.312014920712326,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453843660353,8.031453974400248,8.031452732523178,5.663598265903746,5.6636006465674456,5.663602538065848,0.0,0.0,8.031450779560968,5.663602909778781
9.09,1.0236690886952897,2.1542479583672454,6.271806733888582,3.2036820581158683,8.23215894659341,9.31201491713778,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145384258741,8.031453973272637,8.031452731919035,5.663598284903443,5.663600664399349,5.66360255500703,0.0,0.0,8.031450779790555,5.663602926554545
9.1,1.0236690899555623,2.154247969074543,6.271806752699331,3.2036820353162305,8.232158928446156,9.312014913563234,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453841514468,8.031453972145023,8.031452731314891,5.663598303903141,5.663600682231246,5.6636025719482275,0.0,0.0,8.03145078002014,5.663602943330308
9.11,1.023669091215835,2.154247979781841,6.271806771510081,3.203682012516592,8.232158910298901,9.31201490998869,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453840441525,8.031453971017411,8.031452730710747,5.66359832290284,5.6636007000631405,5.663602588889396,0.0,0.0,8.03145078024973,5.663602960106073
9.12,1.0236690924761078,2.1542479904891385,6.271806790320831,3.203681989716954,8.232158892151647,9.312014906414143,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453839368583,8.031453969889798,8.031452730106603,5.663598341902539,5.6636007178950365,5.663602605830593,0.0,0.0,8.031450780479314,5.663602976881837
9.13,1.0236690937363806,2.1542480011964362,6.27180680913158,3.203681966917316,8.232158874004393,9.312014902839598,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453838295642,8.031453968762186,8.031452729502456,5.663598360902237,5.663600735726931,5.6636026227717755,0.0,0.0,8.031450780708902,5.663602993657601
9.14,1.0236690949966534,2.1542480119037335,6.27180682794233,3.203681944117678,8.232158855857138,9.312014899265051,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0314538372227,8.031453967634572,8.03145272889831,5.663598379901935,5.663600753558824,5.663602639712973,0.0,0.0,8.031450780938489,5.663603010433365
9.15,1.0236690962569261,2.154248022611031,6.271806846753079,3.20368192131804,8.232158837709884,9.312014895690506,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453836149756,8.03145396650696,8.031452728294164,5.663598398901634,5.663600771390716,5.663602656654155,0.0,0.0,8.031450781168076,5.6636030272091284
9.16,1.023669097517199,2.154248033318329,6.271806865563828,3.203681898518402,8.23215881956263,9.312014892115961,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453835076816,8.031453965379347,8.031452727690018,5.663598417901332,5.663600789222608,5.663602673595338,0.0,0.0,8.031450781397663,5.663603043984892
9.17,1.0236690987774717,2.1542480440256266,6.271806884374579,3.2036818757187637,8.232158801415375,9.312014888541416,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453834003873,8.031453964251735,8.03145272708587,5.66359843690103,5.6636008070544985,5.6636026905365195,0.0,0.0,8.03145078162725,5.663603060760657
9.18,1.0236691000377445,2.1542480547329244,6.271806903185329,3.2036818529191256,8.232158783268119,9.31201488496687,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145383293093,8.031453963124124,8.031452726481723,5.663598455900729,5.6636008248863945,5.6636027074777155,0.0,0.0,8.031450781856837,5.663603077536421
