data_set_T,data_set_H1,data_set_H2,data_set_H3,data_set_H4,data_set_S1,data_set_S1_SLOW,data_set_S2,data_set_S3,data_set_S4,data_set_V1,data_set_V2,data_set_V3,data_set_V4
7950.0,0.90861052,0.27132201,0.99191415,0.17734121,0.0019724874,0.12285364,0.91471243,0.0003243672,2.1486696e-06,-61.191113,-29.585258,-66.484688,-37.788113
7960.0,0.90898269,0.26790953,0.99171054,0.1773371,0.0020074556,0.11826054,0.91399026,0.00034181427,2.1487065e-06,-61.139038,-29.726528,-66.331581,-37.788235
7970.0,0.90927702,0.26458511,0.99150437,0.17733322,0.0020429366,0.11392336,0.9135111,0.00035977477,2.1483861e-06,-61.086117,-29.869669,-66.182083,-37.788387
7980.0,0.90949887,0.26134712,0.99129575,0.17732961,0.002079204,0.10983018,0.91294569,0.00037822407,2.1478784e-06,-61.032665,-30.014864,-66.036278,-37.78854
7990.0,0.90965277,0.258194,0.99108475,0.17732625,0.002116529,0.1059698,0.9123134,0.000397133,2.1473329e-06,-60.978222,-30.162315,-65.894234,-37.788658
8000.0,0.90974253,0.25512433,0.99087167,0.17732306,0.0021552411,0.10233186,0.91161662,0.00041646761,2.1468804e-06,-60.922287,-30.312229,-65.756012,-37.788719
8010.0,0.90977103,0.2521368,0.99065661,0.17731999,0.0021957322,0.098906845,0.91089785,0.00043618868,2.1466378e-06,-60.864201,-30.464827,-65.621704,-37.788696
8020.0,0.90974033,0.24923013,0.99043977,0.17731698,0.0022385027,0.095686086,0.91008538,0.00045625117,2.1467138e-06,-60.803436,-30.620338,-65.491394,-37.78857
8030.0,0.9096517,0.24640325,0.99022132,0.17731389,0.0022841559,0.092661858,0.90919411,0.00047660322,2.1472156e-06,-60.739151,-30.779009,-65.365189,-37.788315
8040.0,0.90950525,0.24365513,0.9900015,0.17731066,0.0023334473,0.089827441,0.9082737,0.00049718522,2.1482579e-06,-60.670216,-30.941097,-65.24321,-37.787895
8050.0,0.90930003,0.24098487,0.98978049,0.1773071,0.0023873646,0.087177292,0.90728861,0.00051792851,2.1499716e-06,-60.59544,-31.106876,-65.125618,-37.787281
8060.0,0.9090336,0.23839168,0.98955852,0.17730308,0.0024472594,0.08470729,0.90591908,0.00053875358,2.152517e-06,-60.513927,-31.276632,-65.012604,-37.786423
8070.0,0.90870237,0.23587491,0.98933595,0.17729835,0.0025146001,0.082414731,0.90549403,0.00055956549,2.1560982e-06,-60.420448,-31.45067,-64.90435,-37.785255
8080.0,0.90829962,0.23343399,0.98911297,0.17729269,0.0025921562,0.080299683,0.90422177,0.00058025506,2.1609899e-06,-60.316158,-31.629309,-64.801262,-37.783699
8090.0,0.90781617,0.23106851,0.98888993,0.17728573,0.0026833108,0.078364931,0.90266162,0.0006006874,2.1675712e-06,-60.195568,-31.812889,-64.703728,-37.781631
8100.0,0.90723825,0.22877818,0.98866719,0.17727706,0.002793418,0.076618038,0.90054512,0.00062069658,2.1763894e-06,-60.053013,-32.001781,-64.612343,-37.778873
8110.0,0.9065457,0.22656287,0.98844516,0.17726605,0.0029304633,0.075073548,0.89974725,0.00064006704,2.1882679e-06,-59.873863,-32.196411,-64.527824,-37.775139
8120.0,0.90570563,0.22442263,0.98822445,0.1772518,0.0031098323,0.073760107,0.89782721,0.00065851794,2.2045292e-06,-59.646767,-32.397274,-64.451561,-37.769978
8130.0,0.90466481,0.22235769,0.98800564,0.17723298,0.0033599425,0.072732031,0.89564002,0.00067564397,2.2274494e-06,-59.336391,-32.605087,-64.385544,-37.762554
8140.0,0.90332454,0.22036858,0.98778969,0.17720729,0.0037461976,0.072106652,0.89336205,0.00069081603,2.2614081e-06,-58.867393,-32.821075,-64.333466,-37.751156
8150.0,0.90146834,0.21845636,0.98757803,0.17717028,0.0044661653,0.072201036,0.89152032,0.00070289837,2.3164152e-06,-58.019432,-33.048191,-64.303505,-37.73148
8160.0,0.89841998,0.21662354,0.98737353,0.17711064,0.0066567664,0.074537821,0.88878733,0.00070914836,2.4245742e-06,-55.673229,-33.298943,-64.323273,-37.686771
8170.0,0.88229072,0.21509494,0.98726803,0.17673351,0.88926816,0.94958431,0.83273154,0.00061691285,1.4421626e-05,-10.241731,-39.538239,-70.367325,-35.531147
8180.0,0.81276304,0.2246799,0.98801237,0.17439975,0.92590147,0.99500543,0.41251898,0.00029344484,0.003040964,-6.7104568,-54.049175,-74.944305,-33.506866
8190.0,0.7432785,0.24852519,0.98881209,0.17175087,0.92420405,0.99435627,0.19013985,0.000142954,0.0086641992,-6.8068089,-56.5588,-75.029167,-33.409081
8200.0,0.68342108,0.27415267,0.98954254,0.16915931,0.92575282,0.99499506,0.089761376,7.5269345e-05,0.012200607,-8.0639515,-56.726913,-75.031387,-33.274765
8210.0,0.63441771,0.29856518,0.99020815,0.16652854,0.92555314,0.99499691,0.045063347,4.4838212e-05,0.019857986,-9.6739025,-56.590748,-75.040077,-32.922844
8220.0,0.59438425,0.32145542,0.99081564,0.16379946,0.92574364,0.99501938,0.025401829,3.1098189e-05,0.039856557,-11.271123,-56.412724,-75.067528,-32.528099
8230.0,0.56113178,0.34287199,0.99137247,0.16099134,0.92575073,0.99502075,0.01695976,2.4765206e-05,0.07856784,-12.72129,-56.229431,-75.125084,-32.203785
8240.0,0.53292131,0.3629038,0.9918853,0.15815032,0.92571962,0.99501997,0.013548123,2.1656899e-05,0.13302094,-13.992819,-56.045486,-75.209816,-31.970465
8250.0,0.50850129,0.38163874,0.99235916,0.15531769,0.92569959,0.99501836,0.012402445,1.9944291e-05,0.19174017,-15.095459,-55.861408,-75.303185,-31.811531
8260.0,0.48699167,0.3991586,0.99279678,0.15252309,0.92566311,0.9950161,0.012290353,1.8877276e-05,0.24360594,-16.052021,-55.6772,-75.386101,-31.706751
8270.0,0.46777052,0.41553882,0.99319983,0.14978625,0.9256264,0.9950133,0.012663974,1.8162324e-05,0.28316659,-16.886858,-55.492641,-75.449303,-31.640659
8280.0,0.45039091,0.43084881,0.99356943,0.14712009,0.9255805,0.99501008,0.013281217,1.7676139e-05,0.30995387,-17.621637,-55.307514,-75.49221,-31.60235
8290.0,0.43452463,0.44515243,0.99390715,0.14453274,0.92553121,0.99500644,0.014036653,1.7353605e-05,0.32588026,-18.274357,-55.121552,-75.518173,-31.584208
8300.0,0.41992542,0.45850855,0.99421483,0.14202912,0.92547554,0.99500245,0.014886144,1.7151375e-05,0.33337936,-18.85952,-54.934467,-75.531181,-31.580812
8310.0,0.40640438,0.4709712,0.99449432,0.13961188,0.92541558,0.9949981,0.015813272,1.7037526e-05,0.33461767,-19.3887,-54.745937,-75.534676,-31.588251
8320.0,0.39381373,0.48259011,0.99474776,0.13728206,0.92535037,0.99499339,0.016814481,1.6988221e-05,0.3313112,-19.871122,-54.555603,-75.531273,-31.603634
8330.0,0.38203582,0.49341097,0.99497724,0.13503954,0.92528081,0.99498832,0.017892567,1.6985819e-05,0.3247686,-20.314186,-54.363056,-75.522919,-31.624792
8340.0,0.37097538,0.50347561,0.99518472,0.13288338,0.92520648,0.99498296,0.01905394,1.7017339e-05,0.31598186,-20.723862,-54.167828,-75.511063,-31.650074
8350.0,0.36055413,0.51282233,0.99537212,0.13081205,0.92512769,0.99497724,0.020307595,1.7073187e-05,0.30570713,-21.105022,-53.969364,-75.496803,-31.678196
8360.0,0.35070699,0.52148598,0.99554127,0.12882355,0.92504424,0.99497116,0.021664947,1.7146191e-05,0.29452476,-21.461679,-53.767021,-75.48098,-31.708153
8370.0,0.34137917,0.5294981,0.9956938,0.12691562,0.92495614,0.99496478,0.023140119,1.7230892e-05,0.28288209,-21.797176,-53.56002,-75.464241,-31.739147
8380.0,0.33252403,0.53688711,0.99583125,0.12508576,0.92486334,0.99495804,0.024750609,1.7323071e-05,0.27112341,-22.114332,-53.347424,-75.447113,-31.770538
8390.0,0.3241016,0.54367799,0.99595505,0.12333128,0.92476565,0.99495095,0.02651835,1.7419419e-05,0.25951213,-22.415562,-53.128048,-75.43,-31.801804
8400.0,0.31607735,0.54989266,0.99606657,0.12164944,0.92466289,0.9949435,0.028471306,1.7517317e-05,0.24824771,-22.702961,-52.900402,-75.413208,-31.832512
8410.0,0.30842111,0.55554938,0.99616688,0.1200374,0.92455471,0.99493563,0.030645916,1.761468e-05,0.23747903,-22.978395,-52.662552,-75.396996,-31.862301
8420.0,0.30110654,0.56066251,0.99625719,0.1184923,0.92444074,0.99492741,0.033090923,1.7709846e-05,0.22731569,-23.24357,-52.411903,-75.381554,-31.89086
8430.0,0.29411048,0.56524199,0.99633837,0.11701125,0.92432058,0.99491864,0.035873629,1.7801487e-05,0.21783809,-23.500113,-52.144886,-75.367027,-31.917898
8440.0,0.28741243,0.56929213,0.99641138,0.11559135,0.92419344,0.99490941,0.039090633,1.7888531e-05,0.20910682,-23.749653,-51.856361,-75.353539,-31.943138
8450.0,0.28099447,0.57280976,0.99647713,0.11422966,0.92405838,0.99489963,0.042887434,1.7970096e-05,0.20117259,-23.99398,-51.538609,-75.341194,-31.966272
8460.0,0.27484083,0.57578123,0.9965362,0.11292326,0.92391384,0.99488914,0.047497015,1.8045397e-05,0.19408861,-24.235275,-51.179306,-75.330093,-31.986917
8470.0,0.268938,0.57817662,0.99658936,0.11166906,0.92375743,0.99487776,0.05332369,1.8113644e-05,0.18792939,-24.476603,-50.757221,-75.320366,-32.004509
8480.0,0.26327503,0.57993793,0.99663723,0.11046383,0.92358458,0.99486524,0.061150786,1.8173849e-05,0.182827,-24.723087,-50.231915,-75.312241,-32.018082
8490.0,0.25784439,0.58095342,0.99668038,0.10930384,0.92338538,0.99485075,0.072760545,1.8224458e-05,0.17905882,-24.985329,-49.514454,-75.306129,-32.025631
8500.0,0.2526457,0.58099049,0.99671936,0.10818412,0.92313218,0.99483246,0.093417488,1.8262346e-05,0.1773258,-25.292669,-48.361019,-75.30307,-32.021896
8510.0,0.24770151,0.57948434,0.99675477,0.10709536,0.92269516,0.99480093,0.14932196,1.8279099e-05,0.18009217,-25.780972,-45.781708,-75.306511,-31.985844
8520.0,0.24325503,0.57498187,0.99678767,0.1059944,0.91901594,0.99453115,0.68320459,1.8230219e-05,0.21142326,-28.792875,-34.386356,-75.345901,-31.660486
8530.0,0.24082826,0.56638896,0.99682701,0.10456739,0.82917434,0.98771626,0.92061698,1.747271e-05,0.66826701,-38.110313,-27.214115,-75.824829,-30.402502
8540.0,0.24887785,0.55680621,0.99688447,0.10300515,0.45482451,0.95035887,0.92212009,1.5822208e-05,0.72992152,-56.116882,-25.550762,-76.000381,-31.013659
8550.0,0.30031198,0.54642028,0.99692589,0.10228509,0.20508268,0.90412766,0.92354238,1.5841055e-05,0.37307736,-64.71843,-24.389065,-75.487709,-34.194923
8560.0,0.36614925,0.53574908,0.99693811,0.10377742,0.092380054,0.86007804,0.92409915,1.7631339e-05,0.16772263,-65.732773,-23.979216,-74.966385,-38.492596
8570.0,0.42696783,0.52514237,0.99692911,0.10911527,0.041740082,0.81818759,0.92412555,2.0075006e-05,0.075362638,-65.66581,-23.901972,-74.588661,-42.005043
8580.0,0.48076043,0.51475781,0.99690598,0.1187252,0.019007787,0.77835834,0.92410719,2.2548777e-05,0.033862606,-65.463753,-23.969358,-74.300949,-44.057659
8590.0,0.5281558,0.50465703,0.99687284,0.1309229,0.0088160448,0.74049217,0.92401451,2.4873405e-05,0.015215445,-65.251213,-24.099476,-74.061134,-44.855213
8600.0,0.56997436,0.49485818,0.99683207,0.1434271,0.0042584622,0.70449519,0.92392522,2.7066108e-05,0.0068367384,-65.045166,-24.255178,-73.844688,-44.826763
8610.0,0.60694772,0.4853605,0.99678481,0.15465868,0.0022321523,0.67027783,0.92380756,2.9201999e-05,0.003071944,-64.847839,-24.420008,-73.638687,-44.298012
8620.0,0.6397028,0.47615576,0.99673188,0.16386418,0.0013432221,0.63775462,0.92369568,3.1356827e-05,0.001380313,-64.659149,-24.58672,-73.436691,-43.462021
8630.0,0.66877484,0.46723294,0.99667352,0.17084745,0.00096551911,0.60684443,0.92356932,3.3590743e-05,0.0006202145,-64.478722,-24.752235,-73.235588,-42.435566
8640.0,0.6946221,0.4585804,0.99661016,0.17573842,0.00081775646,0.57746977,0.92344564,3.5948087e-05,0.00027868073,-64.306114,-24.915316,-73.033958,-41.310902
8650.0,0.71763819,0.45018667,0.99654186,0.17884755,0.00077355368,0.54955697,0.92331266,3.8461527e-05,0.00012522376,-64.140938,-25.075554,-72.83123,-40.186581
8660.0,0.73816234,0.44204077,0.99646878,0.18056658,0.00077610702,0.52303588,0.92317945,4.1156272e-05,5.6303536e-05,-63.982788,-25.232891,-72.62722,-39.170158
8670.0,0.75648785,0.4341324,0.996391,0.18129106,0.00079986418,0.49783954,0.92303902,4.4053209e-05,2.5514757e-05,-63.831329,-25.387428,-72.421959,-38.352093
8680.0,0.77286911,0.4264518,0.99630862,0.18136588,0.00083330856,0.47390434,0.92289639,4.7170925e-05,1.2270903e-05,-63.686218,-25.539324,-72.215561,-37.773895
8690.0,0.78752762,0.41898984,0.99622166,0.18105941,0.00087122887,0.45116955,0.92274737,5.0526978e-05,7.4253958e-06,-63.547146,-25.688757,-72.008209,-37.42173
8700.0,0.80065638,0.41173795,0.99613011,0.18056227,0.000911246,0.42957738,0.92259479,5.41386e-05,6.4238197e-06,-63.413826,-25.835909,-71.800095,-37.247696
8710.0,0.81242436,0.40468806,0.99603415,0.17999984,0.00095225434,0.40907273,0.922436,5.8023124e-05,6.6432558e-06,-63.285984,-25.980959,-71.591431,-37.196365
8720.0,0.82297969,0.39783263,0.99593371,0.17944865,0.00099372119,0.38960308,0.92227262,6.2198182e-05,6.78061e-06,-63.163368,-26.124075,-71.382423,-37.22047
8730.0,0.83245265,0.39116445,0.99582881,0.17895128,0.0010353726,0.37111843,0.92210293,6.6681743e-05,6.4863889e-06,-63.045738,-26.265423,-71.173302,-37.285374
8740.0,0.84095794,0.38467684,0.99571955,0.17852776,0.0010770527,0.35357109,0.92192775,7.1492112e-05,5.8682899e-06,-62.932861,-26.405157,-70.964264,-37.367836
8750.0,0.84859693,0.37836343,0.99560589,0.17818372,0.00111866,0.33691561,0.9217459,7.6647862e-05,5.1287866e-06,-62.824532,-26.543427,-70.755539,-37.45322
8760.0,0.85545921,0.37221816,0.99548787,0.17791586,0.0011601194,0.32110873,0.92155778,8.2167775e-05,4.4163621e-06,-62.720539,-26.680374,-70.54734,-37.532925
8770.0,0.86162448,0.36623538,0.99536556,0.17771591,0.0012013699,0.30610916,0.92136246,8.8070767e-05,3.8046646e-06,-62.620693,-26.816139,-70.339882,-37.602417
8780.0,0.86716318,0.36040971,0.99523884,0.1775732,0.0012423588,0.29187757,0.92116004,9.4375762e-05,3.3147194e-06,-62.524807,-26.950853,-70.133354,-37.659882
8790.0,0.8721382,0.35473603,0.99510789,0.17747648,0.0012830396,0.27837646,0.92094976,0.00010110159,2.9399107e-06,-62.432697,-27.084648,-69.927963,-37.705223
8800.0,0.87660569,0.34920949,0.99497271,0.17741498,0.0013233707,0.26557013,0.92073143,0.00010826688,2.6627195e-06,-62.344196,-27.217648,-69.723907,-37.739388
8810.0,0.88061553,0.34382549,0.99483323,0.17737925,0.0013633163,0.25342453,0.92050439,0.00011588984,2.4635797e-06,-62.259132,-27.349977,-69.521362,-37.763882
8820.0,0.88421249,0.33857968,0.99468964,0.17736128,0.001402845,0.24190727,0.92026836,0.00012398818,2.3246953e-06,-62.177341,-27.481756,-69.320511,-37.780441
8830.0,0.88743663,0.3334679,0.99454182,0.1773548,0.0014419314,0.2309874,0.92002261,0.00013257896,2.2312188e-06,-62.098667,-27.613106,-69.121529,-37.790798
8840.0,0.89032382,0.3284862,0.99438995,0.17735499,0.0014805553,0.22063553,0.91976666,0.00014167833,2.1712613e-06,-62.022945,-27.744146,-68.924568,-37.796532
8850.0,0.89290625,0.32363081,0.99423403,0.17735845,0.0015187031,0.21082361,0.91949975,0.00015130146,2.1354956e-06,-61.95002,-27.874994,-68.72979,-37.799007
8860.0,0.89521295,0.3188982,0.99407405,0.17736287,0.0015563678,0.20152496,0.91921794,0.00016146229,2.1166948e-06,-61.879742,-28.005768,-68.537338,-37.799332
8870.0,0.89726985,0.31428492,0.99391019,0.17736682,0.0015935492,0.19271415,0.91892475,0.00017217344,2.1093254e-06,-61.811943,-28.136587,-68.347359,-37.798367
8880.0,0.8991003,0.30978775,0.99374247,0.17736955,0.0016302548,0.18436702,0.91861576,0.00018344594,2.1092189e-06,-61.746471,-28.267574,-68.159966,-37.796741
8890.0,0.90072554,0.30540362,0.99357092,0.17737074,0.0016665,0.17646052,0.9182961,0.00019528913,2.1133101e-06,-61.683151,-28.398849,-67.975296,-37.794895
8900.0,0.9021644,0.30112958,0.99339563,0.17737038,0.0017023104,0.16897281,0.91795552,0.00020771043,2.119421e-06,-61.62183,-28.530539,-67.793457,-37.79311
8910.0,0.90343404,0.29696286,0.99321675,0.17736866,0.0017377191,0.16188307,0.91760719,0.00022071517,2.1260778e-06,-61.562309,-28.662766,-67.614555,-37.79155
8920.0,0.90454984,0.29290074,0.9930343,0.17736584,0.0017727738,0.15517153,0.9172278,0.00023430647,2.1323531e-06,-61.504456,-28.795664,-67.43869,-37.790283
8930.0,0.90552557,0.28894076,0.99284846,0.1773622,0.0018075278,0.14881943,0.91685015,0.00024848498,2.1377286e-06,-61.448006,-28.929367,-67.265953,-37.789337
8940.0,0.90637368,0.28508046,0.99265921,0.17735805,0.0018420576,0.14280896,0.91641974,0.0002632488,2.1419789e-06,-61.392872,-29.064014,-67.096428,-37.788685
8950.0,0.90710539,0.28131762,0.99246675,0.17735361,0.0018764387,0.13712324,0.91601658,0.00027859319,2.1450765e-06,-61.338673,-29.199747,-66.930191,-37.788288
8960.0,0.90773058,0.27765003,0.99227124,0.17734908,0.0019107885,0.13174631,0.91551161,0.00029451054,2.1471176e-06,-61.285439,-29.33672,-66.767326,-37.788101
8970.0,0.9082582,0.27407563,0.99207264,0.17734462,0.0019452042,0.12666303,0.91509807,0.00031098994,2.1482667e-06,-61.232525,-29.475084,-66.607895,-37.788067
8980.0,0.90869612,0.27059248,0.99187124,0.17734031,0.0019798682,0.12185917,0.91446638,0.00032801737,2.1487162e-06,-61.18029,-29.615005,-66.451973,-37.788136
8990.0,0.90905142,0.2671988,0.99166709,0.17733625,0.002014891,0.11732127,0.9140709,0.00034557487,2.1486621e-06,-61.127491,-29.756655,-66.299614,-37.788265
9000.0,0.90932989,0.2638928,0.99146038,0.17733245,0.0020505616,0.11303676,0.91325414,0.00036364124,2.1482888e-06,-61.075165,-29.900215,-66.150909,-37.788422
9010.0,0.90953702,0.2606729,0.99125123,0.17732888,0.0020870101,0.10899375,0.91280317,0.00038219037,2.1477613e-06,-61.021271,-30.045872,-66.00589,-37.788567
9020.0,0.90967709,0.25753754,0.99103981,0.17732555,0.002124598,0.10518131,0.91216177,0.00040119243,2.1472249e-06,-60.966541,-30.193827,-65.864647,-37.788673
9030.0,0.90975362,0.25448537,0.99082631,0.1773224,0.0021636474,0.10158922,0.9114784,0.00042061231,2.1468074e-06,-60.910164,-30.344288,-65.727249,-37.788719
9040.0,0.90976948,0.25151503,0.99061084,0.17731935,0.0022045802,0.098208137,0.91071582,0.0004404097,2.1466233e-06,-60.851624,-30.497482,-65.593781,-37.788681
9050.0,0.90972644,0.24862534,0.99039364,0.17731632,0.0022478991,0.0950296,0.90992492,0.00046053802,2.1467802e-06,-60.790108,-30.653641,-65.464325,-37.788528
9060.0,0.90962559,0.2458152,0.99017489,0.17731324,0.0022942452,0.092046075,0.90906513,0.000480944,2.1473863e-06,-60.724842,-30.813013,-65.339005,-37.788239
9070.0,0.9094668,0.24308363,0.98995477,0.17730993,0.0023444388,0.089251101,0.90805411,0.00050156633,2.1485591e-06,-60.654961,-30.975861,-65.217941,-37.787785
9080.0,0.90924889,0.24042974,0.98973358,0.17730629,0.0023994811,0.086639374,0.90708882,0.0005223339,2.1504341e-06,-60.578686,-31.142456,-65.101295,-37.787121
9090.0,0.9089691,0.23785278,0.98951149,0.17730214,0.0024608392,0.084207118,0.90566504,0.00054316485,2.15318e-06,-60.49543,-31.313091,-64.989281,-37.786205
9100.0,0.9086234,0.2353521,0.98928875,0.17729723,0.002530073,0.081952043,0.90524548,0.00056396058,2.1570127e-06,-60.399513,-31.488075,-64.88208,-37.784966
9110.0,0.90820444,0.23292717,0.98906577,0.17729133,0.00261016,0.079874784,0.90395218,0.00058460783,2.1622259e-06,-60.292088,-31.667732,-64.780128,-37.78331
9120.0,0.90770239,0.2305776,0.98884273,0.17728406,0.0027047731,0.077978954,0.9023968,0.00060496561,2.1692276e-06,-60.167171,-31.852404,-64.68383,-37.781113
9130.0,0.90710217,0.22830316,0.9886201,0.17727494,0.0028197877,0.076273382,0.90032655,0.00062485965,2.1786122e-06,-60.018456,-32.042473,-64.593834,-37.778175
9140.0,0.90638155,0.22610374,0.98839831,0.17726333,0.0029642687,0.074774846,0.89922613,0.00064406241,2.1912854e-06,-59.831112,-32.238373,-64.510941,-37.774189
9150.0,0.90550458,0.2239794,0.98817796,0.17724827,0.0031554652,0.073515922,0.89737862,0.00066227186,2.2087193e-06,-59.589672,-32.440639,-64.436638,-37.768635
9160.0,0.90441108,0.22193044,0.98795962,0.17722823,0.0034265975,0.072559677,0.8958056,0.00067904656,2.2335003e-06,-59.252693,-32.650051,-64.373131,-37.760559
9170.0,0.90298647,0.21995749,0.98774445,0.17720062,0.0038583006,0.072047658,0.89363366,0.00069368619,2.2707559e-06,-58.730946,-32.868038,-64.324791,-37.747925
9180.0,0.90096587,0.21806176,0.98753399,0.17716019,0.0047155106,0.072391957,0.89120299,0.00070486666,2.3328182e-06,-57.73386,-33.098373,-64.301689,-37.725273
9190.0,0.89740628,0.21624656,0.98733175,0.17709218,0.0080406824,0.076177441,0.88828504,0.0007090107,2.464672e-06,-54.382305,-33.360806,-64.344154,-37.667229
9200.0,0.86871666,0.215415,0.98738301,0.17633997,0.92217988,0.98959947,0.74059087,0.00053004624,9.6953612e-05,-8.3033857,-44.189186,-72.987579,-34.703438
9210.0,0.79756397,0.22912887,0.98818696,0.17383607,0.92590612,0.99501377,0.3500219,0.0002509258,0.0044561718,-6.5773134,-55.081711,-74.992477,-33.439075
9220.0,0.72968215,0.25398952,0.98897237,0.17119941,0.92532337,0.99485099,0.16171987,0.00012381311,0.0094316266,-7.0130873,-56.660561,-75.029343,-33.403103
9230.0,0.67219299,0.2794424,0.98968858,0.16860907,0.92561436,0.99499524,0.077063054,6.666658e-05,0.013221405,-8.3923998,-56.70718,-75.032326,-33.213165
9240.0,0.62527788,0.30353591,0.99034125,0.16595918,0.92580068,0.99502027,0.039449707,4.0964274e-05,0.022765024,-10.019555,-56.553844,-75.0438,-32.837517
9250.0,0.58684999,0.32610741,0.99093747,0.16321014,0.92581671,0.99502194,0.022964483,2.9332823e-05,0.046405364,-11.592253,-56.373943,-75.076988,-32.451965
9260.0,0.55479157,0.3472234,0.9914844,0.16039114,0.92577583,0.99502122,0.015945571,2.3924213e-05,0.08908201,-13.005236,-56.190453,-75.141197,-32.147224
9270.0,0.52747303,0.36697364,0.99198866,0.15754884,0.92575586,0.99501991,0.013173469,2.1214113e-05,0.14552175,-14.23952,-56.006451,-75.229584,-31.931435
9280.0,0.50373191,0.38544485,0.99245471,0.1547222,0.92571545,0.99501801,0.012317788,1.9678819e-05,0.20355725,-15.309191,-55.822392,-75.322067,-31.785494
9290.0,0.4827514,0.40271747,0.99288493,0.15193845,0.92567885,0.99501556,0.012340093,1.8702305e-05,0.25307018,-16.238031,-55.63813,-75.401222,-31.690018
9300.0,0.46395245,0.41886559,0.99328077,0.1492157,0.92563218,0.9950127,0.012779174,1.8043127e-05,0.28984886,-17.050007,-55.453487,-75.459976,-31.630571
9310.0,0.44691718,0.43395746,0.99364352,0.14656568,0.92558384,0.99500936,0.013431638,1.7595987e-05,0.31414181,-17.766048,-55.268211,-75.49897,-31.597075
9320.0,0.43133727,0.44805586,0.99397469,0.14399573,0.92552906,0.99500567,0.014209393,1.7302054e-05,0.32808506,-18.40337,-55.082047,-75.521866,-31.582438
9330.0,0.41698033,0.46121854,0.99427623,0.14151025,0.92547095,0.99500155,0.015076103,1.7120876e-05,0.33409396,-18.975811,-54.894688,-75.532608,-31.581619
9340.0,0.4036673,0.47349864,0.99455005,0.13911147,0.92540771,0.99499714,0.016018927,1.7022434e-05,0.33424276,-19.494394,-54.705811,-75.534454,-31.590946
9350.0,0.39125758,0.484945,0.99479824,0.13680017,0.92534047,0.99499238,0.017036024,1.6984342e-05,0.33015481,-19.967926,-54.515049,-75.529854,-31.60771
9360.0,0.37963879,0.49560249,0.99502289,0.13457604,0.92526871,0.99498725,0.018131107,1.6990065e-05,0.32306394,-20.403469,-54.32198,-75.52066,-31.629862
9370.0,0.36871961,0.50551212,0.99522597,0.13243797,0.92519271,0.99498177,0.019311177,1.7027436e-05,0.31390628,-20.806738,-54.126114,-75.508209,-31.655838
9380.0,0.35842487,0.5147115,0.99540937,0.13038436,0.92511231,0.99497598,0.02058574,1.7087445e-05,0.30339637,-21.182404,-53.926888,-75.493553,-31.684423
9390.0,0.34869185,0.52323478,0.99557483,0.12841311,0.92502743,0.99496984,0.021966744,1.7163327e-05,0.29208341,-21.534325,-53.723633,-75.477486,-31.714659
9400.0,0.33946767,0.53111279,0.99572408,0.12652193,0.92493802,0.99496341,0.02346896,1.7249926e-05,0.28039074,-21.865721,-53.515533,-75.460632,-31.745785
9410.0,0.33070722,0.53837323,0.99585855,0.12470824,0.92484397,0.99495661,0.025110723,1.7343235e-05,0.26864389,-22.179319,-53.301609,-75.443474,-31.777187
9420.0,0.32237178,0.54504049,0.99597961,0.12296937,0.92474496,0.9949494,0.026915083,1.7440107e-05,0.25709149,-22.477455,-53.08062,-75.426407,-31.808369
9430.0,0.31442776,0.55113566,0.99608868,0.12130255,0.92464095,0.99494189,0.028911557,1.7538048e-05,0.24592124,-22.762173,-52.850998,-75.409721,-31.838909
9440.0,0.3068459,0.55667627,0.99618679,0.11970492,0.92453146,0.99493396,0.031138809,1.7635071e-05,0.23527281,-23.035299,-52.610683,-75.393654,-31.868464
9450.0,0.29960054,0.56167585,0.99627507,0.11817361,0.92441618,0.99492556,0.033648878,1.772959e-05,0.22524886,-23.298513,-52.356911,-75.378395,-31.896723
9460.0,0.29266915,0.56614321,0.99635446,0.11670575,0.92429447,0.99491674,0.036514159,1.7820339e-05,0.21592477,-23.553434,-52.085835,-75.364082,-31.923403
9470.0,0.28603181,0.57008117,0.99642587,0.11529841,0.92416573,0.99490738,0.039839536,1.7906292e-05,0.2073582,-23.801716,-51.791885,-75.35083,-31.948225
9480.0,0.27967098,0.57348484,0.99649012,0.11394868,0.92402875,0.99489748,0.043784842,1.7986593e-05,0.19959921,-24.0452,-51.466583,-75.338737,-31.970867
9490.0,0.27357146,0.57633764,0.99654794,0.11265358,0.92388195,0.99488682,0.048609927,1.8060471e-05,0.1927036,-24.286201,-51.096191,-75.327911,-31.990923
9500.0,0.26772019,0.57860494,0.99659991,0.11141003,0.92372251,0.99487525,0.054775003,1.8127108e-05,0.18675409,-24.528086,-50.656616,-75.318504,-32.007767
9510.0,0.26210684,0.58022034,0.99664676,0.11021471,0.92354518,0.99486238,0.06319768,1.8185441e-05,0.18190317,-24.776714,-50.100735,-75.310753,-32.020287
9520.0,0.25672495,0.58105451,0.99668896,0.10906373,0.923338,0.99484736,0.076060064,1.8233706e-05,0.17848241,-25.044867,-49.320862,-75.305168,-32.026085
9530.0,0.25157669,0.58083117,0.99672717,0.10795163,0.92306465,0.99482757,0.10033455,1.8268158e-05,0.17737365,-25.370905,-48.002438,-75.30304,-32.018421
