Time,x,y,y0,beta_x,psi,alpha_x,alpha_xy,beta_y,alpha_y,alpha_0,fx,flag1,flag2,flag3,M,xmax,xmin,compartment,R1,R2,R3,R4,R5,R6
0.95,0.2657556891157615,0.5724667981611334,0.004094811124177697,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.525931663201887,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.525931663201887,0.0,0.47922937158979745,0.22589233574839723,0.22521461182977334,0.34348007889668003
0.96,0.2662307056719391,0.5712895682329778,0.004101709823739982,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5274012456725616,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5274012456725616,0.0,0.4790986984151018,0.22629609982114826,0.225594040305699,0.3427737409397867
0.97,0.2667218031510721,0.5701232313974727,0.004108852816393104,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5289205784986292,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5289205784986292,0.0,0.4790025333344469,0.22671353267841127,0.2259869049016207,0.3420739388384836
0.98,0.26722912999495846,0.5689678554750215,0.004116242321368044,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5304901209219026,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5304901209219026,0.0,0.4789410727931148,0.2271447604957147,0.22639332767524242,0.3413807132850129
0.99,0.2677528418129796,0.5678235104341154,0.0041238807657403434,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5321103543589055,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5321103543589055,0.0,0.47891452948591284,0.22758991554103264,0.22681344211571888,0.3406941062604692
1.0,0.2682931023313973,0.566690268675833,0.004131770811957712,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5337817853377603,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5337817853377603,0.0,0.47892313426876476,0.2280491369816877,0.22724739465767416,0.3400141612054998
1.01,0.2688500715812557,0.5655682015647833,0.00413991496937807,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5355049089545098,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5355049089545098,0.0,0.47896711214553817,0.22852256084406733,0.22769532331579384,0.33934092093886997
1.02,0.2694239164269978,0.5644573829382452,0.004148315670588925,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5372802414460245,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5372802414460245,0.0,0.4790467041171704,0.22901032896294812,0.22815736188239089,0.3386744297629471
1.03,0.2700148044914735,0.5633578869169307,0.0041569753598898074,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5391083013954963,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5391083013954963,0.0,0.47916215453800476,0.2295125838177525,0.2286336447939394,0.33801473215015837
1.04,0.270622922334878,0.5622697945408249,0.004165896424078272,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5409896659735288,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5409896659735288,0.0,0.47931374905869883,0.2300294839846463,0.22912430332430497,0.33736187672449497
1.05,0.27124842744428657,0.5611931762305735,0.004175081345570169,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5429248224057616,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5429248224057616,0.0,0.47950171461677343,0.23056116332764356,0.22962947400635927,0.3367159057383441
1.06,0.27189148780794553,0.5601281062425132,0.004184532572244151,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5449142904058315,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5449142904058315,0.0,0.47972630213337025,0.2311077646367537,0.2301492914734283,0.3360768637455079
1.07,0.27255228365342554,0.5590746630857183,0.004194252834920238,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5469586275527852,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5469586275527852,0.0,0.4799877898938633,0.2316694411054117,0.23068390592061308,0.33544479785143094
1.08,0.2732310263733263,0.5580329360980227,0.004204245584872906,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5490584878424782,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5490584878424782,0.0,0.48028652242257824,0.23224637241732735,0.23123350716800983,0.3348197616588136
1.09,0.27392787030800014,0.5570029947935965,0.004214512954476978,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5512143487653755,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5512143487653755,0.0,0.4806227289748121,0.2328386897618001,0.23179821249623378,0.33420179687615786
1.1,0.2746429916192916,0.555984916268816,0.004225057580563451,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5534267553221834,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5534267553221834,0.0,0.48099668620269725,0.23344654287639788,0.23237816693098984,0.33359094976128956
1.11,0.27537659091795735,0.5549787866101726,0.004235882520632247,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5556963281524305,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5556963281524305,0.0,0.48140872380875566,0.23407010228026373,0.2329735386347736,0.33298727196610356
1.12,0.27612888865718155,0.5539846992004216,0.004246991173592854,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5580237492831555,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5580237492831555,0.0,0.48185921486838057,0.2347095553586043,0.23358451454760698,0.33239081952025296
1.13,0.276900047253699,0.5530027260817217,0.0042583859397773835,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5604095211911313,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5604095211911313,0.0,0.4823484150978773,0.23536504016564413,0.2342112266877561,0.33180163564903303
1.14,0.277690253302401,0.5520329481867878,0.004270069635528238,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5628542211543031,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5628542211543031,0.0,0.48287663302177,0.23603671530704085,0.2348538299540531,0.33121976891207267
1.15,0.27849974409210776,0.5510754662002431,0.0042820458337096915,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5653585832849584,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5653585832849584,0.0,0.48344428538345097,0.2367247824782916,0.23551252085403304,0.33064527972014585
1.16,0.2793286995145641,0.5501303584430504,0.004294317250630923,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5679231641231827,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5679231641231827,0.0,0.48405167240024155,0.2374293945873795,0.23618744878470077,0.3300782150658302
1.17,0.28017732986828264,0.5491977150835821,0.00430688705637113,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5705486142799994,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5705486142799994,0.0,0.4846991605529216,0.23815073038804024,0.23687878810041213,0.3295186290501492
1.18,0.2810458275703347,0.5482776193230524,0.004319758154158986,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.573235529045723,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.573235529045723,0.0,0.48538708237196165,0.23888895343478447,0.23758669847874422,0.3289665715938314
1.19,0.2819344313934875,0.5473701737006785,0.004332934138721513,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.575984647123602,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.575984647123602,0.0,0.48611587085477415,0.23964426668446437,0.23831137762968319,0.32842210422040713
1.2,0.2828433551890161,0.5464754702303771,0.00434641823305477,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5787966301160186,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5787966301160186,0.0,0.4868859099146337,0.24041685191066367,0.23905300281801237,0.32788528213822626
1.21,0.283772797643021,0.5455935944884092,0.004360213433957141,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5816720927080962,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5816720927080962,0.0,0.4876975551548765,0.24120687799656784,0.23981173886764276,0.32735615669304546
1.22,0.2847229768885559,0.5447246401149695,0.004374323028332364,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5846117097489698,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5846117097489698,0.0,0.4885512065219563,0.2420145303552725,0.24058776655828001,0.32683478406898164
1.23,0.28569411533404865,0.5438687024576857,0.004388750366877745,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5876161693147129,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5876161693147129,0.0,0.48944727659055515,0.24283999803394135,0.24138127017827596,0.3263212214746114
1.24,0.2866864385257811,0.5430258796773724,0.004403498870679144,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5906861691891352,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5906861691891352,0.0,0.49038618973691084,0.2436834727469139,0.24219243788735292,0.3258155278064234
1.25,0.28770017543150317,0.5421962724723366,0.004418572029566672,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5938224177412129,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5938224177412129,0.0,0.49136838253208476,0.2445451491167777,0.24302146162616695,0.32531776348340197
1.26,0.28873556187801624,0.541379980736793,0.00443397338218465,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.5970256445601126,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.5970256445601126,0.0,0.49239430672177475,0.2454252275963138,0.24386853602015576,0.32482798844207583
1.27,0.2897928367136377,0.5405771072912321,0.004449706538240448,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6002965885828166,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6002965885828166,0.0,0.49346442616079267,0.24632391120659203,0.24473385960322466,0.32434626437473923
1.28,0.2908722429945849,0.5397877567291672,0.004465775171626195,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6036360017644972,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6036360017644972,0.0,0.4945792179536089,0.24724140654539717,0.24561763443944074,0.3238726540375003
1.29,0.29197402315020204,0.539012034117507,0.0044821829494565354,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6070446341209377,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6070446341209377,0.0,0.4957391632021368,0.24817791967767172,0.24652006222010944,0.3234072204705042
1.3,0.2930983866869986,0.5382500363151337,0.004498933058045587,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6105231338129019,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6105231338129019,0.0,0.4969446844262799,0.2491336286839488,0.24744131819250725,0.3229500217890802
1.31,0.29424560290600427,0.5375018768960966,0.00451602956376324,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6140723339904507,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6140723339904507,0.0,0.4981963260657626,0.2501087624701036,0.2483816260069782,0.32250112613765797
1.32,0.2954159226882441,0.536767665124899,0.004533476265043731,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6176930108167553,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6176930108167553,0.0,0.4994946024455724,0.2511035342850075,0.2493411945774052,0.3220605990749394
1.33,0.2966096001782088,0.5360475117851955,0.004551277010644146,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6213859505513334,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6213859505513334,0.0,0.5008400401634611,0.2521181601514775,0.25032023558542804,0.3216285070711173
1.34,0.2978268927838548,0.5353415291797913,0.004569435699644426,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6251519495500508,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6251519495500508,0.0,0.5022331782733899,0.2531528588662766,0.2513189634804434,0.3212049175078748
1.35,0.29906803101780116,0.534649824615174,0.0045879558706680285,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6289917209613223,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6289917209613223,0.0,0.5036745115447693,0.254207826365131,0.2523375728867416,0.32078989476910436
1.36,0.30033328210102744,0.5339725141423736,0.004606841568198962,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6329060915000536,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6329060915000536,0.0,0.5051646108309664,0.25528328978587334,0.25337628625094294,0.32038350848542413
1.37,0.30162290995807,0.533309713914377,0.00462609679769455,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6368958776827791,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6368958776827791,0.0,0.5067040476322446,0.2563794734643595,0.2544353238732002,0.31998582834862616
1.38,0.30293717768193146,0.5326615407186437,0.004645725559158842,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6409618934534753,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6409618934534753,0.0,0.5082933989857976,0.2574966010296417,0.2555149057537363,0.3195969244311862
1.39,0.304276350911434,0.5320281127067445,0.004665731893144017,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6451049606322489,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6451049606322489,0.0,0.5099332540576219,0.2586348982747189,0.25661525412292097,0.3192168676240467
1.4,0.30564069055565757,0.531409550229762,0.004686119757387387,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6493258864065655,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6493258864065655,0.0,0.511624202985302,0.25979458697230895,0.2577365866563063,0.31884573013785716
1.41,0.30703046281375146,0.5308059746877879,0.0047068931967053414,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6536254943300436,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6536254943300436,0.0,0.5133668528289922,0.26097589339168875,0.2588791258187938,0.31848358481267275
1.42,0.3084459419929568,0.5302175082063504,0.004728056390775177,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.65800463304071,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.65800463304071,0.0,0.515161832156578,0.26217905069401326,0.26004310149263477,0.31813050492381023
1.43,0.30988740118187896,0.5296442747073341,0.004749613495992953,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.662464147406438,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.662464147406438,0.0,0.5170097766957383,0.2634042910045971,0.2612287422796124,0.31778656482440043
1.44,0.31135511574157615,0.529086399508124,0.004771568704667694,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6670048893255012,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6670048893255012,0.0,0.518911335041859,0.2646518483803397,0.2624362787567232,0.3174518397048744
1.45,0.31284936064040403,0.5285440111992542,0.0047939262178730456,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6716277094812498,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6716277094812498,0.0,0.5208671663181039,0.2659219565443434,0.2636659419830175,0.3171264067195525
1.46,0.3143704097446515,0.5280172421441675,0.004816690238221391,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6763334551475156,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6763334551475156,0.0,0.5228779398100738,0.2672148482829538,0.26491796310217647,0.3168103452865005
1.47,0.3159185481287759,0.5275062198064382,0.004839865095260912,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6811230082734003,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6811230082734003,0.0,0.524944347133969,0.2685307659094595,0.26619258023935016,0.3165037318838629
1.48,0.3174940589473248,0.5270110759987344,0.004863455111747651,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.685997244868286,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.685997244868286,0.0,0.527067089731461,0.2698699501052261,0.2674900311461208,0.31620664559924067
1.49,0.3190972275137552,0.5265319440092175,0.004887464645194023,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6909570476206801,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6909570476206801,0.0,0.5292468831219227,0.2712326433866919,0.2688105554856713,0.3159191664055305
1.5,0.32072834130043354,0.5260689586015428,0.004911898087868812,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.6960033058982161,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.6960033058982161,0.0,0.5314844571810456,0.2726190901053685,0.27015439483278464,0.31564137516092566
1.51,0.32238768993863576,0.5256222560148591,0.00493675986679717,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7011369157476542,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7011369157476542,0.0,0.5337805564254385,0.2740295364478404,0.27152179267384435,0.31537335360891544
1.52,0.32407554226919,0.5251919806472173,0.004962054116957596,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7063587088953066,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7063587088953066,0.0,0.5361359091595821,0.2754642109288115,0.27291297643266776,0.31511518838833036
1.53,0.32579220029577327,0.5247782693430639,0.004987785449586703,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7116696196650486,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7116696196650486,0.0,0.5385513011655569,0.2769233702514073,0.27432819972726863,0.3148669616058383
1.54,0.3275379581311801,0.5243812633490824,0.0050139583675666045,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7170705579683384,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7170705579683384,0.0,0.5410275200807623,0.27840726441150304,0.27576771021616325,0.31462875800944945
1.55,0.32931311053911533,0.5240011058266152,0.005040577387061605,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.722562435730388,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.722562435730388,0.0,0.5435653673699512,0.27991614395824804,0.27723175628838825,0.3144006634959691
1.56,0.33111795415084494,0.5236379414973463,0.005067647054843526,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7281461706541764,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7281461706541764,0.0,0.5461656602987376,0.2814502610282182,0.27872058801639393,0.3141827648984078
1.57,0.3329527874651961,0.523291916643301,0.005095171948291705,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7338226862204502,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7338226862204502,0.0,0.5488292322588351,0.28300986934541666,0.2802344571560438,0.3139751499859806
1.58,0.33481788860981015,0.5229631809144472,0.005123156365516569,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7395928428866,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7395928428866,0.0,0.5515568983715029,0.28459520531833865,0.2817736001034113,0.31377790854866827
1.59,0.3367135447646535,0.5226518849371053,0.005151604735349121,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7454575291156466,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7454575291156466,0.0,0.5543495018935667,0.2862065130499555,0.28333826044420163,0.3135911309622632
1.6,0.33864006840833494,0.5223581789934203,0.005180521843718391,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7514177116382862,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7514177116382862,0.0,0.5572079398241531,0.2878440581470847,0.2849287014045115,0.31341490739605216
1.61,0.34059775922601787,0.5220822161175491,0.005209912302873318,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7574743176054928,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7574743176054928,0.0,0.5601331037653811,0.2895080953421152,0.2865451766580325,0.3132493296705295
1.62,0.3425869182301672,0.5218241509479031,0.005239780748142342,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7636282782745797,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7636282782745797,0.0,0.5631259023536445,0.2911988804956421,0.2881879411478288,0.3130944905687419
1.63,0.3446078477605493,0.5215841397271483,0.005270131837933399,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7698805290091995,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7698805290091995,0.0,0.5661872616248422,0.2929166705964669,0.2898572510863369,0.312950483836289
1.64,0.346660843741447,0.5213623402785151,0.005300970143451733,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7762319853251017,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7762319853251017,0.0,0.5693181126442912,0.29466171718022993,0.29155335788984527,0.31281740416710907
1.65,0.34874615647747387,0.5211589118858491,0.005332299590306072,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7826834216021847,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7826834216021847,0.0,0.5725193274176428,0.29643423300585275,0.29327647746683394,0.3126953471315094
1.66,0.3508641172268868,0.5209740156808759,0.005364125261320117,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.789235862670681,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.789235862670681,0.0,0.575791927546553,0.2982344996428538,0.29502688937260646,0.3125844094085255
1.67,0.3530150250782346,0.5208078142970878,0.0053964517852917995,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.7958902338357884,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.7958902338357884,0.0,0.5791368984188351,0.30006277131649944,0.29680484819104896,0.3124846885782527
1.68,0.35519917968565784,0.5206604719699013,0.005429283803249352,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.8026474621525039,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.8026474621525039,0.0,0.5825552434961376,0.30191930273280915,0.29861060917871435,0.31239628318194074
1.69,0.357416881268889,0.5205321545366566,0.005462625968451305,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.8095084764256252,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.8095084764256252,0.0,0.5860479847152015,0.30380434907855564,0.30044442826482176,0.31231929272199394
1.7,0.3596684306132524,0.520423029436618,0.00549648294638649,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.8164742072097496,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.8164742072097496,0.0,0.589616162895258,0.3057181660212645,0.30230656205125694,0.3122538176619708
1.71,0.3619540698236723,0.5203332628787853,0.00553085855801355,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.823545403516986,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.823545403516986,0.0,0.5932607378153624,0.30766095935012144,0.30419722069074523,0.3121999577272712
1.72,0.3642741017012655,0.5202630255485589,0.0055657575060743016,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.8307230021382901,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.8307230021382901,0.0,0.596982790782264,0.3096329864460757,0.30611666283408656,0.3121578153291353
1.73,0.36662883260659507,0.52021248987638,0.005601184548835209,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.8380079508766535,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.8380079508766535,0.0,0.6007834282928541,0.3116345077156058,0.3080651501859365,0.312127493925828
1.74,0.36901855404829753,0.5201818291575976,0.005637144233839206,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.8454011515869203,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.8454011515869203,0.0,0.6046637512794958,0.3136657709410529,0.3100429328611563,0.31210909749455856
1.75,0.3714435571264784,0.5201712182429171,0.005673641106772669,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.8529035048600425,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.8529035048600425,0.0,0.608624879999733,0.31572702355750665,0.31205026087249677,0.31210273094575025
1.76,0.37390413253271265,0.5201808335384013,0.005710679711465416,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.8605159100230797,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.8605159100230797,0.0,0.6126679544716058,0.31781851265280575,0.3140873841305979,0.31210850012304076
1.77,0.37640054764352276,0.5202108511828168,0.005748264256149614,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.8682391942721485,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.8682391942721485,0.0,0.6167940952172435,0.31994046549699434,0.31615453408822874,0.3121265107096901
1.78,0.37893304362854274,0.5202614468175332,0.005786398571326592,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.876074103725804,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.876074103725804,0.0,0.6210043986042447,0.3220930870842613,0.31825192142296255,0.3121568680905199
1.79,0.3815019245684379,0.5203328026775628,0.0058250874081880125,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.8840215791336047,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.8840215791336047,0.0,0.6253000917583752,0.3242766358831722,0.32037980745034067,0.31219968160653766
1.8,0.38410746452175276,0.5204251001969461,0.005864335084607923,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.8920824683641726,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.8920824683641726,0.0,0.6296823719869035,0.32649134484348985,0.32253842965343577,0.31225506011816767
1.81,0.3867499355979699,0.5205385222425019,0.005904145894158738,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.9002576132562193,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.9002576132562193,0.0,0.6341524558536825,0.3287374452582744,0.3247280241787306,0.3123231133455011
1.82,0.3894296025703976,0.5206732525756516,0.005944524028516198,2.55,1.0,0.0,3.15,0.85,0.6,55.0,0.9085478329521675,0.0,0.0,1.0,34.0,0.92,0.12,1.0,0.9085478329521675,0.0,0.6387115701316526,0.33101516218483795,0.3269488215683909,0.3124039515453909
