Time,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,IIa_plus_1_2mIIa,compartment_1,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R6b,R8b,R12b,R18b
0.1,2.491441050920249e-11,7.985027210231327e-14,9.999920148438255e-09,4.647664524353113e-15,9.999426207094918e-11,6.25683073383119e-17,1.611804472898235e-20,7.862272368358473e-16,1.5999999903957933e-07,1.0897895969770747e-16,8.999999979386601e-08,1.9351932924774565e-16,1.2614073220414344e-17,1.3999999999999838e-06,6.999999999999951e-10,4.675393309978535e-24,1.1271576223656069e-35,2.683580597336413e-36,4.959050757959379e-28,4.959050757959379e-28,1.9999999999999865e-08,1.3359683463004178e-22,-6.326840836258207e-31,7.188790403584838e-31,-1.1766598495841621e-31,2.4999999973616206e-09,3.45556862458363e-21,2.6349232302525832e-18,3.3999999999997976e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.970072341962774e-13,5.728544839738381e-14,2.0449560612914574e-17,8.13381500367881e-18,3.707120685491931e-24,1.7765119387141988e-14,-2.070600227858919e-15,3.7184516721427955e-15,6.569672270522673e-19,2.2565262620575133e-22,5.897011775819279e-34,1.8034253491535428e-34,2.805235985987121e-26,2.6835805973364128e-39,1.1271576223656069e-38,6.447217891592896e-21,3.470107940148397e-30,-1.626203128645377e-28,1.1166809380101774e-54,1.4077744735792588e-19,8.718287782460174e-17,8.030161853972509e-28,3.190983674253716e-19,-2.8404568768959983e-33,2.1015045985209047e-20,3.890895997576108e-22,3.634473658043918e-18,4.717363421015084e-15,3.483347926459422e-16,2.2005360898158584e-35,4.564881906276372e-29
0.11,2.4905869178129837e-11,8.781885360635979e-14,9.999912179532966e-09,5.027055775923384e-15,9.999368964516643e-11,8.719001859163588e-17,2.5148438236155966e-20,9.18169632099784e-16,1.5999999885597237e-07,1.349785468599632e-16,8.999999975566539e-08,2.2786103514290696e-16,1.647273196169798e-17,1.399999999999975e-06,6.999999999999918e-10,7.986759108662266e-24,2.301955163389439e-35,5.6247607062918445e-36,9.049343965290766e-28,9.049343965290766e-28,1.999999999999977e-08,2.282189724802289e-22,-1.364614592245803e-30,1.5440268344098364e-30,-2.5388046123774005e-31,2.4999999963227186e-09,5.391858339762933e-21,3.671889204229529e-18,3.3999999999997553e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.967085760697732e-13,5.726430044473836e-14,2.2118851163573028e-17,1.1334602875026669e-17,5.784089997721278e-24,1.9144144846211493e-14,-2.5645923806965008e-15,3.977483701705232e-15,9.154951952121604e-19,3.520781353061794e-22,1.3155223226382644e-33,3.683071987481037e-34,4.7920554651973596e-26,5.6247607062918443e-39,2.301955163389439e-38,1.005937529446227e-20,8.232289499855239e-30,-3.5008080685862213e-28,5.1967347313667256e-54,1.9617560047361842e-19,1.0798243342132478e-16,1.3552586304932959e-27,4.44669094817311e-19,-6.128674334278603e-33,2.744357144818686e-20,6.070832990207613e-22,3.931157616771803e-18,5.5090177925987036e-15,4.1014986325723256e-16,4.612303779159312e-35,9.804570398502462e-29
0.12,2.4897331045830443e-11,9.578444804903971e-14,9.999904213568205e-09,5.394935217820911e-15,9.999311747762767e-11,1.1669084865456617e-16,3.656436777120832e-20,1.0565766138825209e-15,1.5999999865826832e-07,1.6352430933936395e-16,8.999999971478755e-08,2.6428355399349427e-16,2.0927709801913503e-17,1.3999999999999635e-06,6.999999999999876e-10,1.2304067212706855e-23,3.904643015348837e-35,9.660258861015801e-36,1.4480687435184221e-27,1.4480687435184221e-27,1.9999999999999646e-08,3.5158615059286143e-22,-2.3749390953405804e-30,2.6820514132350906e-30,-4.419222708271963e-31,2.4999999950777985e-09,7.839700529230604e-21,4.914361068462174e-18,3.3999999999997087e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.964100302328155e-13,5.724319590816229e-14,2.3737487583310526e-17,1.5169665018893398e-17,8.409724032860562e-24,2.047033524574311e-14,-3.1069618635980446e-15,4.221161151067407e-15,1.2252539108729128e-18,5.119011487969074e-22,2.5747642479569104e-33,6.247332169579697e-34,7.382440327624113e-26,9.660258861015801e-39,3.904643015348837e-38,1.462574710848307e-20,1.6885742334217357e-29,-6.08742768910887e-28,1.574307717133795e-53,2.625515866636451e-19,1.3081890663420575e-16,2.114733824115771e-27,5.951233281382365e-19,-1.0668003617767605e-32,3.486556452998491e-20,8.826638379968932e-22,4.218839340335591e-18,6.339459683295125e-15,4.757103971882897e-16,7.921412266032957e-35,1.7031026474042825e-28
0.13,2.4888796110527444e-11,1.0374705676198805e-13,9.99989625053435e-09,5.75251326668068e-15,9.99925455761805e-11,1.5156834660260285e-16,5.107506466290434e-20,1.200560238643891e-15,1.599999984469876e-07,1.9446479247643567e-16,8.999999967138592e-08,3.0259543168926103e-16,2.6017068434534345e-17,1.399999999999949e-06,6.999999999999816e-10,1.8269269242785376e-23,7.169307928388365e-35,1.9043575389656312e-35,2.278404847583376e-27,2.278404847583376e-27,1.9999999999999474e-08,5.220442179187883e-22,-1.718187647612275e-29,1.7769479445499654e-29,-3.436182685385082e-30,2.499999993605739e-09,1.09513070385578e-20,6.383308880416009e-18,3.3999999999996574e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.961115966231652e-13,5.722213103549142e-14,2.5310795772516866e-17,1.9703680631583767e-17,1.1747142995222659e-23,2.1749464592803522e-14,-3.6948310378705015e-15,4.451032885054817e-15,1.5914676393272717e-18,7.150509052806419e-22,4.752769815988387e-33,1.1470702138327246e-33,1.0961561545671225e-25,1.9043575389656312e-38,7.169307928388365e-38,2.0430025865161196e-20,3.50865268805844e-29,-4.235719089543561e-27,8.856009967451738e-52,3.410248365130717e-19,1.555711314192649e-16,3.1498769513398627e-27,7.729985676731967e-19,-8.294945002518752e-32,4.334443601192985e-20,1.2329520609623866e-21,4.498465374543839e-18,7.203361431863346e-15,5.446717770406699e-16,1.5615731819518174e-34,1.128361944789228e-27
0.14,2.4880264367666014e-11,1.117066831587417e-13,9.999888290406728e-09,6.102892726194939e-15,9.999197396094156e-11,1.9309793865174106e-16,7.049858520851067e-20,1.3478443360014763e-15,1.5999999822346415e-07,2.27411754683082e-16,8.999999962585363e-08,3.423058913332285e-16,3.1838375886658907e-17,1.3999999999999294e-06,6.999999999999724e-10,2.752795548681923e-23,1.5259429992115323e-34,4.4678209254225574e-35,3.788393611931854e-27,3.788393611931854e-27,1.999999999999921e-08,7.866212524080843e-22,-8.043827126030135e-29,8.176242775416476e-29,-1.6297317648149126e-29,2.499999991852395e-09,1.5116860440250325e-20,8.132487661172204e-18,3.3999999999996015e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.958132750820386e-13,5.720109620878786e-14,2.6852428024525472e-17,2.5102451603127886e-17,1.6214493464487015e-23,2.2996334080928013e-14,-4.320823313052526e-15,4.671069291541946e-15,2.027528355843179e-18,9.869801929191104e-22,8.763690970306045e-33,2.4414640934202726e-33,1.6516773292091537e-25,4.4678209254225575e-38,1.5259429992115324e-37,2.819943408340315e-20,7.684563118792107e-29,-1.968288803512059e-26,1.966392086695674e-50,4.344649184807017e-19,1.819285085799073e-16,4.612828881185387e-27,9.84799487123764e-19,-3.934172480262738e-31,5.304273422716752e-20,1.701835846933248e-21,4.772462111883883e-18,8.087066016008857e-15,6.161506043998113e-16,3.6636131588464967e-34,5.191914162389462e-27
0.15,2.487173581701755e-11,1.196633274106267e-13,9.9998803331841e-09,6.446229326662e-15,9.999140263292053e-11,2.4134363868258506e-16,9.492617799401809e-20,1.4983146645375696e-15,1.5999999798776492e-07,2.6234571004129795e-16,8.999999957821045e-08,3.8339030074103927e-16,3.839652911583685e-17,1.399999999999905e-06,6.999999999999596e-10,4.016271842949595e-23,2.8333784864588758e-34,8.711140910930725e-35,5.997732220882285e-27,5.997732220882285e-27,1.999999999999885e-08,1.147677602099071e-21,-1.9388335620336688e-28,1.9641535038810796e-28,-3.937970280301833e-29,2.499999989815048e-09,2.035594407068392e-20,1.0164595385304438e-17,3.3999999999995397e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.95515065601009e-13,5.718009094504509e-14,2.8363069621428045e-17,3.137429757801393e-17,2.183275966981444e-23,2.421168658460033e-14,-4.984568456558019e-15,4.881469645027784e-15,2.5341082061669712e-18,1.3289664919161766e-21,1.5419673186249754e-32,4.5333184099108564e-33,2.409763105769757e-25,8.711140910930725e-38,2.833378486458876e-37,3.7970471197605054e-20,1.4957054665071091e-28,-4.7374450958444643e-26,1.1452603418610491e-49,5.430158566836848e-19,2.0987544907251287e-16,6.560954182016707e-27,1.2308525572810173e-18,-9.506260256647339e-31,6.396861750697553e-20,2.2915179367752864e-21,5.040951333449001e-18,8.989887987225418e-15,6.901025413338707e-16,7.143135546963194e-34,1.2472374749644855e-26
0.16,2.4863210458582043e-11,1.2761698951764308e-13,9.999872378866468e-09,6.7825230680818664e-15,9.99908315921174e-11,2.9630544669513524e-16,1.2435784301942675e-19,1.6519712242521718e-15,1.5999999773988997e-07,2.9926665855108383e-16,8.999999952845637e-08,4.2584865991269356e-16,4.569152812206822e-17,1.3999999999998754e-06,6.999999999999436e-10,5.617355807081562e-23,4.639237254580874e-34,1.4634317495490158e-34,8.906420674434685e-27,8.906420674434685e-27,1.9999999999998392e-08,1.6052132669917503e-21,-3.5751713130531994e-28,3.6172824734732986e-28,-7.268333814999278e-29,2.499999987493699e-09,2.6668557929858615e-20,1.2479632052812725e-17,3.3999999999994728e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.952169681795944e-13,5.715911524396827e-14,2.9842720638516064e-17,3.851921647748685e-17,2.860193886862369e-23,2.5395522103631476e-14,-5.686066468257225e-15,5.08223394550066e-15,3.111207190298643e-18,1.7410098022718343e-21,2.566423746446575e-32,7.422633159302576e-33,3.370413484248937e-25,1.4634317495490158e-37,4.639237254580874e-37,4.97431372077667e-20,2.6175679990784314e-28,-8.73104078595153e-26,3.897830782361991e-49,6.666776510480828e-19,2.394119528836712e-16,9.044005467587182e-27,1.5111577781449554e-18,-1.7545757829405538e-30,7.612208585135385e-20,3.0019983304884963e-21,5.303933039239197e-18,9.911827345513031e-15,7.665275878428484e-16,1.2000140346301929e-33,2.2969743706555447e-26
0.17,2.4854688291983488e-11,1.3556766978594397e-13,9.999864427450951e-09,7.11194494887987e-15,9.999026084103422e-11,3.5805581517630855e-16,1.5900645226186417e-19,1.808700634614837e-15,1.5999999747990962e-07,3.3814194959789517e-16,8.99999994766134e-08,4.696530268872119e-16,5.372928434720671e-17,1.3999999999998411e-06,6.999999999999242e-10,7.582029109054152e-23,7.0855500498465595e-34,2.2898653721998773e-34,1.2604818959117206e-26,1.2604818959117206e-26,1.9999999999997833e-08,2.166654162671329e-21,-1.0953391060444137e-27,1.1015374392527006e-27,-2.2457002013110324e-28,2.4999999848852447e-09,3.4100412036786425e-20,1.5080654487781122e-17,3.3999999999994008e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.94918982804103e-13,5.713816857573313e-14,3.129213353388905e-17,4.6546624919905766e-17,3.657098821129765e-23,2.65486436811053e-14,-6.424696986337597e-15,5.273583152239609e-15,3.7595860593508125e-18,2.2260903316658572e-21,4.073415701789197e-32,1.1336650914655009e-32,4.549217465432491e-25,2.2898653721998776e-37,7.08555004984656e-37,6.360258090473878e-20,5.2938107017705275e-28,-2.668058310892287e-25,3.689704876421679e-48,8.056133031276276e-19,2.70511899170824e-16,1.2126012656987277e-26,1.826084657398852e-18,-5.421120285963877e-30,8.95129877224306e-20,3.838415757600725e-21,5.561540950023079e-18,1.0852203807689021e-14,8.453754483969814e-16,1.8776896052038993e-33,6.994762739254649e-26
0.18,2.4846169312831893e-11,1.4351537178992576e-13,9.999856478903952e-09,7.436491408402741e-15,9.998969040888286e-11,4.274406407790551e-16,2.0135732680029493e-19,1.967179156230356e-15,1.5999999720864546e-07,3.78590381007246e-16,8.999999942293873e-08,5.144771739217688e-16,6.257881500640841e-17,1.3999999999997986e-06,6.999999999998978e-10,1.021363269566337e-22,1.183055302116839e-33,4.122498919684704e-34,1.8147897213525117e-26,1.8147897213525117e-26,1.999999999999708e-08,2.9186992749956873e-21,-8.52514385275452e-27,8.531732237291843e-27,-1.7601844638272155e-27,2.4999999819534623e-09,4.3185179612825217e-20,1.800335169650028e-17,3.3999999999993224e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.946211093198242e-13,5.711724475767913e-14,3.272009258787708e-17,5.556648579353678e-17,4.6311520486510316e-23,2.7680427000621995e-14,-7.193217169207184e-15,5.45809700723711e-15,4.488126728179433e-18,2.819002575203717e-21,6.390978782402166e-32,1.8928472253744779e-32,6.128179617398022e-25,4.122498919684704e-37,1.1830553021168391e-36,8.05429307201062e-20,2.204057045889112e-27,-2.0722885598265207e-24,2.2508738642265896e-46,9.61725888145772e-19,3.028703222507916e-16,1.6057310858055197e-26,2.1799472679727466e-18,-4.249085295678051e-29,1.0425630580065563e-19,4.860765868958151e-21,5.815336281369785e-18,1.1803074937382136e-14,9.260589130591838e-16,3.380449114141457e-33,5.417649970680321e-25
0.19,2.483765351986691e-11,1.5146009655578517e-13,9.99984853321582e-09,7.756735617372046e-15,9.998912030404994e-11,5.047027774602144e-16,2.5212399358383057e-19,2.127026748169581e-15,1.599999969263334e-07,4.205025109742699e-16,8.999999936750619e-08,5.602274421776638e-16,7.225993469963924e-17,1.3999999999997477e-06,6.99999999999864e-10,1.3599254686886895e-22,1.9350319940363644e-33,7.182994984235685e-34,2.5838533657606203e-26,2.5838533657606203e-26,1.9999999999996113e-08,3.886239578170864e-21,-2.4403328697090582e-26,2.440816297333916e-26,-5.042745271605828e-27,2.4999999786879534e-09,5.4076076364662125e-20,2.1257969867275984e-17,3.399999999999237e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.943233476820014e-13,5.709634201455664e-14,3.4129119765805135e-17,6.561036727564117e-17,5.7987640190839e-23,2.8793563787869647e-14,-7.989547622384515e-15,5.6365161453475755e-15,5.299379163331296e-18,3.529735910172942e-21,9.82584504038508e-32,3.095979301031909e-32,8.159552812132137e-25,7.182994984235684e-37,1.9350319940363644e-36,1.0084959743351263e-19,5.665224103009575e-27,-5.930506803846e-24,1.8458965559804453e-45,1.1355617722173668e-18,3.3639966753496445e-16,2.097269137927527e-26,2.5739841650465156e-18,-1.2173187085653736e-28,1.2038505120957194e-19,6.086273205112305e-21,6.065767252783579e-18,1.2762160489017488e-14,1.008409395919795e-15,5.890055887073261e-33,1.5499183488070366e-24
0.2,2.4829140913088532e-11,1.594018440835222e-13,9.999840590386556e-09,8.072677575787785e-15,9.998855052653547e-11,5.898422252197864e-16,3.11306452612471e-19,2.2882434104325116e-15,1.5999999663297344e-07,4.638783394989666e-16,8.999999931031576e-08,6.069038316548969e-16,8.277264342689919e-17,1.3999999999996884e-06,6.999999999998225e-10,1.7738895082724726e-22,2.964485080743232e-33,1.1471353565852813e-33,3.5676728291360465e-26,3.5676728291360465e-26,1.9999999999994928e-08,5.069275072196856e-21,-4.8729893639052606e-26,4.873082964739465e-26,-1.007225244346694e-26,2.4999999750887172e-09,6.677310229229711e-20,2.4844509000108235e-17,3.3999999999991454e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.940256978901578e-13,5.707546034604796e-14,3.551921511400505e-17,7.667826693379773e-17,7.159934272031903e-23,2.9888054042674014e-14,-8.813688345725031e-15,5.808840566561268e-15,6.19334336480638e-18,4.358290336573489e-21,1.4681470132155123e-31,4.743061315838513e-32,1.0643337049634836e-24,1.1471353565852814e-36,2.964485080743232e-36,1.2452258104495682e-19,1.0942007723344837e-26,-1.1841460563147496e-23,7.362296854137475e-45,1.3271209552033404e-18,3.7109993500532576e-16,2.6951886277040544e-26,3.0081953486201543e-18,-2.4314417398523084e-28,1.3789922394917938e-19,7.51493776606316e-21,6.3128338642644615e-18,1.372946046259507e-14,1.0924268969788144e-15,9.406509923999305e-33,3.09440768260956e-24
0.21,2.4820631492496768e-11,1.673406143731368e-13,9.99983265041616e-09,8.384317283649959e-15,9.998798107633941e-11,6.828589840577709e-16,3.78904703886216e-19,2.4508291430191476e-15,1.5999999632856558e-07,5.087178665813362e-16,8.999999925136745e-08,6.545063423534679e-16,9.411694118818823e-17,1.3999999999996209e-06,6.999999999997735e-10,2.2632553883176847e-22,4.2714145622374376e-33,1.698757466453608e-33,4.7662481114787855e-26,4.7662481114787855e-26,1.999999999999353e-08,6.467805757073661e-21,-8.15048386786405e-26,8.14997322594582e-26,-1.684870597941053e-26,2.499999971155754e-09,8.127625739573015e-20,2.8762969094997014e-17,3.3999999999990463e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.93728159943817e-13,5.705459975183558e-14,3.689037867877621e-17,8.877018233734179e-17,8.714662347430595e-23,3.0963897764867953e-14,-9.665639339088647e-15,5.975070270868911e-15,7.170019332604654e-18,5.304665854405308e-21,2.1298931720333443e-31,6.83409326701107e-32,1.3579532329906109e-24,1.698757466453608e-36,4.271414562237438e-36,1.5156188155443736e-19,1.806760744307143e-26,-1.9805149837730774e-23,2.0598765941935514e-44,1.5364034369504246e-18,4.069711246429218e-16,3.407229648167015e-26,3.482580818693655e-18,-4.067277623428562e-28,1.567988240194776e-19,9.146759551810688e-21,6.556536115812429e-18,1.4704974858114885e-14,1.1781114162362423e-15,1.3929811224919585e-32,5.175232998475596e-24
0.22,2.481212508673416e-11,1.7527656162393333e-13,9.999824711522079e-09,8.713757339708772e-15,9.998741356465905e-11,7.932811342016148e-16,5.863257666344228e-19,2.6054266324121844e-15,1.5999999602145173e-07,5.460108253904653e-16,8.999999919380357e-08,6.989136885710894e-16,1.0726961525052384e-16,1.3999999999994123e-06,6.999999999992265e-10,7.727224714772987e-22,3.590181653018729e-31,4.129362408171455e-31,6.477921537763097e-25,6.477921537763097e-25,1.99999999999779e-08,2.2096285760490702e-20,-4.1440833932777867e-26,4.8949001115862357e-26,2.841410488082925e-26,2.499999966455705e-09,1.2592269823087618e-19,3.3418371698065506e-17,3.3999999999988748e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.934307277396096e-13,5.703369223894972e-14,3.8339860229363735e-17,1.0312473975665642e-16,1.3485256247443967e-22,3.211933052809969e-14,-1.0374205530344735e-14,6.16498868291728e-15,8.329451909113459e-18,8.20856073287285e-21,8.27101331281528e-31,5.74387756575204e-30,4.6363348288637926e-24,4.129362408171455e-34,3.590181653018729e-34,2.3453030665351e-19,1.5299593438445594e-26,-1.0843463865520288e-23,-1.766256302572467e-44,1.784837195833219e-18,4.3680497843051e-16,5.48629917972615e-26,4.045733784426897e-18,6.859164918229911e-28,1.7871117900731357e-19,1.415390400655028e-20,6.814158239650004e-18,1.5632559794473107e-14,1.2580446394279608e-15,3.3860771747005924e-30,3.1082615708572597e-24
0.23,2.4803621849363575e-11,1.8320954764941107e-13,9.999816775301755e-09,9.041190386273693e-15,9.998684654761168e-11,9.125700374892608e-16,8.158085638752283e-19,2.760421483306995e-15,1.5999999570415624e-07,5.838318129465502e-16,8.999999913480811e-08,7.438191817130237e-16,1.2135531267446117e-16,1.3999999999991817e-06,6.99999999998621e-10,1.3775352739319496e-21,7.507164832897255e-31,8.669313715031672e-31,1.3109220891115931e-24,1.3109220891115931e-24,1.9999999999960603e-08,3.9395589846458556e-20,-1.3839386770581076e-27,1.7184300210613296e-26,7.751539038456042e-26,2.4999999613769268e-09,1.753179360238614e-19,3.844775466503847e-17,3.39999999999869e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.931334067463092e-13,5.701279873838055e-14,3.9780508809076915e-17,1.186319312037972e-16,1.8763253173690986e-22,3.326631801663389e-14,-1.1092804264468627e-14,6.351905233311421e-15,9.581985393631637e-18,1.1421319894230696e-20,1.667958656464664e-30,1.2010596478768032e-29,8.265211643591698e-24,8.669313715031673e-34,7.507164832897255e-34,3.263234255494485e-19,1.465728169664931e-26,-1.9637343364811913e-24,-1.6091482023067694e-45,2.0532194381722347e-18,4.670612138884258e-16,7.92541418860141e-26,4.6541071911934375e-18,1.8712215238825674e-27,2.0217795091557442e-19,1.9693618731940425e-20,7.070210882063304e-18,1.656252889984197e-14,1.3388745270834426e-15,7.10883724632597e-30,1.0912030633739442e-24
