Time,SAM,A,P,S,D,aS,aD,Met,ORN,AcCoA,CoA,Vmaxodc,Vmaxssat,Vmaxsamdc,Antz,Keq,Kdodc,Ksodc,Kdssat,Ksssat,Kdsamdc,Kssamdc,Kdantz,Ksantz,R,C,Kaccoa,Kcoa,cytosol,ODC,SAMdc,SSAT_for_S,SSAT_for_D,PAO_for_aD,PAO_for_aS,SpdS,SpmS,MAT,VCoA,VacCoA,P_efflux,aD_efflux
4.7,1.0107254253831441,0.008052502857998061,45.7193680550711,0.011655642234411963,0.1734716259233846,1.0373543943544358e-06,0.0005801597431387434,50.0,300.0,39.5,160.0,21.69978541736708,0.28185890056311325,4.5180008665885865,0.5231053269164742,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.97777853069597,0.08829227416337107,1.7737509414059997e-05,0.0003155676979937973,0.00042707182391672337,1.7817930718742302e-05,0.08672193011823603,0.0010995092285370864,0.24502118357366806,0.47400000000000003,0.64,0.457193680550711,5.801597431387434e-06
4.71,1.0122912727205258,0.00805720775675998,45.893850042650605,0.011666489796117115,0.17432623597994815,1.0365533306644813e-06,0.0005789961517041934,50.0,300.0,39.5,160.0,21.736279747449746,0.2813853786918411,4.525531348071861,0.5230010867074667,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.00761277921894,0.08857716609873116,1.7724068702237613e-05,0.000316587406024593,0.00042620774691801686,1.780385706224908e-05,0.0870015005693745,0.0011054699792568386,0.24501775761636038,0.47400000000000003,0.64,0.4589385004265061,5.789961517041934e-06
4.72,1.013854236710845,0.008061906291859454,46.06860993316482,0.01167739720762776,0.17518357174583218,1.0357585939263558e-06,0.0005778514529616833,50.0,300.0,39.5,160.0,21.77273485747999,0.28091300735640823,4.533054161290237,0.5228968690715303,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.037412570475272,0.08886209931215981,1.7710735618771902e-05,0.0003176081118393641,0.00042535758202338973,1.7789891512203333e-05,0.08728109214010468,0.0011114523986639653,0.24501433806314088,0.47400000000000003,0.64,0.4606860993316482,5.7785145296168334e-06
4.73,1.0154143170164491,0.008066598470323042,46.24364735405812,0.011688364684308155,0.1760436331739723,1.0349701793828108e-06,0.000576725516186038,50.0,300.0,39.5,160.0,21.809150707491867,0.28044178406970854,4.540569297022317,0.5227926740096707,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.067177871350175,0.08914707165635266,1.7697510076724795e-05,0.0003186298066045264,0.000424521232418487,1.777603398357766e-05,0.08756070286467181,0.0011174564990003657,0.2450109249142161,0.47400000000000003,0.64,0.4624364735405812,5.76725516186038e-06
4.74,1.016971513321166,0.008071284300362249,46.41896193250719,0.011699392441601494,0.17690642019456926,1.0341880822575482e-06,0.0005756182114966532,50.0,300.0,39.5,160.0,21.845527257859864,0.27997170634629287,4.548076746116032,0.5226885015228931,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.09690864902742,0.0894320809888072,1.768439198882539e-05,0.0003196524815140614,0.00042369860191273024,1.776228439099197e-05,0.08784033079830202,0.0011234822924411673,0.24500751816974636,0.47400000000000003,0.64,0.46418961932507186,5.756182114966532e-06
4.75,1.018525825330262,0.00807596379142521,46.59455329542418,0.011710480695026473,0.17777193271508687,1.033412297755186e-06,0.0005745294098486074,50.0,300.0,39.5,160.0,21.881864469299906,0.27950277170238724,4.555576499488858,0.5225843516122027,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.12660487099012,0.08971712517184997,1.7671381267470643e-05,0.0003206761277894846,0.0004228895949327747,1.7748642648712996e-05,0.08811997401792657,0.0011295297911043524,0.2450041178298461,0.47400000000000003,0.64,0.4659455329542418,5.7452940984860735e-06
4.76,1.020077252770398,0.00808063695424837,46.7704210694597,0.011721629660173876,0.17864017062024906,1.0326428210612228e-06,0.0005734589830237738,50.0,300.0,39.5,160.0,21.91816230287038,0.2790349776559119,4.563068548128017,0.5224802242786041,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.156266505021573,0.09000220207266356,1.7658477824726213e-05,0.0003217007366798115,0.00042209411651596834,1.7735108670653716e-05,0.08839963062291363,0.0011355990070605958,0.24500072389458394,0.47400000000000003,0.64,0.467704210694597,5.734589830237738e-06
4.7700000000000005,1.021625795389587,0.008085303800908163,46.94656488100586,0.011732839552703158,0.1795111337720373,1.0318796473420025e-06,0.000572406803621932,50.0,300.0,39.5,160.0,21.954420719973143,0.2785683217265003,4.570552883090691,0.5223761195231015,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.18589351920602,0.0902873095633131,1.7645681572327322e-05,0.00032272629946152346,0.0004213120723038094,1.7721682370372858e-05,0.08867929873580786,0.0011416899523433162,0.24499733636398274,0.47400000000000003,0.64,0.46946564881005864,5.72406803621932e-06
4.78,1.0231714529571507,0.008089964344872684,47.12298435619925,0.011744110588339013,0.18038482200968767,1.031122771744679e-06,0.0005713727450518802,50.0,300.0,39.5,160.0,21.990639682354555,0.27810280143551785,4.57802949550423,0.5222720373466987,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.215485881929474,0.09057244552077316,1.763299242167957e-05,0.00032375280743853114,0.00042054336853540613,1.7708363661074348e-05,0.08895897650307749,0.0011478026389589455,0.24499395523801962,0.47400000000000003,0.64,0.4712298435619925,5.713727450518802e-06
4.79,1.024714225263677,0.008094618601053379,47.29967912092405,0.011755442982867964,0.18126123514968853,1.0303721893971815e-06,0.0005703566815225467,50.0,300.0,39.5,160.0,22.02681915210648,0.27763841430608044,4.58549837656636,0.5221679777503987,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.245043561880497,0.09085760782695425,1.7620410283859788e-05,0.0003247802519421371,0.00041978791204093445,1.769515245560676e-05,0.08923866209586964,0.0011539370788974147,0.24499058051662623,0.47400000000000003,0.64,0.4729967912092405,5.703566815225467e-06
4.8,1.0262541121209765,0.008099266585856713,47.47664880081503,0.011766836952134938,0.18214037298577773,1.0296278954081775e-06,0.0005693584880341019,50.0,300.0,39.5,160.0,22.062959091667313,0.27717515786307384,4.592959517545394,0.5220639407352043,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.274566528051043,0.09114279436872898,1.760793506961694e-05,0.00032580862433099784,0.00041904561023509824,1.7682048666462784e-05,0.0895183537107728,0.001160093284142865,0.24498721219968872,0.47400000000000003,0.64,0.4747664880081503,5.693584880341019e-06
4.8100000000000005,1.0277911133620405,0.008103908317235859,47.6538930212606,0.011778292712039848,0.1830222352889399,1.0288898848670398e-06,0.0005683780403690701,50.0,300.0,39.5,160.0,22.099059463823,0.27671302963317207,4.600412909780441,0.5219599263021174,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.304054749737208,0.09142800303795846,1.759556668937301e-05,0.00032683791599108286,0.0004183163711105877,1.7669052205778735e-05,0.08979804957058717,0.0011662712666845754,0.2449838502870479,0.47400000000000003,0.64,0.476538930212606,5.683780403690701e-06
4.82,1.0293252288409962,0.008108543814742367,47.831411407405774,0.011789810478534165,0.1839068218074037,1.0281581528438093e-06,0.0005674152150834418,50.0,300.0,39.5,160.0,22.135120231708033,0.2762520271448565,4.607858544681614,0.5218559344521393,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.33350819654006,0.09171323173151831,1.7583305053223876e-05,0.0003278681183356338,0.0004176001032315402,1.7656162985333964e-05,0.09007774792510242,0.0011724710385281158,0.24498049477849942,0.47400000000000003,0.64,0.4783141140740578,5.674152150834418e-06
4.83,1.0308564584330657,0.008113173099577852,48.00920358415532,0.011801390467617504,0.18479413226663932,1.027432694389161e-06,0.000566469889497785,50.0,300.0,39.5,160.0,22.171141358806505,0.2757921479284346,4.615296413730241,0.5217519651862704,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.362926838366434,0.09199847835132467,1.757115007094028e-05,0.0003288992228051218,0.0004168967157269994,1.764338091655035e-05,0.09035744705188348,0.0011786926117067296,0.24497714567379358,0.47400000000000003,0.64,0.48009203584155324,5.66469889497785e-06
4.84,1.0323848020345217,0.00811779619464567,48.18726917617672,0.011813032895334202,0.18568416636935578,1.0267135045343678e-06,0.0005655419416883572,50.0,300.0,39.5,160.0,22.207122808953095,0.2753333895160586,4.622726508479072,0.5216480185055105,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.392310645429735,0.09228374080435989,1.7559101651968722e-05,0.0003299312208672044,0.0004162061182843757,1.7630705910491803e-05,0.09063714525706336,0.001184935998292939,0.24497380297263574,0.47400000000000003,0.64,0.4818726917617672,5.6554194168835725e-06
4.8500000000000005,1.033910259562645,0.008122413124602587,48.36560780790321,0.0118247379777699,0.18657692379549823,1.0260005782912658e-06,0.0005646312504782174,50.0,300.0,39.5,160.0,22.243064546334107,0.2748757494417448,4.630148820552492,0.5215440944108585,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.421659588250726,0.09256901700269834,1.7547159705432442e-05,0.00033096410401667976,0.00041552822114290674,1.761813787786367e-05,0.0909168408761436,0.0011912012104103803,0.2449704666746864,0.47400000000000003,0.64,0.4836560780790321,5.646312504782174e-06
4.86,1.0354328309248237,0.008127023099037123,48.54421910276934,0.011836505942875037,0.18747240502648732,1.0252939113310097e-06,0.0005637377084233933,50.0,300.0,39.5,160.0,22.27896653271963,0.27441922524421736,4.637563341090174,0.5214401929033442,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.45097363536704,0.09285430487899503,1.753532415771715e-05,0.00033199786523630974,0.0004148629446428555,1.7605676740348996e-05,0.09119652324586859,0.001197488159447105,0.24496713677962847,0.47400000000000003,0.64,0.4854421910276934,5.6373770842339335e-06
4.87,1.0369525160709199,0.008131625899906864,48.72310268451752,0.011848337010374478,0.1883706099453158,1.0245934988311725e-06,0.0005628611997330646,50.0,300.0,39.5,160.0,22.31482873216719,0.2739638144621286,4.6449700616925425,0.5213363139839743,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.480252757225717,0.0931396023604781,1.752359492251026e-05,0.0003330324965076173,0.00041421020298886663,1.759332241135361e-05,0.09147618796603943,0.0012037968256514132,0.24496381328705324,0.47400000000000003,0.64,0.4872310268451752,5.628611997330646e-06
4.88,1.038469315004135,0.008136222170405556,48.902258177472376,0.011860231387582531,0.18927153754512505,1.0238993352357156e-06,0.0005620015956661174,50.0,300.0,39.5,160.0,22.350651112001724,0.27350951463307877,4.65236897461776,0.5212324576537208,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.509496926993872,0.09342490736321497,1.751197189470659e-05,0.00033406798830454406,0.0004135699008655752,1.7581074791997255e-05,0.09175584018665313,0.001210127295827274,0.24496049619643617,0.47400000000000003,0.64,0.4890225817747238,5.620015956661174e-06
4.89,1.0399832277232854,0.0081408118880149,49.081685205109125,0.011872189291507875,0.19017518746997694,1.0232114155238319e-06,0.0005611587788142062,50.0,300.0,39.5,160.0,22.386433637640735,0.27305632329891666,4.659760071741559,0.5211286239135812,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.53870611627637,0.09371021782106681,1.750045498327075e-05,0.0003351043323233804,0.0004129419512937655,1.756893379230509e-05,0.09203547772292009,0.0012164795747541498,0.24495718550726328,0.47400000000000003,0.64,0.49081685205109127,5.611587788142063e-06
4.9,1.0414942542478456,0.008145395028648023,49.26138339068059,0.011884210939235218,0.19108155934476892,1.0225297346580767e-06,0.0005603326325283049,50.0,300.0,39.5,160.0,22.4221762748463,0.27260423800346145,4.667143345009913,0.5210248127645513,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.567880296979382,0.09399553167320095,1.748904409691812e-05,0.0003361415202930516,0.00041232626785519074,1.755689932199085e-05,0.09231509837766308,0.0012228536667381869,0.24495388121897665,0.47400000000000003,0.64,0.4926138339068059,5.603326325283049e-06
4.91,1.0430023946179003,0.008149971566599875,49.44135235722004,0.011896296547923351,0.19199065277533311,1.0218542875844159e-06,0.0005595230409114285,50.0,300.0,39.5,160.0,22.457878989725724,0.27215325629252185,4.674518786439173,0.5209210242076264,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.597019441310934,0.09428084686411889,1.7477739144117523e-05,0.00033717954397519606,0.0004117227646872133,1.754497129045763e-05,0.09259469994055523,0.0012292495756008933,0.24495058333097416,0.47400000000000003,0.64,0.4944135235722004,5.595230409114285e-06
4.92,1.0445076488940992,0.008154541474497656,49.62159172754425,0.011908446334803192,0.19290246734853636,1.0211850692322747e-06,0.0005587298888113568,50.0,300.0,39.5,160.0,22.493541748732245,0.2717033757139151,4.681886388116212,0.5208172582438008,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.626123521781405,0.0945661613436849,1.7466540033093725e-05,0.0003382183951642429,0.0004111313564774491,1.7533149606798842e-05,0.09287428018735043,0.0012356673046676047,0.2449472918426098,0.47400000000000003,0.64,0.4962159172754425,5.587298888113568e-06
4.93,1.046010017157609,0.008159104723251216,49.80210112425634,0.011920660517175831,0.19381700263237947,1.0205220745145863e-06,0.0005579530618133565,50.0,300.0,39.5,160.0,22.529164518665674,0.27125459381748657,4.68924614219856,0.5207135148740673,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.65519251120403,0.09485147306715404,1.745544667183015e-05,0.00033925806568748637,0.00041055195845841007,1.752143417979903e-05,0.09315383687910556,0.0012421068567557254,0.24494400675319364,0.47400000000000003,0.64,0.4980210112425634,5.579530618133566e-06
4.94,1.0475094995100673,0.008163661282003479,49.982880169748796,0.011932939312410573,0.1947342581760968,1.0198652983278414e-06,0.0005571924462329049,50.0,300.0,39.5,160.0,22.5647472666731,0.2708069081551285,4.69659804091455,0.5206097940994178,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.68422638269544,0.0951367799952001,1.7444458968071374e-05,0.00034029854740515647,0.0004099844864021478,1.7509824917934825e-05,0.09343336776139566,0.0012485682341627552,0.24494072806199216,0.47400000000000003,0.64,0.49982880169748795,5.5719244623290486e-06
4.95,1.0490060960735348,0.00816821111808084,50.16392848620631,0.011945282937942983,0.19565423351025543,1.0192147355521366e-06,0.0005564479291084118,50.0,300.0,39.5,160.0,22.600289960249526,0.27036031628079954,4.703942076563452,0.5205060959208432,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.713225109676134,0.09542208009394391,1.7433576829325798e-05,0.00034133983221048923,0.0004094288566148966,1.7498321729375753e-05,0.09371287056352044,0.0012550514386540789,0.2449374557682281,0.47400000000000003,0.64,0.5016392848620631,5.564479291084118e-06
4.96,1.0504998069904494,0.008172754196943598,50.34524569560882,0.011957691611272941,0.19657692814685526,1.0185703810512236e-06,0.0005557193981939431,50.0,300.0,39.5,160.0,22.63579256723859,0.26991481575054377,4.71127824151562,0.5204024203393329,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.742188665871037,0.09570737133498101,1.7422800162868195e-05,0.00034238191202979365,0.0004088849859317172,1.7486924521985185e-05,0.09399234299770451,0.001261556471450551,0.24493418987108084,0.47400000000000003,0.64,0.5034524569560882,5.557193981939431e-06
4.97,1.0519906324235793,0.008177290482136348,50.526831419734386,0.011970165549962672,0.19750234157942811,1.0179322296725577e-06,0.0005550067419519434,50.0,300.0,39.5,160.0,22.671255055833207,0.2694704041225099,4.718606528212626,0.520298767355875,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.771117025309987,0.09599265169540949,1.74121288757423e-05,0.0003434247788225161,0.000408352791711141,1.7475633203321175e-05,0.09427178275828879,0.0012680833332158372,0.24493093036968622,0.47400000000000003,0.64,0.5052683141973439,5.550067419519434e-06
4.98,1.0534785725559759,0.008181819935238411,50.70868528016217,0.011982704971634808,0.19843047328313743,1.0173002762473463e-06,0.0005543098495459584,50.0,300.0,39.5,160.0,22.706677394576246,0.2690270789569703,4.7259269291674055,0.5201951369714564,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.800010162328235,0.09627791915785795,1.740156287476341e-05,0.000344468424581303,0.00040783219182981316,1.7464447680637357e-05,0.09455118752091508,0.0012746320240435362,0.24492767726313683,0.47400000000000003,0.64,0.5070868528016217,5.5430984954595845e-06
4.99,1.0549636275909267,0.008186342515814233,50.89080689827531,0.011995310093970415,0.19936132271487741,1.0166745155905992e-06,0.0005536286108333588,50.0,300.0,39.5,160.0,22.74205955236122,0.2685848378163408,4.733239436964392,0.5200915291870626,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.82886805156699,0.09656317171051276,1.739110206652092e-05,0.000345512841332061,0.00040732310467713845,1.7453367860883882e-05,0.09483055494170284,0.0012812025434440673,0.24492443055048216,0.47400000000000003,0.64,0.5089080689827531,5.5362861083335885e-06
5.0,1.0564457977519095,0.008190858181363805,51.073195895263936,0.012007981134707057,0.2002948893133731,1.0160549425011758e-06,0.000552962916358062,50.0,300.0,39.5,160.0,22.77740149843294,0.2681436782651989,4.740544044259664,0.5199879440036776,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.857690667973895,0.09684840734714606,1.738074635738092e-05,0.00034655802113401447,0.000406825449149924,1.7442393650708215e-05,0.09510988265641859,0.0012877948903313313,0.24492119023072845,0.47400000000000003,0.64,0.5107319589526393,5.5296291635806195e-06
5.01,1.0579250832825442,0.008195366887273074,51.25585189212807,0.01202071831163683,0.20123117249927958,1.015441551761835e-06,0.0005523126573432554,50.0,300.0,39.5,160.0,22.812703202388203,0.26770359787030384,4.7478407437810795,0.5198843814222841,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.886477986803563,0.09713362406714288,1.7370495653488767e-05,0.0003476039560797619,0.0004063391446470245,1.743152495645608e-05,0.09538916827963789,0.0012944090630091338,0.24491795630283913,0.47400000000000003,0.64,0.5125585189212807,5.523126573432554e-06
5.0200000000000005,1.0594014844437176,0.008199868688848503,51.43877450947751,0.012033521841595571,0.20217017157817843,1.014834338259374e-06,0.0005516777284701275,50.0,300.0,39.5,160.0,22.847964633615685,0.2672645941978295,4.755129528215081,0.5197808414438737,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,18.915229983154305,0.09741881986910193,1.7360349859148694e-05,0.00034865063812450716,0.000405864113114359,1.7420761686265224e-05,0.09566841057626255,0.0013010450727903857,0.2449147287657409,0.47400000000000003,0.64,0.5143877450947751,5.516777284701275e-06
