Time,Rapamycin_Dose,Cytosolic_Rapamycin,Raptor,Rictor,mTOR_Rapamycin,mTORC1_Rapamycin,mTORC1,mTORC2,mTOR,K_abs_Rapam,K_el_Rapam,K_syn_mTOR,K_deg_mTOR,K_syn_Raptor,K_deg_Raptor,K_syn_Rictor,K_deg_Rictor,k_form_C1,k_diss_C1,k_form_C2,k_diss_C2,k_form_mTOR_Rapam,k_diss_mTOR_Rapam,k_form_C1_Rapam,k_diss_C1_Rapam,k_forward_Raptor_release,k_reverse_Raptor_release,compartment,Absorption_of_Rapamycin,Elimination_of_rapamycin,Synthesis_of_mTOR,Degradation_of_mTOR,Synthesis_of_Raptor,Degradation_of_Raptor,Synthesis_of_Rictor,Degradation_of_Rictor,mTORC1_formation_and_dissociation,mTORC2_formation_and_dissociation,mTOR___Rapamycin_association_sequestration_and_dissociation,mTORC1___Rapamycin_association_sequestration_and_dissociation,Releasing_Raptor_from_mTORC1___rapamycin_complex
1952.5,1.1999999999999996e-18,3.6049930923485105e-17,4.799116686998449e-08,1.3242376090720259e-08,3.385546580225952e-16,5.747055238184637e-16,2.721672947993524e-07,7.510010515088902e-08,2.835484458485061e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.590663395940595e-18,1.6e-27,2.835484458485061e-16,2.15e-27,4.79911668699845e-16,5.9e-28,1.324237609072026e-16,-2.820840571580372e-16,-7.943868386450159e-17,-5.485597314327456e-18,6.194773856118845e-18,5.747055238022161e-18
1955.0,1.1999999999999996e-18,3.611009483117955e-17,4.799116638978363e-08,1.3242375958257523e-08,3.3920856581207664e-16,5.758193762024872e-16,2.7216729407866026e-07,7.510010495229237e-08,2.8354844793500546e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.5949869668720223e-18,1.6e-27,2.8354844793500544e-16,2.15e-27,4.799116638978363e-16,5.9e-28,1.3242375958257524e-16,-2.820732310181801e-16,-7.943861438133013e-17,-5.4967078697856556e-18,6.201708377867115e-18,5.758193761862082e-18
1957.5,1.1999999999999996e-18,3.6169913273070666e-17,4.799116590958343e-08,1.3242375825794581e-08,3.398623362835247e-16,5.769229371925084e-16,2.7216729335797773e-07,7.51001047536959e-08,2.8354845002151062e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.599285711525332e-18,1.6e-27,2.8354845002151064e-16,2.15e-27,4.799116590958343e-16,5.9e-28,1.3242375825794582e-16,-2.820624313481026e-16,-7.943853000890765e-17,-5.507834211807146e-18,6.208688783091734e-18,5.7692293717619804e-18
1960.0,1.1999999999999996e-18,3.6229369381284407e-17,4.7991165429383804e-08,1.3242375693331426e-08,3.405158364579144e-16,5.780164163133141e-16,2.7216729263730474e-07,7.510010455509965e-08,2.8354845210802193e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6035584177211177e-18,1.6e-27,2.8354845210802194e-16,2.15e-27,4.799116542938381e-16,5.9e-28,1.3242375693331428e-16,-2.820516647652496e-16,-7.943842992005353e-17,-5.5189743331628286e-18,6.21570164775229e-18,5.780164162969724e-18
1962.5,1.1999999999999996e-18,3.628847297604354e-17,4.7991164949184494e-08,1.3242375560868e-08,3.411686191520253e-16,5.791003171481339e-16,2.72167291916641e-07,7.51001043565037e-08,2.8354845419454062e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6078057911720123e-18,1.6e-27,2.8354845419454065e-16,2.15e-27,4.799116494918449e-16,5.9e-28,1.3242375560868e-16,-2.820409312696211e-16,-7.943832073221268e-17,-5.530117861196554e-18,6.222741024686616e-18,5.791003171317609e-18
1965.0,1.1999999999999996e-18,3.63472262800056e-17,4.799116446898538e-08,1.3242375428404283e-08,3.4182049285823994e-16,5.801748910393702e-16,2.7216729119598643e-07,7.510010415790801e-08,2.8354845628106722e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6120279916052988e-18,1.6e-27,2.8354845628106724e-16,2.15e-27,4.799116446898539e-16,5.9e-28,1.3242375428404284e-16,-2.8203024409610693e-16,-7.943819748230141e-17,-5.541260461736786e-18,6.2298025458379124e-18,5.8017489102296586e-18
1967.5,1.1999999999999996e-18,3.640563217464021e-17,4.7991163988786384e-08,1.3242375295940255e-08,3.4247131951214764e-16,5.812403345420095e-16,2.7216729047534086e-07,7.510010395931265e-08,2.8354845836760216e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6162252260926046e-18,1.6e-27,2.8354845836760217e-16,2.15e-27,4.799116398878639e-16,5.9e-28,1.3242375295940255e-16,-2.820195867010948e-16,-7.943806596058401e-17,-5.552398940495945e-18,6.236883392742127e-18,5.81240334525574e-18
1970.0,1.1999999999999996e-18,3.6463691107726846e-17,4.799116350858729e-08,1.3242375163475879e-08,3.4312076362702615e-16,5.822970465989359e-16,2.7216728975470413e-07,7.510010376071765e-08,2.8354846045414633e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.620397526812796e-18,1.6e-27,2.8354846045414636e-16,2.15e-27,4.79911635085873e-16,5.9e-28,1.324237516347588e-16,-2.820089723194745e-16,-7.943792451269926e-17,-5.5635258923888486e-18,6.243975022649435e-18,5.8229704658246916e-18
1972.5,1.1999999999999996e-18,3.6521407067408363e-17,4.799116302838805e-08,1.3242375031011144e-08,3.437687194817593e-16,5.833451894183996e-16,2.721672890340762e-07,7.510010356212301e-08,2.8354846254070003e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6245451803665808e-18,1.6e-27,2.835484625407e-16,2.15e-27,4.799116302838805e-16,5.9e-28,1.3242375031011143e-16,-2.81998407568691e-16,-7.943777479300839e-17,-5.574638774431659e-18,6.2510759510284625e-18,5.833451894019017e-18
1975.0,1.1999999999999996e-18,3.657878325588767e-17,4.799116254818856e-08,1.3242374898546029e-08,3.4441503506884605e-16,5.843849730211971e-16,2.721672883134568e-07,7.510010336352875e-08,2.8354846462726365e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6286684168745067e-18,1.6e-27,2.8354846462726364e-16,2.15e-27,4.799116254818856e-16,5.9e-28,1.324237489854603e-16,-2.819878792138544e-16,-7.94376168015114e-17,-5.585734068127654e-18,6.258183230770066e-18,5.843849730046682e-18
1977.5,1.1999999999999996e-18,3.663582134112063e-17,4.7991162067988676e-08,1.3242374766080508e-08,3.4505946802432723e-16,5.854167007638276e-16,2.721672875928459e-07,7.51001031649349e-08,2.835484667138379e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.63276735620122e-18,1.6e-27,2.835484667138379e-16,2.15e-27,4.799116206798867e-16,5.9e-28,1.3242374766080509e-16,-2.819774004898546e-16,-7.943745301975011e-17,-5.596806350664443e-18,6.265291059641679e-18,5.854167007472678e-18
1980.0,1.1999999999999996e-18,3.6692523159240803e-17,4.799116158778837e-08,1.3242374633614574e-08,3.457019705092337e-16,5.864404771266717e-16,2.721672868722434e-07,7.510010296634147e-08,2.835484688004229e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6368421302971537e-18,1.6e-27,2.8354846880042293e-16,2.15e-27,4.799116158778837e-16,5.9e-28,1.3242374633614574e-16,-2.8196696147052417e-16,-7.943728179336331e-17,-5.607854469623597e-18,6.272398098568474e-18,5.864404771100811e-18
1982.5,1.1999999999999996e-18,3.6748890986095596e-17,4.7991161107587535e-08,1.324237450114821e-08,3.4634238409368415e-16,5.874565193024639e-16,2.7216728615164916e-07,7.510010276774847e-08,2.83548470887019e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.640892902711985e-18,1.6e-27,2.8354847088701904e-16,2.15e-27,4.799116110758754e-16,5.9e-28,1.324237450114821e-16,-2.8195657539075296e-16,-7.943710560389284e-17,-5.618874815648028e-18,6.2795007585812e-18,5.874565192858425e-18
1985.0,1.1999999999999996e-18,3.680492715196856e-17,4.7991160627386075e-08,1.3242374368681394e-08,3.4698053665674474e-16,5.884650584376234e-16,2.7216728543106304e-07,7.510010256915592e-08,2.8354847297362678e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.644919840907347e-18,1.6e-27,2.835484729736268e-16,2.15e-27,4.799116062738607e-16,5.9e-28,1.3242374368681395e-16,-2.8194623563309604e-16,-7.943692445133869e-17,-5.629863475213902e-18,6.286595172175761e-18,5.884650584209714e-18
1987.5,1.1999999999999996e-18,3.686063271355335e-17,4.799116014718398e-08,1.3242374236214127e-08,3.476164211417726e-16,5.89466157127267e-16,2.7216728471048507e-07,7.510010237056383e-08,2.835484750602462e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.648923020820627e-18,1.6e-27,2.835484750602462e-16,2.15e-27,4.799116014718398e-16,5.9e-28,1.3242374236214126e-16,-2.819359455062759e-16,-7.943673833570086e-17,-5.640820235547693e-18,6.293680514448051e-18,5.894661571105845e-18
1990.0,1.1999999999999996e-18,3.691600997328058e-17,4.7991159666981156e-08,1.3242374103746393e-08,3.4824987940879614e-16,5.904600322830642e-16,2.72167283989915e-07,7.510010217197222e-08,2.835484771468776e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.652902607911857e-18,1.6e-27,2.8354847714687763e-16,2.15e-27,4.799115966698116e-16,5.9e-28,1.3242374103746392e-16,-2.819256983928476e-16,-7.943654891134059e-17,-5.651741492223085e-18,6.300753216503576e-18,5.904600322663513e-18
1992.5,1.1999999999999996e-18,3.697106089618773e-17,4.7991159186777525e-08,1.3242373971278175e-08,3.4888080069428064e-16,5.914468523157027e-16,2.721672832693528e-07,7.510010197338108e-08,2.835484792335214e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6568587433949183e-18,1.6e-27,2.835484792335214e-16,2.15e-27,4.799115918677753e-16,5.9e-28,1.3242373971278177e-16,-2.8191550421897847e-16,-7.943635535107725e-17,-5.662624701463497e-18,6.307810600160879e-18,5.914468522989596e-18
1995.0,1.1999999999999996e-18,3.702578718617322e-17,4.7991158706573093e-08,1.3242373838809477e-08,3.4950918108109693e-16,5.924266752144411e-16,2.7216728254879844e-07,7.510010177479043e-08,2.835484813201775e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.660791549717403e-18,1.6e-27,2.8354848132017753e-16,2.15e-27,4.799115870657309e-16,5.9e-28,1.3242373838809476e-16,-2.819053596759461e-16,-7.943615848209146e-17,-5.673469684330019e-18,6.314852280048797e-18,5.924266751976678e-18
1997.5,1.1999999999999996e-18,3.708019082628049e-17,4.799115822636778e-08,1.3242373706340285e-08,3.5013489305318007e-16,5.933996867507099e-16,2.721672818282518e-07,7.510010157620028e-08,2.835484834068463e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6647011693871603e-18,1.6e-27,2.835484834068463e-16,2.15e-27,4.799115822636778e-16,5.9e-28,1.3242373706340284e-16,-2.8189526476375053e-16,-7.943595747720261e-17,-5.6842735275101294e-18,6.321875205458732e-18,5.933996867339066e-18
2000.0,1.1999999999999996e-18,3.71342737156703e-17,4.799115774616153e-08,1.3242373573870589e-08,3.50757865689591e-16,5.943660139970585e-16,2.721672811077128e-07,7.510010137761062e-08,2.8354848549352793e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.668587738883958e-18,1.6e-27,2.835484854935279e-16,2.15e-27,4.799115774616154e-16,5.9e-28,1.324237357387059e-16,-2.8188522940855903e-16,-7.943575399077193e-17,-5.695034567350758e-18,6.3288775732236066e-18,5.943660139802252e-18
2002.5,1.1999999999999996e-18,3.7188037767931284e-17,4.7991157265954346e-08,1.324237344140039e-08,3.513780902639647e-16,5.953257190627069e-16,2.7216728038718137e-07,7.510010117902149e-08,2.835484875802224e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6724513957243997e-18,1.6e-27,2.8354848758022244e-16,2.15e-27,4.799115726595434e-16,5.9e-28,1.324237344140039e-16,-2.818752304493145e-16,-7.94355480227994e-17,-5.705752507693987e-18,6.335859016909046e-18,5.9532571904584385e-18
2005.0,1.1999999999999996e-18,3.72414848766107e-17,4.7991156785746156e-08,1.3242373308929676e-08,3.5199547165710984e-16,5.962789542957055e-16,2.721672796666574e-07,7.510010098043286e-08,2.8354848966693e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.67629227598485e-18,1.6e-27,2.8354848966693003e-16,2.15e-27,4.799115678574615e-16,5.9e-28,1.3242373308929676e-16,-2.8186529104707405e-16,-7.943534122764626e-17,-5.716425152830795e-18,6.3428171743535435e-18,5.962789542788128e-18
2007.5,1.1999999999999996e-18,3.7294616913687574e-17,4.7991156305536946e-08,1.3242373176458445e-08,3.526099670944768e-16,5.972258171543039e-16,2.7216727894614084e-07,7.510010078184476e-08,2.8354849175365075e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.680110514191713e-18,1.6e-27,2.835484917536508e-16,2.15e-27,4.799115630553695e-16,5.9e-28,1.3242373176458445e-16,-2.818554045843928e-16,-7.943513112377067e-17,-5.727051459808479e-18,6.349750879700486e-18,5.972258171373818e-18
2010.0,1.1999999999999996e-18,3.734743571499937e-17,4.799115582532669e-08,1.3242373043986694e-08,3.5322156412080127e-16,5.981663731524941e-16,2.7216727822563164e-07,7.510010058325718e-08,2.835484938403847e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.683906242274143e-18,1.6e-27,2.8354849384038474e-16,2.15e-27,4.79911558253267e-16,5.9e-28,1.3242373043986695e-16,-2.8184556775254834e-16,-7.943492101989508e-17,-5.737631054666204e-18,6.356659650980734e-18,5.9816637313554265e-18
2012.5,1.1999999999999996e-18,3.739994318380333e-17,4.799115534511535e-08,1.3242372911514417e-08,3.5383019372213974e-16,5.99100747394229e-16,2.721672775051297e-07,7.510010038467014e-08,2.83548495927132e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6876795970062956e-18,1.6e-27,2.83548495927132e-16,2.15e-27,4.799115534511535e-16,5.9e-28,1.3242372911514417e-16,-2.8183578386026306e-16,-7.943470926165827e-17,-5.7481623154817694e-18,6.363541730476949e-18,5.9910074737724835e-18
2015.0,1.1999999999999996e-18,3.7452141127997866e-17,4.799115486490291e-08,1.3242372779041612e-08,3.544358345380282e-16,6.000290144554234e-16,2.72167276784635e-07,7.510010018608363e-08,2.835484980138927e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6914307083095364e-18,1.6e-27,2.835484980138927e-16,2.15e-27,4.799115486490291e-16,5.9e-28,1.3242372779041612e-16,-2.818260595249819e-16,-7.943449750342146e-17,-5.758644673900979e-18,6.3703964222578184e-18,6.000290144384136e-18
2017.5,1.1999999999999996e-18,3.75040313395562e-17,4.799115438468936e-08,1.3242372646568277e-08,3.550384713411595e-16,6.009512423785051e-16,2.7216727606414745e-07,7.510009998749764e-08,2.8354850010066685e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6951597049607952e-18,1.6e-27,2.8354850010066685e-16,2.15e-27,4.799115438468937e-16,5.9e-28,1.3242372646568277e-16,-2.81816381511815e-16,-7.943428409082342e-17,-5.769077697366072e-18,6.377223165806831e-18,6.0095124236146636e-18
2020.0,1.1999999999999996e-18,3.7555615695684724e-17,4.799115390447467e-08,1.3242372514094408e-08,3.5563805607902313e-16,6.01867534173711e-16,2.72167275343667e-07,7.51000997889122e-08,2.835485021874545e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.6988667218621304e-18,1.6e-27,2.835485021874545e-16,2.15e-27,4.799115390447467e-16,5.9e-28,1.3242372514094409e-16,-2.8180675643820735e-16,-7.943406985104477e-17,-5.779460226524608e-18,6.3840206758552204e-18,6.018675341566435e-18
2022.5,1.1999999999999996e-18,3.760689593185379e-17,4.799115342425882e-08,1.3242372381620007e-08,3.5623458840563824e-16,6.027779413478306e-16,2.721672746231935e-07,7.51000995903273e-08,2.835485042742557e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.7025518837299954e-18,1.6e-27,2.835485042742557e-16,2.15e-27,4.799115342425882e-16,5.9e-28,1.3242372381620008e-16,-2.81797177686714e-16,-7.943385561126612e-17,-5.789792159284091e-18,6.3907887261442904e-18,6.027779413307345e-18
2025.0,1.1999999999999996e-18,3.765787382396569e-17,4.799115294404182e-08,1.3242372249145073e-08,3.5682805499651375e-16,6.036825294907177e-16,2.7216727390272715e-07,7.510009939174292e-08,2.835485063610704e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.7062153181864116e-18,1.6e-27,2.835485063610704e-16,2.15e-27,4.799115294404182e-16,5.9e-28,1.3242372249145073e-16,-2.817876618009472e-16,-7.943363888994563e-17,-5.80007310582363e-18,6.3975268017161006e-18,6.036825294735931e-18
2027.5,1.1999999999999996e-18,3.770855119977645e-17,4.799115246382364e-08,1.3242372116669602e-08,3.574184258823151e-16,6.045813822536522e-16,2.7216727318226766e-07,7.510009919315909e-08,2.8354850844789868e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.7098571565797753e-18,1.6e-27,2.835485084478987e-16,2.15e-27,4.799115246382364e-16,5.9e-28,1.3242372116669603e-16,-2.817781955460171e-16,-7.943342465016698e-17,-5.810302307312789e-18,6.404234017358057e-18,6.045813822364992e-18
2030.0,1.1999999999999996e-18,3.775892985820561e-17,4.799115198360426e-08,1.3242371984193592e-08,3.5800568035010126e-16,6.05474573243742e-16,2.72167272461815e-07,7.51000989945758e-08,2.835485105347406e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.7134775281862013e-18,1.6e-27,2.835485105347406e-16,2.15e-27,4.799115198360426e-16,5.9e-28,1.3242371984193593e-16,-2.8176876899575647e-16,-7.943320792884649e-17,-5.8204792101316775e-18,6.4109096937605035e-18,6.05474573226561e-18
2032.5,1.1999999999999996e-18,3.780901158097153e-17,4.799115150338367e-08,1.3242371851717044e-08,3.585898022357923e-16,6.063621710026224e-16,2.721672717413692e-07,7.510009879599305e-08,2.8354851262159616e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.7170765610456732e-18,1.6e-27,2.8354851262159617e-16,2.15e-27,4.799115150338367e-16,5.9e-28,1.3242371851717045e-16,-2.8175941192866727e-16,-7.943298955316477e-17,-5.8306033616718115e-18,6.417553254065548e-18,6.0636217098541325e-18
2035.0,1.1999999999999996e-18,3.7858797983867984e-17,4.799115102316188e-08,1.3242371719239961e-08,3.5917081885344494e-16,6.072441955912606e-16,2.721672710209302e-07,7.510009859741083e-08,2.8354851470846524e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.720654371274302e-18,1.6e-27,2.8354851470846522e-16,2.15e-27,4.799115102316188e-16,5.9e-28,1.324237171923996e-16,-2.817500978749699e-16,-7.943277283184428e-17,-5.840675274876856e-18,6.424165101284194e-18,6.072441955740237e-18
2037.5,1.1999999999999996e-18,3.790829090186048e-17,4.799115054293887e-08,1.324237158676234e-08,3.597487001938958e-16,6.081207310069099e-16,2.7216727030049794e-07,7.510009839882917e-08,2.835485167953479e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.323999999999999e-18,2.72421109073858e-18,1.6e-27,2.835485167953479e-16,2.15e-27,4.799115054293887e-16,5.9e-28,1.324237158676234e-16,-2.8174084668699913e-16,-7.943255776488502e-17,-5.8506941896476365e-18,6.430744346359795e-18,6.0812073098964524e-18
2040.0,1.2799999999999995e-18,3.795749208220346e-17,4.799115006271464e-08,1.3242371454284182e-08,3.6032343925324255e-16,6.089918355981729e-16,2.721672695800723e-07,7.510009820024804e-08,2.835485188822441e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.727746845001804e-18,1.6e-27,2.835485188822441e-16,2.15e-27,4.799115006271465e-16,5.9e-28,1.3242371454284183e-16,-2.8173163520369774e-16,-7.943234269792576e-17,-5.860659856775822e-18,6.4372906186716135e-18,6.089918355808806e-18
2042.5,1.2799999999999995e-18,3.828399249819352e-17,4.7991149582489835e-08,1.3242371321808655e-08,3.6092019322620003e-16,6.100776417415614e-16,2.721672688594324e-07,7.510009800166425e-08,2.8354852096894065e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.751210209696181e-18,1.6e-27,2.8354852096894066e-16,2.15e-27,4.799114958248983e-16,5.9e-28,1.3242371321808656e-16,-2.8172082891617534e-16,-7.943506908522473e-17,-5.856013316643831e-18,6.584019265880841e-18,6.100776417242404e-18
2045.0,1.2799999999999995e-18,3.839789506290809e-17,4.79911491022654e-08,1.3242371189340095e-08,3.615391976810228e-16,6.113193063149345e-16,2.7216726813863645e-07,7.510009780307354e-08,2.8354852305548773e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.759395612484777e-18,1.6e-27,2.8354852305548776e-16,2.15e-27,4.79911491022654e-16,5.9e-28,1.3242371189340096e-16,-2.81708788475179e-16,-7.943722719944288e-17,-5.863430393745281e-18,6.616223648039245e-18,6.113193062975838e-18
2047.5,1.2799999999999995e-18,3.847157168862309e-17,4.799114862204284e-08,1.324237105687519e-08,3.621672625147809e-16,6.125762442590483e-16,2.721672674178233e-07,7.510009760447917e-08,2.8354852514199937e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.7646902505738587e-18,1.6e-27,2.8354852514199936e-16,2.15e-27,4.799114862204284e-16,5.9e-28,1.3242371056875191e-16,-2.816972741210523e-16,-7.943813627093608e-17,-5.8732367521820546e-18,6.627071502642904e-18,6.1257624424166745e-18
