Cytosolic_Rapamycin_2_task1,Rapamycin_Dose_1_task1,Raptor_3_task1,Rictor_4_task1,_1_task1,mTORC1_7_task1,mTORC1_Rapamycin_6_task1,mTORC2_8_task1,mTOR_9_task1,mTOR_Rapamycin_5_task1
3.574379622683219e-17,1.1999999999999996e-18,4.799116927100669e-08,1.3242376753032488e-08,1940.0,2.7216729840296526e-07,5.689665015540197e-16,7.510010614387384e-08,2.8354843541605815e-08,3.3529631476718877e-16
3.5805748590446754e-17,1.1999999999999996e-18,4.799116879079905e-08,1.3242376620570067e-08,1942.5,2.7216729768222164e-07,5.701385215919237e-16,7.510010594527686e-08,2.835484375025451e-08,3.359451108366282e-16
3.586731164784218e-17,1.1999999999999996e-18,4.7991168310593294e-08,1.3242376488107697e-08,1945.0,2.721672969614888e-07,5.712979078729875e-16,7.510010574667981e-08,2.83548439589032e-08,3.3659582738978607e-16
3.5928531341449e-17,1.1999999999999996e-18,4.799116783038911e-08,1.3242376355645303e-08,1947.5,2.721672962407665e-07,5.724452318340149e-16,7.51001055480828e-08,2.8354844167552035e-08,3.3724791812017827e-16
3.598942303900754e-17,1.1999999999999996e-18,4.799116735018621e-08,1.3242376223182828e-08,1950.0,2.721672955200544e-07,5.735810010662578e-16,7.510010534948586e-08,2.8354844376201158e-08,3.3790092695236646e-16
3.6049930923485105e-17,1.1999999999999996e-18,4.799116686998449e-08,1.3242376090720259e-08,1952.5,2.721672947993524e-07,5.747055238184637e-16,7.510010515088902e-08,2.835484458485061e-08,3.385546580225952e-16
3.611009483117955e-17,1.1999999999999996e-18,4.799116638978363e-08,1.3242375958257523e-08,1955.0,2.7216729407866026e-07,5.758193762024872e-16,7.510010495229237e-08,2.8354844793500546e-08,3.3920856581207664e-16
3.6169913273070666e-17,1.1999999999999996e-18,4.799116590958343e-08,1.3242375825794581e-08,1957.5,2.7216729335797773e-07,5.769229371925084e-16,7.51001047536959e-08,2.8354845002151062e-08,3.398623362835247e-16
3.6229369381284407e-17,1.1999999999999996e-18,4.7991165429383804e-08,1.3242375693331426e-08,1960.0,2.7216729263730474e-07,5.780164163133141e-16,7.510010455509965e-08,2.8354845210802193e-08,3.405158364579144e-16
3.628847297604354e-17,1.1999999999999996e-18,4.7991164949184494e-08,1.3242375560868e-08,1962.5,2.72167291916641e-07,5.791003171481339e-16,7.51001043565037e-08,2.8354845419454062e-08,3.411686191520253e-16
3.63472262800056e-17,1.1999999999999996e-18,4.799116446898538e-08,1.3242375428404283e-08,1965.0,2.7216729119598643e-07,5.801748910393702e-16,7.510010415790801e-08,2.8354845628106722e-08,3.4182049285823994e-16
3.640563217464021e-17,1.1999999999999996e-18,4.7991163988786384e-08,1.3242375295940255e-08,1967.5,2.7216729047534086e-07,5.812403345420095e-16,7.510010395931265e-08,2.8354845836760216e-08,3.4247131951214764e-16
3.6463691107726846e-17,1.1999999999999996e-18,4.799116350858729e-08,1.3242375163475879e-08,1970.0,2.7216728975470413e-07,5.822970465989359e-16,7.510010376071765e-08,2.8354846045414633e-08,3.4312076362702615e-16
3.6521407067408363e-17,1.1999999999999996e-18,4.799116302838805e-08,1.3242375031011144e-08,1972.5,2.721672890340762e-07,5.833451894183996e-16,7.510010356212301e-08,2.8354846254070003e-08,3.437687194817593e-16
3.657878325588767e-17,1.1999999999999996e-18,4.799116254818856e-08,1.3242374898546029e-08,1975.0,2.721672883134568e-07,5.843849730211971e-16,7.510010336352875e-08,2.8354846462726365e-08,3.4441503506884605e-16
3.663582134112063e-17,1.1999999999999996e-18,4.7991162067988676e-08,1.3242374766080508e-08,1977.5,2.721672875928459e-07,5.854167007638276e-16,7.51001031649349e-08,2.835484667138379e-08,3.4505946802432723e-16
3.6692523159240803e-17,1.1999999999999996e-18,4.799116158778837e-08,1.3242374633614574e-08,1980.0,2.721672868722434e-07,5.864404771266717e-16,7.510010296634147e-08,2.835484688004229e-08,3.457019705092337e-16
3.6748890986095596e-17,1.1999999999999996e-18,4.7991161107587535e-08,1.324237450114821e-08,1982.5,2.7216728615164916e-07,5.874565193024639e-16,7.510010276774847e-08,2.83548470887019e-08,3.4634238409368415e-16
3.680492715196856e-17,1.1999999999999996e-18,4.7991160627386075e-08,1.3242374368681394e-08,1985.0,2.7216728543106304e-07,5.884650584376234e-16,7.510010256915592e-08,2.8354847297362678e-08,3.4698053665674474e-16
3.686063271355335e-17,1.1999999999999996e-18,4.799116014718398e-08,1.3242374236214127e-08,1987.5,2.7216728471048507e-07,5.89466157127267e-16,7.510010237056383e-08,2.835484750602462e-08,3.476164211417726e-16
3.691600997328058e-17,1.1999999999999996e-18,4.7991159666981156e-08,1.3242374103746393e-08,1990.0,2.72167283989915e-07,5.904600322830642e-16,7.510010217197222e-08,2.835484771468776e-08,3.4824987940879614e-16
3.697106089618773e-17,1.1999999999999996e-18,4.7991159186777525e-08,1.3242373971278175e-08,1992.5,2.721672832693528e-07,5.914468523157027e-16,7.510010197338108e-08,2.835484792335214e-08,3.4888080069428064e-16
3.702578718617322e-17,1.1999999999999996e-18,4.7991158706573093e-08,1.3242373838809477e-08,1995.0,2.7216728254879844e-07,5.924266752144411e-16,7.510010177479043e-08,2.835484813201775e-08,3.4950918108109693e-16
3.708019082628049e-17,1.1999999999999996e-18,4.799115822636778e-08,1.3242373706340285e-08,1997.5,2.721672818282518e-07,5.933996867507099e-16,7.510010157620028e-08,2.835484834068463e-08,3.5013489305318007e-16
3.71342737156703e-17,1.1999999999999996e-18,4.799115774616153e-08,1.3242373573870589e-08,2000.0,2.721672811077128e-07,5.943660139970585e-16,7.510010137761062e-08,2.8354848549352793e-08,3.50757865689591e-16
3.7188037767931284e-17,1.1999999999999996e-18,4.7991157265954346e-08,1.324237344140039e-08,2002.5,2.7216728038718137e-07,5.953257190627069e-16,7.510010117902149e-08,2.835484875802224e-08,3.513780902639647e-16
3.72414848766107e-17,1.1999999999999996e-18,4.7991156785746156e-08,1.3242373308929676e-08,2005.0,2.721672796666574e-07,5.962789542957055e-16,7.510010098043286e-08,2.8354848966693e-08,3.5199547165710984e-16
3.7294616913687574e-17,1.1999999999999996e-18,4.7991156305536946e-08,1.3242373176458445e-08,2007.5,2.7216727894614084e-07,5.972258171543039e-16,7.510010078184476e-08,2.8354849175365075e-08,3.526099670944768e-16
3.734743571499937e-17,1.1999999999999996e-18,4.799115582532669e-08,1.3242373043986694e-08,2010.0,2.7216727822563164e-07,5.981663731524941e-16,7.510010058325718e-08,2.835484938403847e-08,3.5322156412080127e-16
3.739994318380333e-17,1.1999999999999996e-18,4.799115534511535e-08,1.3242372911514417e-08,2012.5,2.721672775051297e-07,5.99100747394229e-16,7.510010038467014e-08,2.83548495927132e-08,3.5383019372213974e-16
3.7452141127997866e-17,1.1999999999999996e-18,4.799115486490291e-08,1.3242372779041612e-08,2015.0,2.72167276784635e-07,6.000290144554234e-16,7.510010018608363e-08,2.835484980138927e-08,3.544358345380282e-16
3.75040313395562e-17,1.1999999999999996e-18,4.799115438468936e-08,1.3242372646568277e-08,2017.5,2.7216727606414745e-07,6.009512423785051e-16,7.510009998749764e-08,2.8354850010066685e-08,3.550384713411595e-16
3.7555615695684724e-17,1.1999999999999996e-18,4.799115390447467e-08,1.3242372514094408e-08,2020.0,2.72167275343667e-07,6.01867534173711e-16,7.51000997889122e-08,2.835485021874545e-08,3.5563805607902313e-16
3.760689593185379e-17,1.1999999999999996e-18,4.799115342425882e-08,1.3242372381620007e-08,2022.5,2.721672746231935e-07,6.027779413478306e-16,7.51000995903273e-08,2.835485042742557e-08,3.5623458840563824e-16
3.765787382396569e-17,1.1999999999999996e-18,4.799115294404182e-08,1.3242372249145073e-08,2025.0,2.7216727390272715e-07,6.036825294907177e-16,7.510009939174292e-08,2.835485063610704e-08,3.5682805499651375e-16
3.770855119977645e-17,1.1999999999999996e-18,4.799115246382364e-08,1.3242372116669602e-08,2027.5,2.7216727318226766e-07,6.045813822536522e-16,7.510009919315909e-08,2.8354850844789868e-08,3.574184258823151e-16
3.775892985820561e-17,1.1999999999999996e-18,4.799115198360426e-08,1.3242371984193592e-08,2030.0,2.72167272461815e-07,6.05474573243742e-16,7.51000989945758e-08,2.835485105347406e-08,3.5800568035010126e-16
3.780901158097153e-17,1.1999999999999996e-18,4.799115150338367e-08,1.3242371851717044e-08,2032.5,2.721672717413692e-07,6.063621710026224e-16,7.510009879599305e-08,2.8354851262159616e-08,3.585898022357923e-16
3.7858797983867984e-17,1.1999999999999996e-18,4.799115102316188e-08,1.3242371719239961e-08,2035.0,2.721672710209302e-07,6.072441955912606e-16,7.510009859741083e-08,2.8354851470846524e-08,3.5917081885344494e-16
3.790829090186048e-17,1.1999999999999996e-18,4.799115054293887e-08,1.324237158676234e-08,2037.5,2.7216727030049794e-07,6.081207310069099e-16,7.510009839882917e-08,2.835485167953479e-08,3.597487001938958e-16
3.795749208220346e-17,1.2799999999999995e-18,4.799115006271464e-08,1.3242371454284182e-08,2040.0,2.721672695800723e-07,6.089918355981729e-16,7.510009820024804e-08,2.835485188822441e-08,3.6032343925324255e-16
3.828399249819352e-17,1.2799999999999995e-18,4.7991149582489835e-08,1.3242371321808655e-08,2042.5,2.721672688594324e-07,6.100776417415614e-16,7.510009800166425e-08,2.8354852096894065e-08,3.6092019322620003e-16
3.839789506290809e-17,1.2799999999999995e-18,4.79911491022654e-08,1.3242371189340095e-08,2045.0,2.7216726813863645e-07,6.113193063149345e-16,7.510009780307354e-08,2.8354852305548773e-08,3.615391976810228e-16
3.847157168862309e-17,1.2799999999999995e-18,4.799114862204284e-08,1.324237105687519e-08,2047.5,2.721672674178233e-07,6.125762442590483e-16,7.510009760447917e-08,2.8354852514199937e-08,3.621672625147809e-16
3.8537287840316704e-17,1.2799999999999995e-18,4.7991148141823316e-08,1.3242370924411797e-08,2050.0,2.721672666970176e-07,6.1382283024862585e-16,7.51000974058833e-08,2.8354852722849663e-08,3.628012842889197e-16
3.860132597560206e-17,1.2799999999999995e-18,4.799114766160702e-08,1.3242370791949099e-08,2052.5,2.721672659762233e-07,6.150547073059688e-16,7.510009720728674e-08,2.8354852931498517e-08,3.6344008067277665e-16
3.8664751074969986e-17,1.2799999999999995e-18,4.799114718139378e-08,1.3242370659486776e-08,2055.0,2.721672652554408e-07,6.162717433905186e-16,7.510009700868979e-08,2.835485314014676e-08,3.640829006023708e-16
3.8727612318449574e-17,1.2799999999999995e-18,4.799114670118327e-08,1.3242370527024703e-08,2057.5,2.7216726453466976e-07,6.174745859977454e-16,7.510009681009259e-08,2.8354853348794573e-08,3.6472911968316903e-16
3.87901067433674e-17,1.2799999999999995e-18,4.7991146220975176e-08,1.3242370394562796e-08,2060.0,2.7216726381391005e-07,6.186637115410624e-16,7.510009661149523e-08,2.8354853557442118e-08,3.653781522449942e-16
3.885227148445322e-17,1.2799999999999995e-18,4.799114574076918e-08,1.3242370262100974e-08,2062.5,2.7216726309316145e-07,6.198396817591995e-16,7.51000964128978e-08,2.8354853766089557e-08,3.660294696131352e-16
3.891408724979374e-17,1.2799999999999995e-18,4.7991145260565016e-08,1.3242370129639184e-08,2065.0,2.721672623724236e-07,6.210030622466523e-16,7.510009621430034e-08,2.835485397473703e-08,3.6668258922782784e-16
3.897555322582264e-17,1.2799999999999995e-18,4.7991144780362424e-08,1.324236999717737e-08,2067.5,2.7216726165169624e-07,6.221543624830225e-16,7.51000960157029e-08,2.8354854183384663e-08,3.673370677632445e-16
3.9036649892658625e-17,1.2799999999999995e-18,4.799114430016114e-08,1.3242369864715484e-08,2070.0,2.721672609309792e-07,6.232940714846775e-16,7.510009581710553e-08,2.8354854392032568e-08,3.679924986668257e-16
3.909737993665298e-17,1.2799999999999995e-18,4.799114381996095e-08,1.3242369732253482e-08,2072.5,2.721672602102722e-07,6.244226199330263e-16,7.510009561850828e-08,2.8354854600680847e-08,3.686485134224991e-16
3.915775161395195e-17,1.2799999999999995e-18,4.799114333976167e-08,1.3242369599791325e-08,2075.0,2.7216725948957513e-07,6.255403908737127e-16,7.51000954199112e-08,2.8354854809329593e-08,3.6930478561940923e-16
3.9217763555625346e-17,1.2799999999999995e-18,4.799114285956307e-08,1.3242369467328972e-08,2077.5,2.7216725876888774e-07,6.26647801009802e-16,7.510009522131432e-08,2.83548550179789e-08,3.699609641434468e-16
3.927742270931022e-17,1.2799999999999995e-18,4.7991142379365015e-08,1.3242369334866395e-08,2080.0,2.7216725804820987e-07,6.277451484166084e-16,7.510009502271767e-08,2.8354855226628845e-08,3.706168075084426e-16
3.933672991020257e-17,1.2799999999999995e-18,4.7991141899167294e-08,1.324236920240355e-08,2082.5,2.721672573275414e-07,6.288328365456534e-16,7.510009482412128e-08,2.835485543527952e-08,3.7127197572197793e-16
3.939568769721322e-17,1.2799999999999995e-18,4.799114141896982e-08,1.3242369069940418e-08,2085.0,2.7216725660688204e-07,6.299111038323006e-16,7.510009462552518e-08,2.8354855643930972e-08,3.719262898402318e-16
3.9454298585573994e-17,1.2799999999999995e-18,4.7991140938772393e-08,1.3242368937476965e-08,2087.5,2.7216725588623176e-07,6.309802949267973e-16,7.51000944269294e-08,2.835485585258328e-08,3.725794663322789e-16
3.9512564177384206e-17,1.2799999999999995e-18,4.7991140458574923e-08,1.3242368805013172e-08,2090.0,2.7216725516559036e-07,6.320406422989509e-16,7.510009422833396e-08,2.8354856061236497e-08,3.732313327625847e-16
3.9570486392084314e-17,1.2799999999999995e-18,4.7991139978377295e-08,1.3242368672549014e-08,2092.5,2.721672544449577e-07,6.330924070003226e-16,7.51000940297389e-08,2.8354856269890676e-08,3.7388168833306617e-16
3.9628067257668844e-17,1.2799999999999995e-18,4.799113949817941e-08,1.3242368540084473e-08,2095.0,2.721672537243337e-07,6.341358052020195e-16,7.510009383114422e-08,2.8354856478545857e-08,3.7453037596679615e-16
3.968530861405181e-17,1.2799999999999995e-18,4.7991139017981183e-08,1.3242368407619537e-08,2097.5,2.7216725300371823e-07,6.351710168252385e-16,7.510009363254995e-08,2.8354856687202077e-08,3.7517727429120583e-16
3.974221245829466e-17,1.2799999999999995e-18,4.799113853778251e-08,1.324236827515418e-08,2100.0,2.7216725228311115e-07,6.361982917897367e-16,7.510009343395609e-08,2.8354856895859383e-08,3.7582219328062506e-16
3.979878073585566e-17,1.2799999999999995e-18,4.799113805758328e-08,1.3242368142688386e-08,2102.5,2.7216725156251237e-07,6.372178570295449e-16,7.510009323536269e-08,2.8354857104517826e-08,3.764649654532961e-16
3.9855015502063485e-17,1.2799999999999995e-18,4.799113757738346e-08,1.3242368010222148e-08,2105.0,2.7216725084192175e-07,6.382298147680635e-16,7.510009303676972e-08,2.8354857313177408e-08,3.77105544655312e-16
3.991091874991047e-17,1.2799999999999995e-18,4.7991137097182985e-08,1.3242367877755453e-08,2107.5,2.721672501213393e-07,6.392343451903833e-16,7.510009283817721e-08,2.8354857521838174e-08,3.777438088697382e-16
3.9966492462842065e-17,1.2799999999999995e-18,4.799113661698177e-08,1.3242367745288286e-08,2110.0,2.7216724940076475e-07,6.40231644314674e-16,7.510009263958519e-08,2.8354857730500152e-08,3.783796206649038e-16
4.0021738653040794e-17,1.2799999999999995e-18,4.7991136136779734e-08,1.3242367612820635e-08,2112.5,2.7216724868019817e-07,6.412218789353102e-16,7.510009244099366e-08,2.8354857939163376e-08,3.790128710326743e-16
4.0076659081923284e-17,1.2799999999999995e-18,4.799113565657688e-08,1.3242367480352495e-08,2115.0,2.7216724795963936e-07,6.422051262163873e-16,7.51000922424026e-08,2.8354858147827842e-08,3.796435375365146e-16
4.013125577846304e-17,1.2799999999999995e-18,4.799113517637312e-08,1.324236734788386e-08,2117.5,2.721672472390883e-07,6.431815400187258e-16,7.510009204381205e-08,2.8354858356493585e-08,3.8027152372849633e-16
4.018553069947407e-17,1.2799999999999995e-18,4.799113469616844e-08,1.3242367215414717e-08,2120.0,2.721672465185449e-07,6.44151241886714e-16,7.510009184522201e-08,2.8354858565160614e-08,3.808967643977455e-16
4.0239485770629863e-17,1.2799999999999995e-18,4.799113421596279e-08,1.324236708294507e-08,2122.5,2.721672457980091e-07,6.451143413343321e-16,7.510009164663249e-08,2.835485877382894e-08,3.8151920587255153e-16
4.029312271694572e-17,1.2799999999999995e-18,4.799113373575613e-08,1.3242366950474902e-08,2125.0,2.721672450774808e-07,6.460709559932695e-16,7.510009144804348e-08,2.8354858982498588e-08,3.8213878539143634e-16
4.0346443489267146e-17,1.2799999999999995e-18,4.799113325554844e-08,1.3242366818004213e-08,2127.5,2.7216724435695995e-07,6.470211715684057e-16,7.510009124945499e-08,2.835485919116956e-08,3.827554725569696e-16
4.039944994187854e-17,1.2799999999999995e-18,4.79911327753397e-08,1.3242366685533003e-08,2130.0,2.7216724363644646e-07,6.47965072108284e-16,7.510009105086703e-08,2.8354859399841853e-08,3.833692379999786e-16
4.045214392167835e-17,1.2799999999999995e-18,4.799113229512988e-08,1.3242366553061267e-08,2132.5,2.721672429159403e-07,6.489027456550998e-16,7.51000908522796e-08,2.8354859608515487e-08,3.8398004807685224e-16
4.0504527281781133e-17,1.2799999999999995e-18,4.799113181491895e-08,1.3242366420589e-08,2135.0,2.7216724219544135e-07,6.498343106919159e-16,7.510009065369271e-08,2.835485981719047e-08,3.845878385713052e-16
4.055660183294743e-17,1.2799999999999995e-18,4.7991131334706904e-08,1.3242366288116199e-08,2137.5,2.721672414749496e-07,6.507598217050701e-16,7.510009045510636e-08,2.8354860025866804e-08,3.851926085999944e-16
4.060836938401785e-17,1.2799999999999995e-18,4.7991130854493724e-08,1.3242366155642866e-08,2140.0,2.72167240754465e-07,6.516793478024226e-16,7.510009025652053e-08,2.8354860234544485e-08,3.8579434243713593e-16
4.065983175278507e-17,1.2799999999999995e-18,4.7991130374279386e-08,1.3242366023169e-08,2142.5,2.7216724003398744e-07,6.525929696086179e-16,7.510009005793524e-08,2.8354860443223525e-08,3.8639301267164914e-16
4.071099076314122e-17,1.2799999999999995e-18,4.799112989406388e-08,1.3242365890694593e-08,2145.0,2.721672393135169e-07,6.535007769094252e-16,7.51000898593505e-08,2.835486065190393e-08,3.8698858254034734e-16
4.0761848188034617e-17,1.2799999999999995e-18,4.799112941384718e-08,1.324236575821965e-08,2147.5,2.721672385930533e-07,6.544028215456836e-16,7.51000896607663e-08,2.8354860860585693e-08,3.875810525846844e-16
4.0812405807067823e-17,1.2799999999999995e-18,4.7991128933629305e-08,1.3242365625744168e-08,2150.0,2.721672378725966e-07,6.552991649774924e-16,7.510008946218264e-08,2.8354861069268816e-08,3.8817041354024196e-16
4.086266538758093e-17,1.2799999999999995e-18,4.7991128453410216e-08,1.3242365493268147e-08,2152.5,2.721672371521468e-07,6.561898772115469e-16,7.510008926359952e-08,2.8354861277953303e-08,3.8875664741017856e-16
4.0912628687225417e-17,1.2799999999999995e-18,4.7991127973189915e-08,1.3242365360791589e-08,2155.0,2.721672364317037e-07,6.57075023020711e-16,7.510008906501695e-08,2.8354861486639156e-08,3.893397411021735e-16
4.0962297455387694e-17,1.2799999999999995e-18,4.799112749296839e-08,1.324236522831449e-08,2157.5,2.721672357112674e-07,6.579546543225511e-16,7.51000888664349e-08,2.835486169532637e-08,3.8991969397053557e-16
4.101167343041434e-17,1.3599999999999995e-18,4.799112701274565e-08,1.3242365095836854e-08,2160.0,2.721672349908378e-07,6.588288250352298e-16,7.510008866785342e-08,2.8354861904014938e-08,3.9049650311499194e-16
4.1338166581939617e-17,1.3599999999999995e-18,4.799112653252234e-08,1.3242364963361849e-08,2162.5,2.7216723427019393e-07,6.599177973769119e-16,7.510008846926928e-08,2.8354862112683536e-08,3.910953548507854e-16
4.145228979943374e-17,1.3599999999999995e-18,4.799112605229939e-08,1.3242364830893812e-08,2165.0,2.7216723354939415e-07,6.611624258999429e-16,7.510008827067821e-08,2.8354862321337212e-08,3.9171642502882097e-16
4.152619944808874e-17,1.3599999999999995e-18,4.799112557207832e-08,1.324236469842942e-08,2167.5,2.721672328285772e-07,6.624223019876331e-16,7.510008807208348e-08,2.8354862529987338e-08,3.923465395394155e-16
4.15921797703024e-17,1.3599999999999995e-18,4.799112509186027e-08,1.3242364565966541e-08,2170.0,2.721672321077677e-07,6.636717847450721e-16,7.510008787348722e-08,2.8354862738636034e-08,3.9298259393597056e-16
4.165632936955263e-17,1.3599999999999995e-18,4.799112461164545e-08,1.3242364433504351e-08,2172.5,2.721672313869695e-07,6.649066679914408e-16,7.510008767489028e-08,2.835486294728385e-08,3.9362341936167377e-16
4.1719865781406616e-17,1.3599999999999995e-18,4.7991124131433675e-08,1.3242364301042544e-08,2175.0,2.7216723066618315e-07,6.661266942886552e-16,7.5100087476293e-08,2.8354863155931067e-08,3.9426825417389427e-16
4.178295399109646e-17,1.3599999999999995e-18,4.799112365122462e-08,1.3242364168580983e-08,2177.5,2.721672299454084e-07,6.673324160905621e-16,7.510008727769545e-08,2.8354863364577864e-08,3.949164658418555e-16
4.1845640953844773e-17,1.3599999999999995e-18,4.7991123171018e-08,1.3242364036119587e-08,2180.0,2.7216722922464493e-07,6.685244032755152e-16,7.510008707909774e-08,2.83548635732244e-08,3.9556750908326823e-16
4.1907979058175754e-17,1.3599999999999995e-18,4.799112269081348e-08,1.3242363903658275e-08,2182.5,2.721672285038926e-07,6.697032310087751e-16,7.510008688049995e-08,2.8354863781870826e-08,3.962208285853537e-16
4.196994951275385e-17,1.3599999999999995e-18,4.79911222106108e-08,1.3242363771197e-08,2185.0,2.72167227783151e-07,6.708694222519827e-16,7.510008668190213e-08,2.8354863990517275e-08,3.9687598372879674e-16
4.203156695355176e-17,1.3599999999999995e-18,4.799112173040967e-08,1.3242363638735692e-08,2187.5,2.7216722706241996e-07,6.720235261242737e-16,7.510008648330433e-08,2.835486419916389e-08,3.975324784050229e-16
4.2092831062572484e-17,1.3599999999999995e-18,4.799112125020986e-08,1.324236350627431e-08,2190.0,2.7216722634169926e-07,6.731660086166261e-16,7.510008628470662e-08,2.8354864407810777e-08,3.981899120041085e-16
4.215372826350224e-17,1.3599999999999995e-18,4.799112077001113e-08,1.324236337381281e-08,2192.5,2.721672256209886e-07,6.742973159829063e-16,7.510008608610904e-08,2.835486461645805e-08,3.9884791518873635e-16
4.221426645459816e-17,1.3599999999999995e-18,4.799112028981328e-08,1.3242363241351146e-08,2195.0,2.721672249002879e-07,6.754178882792521e-16,7.510008588751161e-08,2.835486482510581e-08,3.9950610566763075e-16
4.2274444099650913e-17,1.3599999999999995e-18,4.799111980961611e-08,1.3242363108889289e-08,2197.5,2.721672241795969e-07,6.765280563330159e-16,7.510008568891439e-08,2.8354865033754135e-08,4.001642175146014e-16
4.2334263005825907e-17,1.3599999999999995e-18,4.7991119329419436e-08,1.3242362976427192e-08,2200.0,2.7216722345891543e-07,6.776282355320358e-16,7.51000854903174e-08,2.835486524240312e-08,4.0082189817169576e-16
4.239372932854785e-17,1.3599999999999995e-18,4.799111884922314e-08,1.3242362843964838e-08,2202.5,2.721672227382433e-07,6.78718680133645e-16,7.510008529172068e-08,2.8354865451052825e-08,4.014789503160389e-16
4.245284385103464e-17,1.3599999999999995e-18,4.799111836902702e-08,1.3242362711502185e-08,2205.0,2.7216722201758034e-07,6.797997663708407e-16,7.510008509312428e-08,2.8354865659703337e-08,4.0213506096835966e-16
4.2511610180577656e-17,1.3599999999999995e-18,4.799111788883098e-08,1.3242362579039217e-08,2207.5,2.721672212969265e-07,6.808717049103593e-16,7.510008489452818e-08,2.8354865868354694e-08,4.027900777086409e-16
4.257003075403429e-17,1.3599999999999995e-18,4.7991117408634876e-08,1.32423624465759e-08,2210.0,2.721672205762815e-07,6.819348281176537e-16,7.510008469593243e-08,2.8354866077006973e-08,4.034437293749896e-16
4.26281068405947e-17,1.3599999999999995e-18,4.7991116928438624e-08,1.324236231411222e-08,2212.5,2.7216721985564537e-07,6.829893166774602e-16,7.510008449733705e-08,2.8354866285660212e-08,4.040958947510051e-16
4.2685841011812096e-17,1.3599999999999995e-18,4.7991116448242087e-08,1.3242362181648154e-08,2215.0,2.7216721913501785e-07,6.840354543415675e-16,7.510008429874207e-08,2.8354866494314467e-08,4.0474635035445e-16
4.274323487890817e-17,1.3599999999999995e-18,4.799111596804519e-08,1.3242362049183686e-08,2217.5,2.7216721841439885e-07,6.850734217358806e-16,7.510008410014748e-08,2.8354866702969767e-08,4.053949744667875e-16
4.280029036683386e-17,1.3599999999999995e-18,4.7991115487847835e-08,1.3242361916718794e-08,2220.0,2.721672176937883e-07,6.861034380852117e-16,7.510008390155332e-08,2.8354866911626163e-08,4.060416073551741e-16
4.285700949510028e-17,1.3599999999999995e-18,4.799111500764995e-08,1.324236178425347e-08,2222.5,2.7216721697318606e-07,6.871256731792726e-16,7.51000837029596e-08,2.8354867120283677e-08,4.0668613724667346e-16
4.2913394218974304e-17,1.3599999999999995e-18,4.799111452745148e-08,1.3242361651787702e-08,2225.0,2.7216721625259205e-07,6.8814028742574e-16,7.510008350436633e-08,2.8354867328942345e-08,4.073284615907087e-16
4.296944648608574e-17,1.3599999999999995e-18,4.7991114047252334e-08,1.3242361519321473e-08,2227.5,2.7216721553200614e-07,6.891474802326452e-16,7.510008330577352e-08,2.8354867537602205e-08,4.079684399021503e-16
4.3025168247496005e-17,1.3599999999999995e-18,4.7991113567052436e-08,1.3242361386854768e-08,2230.0,2.721672148114282e-07,6.901474351968047e-16,7.51000831071812e-08,2.8354867746263286e-08,4.0860594706836927e-16
4.308056151481165e-17,1.3599999999999995e-18,4.7991113086851776e-08,1.3242361254387587e-08,2232.5,2.7216721409085825e-07,6.911402182473187e-16,7.510008290858934e-08,2.8354867954925587e-08,4.0924097168820927e-16
4.3135628236203566e-17,1.3599999999999995e-18,4.799111260665027e-08,1.3242361121919915e-08,2235.0,2.7216721337029616e-07,6.92126018789593e-16,7.510008270999798e-08,2.8354868163589146e-08,4.0987338303380977e-16
4.319037038432905e-17,1.3599999999999995e-18,4.799111212644786e-08,1.3242360989451743e-08,2237.5,2.721672126497418e-07,6.931049786958922e-16,7.510008251140712e-08,2.8354868372253982e-08,4.105030963117201e-16
4.324478987561085e-17,1.3599999999999995e-18,4.799111164624451e-08,1.3242360856983062e-08,2240.0,2.721672119291951e-07,6.94077219190784e-16,7.510008231281677e-08,2.8354868580920116e-08,4.111300465157893e-16
4.329888851776392e-17,1.3599999999999995e-18,4.79911111660402e-08,1.3242360724513873e-08,2242.5,2.72167211208656e-07,6.950428274365093e-16,7.510008211422694e-08,2.8354868789587546e-08,4.1175420124409283e-16
4.335266828360408e-17,1.3599999999999995e-18,4.799111068583488e-08,1.3242360592044165e-08,2245.0,2.7216721048812447e-07,6.960019265313522e-16,7.510008191563763e-08,2.8354868998256296e-08,4.1237549381942176e-16
4.34061310728397e-17,1.3599999999999995e-18,4.799111020562853e-08,1.3242360459573936e-08,2247.5,2.721672097676004e-07,6.969546146123964e-16,7.510008171704885e-08,2.8354869206926373e-08,4.1299388147317824e-16
4.345927871125587e-17,1.3599999999999995e-18,4.7991109725421106e-08,1.3242360327103181e-08,2250.0,2.721672090470837e-07,6.979009919408101e-16,7.510008151846059e-08,2.8354869415597787e-08,4.1360931861340474e-16
4.351211303753198e-17,1.3599999999999995e-18,4.79911092452126e-08,1.3242360194631895e-08,2252.5,2.721672083265743e-07,6.988411468130206e-16,7.510008131987287e-08,2.8354869624270547e-08,4.142217714204816e-16
4.356463590626815e-17,1.3599999999999995e-18,4.7991108765002985e-08,1.324236006216008e-08,2255.0,2.721672076060722e-07,6.99775155069585e-16,7.510008112128569e-08,2.8354869832944655e-08,4.148312183559245e-16
4.3616849141718837e-17,1.3599999999999995e-18,4.7991108284792254e-08,1.324235992968773e-08,2257.5,2.7216720688557735e-07,7.007030896667073e-16,7.510008092269904e-08,2.8354870041620115e-08,4.154376403248821e-16
