Time,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS,IRS_p,IRS_pS636,AMPK,AMPK_pT172,Akt,Akt_pT308,Akt_pS473,Akt_pT308_pS473,TSC1_TSC2,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70_S6K,p70_S6K_pT229,p70_S6K_pT389,p70_S6K_pT229_pT389,PRAS40,PRAS40_pT246,PRAS40_pS183,PRAS40_pT246_pS183,PI3K_variant,PI3K_variant_p,PI3K_PDK1,PI3K_p_PDK1,Insulin,Amino_Acids,IR_beta_pY1146_obs,IRS_pS636_obs,AMPK_pT172_obs,Akt_pT308_obs,Akt_pS473_obs,TSC1_TSC2_pS1387_obs,mTOR_pS2448_obs,mTOR_pS2481_obs,p70_S6K_pT229_obs,p70_S6K_pT389_obs,PRAS40_pT246_obs,PRAS40_pS183_obs,IRS_phos_by_Amino_Acids,AMPK_T172_phos_by_Amino_Acids,mTORC2_S2481_phos_by_Amino_Acids,IR_beta_phos_by_Insulin,IR_beta_pY1146_dephos,IR_beta_ready,IRS_phos_by_IR_beta_pY1146,IRS_p_phos_by_p70_S6K_pT229_pT389,IRS_phos_by_p70_S6K_pT229_pT389,IRS_pS636_turnover,AMPK_T172_phos,AMPK_pT172_dephos,Akt_S473_phos_by_mTORC2_pS2481_first,Akt_S473_phos_by_mTORC2_pS2481_second,Akt_T308_phos_by_PI3K_p_PDK1_first,Akt_T308_phos_by_PI3K_p_PDK1_second,Akt_pT308_dephos_first,Akt_pT308_dephos_second,Akt_pS473_dephos_first,Akt_pS473_dephos_second,TSC1_TSC2_S1387_phos_by_AMPK_pT172,TSC1_TSC2_T1462_phos_by_Akt_pT308,TSC1_TSC2_pS1387_dephos,TSC1_TSC2_pT1462_dephos,mTORC1_pS2448_dephos_by_TSC1_TSC2,mTORC1_S2448_activation_by_Amino_Acids,mTORC2_pS2481_dephos,mTORC2_S2481_phos_by_PI3K_variant_p,p70_S6K_T229_phos_by_PI3K_p_PDK1_first,p70_S6K_T229_phos_by_PI3K_p_PDK1_second,p70_S6K_T389_phos_by_mTORC1_pS2448_first,p70_S6K_T389_phos_by_mTORC1_pS2448_second,p70_S6K_pT229_dephos_first,p70_S6K_pT229_dephos_second,p70_S6K_pT389_dephos_first,p70_S6K_pT389_dephos_second,PRAS40_S183_phos_by_mTORC1_pS2448_first,PRAS40_S183_phos_by_mTORC1_pS2448_second,PRAS40_T246_phos_by_Akt_pT308_first,PRAS40_T246_phos_by_Akt_pT308_second,PRAS40_pS183_dephos_first,PRAS40_pS183_dephos_second,PRAS40_pT246_dephos_first,PRAS40_pT246_dephos_second,PI3K_p_PDK1_dephos,PI3K_PDK1_phos_by_IRS_p,PI3K_variant_p_dephos,PI3K_variant_phos_by_IR_beta_pY1146,scale_IR_beta_pY1146_obs,scale_IRS_pS636_obs,scale_AMPK_pT172_obs,scale_Akt_pT308_obs,scale_Akt_pS473_obs,scale_TSC1_TSC2_pS1387_obs,scale_mTOR_pS2448_obs,scale_mTOR_pS2481_obs,scale_p70_S6K_pT229_obs,scale_p70_S6K_pT389_obs,scale_PRAS40_pT246_obs,scale_PRAS40_pS183_obs,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48
1.16,50.0,0.0,0.0,144.3383092868687,5.6610224354884595,0.0006682776428995046,44.52084616801682,5.479153831983226,299.2358788051064,0.7083193174480955,0.05381982209312216,0.0019820553525457313,49.19147840165499,0.357674691252348,0.4508469070926976,98.5804705302488,1.4195294697514984,98.49307694829959,1.5069230517005652,299.4847046670051,0.044084483443260956,0.4698597025527721,0.0013511469991917206,18.30442920140753,0.26829867087401427,1.4088659298644284,0.018406197854016725,50.0,0.0,49.97122295712878,0.028777042871087517,0.0,1.0,0.0,0.0006682776428995046,5.479153831983226,0.7103013728006412,0.05580187744566789,0.4508469070926976,1.4195294697514984,1.5069230517005652,0.045435630442452676,0.4712108495519638,0.28670486872803097,1.427272127718445,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.7872975717794315,784.8312845882676,2.646095306677627,0.0,0.0,0.0,0.0,0.002591896194873823,0.016845541640344745,0.016706941072487616,0.005442700846640558,0.05296424317614507,0.0,0.0,123.64814358441652,907.9177065749485,64.362724746303,0.005951855116053312,0.011574694972710478,0.16981311707273866,63.0159114044968,0.02029001910928496,0.17633137417834316,0.0007531909442441406,0.47375418909377387,53.25568048120247,0.11414992840680012,52.66366386530447,0.6129188110271812,1.547634522948482,0.0,2.1475311102089925,0.11507147943083199,1.1108723150777429,1.3521173184312177e-08,0.006928827368606173,4.4084489128851333e-08,0.5170150929813073,0.00021510443069836668,0.0014891702856180571,4.126467693293191,3.631936043485035,0.2796020022178907,0.02601293529313909,2.6354246084043997,3.186288185432706,0.034687032041830136,0.21859200571430262
1.17,50.0,0.0,0.0,144.29044305242186,5.7088609354788336,0.0006960120993680372,44.515230663700514,5.484769336299528,299.2224957586301,0.7201410048458475,0.05533787146406098,0.002025365060149429,49.18194340521003,0.36361622651783493,0.4544403682721755,98.57114388766661,1.428856112333695,98.48812732694526,1.5118726730548908,299.4776021796079,0.045189505535100996,0.4758041572141351,0.001404157643110076,18.285068971142305,0.2728569483742053,1.423140012868267,0.018934067615211558,50.0,0.0,49.970745956758996,0.029254043240869502,0.0,1.0,0.0,0.0006960120993680372,5.484769336299528,0.7221663699059969,0.05736323652421041,0.4544403682721755,1.428856112333695,1.5118726730548908,0.04659366317821107,0.4772083148572452,0.29179101598941687,1.4420740804834786,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.785709982808287,784.7322922319781,2.645962331140246,0.0,0.0,0.0,0.0,0.0027163483203633283,0.017500650827529905,0.01740030248420093,0.0055329175630728315,0.05341130795026925,0.0,0.0,124.67730509056102,908.848218102177,65.4266573412572,0.005971137442358377,0.012098442995336972,0.173214334269719,64.06763255251276,0.020862322204079523,0.18018437467462778,0.0007696488496820838,0.47414780887338415,54.13477737634753,0.11505975684283212,53.5384895762595,0.6168719914894769,1.5474881021212556,0.0,2.1545848650972554,0.11697609847747936,1.1181444893367893,1.3919195781084786e-08,0.007149170554589665,4.518951136320644e-08,0.5235561365370113,0.00022354379694632717,0.0015475961088570673,4.149186398466586,3.6886989376689385,0.2871526613787744,0.026628698537979573,2.6621257080713803,3.240421833197225,0.035681818442894635,0.22486098699825244
1.18,50.0,0.0,0.0,144.24259308814894,5.756682294202592,0.0007246176485297886,44.509618584537414,5.490381415462626,299.208996143622,0.7320508403257789,0.056883784431332865,0.0020692316210150483,49.1723709358097,0.3696003945220287,0.458028669668309,98.56185814205821,1.438141857942083,98.48324905366333,1.5167509463368227,299.47047346626056,0.04631200969376633,0.4817558064816231,0.0014587175642927304,18.265722786921827,0.2774452091513227,1.4373610251733697,0.01947097875346639,50.0,0.0,49.97026539214394,0.029734607855919342,0.0,1.0,0.0,0.0007246176485297886,5.490381415462626,0.734120071946794,0.058953016052347915,0.458028669668309,1.438141857942083,1.5167509463368227,0.04777072725805906,0.4832145240459158,0.2969161879047891,1.456832003926836,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.784122933473253,784.6333602556593,2.6458312724259083,0.0,0.0,0.0,0.0,0.0028455328334371726,0.01817462664926376,0.018115441213244713,0.005623808397440845,0.05385819996841141,0.0,0.0,125.70583837678825,909.778162067819,66.49843967735639,0.005990133909881506,0.012640720553725525,0.17664713147694514,65.12719582991906,0.021445129846828056,0.18408691500882066,0.0007863183621438234,0.47454058274764765,55.02013565369033,0.11596827887331917,54.419592489028986,0.6208060206070387,1.5473423233438004,0.0,2.1615369411340697,0.11889486840215256,1.1253842158824154,1.4324820391216576e-08,0.007374370033936799,4.6312015666641505e-08,0.5301050967536556,0.000232229810231309,0.0016077294721842824,4.171732327268736,3.7457889860940874,0.2948227000279126,0.027252439438070403,2.6887275336893053,3.294911559360193,0.03669364359027002,0.23123734367616683
1.19,50.0,0.0,0.0,144.19475941832386,5.804486469079927,0.0007541125962846946,44.504009933385504,5.495990066614534,299.195379992849,0.7440485863871985,0.058457762115156464,0.002113658648792285,49.16276114701866,0.37562703709960066,0.4616118158817812,98.5526130959219,1.4473869040784006,98.4784410999817,1.5215589000184542,299.4633187862982,0.04745210563782389,0.4877142521773061,0.001514855886903998,18.24639165852043,0.2820632551943871,1.451528126273212,0.020016960011957775,50.0,0.0,49.96978127174675,0.03021872825311144,0.0,1.0,0.0,0.0007541125962846946,5.495990066614534,0.7461622450359908,0.06057142076394875,0.4616118158817812,1.4473869040784006,1.5215589000184542,0.04896696152472789,0.48922910806421005,0.30208021520634487,1.4715450862851698,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.7825364245794315,784.5344887096929,2.645702102903888,0.0,0.0,0.0,0.0,0.0029795813629438853,0.018867812875418215,0.018852814907117366,0.005715371749084621,0.05430491875029592,0.0,0.0,126.73374290421988,910.7075379982948,67.5780505009166,0.0060088485964826825,0.013201993121828175,0.18011137261613677,66.19458010737168,0.02203851785965187,0.18803931666529197,0.0008032008548343123,0.47493251101703127,55.91173203131154,0.11687549566310819,55.306949315508106,0.6247209816728958,1.5471971835154972,0.0,2.1683888040052994,0.12082775394759307,1.1325916506185072,1.4738104866520751e-08,0.00760448310006663,4.7452111757737615e-08,0.5366615354919438,0.00024116710715968304,0.0016696024748754407,4.194106723199914,3.8032039096659167,0.30261237370543914,0.02788416082262797,2.7152285130066707,3.3497550123630213,0.037722561651334786,0.23772141710201053
1.2,50.0,0.0,0.0,144.1469420683628,5.8522734162118235,0.00078451542546753,44.49840471325313,5.501595286746905,299.1816473410393,0.756134005659107,0.06006000347890513,0.002158649822815735,49.15311419234782,0.3816959961476048,0.4651898115046129,98.54340855261842,1.4565914473818822,98.47370245225355,1.5262975477466023,299.4561383935041,0.04860990248281557,0.49367910207406157,0.0015726019392554183,18.227076567125014,0.2867108897263655,1.4656405043796523,0.020572038768955577,50.0,0.0,49.969293604019406,0.03070639598045382,0.0,1.0,0.0,0.00078451542546753,5.501595286746905,0.7582926554819228,0.06221865330172087,0.4651898115046129,1.4565914473818822,1.5262975477466023,0.050182504422070985,0.495251704013317,0.3072829284953211,1.486212543148608,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.780950456969802,784.4356776471114,2.645574795341753,0.0,0.0,0.0,0.0,0.003118627770991545,0.019580555350245096,0.01961288563668825,0.005807606019449919,0.05475146380368006,0.0,0.0,127.76101810617328,911.6363453951093,68.66546856892086,0.006027285521438172,0.013782732663658358,0.1836069210477547,67.26976426706473,0.022642561251543753,0.19204190697199677,0.0008202977259190934,0.475323593976091,56.809543236581995,0.11778140837485296,56.200536776777184,0.6286169577069942,1.547052679549267,0.0,2.1751418982691604,0.12277471990129392,1.1397669487798612,1.515910642221542e-08,0.007839567018051058,4.8609908752050736e-08,0.5432250211606137,0.00025036035683833463,0.0017332474412076924,4.216310823584087,3.8609414450527226,0.31052192113981647,0.028523864877094688,2.7416271274925776,3.4049498553013438,0.03876862422125985,0.2443135324201164
1.21,50.0,0.0,0.0,144.09914106484732,5.900043090358065,0.0008158447946830282,44.49280292730139,5.507197072698647,299.16779822488365,0.7683068608973395,0.06169070533046742,0.0022042088886916945,49.143430225253404,0.38780711362651177,0.4687626611201247,98.53424431636817,1.4657556836321246,98.46903211144364,1.530967888556513,299.4489325361809,0.04978550874424165,0.4996499698241274,0.001631985250944259,18.207778465918196,0.2913879171958362,1.4796973758347598,0.02113624105119658,50.0,0.0,49.96880239740291,0.03119760259694651,0.0,1.0,0.0,0.0008158447946830282,5.507197072698647,0.7705110697860311,0.06389491421915912,0.4687626611201247,1.4657556836321246,1.530967888556513,0.05141749399518591,0.5012819550750717,0.3125241582470328,1.5008336168859564,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.779365031526004,784.3369271236398,2.6454493228996223,0.0,0.0,0.0,0.0,0.003262808161677002,0.020313201953020943,0.020396119867075704,0.005900509612061454,0.05519783462414851,0.0,0.0,128.78766338772306,912.5645837344566,69.76067264881526,0.0060454486462824565,0.014383417630200082,0.1871336396233767,68.35272720247616,0.023257334218880887,0.19609501915267902,0.0008376103987472873,0.475713831913259,57.713546006311624,0.11868601816900438,57.10033160325397,0.6324940314563373,1.5469088083715272,0.0,2.1817976476607726,0.12473573109492803,1.146910264933709,1.558788163487176e-08,0.008079679020420772,4.978551516509514e-08,0.5497951286378189,0.00025981426041910943,0.0017986969173057915,4.238345859457919,3.918999344545557,0.31855156444232624,0.02917155315434127,2.7679219112365017,3.4604937658260306,0.03983188034821149,0.25101399872401053
1.22,50.0,0.0,0.0,144.05135643554777,5.947795444915163,0.000848119537126228,44.487204578846516,5.512795421153521,299.15383268303543,0.7805669149816896,0.06335006232415358,0.002250339658853895,49.13370939913594,0.39396023156120896,0.47233036930289635,98.52512019224835,1.4748798077519498,98.46442909291767,1.5355709070824843,299.44170145722126,0.05097903234054841,0.5056264748884473,0.001693035549986625,18.188498280652006,0.29609414326839073,1.4936979845321245,0.02170959154746681,50.0,0.0,49.96830766032742,0.03169233967243814,0.0,1.0,0.0,0.000848119537126228,5.512795421153521,0.7828172546405435,0.06560040198300747,0.47233036930289635,1.4748798077519498,1.5355709070824843,0.05267206789053504,0.5073195104384339,0.31780373481585755,1.5154075760795913,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.7777801491691,784.2382371977379,2.6453256591245076,0.0,0.0,0.0,0.0,0.003412260889486086,0.021066102558704305,0.0212029884281557,0.0059940809324957765,0.05564403069490718,0.0,0.0,129.81367812526156,913.4922524668231,70.86364151830188,0.006063341875638066,0.015004532955392984,0.1906913907362925,69.443447818112,0.023882910146143573,0.20019899237631203,0.0008551403220627743,0.47610322511063025,58.62371708689347,0.11958932620380033,58.00631053484085,0.6363522853951354,1.5467655669221454,0.0,2.1883574553923193,0.12671075240376736,1.1540217529812564,1.6024486440552786e-08,0.008324876303054687,5.0979038915331035e-08,0.5563714391933842,0.0002695335506424005,0.0018659836679823462,4.2602130554658695,3.977375375916088,0.32670150930304165,0.02982722658568688,2.794111449865792,3.5163844360410814,0.040912376558947625,0.2578231092177158
1.23,50.0,0.0,0.0,144.00358820944646,5.995530431894206,0.0008813586593885671,44.481609671362285,5.518390328637751,299.1397507561109,0.7929139309130161,0.06503826696312753,0.0022970460130888643,49.12395186733935,0.400155192041968,0.4758929406187248,98.51603598619003,1.4839640138102674,98.4598924262347,1.540107573765454,299.4344453941774,0.052190580596119,0.5116082424668001,0.0017557827599460672,18.169236910212277,0.3008293748177901,1.5076416013475447,0.022292113622377176,50.0,0.0,49.96780940121238,0.03219059878748074,0.0,1.0,0.0,0.0008813586593885671,5.518390328637751,0.795210976926105,0.0673353129762164,0.4758929406187248,1.4839640138102674,1.540107573765454,0.05394636335606507,0.5133640252267462,0.32312148844016725,1.529933714969922,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776195810860353,784.1396079306429,2.645203777944736,0.0,0.0,0.0,0.0,0.0035671265673655208,0.02183960899861693,0.022033966484714177,0.006088318388353806,0.05609005148657638,0.0,0.0,130.83906166605865,914.4193510165899,71.97435396512802,0.006080969058033512,0.01564657005120784,0.19428003637036248,70.54190502924884,0.024519361606832116,0.2043541718038364,0.0008728889702038338,0.4764917738437503,59.5400332344427,0.12049133363525494,58.918450321067326,0.6401918017249639,1.5466229521543946,0.0,2.194822704448886,0.1286997487460928,1.1611015661592419,1.6468976133137733e-08,0.008575216021151823,5.21905873271554e-08,0.5629535404119226,0.00027952299138001897,0.0019351406735731048,4.281913629761277,4.036067322272598,0.3349719451881186,0.030490885491739464,2.820194379480717,3.5726195723985934,0.04201015688477846,0.26474114137935134
1.24,50.0,0.0,0.0,143.95583641676114,6.04324800189865,0.00091558134025024,44.47601820848242,5.523981791517614,299.12555248668843,0.8053476718103297,0.06675550960234486,0.0023443318990315947,49.114157783150084,0.40639183722537897,0.47945037962457976,98.50699150497536,1.4930084950249332,98.45542115494257,1.5445788450575941,299.42716457933017,0.05342026024426652,0.5175949034287057,0.0018202569970585578,18.149995227173797,0.30559341991688943,1.5215275235789831,0.0228838293303174,50.0,0.0,49.96730762846667,0.03269237153318271,0.0,1.0,0.0,0.00091558134025024,5.523981791517614,0.8076920037093613,0.06909984150137645,0.47945037962457976,1.4930084950249332,1.5445788450575941,0.05524051724132508,0.5194151604257643,0.32847724924720684,1.5444113529093004,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.774612017602,784.0410393864115,2.645083653664456,0.0,0.0,0.0,0.0,0.0037275480744672963,0.022634075021159862,0.022889533506256002,0.006183220389233026,0.056535896456983294,0.0,0.0,131.86381332782034,915.3458787816347,73.09278878687206,0.006098333986709463,0.01631002680182706,0.19789943814718672,71.64807776167471,0.02516676036457441,0.20856090863225688,0.0008908578432915011,0.4768794783814021,60.46247121493098,0.12139204161714737,59.836727721227575,0.6440126623749296,1.546480961034909,0.0,2.201194757880028,0.130702685082595,1.1681498570415119,1.692140536282754e-08,0.008830755285284446,5.342026713389512e-08,0.569541026116806,0.0002897873771774861,0.0020062011267682426,4.3034487939131845,4.095072981914274,0.34336304553824953,0.031162529593058003,2.8461693856068457,3.629196895590987,0.04312526288786305,0.27176835712684944
1.25,50.0,0.0,0.0,143.90810108896858,6.090948104102024,0.0009508069294593198,44.47043019400301,5.529569805997033,299.11123791930765,0.8178679009078605,0.06850197845197727,0.002392201332632183,49.10432729979623,0.41267000933525166,0.4830026908685577,98.49798655623468,1.5020134437656056,98.45101433637622,1.5489856636239587,299.41985923975756,0.054668177430228435,0.523586094245097,0.0018864885673546834,18.130774078346377,0.3103860878283476,1.5353550743956894,0.023484759429573846,50.0,0.0,49.96680235048879,0.03319764951106008,0.0,1.0,0.0,0.0009508069294593198,5.529569805997033,0.8202601022404927,0.07089417978460945,0.4830026908685577,1.5020134437656056,1.5489856636239587,0.05655466599758312,0.5254725828124517,0.33387084725792143,1.5588398338252634,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.773028770438039,783.9425316319625,2.644965260958216,0.0,0.0,0.0,0.0,0.003893670563566319,0.02344985625257528,0.023770173236482995,0.006278785346699347,0.05698156505095396,0.0,0.0,132.8879323982466,916.2718351329324,74.21892479072599,0.006115440400413366,0.01699540755694464,0.20154945737162672,72.76194495142818,0.025825177374416974,0.21281956013615627,0.0009090484674068927,0.4772663389853943,61.391007804315706,0.12229145130101013,60.76111950451312,0.647814949001846,1.5463395905436395,0.0,2.20747495908714,0.13271952641576654,1.1751667775406107,1.7381828134826702e-08,0.009091551157531437,5.466818448080132e-08,0.5761334962949809,0.0003003315327958826,0.0020791984294405764,4.324819752818766,4.1543901681839515,0.3518749679681257,0.03184215802063913,2.8720352021645765,3.686114140440673,0.0442577336878148,0.278905002985619
