Time,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,ARF,ARF_Mdm2,damDNA,Sink,Source,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totdamDNA,totp53,totMdm2,IR,ksynMdm2,kdegMdm2,ksynp53,kdegp53,kbinMdm2p53,krelMdm2p53,ksynMdm2mRNA,kdegMdm2mRNA,kbinARFMdm2,kdegARFMdm2,kdegARF,kactARF,kdam,krepair,kproteff,cell,Mdm2Synthesis,Mdm2mRNASynthesis,Mdm2mRNADegradation,Mdm2Degradation,p53Synthesis,p53Degradation,P53_Mdm2Binding,P53_Mdm2Release,DNAdamage,DNArepair,ARFactivation,ARF_Mdm2Binding,ARF_Mdm2Degradation,ARFDegradation
5.2700000000000005,5.246508239930128,5.256790001818942,94.7418011427557,0.002702648300158116,0.0,0.0,0.0,1.0,1.0,0.41246885542538514,0.4110600000000028,0.011694113337409003,3.4960232009861115e-06,7.062673133305273e-07,0.0027033545674714494,0.0,99.99859114457465,99.98830938268583,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3378109085782674e-06,0.0005256790001818942,2.702648300158116e-07,0.002271738067889745,0.078,0.07816198594277346,0.031854659829444826,0.0010942678031988283,0.0,0.0,0.0,0.0,0.0,0.0
5.28,5.246959520906604,5.257262369857835,94.74132715681262,0.002707902621073206,0.0,0.0,0.0,1.0,1.0,0.4132504733295796,0.4118400000000028,0.011716831695133557,3.509414314323474e-06,7.089725887522168e-07,0.0027086115936619613,0.0,99.99858952667046,99.98828667771922,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.340411797431237e-06,0.0005257262369857836,2.707902621073206e-07,0.0022719334725525594,0.078,0.07816159490437041,0.03186026248647116,0.0010942623286611856,0.0,0.0,0.0,0.0,0.0,0.0
5.29,5.247410739964846,5.257734681816533,94.74085323085986,0.0027131574090737405,0.0,0.0,0.0,1.0,1.0,0.4140320873236375,0.4126200000000028,0.011739552006770685,3.5228314377054264e-06,7.116831187283688e-07,0.0027138690921924714,0.0,99.99858791267638,99.9882639708247,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3430129174915015e-06,0.0005257734681816534,2.7131574090737407e-07,0.0022721288504047783,0.078,0.07816120391545937,0.03186586492002343,0.0010942568548164312,0.0,0.0,0.0,0.0,0.0,0.0
5.3,5.247861897107862,5.258206937697278,94.7403793648947,0.0027184126641031725,0.0,0.0,0.0,1.0,1.0,0.41481369740805374,0.4134000000000028,0.011762274272052287,3.536274573443901e-06,7.143989037260405e-07,0.0027191270630069013,0.0,99.99858630259197,99.98824126200256,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3456142687310705e-06,0.0005258206937697278,2.718412664103173e-07,0.0022723242014477045,0.078,0.07816081297603812,0.03187146712994447,0.0010942513816645336,0.0,0.0,0.0,0.0,0.0,0.0
5.3100000000000005,5.248312992338661,5.258679137502315,94.73990555891439,0.0027236683861049595,0.0,0.0,0.0,1.0,1.0,0.41559530358332325,0.4141800000000029,0.01178499849071028,3.5497437238505528e-06,7.171199442122327e-07,0.0027243855060491745,0.0,99.9985846964167,99.98821855125306,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.348215851121955e-06,0.0005258679137502316,2.7236683861049594e-07,0.0022725195256826404,0.078,0.07816042208610437,0.031877069116077184,0.0010942459092054611,0.0,0.0,0.0,0.0,0.0,0.0
5.32,5.248764025660254,5.25915128123389,94.7394318129162,0.0027289245750225584,0.0,0.0,0.0,1.0,1.0,0.4163769058499408,0.4149600000000029,0.011807724662476584,3.563238891236752e-06,7.198462406538891e-07,0.002729644421263215,0.0,99.99858309415008,99.98819583857644,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3508176646361664e-06,0.000525915128123389,2.7289245750225583e-07,0.00227271482311089,0.078,0.07816003124565586,0.03188267087826452,0.001094240437439182,0.0,0.0,0.0,0.0,0.0,0.0
5.33,5.249214997075653,5.259623368894248,94.73895812689737,0.002734181230799431,0.0,0.0,0.0,1.0,1.0,0.4171585042084013,0.4157400000000029,0.011830452787083145,3.5767600779135933e-06,7.225777935178974e-07,0.0027349038085929516,0.0,99.99858149579163,99.98817312397303,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3534197092457182e-06,0.0005259623368894248,2.734181230799431e-07,0.002272910093733758,0.078,0.07815964045469033,0.03188827241634949,0.0010942349663656647,0.0,0.0,0.0,0.0,0.0,0.0
5.34,5.249665906587873,5.26009540048564,94.73848450085518,0.00273943835337904,0.0,0.0,0.0,1.0,1.0,0.4179400986591995,0.4165200000000029,0.011853182864261912,3.5903072861918904e-06,7.253146032710888e-07,0.002740163667982314,0.0,99.99857990134082,99.98815040744306,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3560219849226246e-06,0.000526009540048564,2.73943835337904e-07,0.002273105337552549,0.078,0.07815924971320552,0.031893873730175167,0.0010942294959848772,0.0,0.0,0.0,0.0,0.0,0.0
5.3500000000000005,5.250116754199928,5.260567376010315,94.73801093478687,0.0027446959427048514,0.0,0.0,0.0,1.0,1.0,0.41872168920283037,0.41730000000000295,0.011875914893744854,3.6038805183821776e-06,7.280566703802378e-07,0.0027454239993752344,0.0,99.99857831079719,99.9881276889868,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3586244916389015e-06,0.0005260567376010316,2.7446959427048515e-07,0.002273300554568569,0.078,0.07815885902119916,0.03189947481958465,0.0010942240262967883,0.0,0.0,0.0,0.0,0.0,0.0
5.36,5.250567539914835,5.261039295470526,94.7375374286897,0.002749953998720332,0.0,0.0,0.0,1.0,1.0,0.41950327583978847,0.41808000000000295,0.011898648875263946,3.6174797767947066e-06,7.308039953120618e-07,0.0027506848027156468,0.0,99.99857672416023,99.98810496860455,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3612272293665643e-06,0.0005261039295470526,2.7499539987203323e-07,0.0022734957447831236,0.078,0.07815846837866901,0.031905075684421115,0.001094218557301366,0.0,0.0,0.0,0.0,0.0,0.0
5.37,5.251018263735614,5.261511158868524,94.73706398256093,0.002755212521368952,0.0,0.0,0.0,1.0,1.0,0.42028485857056863,0.41886000000000295,0.011921384808551181,3.6311050637394527e-06,7.335565785332227e-07,0.002755946077947488,0.0,99.99857514142946,99.98808224629654,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3638301980776312e-06,0.0005261511158868524,2.755212521368952e-07,0.0022736909081975207,0.078,0.07815807778561276,0.03191067632452779,0.0010942130889985786,0.0,0.0,0.0,0.0,0.0,0.0
5.38,5.251468925665284,5.261982966206567,94.73659059639779,0.0027604715105941837,0.0,0.0,0.0,1.0,1.0,0.42106643739566557,0.41964000000000296,0.011944122693338565,3.64475638152611e-06,7.363144205103251e-07,0.002761207825014697,0.0,99.99857356260435,99.98805952206307,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3664333977441209e-06,0.0005261982966206567,2.760471510594184e-07,0.002273886044813068,0.078,0.07815768724202818,0.031916276739747965,0.0010942076213883943,0.0,0.0,0.0,0.0,0.0,0.0
5.39,5.2519195257068665,5.26245471748691,94.73611727019754,0.002765730966339502,0.0,0.0,0.0,1.0,1.0,0.42184801231557406,0.42042000000000296,0.011966862529358116,3.6584337324640927e-06,7.390775217099176e-07,0.002766470043861215,0.0,99.99857198768444,99.9880367959044,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3690368283380535e-06,0.0005262454717486911,2.765730966339502e-07,0.0022740811546310734,0.078,0.07815729674791297,0.03192187692992496,0.0010942021544707815,0.0,0.0,0.0,0.0,0.0,0.0
5.4,5.252370063863385,5.262926412711811,94.73564400395742,0.0027709908885483843,0.0,0.0,0.0,1.0,1.0,0.42262958333078876,0.421200000000003,0.011989604316341867,3.6721371188625368e-06,7.418458825984921e-07,0.002771732734430986,0.0,99.99857041666922,99.9880140678208,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3716404898314502e-06,0.000526292641271181,2.7709908885483845e-07,0.0022742762376528457,0.078,0.07815690630326487,0.031927476894902156,0.0010941966882457082,0.0,0.0,0.0,0.0,0.0,0.0
5.41,5.252820540137864,5.26339805188353,94.73517079767468,0.002776251277164309,0.0,0.0,0.0,1.0,1.0,0.4234111504418043,0.421980000000003,0.012012348054021857,3.685866543030294e-06,7.446195036424835e-07,0.0027769958966679543,0.0,99.99856884955821,99.98799133781255,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3742443821963329e-06,0.000526339805188353,2.776251277164309e-07,0.002274471293879695,0.078,0.07815651590808162,0.031933076634523015,0.0010941912227131426,0.0,0.0,0.0,0.0,0.0,0.0
5.42,5.253270954533329,5.263869635004329,94.73469765134658,0.0027815121321307576,0.0,0.0,0.0,1.0,1.0,0.42419271364911526,0.422760000000003,0.012035093742130147,3.6996220072759413e-06,7.473983853082709e-07,0.002782259530516069,0.0,99.9985672863509,99.98796860587991,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.376848505404725e-06,0.0005263869635004329,2.781512132130758e-07,0.002274666323312932,0.078,0.07815612556236093,0.031938676148631016,0.0010941857578730528,0.0,0.0,0.0,0.0,0.0,0.0
5.43,5.2537213070528095,5.2643411620764695,94.73422456497033,0.0027867734533912145,0.0,0.0,0.0,1.0,1.0,0.4249742729532163,0.423540000000003,0.012057841380398808,3.713403513907773e-06,7.501825280621763e-07,0.00278752363591928,0.0,99.99856572704681,99.98794587202315,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3794528594286513e-06,0.000526434116207647,2.7867734533912145e-07,0.0022748613259538667,0.078,0.07815573526610052,0.03194427543706972,0.0010941802937254072,0.0,0.0,0.0,0.0,0.0,0.0
5.44,5.254171597699333,5.264812633102217,94.7337515385432,0.0027920352408891663,0.0,0.0,0.0,1.0,1.0,0.4257558283546022,0.4243200000000031,0.012080590968559924,3.727211065233807e-06,7.529719323704659e-07,0.00279278821282154,0.0,99.99856417164543,99.98792313624253,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3820574442401373e-06,0.0005264812633102217,2.7920352408891663e-07,0.0022750563018038112,0.078,0.07815534501929815,0.03194987449968273,0.0010941748302701739,0.0,0.0,0.0,0.0,0.0,0.0
5.45,5.254621826475931,5.265284048083837,94.73327857206242,0.0027972974945681007,0.0,0.0,0.0,1.0,1.0,0.4265373798537672,0.4251000000000031,0.012103342506345587,3.7410446635617753e-06,7.557665986993484e-07,0.002798053261166803,0.0,99.99856262014626,99.98790039853834,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3846622598112099e-06,0.0005265284048083837,2.797297494568101e-07,0.002275251250864078,0.078,0.07815495482195149,0.03195547333631368,0.0010941693675073209,0.0,0.0,0.0,0.0,0.0,0.0
5.46,5.255071993385635,5.265755407023597,94.73280566552522,0.0028025602143715088,0.0,0.0,0.0,1.0,1.0,0.42731892745120603,0.4258800000000031,0.01212609599348791,3.7549043111991357e-06,7.585665275149768e-07,0.002803318780899027,0.0,99.99856107254881,99.98787765891086,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3872673061138967e-06,0.0005265755407023597,2.802560214371509e-07,0.00227544617313598,0.078,0.0781545646740583,0.03196107194680632,0.0010941639054368162,0.0,0.0,0.0,0.0,0.0,0.0
5.47,5.25552209843148,5.266226709923766,94.73233281892884,0.0028078234002428836,0.0,0.0,0.0,1.0,1.0,0.4281004711474132,0.4266600000000031,0.012148851429719016,3.7687900104530646e-06,7.613717192834473e-07,0.0028085847719621702,0.0,99.99855952885261,99.98785491736032,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3898725831202274e-06,0.0005266226709923766,2.807823400242884e-07,0.002275641068620831,0.078,0.0781541745756163,0.0319666703310044,0.001094158444058628,0.0,0.0,0.0,0.0,0.0,0.0
5.48,5.2559721416165,5.266697956786615,94.73186003227052,0.0028130870521257214,0.0,0.0,0.0,1.0,1.0,0.4288820109428832,0.42744000000000315,0.012171608814771043,3.7827017636304597e-06,7.641821744707999e-07,0.0028138512343001956,0.0,99.99855798905713,99.98783217388701,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.392478090802232e-06,0.0005266697956786615,2.8130870521257217e-07,0.0022758359373199442,0.078,0.07815378452662318,0.03197226848875173,0.0010941529833727245,0.0,0.0,0.0,0.0,0.0,0.0
5.49,5.256422122943732,5.267169147614416,94.73138730554749,0.002818351169963519,0.0,0.0,0.0,1.0,1.0,0.4296635468381105,0.42822000000000315,0.012194368148376135,3.7966395730379353e-06,7.669978935430173e-07,0.0028191181678570653,0.0,99.9985564531619,99.98780942849122,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.395083829131942e-06,0.0005267169147614416,2.8183511699635194e-07,0.002276030779234636,0.078,0.07815339452707668,0.0319778664198922,0.0010941475233790733,0.0,0.0,0.0,0.0,0.0,0.0
5.5,5.256872042416216,5.267640282409443,94.73091463875699,0.0028236157536997773,0.0,0.0,0.0,1.0,1.0,0.4304450788335895,0.42900000000000316,0.012217129430266458,3.8106034409818304e-06,7.698188769660264e-07,0.0028243855725767464,0.0,99.99855492116643,99.9877866811732,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.3976897980813897e-06,0.0005267640282409443,2.8236157536997774e-07,0.0022762255943662214,0.078,0.07815300457697451,0.03198346412426972,0.0010941420640776431,0.0,0.0,0.0,0.0,0.0,0.0
5.51,5.25732190003699,5.268111361173971,94.73044203189623,0.002828880803277998,0.0,0.0,0.0,1.0,1.0,0.43122660692981474,0.42978000000000316,0.012239892660174187,3.824593369768202e-06,7.726451252056973e-07,0.002829653448403207,0.0,99.9985533930702,99.98776393193322,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.400295997622609e-06,0.0005268111361173972,2.8288808032779983e-07,0.002276420382716017,0.078,0.07815261467631439,0.0319890616017283,0.0010941366054684014,0.0,0.0,0.0,0.0,0.0,0.0
5.5200000000000005,5.2577716958090965,5.268582383910277,94.72996948496245,0.0028341463186416873,0.0,0.0,0.0,1.0,1.0,0.43200813112728065,0.4305600000000032,0.012262657837831512,3.838609361702829e-06,7.754766387278443e-07,0.0028349217952804186,0.0,99.99855186887272,99.98774118077155,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.4029024277276351e-06,0.0005268582383910278,2.8341463186416873e-07,0.002276615144285339,0.078,0.07815222482509403,0.03199465885211196,0.0010941311475513164,0.0,0.0,0.0,0.0,0.0,0.0
5.53,5.2582214297355785,5.26905335062064,94.7294969979529,0.002839412299734351,0.0,0.0,0.0,1.0,1.0,0.43278965142648146,0.4313400000000032,0.012285424962970632,3.852651419091208e-06,7.783134179982239e-07,0.0028401906131523525,0.0,99.99855034857353,99.98771842768848,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.4055090883685037e-06,0.000526905335062064,2.839412299734351e-07,0.0022768098790755054,0.078,0.07815183502331113,0.03200025587526479,0.0010941256903263558,0.0,0.0,0.0,0.0,0.0,0.0
5.54,5.25867110181948,5.269524261307339,94.72902457086477,0.002844678746499499,0.0,0.0,0.0,1.0,1.0,0.4335711678279116,0.4321200000000032,0.012308194035323763,3.866719544238559e-06,7.81155463482537e-07,0.002845459901962985,0.0,99.9985488321721,99.98769567268424,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.408115979517252e-06,0.0005269524261307339,2.8446787464994995e-07,0.0022770045870878345,0.078,0.07815144527096343,0.03200585267103095,0.001094120233793488,0.0,0.0,0.0,0.0,0.0,0.0
5.55,5.259120712063846,5.269995115972656,94.7285522036953,0.0028499456588806436,0.0,0.0,0.0,1.0,1.0,0.4343526803320655,0.4329000000000032,0.012330965054623133,3.8808137394498195e-06,7.840027756464281e-07,0.0028507296616562933,0.0,99.99854731966796,99.98767291575915,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.4107231011459185e-06,0.0005269995115972656,2.849945658880644e-07,0.0022771992683236456,0.078,0.07815105556804862,0.03201144923925461,0.0010941147779526808,0.0,0.0,0.0,0.0,0.0,0.0
5.5600000000000005,5.259570260471726,5.270465914618875,94.72807989644171,0.0028552130368212987,0.0,0.0,0.0,1.0,1.0,0.4351341889394374,0.4336800000000033,0.012353738020600986,3.894934007029651e-06,7.868553549554849e-07,0.0028559998921762575,0.0,99.99854581106058,99.98765015691345,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.413330453226543e-06,0.0005270465914618875,2.8552130368212987e-07,0.0022773939227842574,0.078,0.07815066591456442,0.032017045579780044,0.0010941093228039017,0.0,0.0,0.0,0.0,0.0,0.0
5.57,5.260019747046168,5.270936657248279,94.72760764910123,0.0028604808802649806,0.0,0.0,0.0,1.0,1.0,0.4359156936505216,0.4344600000000033,0.012376512932989572,3.9090803492824314e-06,7.897132018752384e-07,0.002861270593466859,0.0,99.99854430634952,99.9876273961474,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.4159380357311653e-06,0.0005270936657248279,2.8604808802649805e-07,0.0022775885504709905,0.078,0.07815027631050851,0.032022641692451566,0.0010941038683471192,0.0,0.0,0.0,0.0,0.0,0.0
5.58,5.2604691717902226,5.271407343863155,94.72713546167107,0.002865749189155208,0.0,0.0,0.0,1.0,1.0,0.4366971944658123,0.4352400000000033,0.012399289791521162,3.923252768512261e-06,7.925763168711635e-07,0.002866541765472082,0.0,99.99854280553423,99.98760463346129,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.4185458486318278e-06,0.0005271407343863155,2.865749189155208e-07,0.0022777831513851664,0.078,0.07814988675587863,0.03202823757711352,0.0010940984145823007,0.0,0.0,0.0,0.0,0.0,0.0
5.59,5.260918534706942,5.271877974465791,94.72666333414844,0.0028710179634355024,0.0,0.0,0.0,1.0,1.0,0.43747869138580386,0.4360200000000033,0.012422068595928037,3.937451267022961e-06,7.954447004086787e-07,0.0028718134081359144,0.0,99.99854130861424,99.98758186885539,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.4211538919005737e-06,0.0005271877974465791,2.8710179634355024e-07,0.002277977725528106,0.078,0.07814949725067247,0.03203383323361033,0.0010940929615094145,0.0,0.0,0.0,0.0,0.0,0.0
5.6000000000000005,5.26136783579938,5.272348549058476,94.72619126653056,0.002876287203049388,0.0,0.0,0.0,1.0,1.0,0.4382601844109905,0.43680000000000335,0.012444849345942493,3.951675847118074e-06,7.983183529531459e-07,0.002877085521402344,0.0,99.99853981558904,99.98755910232994,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.423762165509447e-06,0.0005272348549058476,2.876287203049388e-07,0.0022781722729011316,0.078,0.07814910779488772,0.03203942866178646,0.0010940875091284279,0.0,0.0,0.0,0.0,0.0,0.0
5.61,5.26181707507059,5.272819067643502,94.72571925881466,0.0028815569079403895,0.0,0.0,0.0,1.0,1.0,0.43904167354186635,0.43758000000000336,0.012467632041296832,3.965926511100858e-06,8.0119727496987e-07,0.0028823581052153623,0.0,99.99853832645816,99.98753633388526,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.4263706694304929e-06,0.0005272819067643502,2.8815569079403896e-07,0.0022783667935055655,0.078,0.0781487183885221,0.032045023861486444,0.0010940820574393093,0.0,0.0,0.0,0.0,0.0,0.0
5.62,5.262266252523632,5.27328953022316,94.72524731099794,0.0028868270780520356,0.0,0.0,0.0,1.0,1.0,0.43982315877892564,0.43836000000000336,0.012490416681723378,3.980203261274297e-06,8.040814669241001e-07,0.0028876311595189626,0.0,99.9985368412211,99.98751356352157,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.4289794036357577e-06,0.000527328953022316,2.886827078052036e-07,0.0022785612873427326,0.078,0.0781483290315733,0.032050618832554854,0.0010940766064420262,0.0,0.0,0.0,0.0,0.0,0.0
5.63,5.262715368161561,5.2737599367997445,94.72477542307762,0.0028920977133278566,0.0,0.0,0.0,1.0,1.0,0.4406046401226625,0.43914000000000336,0.012513203266954466,3.994506099941093e-06,8.069709292810287e-07,0.002892904684257141,0.0,99.99853535987737,99.98749079123918,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.431588368097289e-06,0.0005273759936799745,2.892097713327857e-07,0.0022787557544139557,0.078,0.07814793972403904,0.032056213574836324,0.0010940711561365465,0.0,0.0,0.0,0.0,0.0,0.0
5.64,5.263164421987438,5.274230287375551,94.7243035950509,0.002897368813711386,0.0,0.0,0.0,1.0,1.0,0.44138611757357105,0.43992000000000336,0.012535991796722441,4.00883502940367e-06,8.098656625057916e-07,0.002898178679373895,0.0,99.99853388242644,99.98746801703834,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.434197562787136e-06,0.0005274230287375552,2.897368813711386e-07,0.0022789501947205605,0.078,0.078147550465917,0.032061808088175534,0.0010940657065228378,0.0,0.0,0.0,0.0,0.0,0.0
5.65,5.263613414004324,5.274700581952877,94.723831826915,0.0029026403791461595,0.0,0.0,0.0,1.0,1.0,0.44216759113214554,0.4407000000000034,0.012558782270759667,4.023190051964171e-06,8.127656670634687e-07,0.0029034531448132264,0.0,99.99853240886787,99.98744524091933,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.436806987677349e-06,0.0005274700581952877,2.9026403791461595e-07,0.0022791446082638723,0.078,0.07814716125720488,0.03206740237241723,0.0010940602576008682,0.0,0.0,0.0,0.0,0.0,0.0
5.66,5.264062344215281,5.275170820534021,94.72336011866713,0.0029079124095757135,0.0,0.0,0.0,1.0,1.0,0.44294906079887986,0.4414800000000034,0.012581574688798513,4.0375711699244586e-06,8.156709434190823e-07,0.002908728080519136,0.0,99.99853093920115,99.9874224628824,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.439416642739978e-06,0.0005275170820534022,2.9079124095757135e-07,0.002279338995045217,0.078,0.07814677209790039,0.03207299642740621,0.0010940548093706054,0.0,0.0,0.0,0.0,0.0,0.0
5.67,5.264511212623375,5.275641003121284,94.72288847030448,0.0029131849049435885,0.0,0.0,0.0,1.0,1.0,0.4437305265742682,0.44226000000000343,0.012604369050571367,4.051978385586118e-06,8.185814920375993e-07,0.0029140034864356293,0.0,99.99852947342576,99.98739968292786,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.4420265279470763e-06,0.0005275641003121284,2.9131849049435883e-07,0.0022795333550659214,0.078,0.0781463829880012,0.03207859025298731,0.0010940493618320168,0.0,0.0,0.0,0.0,0.0,0.0
5.68,5.26496001923167,5.276111129716966,94.72241688182426,0.002918457865193327,0.0,0.0,0.0,1.0,1.0,0.4445119884588046,0.44304000000000343,0.012627165355810632,4.066411701250455e-06,8.2149731338393e-07,0.002919279362506714,0.0,99.99852801154123,99.98737690105592,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,1.4446366432706969e-06,0.0005276111129716967,2.918457865193327e-07,0.002279727688327313,0.078,0.07814599392750501,0.032084183849005445,0.0010940439149850702,0.0,0.0,0.0,0.0,0.0,0.0
