Time,mRNA,Hsp70,HSF,S,Hsp70_HSF,Hsp70_S,HSF_3,HSE,HSF_3_HSE,k_1,l_1,k_2,l_2,k_3,l_3,k_4,k_6,l_6,k_10,l_10,k_8,k_7,l_7,Temperature,V_den,F_T,F_T_Scale,compartment,Hsp70_Substrate_Association,Hsp70_Substrate_Dissociation,Hsp70_S_Association,Hsp70_S_Dissociation,Trimer_Formation,Trimer_Dissociation,Hsp70_Synthesis,Hsp70_S_Substrate_Refolding,Hsp70_Degradation,Hsp70_S_Formation,Hsp70_S_Substrate_Dissociation,HSF_HSE_Association,HSF_HSE_Dissociation,mRNA_Transcription,Protein_Denaturation
465.0,3.8129384549811625,9.156362744098985,0.1846498044878998,0.2219434482988529,68.74752251543757,63.10168953503165,0.19519625922266684,16.505960399197818,3.4940696008021517,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7101026480176302,0.3437376125771878,0.8535217829461998,0.3155084476751583,0.00014480194401549542,0.010276904595470008,0.1334528459243407,0.8834236534904432,0.1190327156732868,0.3509354308088226,0.004194617268779909,0.11276656036803119,0.12229243602807532,0.12229243602807532,0.8850178724594877
466.0,3.8018066296497803,9.139554211390807,0.18514603058960558,0.22220761075300785,68.77734483431051,63.10301041542606,0.1945918501310075,16.515462171764376,3.4845678282355914,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7107039171109587,0.3438867241715526,0.8529689719575116,0.3155150520771303,0.00014597250217251347,0.010226275889361276,0.1330632320377423,0.8834421458159649,0.11881420474808049,0.35150553780006094,0.004205977882801443,0.1124821018920304,0.12195987398824572,0.12195987398824572,0.8850178724594877
467.0,3.79073169608035,9.122751298830426,0.18564407473478864,0.22247243781722495,68.80701039597918,63.10431226166708,0.1939911245455681,16.524915981450214,3.4751140185497524,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7113055840409256,0.34403505197989587,0.8524155028414453,0.3155215613083354,0.00014715367506713017,0.010175963504605524,0.13267560936281225,0.8834603716633391,0.11859576688479553,0.35207625685929844,0.004217378998173251,0.11219904619918951,0.12162899064924135,0.12162899064924135,0.8850178724594877
468.0,3.7797133410434607,9.10595470813579,0.18614392846063246,0.22273791909378976,68.83652012229648,63.10559534395334,0.19339405422008213,16.534322104472448,3.465707895527521,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.711907636337935,0.34418260061148237,0.8518613892820348,0.3155279767197667,0.00014834552901270057,0.010125965616667246,0.13228996693652115,0.8834783348153468,0.11837741120576527,0.35264757474305636,0.00422882043306137,0.11191738549476266,0.12129977634346326,0.12129977634346326,0.8850178724594877
469.0,3.7687512523462376,9.089165128951139,0.18664558332221712,0.22300404426585568,68.86587492924261,63.10685992773771,0.19280061124743483,16.543680815435707,3.4563491845642598,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7125100615101169,0.34432937464621305,0.8513066447576425,0.31553429963868856,0.00014954813055757284,0.010076280407396235,0.13190629383211833,0.883496038988328,0.1181591466763648,0.3532194782859371,0.004240302005824579,0.1116371120724463,0.1209722214597491,0.1209722214597491,0.8850178724594877
470.0,3.7578451225939546,9.072383263912888,0.18714903040522146,0.22327080306012384,68.89507572936611,63.10810628718345,0.1922107665410952,16.552992386464872,3.4470376135351004,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7131128471484592,0.3444753786468306,0.8507512847412844,0.31554053143591726,0.00015076154530512832,0.010026906013689971,0.13152457929078842,0.8835134880205684,0.11794098243086754,0.35379195435462324,0.004251823524848176,0.11135821743029642,0.12064631647372853,0.12064631647372853,0.8850178724594877
471.0,3.7469946639336733,9.05560992689515,0.18765425841596403,0.22353818510056736,68.92412344135178,63.10933475790496,0.19162448388310227,16.562257083805683,3.4377729161942874,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7137159814410157,0.3446206172067589,0.8501953353754658,0.31554667378952483,0.00015198583323886285,0.009977840326305887,0.13114481323767857,0.8835306866106695,0.11772292904963694,0.3543649896657267,0.004263384748723012,0.11108068879682316,0.12032205206680006,0.12032205206680006,0.8850178724594877
472.0,3.7361995533237797,9.038845678308455,0.18816126077144202,0.22380618045142747,68.95301895450311,63.110545541186504,0.19104174201878243,16.571475180443635,3.4285548195563353,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7143194514745879,0.34476509477251555,0.8496388013198851,0.3155527277059325,0.0001532210658824883,0.009929081739282194,0.1307669843663323,0.883547637576611,0.11750499381800991,0.3549385714644511,0.004274985534121138,0.11080452202025391,0.11999941868447175,0.11999941868447175,0.8850178724594877
473.0,3.725459484832058,9.02209117359257,0.1886700288243956,0.22407477909835,68.9817631626814,63.11173889106236,0.19046251354399035,16.580646944045924,3.419383055954049,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7149232447467747,0.34490881581340704,0.8490816964257298,0.3155586944553118,0.0001544673099653833,0.00988062843348657,0.13039108196912205,0.8835643444748731,0.1172871852567034,0.35551268687732823,0.0042866256944644075,0.11052970926019642,0.11967840695839171,0.11967840695839171,0.8850178724594877
474.0,3.7147741537087304,9.005347057085832,0.18918055392655975,0.2243439711064007,69.01035695396982,63.112915057343095,0.1898867713348284,16.58977264063362,3.4102573593663528,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7155273487153732,0.3450517847698491,0.8485240343907492,0.3155645752867155,0.0001557246323782661,0.009832478595162855,0.13001709537980558,0.8835808108028034,0.1170695117421158,0.3560873231100475,0.0042983050429685095,0.1102562427368076,0.11935900757782236,0.11935900757782236,0.8850178724594877
475.0,3.7041432563864634,8.98861396202516,0.1896928274286641,0.22461374662006578,69.03880121067344,63.114074285615516,0.18931448854764665,16.59885253458168,3.4011774654182902,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7161317507909543,0.3451940060533672,0.8479658287514001,0.3155703714280776,0.00015699310016934465,0.009784630416094918,0.12964501397352624,0.8835970399986173,0.11685198150632709,0.3566624674480078,0.004310023392641215,0.10998411473217488,0.11904121128964017,0.11904121128964017,0.8850178724594877
476.0,3.693566490480364,8.971892510546043,0.1902068406804331,0.22488409586325145,69.06709680931928,63.1152168172427,0.18874563861904292,16.60788688861895,3.3921431113810225,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7167364383292688,0.3453354840465964,0.8474070928748981,0.3155760840862135,0.00015827278054043363,0.009737082093765422,0.12927482716681274,0.8836130354413978,0.11663460263709856,0.3572381072568588,0.004321780556280578,0.10971331759168249,0.1187250088983358,0.1187250088983358,0.8850178724594877
477.0,3.6830435547879823,8.955183313682545,0.1907225850305858,0.2251550091392841,69.09524462065626,63.11634288936402,0.18818019526586277,16.61687596382814,3.383154036171832,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.717341398623487,0.3454762231032813,0.8468478399511864,0.3155817144468201,0.0001595637408430355,0.00968983183150967,0.12890652441757938,0.8836288004510963,0.11641738307787308,0.35781422998303336,0.0043335763464730824,0.10944384372536305,0.11841039126601413,0.11841039126601413,0.8850178724594877
478.0,3.6725741492893094,8.938486971367304,0.19124005182683615,0.22542647683091044,69.12324550965513,63.11745273489511,0.18761813248519948,16.625820019645854,3.374209980354117,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7179466188962688,0.3456162275482757,0.846288082984817,0.31558726367447554,0.00016086604857438772,0.009642877838664517,0.12854009522512583,0.8836443382885316,0.11620033062777495,0.35839082315427095,0.00434541057559172,0.10917568560923493,0.1180973493123941,0.1180973493123941,0.8850178724594877
479.0,3.6621579867272245,8.921804171438625,0.19175923272510811,0.2256984880925511,69.15110034979725,63.118546633591826,0.18705942687214902,16.634719321046262,3.365310678953707,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7185520954242706,0.3457555017489862,0.8457278392716356,0.31559273316795916,0.00016217977215802833,0.009596218556105431,0.12817552953545286,0.8836596528702856,0.11598345422870211,0.358967872374367,0.0043572830663453485,0.10890883718308922,0.11778587376337976,0.11778587376337976,0.8850178724594877
480.0,3.6517947721138557,8.905135514430004,0.19228011914232476,0.22597103316458791,69.1788099977882,63.11962482168358,0.18650405351813445,16.643574125828305,3.356455874171664,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7191578174311224,0.345894049988941,0.845167122519893,0.3155981241084179,0.000163504979565155,0.009549852255774587,0.12781281702398498,0.8836747475035701,0.11576676168759005,0.3595453648708293,0.004369193633135577,0.10864329138237822,0.11747595559600825,0.11747595559600825,0.8850178724594877
481.0,3.641484204342244,8.888481527349025,0.19280270229944188,0.22624410319136334,69.20637529554652,63.120687498980004,0.18595198633347043,16.65238468561545,3.3476453143845206,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7197637682808563,0.3460318764777326,0.8446059433929934,0.31560343749490005,0.00016484173840467753,0.009503777074118733,0.12745194715197855,0.8836896249857201,0.11555025985553732,0.36012328921891446,0.0043811420834887005,0.10837904033177398,0.11716758600345824,0.11716758600345824,0.8850178724594877
482.0,3.6312259897347343,8.87184277950943,0.19332697358321074,0.22651768869120023,69.23379708692029,63.12173488861248,0.18540320075899017,16.661151254260147,3.3388787457398195,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7203699361608198,0.34616898543460145,0.8440443147553995,0.3156086744430624,0.00016619011683851839,0.00945799127572161,0.1270929096407157,0.8837042884405747,0.11533395613362259,0.3607016329952289,0.004393128230401398,0.10811607698043234,0.11686075610089369,0.11686075610089369,0.8850178724594877
483.0,3.621019835904072,8.855219830046549,0.19385292438226,0.22679178024964985,69.26107621011278,63.12276720996475,0.18485767253738214,16.669874084035722,3.330155915964249,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7209763092429672,0.3463053810505639,0.8434822492984686,0.31561383604982374,0.000167550183164071,0.009412493133638346,0.12673569425664255,0.8837187409395065,0.11511785779060513,0.36128038384105743,0.004405151886750828,0.10785439436331241,0.11655545705874872,0.11655545705874872,0.8850178724594877
484.0,3.6108654517534076,8.838613227917289,0.19438054608709573,0.22706636851949208,69.28821349768234,63.12378467867285,0.18431537771319023,16.678553425636323,3.321476574363646,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.72158287567598,0.3464410674884117,0.8429197595328404,0.3156189233933642,0.00016892200581027878,0.009367280929495155,0.12638029081136928,0.8837329855014199,0.11490197196292476,0.3618595294628056,0.004417212865292884,0.10759398560245237,0.11625168010272763,0.11625168010272763,0.8850178724594877
485.0,3.600762547476291,8.822023511900143,0.19490983009010152,0.22734144422073524,69.3152097765424,63.12478750662517,0.18377629263281378,16.687189528176976,3.3128404718229953,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7221896235772417,0.34657604888271204,0.8423568577807578,0.31562393753312584,0.0001703056533336827,0.009322352953585014,0.1260266891616702,0.8837470250927524,0.11468630565470186,0.36243905763243467,0.0044293109786604275,0.10733484390823173,0.11594941651380485,0.11594941651380485,0.8850178724594877
486.0,3.5907108345566763,8.805451210595193,0.19544076778553826,0.22761699814061614,69.34206586796158,63.12577590196238,0.18324039394450733,16.695782639193542,3.3042473608064293,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7227965410246651,0.3467103293398079,0.8417935561683195,0.3156288795098119,0.0001717011944144372,0.009277707504959463,0.12567487920948367,0.8837608626274733,0.1144708657377375,0.36301895618788876,0.004441446039361448,0.10707696258061919,0.11564865762822504,0.11564865762822504,0.8850178724594877
487.0,3.580710026349352,8.788896849480103,0.19597335047981618,0.22789302113485627,69.36878258867063,63.126750072320256,0.1827076578874511,16.70433300427093,3.295696995729044,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7234036162979289,0.34684391294335315,0.8412298672976691,0.3156337503616013,0.00017310869761451858,0.009233342863001719,0.12532485092222734,0.8837745010124836,0.11425565904324134,0.36359921304132076,0.004453617857966849,0.1068203345923837,0.11534939485051655,0.11534939485051655,0.8850178724594877
488.0,3.57075985048927,8.772361101763874,0.196507567473151,0.2281695041545154,69.39536077453103,63.12771029415811,0.18217804509245075,16.71284085909384,3.2871891409061313,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.724010843263558,0.34697680387265517,0.840665818798605,0.31563855147079056,0.00017452822625585693,0.0091892566790953,0.12497659476712446,0.8837879441182136,0.11404069432293036,0.3641798163466144,0.00446582620441973,0.10656494364778331,0.1150516199317146,0.1150516199317146,0.8850178724594877
489.0,3.5608600142864266,8.755844367710461,0.19704341140912865,0.22844643817110613,69.42180121453201,63.12865671942689,0.18165154296727481,16.721306451614318,3.278723548385654,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7246182064720511,0.34710900607266004,0.8401014127732781,0.31564328359713445,0.0001759598526015801,0.009145447676411586,0.12463010050002495,0.8838011940719765,0.11382597678023598,0.36476075403429536,0.004478070915961808,0.10631078910775359,0.1147553241934979,0.1147553241934979,0.8850178724594877
490.0,3.551010235467949,8.739347148354295,0.1975808735223219,0.2287238142431199,69.44810470942548,63.129589547319036,0.18112812804286801,16.7297300223588,3.27029997764117,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7252256943063948,0.3472405235471274,0.8395366617818575,0.31564794773659516,0.00017740364529346712,0.009101914138464593,0.12428535824137822,0.8838142536624665,0.11361151292860583,0.3653420142251936,0.004490351801231377,0.10605786385643465,0.11446049921744096,0.11446049921744096,0.8850178724594877
491.0,3.541210233126574,8.722869935465617,0.1981199450375554,0.2290016234964394,69.47427205446195,63.13050897369951,0.18060777705991743,16.738111810226414,3.2619181897735587,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7258332951173608,0.34737136027230975,0.8389715782433613,0.3156525448684976,0.00017885967303472562,0.009058654354606576,0.1239423581594301,0.8838271256317932,0.11339730916105302,0.3659235851092172,0.004502668668502408,0.10580616081788702,0.11416713664207456,0.11416713664207456,0.8850178724594877
492.0,3.5314597277206436,8.706413211550473,0.19866061716990524,0.22927985712433852,69.5003040393904,63.13141519110573,0.18009046696885272,16.746452052488948,3.2535779475110247,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7264409972159901,0.347501520196952,0.8384061744280931,0.31565707595552867,0.000180328004584821,0.009015666620128501,0.12360109047022254,0.8838398126754803,0.11318337175015614,0.3665054549457389,0.004515021325682855,0.1055556729571483,0.11387522816288588,0.11387522816288588,0.8850178724594877
493.0,3.521758441074108,8.68997744985072,0.19920288112469925,0.2295585063874824,69.52620144845841,63.1323083887476,0.1795761749298458,16.754750984790878,3.2452790152090936,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7270487888659506,0.34763100724229207,0.8378404624500264,0.315661541943738,0.00018180870875426152,0.008972949236357147,0.1232615454375938,0.8838523174424665,0.11296970684805935,0.3670876120639765,0.004527409580312955,0.10530639328127846,0.11358476553231829,0.11358476553231829,0.8850178724594877
