Time,srci,srco,srca,srcc,Cbp_P_CSK,CSK_cytoplasm,PTP,PTP_pY789,Cbp,Cbp_P,k1,k2,k3,k4,kPTP,kCbp,p1,p2,p3,src_background,PTP_background,kCSKon,kCSKoff,rho_srca,rho_srco,rho_srcc,Kser,acsk0,ptp_activity,src_activity,default,v1,v2,v3,v4,CSK_translocation,PTP_phosphorylation,Cbp_phosphorylation
0.49,0.9967339912936071,0.0032659552439882884,5.346245578108918e-08,5.045829641788787e-15,1.179263697034356e-06,0.9999988207363036,0.9835579048390596,0.016442095160940647,0.9999509946023072,4.782613418160851e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.016442095160940647,0.00010005346246082693,1.0,0.013110712256572486,3.240970076140686e-07,6.297996204803406e-14,2.5229148208943937e-15,4.7708151412281304e-06,0.03205662076913586,0.0001000485593011085
0.5,0.9966016155614613,0.0033983276698803353,5.676870770121987e-08,5.687023508430358e-15,1.2274456894085044e-06,0.9999987725543112,0.9832376351059429,0.01676236489405737,0.9999499941009379,4.877845355636097e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.01676236489405737,0.00010005676871338825,1.0,0.013364315775975992,3.371872502924633e-07,6.960424319058618e-14,2.843511754215179e-15,4.86556491145176e-06,0.03199734207524549,0.00010005176528471149
0.51,0.9964667066480225,0.003533233144915653,6.020710886322562e-08,6.39498799971403e-15,1.276574676928058e-06,0.9999987234253238,0.9829179576095025,0.01708204239049778,0.9999489935668706,4.972985863301686e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.01708204239049778,0.00010006020711525823,1.0,0.013617344708509027,3.5052568482359413e-07,7.677147898096639e-14,3.197493999857015e-15,4.960213768144587e-06,0.03193817313217365,0.00010005510340099509
0.52,0.9963292703073697,0.003670665912538045,6.378013662375379e-08,7.174778020566396e-15,1.3266496514564173e-06,0.9999986733503492,0.9825988712536469,0.017401128746353363,0.9999479929987658,5.0680351759236074e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.017401128746353363,0.00010006378014379853,1.0,0.01386979825541542,3.6411170002235486e-07,8.451401663289573e-14,3.587389010283198e-15,5.054761955901947e-06,0.031879113739347306,0.00010005857612666109
0.53,0.9961893123032752,0.003810620206504211,6.74902617583758e-08,8.031629143438097e-15,1.3776696070674765e-06,0.9999986223303936,0.9822803749443968,0.01771962505560343,0.9999469923952577,5.1629935306838174e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.01771962505560343,0.00010006749026979002,1.0,0.014121675628955131,3.779446873483066e-07,9.286542843193683e-14,4.015814571719049e-15,5.1492097217138774e-06,0.03182016369657534,0.00010006218593181825
0.54,0.9960468384092055,0.003953090250883746,7.133994846158718e-08,8.970957608303821e-15,1.4296335400456235e-06,0.9999985703664607,0.9819624675898851,0.018037532410115093,0.9999459917549544,5.257861167180228e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.018037532410115093,0.00010007133995743255,1.0,0.014372976052368562,3.920240409555204e-07,1.0186053191492357e-13,4.4854788041519105e-15,5.243557314965103e-06,0.03176132280404834,0.00010006593527998208
0.55,0.9959018544083205,0.004098070260059145,7.533165434680748e-08,9.998360322662317e-15,1.4825404488857394e-06,0.9999985174595518,0.981645148100357,0.018354851899643268,0.9999449910764371,5.352638327426715e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.018354851899643268,0.00010007533166434518,1.0,0.014623698759840927,4.0634915774186787e-07,1.1153540991225194e-13,4.999180161331159e-15,5.337804987435034e-06,0.03170259086233884,0.00010006982662807512
0.56,0.9957543660934737,0.004245554438725796,7.946783044638035e-08,1.1119614861536377e-14,1.536389334293199e-06,0.9999984636106664,0.9813284153881696,0.018671584611830685,0.9999439903582612,5.447325255853115e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.018671584611830685,0.000100079467841566,1.0,0.014873842996466739,4.2091943739775705e-07,1.2192743045344862e-13,5.559807430768188e-15,5.4319529932977625e-06,0.03164396767240119,0.00010007386242642678
0.5700000000000001,0.9956043792672123,0.004395536981891986,8.375092121157353e-08,1.2340679467472853e-14,1.591179199183871e-06,0.9999984088208015,0.9810122683677924,0.018987731632207874,0.9999429895989556,5.541922199305223e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.018987731632207874,0.00010008375093355225,1.0,0.015123408018214372,4.3573428245431683e-07,1.3307526653643307e-13,6.170339733736426e-15,5.5260015891220615e-06,0.03158545303557164,0.00010007804511877349
0.58,0.9954518997417777,0.004548012074878899,8.818336451257873e-08,1.3667693050542625e-14,1.6469090486841166e-06,0.999998353090952,0.9806967059558072,0.019303294044193172,0.9999419887970225,5.636429407044797e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.019303294044193172,0.00010008818337818028,1.0,0.015372393091890748,4.5079309833102846e-07,1.4501891576088741e-13,6.833846525271312e-15,5.619951033871367e-06,0.03152704675356836,0.00010008237714225867
0.59,0.9952969330902501,0.004702974142100683,9.276766480590309e-08,1.5124031646553373e-14,1.7035779217078895e-06,0.999998296422079,0.9803817270546457,0.019618272945354495,0.9999409879511758,5.7308471035621695e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.019618272945354495,0.00010009276767992995,1.0,0.015620797504148092,4.6609531496970637e-07,1.5779957970703349e-13,7.562015823276687e-15,5.713801561400497e-06,0.031468748625553156,0.00010008686100063668
0.6,0.9951394852770268,0.004860417216775164,9.750620776331722e-08,1.6707095538398156e-14,1.7611848109555242e-06,0.9999982388151898,0.9800673305937904,0.019932669406209816,0.9999399870597386,5.825175557456035e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.019932669406209816,0.00010009750622447041,1.0,0.015868620538381242,4.816403322215093e-07,1.7146003847694403e-13,8.353547769199078e-15,5.807553450135771e-06,0.03141055845557571,0.00010009149907880906
0.61,0.9949795621364342,0.005020335462155456,1.0240141356852934e-07,1.842404509782157e-14,1.8197287290724995e-06,0.9999981802712716,0.9797535154957021,0.02024648450429802,0.9999389861211408,5.919415024471793e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.02024648450429802,0.00010010240143199258,1.0,0.016115861493862165,4.97427565077527e-07,1.860443764534237e-13,9.212022548910785e-15,5.901206965451493e-06,0.03135247604641742,0.0001000962937961981
0.62,0.994817169500634,0.00518272304366324,1.074556993109814e-07,2.0283034193727836e-14,1.8792086924196016e-06,0.9999981207913082,0.9794402806841794,0.02055971931582075,0.9999379851337977,6.013565761475182e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.02055971931582075,0.00010010745571959403,1.0,0.016362519680975653,5.134564326348883e-07,2.0159807340330624e-13,1.0141517096863918e-14,5.994762373805939e-06,0.03129450120110175,0.00010010124756912173
0.63,0.9946523132103939,0.005347574118119743,1.126714758186273e-07,2.2292471863448255e-14,1.939623719706036e-06,0.999998060376281,0.9791276250850617,0.020872374914938492,0.999936984096099,6.107628027629151e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.020872374914938492,0.0001001126714981111,1.0,0.016608594420788932,5.297263572081917e-07,2.181680295676829e-13,1.1146235931724127e-14,6.088219943931902e-06,0.031236633723021257,0.0001001063628076247
0.64,0.9944849991150887,0.005514882833745734,1.1805114765793287e-07,2.4461022312741157e-14,2.000972831989428e-06,0.9999979990271687,0.9788155476262296,0.02118445237377057,0.9999359830064092,6.201602084393857e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.02118445237377057,0.00010011805117211896,1.0,0.01685408504501557,5.462367643742992e-07,2.3580258455893767e-13,1.2230511156370579e-14,6.1815799468366815e-06,0.031178873415937763,0.00010011164191547874
0.65,0.9943152330726996,0.005684643330161529,1.2359711313387584e-07,2.6797604915791934e-14,2.0632550526758207e-06,0.9999979367449481,0.9785040472376051,0.021495952762395135,0.9999349818630674,6.295488195526665e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.021495952762395135,0.00010012359713993149,1.0,0.017098990895979455,5.629870830165977e-07,2.545515361300822e-13,1.3398802457895967e-14,6.274842655802083e-06,0.03112122008398232,0.00010011708729018245
0.66,0.994143020949815,0.00585684973838698,1.2931176428994581e-07,2.931139421521302e-14,2.126469407519677e-06,0.9999978735305932,0.978193122851151,0.02180687714884919,0.9999339806643874,6.389286627082153e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.02180687714884919,0.00010012931179360134,1.0,0.01734331132657894,5.799767453687251e-07,2.744661588167951e-13,1.465569710760651e-14,6.3680083463844135e-06,0.03106367353165523,0.00010012270132296139
0.67,0.9939683686216296,0.00603149618084149,1.351974869081444e-07,3.2011819922043896e-14,2.19061492462388e-06,0.9999978093850761,0.9778827734008716,0.022117226599128556,0.9999329794086579,6.482997647412103e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.022117226599128556,0.00010013519751891996,1.0,0.01758704570025103,5.972051870577667e-07,2.955992224525697e-13,1.6005909961021948e-14,6.4610772964144664e-06,0.03100623356382607,0.00010012848639876809
0.68,0.9937912817177378,0.006208577025479721,1.4125673159417133e-07,3.493091010418497e-14,2.255690677442771e-06,0.9999977443093232,0.9775729978109918,0.022427002189008397,0.999931978094325,6.576621504390358e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.022427002189008397,0.00010014125676652508,1.0,0.017830193395771618,6.146718694836046e-07,3.180047761051115e-13,1.7465455052092485e-14,6.554049762792117e-06,0.030948899983615264,0.00010013444496740313
0.6900000000000001,0.9936117662374185,0.006388086270679649,1.4749184172232134e-07,3.806921157016836e-14,2.3216956806972777e-06,0.99999767830432,0.9772637950245674,0.022736204975432796,0.9999309767195499,6.670158480537959e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.022736204975432796,0.00010014749187979154,1.0,0.01807275379534831,6.323762258341819e-07,3.4173873234679004e-13,1.903460578508418e-14,6.646926037652858e-06,0.030891672597521576,0.00010014057937137314
0.7000000000000001,0.9934298280933623,0.0065700180013869725,1.5390518102522302e-07,4.143589332433835e-14,2.3886289675604313e-06,0.999997611371033,0.976955163982269,0.023044836017731187,0.9999299752825367,6.763608852144372e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.023044836017731187,0.00010015390522246112,1.0,0.01831472629349222,6.503177011695131e-07,3.6685846696095373e-13,2.0717946662169175e-14,6.739706406716742e-06,0.030834551211619814,0.00010014689197354507
0.71,0.9932454731741052,0.006754366326699044,1.60499116135225e-07,4.504325905081659e-14,2.456489579095761e-06,0.9999975435104216,0.9766471036252851,0.023352896374715215,0.9999289737814878,6.856972894861085e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.023352896374715215,0.00010016049916117849,1.0,0.018556110295721392,6.684957469928706e-07,3.9342289379146597e-13,2.2521629525408296e-14,6.832391154987672e-06,0.03077753563208113,0.00010015338513967878
0.72,0.9930587073754713,0.006941125348431063,1.6727600779193292e-07,4.8903983504399185e-14,2.52527655893829e-06,0.9999974747234417,0.9763396128967835,0.023660387103216694,0.9999279722145814,6.950250886518659e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.023660387103216694,0.00010016727605669593,1.0,0.01879690521791778,6.869098185308273e-07,4.2149251160526416e-13,2.4451991752199592e-14,6.924980569623638e-06,0.030720625665435042,0.00010016006122963015
0.73,0.9928695366005726,0.007130289161116058,1.7423821084220864e-07,5.3031112510556424e-14,2.59498895329453e-06,0.9999974050110474,0.9760326907419127,0.023967309258087585,0.9999269705799713,7.043443107126715e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.023967309258087585,0.00010017423826387332,1.0,0.01903711048629042,7.055593747738429e-07,4.511294219182619e-13,2.6515556255278212e-14,7.0174749399367185e-06,0.030663821118569523,0.00010016692259735109
0.74,0.9926779667598096,0.007321851852004899,1.8138807424017083e-07,5.743806296543297e-14,2.665625810942486e-06,0.9999973343741897,0.9757263361078002,0.0242736638922,0.9999259688757867,7.136549838873946e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.0242736638922,0.00010018138813167824,1.0,0.019276725537338803,7.244438785163414e-07,4.823973467037177e-13,2.8719031482716484e-14,7.109874557393074e-06,0.03060712179873093,0.0001001739715908896
0.75,0.9924840037708703,0.007515807501066294,1.8872794104719481e-07,6.213862283584779e-14,2.737186183231654e-06,0.9999972628138174,0.975420547943554,0.024579452056446204,0.9999249671001329,7.229571366128106e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.024579452056446204,0.00010018872800318582,1.0,0.019515749817816258,7.435627963962749e-07,5.153616459834619e-13,3.1069311417923896e-14,7.20217971561294e-06,0.0305505275135241,0.00010018121055238974
0.76,0.992287653558731,0.007712150180986787,1.9626014843191252e-07,6.71469511592942e-14,2.809669124083022e-06,0.9999971903308765,0.9751153252002616,0.02488467479973862,0.9999239652510904,7.322507975436016e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.02488467479973862,0.00010019626021557886,1.0,0.019754182784693534,7.629155989341801e-07,5.500893353023812e-13,3.35734755796471e-14,7.294390710370621e-06,0.03049403807091233,0.00010018864181809169
0.77,0.9920889218594373,0.007910874153329632,2.03987087503152e-07,7.249906029744618e-14,2.883073728548085e-06,0.9999971169262721,0.9748106668242772,0.02518933317572299,0.9999229633268247,7.415359940694497e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.02518933317572299,0.00010020398716000221,1.0,0.0199920239064955,7.825017777094782e-07,5.866488505555695e-13,3.624953014872309e-14,7.386507824379589e-06,0.030437653278033147,0.00010019626777819251
0.78,0.9918878146667669,0.008111973422008345,2.1191106710916386e-07,7.820391478620391e-14,2.9573990450349897e-06,0.9999970426009556,0.9745065717725033,0.025493428227496846,0.9999219613253376,7.50812755690653e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.025493428227496846,0.00010021191114531308,1.0,0.020229272660006282,8.023208064239833e-07,6.251106387900178e-13,3.9101957393101954e-14,7.478531361926918e-06,0.030381372943894085,0.00010020409074058192
0.79,0.9916843379537715,0.008315442011659676,2.2003439874774302e-07,8.427391723152984e-14,3.0326441300284067e-06,0.9999969673558706,0.9742030390028639,0.025796960997136322,0.9999209592446221,7.600811119137033e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.025796960997136322,0.00010022003448302168,1.0,0.020465928532355116,8.223721652127126e-07,6.655468190019546e-13,4.213695861576492e-14,7.5704616272815305e-06,0.03032519687769212,0.00010021211301579214
0.8,0.9914784976564549,0.008521273983960728,2.2835940154332035e-07,9.072669527074718e-14,3.1088080512969883e-06,0.9999968911919493,0.9739000674737457,0.026099932526254546,0.9999199570826715,7.69341092127933e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.026099932526254546,0.00010022835949227002,1.0,0.020701991021047396,8.426553421193777e-07,7.08031177607319e-13,4.536334763537359e-14,7.662298923428552e-06,0.030269124888715228,0.0001002203369219772
0.81,0.9912702997169698,0.008729463394445337,2.3688838907497108e-07,9.758037233693052e-14,3.185889879404751e-06,0.9999968141101212,0.9735976561454764,0.02640234385452379,0.9999189548374553,7.785927259319716e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.02640234385452379,0.00010023688848665535,1.0,0.020937459633614354,8.631698293636086e-07,7.526392408673316e-13,4.879018616846526e-14,7.754043555418816e-06,0.03021315678660303,0.00010022876477173497
0.8200000000000001,0.9910597500836174,0.008940004292504059,2.456236693764146e-07,1.04853567658906e-13,3.2638886877110744e-06,0.9999967361113129,0.9732958039803248,0.026704196019675438,0.9999179525069195,7.878360431337452e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.026704196019675438,0.00010024562377423,1.0,0.021172333887575896,8.839151233775423e-07,7.99448291732464e-13,5.2426783829453e-14,7.845695830368856e-06,0.030157292381346908,0.00010023739887210702
0.8300000000000001,0.9908468547108481,0.009152890721384182,2.5456754493601436e-07,1.1256539626125123e-13,3.3428035523707033e-06,0.9999966571964483,0.9729945099425003,0.027005490057500022,0.9999169500889863,7.970710737504772e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.027005490057500022,0.00010025456765750141,1.0,0.02140661331040357,9.048907248419266e-07,8.48537386578756e-13,5.6282698130625617e-14,7.937256057460903e-06,0.03010153148328991,0.00010024624152457874
0.84,0.9906316195592608,0.009368116718189722,2.637223126967783e-07,1.2073546896429525e-13,3.422633552333743e-06,0.9999965773664483,0.9726937729981531,0.027306227001847188,0.9999159475815539,8.062978480086874e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.027306227001847188,0.00010026372243343225,1.0,0.02164029743948356,9.260961387217317e-07,8.999873718368737e-13,6.036773448214762e-14,8.028724547942866e-06,0.030045873903126893,0.00010025529502507931
0.85,0.9904140505956035,0.009585676313881424,2.7309026405635847e-07,1.293838923841188e-13,3.503377769345667e-06,0.9999964966222313,0.9723935921153745,0.027606407884625733,0.999914944982497,8.15516396344193e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.027606407884625733,0.00010027309039344026,1.0,0.021873385822079962,9.475308743012732e-07,9.53880900514299e-13,6.46919461920594e-14,8.120101615128343e-06,0.02999031945190444,0.00010026456166398176
0.86,0.9901941536057334,0.009805563720245106,2.826737560219994e-07,1.3855620295346082e-13,3.585035326436377e-06,0.9999964149646742,0.9720939662585852,0.027906033741414937,0.9999139422897537,8.247267481485128e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.027906033741414937,0.0001002826738945782,1.0,0.022105878015566387,9.69194461108747e-07,1.010302157935564e-12,6.927810147673041e-14,8.211387561475503e-06,0.029934867940051443,0.00010027404379728546
0.87,0.9899719345904185,0.010027772934240536,2.9247506063673395e-07,1.4827060305257843e-13,3.6676053064719674e-06,0.9999963323946942,0.9717948944004101,0.028205105599590146,0.9999129395011411,8.339289344216495e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.028205105599590146,0.00010029247520890733,1.0,0.02233777358668942,9.910864153760342e-07,1.0693374939888657e-12,7.413530152628922e-14,8.30258270592993e-06,0.029879519179430634,0.00010028374369598385
0.88,0.9897473995822728,0.010252297920997161,3.024964346224606e-07,1.585423652423235e-13,3.751086789825989e-06,0.9999962489132108,0.9714963755161853,0.02850362448381491,0.9999119366144407,8.431229865451312e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.02850362448381491,0.00010030249659316484,1.0,0.02256907211196103,1.0132062555618056e-06,1.1310751542468584e-12,7.927118262116175e-14,8.393687371278087e-06,0.029824272982389734,0.00010029366361573479
0.89,0.9895205545556215,0.010479132703913964,3.127401536694481e-07,1.6939584794609809e-13,3.835478872927299e-06,0.9999961645211277,0.9711984085812552,0.028801591418745075,0.9999109336274399,8.523089356779038e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.028801591418745075,0.0001003127403230653,1.0,0.022799773177716753,1.0355535100551903e-06,1.1956051561147447e-12,8.469792397304904e-14,8.484701877920612e-06,0.029769129161294355,0.00010030380583116316
0.9,0.9892914054901789,0.010708271301006298,3.2320848821170446e-07,1.808560066873297e-13,3.920780655156495e-06,0.9999960792193455,0.9709009925728818,0.029099007427118434,0.9999099305379032,8.614868131831172e-05,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.029099007427118434,0.00010032320866906772,1.0,0.023029876379971555,1.0581277118052589e-06,1.26301940393736e-12,9.042800334366485e-14,8.575626548271297e-06,0.029714087528857992,0.00010031417261162707
