APC,HC,HC3,HC36,HC5,HC53,HC536,HC56,LC,LC_APC,Va,Va3,Va36,Va36_APC,Va3_APC,Va5,Va53,Va536,Va536_APC,Va53_APC,Va56,Va56_APC,Va5_APC,VaA3,VaA36,VaA53,VaA536,VaLCA1,VaLCA1_APC,Va_APC,Time
3.546914217805096e-10,1.7173197757078262e-11,2.4059931228799498e-14,6.02298158393197e-18,7.201900738035686e-13,5.878371682503568e-14,4.3749329335933506e-17,3.0794805161191327e-16,1.7320250473611924e-11,6.563387257426116e-13,1.7162951866995037e-07,4.801005747279833e-10,1.3577023491509754e-13,4.5015396773742666e-14,1.4009733273635944e-10,1.6434749450921448e-08,1.58858157831835e-09,1.4535551982217656e-12,8.319339393997038e-13,6.933492560890786e-10,8.709263235753103e-12,3.748797756303119e-12,5.277200594366285e-09,6.192448918025906e-11,1.6124923846407114e-14,1.6791665311440453e-10,1.3582125063927855e-13,1.941223782959832e-10,3.587071017319468e-11,3.4935064270754644e-09,5.49
3.546914235259285e-10,1.720271490646535e-11,2.414256913647628e-14,6.0463548031133775e-18,7.230195195632236e-13,5.905727222595091e-14,4.399975916739478e-17,3.094479718589574e-16,1.7351405823030745e-11,6.578879385026062e-13,1.715930705579189e-07,4.80775990319378e-10,1.3599903782059065e-13,4.501413530569598e-14,1.4008220624681306e-10,1.6465854807588092e-08,1.5924269047804959e-09,1.4584572043990895e-12,8.328477379872341e-13,6.93638793821108e-10,8.732419491810695e-12,3.750683273326067e-12,5.277616519806063e-09,6.209823314731361e-11,1.617557619609048e-14,1.685561764843413e-10,1.3646198083739365e-13,1.9488495093714296e-10,3.592209625157422e-11,3.4927603553037278e-09,5.5
3.546914249254695e-10,1.7232225787315073e-11,2.4225323141360918e-14,6.069767343420567e-18,7.258543147316497e-13,5.933148912530633e-14,4.425103249440523e-17,3.109518762520559e-16,1.7382560832458623e-11,6.594373545875619e-13,1.7155663016642873e-07,4.81450873970655e-10,1.3622768792945251e-13,4.50128970217665e-14,1.400670980444907e-10,1.6496952035588215e-08,1.5962718069575473e-09,1.4633624892803285e-12,8.337593178335874e-13,6.939277142422885e-10,8.755580675158447e-12,3.752564817067607e-12,5.278032855290568e-09,6.227216197086833e-11,1.622629224954597e-14,1.6919685739689055e-10,1.371043398455448e-13,1.9564887986970436e-10,3.597347013017865e-11,3.4920144910220306e-09,5.51
3.546914259507725e-10,1.7261730400912543e-11,2.430819314546526e-14,6.093219176260546e-18,7.28694457931836e-13,5.960636747868912e-14,4.4503149886012165e-17,3.1245976579745155e-16,1.7413715503541704e-11,6.609869721185699e-13,1.7152019749855106e-07,4.821252266467341e-10,1.3645618554132464e-13,4.501168183335276e-14,1.4005200696772005e-10,1.6528041137287088e-08,1.600116279245466e-09,1.468271036313781e-12,8.346686880018555e-13,6.942160240789089e-10,8.778746749552592e-12,3.7544424265136925e-12,5.27844960678459e-09,6.244627551552751e-11,1.6277071967950283e-14,1.698386955487511e-10,1.3774832801191202e-13,1.964141643187411e-10,3.6024832145546655e-11,3.4912688223467013e-09,5.5200000000000005
3.5469142657247627e-10,1.7291228748541337e-11,2.4391179050654384e-14,6.11671027300601e-18,7.315399477882537e-13,5.988190724203013e-14,4.4756111908619936e-17,3.139716415022607e-16,1.744486983792693e-11,6.625367892160857e-13,1.7148377255748376e-07,4.827990493277123e-10,1.3668453095439983e-13,4.5010489666585126e-14,1.400369318299061e-10,1.6559122114924072e-08,1.603960316019322e-09,1.4731828290722354e-12,8.355758574125463e-13,6.945037300879425e-10,8.801917678739836e-12,3.756316140568326e-12,5.27886678057019e-09,6.262057364624177e-11,1.632791531236001e-14,1.7048169063638804e-10,1.383939456849588e-13,1.9718080351329423e-10,3.607618263036236e-11,3.4905233370761072e-09,5.53
3.5469142676020414e-10,1.7320720831483496e-11,2.447428075864221e-14,6.140240604993577e-18,7.343907829268612e-13,6.015810837162796e-14,4.5009919126013465e-17,3.1548750437461847e-16,1.7476023837262305e-11,6.6408680399965e-13,1.7144735534655342e-07,4.834723430092211e-10,1.369127244654711e-13,4.50093204624724e-14,1.4002187141889067e-10,1.6590194970611213e-08,1.6078039116319986e-09,1.4780978512530654e-12,8.364808348420289e-13,6.947908390587129e-10,8.82509342645078e-12,3.7581859980596426e-12,5.279284383251557e-09,6.27950562283146e-11,1.6378822243710486e-14,1.7112584235602357e-10,1.3904119321347766e-13,1.9794879668639967e-10,3.612752191342539e-11,3.489778022684801e-09,5.54
3.546914264825494e-10,1.7350206651019482e-11,2.4557498170987098e-14,6.163810143522012e-18,7.372469619751054e-13,6.043497082417286e-14,4.5264572099381634e-17,3.1700735542382305e-16,1.750717750319719e-11,6.656370145876093e-13,1.7141094586921797e-07,4.841451087027844e-10,1.3714076636998014e-13,4.500817417704832e-14,1.4000682449631219e-10,1.6621259706331805e-08,1.611647060412891e-09,1.4830160866783217e-12,8.373836289209777e-13,6.950773578145593e-10,8.848273956393343e-12,3.760052037746001e-12,5.279702421759884e-09,6.296972312740883e-11,1.6429792722814522e-14,1.7177115040362748e-10,1.3969007094663522e-13,1.9871814307511475e-10,3.617885031962091e-11,3.4890328663176683e-09,5.55
3.546914257070607e-10,1.7379686208428178e-11,2.4640831189087427e-14,6.187418859850454e-18,7.401084835619253e-13,6.071249455677079e-14,4.5520071387340737e-17,3.1853119566048025e-16,1.7538330837382574e-11,6.671874190968368e-13,1.713745441290687e-07,4.848173474361765e-10,1.3736865696206612e-13,4.5007050781518115e-14,1.399917897969654e-10,1.6652316323938973e-08,1.615489756666608e-09,1.4879375192948249e-12,8.382842481328168e-13,6.953632932145028e-10,8.871459232246174e-12,3.761914298322074e-12,5.2801209033582305e-09,6.314457420955311e-11,1.6480826710361226e-14,1.724176144749076e-10,1.4034057923401763e-13,1.9948884192054544e-10,3.623016816988975e-11,3.4882878547840742e-09,5.5600000000000005
3.5469142440022786e-10,1.7409159504986833e-11,2.472427971417719e-14,6.211066725196639e-18,7.429753463177537e-13,6.099067952696725e-14,4.577641754595781e-17,3.2005902609664805e-16,1.756948384147134e-11,6.687380156424529e-13,1.7133815012983288e-07,4.854890602537791e-10,1.3759639653461427e-13,4.5005950262405044e-14,1.39976766028161e-10,1.6683364825154237e-08,1.6193319946716733e-09,1.492862133174258e-12,8.391827008121646e-13,6.956486521549115e-10,8.894649217652066e-12,3.763772818424934e-12,5.280539835646393e-09,6.331960934114834e-11,1.6531924166914748e-14,1.7306523426530017e-10,1.409927184256756e-13,2.0026089246787299e-10,3.628147578119844e-11,3.4875429745520112e-09,5.57
3.5469142252746733e-10,1.743862654197108e-11,2.4807843647321614e-14,6.234753710735138e-18,7.458475488745218e-13,6.126952569277148e-14,4.603361112877424e-17,3.215908477459815e-16,1.760063651711857e-11,6.702888023375462e-13,1.7130176387537588e-07,4.861602482169401e-10,1.3782398537930472e-13,4.5004872621696935e-14,1.3996175186908536e-10,1.6714405211566113e-08,1.6231737686792262e-09,1.4977899125132617e-12,8.40078995143278e-13,6.959334415711666e-10,8.917843876211396e-12,3.765627636640145e-12,5.280959226565771e-09,6.349482838897433e-11,1.6583085052913104e-14,1.737140094699607e-10,1.4164648887216995e-13,2.010342939663813e-10,3.633277346650931e-11,3.486798211742245e-09,5.58
3.5469142005310744e-10,1.7468087320654874e-11,2.4891522889412735e-14,6.258479787595577e-18,7.487250898656608e-13,6.154903301268027e-14,4.6291652686829054e-17,3.23126661623877e-16,1.7631788865981803e-11,6.718397772928941e-13,1.712653853697036e-07,4.868309124043306e-10,1.3805142378666096e-13,4.5003817876992734e-14,1.3994674597016027e-10,1.6745437484628672e-08,1.6270150729117227e-09,1.5027208416335257e-12,8.40973139158497e-13,6.962176684393281e-10,8.941043171475523e-12,3.767478791507853e-12,5.281379084404236e-09,6.367023122019608e-11,1.6634309328666945e-14,1.7436393978375418e-10,1.4230189092461678e-13,2.018090456694837e-10,3.638406153475056e-11,3.486053552122463e-09,5.59
3.546914169403742e-10,1.7497541842310502e-11,2.4975317341165007e-14,6.282244926860869e-18,7.516079679261051e-13,6.182920144570204e-14,4.6550542768682444e-17,3.246664687476174e-16,1.7662940889721333e-11,6.733909386166841e-13,1.712290146169648e-07,4.875010539123032e-10,1.382787120460988e-13,4.5002786061649045e-14,1.3993174695240254e-10,1.6776461645660127e-08,1.6308559015616376e-09,1.5076549049818824e-12,8.418651407366892e-13,6.965013397778003e-10,8.964247066940216e-12,3.769326321528873e-12,5.281799417800998e-09,6.384581770237043e-11,1.6685596954358332e-14,1.7501502490124588e-10,1.4295892493473274e-13,2.0258514683474996e-10,3.643534029078632e-11,3.4853089811014194e-09,5.6000000000000005
3.5469141315137684e-10,1.7526990108208527e-11,2.5059226903110873e-14,6.306049099565434e-18,7.544961816922946e-13,6.211003095138075e-14,4.681028192043907e-17,3.2621027013651556e-16,1.769409259000046e-11,6.749422844142333e-13,1.7119265162145332e-07,4.881706738552492e-10,1.385058504459748e-13,4.5001777224926654e-14,1.3991675340678372e-10,1.6807477695841387e-08,1.6346962487901634e-09,1.5125920871303982e-12,8.427550076016938e-13,6.967844626489977e-10,8.987455526039068e-12,3.771170265170777e-12,5.282220235751472e-09,6.402158770345242e-11,1.6736947890039524e-14,1.7566726451669139e-10,1.4361759125488016e-13,2.0336259672393305e-10,3.648661003538673e-11,3.484564483723084e-09,5.61
3.5469140864709303e-10,1.7556432119617804e-11,2.5143251475596394e-14,6.329892276693435e-18,7.573897298021786e-13,6.23915214898199e-14,4.707087068577164e-17,3.277580668120601e-16,1.7725243968485796e-11,6.764938127877105e-13,1.711562963876106e-07,4.888397733659572e-10,1.387328392736351e-13,4.5000791432137095e-14,1.3990176389358987e-10,1.6838485636214673e-08,1.6385361087259132e-09,1.51753237277647e-12,8.436427473207665e-13,6.970670441610105e-10,9.010668512136925e-12,3.773010660873988e-12,5.282641547612148e-09,6.419754109180188e-11,1.678836209563178e-14,1.763206583240277e-10,1.4427789023811268e-13,2.041413946029965e-10,3.653787106519805e-11,3.4838200446607875e-09,5.62
3.5469140338735483e-10,1.7585867877805423e-11,2.522739095877683e-14,6.353774429177004e-18,7.602886108952178e-13,6.267367302170661e-14,4.7332309605944275e-17,3.293098597980596e-16,1.7756395026847535e-11,6.780455218358562e-13,1.7111994892002782e-07,4.895083535959699e-10,1.3895967881546404e-13,4.499982876478918e-14,1.3988677694178113e-10,1.6869485467682055e-08,1.6423754754636216e-09,1.5224757467429153e-12,8.445283673030238e-13,6.973490914692706e-10,9.033885988523298e-12,3.774847547057862e-12,5.283063363105457e-09,6.437367773618988e-11,1.6839839530924115e-14,1.7697520601686332e-10,1.449398222382202e-13,2.0492153974214106e-10,3.6589123672712676e-11,3.48307564821137e-09,5.63
3.546913973308338e-10,1.7615297384036703e-11,2.5311645252612228e-14,6.377695527894466e-18,7.631928236123876e-13,6.295648550833547e-14,4.759459921983592e-17,3.3086565012078677e-16,1.778754576675973e-11,6.795974096537038e-13,1.7108360922344836e-07,4.901764157159427e-10,1.3918636935693288e-13,4.4998889320735523e-14,1.3987179104835156e-10,1.6900477191004056e-08,1.6462143430628448e-09,1.5274221939780672e-12,8.454118747978873e-13,6.976306117782171e-10,9.057107918405778e-12,3.776680962126785e-12,5.283485692324641e-09,6.45499975058052e-11,1.6891380155572113e-14,1.7763090728846903e-10,1.4560338760977432e-13,2.0570303141583183e-10,3.664036814623925e-11,3.482331278289328e-09,5.64
3.5469139043502683e-10,1.7644720639575168e-11,2.5396014256863043e-14,6.401655543668572e-18,7.661023665961808e-13,6.323995891163259e-14,4.785774006396384e-17,3.3242543880912384e-16,1.781869618990057e-11,6.811494743323e-13,1.7104727730277006e-07,4.90843960916001e-10,1.3941291118264846e-13,4.4997973214319116e-14,1.3985680467768864e-10,1.6931460806798226e-08,1.650052705546663e-09,1.5323716995558658e-12,8.462932768935283e-13,6.979116123429618e-10,9.08033426490347e-12,3.778510944476257e-12,5.283908545738616e-09,6.472650027026088e-11,1.6942983929096693e-14,1.7828776183176821e-10,1.4626858670817362e-13,2.0648586890282524e-10,3.669160476987276e-11,3.4815869184209595e-09,5.65
3.5469138265624154e-10,1.767413764568252e-11,2.5480497871085683e-14,6.425654447264716e-18,7.690172384906098e-13,6.352409319417953e-14,4.812173267250693e-17,3.3398922689470616e-16,1.784984629795266e-11,6.827017139584254e-13,1.7101095316304755e-07,4.915109904060981e-10,1.3963930457640185e-13,4.499708057651985e-14,1.398418162609332e-10,1.6962436315537696e-08,1.6538905569003795e-09,1.537324248675952e-12,8.471725805153117e-13,6.981921004709558e-10,9.103564991040388e-12,3.7803375324989826e-12,5.284331934196844e-09,6.490318589960059e-11,1.6994650810882886e-14,1.7894576933932737e-10,1.4693541988968874e-13,2.0727005148619573e-10,3.6742833823464524e-11,3.4808425517385138e-09,5.66
3.546913739495817e-10,1.7703548403618615e-11,2.5565095994628177e-14,6.4496922093891756e-18,7.719374379412105e-13,6.380888831923737e-14,4.8386577577329294e-17,3.3555701541206787e-16,1.7880996092603313e-11,6.842541266143161e-13,1.7097463680949463e-07,4.921775054163729e-10,1.3986554982121713e-13,4.499621155510105e-14,1.3982682419533886e-10,1.6993403717549785e-08,1.657727891070224e-09,1.5422798266637612e-12,8.480497924242413e-13,6.984720835236538e-10,9.126800059738898e-12,3.782160764590959e-12,5.284755868934197e-09,6.508005426430522e-11,1.7046380760178654e-14,1.7960492950334687e-10,1.4760388751150792e-13,2.0805557845336321e-10,3.679405558259238e-11,3.4800981609743353e-09,5.67
3.546913642689331e-10,1.7732952914641457e-11,2.5649808526625712e-14,6.4737688006873334e-18,7.748629635950446e-13,6.409434425077065e-14,4.8652275308003594e-17,3.371288053987858e-16,1.7912145575544806e-11,6.858067103773832e-13,1.7093832824748655e-07,4.928435071975081e-10,1.4009164719939998e-13,4.4995366314756036e-14,1.39811826843632e-10,1.7024363013014553e-08,1.6615647019620524e-09,1.5472384189706156e-12,8.489249192154038e-13,6.987515689181809e-10,9.150039433813124e-12,3.78398067915757e-12,5.2851803615758304e-09,6.525710523529936e-11,1.709817373609363e-14,1.8026524201565123e-10,1.4827398993178217e-13,2.0884244909611966e-10,3.684527031853068e-11,3.4793537284550134e-09,5.68
3.546913535669485e-10,1.776235118000715e-11,2.5734635365996264e-14,6.497884191741907e-18,7.77793814100703e-13,6.438046095347133e-14,4.891882639183451e-17,3.3870459789562437e-16,1.7943294748474684e-11,6.87359463319935e-13,1.7090202748256237e-07,4.935089970210874e-10,1.403175969925864e-13,4.499454503725463e-14,1.397968225333712e-10,1.7055314201963403e-08,1.6654009834400484e-09,1.5522000111738178e-12,8.497979673164127e-13,6.990305641289983e-10,9.173283075962378e-12,3.785797314619667e-12,5.285605424142042e-09,6.543433868395778e-11,1.7150029697597943e-14,1.8092670656767975e-10,1.489457275096706e-13,2.0963066271065634e-10,3.689647829822041e-11,3.4786092360955286e-09,5.69
3.5469134179503385e-10,1.7791743200969888e-11,2.5819576411436152e-14,6.5220383530711675e-18,7.807299881083069e-13,6.466723839278274e-14,4.9186231353882096e-17,3.4028439394667976e-16,1.797444361309601e-11,6.889123835088965e-13,1.7086573452042724e-07,4.941739761799535e-10,1.4054339948179138e-13,4.499374792158975e-14,1.3978180955630707e-10,1.708625728427763e-08,1.6692367293254233e-09,1.5571645889767424e-12,8.506689429858538e-13,6.993090766895682e-10,9.196530948764556e-12,3.787610709419668e-12,5.2860310690531485e-09,6.561175448211183e-11,1.7201948603520965e-14,1.8158932285047686e-10,1.4961910060538537e-13,2.1042021859759034e-10,3.69476797842392e-11,3.477864665393398e-09,5.7
3.5469133083806277e-10,1.78211289811393e-11,2.5904631953982453e-14,6.5462313993625275e-18,7.836714832945448e-13,6.495467474792817e-14,4.9454490128202957e-17,3.4186818443523037e-16,1.800559215053021e-11,6.904654895703753e-13,1.7082944912649388e-07,4.948384151241753e-10,1.4076905203466862e-13,4.499295942200641e-14,1.3976683769095286e-10,1.7117192438335737e-08,1.6730720309907318e-09,1.5621320828557578e-12,8.515380137965274e-13,6.995869900974825e-10,9.219783453727375e-12,3.78942055739715e-12,5.286456771306818e-09,6.57893519642046e-11,1.7253930554281675e-14,1.822530912985523e-10,1.5029410632397895e-13,2.1121111271736803e-10,3.699887858229917e-11,3.4771206025199175e-09,5.71
3.546913320035833e-10,1.7850508535605626e-11,2.598980419661053e-14,6.5704641477969876e-18,7.866182925886319e-13,6.524275949458394e-14,4.972359977873274e-17,3.434559107385153e-16,1.803674024162452e-11,6.920189002946432e-13,1.7079316989507527e-07,4.955021339872319e-10,1.409945378303309e-13,4.49920872339524e-14,1.3975220764515277e-10,1.714812071255037e-08,1.6769074551452396e-09,1.5671021537915585e-12,8.524061337317069e-13,6.998635834459968e-10,9.243043130847724e-12,3.7912248737513346e-12,5.286879386585367e-09,6.596712784530712e-11,1.7305976340521623e-14,1.829180159693448e-10,1.5097072591061064e-13,2.1200332474345522e-10,3.705009577348024e-11,3.476380580608267e-09,5.72
3.546913331896937e-10,1.7879881850935562e-11,2.6075090592423147e-14,6.5947356703924275e-18,7.895704207173948e-13,6.553150372998386e-14,4.9993564490870046e-17,3.450476372146326e-16,1.8067888016318827e-11,6.935724856531319e-13,1.707568983299774e-07,4.96165326351039e-10,1.412198752890459e-13,4.4991229775296283e-14,1.3973759671329305e-10,1.717904099372131e-08,1.6807423876488442e-09,1.5720751326053689e-12,8.532723028076704e-13,7.001396373277023e-10,9.26630720785181e-12,3.793025843381464e-12,5.287302278123411e-09,6.614508534839382e-11,1.735808503793785e-14,1.8358409191984556e-10,1.5164898000887376e-13,2.1279687482019902e-10,3.7101309513119915e-11,3.475640811329157e-09,5.73
3.546913343935217e-10,1.7909248928437392e-11,2.61604910495049e-14,6.619045941182938e-18,7.925278663114821e-13,6.582090737584467e-14,5.026438476545452e-17,3.4664336465527906e-16,1.809903547579998e-11,6.951262442290003e-13,1.7072063443127263e-07,4.968279927857664e-10,1.4144506461326723e-13,4.49903869010733e-14,1.3972300439180323e-10,1.7209953285811116e-08,1.6845768247032328e-09,1.5770510040508e-12,8.541365308360447e-13,7.004151562667833e-10,9.289575658306979e-12,3.7948234958183005e-12,5.2877254458529284e-09,6.632322433304985e-11,1.741025660851011e-14,1.84251318858978e-10,1.5232886889805414e-13,2.1359176217827563e-10,3.7152520139291925e-11,3.4749012903570143e-09,5.74
3.5469133561198833e-10,1.7938609769418745e-11,2.6246005475922547e-14,6.64339493421228e-18,7.954906280025275e-13,6.611097035372664e-14,5.053606110085984e-17,3.4824309385036017e-16,1.813018262124992e-11,6.966801746104575e-13,1.7068437819907272e-07,4.974901338668791e-10,1.416701060033955e-13,4.4989558475207945e-14,1.3970843016774004e-10,1.7240857592727897e-08,1.688410762516765e-09,1.5820297529761635e-12,8.549988275445392e-13,7.006901447833727e-10,9.312848455878829e-12,3.796617860446381e-12,5.288148889820884e-09,6.650154465904014e-11,1.746249101415287e-14,1.8491969649565166e-10,1.530103928568445e-13,2.1438798605099862e-10,3.720372798759768e-11,3.4741620132675954e-09,5.75
3.5469133684180365e-10,1.796796437518656e-11,2.6331633779722696e-14,6.6677826235328715e-18,7.98458704423148e-13,6.64016925850479e-14,5.080859399301386e-17,3.498468255880807e-16,1.8161329453845836e-11,6.982342753905929e-13,1.7064812963352995e-07,4.981517501753296e-10,1.418949996578115e-13,4.498874437057671e-14,1.396938735184208e-10,1.7271753918324843e-08,1.6922441973036925e-09,1.5870113643242678e-12,8.558592025762463e-13,7.00964607394558e-10,9.336125574326953e-12,3.798408966508273e-12,5.288572610191244e-09,6.668004618631298e-11,1.7514788216714844e-14,1.85589224538756e-10,1.5369355216337213e-13,2.151855456743278e-10,3.725493339115512e-11,3.4734229755353508e-09,5.76
