Time,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC,k1,k2,k3,k5,k6,k7,k8,k9,k10,compartment_1,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33
8.77,3.5469129906003175e-10,1.6008001132619977e-07,3.257639503650472e-09,6.751393371387983e-10,1.3530755851044964e-10,2.6225089046718916e-08,5.421398174583111e-09,2.814146391070289e-09,7.707506553786948e-10,1.6470932562183623e-11,4.265960119425954e-12,2.034407961353578e-13,4.4940872265381886e-14,3.1680966421629676e-12,1.0613873222002578e-12,2.6526271478649852e-11,2.7525110450205904e-11,1.9273342913520566e-12,5.688788971799794e-14,1.0169955268687967e-15,1.5658128046008528e-17,1.7336904542694411e-16,1.1699450917689007e-12,1.833558595145673e-13,1.2801338579106887e-10,4.381222171014322e-10,3.593933684404718e-14,4.345482655264091e-13,5.129376870885618e-10,5.366840340621262e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.397551064528109e-09,-7.076868610368583e-11,-2.864797632013603e-09,-4.397101348457043e-10,-2.401962436877059e-12,-2.4242742559461604e-14,-6.306014941845296e-13,3.257639503650472e-09,2.8191270507832175e-12,2.7302144764326107e-13,3.4696948317331914e-10,4.007903407969213e-13,2.084889282336302e-10,7.03599304254338e-14,4.4940872265381886e-14,1.3530755851044964e-10,2.753374274546244e-12,4.5107139208183067e-13,1.1612392480613804e-14,2.83299966448194e-16,4.8403304653087523e-14,3.499180560019974e-18,5.449124969483746e-17,1.5733015399720832e-13,1.8903732686258992e-11,7.879552139541858e-11,5.696294914764406e-15,8.870613313737472e-14,3.788593981688333e-12,2.1580957921371344e-11,1.2583394663971452e-15,2.971884502095422e-14,-1.9374428927319825e-11
8.78,3.54691299214851e-10,1.600460150132465e-07,3.2569459755034184e-09,6.75657991974779e-10,1.3529257834339347e-10,2.6253727482419734e-08,5.421834698773297e-09,2.8177527239318966e-09,7.70958695648019e-10,1.6494939526349578e-11,4.267411845626726e-12,2.0362611766788576e-13,4.494041197742285e-14,3.1735123393837823e-12,1.0619721145639814e-12,2.6553802268059745e-11,2.7556185608301004e-11,1.9318474621902336e-12,5.700405335023733e-14,1.019830819467196e-15,1.5693134897592498e-17,1.739145350099769e-16,1.1715178537210413e-12,1.8384023989265775e-13,1.282403843949537e-10,4.3912650521108704e-10,3.6008905561823346e-14,4.357334313129626e-13,5.141098936579427e-10,5.3728738284874864e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.396830717068403e-09,-7.073980374053224e-11,-2.8640874181440986e-09,-4.397278495018542e-10,-2.402127138831575e-12,-2.423584716122614e-14,-6.308187587217475e-13,3.2569459755034184e-09,2.8193540433621143e-12,2.7311435812011044e-13,3.46997420721491e-10,4.0089852173696983e-13,2.0844454243221878e-10,7.03521407385646e-14,4.494041197742285e-14,1.3529257834339347e-10,2.7527895338002846e-12,4.515639726912862e-13,1.1621313330724658e-14,2.837128859432502e-16,4.846533352821754e-14,3.502368086562709e-18,5.4584399633333286e-17,1.5733142987665745e-13,1.8918254336092328e-11,7.88964960687412e-11,5.701483717486856e-15,8.885776978453505e-14,3.788174485816307e-12,2.1586782842301936e-11,1.2583265631552682e-15,2.9735219207135964e-14,-1.937508618733794e-11
8.790000000000001,3.5469129934869866e-10,1.6001202588647522e-07,3.2562526794037795e-09,6.761762101860373e-10,1.3527760137733196e-10,2.6282358824704542e-08,5.4222710621076e-09,2.8213582355023674e-09,7.711666147376447e-10,1.651894819469405e-11,4.26886320842386e-12,2.0381131867588115e-13,4.493994477881337e-14,3.1789287046154474e-12,1.0625565785620505e-12,2.6581327210898816e-11,2.7587260543344258e-11,1.936365558217386e-12,5.71203061902419e-14,1.0226702400300083e-15,1.5728173621119946e-17,1.7446095557269387e-16,1.1730906316285926e-12,1.8432524025757498e-13,1.2846752391942782e-10,4.401318612598211e-10,3.607852604689417e-14,4.3692027679324454e-13,5.152832633275753e-10,5.3789120654414983e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.3961104617265048e-09,-7.071093910617593e-11,-2.863377343327001e-09,-4.397455084685026e-10,-2.4022915259917148e-12,-2.422895120085736e-14,-6.310357697157424e-13,3.2562526794037795e-09,2.819580952295952e-12,2.732072453391271e-13,3.470253479748864e-10,4.010066396635752e-13,2.0840017148184188e-10,7.034435271621261e-14,4.493994477881337e-14,1.3527760137733196e-10,2.752204916652596e-12,4.520564312928925e-13,1.163022667086486e-14,2.8412583474941464e-16,4.8527348277015954e-14,3.505553540075458e-18,5.4677561061459135e-17,1.573326866189713e-13,1.8932763758495106e-11,7.899744773713115e-11,5.706669144926834e-15,8.900942512532801e-14,3.7877550794665746e-12,2.1592604369688177e-11,1.2583134663820448e-15,2.975158419907937e-14,-1.937573543786095e-11
8.8,3.546912994609339e-10,1.5997804394345322e-07,3.2555596175863484e-09,6.766939919115049e-10,1.352626277936327e-10,2.6310983075607466e-08,5.4227072627802425e-09,2.82496292643891e-09,7.713744120224771e-10,1.6542958569674108e-11,4.270314204761152e-12,2.0399639920962933e-13,4.4939470592105285e-14,3.184345736849192e-12,1.0631407154209796e-12,2.6608846308417056e-11,2.7618335255043447e-11,1.9408885782181092e-12,5.72366481652944e-14,1.0255137887309808e-15,1.5763244196298677e-17,1.7500830716904358e-16,1.174663425585379e-12,1.8481086044884905e-13,1.28694804240922e-10,4.411382849889882e-10,3.614819826524368e-14,4.381088020226513e-13,5.164577956980999e-10,5.384955053199861e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.3953902968417375e-09,-7.068209232269306e-11,-2.8626674062279847e-09,-4.39763111284976e-10,-2.402455596132196e-12,-2.4222054622372208e-14,-6.312525280610931e-13,3.2555596175863484e-09,2.8198077766457257e-12,2.7330010910471376e-13,3.4705326481793555e-10,4.0111469425168805e-13,2.083558155255263e-10,7.0336566452689e-14,4.4939470592105285e-14,1.352626277936327e-10,2.7516204230613356e-12,4.5254876792163534e-13,1.1639132503424017e-14,2.8453881290894776e-16,4.858934891078662e-14,3.5087369214231246e-18,5.47707339618639e-17,1.5733392414614306e-13,1.8947260957354402e-11,7.909837641897238e-11,5.71185119849132e-15,8.916109913148252e-14,3.787335767717289e-12,2.159842248602655e-11,1.258300173908879e-15,2.9767940031126855e-14,-1.9376376705110168e-11
8.81,3.5469129955090937e-10,1.5994406918173918e-07,3.254866792308237e-09,6.772113372888744e-10,1.352476577754613e-10,2.6339600237159307e-08,5.423143298976045e-09,2.8285667974106187e-09,7.715820868637799e-10,1.6566970653821692e-11,4.2717648314993054e-12,2.0418135931928178e-13,4.4938989339324064e-14,3.189763435117157e-12,1.0637245263416801e-12,2.6636359561864282e-11,2.764940974310231e-11,1.945416520977443e-12,5.735307920273851e-14,1.0283614657422267e-15,1.579834660285098e-17,1.7555658985170294e-16,1.176236235689385e-12,1.8529710030579495e-13,1.289222252359256e-10,4.4214577614003636e-10,3.6217922182876295e-14,4.392990070559581e-13,5.176334903712699e-10,5.3910027933830464e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.394670220737397e-09,-7.065326351346292e-11,-2.8619576055062836e-09,-4.397806574806333e-10,-2.402619346966934e-12,-2.421515736942412e-14,-6.314690346330083e-13,3.254866792308237e-09,2.820034515467543e-12,2.7339294921595556e-13,3.470811711344669e-10,4.012226851691655e-13,2.083114747077272e-10,7.032878204323987e-14,4.4938989339324064e-14,1.352476577754613e-10,2.7510360529845146e-12,4.5304098261244343e-13,1.1648030830770432e-14,2.849518204653979e-16,4.865133544103781e-14,3.511918231468306e-18,5.4863918317900197e-17,1.573351423770841e-13,1.8961745936522594e-11,7.919928213298163e-11,5.717029879583543e-15,8.931279177587307e-14,3.786916555696954e-12,2.1604237173431603e-11,1.2582866835524386e-15,2.9784286736903925e-14,-1.9377010014595435e-11
8.82,3.546912996179714e-10,1.599101015988833e-07,3.2541742058488773e-09,6.777282464545999e-10,1.3523269150778143e-10,2.6368210311387502e-08,5.423579168870423e-09,2.832169849098471e-09,7.717896386091762e-10,1.659098444974357e-11,4.273215085415936e-12,2.043661990548559e-13,4.493850094196886e-14,3.1951817984923954e-12,1.06430801249946e-12,2.666386697249013e-11,2.7680484007220518e-11,1.9499493852808685e-12,5.746959922997866e-14,1.0312132712342246e-15,1.5833480820513578e-17,1.7610580367207672e-16,1.177809062042753e-12,1.8578395966751223e-13,1.2914978678098643e-10,4.431543344545071e-10,3.6287697765816815e-14,4.4049089194731857e-13,5.188103469499512e-10,5.3970552875154294e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.393950231720762e-09,-7.062445280316792e-11,-2.861247939814693e-09,-4.397981465748662e-10,-2.4027827761490447e-12,-2.4208259385303016e-14,-6.316852902873265e-13,3.2541742058488773e-09,2.8202611678126194e-12,2.734857654666199e-13,3.4710906680770704e-10,4.0133061207677157e-13,2.0826714917432816e-10,7.032099958404634e-14,4.493850094196886e-14,1.3523269150778143e-10,2.750451806379998e-12,4.5353307540018754e-13,1.1656921655251092e-14,2.8536485746360056e-16,4.8713307879482203e-14,3.515097471071297e-18,5.4957114113624293e-17,1.5733634122762483e-13,1.8976218699817377e-11,7.930016489820838e-11,5.722205189602981e-15,8.94645030325196e-14,3.786497448584411e-12,2.1610048413635923e-11,1.2582729931146529e-15,2.980062434931922e-14,-1.937763539111512e-11
8.83,3.5469129966145947e-10,1.5987614119242723e-07,3.25348186051002e-09,6.782447195438961e-10,1.3521772917735474e-10,2.6396813300316138e-08,5.424014870629388e-09,2.835772082195326e-09,7.719970665926474e-10,1.6614999960121363e-11,4.274664963205567e-12,2.0455091846623494e-13,4.4938005321012476e-14,3.2006008260888706e-12,1.0648911750440237e-12,2.6691368541544037e-11,2.771155804709368e-11,1.954487169914308e-12,5.75862081744801e-14,1.0340692053758177e-15,1.5868646829037654e-17,1.7665594868029774e-16,1.1793819047517857e-12,1.862714383728852e-13,1.2937748875271067e-10,4.441639596740357e-10,3.635752498011038e-14,4.4168445675026473e-13,5.199883650381219e-10,5.40311253702529e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.393230328083087e-09,-7.059566031779365e-11,-2.8605384077995688e-09,-4.398155780770989e-10,-2.402945881270842e-12,-2.420136061293532e-14,-6.319012958605163e-13,3.25348186051002e-09,2.8204877327272815e-12,2.735785576451563e-13,3.4713695172028086e-10,4.0143847462817664e-13,2.082228390726413e-10,7.031321917222445e-14,4.4938005321012476e-14,1.3521772917735474e-10,2.7498676832055034e-12,4.5402504631968095e-13,1.1665804979191677e-14,2.857779239496785e-16,4.8775266238036836e-14,3.518274641090081e-18,5.5050321333796133e-17,1.5733752061051337e-13,1.899067925102175e-11,7.940102473403474e-11,5.7273771299453526e-15,8.961623287658756e-14,3.786078451608854e-12,2.1615856187990153e-11,1.2582591003827141e-15,2.9816952900564454e-14,-1.9378252858756143e-11
8.84,3.546912996807067e-10,1.5984218795990408e-07,3.2527897586157356e-09,6.787607566907385e-10,1.3520277097274095e-10,2.6425409205965946e-08,5.424450402409549e-09,2.839373497405929e-09,7.722043701345342e-10,1.6639017187711542e-11,4.276114461479632e-12,2.047355176031682e-13,4.493750239690138e-14,3.2060205170614564e-12,1.0654740150994726e-12,2.671886427027526e-11,2.774263186241336e-11,1.9590298736641262e-12,5.770290596376887e-14,1.0369292683342143e-15,1.590384460818883e-17,1.772070249252269e-16,1.1809547639269442e-12,1.8675953626058273e-13,1.2960533102776298e-10,4.45174651540351e-10,3.642740379182253e-14,4.428797015177071e-13,5.211675442408727e-10,5.4091745432448134e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.392510508099604e-09,-7.056688618462887e-11,-2.8598290081008268e-09,-4.398329514867876e-10,-2.4031086598638395e-12,-2.4194460994883966e-14,-6.321170521696768e-13,3.2527897586157356e-09,2.820714209252965e-12,2.7367132553469643e-13,3.4716482575421114e-10,4.0154627246995774e-13,2.0817854455140709e-10,7.030544090582529e-14,4.493750239690138e-14,1.3520277097274095e-10,2.7492836834186027e-12,4.5451689540567903e-13,1.1674680804896547e-14,2.8619101997104204e-16,4.8837210528823195e-14,3.521449742380343e-18,5.5143539963879315e-17,1.573386804354172e-13,1.9005127593884e-11,7.950186166017567e-11,5.732545702002627e-15,8.976798128438785e-14,3.785659570049815e-12,2.162166047746297e-11,1.2582450031290771e-15,2.983327242211446e-14,-1.9378862440893953e-11
8.85,3.5469129967503976e-10,1.598082418988385e-07,3.2520979025124157e-09,6.792763580278638e-10,1.3518781708429785e-10,2.6453998030354302e-08,5.4248857623581095e-09,2.842974095446907e-09,7.724115485415358e-10,1.666303613534542e-11,4.277563576766474e-12,2.0491999651527084e-13,4.49369920895557e-14,3.211440870605939e-12,1.0660565337643046e-12,2.6746354159932877e-11,2.7773705452867034e-11,1.9635774953171304e-12,5.781969252543184e-14,1.0397934602749887e-15,1.5939074137747186e-17,1.777590324544531e-16,1.1825276396828491e-12,1.872482531690585e-13,1.298333134828665e-10,4.461864097952756e-10,3.649733416703916e-14,4.4407662630193466e-13,5.223478841644067e-10,5.4152413074100906e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.391790770029527e-09,-7.053813053226543e-11,-2.8591197393519458e-09,-4.3985026629342167e-10,-2.40327110939875e-12,-2.4187560473348388e-14,-6.32332560012537e-13,3.2520979025124157e-09,2.820940596426217e-12,2.7376406891305436e-13,3.47192688790919e-10,4.016540052415986e-13,2.081342657607946e-10,7.029766488383488e-14,4.49369920895557e-14,1.3518781708429785e-10,2.7486998069767196e-12,4.550086226928796e-13,1.168354913464876e-14,2.866041455763887e-16,4.889914076416711e-14,3.524622775795453e-18,5.523676999004112e-17,1.5733982060892042e-13,1.9019563732117746e-11,7.960267569667875e-11,5.7377109071630145e-15,8.991974823337688e-14,3.785240809237178e-12,2.162746126264112e-11,1.2582306991114598e-15,2.9849582944727186e-14,-1.9379464160192582e-11
8.86,3.546912996437786e-10,1.597743030067466e-07,3.251406294568769e-09,6.797915236867697e-10,1.3517286770418128e-10,2.648257977549524e-08,5.42532094861287e-09,2.8465738770467704e-09,7.726186011067107e-10,1.6687056805929156e-11,4.2790123055113466e-12,2.0510435525202398e-13,4.493647431836924e-14,3.2168618859590154e-12,1.0666387321114136e-12,2.6773838211765766e-11,2.780477881813814e-11,1.9681300336605677e-12,5.793656778711666e-14,1.0426617813620791e-15,1.5974335397507256e-17,1.7831197131429322e-16,1.18410053213828e-12,1.8773758893655088e-13,1.300614359948028e-10,4.471992341807259e-10,3.656731607186655e-14,4.4527523115461475e-13,5.235293844160398e-10,5.421312830661115e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.3910711121160448e-09,-7.050939349059841e-11,-2.858410600179963e-09,-4.398675219765226e-10,-2.403433227285485e-12,-2.41806589901645e-14,-6.325478201674555e-13,3.251406294568769e-09,2.821166893278692e-12,2.7385678755272617e-13,3.472205407112237e-10,4.0176167257548955e-13,2.080900028524012e-10,7.028989120617426e-14,4.493647431836924e-14,1.3517286770418128e-10,2.748116053837133e-12,4.555002282159229e-13,1.1692409970710059e-14,2.8701730081570354e-16,4.8961056956598835e-14,3.527793742186484e-18,5.533001139915252e-17,1.5734094103452645e-13,1.9033987669401897e-11,7.970346686392433e-11,5.742872746810977e-15,9.007153370215654e-14,3.78482217455117e-12,2.1633258523729383e-11,1.2582161860728418e-15,2.986588449844367e-14,-1.938005803860455e-11
8.870000000000001,3.546912995862367e-10,1.5974037128113587e-07,3.2507149371758254e-09,6.803062537977148e-10,1.3515792302634503e-10,2.6511154443399428e-08,5.425755959302226e-09,2.850172842945915e-09,7.728255271094759e-10,1.6711079202443775e-11,4.280460644076412e-12,2.0528859386277472e-13,4.493594900220945e-14,3.222283562398294e-12,1.0672206111880909e-12,2.6801316427022635e-11,2.7835851957906056e-11,1.97268748748213e-12,5.805353167653182e-14,1.0455342317577906e-15,1.600962836727802e-17,1.7886584154979238e-16,1.185673441416176e-12,1.8822754340108288e-13,1.3028969844041189e-10,4.4821312443871195e-10,3.663734947243134e-14,4.464755161267935e-13,5.247120446042002e-10,5.4273891140417884e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.390351532586327e-09,-7.048067519082595e-11,-2.85770158920548e-09,-4.3988471800564456e-10,-2.403595010873157e-12,-2.417375648680474e-14,-6.327628333934216e-13,3.2507149371758254e-09,2.821393098837157e-12,2.739494812208904e-13,3.472483813953425e-10,4.0186927409692745e-13,2.0804575597925284e-10,7.02821199736994e-14,4.493594900220945e-14,1.3515792302634503e-10,2.7475324239569744e-12,4.559917120093913e-13,1.1701263315320874e-14,2.8743048574025907e-16,4.9022959118853034e-14,3.530962642402199e-18,5.5423264178788143e-17,1.5734204161265575e-13,1.904839940938068e-11,7.980423518262552e-11,5.748031222327218e-15,9.022333767047424e-14,3.784403671422363e-12,2.1639052240550595e-11,1.258201461741466e-15,2.9882177112588046e-14,-1.9380644097370996e-11
8.88,3.546912995017211e-10,1.5970644671950546e-07,3.250023832746934e-09,6.808205484897185e-10,1.3514298324654109e-10,2.6539722036074186e-08,5.42619079254517e-09,2.8537709938966165e-09,7.730323258156075e-10,1.6735103327945114e-11,4.281908588740742e-12,2.0547271239673597e-13,4.493541605941744e-14,3.2277058992422927e-12,1.067802172016024e-12,2.682878880695199e-11,2.7866924871846076e-11,1.977249855569947e-12,5.817058412144656e-14,1.0484108116227915e-15,1.60449530268829e-17,1.7942064320472332e-16,1.1872463676436342e-12,1.8871811640046203e-13,1.3051810069659218e-10,4.492280803113371e-10,3.6707434334880526e-14,4.476774812688949e-13,5.258958643384283e-10,5.4334701584999126e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.389632029651523e-09,-7.045197576544948e-11,-2.8569927050426577e-09,-4.3990185384037425e-10,-2.4037564574500763e-12,-2.416685290437804e-14,-6.329776004300549e-13,3.250023832746934e-09,2.821619212123488e-12,2.7404214967940747e-13,3.472762107228909e-10,4.0197680942411586e-13,2.0800152529580377e-10,7.027435128820136e-14,4.493541605941744e-14,1.3514298324654109e-10,2.7469489172932292e-12,4.564830741078096e-13,1.1710109170700328e-14,2.8784370040261457e-16,4.908484726386871e-14,3.5341294772890525e-18,5.551652831722627e-17,1.5734312224064786e-13,1.9062798955663617e-11,7.990498067382803e-11,5.753186335088686e-15,9.037516011922279e-14,3.783985305331675e-12,2.1644842392545632e-11,1.2581865238308378e-15,2.989846081576759e-14,-1.938122235702159e-11
8.89,3.5469129938953207e-10,1.5967252931934584e-07,3.2493329837177633e-09,6.813344078905615e-10,1.351280485623193e-10,2.6568282555523482e-08,5.42662544645129e-09,2.857368330663038e-09,7.732389964772402e-10,1.675912918556389e-11,4.283356135700316e-12,2.0565671090298674e-13,4.4934875407808e-14,3.233128895850442e-12,1.068383415591297e-12,2.685625535280216e-11,2.7897997559629456e-11,1.9818171367125944e-12,5.828772504969098e-14,1.0512915211161162e-15,1.6080309356159783e-17,1.7997637632158718e-16,1.1888193109519117e-12,1.8920930777228083e-13,1.3074664264030064e-10,4.502441015407989e-10,3.677757062538151e-14,4.488811266307219e-13,5.270808432293772e-10,5.4395559648871986e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.3889126015067587e-09,-7.042329534827345e-11,-2.8562839462992167e-09,-4.39918928930331e-10,-2.4039175642437524e-12,-2.415994818362982e-14,-6.331921219976042e-13,3.2493329837177633e-09,2.8218452321546706e-12,2.7413479268482023e-13,3.473040285728826e-10,4.020842781681649e-13,2.0795731095793686e-10,7.026658525240603e-14,4.4934875407808e-14,1.351280485623193e-10,2.7463655338027357e-12,4.56974314545645e-13,1.1718947539046224e-14,2.882569448566175e-16,4.914672140478934e-14,3.537294247691198e-18,5.560980380344888e-17,1.5734418281275865e-13,1.9077186311825547e-11,8.000570335891047e-11,5.7583380864685805e-15,9.052700103044056e-14,3.783567081810368e-12,2.165062895877343e-11,1.2581713700397245e-15,2.991473563587264e-14,-1.938179283737458e-11
8.9,3.546912992489636e-10,1.59638619078139e-07,3.248642392546301e-09,6.818478321267853e-10,1.351131191730277e-10,2.659683600374793e-08,5.427059919120772e-09,2.8609648540212235e-09,7.734455383328679e-10,1.6783156778505646e-11,4.284803281068028e-12,2.0584058943047188e-13,4.493432696466956e-14,3.2385525516230843e-12,1.0689643428843908e-12,2.6883716065821293e-11,2.7929070020923385e-11,1.986389329699087e-12,5.840495438915594e-14,1.0541763603951645e-15,1.6115697334960997e-17,1.80533040941613e-16,1.190392271476425e-12,1.8970111735391633e-13,1.309753241485526e-10,4.512611878693884e-10,3.684775831012204e-14,4.500864522614558e-13,5.282669808888129e-10,5.44564653395926e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.3881932463311408e-09,-7.039463407440552e-11,-2.8555753115764435e-09,-4.399359427151666e-10,-2.4040783284208977e-12,-2.4153042264942038e-14,-6.334063987969498e-13,3.248642392546301e-09,2.822071157942801e-12,2.742274099883538e-13,3.473318348237294e-10,4.0219167993309124e-13,2.0791311312296328e-10,7.025882196997441e-14,4.493432696466956e-14,1.351131191730277e-10,2.745782273442186e-12,4.574654333573069e-13,1.1727778422535068e-14,2.886702191574022e-16,4.920858155496272e-14,3.540456954450481e-18,5.57030906271416e-17,1.5734522322016178e-13,1.9091561481406607e-11,8.010640325958402e-11,5.763486477836343e-15,9.067886038731138e-14,3.783149006440052e-12,2.1656411917910964e-11,1.2581559980521575e-15,2.993100160007666e-14,-1.9382355557536778e-11
