Time,Population_of_Eggs,Population_of_Larvae,Population_of_Pupae,Ar,ep,Te,Me,K0,Tl,Tp,Mp,Ml,compartment,reaction_for_E,reaction_for_L,reaction_for_P
9.72,1617.0696784093038,1387.2514456366089,754.1737505262636,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-64.61563782622386,-56.524151920113354,-73.92116334099225
9.73,1616.42483938361,1386.6871310906636,753.4354323151996,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-64.3506089866637,-56.339973722799016,-73.74243086643736
9.74,1615.7826446681188,1386.1246556836527,752.6988995902526,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-64.08666695859677,-56.156326604994604,-73.56406704723258
9.75,1615.143083418219,1385.5640141080694,751.9641486680492,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-63.82380728488795,-55.9732093215718,-73.3860713256617
9.76,1614.5061448356066,1385.0052010686766,751.2311758707832,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-63.56202552743423,-55.790620628546435,-73.20844314428217
9.77,1613.8718181681913,1384.4482112824905,750.4999775262104,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-63.30131726712659,-55.60855928304704,-73.03118194592574
9.78,1613.2400927100073,1383.8930394787599,749.7705499676455,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-63.041678103812956,-55.42702404327923,-72.85428717370004
9.79,1612.610957801127,1383.3396803989483,749.042889533957,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-62.783103656263165,-55.24601366849254,-72.67775827098916
9.8,1611.9844028275747,1382.7881287967157,748.3169925695639,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-62.52558956213318,-55.06552691894541,-72.50159468145486
9.81,1611.360417221247,1382.238379437899,747.5928554244305,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-62.26913147793243,-54.885562555869,-72.32579584903783
9.82,1610.738990459831,1381.6904271004942,746.8704744540627,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-62.01372507899055,-54.70611934143125,-72.15036121795842
9.83,1610.1201120667279,1381.1442665746367,746.1498460195033,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-61.75936605942513,-54.52719603870014,-71.97529023271758
9.84,1609.503771610978,1380.5998926625846,745.4309664873275,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-61.50605013211191,-54.34879141160684,-71.80058233809802
9.85,1608.8899587071899,1380.057300178699,744.7138322296386,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-61.25377302865502,-54.17090422490702,-71.62623697916484
9.86,1608.2786630154683,1379.5164839494264,743.9984396240635,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-61.002530499357476,-53.99353324414301,-71.45225360126673
9.87,1607.6698742413485,1378.9774388132792,743.2847850537481,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-60.75231831319422,-53.816677235604175,-71.27863165003683
9.88,1607.0635821357305,1378.440159620819,742.5728649073521,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-60.50313225778518,-53.640334966287924,-71.10537057139308
9.89,1606.459776494818,1377.9046412346377,741.8626755790451,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-60.254968139370135,-53.46450520385861,-70.93246981153959
9.9,1605.858447160057,1377.3708785293395,741.1542134685018,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-60.00782178278337,-53.28918671660773,-70.75992881696737
9.91,1605.2595840180782,1376.8388663915227,740.4474749808963,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-59.76168903143014,-53.11437827341183,-70.58774703445476
9.92,1604.6631770006436,1376.3085997197616,739.7424565268983,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-59.51656574726451,-52.94007864368996,-70.41592391106843
9.93,1604.0692160845927,1375.7800734245886,739.0391545226677,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-59.27244781076752,-52.76628659736224,-70.24445889416415
9.94,1603.4776912917923,1375.2532824284772,738.3375653898496,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-59.0293311209266,-52.59300090480582,-70.07335143138727
9.95,1602.8885926890905,1374.7282216658225,737.63768555557,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-58.78721159521615,-52.42022033681121,-69.90260097067366
9.96,1602.3019103882682,1374.2048860829248,736.9395114524294,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-58.54608516957819,-52.24794366453858,-69.73220696025004
9.97,1601.7176345460014,1373.6832706379719,736.2430395184995,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-58.30594779840658,-52.076169659471304,-69.56216884863485
9.98,1601.1357553638156,1373.1633703010195,735.5482661973163,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-58.06679545452823,-51.904897093371346,-69.39248608463885
9.99,1600.556263088052,1372.6451800539767,734.855187937876,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-57.82862412918928,-51.73412473823322,-69.22315811736541
10.0,1599.9791480098304,1372.1286948905858,734.1638011946295,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-57.59142983204026,-51.56385136623652,-69.05418439621135
