Time,x,y,y0,beta_x,psi,alpha_x,alpha_xy,beta_y,alpha_y,alpha_0,compartment,R1,R2,R3,R4,R5,R6
3.72,0.9099237147648868,0.08299824428583963,0.6841652139419112,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.24167062643051113,0.36396948590595474,0.06841652139419112,0.008299824428583963
3.73,0.910497469280211,0.08360058942130635,0.6871204426523562,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.24357800031498694,0.3641989877120844,0.06871204426523563,0.008360058942130636
3.74,0.9110521296887394,0.08420528597954666,0.690074974205302,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.24548929639268907,0.3644208518754958,0.0690074974205302,0.008420528597954667
3.75,0.9115876573972997,0.08481233086388305,0.6930287327029777,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.24740439683395796,0.3646350629589199,0.06930287327029777,0.008481233086388306
3.7600000000000002,0.9121040150150467,0.08542172090262105,0.6959816421372728,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.24932318273528128,0.36484160600601867,0.06959816421372728,0.008542172090262106
3.77,0.9126011663664026,0.08603345284887157,0.6989336263923709,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.25124553413250916,0.3650404665465611,0.0698933626392371,0.008603345284887157
3.7800000000000002,0.9130790765039989,0.08664752338037365,0.7018846092473878,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2531713300144327,0.3652316306015996,0.07018846092473878,0.008664752338037365
3.79,0.9135377117216168,0.08726392909931688,0.7048345143790058,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2551004483367275,0.36541508468864675,0.07048345143790058,0.008726392909931689
3.8000000000000003,0.9139770395671286,0.08788266653216421,0.7077832653641107,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2570327660362644,0.3655908158268515,0.07077832653641107,0.008788266653216421
3.81,0.9143970288554392,0.08850373212947428,0.7107307856824272,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2589681590457887,0.3657588115421757,0.07107307856824273,0.008850373212947429
3.8200000000000003,0.9147976496814265,0.08912712226572422,0.713676998719155,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.26090650230897167,0.3659190598725706,0.0713676998719155,0.008912712226572422
3.83,0.9151788734328831,0.08975283323913205,0.716621827767605,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.26284766979583457,0.3660715493731532,0.0716621827767605,0.008975283323913206
3.84,0.9155406728034572,0.09038086127147943,0.7195651960318346,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.26479153451854787,0.3662162691213829,0.07195651960318346,0.009038086127147944
3.85,0.9158830218055938,0.09101120250793415,0.7225070266292847,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.26673796854760823,0.36635320872223753,0.07225070266292848,0.009101120250793416
3.86,0.9162058957834756,0.0916438530168727,0.7254472425934143,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.26868684302839363,0.36648235831339027,0.07254472425934143,0.00916438530168727
3.87,0.9165092714259645,0.09227880878970292,0.7283857668763382,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.27063802819810084,0.3666037085703858,0.07283857668763381,0.009227880878970291
3.88,0.9167931103506274,0.09291606746213138,0.7313225459430764,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2725913935684997,0.366717244140251,0.07313225459430765,0.009291606746213139
3.89,0.9170573985906436,0.09355562417784834,0.7342574930903131,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.27454680746259685,0.3668229594362575,0.07342574930903131,0.009355562417784834
3.9,0.917302121221234,0.09419747424838443,0.7371905249035877,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2765041374135219,0.3669208484884936,0.07371905249035877,0.009419747424838443
3.91,0.9175272598411031,0.09484161341818775,0.7401215648951195,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.27846325017119683,0.36701090393644126,0.07401215648951195,0.009484161341818776
3.92,0.917732797423655,0.09548803735748485,0.7430505365587674,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2804240116626529,0.367093118969462,0.07430505365587674,0.009548803735748485
3.93,0.9179187183290823,0.09613674166219281,0.7459773633738934,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2823862870108612,0.36716748733163296,0.07459773633738935,0.009613674166219282
3.94,0.9180850083164535,0.0967877218538312,0.7489019688092218,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.28434994055393664,0.3672340033265814,0.07489019688092217,0.00967877218538312
3.95,0.9182316545558009,0.09744097337943408,0.7518242763267016,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2863148358647217,0.3672926618223204,0.07518242763267016,0.00974409733794341
3.96,0.9183586456402084,0.0980964916114619,0.7547442093853667,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2882808357707463,0.3673434582560834,0.07547442093853668,0.00980964916114619
3.97,0.9184659715979,0.0987542718477137,0.7576616914451986,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.29024780237457126,0.36738638863916,0.07576616914451986,0.009875427184771371
3.98,0.9185536239043268,0.09941430931123879,0.7605766459709854,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.292215597074509,0.36742144956173073,0.07605766459709855,0.00994143093112388
3.99,0.9186215954942556,0.10007659915024905,0.7634889964361853,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2941840805857307,0.36744863819770224,0.07634889964361853,0.010007659915024905
4.0,0.9186698807738565,0.10074113643803065,0.7663986663267858,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.29615311296175495,0.3674679523095426,0.07663986663267858,0.010074113643803066
4.01,0.9186984756327907,0.10140791617285622,0.769305579145166,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.29812255361632267,0.3674793902531163,0.0769305579145166,0.010140791617285622
4.0200000000000005,0.9187073774562988,0.10207693327789681,0.7722096584139577,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.30009226134565814,0.36748295098251954,0.07722096584139578,0.010207693327789681
4.03,0.9186965851372882,0.10274818260113369,0.7751108276799059,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.302062094351117,0.3674786340549153,0.0775110827679906,0.01027481826011337
4.04,0.9186660990884216,0.10342165891527061,0.7780090105177306,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.30403191026222376,0.3674664396353686,0.07780090105177306,0.010342165891527061
4.05,0.9186159212542039,0.10409735691764561,0.7809041305339881,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.30600156616009827,0.36744636850168155,0.07809041305339881,0.010409735691764562
4.0600000000000005,0.9185460370323081,0.10477527217497018,0.7837961212571969,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.30797091531296106,0.36741841481292326,0.0783796121257197,0.010477527217497019
4.07,0.9184564317988838,0.10545540026080427,0.7866849171175304,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3099398100398764,0.36738257271955355,0.07866849171175305,0.010545540026080429
4.08,0.9183471377349868,0.1061377343104941,0.7895704278675139,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.31190811043110006,0.3673388550939947,0.07895704278675139,0.010613773431049411
4.09,0.918218161693848,0.10682226878899433,0.7924525780116842,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.31387567128126875,0.3672872646775392,0.07924525780116842,0.010682226878899434
4.1,0.9180695120417798,0.10750899808959033,0.7953312921490019,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.31584234693187463,0.3672278048167119,0.07953312921490019,0.010750899808959033
4.11,0.9179011986682402,0.10819791653391593,0.7982064949778187,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3178079912956404,0.3671604794672961,0.07982064949778188,0.010819791653391593
4.12,0.9177132329958961,0.10888901837197083,0.8010781113008438,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.31977245788125086,0.3670852931983585,0.08010781113008439,0.010888901837197084
4.13,0.9175056279906875,0.10958229778213874,0.8039460660301125,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.32173559981844396,0.367002251196275,0.08039460660301126,0.010958229778213875
4.14,0.9172783981718907,0.11027774887120476,0.8068102841919531,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.32369726988345837,0.3669113592687563,0.08068102841919532,0.011027774887120477
4.15,0.9170315596221827,0.1109753656743733,0.8096706909319537,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3256573205248403,0.36681262384887314,0.08096706909319537,0.011097536567437331
4.16,0.916765129997705,0.1116751421552854,0.8125272115199296,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3276156038896077,0.366706051999082,0.08125272115199296,0.011167514215528541
4.17,0.9164791285381264,0.11237707220603695,0.8153797713548914,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3295719718497755,0.3665916514152506,0.08153797713548915,0.011237707220603695
4.18,0.9161735760767081,0.11308114964719601,0.8182282959700117,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3315262760292383,0.36646943043068325,0.08182282959700117,0.011308114964719602
4.19,0.9158484950503666,0.11378736822782072,0.8210727110375927,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3334783678310128,0.36633939802014664,0.08210727110375927,0.011378736822782072
4.2,0.9155039095097375,0.11449572162547672,0.8239129423740326,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3354280984648401,0.366201563803895,0.08239129423740327,0.011449572162547673
4.21,0.91513984512924,0.11520620344625522,0.8267489159447943,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3373753189751479,0.366055938051696,0.08267489159447944,0.011520620344625523
4.22,0.9147563292171396,0.11591880722479046,0.829580557869372,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.33931988026937143,0.3659025316868558,0.08295805578693721,0.011591880722479048
4.23,0.914353390725613,0.11663352642427754,0.8324077944262588,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3412616331466354,0.3657413562902452,0.08324077944262588,0.011663352642427755
4.24,0.9139310602608108,0.11735035443648986,0.8352305520579129,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.34320042832679404,0.36557242410432433,0.08352305520579129,0.011735035443648987
4.25,0.9134892910023836,0.1180692871398337,0.8380487723609809,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.34513609407527535,0.3653957164009535,0.08380487723609809,0.01180692871398337
4.26,0.9130281779734292,0.11879031580781217,0.8408623705481774,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.347068497929264,0.3652112711893717,0.08408623705481774,0.011879031580781218
4.2700000000000005,0.9125477548461131,0.11951343368131312,0.843671273954321,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3489974898554628,0.3650191019384452,0.0843671273954321,0.011951343368131313
4.28,0.9120480568128503,0.12023863393550055,0.8464754101310287,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3509229197910558,0.3648192227251401,0.08464754101310287,0.012023863393550056
4.29,0.9115291206469166,0.12096590967819787,0.8492747068421078,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.35284463768711055,0.3646116482587667,0.08492747068421079,0.012096590967819787
4.3,0.9109909847094071,0.12169525395000574,0.8520690920691102,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3547624935372067,0.3643963938837629,0.08520690920691103,0.012169525395000574
4.3100000000000005,0.9104336889561947,0.12242665972442031,0.8548584940168885,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.35667633740636406,0.3641734755824779,0.08548584940168885,0.012242665972442031
4.32,0.9098572749448895,0.12316011990795112,0.857642841119151,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.35858601946026963,0.36394290997795586,0.08576428411191511,0.012316011990795113
4.33,0.9092617858417971,0.1238956273402396,0.8604220620440183,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3604913899948033,0.36370471433671886,0.08604220620440184,0.01238956273402396
4.34,0.9086472664288769,0.12463317479417695,0.8631960856995784,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3623922994658601,0.3634589065715508,0.08631960856995785,0.012463317479417695
4.3500000000000005,0.9080137631107017,0.12537275497602238,0.8659648412394425,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3642885985194689,0.3632055052442807,0.08659648412394426,0.012537275497602238
4.36,0.9073613239214157,0.126114360525521,0.8687282580683001,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3661801380222063,0.36294452956856627,0.08687282580683002,0.0126114360525521
4.37,0.9066899985316934,0.1268579840160223,0.8714862658474753,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3680667690919067,0.36267599941267736,0.08714862658474753,0.01268579840160223
4.38,0.9059998382556987,0.12760361795459804,0.8742387945004825,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.369948343128665,0.36239993530227954,0.08742387945004826,0.012760361795459805
4.39,0.905290896058043,0.1283512547821605,0.8769857742185813,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3718247118461321,0.3621163584232172,0.08769857742185813,0.012835125478216051
4.4,0.9045632265607442,0.12910088687358054,0.879727135466333,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.37369572730310285,0.3618252906242977,0.0879727135466333,0.012910088687358054
4.41,0.9038168860501854,0.1298525065378056,0.8824628089871548,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3755612419353946,0.3615267544200742,0.08824628089871549,0.012985250653780561
4.42,0.9030519324840739,0.13060610601797817,0.8851927258088775,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3774211085880161,0.3612207729936296,0.08851927258088776,0.013060610601797818
4.43,0.9022683670634303,0.13136167895095907,0.887916819649373,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3792751601977358,0.3609073468253721,0.08879168196493731,0.013136167895095908
4.44,0.9014662566456517,0.13211921731036988,0.8906350218945794,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3811232520311441,0.3605865026582607,0.08906350218945795,0.01321192173103699
4.45,0.9006456934246858,0.13287871241386667,0.8933472632603797,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38296524826677236,0.36025827736987437,0.08933472632603798,0.013287871241386667
4.46,0.899806739537607,0.1336401563068757,0.8960534760735938,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38480100261691524,0.3599226958150428,0.08960534760735939,0.013364015630687572
4.47,0.898949458676552,0.1344035409733813,0.8987535929794362,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38663036928714534,0.3595797834706208,0.08987535929794363,0.013440354097338132
4.48,0.8980739160918415,0.1351688583361398,0.9014475469472301,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3884532030067214,0.35922956643673665,0.09014475469472301,0.013516885833613983
4.49,0.8971801785951039,0.13593610025689332,0.9041352712761187,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3902693590592048,0.35887207143804156,0.09041352712761187,0.013593610025689332
4.5,0.8962683145623963,0.13670525853658405,0.9068166996007812,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.39207869331328266,0.35850732582495853,0.09068166996007812,0.013670525853658405
4.51,0.8953383939373278,0.13747632491556794,0.9094917658971434,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3938810622537947,0.35813535757493115,0.09094917658971435,0.013747632491556794
4.5200000000000005,0.8943904882341818,0.13824929107382877,0.9121604044880928,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.39567632301296396,0.35775619529367275,0.09121604044880928,0.013824929107382878
4.53,0.8934246705410384,0.13902414863119186,0.9148225500491901,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.397464333401827,0.35736986821641537,0.09148225500491902,0.013902414863119187
4.54,0.8924410155228967,0.13980088914753833,0.9174781376143839,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.39924495194186566,0.3569764062091587,0.0917478137614384,0.013980088914753833
4.55,0.8914395994247974,0.14057950412301878,0.9201271025817233,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4010180378968337,0.356575839769919,0.09201271025817233,0.01405795041230188
4.5600000000000005,0.8904205000749453,0.14135998499826746,0.9227693807190707,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.40278345130478105,0.3561682000299782,0.09227693807190707,0.014135998499826746
4.57,0.8893837968878319,0.1421423231546158,0.9254049081698154,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.40454105301027005,0.3557535187551328,0.09254049081698154,0.01421423231546158
4.58,0.8883295708673572,0.1429265099143069,0.9280336214585869,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.406290704696785,0.3553318283469429,0.0928033621458587,0.01429265099143069
4.59,0.8872579046099528,0.14371253654070903,0.9306554574969681,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4080322689193305,0.35490316184398113,0.09306554574969682,0.014371253654070904
4.6000000000000005,0.886168882307704,0.1445003942385299,0.9332703535892084,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.40976560913721805,0.35446755292308163,0.09332703535892084,0.01445003942385299
4.61,0.8850625605721488,0.14529007471281616,0.9358782468020698,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4114905777633404,0.35402502422885956,0.09358782468020699,0.014529007471281616
4.62,0.8839389495304697,0.1460815705312371,0.9384790735585286,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4132070080036574,0.3535755798121879,0.09384790735585286,0.01460815705312371
4.63,0.8827982146330403,0.14687487125972923,0.9410727740411419,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4149147971921492,0.35311928585321617,0.09410727740411419,0.014687487125972924
4.64,0.8816404431694422,0.14766996793400475,0.9436592871096879,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.41661381111089046,0.3526561772677769,0.0943659287109688,0.014766996793400475
4.65,0.8804657238436058,0.1484668515359559,0.9462385520408867,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.41830391649403703,0.35218628953744235,0.09462385520408867,0.014846685153595591
4.66,0.8792741467718833,0.14926551299396526,0.9488105085340016,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4199849810567561,0.35170965870875337,0.09488105085340016,0.014926551299396526
4.67,0.8780658034811223,0.1500659431832168,0.9513750967164446,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4216568735242359,0.3512263213924489,0.09513750967164447,0.015006594318321681
4.68,0.8768407869067381,0.15086813292600632,0.9539322571493779,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.42331946366076717,0.35073631476269523,0.0953932257149378,0.015086813292600632
4.69,0.8755991913907877,0.15167207299205207,0.9564819308333181,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.42497262229889704,0.3502396765563151,0.09564819308333182,0.015167207299205208
4.7,0.8743411126800427,0.1524777540988052,0.9590240592137381,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4266162213686505,0.34973644507201707,0.09590240592137382,0.015247775409880522
4.71,0.8730666479240625,0.15328516691176086,0.9615585841866717,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.42825013392682076,0.34922665916962503,0.09615585841866718,0.015328516691176087
4.72,0.8717758956732676,0.1540943020447684,0.9640854481043162,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.42987423418632004,0.3487103582693071,0.09640854481043162,0.01540943020447684
4.73,0.8704689558770122,0.15490515006034225,0.9666045937806353,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.43148839754559365,0.34818758235080494,0.09666045937806354,0.015490515006034225
4.74,0.8691459298816585,0.1557177014699723,0.969115964496962,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.43309250061809146,0.3476583719526634,0.09691159644969621,0.01557177014699723
4.75,0.8678069204286488,0.15653194673443477,0.9716195040076029,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.43468642126179563,0.34712276817145954,0.0971619504007603,0.015653194673443477
4.76,0.8664520316525792,0.15734787626410285,0.9741151565454402,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4362700386088018,0.3465808126610317,0.09741151565454403,0.015734787626410285
4.7700000000000005,0.8650813690792727,0.15816548041925724,0.976602866827536,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4378432330949502,0.3460325476317091,0.09766028668275362,0.015816548041925723
4.78,0.8636950396238525,0.1589847495103965,0.9790825800607339,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4394058864895046,0.345478015849541,0.09790825800607339,0.015898474951039653
4.79,0.8622931515888149,0.15980567379854832,0.9815542419472637,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4409578819248779,0.34491726063552597,0.09815542419472638,0.015980567379854833
4.8,0.8608757276201108,0.1606282455769857,0.9840177910962266,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.44249906491977414,0.3443502910480443,0.09840177910962267,0.01606282455769857
4.8100000000000005,0.8594429315034505,0.16145245374818754,0.9864731788165717,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4440293444728562,0.34377717260138024,0.09864731788165718,0.016145245374818755
4.82,0.8579948847619281,0.16227828820974255,0.9889203531216338,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4455486118140193,0.34319795390477126,0.0988920353121634,0.016227828820974257
4.83,0.8565316985173865,0.16310573909272402,0.9913592615147018,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4470567543776787,0.3426126794069546,0.09913592615147018,0.016310573909272402
4.84,0.8550534851116808,0.16393479648405893,0.9937898520087045,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.44855366100725985,0.34202139404467236,0.09937898520087046,0.016393479648405894
4.8500000000000005,0.8535603581007692,0.16476545042693364,0.9962120731314672,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4500392219809537,0.34142414324030773,0.09962120731314672,0.016476545042693365
4.86,0.8520524322488072,0.16559769092119966,0.9986258739309661,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4515133290374221,0.3408209728995229,0.09986258739309661,0.016559769092119966
